Cleared_time, market_id, ACOPF_solved, cleared_price, cleared_quantity, cleared_DG1_output (kW), cleared_DG2_output (kW), expected_SubstationP (kW), social_welfare ($)2017-11-02-13:26:00,1,True,35.3147355684,0.00111255709299,110.63269429,66.8515508414,1502.61266232,8.78670176258
2017-11-02-14:59:00,94,True,0.0,0.0,30.0137340596,20.0297855569,1475.44328528,6.77694171993
2017-11-02-15:00:00,95,True,0.0,0.0,30.0000632229,20.0,1470.30472568,2.04101353604
2017-11-02-15:01:00,96,True,0.0,0.0,30.0063173264,20.0111095548,1444.182488,15.8884946406
2017-11-02-15:02:00,97,True,0.0,0.0,30.0,20.0,1403.42118552,2.04100664449
2017-11-02-15:03:00,98,True,0.0,0.0,30.0702058995,20.0943117116,1396.72633192,16.7256738232
2017-11-02-15:04:00,99,True,0.0,0.0,30.0120802591,20.0066201868,1425.9325848,9.61523164809
2017-11-02-15:05:00,100,True,0.0,0.0,37.8484717019,23.2049570084,1458.78052704,20.340107366
2017-11-02-15:06:00,101,True,0.0,0.0,36.814120632,23.9824903863,1419.65774296,20.4534788986
2017-11-02-15:07:00,102,True,0.0,0.0,30.0282419069,20.014002371,1386.74075744,9.9465968248
2017-11-02-15:08:00,103,True,0.0,0.0,30.000055661,20.0,1304.39045024,2.04101184197
2017-11-02-15:09:00,104,True,0.0,0.0,30.0168860707,20.0407468074,1306.34479944,7.24007754144
2017-11-02-15:10:00,105,True,0.0,0.0,30.1478309983,20.2497106551,1294.12773424,16.7807810691
2017-11-02-15:11:00,106,True,0.0,0.0,30.017311394,20.028056876,1292.21147648,16.7744620517
2017-11-02-15:12:00,107,True,0.0,0.0,30.0224151284,20.0283165141,1250.14446688,6.60128909559
2017-11-02-15:13:00,108,True,0.0,0.0,30.0391294008,20.0370205343,1244.1224336,6.83024289273
2017-11-02-15:14:00,109,True,0.0,0.0,30.0,20.0,1239.67452048,2.04100087797
2017-11-02-15:15:00,110,True,0.0,0.0,30.0139285111,20.0240480931,1267.0469632,6.37932763109
2017-11-02-15:16:00,111,True,0.0,0.0,30.0892426002,20.1098475042,1292.5103008,17.3922062644
2017-11-02-15:16:59,112,True,0.0,0.0,30.0000647337,20.0,1302.52546744,2.04101390019
2017-11-02-15:17:59,113,True,0.0,0.0,30.0423144671,20.0197741308,1315.62918448,10.1416279015
2017-11-02-15:18:59,114,True,0.0,0.0,30.0000784284,20.0000572225,1295.33021904,2.04104023846
2017-11-02-15:19:59,115,True,0.0,0.0,30.0382011702,20.0371115109,1263.31713312,6.66772389598
2017-11-02-15:20:59,116,True,0.0,0.0,30.0004323189,20.000313013,1242.50922328,2.04109194386
2017-11-02-15:21:59,117,True,0.0,0.0,30.0,20.0,1227.4007836,2.04100186494
2017-11-02-15:22:59,118,True,0.0,0.0,30.1023491202,20.1315612591,1261.40508144,17.5452104253
2017-11-02-15:23:59,119,True,0.0,0.0,30.0002044507,20.0001334672,1260.93129776,2.04112001625
2017-11-02-15:24:59,120,True,0.0,0.0,30.1626850728,20.2659951359,1253.73648248,16.2230847608
