# file...... Output/hvac/house_hvac_file_033.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_0_7B_tm_0_B_7_Meter_56_641:hvac_load,house_0_8B_tm_0_B_8_Meter_56_642:hvac_load,house_0_1B_tm_0_B_1_Meter_58_643:hvac_load,house_0_2B_tm_0_B_2_Meter_58_644:hvac_load,house_0_3B_tm_0_B_3_Meter_58_645:hvac_load,house_0_4B_tm_0_B_4_Meter_58_646:hvac_load,house_0_5B_tm_0_B_5_Meter_58_647:hvac_load,house_0_6B_tm_0_B_6_Meter_58_648:hvac_load,house_0_7B_tm_0_B_7_Meter_58_649:hvac_load,house_0_8B_tm_0_B_8_Meter_58_650:hvac_load,house_0_1B_tm_0_B_1_Meter_59_651:hvac_load,house_0_2B_tm_0_B_2_Meter_59_652:hvac_load,house_0_3B_tm_0_B_3_Meter_59_653:hvac_load,house_0_4B_tm_0_B_4_Meter_59_654:hvac_load,house_0_5B_tm_0_B_5_Meter_59_655:hvac_load,house_0_6B_tm_0_B_6_Meter_59_656:hvac_load,house_0_7B_tm_0_B_7_Meter_59_657:hvac_load,house_0_8B_tm_0_B_8_Meter_59_658:hvac_load,house_3_1A_tm_3_A_1_Meter_60_659:hvac_load,house_3_2A_tm_3_A_2_Meter_60_660:hvac_load
2010-08-16 21:27:00 UTC,+0,+0,+0,+0,+5.15457411728,+3.00737723987,+0,+0,+0,+0,+1.28857706498,+5.5825153873,+0,+0,+6.0116253322,+3.00636743598,+4.72366775732,+0,+0,+0
2010-08-16 21:27:30 UTC,+0,+0,+0,+0,+5.15398788718,+3.00703519296,+0,+0,+0,+0,+1.28842389025,+5.58185183055,+0,+0,+6.010910774,+3.00601007868,+0,+5.15259059068,+0,+0
2010-08-16 21:28:00 UTC,+0,+0,+0,+0,+5.15498490313,+3.00761692052,+0,+0,+0,+0,+1.28867309745,+5.58293140242,+0,+0,+6.01207332256,+3.00659148016,+0,+5.15358713578,+0,+0
2010-08-16 21:28:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.58144788524,+0,+0,+6.01047578117,+3.00579253466,+0,+5.15221771164,+0,+0
2010-08-16 21:29:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.58346793693,+0,+5.58206659428,+0,+0,+6.01114204464,+0,+0,+5.15278883755,+0,+0
2010-08-16 21:29:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.59094365073,+0,+0,+0,+0,+6.01959277461,+0,+0,+5.16003286509,+0,+0
2010-08-16 21:30:00 UTC,+0,+5.60145604607,+0,+0,+0,+0,+0,+2.15166815158,+0,+5.59310989651,+0,+0,+0,+0,+6.02200070172,+0,+0,+5.1620969579,+0,+0
2010-08-16 21:30:30 UTC,+0,+5.59852942943,+0,+0,+0,+0,+6.44900117328,+2.15006641019,+0,+5.58894660548,+0,+0,+0,+3.00925264094,+6.01752872661,+0,+0,+5.15826354805,+0,+0
2010-08-16 21:31:00 UTC,+0,+5.60184334097,+0,+0,+0,+0,+6.45371587694,+2.15163835602,+0,+5.59303245112,+0,+0,+0,+3.01167001536,+0,+0,+0,+5.16240714867,+0,+0
2010-08-16 21:31:30 UTC,+0,+5.6053519649,+0,+0,+0,+0,+6.45809076528,+2.15309700281,+0,+5.59682380691,+0,+0,+0,+3.01371149918,+0,+0,+0,+5.1659064385,+0,+0
2010-08-16 21:32:00 UTC,+0,+5.60360874814,+0,+5.59413878661,+0,+0,+6.45505643663,+2.15208531671,+3.87317113305,+5.5941942039,+0,+0,+3.87320003573,+3.01232280732,+0,+0,+0,+5.16352609373,+0,+4.70400968525
2010-08-16 21:32:30 UTC,+0,+5.60421239409,+0,+5.59356743667,+0,+0,+6.45439714525,+2.15186550007,+3.87277554495,+5.59362285031,+0,+0,+3.87280444155,+3.01201514805,+0,+0,+0,+5.16299873763,+6.41179481908,+4.70190470729
2010-08-16 21:33:00 UTC,+4.74590704855,+5.60888096541,+0,+5.59913120082,+0,+0,+6.46081727667,+0,+3.87662775305,+5.5991866501,+0,+0,+3.87660776118,+3.01497304437,+0,+0,+0,+5.16806884235,+6.40631228784,+4.69788429255
2010-08-16 21:33:30 UTC,+4.74831295906,+5.61172438512,+0,+5.60240904353,+0,+0,+6.46459964052,+0,+3.87889724754,+5.60246451386,+1.29311124508,+0,+3.87905761513,+3.01687833108,+0,+0,+0,+0,+6.4080069123,+4.69912698372
2010-08-16 21:34:00 UTC,+4.75336066141,+0,+5.17623933819,+5.6079384997,+0,+0,+6.47098018295,+0,+3.88272570158,+5.60799400559,+1.29442688591,+0,+3.88300418463,+0,+0,+0,+0,+0,+6.39426349912,+4.6890487522
2010-08-16 21:34:30 UTC,+4.75430734941,+0,+5.17805173476,+5.60990211907,+0,+0,+6.47324603983,+0,+3.88408526138,+5.60995763759,+1.29492704272,+0,+3.88450452093,+0,+0,+0,+0,+0,+6.38757018452,+4.68414045391
2010-08-16 21:35:00 UTC,+4.75222712395,+0,+5.17534708268,+5.60697179613,+0,+0,+6.46986468572,+0,+3.88205638076,+5.6070272958,+1.29420373052,+0,+3.88233477834,+0,+0,+3.01949447322,+0,+0,+6.38925532228,+4.68537618825
2010-08-16 21:35:30 UTC,+4.75088819752,+0,+5.17400499605,+5.60551772839,+5.17440351977,+0,+0,+0,+3.88104962144,+0,+0,+5.60460101578,+3.88074958789,+0,+0,+3.01826161055,+4.74235532276,+0,+6.39668507023,+4.69082452313
2010-08-16 21:36:00 UTC,+4.75003117871,+0,+5.17319681442,+5.60464211363,+5.17359523963,+3.01847546723,+0,+0,+0,+0,+0,+5.60395798615,+0,+0,+0,+3.01791530814,+4.7418112287,+0,+6.40393853266,+4.69614358562
2010-08-16 21:36:30 UTC,+4.74613562028,+0,+5.16850476421,+5.5995585675,+5.16890261725,+3.01573746971,+0,+0,+0,+0,+0,+5.59887536266,+0,+0,+0,+3.01517807068,+4.73751061008,+0,+6.4129529224,+0
2010-08-16 21:37:00 UTC,+4.74339699466,+0,+5.16556887555,+5.59637771363,+5.16596637042,+3.01402426208,+0,+0,+0,+0,+0,+5.59569508634,+0,+0,+0,+3.01346533881,+4.73481964643,+0,+6.42173307078,+0
2010-08-16 21:37:30 UTC,+4.73974026022,+0,+5.16168310708,+0,+5.1620801276,+3.01175676151,+0,+0,+0,+0,+0,+5.59089862128,+0,+0,+6.02065290759,+3.0108822114,+4.7307611586,+0,+0,+0
2010-08-16 21:38:00 UTC,+0,+0,+5.15864687874,+0,+5.15904352837,+3.00998500111,+0,+0,+0,+0,+0,+5.58761026916,+0,+0,+6.01711181039,+3.00911127534,+4.7279787477,+0,+0,+0
2010-08-16 21:38:30 UTC,+0,+0,+5.16265277943,+0,+5.16304991832,+3.01232260388,+0,+0,+0,+0,+0,+5.59194881357,+0,+0,+6.02178381845,+3.01144779048,+4.7316497698,+0,+0,+0
2010-08-16 21:39:00 UTC,+0,+5.60079634719,+5.16151972099,+0,+5.16191672153,+0,+0,+2.15125888072,+0,+0,+0,+5.59089547032,+0,+0,+6.02064951447,+0,+4.73075849243,+0,+0,+0
2010-08-16 21:39:30 UTC,+0,+5.59942431321,+0,+0,+5.16162827629,+0,+0,+2.15113866182,+0,+0,+0,+0,+0,+0,+6.02053495522,+0,+4.73066847774,+0,+0,+0
2010-08-16 21:40:00 UTC,+0,+5.60093521785,+0,+0,+5.16276509836,+0,+0,+2.15161246938,+0,+0,+1.29082445518,+0,+0,+0,+6.02210938124,+0,+0,+0,+0,+0
2010-08-16 21:40:30 UTC,+0,+5.5947365143,+0,+0,+0,+0,+0,+2.1488983637,+0,+0,+1.28911085432,+0,+0,+3.00754568224,+6.014115453,+0,+0,+0,+0,+0
2010-08-16 21:41:00 UTC,+0,+5.59563924132,+0,+0,+0,+0,+0,+2.14944003213,+0,+0,+1.28943575213,+0,+0,+3.00830364741,+6.01563109749,+0,+0,+0,+0,+0
2010-08-16 21:41:30 UTC,+0,+5.5989794143,+0,+0,+0,+0,+0,+2.1509237057,+0,+0,+1.29032567355,+0,+0,+3.01037977547,+6.01978257056,+0,+0,+0,+0,+0
2010-08-16 21:42:00 UTC,+0,+5.60316554274,+0,+0,+0,+0,+0,+2.15261879847,+0,+0,+0,+0,+0,+3.01279839656,+6.02461890059,+0,+0,+0,+0,+0
2010-08-16 21:42:30 UTC,+0,+5.60351796214,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.87396091336,+3.01291455277,+0,+0,+0,+0,+0,+0
2010-08-16 21:43:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+3.87117870318,+0,+0,+0,+3.8707587883,+3.01042421418,+0,+0,+0,+5.1602717316,+0,+0
2010-08-16 21:43:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+3.87413917397,+0,+0,+0,+3.87371862246,+3.01272611966,+0,+0,+0,+5.16421740795,+0,+0
2010-08-16 21:44:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+3.8727632692,+0,+0,+0,+3.87248290427,+0,+0,+0,+0,+5.16257010481,+0,+0
2010-08-16 21:44:30 UTC,+0,+0,+0,+0,+0,+0,+6.455609024,+0,+3.87265235905,+0,+0,+0,+3.8723720111,+0,+0,+0,+0,+5.16242227614,+0,+4.70714023898
2010-08-16 21:45:00 UTC,+4.74204691997,+0,+0,+0,+0,+0,+6.45504817236,+0,+3.87316617432,+5.59418704193,+0,+0,+3.87301921814,+0,+0,+3.01224940942,+0,+5.16328505058,+0,+4.70668605274
2010-08-16 21:45:30 UTC,+4.74342765648,+0,+0,+0,+0,+0,+6.45663568844,+0,+3.87411871593,+5.59556281151,+0,+0,+3.87397168856,+0,+0,+3.01299018168,+0,+5.16455476363,+0,+4.70957800058
2010-08-16 21:46:00 UTC,+4.7476451732,+0,+0,+0,+0,+0,+6.46321639224,+0,+3.87806727072,+5.60126576628,+0,+5.6001384694,+3.87765947731,+0,+0,+3.01585831454,+0,+5.16947085732,+0,+4.70587853988
2010-08-16 21:46:30 UTC,+4.74622590302,+0,+0,+0,+0,+3.01572045758,+6.46127397545,+0,+3.87690178151,+5.59958243337,+0,+5.59881487393,+0,+0,+0,+3.01514549463,+0,+5.16824905568,+6.41728186945,+4.70592843602
2010-08-16 21:47:00 UTC,+4.74995849899,+0,+0,+5.60433089929,+0,+3.0183078472,+6.46681730568,+0,+0,+5.60438638196,+1.29344135748,+5.60358762926,+0,+0,+0,+3.01771585311,+0,+5.17265475245,+6.40910182855,+4.69992990068
2010-08-16 21:47:30 UTC,+4.74608297432,+0,+0,+5.59945320817,+0,+3.01568072324,+6.46118884697,+0,+0,+5.59950865952,+1.2923156181,+5.59871089626,+0,+0,+0,+3.01508949764,+0,+5.16815307462,+6.41202924027,+4.70207661153
2010-08-16 21:48:00 UTC,+4.744320264,+0,+0,+5.59637592271,+5.16596471721,+3.01402329746,+6.4576379098,+0,+0,+5.59643135433,+1.29157114251,+5.59548580836,+0,+0,+0,+3.01335263252,+4.73464256765,+5.16517601878,+6.40511321346,+4.69700499502
2010-08-16 21:48:30 UTC,+4.74643314535,+5.60950273169,+0,+5.59972134496,+5.16905287716,+3.01582514169,+6.46149825501,+2.15423310572,+0,+5.59977679803,+1.2924864054,+5.59945075134,+0,+0,+0,+0,+4.73799747031,+0,+6.40603656337,+4.69768210005
2010-08-16 21:49:00 UTC,+4.74512893904,+5.6079613585,+0,+5.5976669858,+5.16715649781,+3.01471866398,+6.45912769162,+2.15344272798,+0,+5.59772242569,+0,+5.59707848833,+0,+0,+6.02730776367,+0,+4.7359902002,+0,+6.40806701364,+0
2010-08-16 21:49:30 UTC,+4.7441519389,+5.60680669316,+5.16626482563,+5.59713173253,+5.16666240541,+0,+6.45851005288,+2.15323679891,+0,+5.59718716899,+0,+5.59661395455,+0,+0,+6.02680752549,+0,+4.73559713891,+0,+6.4080244029,+0
2010-08-16 21:50:00 UTC,+0,+5.607385662,+5.16748466752,+5.59845335583,+5.16788239615,+0,+0,+2.15374526973,+0,+5.59850880077,+0,+0,+0,+3.0145838108,+6.02818905566,+0,+4.73668267389,+0,+6.40294829039,+0
2010-08-16 21:50:30 UTC,+0,+5.60503399211,+5.1648933303,+5.59564580209,+5.16529074272,+0,+0,+2.15266511387,+0,+5.59570122903,+0,+0,+0,+3.01307205804,+6.02516612029,+0,+4.73430740761,+0,+6.41629801467,+0
2010-08-16 21:51:00 UTC,+0,+5.60228246604,+5.16248449059,+5.59303597301,+5.16288160893,+0,+0,+2.15166102896,+0,+0,+0,+0,+0,+3.01156803125,+6.02215863398,+0,+4.73194428045,+0,+6.42573421476,+0
2010-08-16 21:51:30 UTC,+0,+5.60017928456,+5.16066175925,+5.59106115612,+5.16105865503,+0,+0,+2.1509012536,+0,+0,+0,+0,+0,+3.01050474252,+6.02003245748,+0,+4.73027364101,+0,+0,+0
2010-08-16 21:52:00 UTC,+0,+5.60279678454,+5.16365246152,+5.59430139739,+5.16404972245,+0,+0,+0,+0,+0,+0,+0,+0,+3.0122113786,+6.02344508608,+0,+4.73295510794,+0,+0,+0
2010-08-16 21:52:30 UTC,+0,+0,+5.16258111752,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.01156761362,+6.02215779894,+0,+0,+0,+0,+0
2010-08-16 21:53:00 UTC,+0,+0,+5.16296050371,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.01178891627,+6.02260032077,+0,+0,+0,+0,+0
2010-08-16 21:53:30 UTC,+0,+0,+5.17018988513,+0,+0,+0,+0,+0,+0,+0,+1.29275066176,+0,+3.8779759619,+3.01603711377,+0,+0,+0,+0,+0,+0
2010-08-16 21:54:00 UTC,+0,+0,+5.16995137086,+0,+0,+0,+0,+0,+0,+0,+1.29273776059,+0,+3.87793726188,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:54:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+3.87972882743,+0,+1.29334050675,+0,+3.87974533861,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:55:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+3.88079814281,+0,+1.29361097141,+0,+3.88055666001,+0,+0,+3.01811156323,+0,+0,+0,+0
2010-08-16 21:55:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+3.8792668394,+0,+0,+0,+3.87908568141,+0,+0,+3.01696752747,+0,+0,+0,+0
2010-08-16 21:56:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+3.87706131478,+0,+0,+0,+3.87688039957,+0,+0,+3.0152523963,+0,+0,+0,+0
2010-08-16 21:56:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+3.87454553132,+0,+0,+5.59500515598,+3.87410489079,+0,+0,+3.0130937781,+0,+0,+0,+0
2010-08-16 21:57:00 UTC,+4.74103677404,+0,+0,+0,+0,+3.0125940943,+0,+0,+3.87288281713,+0,+0,+5.5927031676,+3.87251086824,+0,+0,+3.01185404648,+0,+0,+0,+4.70743353515
2010-08-16 21:57:30 UTC,+4.73687915265,+5.59821136747,+0,+0,+0,+3.01023320734,+0,+0,+3.86984787876,+0,+0,+5.5885805381,+0,+0,+0,+3.00963381191,+0,+0,+0,+4.70917286698
2010-08-16 21:58:00 UTC,+4.73797314789,+5.59950430324,+0,+0,+0,+3.01085855039,+0,+2.15068537652,+0,+0,+0,+5.58968501289,+0,+0,+0,+3.01022862478,+0,+0,+0,+4.70546283559
2010-08-16 21:58:30 UTC,+4.74068360976,+5.60270765639,+0,+0,+0,+3.01271049738,+0,+2.15200825696,+0,+0,+0,+5.59297828513,+0,+0,+0,+0,+0,+5.16286134185,+0,+4.7065148123
2010-08-16 21:59:00 UTC,+4.74409402366,+5.60673824617,+0,+0,+0,+3.01515871437,+0,+2.15375706422,+0,+0,+0,+5.59752248965,+0,+0,+0,+0,+0,+5.1670560649,+0,+4.70901411711
2010-08-16 21:59:30 UTC,+4.73779839311,+5.59929776971,+0,+0,+0,+3.0102878125,+6.44963485362,+2.15027768774,+0,+0,+0,+5.58869260891,+0,+0,+0,+0,+0,+5.15890526451,+0,+4.71295920461
2010-08-16 22:00:00 UTC,+4.73404987946,+5.59486759737,+0,+0,+0,+3.00774119963,+6.44417888611,+2.1484585944,+0,+0,+0,+5.58376390928,+0,+3.00697275588,+0,+0,+0,+5.15435561692,+0,+4.71726342741
2010-08-16 22:00:30 UTC,+4.73336939042,+5.59406336294,+0,+0,+5.15450802293,+0,+6.4433165027,+2.14817106414,+0,+0,+1.28868244131,+0,+0,+3.00654622299,+6.01211691153,+0,+0,+5.15362450057,+0,+4.72090760531
2010-08-16 22:01:00 UTC,+4.7379860831,+5.59951959069,+0,+0,+5.15972609796,+0,+6.44983934216,+2.15034586701,+0,+5.58967297746,+1.28995598389,+0,+0,+3.00951731383,+6.01805797259,+0,+4.72872219297,+5.15871722156,+6.42811675685,+4.71387380671
2010-08-16 22:01:30 UTC,+4.74143081138,+0,+0,+0,+5.16376336349,+0,+6.45488611408,+0,+0,+5.59404659936,+1.29094897939,+0,+0,+3.01183390701,+6.02269028525,+0,+4.7323620245,+5.16268807394,+6.42341553468,+0
2010-08-16 22:02:00 UTC,+0,+0,+0,+0,+5.16962811881,+0,+6.46221733413,+0,+0,+5.60039996477,+1.29241507301,+0,+0,+3.0152542072,+6.02952959566,+0,+4.7377360009,+5.16855078115,+6.42229492007,+0
2010-08-16 22:02:30 UTC,+0,+0,+0,+0,+5.17369830657,+0,+6.46730526023,+0,+0,+5.60480925206,+0,+0,+0,+3.01767253694,+6.03436534311,+0,+4.74153568133,+5.17269601956,+6.4188272567,+0
2010-08-16 22:03:00 UTC,+0,+0,+0,+5.6037146982,+5.17273914228,+0,+6.46610625977,+0,+0,+5.60377017691,+0,+0,+0,+3.01721224036,+6.03344492355,+0,+4.74081246319,+5.1719070291,+6.4142483621,+0
2010-08-16 22:03:30 UTC,+0,+0,+0,+5.60453847549,+5.17349957125,+0,+6.46705683174,+0,+0,+5.6045939595,+0,+0,+0,+0,+6.03455014946,+0,+4.74168089262,+5.17285443694,+6.41645819299,+0
2010-08-16 22:04:00 UTC,+0,+0,+0,+5.60793665579,+5.17663643206,+0,+0,+0,+0,+5.60799216167,+0,+0,+3.88246328249,+0,+6.03807350537,+0,+4.7444493637,+0,+6.41746572105,+0
2010-08-16 22:04:30 UTC,+0,+0,+0,+5.60985079035,+5.17840336998,+0,+0,+0,+0,+5.60990630855,+0,+0,+3.88378841677,+0,+6.04013426888,+0,+4.74606860526,+0,+6.42340098801,+0
2010-08-16 22:05:00 UTC,+0,+0,+5.17905006993,+5.61093588095,+0,+0,+0,+0,+0,+5.61099140614,+0,+0,+3.88482496989,+0,+0,+0,+4.74733521651,+0,+6.41914081586,+0
2010-08-16 22:05:30 UTC,+0,+0,+5.17995801942,+5.61191957113,+0,+0,+0,+0,+0,+5.61197510266,+0,+0,+3.88558644762,+0,+0,+3.02203819202,+0,+0,+0,+0
2010-08-16 22:06:00 UTC,+0,+0,+5.17261169963,+5.60396042474,+0,+0,+0,+0,+3.87997138422,+5.60401590503,+0,+0,+3.88018265083,+0,+0,+3.01782420994,+0,+0,+0,+0
2010-08-16 22:06:30 UTC,+0,+0,+5.17116845675,+5.60239678713,+0,+0,+0,+0,+3.8789102453,+5.60245225738,+0,+0,+3.87909775968,+0,+0,+3.01698044703,+0,+0,+0,+0
2010-08-16 22:07:00 UTC,+0,+5.60466267875,+5.16547620388,+5.59622968862,+0,+0,+0,+0,+3.87464025641,+0,+0,+5.59546879471,+3.87444030165,+0,+0,+3.01335815714,+0,+0,+0,+0
2010-08-16 22:07:30 UTC,+0,+5.60145444403,+5.16163544166,+5.59206853121,+0,+0,+0,+2.15128882303,+3.8717591452,+0,+1.29060315129,+5.59129244526,+3.87154834742,+0,+0,+3.01110896969,+0,+0,+0,+0
2010-08-16 22:08:00 UTC,+0,+5.60093871505,+5.16119647883,+0,+0,+3.01144718863,+0,+2.15110585185,+3.87142986148,+0,+1.29053380553,+5.59099203745,+0,+0,+0,+3.01094718409,+0,+0,+0,+0
2010-08-16 22:08:30 UTC,+0,+5.59645161619,+5.15669485657,+0,+0,+3.00882870948,+0,+2.14922945704,+3.86805301216,+0,+1.28940761019,+5.58611333034,+0,+0,+0,+3.00831973942,+0,+0,+0,+0
2010-08-16 22:09:00 UTC,+0,+5.59402456425,+5.15410942681,+0,+0,+3.00732002525,+0,+2.14815178164,+3.86611357638,+0,+1.28880761269,+5.58351412591,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 22:09:30 UTC,+4.73629788597,+5.59752111017,+5.15865318318,+0,+0,+3.00997145807,+0,+2.1500457392,+0,+0,+0,+5.58839337778,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 22:10:00 UTC,+4.73557634122,+5.59666835515,+5.15797897248,+0,+0,+3.00957803374,+0,+2.14976471041,+0,+0,+0,+5.58751429588,+0,+3.00899132263,+0,+0,+0,+0,+0,+4.70612383644
2010-08-16 22:10:30 UTC,+4.73732033837,+5.59872949178,+0,+0,+0,+3.01088505468,+0,+2.15069833473,+0,+0,+0,+5.58977160865,+0,+3.01020695668,+0,+0,+0,+0,+0,+4.7101605973
2010-08-16 22:11:00 UTC,+4.73585707414,+0,+0,+0,+0,+3.00945442049,+0,+0,+0,+0,+0,+0,+0,+3.00894064015,+0,+0,+0,+0,+0,+4.71532124503
2010-08-16 22:11:30 UTC,+4.73731760811,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.00992334823,+0,+0,+0,+0,+0,+4.71830147072
2010-08-16 22:12:00 UTC,+4.73843602067,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.01078441874,+6.02055946252,+0,+0,+0,+0,+4.72117374237
2010-08-16 22:12:30 UTC,+4.74707444966,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.01678634249,+6.03256091683,+0,+0,+0,+0,+4.71590106975
2010-08-16 22:13:00 UTC,+4.75074497353,+0,+0,+0,+5.17564382011,+0,+0,+0,+0,+0,+0,+0,+0,+3.01896695716,+6.03692127678,+0,+0,+0,+0,+4.71592380728
2010-08-16 22:13:30 UTC,+4.75358008444,+0,+0,+0,+5.17907289609,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.04113915467,+0,+0,+0,+0,+4.72114043761
2010-08-16 22:14:00 UTC,+4.74953992287,+0,+0,+0,+5.17390205392,+0,+6.46752711314,+0,+0,+0,+0,+0,+0,+0,+6.035336825,+0,+0,+0,+0,+4.72607051453
2010-08-16 22:14:30 UTC,+0,+0,+0,+0,+5.17324676541,+0,+6.46670798004,+0,+0,+0,+1.29332190865,+0,+0,+0,+6.03375997421,+0,+4.74106001373,+5.17221136948,+0,+0
2010-08-16 22:15:00 UTC,+0,+0,+0,+0,+5.17590635138,+0,+6.47003255367,+0,+0,+0,+1.29398598779,+0,+3.88219502941,+0,+6.03685789658,+0,+4.74349420107,+5.17486696672,+0,+0
2010-08-16 22:15:30 UTC,+0,+0,+0,+0,+5.17664974884,+0,+6.47096182599,+0,+0,+0,+1.29411158775,+0,+3.8820727938,+0,+6.03744381894,+0,+4.74395458863,+5.17536923043,+6.42719618133,+0
2010-08-16 22:16:00 UTC,+0,+0,+0,+0,+5.174581051,+0,+6.46837588277,+0,+0,+0,+1.29354766843,+0,+3.88038117451,+0,+6.03481314123,+3.01797860969,+4.74188753796,+5.17311416403,+6.42673346686,+0
2010-08-16 22:16:30 UTC,+0,+5.61947442072,+0,+0,+5.18078905172,+0,+6.47613609649,+0,+0,+0,+0,+0,+3.88537760105,+0,+0,+3.02186452906,+4.74799285227,+5.17977480815,+6.42395971079,+0
2010-08-16 22:17:00 UTC,+0,+5.61964392101,+0,+0,+5.18084968336,+0,+6.47624212846,+0,+0,+0,+0,+0,+3.88542490602,+0,+0,+3.02190132001,+4.74805065592,+5.17983786954,+6.42143780716,+0
2010-08-16 22:17:30 UTC,+0,+5.61500143031,+0,+0,+5.17543665321,+0,+6.46947559197,+2.15688701232,+3.88182632599,+5.60666394821,+0,+0,+3.88163061103,+0,+0,+3.01895034608,+4.74341426952,+5.17477976474,+6.41943565536,+0
2010-08-16 22:18:00 UTC,+0,+5.60783337403,+0,+0,+0,+0,+6.46087337927,+2.15401893456,+3.87666481597,+5.59920918739,+0,+5.59788582307,+3.87609174474,+0,+0,+3.01464254994,+4.73664612931,+5.16739600482,+6.42475845389,+0
2010-08-16 22:18:30 UTC,+0,+5.60870576116,+0,+0,+0,+0,+6.46230896186,+2.1544975745,+3.87752619595,+5.60045327712,+0,+5.59944771774,+3.87717328146,+0,+0,+3.01548370395,+0,+5.1688377813,+6.42213509487,+0
2010-08-16 22:19:00 UTC,+0,+5.60832982956,+0,+5.60076486537,+0,+0,+0,+2.15462644239,+3.87775811186,+5.60082344566,+0,+5.60021327308,+0,+0,+0,+0,+0,+5.16954446128,+6.42447777784,+0
2010-08-16 22:19:30 UTC,+0,+5.60881662654,+0,+5.60105995786,+0,+3.01653722718,+0,+2.15473997306,+3.87796242628,+5.60111854038,+0,+5.60061051836,+0,+0,+0,+0,+0,+5.16991115625,+6.42186478679,+0
2010-08-16 22:20:00 UTC,+0,+5.60935432228,+0,+5.60169097968,+0,+3.01687709342,+0,+2.15498274547,+3.87839932946,+5.60174956695,+0,+5.60159664359,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 22:20:30 UTC,+0,+0,+0,+5.59436059275,+0,+3.01292897085,+0,+0,+3.8733239589,+5.59441912482,+0,+5.59399362302,+0,+3.01248064444,+0,+0,+0,+0,+0,+0
2010-08-16 22:21:00 UTC,+0,+0,+0,+5.58805262495,+0,+3.00953151951,+0,+0,+3.86895648484,+5.58811110961,+0,+5.58768619938,+0,+3.00908389808,+0,+0,+0,+0,+0,+0
2010-08-16 22:21:30 UTC,+0,+0,+5.15822842952,+5.58840925665,+0,+3.00972360028,+0,+0,+0,+5.58846774399,+0,+5.58808503356,+0,+3.0092986829,+0,+0,+0,+0,+0,+0
2010-08-16 22:22:00 UTC,+4.73612686599,+0,+5.15830565191,+5.58849292184,+0,+3.00976866203,+0,+0,+0,+5.5885514098,+1.28994488512,+0,+0,+3.00949892908,+0,+0,+0,+0,+0,+0
2010-08-16 22:22:30 UTC,+4.73919670027,+0,+5.16226265282,+5.59278006415,+0,+0,+0,+0,+0,+5.59283858433,+1.2909117461,+0,+0,+3.01175456349,+0,+0,+0,+0,+0,+0
2010-08-16 22:23:00 UTC,+4.73574639013,+0,+5.15835851799,+5.58855019866,+0,+0,+0,+0,+0,+5.58860868705,+1.28993535282,+0,+0,+3.00947669075,+0,+0,+0,+0,+0,+0
2010-08-16 22:23:30 UTC,+4.73410267293,+0,+5.15630455113,+5.58632486468,+0,+0,+0,+0,+0,+0,+1.28928639791,+0,+0,+3.00796271409,+6.0149513152,+0,+0,+0,+0,+4.73076261061
2010-08-16 22:24:00 UTC,+4.73396763578,+0,+5.15654309224,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.01553967888,+0,+0,+0,+0,+4.72294080738
2010-08-16 22:24:30 UTC,+4.73594823864,+0,+5.15884012414,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.01802229292,+0,+0,+0,+0,+4.72700843825
2010-08-16 22:25:00 UTC,+4.74140008643,+0,+5.165074756,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.0252949331,+0,+0,+0,+0,+4.71948151428
2010-08-16 22:25:30 UTC,+4.74427877693,+0,+5.16826238751,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.02901327582,+0,+0,+0,+0,+4.72374230116
