# file...... Output/hvac/house_hvac_file_006.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_0_9A_tm_0_A_9_Meter_11_101:hvac_load,house_0_10A_tm_0_A_10_Meter_11_102:hvac_load,house_0_11A_tm_0_A_11_Meter_11_103:hvac_load,house_0_12A_tm_0_A_12_Meter_11_104:hvac_load,house_0_13A_tm_0_A_13_Meter_11_105:hvac_load,house_0_14A_tm_0_A_14_Meter_11_106:hvac_load,house_0_15A_tm_0_A_15_Meter_11_107:hvac_load,house_0_1B_tm_0_B_1_Meter_12_108:hvac_load,house_0_2B_tm_0_B_2_Meter_12_109:hvac_load,house_0_3B_tm_0_B_3_Meter_12_110:hvac_load,house_0_4B_tm_0_B_4_Meter_12_111:hvac_load,house_0_5B_tm_0_B_5_Meter_12_112:hvac_load,house_0_6B_tm_0_B_6_Meter_12_113:hvac_load,house_0_7B_tm_0_B_7_Meter_12_114:hvac_load,house_0_8B_tm_0_B_8_Meter_12_115:hvac_load,house_0_1C_tm_0_C_1_Meter_16_116:hvac_load,house_0_2C_tm_0_C_2_Meter_16_117:hvac_load,house_0_3C_tm_0_C_3_Meter_16_118:hvac_load,house_0_4C_tm_0_C_4_Meter_16_119:hvac_load,house_0_5C_tm_0_C_5_Meter_16_120:hvac_load
2010-08-16 18:06:30 UTC,+0,+3.88776018509,+6.0476241449,+4.32069966397,+0,+3.88813154933,+1.72815910563,+0,+1.2969858647,+3.02592830787,+3.45801869079,+4.32260483041,+6.05168766119,+5.18644473506,+5.18682872253,+4.32114418158,+5.61670104167,+6.48077472977,+5.61752264328,+4.75297186596
2010-08-16 18:07:00 UTC,+0,+3.88816682458,+6.04825670054,+4.32046578499,+0,+3.88853824061,+1.72833894241,+0,+1.29683889633,+3.02558543785,+3.45762686773,+4.32211503557,+6.05100193982,+5.18585708937,+5.18624101126,+4.32114801575,+5.61670602517,+6.48078048001,+5.61752762773,+4.75297608321
2010-08-16 18:07:30 UTC,+0,+3.88371462871,+6.04133100406,+4.31551841977,+0,+3.88408547768,+1.72635978122,+0,+1.29727620401,+3.02660565532,+3.45879274608,+4.32357243113,+6.05303677819,+5.18760564241,+5.18798975939,+4.32146732458,+5.61712105043,+6.48125935895,+5.61794273243,+4.75332729508
2010-08-16 18:08:00 UTC,+0,+3.88446038547,+6.04249107994,+4.31634711898,+0,+3.88483132945,+1.72669129694,+0,+1.29782996691,+3.02789755713,+3.46026909837,+4.32541793176,+6.05562050676,+5.18981983597,+5.19020419993,+4.31929767455,+5.61430102355,+6.47800545706,+5.61512216555,+4.75094086938
2010-08-16 18:08:30 UTC,+0,+3.88651803575,+0,+4.31863361934,+0,+3.88688924181,+1.72760599649,+0,+0,+3.0275171221,+3.45983434696,+4.32487447475,+6.0548596588,+5.18916780747,+5.1895520987,+4.3165154329,+5.61068477399,+6.47383282961,+5.6115052234,+4.7478806464
2010-08-16 18:09:00 UTC,+0,+3.88461924617,+0,+4.31652364803,+0,+3.88499021039,+0,+0,+0,+3.02932810621,+3.46190389321,+4.32746149201,+6.05848152176,+0,+5.19265629482,+4.31478275128,+5.60843270197,+6.47123426512,+5.60925271984,+4.74597484792
2010-08-16 18:09:30 UTC,+0,+3.88546280468,+0,+4.3174610264,+0,+3.88583387635,+0,+0,+0,+3.02859795852,+3.46106949913,+4.32641846537,+6.05702126882,+0,+5.1914047534,+4.31485734807,+5.60852965995,+6.47134614058,+5.60934969643,+4.74605689788
2010-08-16 18:10:00 UTC,+3.02205227134,+3.8853087877,+0,+4.31728665305,+0,+3.88567983974,+0,+0,+0,+3.02920778265,+0,+4.32728960805,+6.05824088164,+0,+5.19245004899,+4.31271962738,+5.60575113387,+6.46814012439,+5.606570638,+4.74370559177
2010-08-16 18:10:30 UTC,+3.0221477829,+3.88543158057,+0,+4.31742310263,+6.04377751752,+3.88580264826,+0,+0,+1.29867918251,+3.02987873577,+0,+4.32824807439,+6.05958274888,+0,+5.1936001254,+4.31189835634,+5.60467507913,+6.46690843486,+5.60550297738,+4.74280226535
2010-08-16 18:11:00 UTC,+3.02207159092,+3.88533362561,+0,+4.31731425336,+6.04362514999,+0,+0,+6.49237208312,+1.29879209881,+3.03014216399,+0,+4.32862438545,+6.06010959001,+0,+5.194051666,+4.31094096644,+5.60343070494,+6.46547260304,+5.60425836086,+4.74174922008
2010-08-16 18:11:30 UTC,+3.02058848967,+3.88342690074,+0,+4.31519546732,+6.0406592669,+0,+1.72623187578,+6.49407717926,+1.29913322497,+0,+0,+4.32976124131,+6.06170120524,+0,+0,+4.31278923861,+5.60583300958,+0,+5.6066611333,+4.74378215804
2010-08-16 18:12:00 UTC,+3.02009181087,+3.88278835378,+0,+4.31448590274,+6.0396660163,+0,+1.72594801865,+6.49396692646,+1.29911116751,+0,+0,+4.32968773136,+6.06159829022,+0,+0,+4.31346599406,+5.60671781807,+0,+5.60754611405,+4.74453092266
2010-08-16 18:12:30 UTC,+3.02147300595,+3.88456406462,+0,+0,+6.04242810893,+0,+1.72673738606,+6.49403750988,+1.29912528861,+0,+0,+0,+6.06166417603,+0,+0,+4.31240377241,+5.60533718552,+0,+5.60616521264,+4.74336256945
2010-08-16 18:13:00 UTC,+3.01969549333,+3.88227883461,+6.03909752768,+0,+6.03887346657,+0,+1.72572151905,+6.49628224821,+1.29957437705,+0,+0,+0,+0,+0,+0,+4.31235226773,+5.60527024179,+0,+5.60609825592,+4.74330591869
2010-08-16 18:13:30 UTC,+3.01952563071,+3.88206045351,+6.03875782087,+0,+6.0385337779,+0,+1.7256244408,+6.49437470533,+1.29919274885,+0,+3.46390232548,+0,+0,+5.19526885275,+0,+4.31329916675,+5.60650098277,+0,+5.60732923647,+4.74434742687
2010-08-16 18:14:00 UTC,+3.01953138367,+3.88206784972,+6.03876932618,+0,+6.0385452826,+0,+1.72562772867,+6.49511289755,+0,+0,+3.46429605847,+0,+0,+5.19585936299,+0,+4.31529098536,+5.6090898678,+0,+5.60991862552,+4.74653825747
2010-08-16 18:14:30 UTC,+3.02002444039,+3.88270174001,+6.0397553861,+0,+6.03953128983,+0,+1.72590951573,+6.49339785286,+0,+3.03104230333,+3.46338129715,+0,+0,+5.19448742839,+0,+0,+5.61324384241,+6.47871799884,+5.61407340862,+4.75005353695
2010-08-16 18:15:00 UTC,+3.0221078403,+0,+6.0439219598,+4.31805130508,+6.04369764094,+0,+0,+6.48899906292,+0,+3.02856785203,+3.46103509421,+0,+0,+5.19096865599,+0,+0,+5.61463931146,+6.4784057492,+5.61546914922,+4.75123444537
2010-08-16 18:15:30 UTC,+3.01919138314,+0,+6.03808936202,+4.3131995349,+6.03786535478,+3.88200131705,+0,+6.49082630287,+0,+3.02942069178,+3.46200969763,+0,+0,+5.19243034011,+5.19281499516,+0,+5.61592773315,+6.47989240548,+5.61675782161,+4.75232476551
2010-08-16 18:16:00 UTC,+3.0177682702,+0,+6.03524329058,+4.3111664492,+6.03501943545,+3.88017148205,+0,+6.49028303974,+1.29837415911,+3.029167131,+3.46171993487,+4.32723153658,+0,+5.19199576167,+5.19238036827,+0,+5.61762176137,+6.48184707426,+5.61845217938,+4.75375832803
2010-08-16 18:16:30 UTC,+3.01731509285,+0,+6.03433698508,+4.31051903157,+6.03411317842,+3.87958878775,+0,+6.49068407768,+1.29845439186,+3.02935431009,+3.46193383833,+4.32749443159,+6.058533928,+5.19231656835,+5.19270121072,+0,+5.61885513482,+6.48327021263,+0,+0
2010-08-16 18:17:00 UTC,+0,+0,+6.0371863124,+4.31255444314,+6.03696235343,+3.88142071609,+0,+6.48942320607,+1.29820213844,+3.02876581516,+3.4612613214,+4.32665375973,+6.05735697235,+5.19130794547,+5.19169247538,+0,+5.61837135689,+6.48271200138,+0,+0
2010-08-16 18:17:30 UTC,+0,+0,+6.03939118339,+4.31413423137,+6.03917374567,+3.88284257047,+1.7258073346,+6.48940334714,+1.29819816541,+3.02875654627,+3.46125072915,+4.32664051901,+6.05733843511,+5.19129205949,+5.19167658763,+0,+5.61606609781,+6.48005205871,+0,+0
2010-08-16 18:18:00 UTC,+0,+0,+6.04320938294,+4.31686176089,+6.04299174963,+3.8852974247,+1.72689846666,+6.48714451153,+1.29774625658,+3.02770226502,+3.46004592355,+4.32513446595,+6.05522993388,+5.18948512434,+5.18986945097,+0,+5.6168530489,+6.48096008888,+0,+0
2010-08-16 18:18:30 UTC,+0,+0,+6.04458049979,+4.31784121771,+6.04436279627,+3.88617896374,+1.72729029256,+6.48574406579,+1.29746607958,+3.02704862574,+3.45929896133,+4.32420073461,+6.05392269329,+5.18836485044,+5.18874905211,+4.32168327733,+5.61739831028,+6.48158924334,+0,+0
2010-08-16 18:19:00 UTC,+0,+3.88556104855,+6.0442046106,+4.31757270141,+6.04398692633,+3.88593729142,+1.72718287421,+6.48713210239,+1.29774377398,+3.02769647322,+3.46003930483,+4.3251261923,+6.05521835061,+5.18947519776,+5.18985319507,+4.31777984317,+5.61232478439,+6.47573511251,+0,+0
2010-08-16 18:19:30 UTC,+0,+3.886810232,+6.04614780214,+4.31896081957,+6.04593001836,+3.8871866373,+1.72773818266,+6.48732021641,+0,+3.02778427292,+3.46013964007,+4.32525161519,+6.05539394491,+5.18962567788,+5.1900036916,+4.3189316097,+5.61382180394,+6.47746246123,+0,+0
2010-08-16 18:20:00 UTC,+0,+3.88658850589,+6.0458028918,+4.31871443297,+6.0455851257,+3.88696488233,+1.72763961714,+6.4856830716,+0,+3.02702015752,+3.45926642857,+4.32416006743,+6.05386575851,+5.18831605868,+5.18869392952,+4.31743615656,+5.61187807441,+6.4752196724,+0,+0
2010-08-16 18:20:30 UTC,+3.02137864943,+3.88443760167,+6.04245701101,+4.31632430426,+6.04223941624,+3.88481369844,+1.72668346032,+6.48756891421,+0,+3.02790034929,+0,+4.32541743163,+6.0556260909,+5.18982462144,+5.19020265686,+4.31968711005,+5.61480377271,+6.47859551421,+0,+0
2010-08-16 18:21:00 UTC,+3.02212838299,+3.88540148179,+6.04395639345,+0,+6.04373872188,+3.88577770392,+0,+6.48793236778,+0,+3.02806998637,+0,+4.32565976019,+6.05596535521,+5.19011536284,+5.19049342998,+4.31763067666,+5.6121309038,+6.47551140175,+5.61295515941,+4.74910606715
2010-08-16 18:21:30 UTC,+3.02264304696,+3.88606314936,+6.04498566326,+0,+6.04476793899,+3.88643945751,+0,+6.48641974069,+1.29760125695,+0,+0,+4.3246512332,+6.05455339938,+5.18890535047,+5.18928328559,+4.31564257266,+5.60954684672,+6.47252976551,+5.6103706041,+4.74691932745
2010-08-16 18:22:00 UTC,+3.02108568858,+3.88406096233,+6.04187112238,+0,+6.04165355761,+3.88443701014,+0,+6.488248741,+1.29796717175,+0,+0,+4.32587069845,+6.05626067255,+5.19036844273,+5.19074653749,+4.31712663192,+0,+6.47475546644,+5.61229989613,+4.74855166223
2010-08-16 18:22:30 UTC,+3.02169484835,+3.88484411654,+6.04308937311,+0,+0,+3.8852202662,+0,+0,+1.29790963964,+0,+0,+4.3256789642,+6.05599224117,+5.19013840348,+5.19051647313,+4.31835722425,+0,+6.47660103319,+5.61389967863,+4.74990520565
2010-08-16 18:23:00 UTC,+3.02352081939,+3.88719164013,+6.04674110896,+0,+0,+3.88756809502,+0,+0,+1.29742270514,+0,+0,+4.32405618288,+6.05372031828,+5.1881914199,+5.18856927713,+4.31697207153,+0,+6.47452366626,+5.61209896607,+4.74838165938
2010-08-16 18:23:30 UTC,+3.02359669288,+3.88728918539,+0,+4.31949304234,+0,+3.88766565295,+1.72795109522,+0,+1.29748060761,+0,+0,+4.32424915143,+6.05399047771,+5.18842294006,+5.18880082255,+4.31890766344,+0,+6.47742654807,+5.61461525514,+4.75051064039
2010-08-16 18:24:00 UTC,+3.02246958567,+3.88584014228,+0,+4.31788283605,+0,+3.88621642142,+1.72730694172,+0,+1.29746484966,+0,+3.45929568231,+4.32419663572,+6.05391695477,+5.18835993267,+0,+4.31916193738,+0,+6.47780789247,+5.61494581383,+4.75079031938
2010-08-16 18:24:30 UTC,+3.02371692901,+3.8874437646,+0,+4.31966481391,+0,+3.88782025226,+1.72801981142,+0,+1.29764982647,+0,+3.4597888373,+4.32481309832,+6.05478001344,+5.18909955329,+0,+4.318309024,+0,+0,+5.61383701781,+4.74985218961
2010-08-16 18:25:00 UTC,+3.02440323069,+3.88832609481,+0,+4.32064527721,+0,+3.88870269715,+1.72841203994,+0,+0,+3.02764320484,+3.45997843108,+4.32505009779,+6.05511181694,+5.18938390095,+0,+4.31870928871,+0,+0,+5.61435736598,+4.75029244561
2010-08-16 18:25:30 UTC,+3.02466397422,+3.88866131458,+0,+4.32101778026,+0,+0,+1.72856105758,+0,+0,+3.02733156739,+3.45962229979,+0,+6.05448856015,+0,+0,+4.32163000716,+0,+0,+5.61815432951,+4.75350497933
2010-08-16 18:26:00 UTC,+3.02403189298,+3.8878486918,+0,+4.32011477728,+0,+0,+1.7281998166,+0,+0,+3.02818600985,+3.46059873475,+0,+6.05619739543,+0,+0,+4.32046446035,+0,+0,+5.61663910687,+4.75222298023
2010-08-16 18:26:30 UTC,+3.02328634806,+3.88689019671,+0,+4.31904967798,+0,+0,+0,+0,+0,+3.02938109225,+3.4619644443,+0,+6.05858749077,+0,+0,+4.31912512595,+0,+0,+5.6148979586,+4.75074983005
2010-08-16 18:27:00 UTC,+0,+3.88792699619,+0,+4.32020179069,+0,+0,+0,+6.48955810774,+1.29822912723,+3.02882877871,+3.46133327453,+0,+6.05748289578,+0,+0,+0,+5.61372578171,+0,+5.61455034482,+4.75045572109
2010-08-16 18:27:30 UTC,+0,+3.88676281033,+0,+4.31890812364,+6.04585625444,+0,+0,+6.49359981302,+1.29903772179,+3.03071519045,+3.46348901758,+0,+6.06125560963,+0,+0,+0,+5.6114855008,+0,+5.61230963193,+4.74855989949
2010-08-16 18:28:00 UTC,+0,+3.88386488157,+6.04281986413,+4.31568788597,+6.041348556,+0,+0,+6.49456147283,+1.29923011406,+3.03116403227,+3.46400194252,+0,+6.06215326717,+0,+5.19579690118,+0,+5.61163173235,+6.47493542852,+5.61245589173,+4.74868364691
2010-08-16 18:28:30 UTC,+0,+0,+6.04218133996,+4.31612737876,+6.0419637593,+0,+0,+6.49486775003,+1.29929138871,+3.03130698304,+3.46416530301,+0,+0,+0,+5.19604193159,+0,+5.60861319291,+6.47145246109,+5.60943677022,+4.74612922962
2010-08-16 18:29:00 UTC,+0,+0,+6.0458791567,+0,+6.04566138669,+0,+1.72766141147,+6.49383268779,+1.29908431135,+3.03082388163,+3.46361322707,+4.32959373167,+0,+0,+5.19521385257,+0,+5.60517193068,+6.46748173128,+5.60599484431,+4.74321708616
2010-08-16 18:29:30 UTC,+0,+0,+6.04774764879,+0,+6.04752978312,+0,+1.72819537295,+6.49406498258,+1.29913078488,+3.03093230211,+3.46373712722,+4.3297486116,+0,+0,+5.19539969497,+0,+5.60735346347,+6.46999891154,+5.60817679787,+4.74506319264
2010-08-16 18:30:00 UTC,+0,+0,+6.04379674216,+0,+6.04357907878,+3.8856750585,+1.72706631708,+6.4949044632,+1.29929873365,+3.03132411842,+0,+4.33030832577,+0,+0,+5.19607130316,+0,+5.60741640445,+6.47007153652,+5.60823975099,+4.74511645599
2010-08-16 18:30:30 UTC,+3.02285953691,+0,+6.0454186187,+0,+6.04520087227,+3.88671781972,+1.72752980292,+6.48783598941,+0,+3.02802500307,+0,+4.32559550101,+0,+5.19003826583,+5.19041632457,+0,+5.60938160711,+6.47233910237,+5.61020533258,+4.7467794946
2010-08-16 18:31:00 UTC,+3.02185154707,+0,+6.04340275288,+0,+6.04318510967,+3.885421749,+1.72695372624,+6.49350281358,+0,+3.03066991726,+0,+4.32937379179,+0,+5.19457139077,+5.19494994389,+4.31482682426,+5.60848657,+6.47130635617,+5.60931012291,+0
2010-08-16 18:31:30 UTC,+3.02057020578,+0,+6.04084021501,+0,+6.04062270306,+3.88377420366,+1.72622142634,+6.49554826592,+0,+0,+0,+4.33073757393,+0,+5.19620763201,+5.19658636351,+4.3174217823,+5.61185939135,+6.4751981148,+5.61268359462,+0
2010-08-16 18:32:00 UTC,+3.01960938907,+0,+6.03891869008,+4.31379670596,+6.03870127655,+3.88253878801,+1.72567230958,+6.49343840114,+0,+0,+0,+4.32933084552,+6.06110494034,+5.19451986462,+5.19489841212,+4.31945617978,+5.61450361891,+6.47824917921,+5.61532833193,+0
2010-08-16 18:32:30 UTC,+3.01914526979,+3.8815663013,+6.03799050396,+4.3131336565,+6.03777313799,+3.88194202461,+0,+6.49370307311,+1.29905838028,+0,+0,+4.32950731255,+6.06135199733,+5.19473158659,+5.19511015716,+4.31999447567,+5.61520327409,+6.47905648226,+5.61602812204,+0
2010-08-16 18:33:00 UTC,+3.01988458088,+3.88251678198,+6.03946904264,+4.31418985011,+6.03925160093,+3.88289262892,+0,+6.49011912362,+1.2983413656,+0,+0,+4.32711775487,+6.05800657385,+5.19186463843,+5.19224289639,+4.32188773888,+5.61766406114,+6.48189588221,+5.61848938335,+0
2010-08-16 18:33:30 UTC,+3.02061897988,+3.88346094752,+6.04093775769,+4.3152390262,+6.04072024072,+3.88383691729,+0,+6.49038936894,+1.29839543161,+0,+0,+4.32729793787,+6.05825883327,+5.19208081875,+5.19245910028,+4.32086148764,+5.61633018125,+6.48035677362,+5.61715524636,+0
2010-08-16 18:34:00 UTC,+3.01898782925,+3.88136389099,+6.03767564066,+4.31290873401,+6.03745829083,+3.88173958797,+0,+6.49149236617,+1.29861610025,+0,+3.4623649589,+4.32803334878,+6.0592884217,+5.19296315145,+5.19334152921,+4.32152858357,+5.6171972456,+6.48135724315,+5.61802247782,+0
2010-08-16 18:34:30 UTC,+3.01791322237,+3.87998234394,+6.03552654827,+4.31137353058,+6.03530930857,+3.88035786119,+0,+6.49244550292,+1.29880678738,+0,+3.46287333786,+4.3286688419,+6.06017812343,+5.19372560462,+5.19410406552,+4.3255728926,+5.62245387528,+6.4874226496,+5.62328012047,+0
2010-08-16 18:35:00 UTC,+3.01865373517,+3.88093436956,+6.03700749024,+4.31243144098,+6.03679017465,+3.88131001065,+1.72512614338,+6.49028760912,+1.29837507327,+3.0291692637,+3.46172237206,+4.32723009067,+6.05816384598,+5.1919994169,+5.19237768955,+4.32691886125,+5.62420331107,+6.48944125077,+5.62502989332,+0
2010-08-16 18:35:30 UTC,+3.0203750494,+3.88314734313,+6.04044992429,+4.31489054258,+6.04023243231,+3.88352327211,+1.72610989244,+6.48696716642,+0,+3.02761949157,+3.45995133217,+4.32501622311,+6.05506439179,+5.18934325873,+5.18972124164,+4.31693624688,+5.61122831209,+6.47446993863,+5.61205239366,+4.7483422554
2010-08-16 18:36:00 UTC,+3.02161439373,+3.88474068165,+6.04292847296,+4.31666109295,+6.04271085403,+3.88511681785,+1.72681819064,+6.48877966798,+0,+3.02846545238,+3.46091807451,+4.32622468799,+6.05675626424,+5.19079315298,+0,+4.31343064357,+5.60667187097,+6.46921245022,+0,+4.74448639987
2010-08-16 18:36:30 UTC,+3.02236757616,+3.88570899576,+6.04443475276,+4.31773710338,+6.0442170567,+3.88608525788,+1.72724864224,+6.48879564696,+0,+3.02847291035,+3.46092659729,+4.32623534179,+6.05677117976,+5.19080593522,+0,+4.31364517586,+5.60695071134,+6.46953419255,+0,+4.74472236653
2010-08-16 18:37:00 UTC,+0,+3.88901861109,+6.04958308903,+0,+6.04936512942,+3.88939530344,+1.72871988913,+6.48456517502,+0,+3.02649839427,+3.45867017091,+4.32341472255,+6.05282226233,+5.18742180744,+0,+4.31519719479,+5.60896796259,+6.47186181512,+0,+4.74642945093
2010-08-16 18:37:30 UTC,+0,+3.8911292044,+0,+0,+6.05264813564,+3.89150617108,+1.72965812618,+6.48292910653,+1.29690291111,+3.0257347812,+3.45779753348,+0,+6.05129508056,+5.18611304929,+0,+4.31457618611,+5.6081608007,+0,+0,+4.74574639597
2010-08-16 18:38:00 UTC,+0,+3.89303727161,+0,+0,+6.05561611463,+3.8934144862,+1.73050633281,+0,+1.29724937217,+3.02654305794,+3.45872121141,+0,+6.05291158707,+5.18749835662,+0,+4.31123940325,+5.60382378571,+0,+0,+4.74207622815
2010-08-16 18:38:30 UTC,+0,+3.89437553504,+0,+0,+0,+3.89475292351,+0,+0,+1.29718808912,+3.02640008759,+3.45855782856,+0,+6.05262565468,+5.18725331942,+0,+4.31102459822,+5.6035445909,+0,+0,+4.74183996151
2010-08-16 18:39:00 UTC,+0,+3.89295010826,+0,+0,+0,+3.89332731155,+0,+0,+1.29693878234,+3.02581846705,+3.45789316753,+0,+6.0514624474,+5.18625647867,+0,+0,+5.60321427557,+0,+0,+4.74156043454
2010-08-16 18:39:30 UTC,+0,+3.89529928275,+0,+0,+0,+0,+0,+0,+1.29689760055,+3.02572239193,+3.45778337534,+0,+6.05127030273,+5.18609181528,+0,+0,+5.60322197133,+0,+0,+4.74156694703
2010-08-16 18:40:00 UTC,+0,+3.894389648,+0,+4.32807030051,+0,+0,+0,+0,+1.29731477559,+3.02669564093,+0,+0,+6.05321674418,+5.18775986896,+0,+0,+5.5953367758,+0,+0,+4.73489415654
2010-08-16 18:40:30 UTC,+3.02676983424,+3.89136867198,+0,+4.32402625088,+0,+0,+0,+0,+1.29832185353,+3.02904510464,+0,+0,+6.05791553508,+5.19178662039,+5.19216486983,+0,+5.59149657275,+0,+5.59231684727,+4.73164441191
2010-08-16 18:41:00 UTC,+3.02657011996,+0,+0,+4.32374093536,+0,+0,+1.72965043963,+0,+0,+0,+0,+4.32865528628,+6.06015914532,+5.19370934083,+5.19408779996,+0,+0,+6.44952059111,+5.590425687,+4.73004433984
2010-08-16 18:41:30 UTC,+3.02652443934,+0,+0,+4.32367567519,+0,+0,+1.72962433269,+0,+0,+0,+0,+4.32827393512,+6.05962524688,+0,+5.19363021184,+0,+0,+6.44957161166,+5.59046991288,+4.73008175845
2010-08-16 18:42:00 UTC,+3.02562831167,+0,+0,+4.32239545061,+0,+0,+1.72911218642,+0,+0,+0,+0,+4.32875219789,+6.06029482332,+0,+5.19420408544,+0,+0,+6.45166420533,+5.59228382455,+4.73161647203
2010-08-16 18:42:30 UTC,+3.02574848101,+0,+0,+4.32256712675,+0,+0,+1.72918086447,+6.49287678574,+0,+0,+0,+4.32895639482,+6.06058070266,+0,+5.19444910394,+0,+0,+6.45390119729,+5.59422290409,+4.73325708763
2010-08-16 18:43:00 UTC,+3.02512058146,+0,+6.04994045242,+4.32167009783,+0,+0,+1.72882201336,+6.49212027922,+1.29874172224,+0,+0,+4.32845200268,+6.05987454466,+0,+5.19384387738,+0,+0,+6.45865952746,+5.59834754154,+4.73674685919
2010-08-16 18:43:30 UTC,+3.02294489655,+0,+6.04558932835,+4.318561874,+6.04537157318,+0,+1.72757858683,+6.49328348582,+1.29897443652,+0,+3.46332029668,+4.3292275575,+0,+0,+5.1947744755,+4.3068202389,+0,+6.4592985718,+5.59890148092,+4.73721553597
2010-08-16 18:44:00 UTC,+3.02369357077,+0,+6.04708659223,+4.3196314439,+6.04686876041,+0,+0,+6.49443062061,+1.29920393541,+0,+3.46393214926,+4.3299923966,+0,+0,+5.19569221571,+4.30507994134,+0,+6.45668858061,+5.59663907646,+4.73530136173
2010-08-16 18:44:30 UTC,+3.02399127805,+0,+6.04768197317,+4.32005675404,+6.04746411086,+3.88817300953,+0,+6.49454535619,+1.29922688972,+3.03115651004,+3.46399334631,+4.33006889525,+0,+0,+5.19578400741,+4.30569055887,+0,+6.4576043472,+5.59743288544,+0
2010-08-16 18:45:00 UTC,+3.02384161888,+3.88760406967,+6.04738267173,+0,+6.04716482474,+3.88798057816,+0,+6.4924837697,+1.29881444313,+3.0301942922,+3.46289374838,+4.32869435583,+0,+0,+5.19413468002,+4.30887136236,+0,+6.46237472059,+5.60156796218,+0
2010-08-16 18:45:30 UTC,+3.0247619274,+3.88878724616,+6.04922318482,+0,+6.04900524362,+3.88916390845,+0,+6.4916216225,+1.29864195962,+3.02979189656,+3.46243390094,+4.32811952897,+0,+0,+5.19344493792,+4.31043569973,+5.60277916454,+6.46472081757,+5.60360161659,+0
2010-08-16 18:46:00 UTC,+3.02441375751,+3.88833962839,+6.04852688434,+0,+6.04830897877,+3.88871623252,+0,+6.49320519618,+0,+3.03053100833,+3.46327853896,+4.32917535876,+0,+0,+5.19471184157,+4.31312497854,+5.60627457999,+6.46875403261,+5.60709770626,+0
2010-08-16 18:46:30 UTC,+0,+3.8878556371,+6.04777400232,+0,+6.04755613529,+3.8882321783,+1.72820290404,+6.49006354563,+0,+3.02906468507,+3.46160286228,+4.32708069888,+0,+5.19182017933,+5.19219843244,+4.31339229375,+5.60662202544,+6.46915493552,+5.60744521873,+0
2010-08-16 18:47:00 UTC,+0,+3.88615085524,+6.04512209585,+0,+6.04490436459,+3.88652717481,+1.72744506519,+6.48998539297,+0,+3.02902820836,+3.46156117763,+4.32702859147,+6.0578817435,+5.19175766181,+5.1921359081,+4.31146911651,+5.60412235771,+6.46627067252,+5.60494506885,+0
2010-08-16 18:47:30 UTC,+0,+3.88514477945,+6.04355707514,+0,+6.04333942402,+3.88552096821,+1.72699782714,+6.4941930082,+0,+3.03099205634,+3.46380541283,+4.32983397121,+6.0618093253,+5.19512350576,+5.19550211907,+4.31152295911,+5.60419234013,+6.46635142234,+5.60501506478,+0
2010-08-16 18:48:00 UTC,+0,+3.88514154051,+6.04355203674,+0,+6.04333438589,+3.88551772882,+1.72699638729,+6.49193590899,+1.29870483663,+3.02993858556,+3.46260153339,+4.32832907592,+6.05970244499,+5.19331795954,+0,+4.31368943063,+5.60700823188,+6.46960056312,+5.60783149968,+0
2010-08-16 18:48:30 UTC,+0,+3.88428864744,+6.04222530238,+4.31615878328,+6.04200771947,+3.88466472484,+1.72661724463,+6.49055514944,+1.29842859811,+3.02929413455,+3.46186507127,+4.32740847013,+6.05841358042,+5.19221343337,+0,+4.31955775037,+5.61463563621,+6.47840150847,+5.61546037473,+0
2010-08-16 18:49:00 UTC,+0,+3.88349991135,+6.04099836863,+4.3152823236,+6.04078084856,+3.88387588618,+1.72626662212,+6.49110935918,+1.29853947482,+3.02955280452,+3.46216067268,+4.3277779832,+6.05893090533,+5.19265676845,+0,+4.31959096397,+5.61467880594,+6.47845132025,+5.61550355274,+0
2010-08-16 18:49:30 UTC,+0,+3.88576443468,+6.04452099184,+4.31779870822,+6.04430329137,+3.88614070399,+0,+6.48827704467,+1.29797283427,+3.02823085969,+0,+0,+6.0562870925,+5.19039108399,+0,+4.31953990308,+5.61461243907,+0,+5.61543717307,+4.75120604846
2010-08-16 18:50:00 UTC,+3.02464961658,+3.88803004184,+6.04804530098,+4.32031629713,+6.04782742007,+3.88840660571,+0,+6.488404754,+1.29799838414,+3.02829046631,+0,+0,+6.05640630227,+5.19049324393,+0,+4.31744694889,+5.61189210188,+0,+5.61271631145,+4.74890398274
2010-08-16 18:50:30 UTC,+3.02228605086,+3.88560418437,+6.04427171136,+4.31762063482,+6.04405402365,+3.88598043285,+0,+6.49249844238,+1.29881737858,+0,+0,+0,+6.06022753955,+5.19376795306,+0,+4.31569913235,+5.60962036073,+0,+5.61044413226,+4.74698153815
2010-08-16 18:51:00 UTC,+3.02326285296,+3.88685999069,+6.04622520524,+4.31901611243,+6.04600741751,+3.88723640245,+0,+6.4923734585,+0,+0,+0,+0,+6.06011087384,+5.19366797333,+0,+0,+5.60821065575,+0,+5.60903415546,+4.74578858545
2010-08-16 18:51:30 UTC,+3.02520915128,+3.8893622107,+0,+4.32179663031,+6.04989959507,+3.88973894774,+0,+6.48934258078,+0,+0,+0,+0,+6.05728171298,+5.19124344999,+0,+0,+5.6085470309,+0,+5.60937059547,+4.7460732405
