# file...... Output/hvac/house_hvac_file_025.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_25B_tm_2_B_25_Meter_48_481:hvac_load,house_2_26B_tm_2_B_26_Meter_48_482:hvac_load,house_2_27B_tm_2_B_27_Meter_48_483:hvac_load,house_2_28B_tm_2_B_28_Meter_48_484:hvac_load,house_2_29B_tm_2_B_29_Meter_48_485:hvac_load,house_2_1C_tm_2_C_1_Meter_48_486:hvac_load,house_2_2C_tm_2_C_2_Meter_48_487:hvac_load,house_2_3C_tm_2_C_3_Meter_48_488:hvac_load,house_2_4C_tm_2_C_4_Meter_48_489:hvac_load,house_2_5C_tm_2_C_5_Meter_48_490:hvac_load,house_2_6C_tm_2_C_6_Meter_48_491:hvac_load,house_2_7C_tm_2_C_7_Meter_48_492:hvac_load,house_2_8C_tm_2_C_8_Meter_48_493:hvac_load,house_2_9C_tm_2_C_9_Meter_48_494:hvac_load,house_2_10C_tm_2_C_10_Meter_48_495:hvac_load,house_2_11C_tm_2_C_11_Meter_48_496:hvac_load,house_2_12C_tm_2_C_12_Meter_48_497:hvac_load,house_2_13C_tm_2_C_13_Meter_48_498:hvac_load,house_2_14C_tm_2_C_14_Meter_48_499:hvac_load,house_2_15C_tm_2_C_15_Meter_48_500:hvac_load
2010-08-16 17:09:30 UTC,+4.7377696856,+0,+5.599062039,+3.87645065079,+3.01524431161,+5.14992418503,+2.14626046974,+4.72103134233,+3.00449059,+0,+3.00468002372,+5.15059860091,+4.72112982434,+6.43711782394,+3.43376758929,+1.71700768326,+5.15005946994,+1.28779266961,+4.29183577885,+0
2010-08-16 17:10:00 UTC,+4.73753645465,+0,+5.59881294857,+3.87627819346,+3.01511016448,+5.15389569638,+0,+4.72467215319,+3.00680769037,+0,+3.00699731879,+5.15457083641,+4.72477075828,+6.44208201879,+3.43641576442,+1.71833189632,+5.15399886542,+1.28878586588,+4.29514560783,+0
2010-08-16 17:10:30 UTC,+4.73754742639,+0,+5.59882591488,+3.87628717066,+3.01511714746,+5.15329233901,+0,+4.72411903629,+3.00644297221,+0,+3.00664527222,+5.15396736906,+4.72421762269,+6.4413278516,+3.4360134501,+0,+5.15339549001,+0,+4.29464277415,+1.71825814507
2010-08-16 17:11:00 UTC,+4.73612603115,+0,+5.59714612113,+3.8751241684,+3.01421249821,+5.15095625578,+0,+4.72197747444,+3.00508004196,+0,+3.00528221578,+5.1516308599,+4.72207598845,+6.43840786187,+3.43445576666,+0,+5.15105933692,+0,+4.2926958992,+1.71737039199
2010-08-16 17:11:30 UTC,+4.74067023989,+0,+5.60251643139,+3.87884229328,+0,+5.14680144813,+0,+4.71816862997,+3.0026560216,+2.14486427185,+3.0028579709,+5.1474752944,+4.71826701515,+6.43321455553,+3.43168537072,+0,+5.14690440496,+0,+4.28923331233,+1.71598504352
2010-08-16 17:12:00 UTC,+4.73952798017,+0,+5.60116651781,+3.87790768299,+0,+5.14798970663,+0,+4.71925794439,+3.00334928183,+2.14535949214,+3.00355129535,+5.1486637697,+4.71935636643,+6.43469982055,+3.432477693,+0,+5.14809269902,+0,+4.29022359845,+1.71638124771
2010-08-16 17:12:30 UTC,+4.73397326253,+0,+5.59460199608,+3.87336274787,+0,+0,+0,+0,+3.00662197612,+2.14769729334,+3.0068242927,+5.15427424044,+4.72449889968,+6.44171135588,+3.43621803241,+0,+5.15370231462,+1.28871170663,+4.29489847193,+1.71825162058
2010-08-16 17:13:00 UTC,+4.73239414934,+0,+5.59273581251,+3.87207069892,+0,+0,+2.14876757088,+0,+3.00798741277,+2.14867267297,+3.00818985573,+5.15661504636,+4.72664447237,+6.44463671551,+3.43777858038,+0,+5.15604276393,+1.28929698906,+4.29684892719,+1.71903197929
2010-08-16 17:13:30 UTC,+4.72862900772,+5.15807237982,+5.58828619773,+3.86896991802,+0,+0,+2.14999634356,+0,+0,+2.14990137889,+3.00991008376,+5.15956380805,+4.72934729475,+6.44832185157,+3.439744435,+1.7199963893,+5.15899107643,+1.29003428145,+4.29930595613,+1.72001501333
2010-08-16 17:14:00 UTC,+4.73245614771,+5.16224699066,+5.59280908169,+3.87210129603,+0,+0,+2.15081106595,+0,+0,+2.15071605702,+3.01105065949,+5.16151894772,+4.7311393675,+6.45076523525,+3.44104787039,+1.72064816872,+5.16094591839,+1.29052313396,+4.3009350586,+1.72066680178
2010-08-16 17:14:30 UTC,+0,+5.16343866013,+5.59410016796,+3.87299516799,+0,+0,+2.1513663437,+0,+0,+2.1512713046,+3.01182802406,+5.16285148204,+4.73236076281,+6.45243053443,+3.44193623271,+1.72109239195,+5.16227824979,+1.29085631362,+4.30201746095,+1.72111103115
2010-08-16 17:15:00 UTC,+0,+5.15688432608,+5.5869990288,+3.86807875818,+3.00873883814,+0,+2.15080760173,+0,+0,+0,+3.01104580973,+5.16151063441,+4.73113174754,+6.45071590599,+3.44104232814,+1.72064539734,+5.16093760632,+1.29052105535,+0,+1.72066403035
2010-08-16 17:15:30 UTC,+0,+5.15464140646,+5.58456899024,+3.86639634285,+3.0074301539,+0,+2.15220914073,+0,+0,+0,+3.01300790306,+5.16487399418,+4.73421458891,+6.45491912405,+0,+1.72176663114,+5.16430045403,+1.29136201157,+0,+0
2010-08-16 17:16:00 UTC,+0,+5.15357312618,+5.58341158703,+3.86559502514,+3.00680684057,+0,+2.15312534945,+0,+0,+0,+3.0142905552,+5.16707267688,+0,+0,+0,+1.72249959981,+0,+1.29191175824,+0,+0
2010-08-16 17:16:30 UTC,+0,+5.1556136709,+5.58562236731,+3.86712563899,+3.00799744448,+5.16153710477,+2.15110054868,+4.73167727535,+0,+0,+0,+5.16221363731,+0,+0,+0,+1.7208750291,+0,+0,+0,+0
2010-08-16 17:17:00 UTC,+0,+5.1563857628,+0,+3.86772958463,+3.00846722986,+5.16119056298,+2.15095611562,+4.73135958946,+3.01105099624,+2.15085294111,+0,+5.16186703238,+0,+0,+0,+1.72075948303,+0,+0,+0,+0
2010-08-16 17:17:30 UTC,+0,+5.16402699637,+0,+3.87346135259,+3.01292574493,+5.15849746321,+2.14983367487,+4.72889073925,+3.00947977364,+2.14973056993,+0,+0,+0,+0,+0,+1.71986153332,+0,+0,+0,+0
2010-08-16 17:18:00 UTC,+0,+5.16104226528,+0,+3.87122247514,+3.01118421097,+5.15596215879,+2.14877700063,+4.72656654503,+3.00800061278,+2.14867396119,+0,+0,+0,+0,+0,+1.71901619665,+0,+0,+0,+1.71903512254
2010-08-16 17:18:30 UTC,+4.73496293809,+5.16494820389,+0,+3.87415235984,+3.01346325207,+5.15862854021,+2.14988830564,+4.72901090169,+3.00955624726,+2.14978519732,+0,+0,+0,+0,+0,+0,+0,+1.2899665697,+4.29906204459,+1.71992417632
2010-08-16 17:19:00 UTC,+4.74148301848,+5.17206015904,+0,+3.87948711023,+3.01761294258,+5.15778736156,+0,+4.72823976649,+3.00906548235,+2.14943462931,+0,+0,+0,+0,+0,+0,+0,+1.2897562086,+4.29836102158,+1.71964370145
2010-08-16 17:19:30 UTC,+4.7456026727,+5.17655378424,+0,+0,+3.02023488713,+5.1509930886,+0,+4.72201124023,+3.00510153113,+2.14660306062,+0,+0,+0,+0,+3.43448032647,+0,+0,+1.28805710337,+4.29269879769,+1.71737828113
2010-08-16 17:20:00 UTC,+4.74191771936,+5.17253432088,+0,+0,+3.01788960696,+5.14801425812,+0,+4.71928045153,+3.0033636058,+2.14536160866,+3.00356562064,+0,+0,+6.43661030054,+3.43249406376,+0,+0,+1.28731216027,+4.29021629439,+1.71638504704
2010-08-16 17:20:30 UTC,+4.74492675029,+5.17581650347,+0,+0,+3.01980469783,+5.14460668706,+0,+4.71615662263,+3.00137554222,+0,+3.0015773729,+0,+0,+6.4304325191,+3.43022191977,+0,+5.1447095782,+1.28645999806,+4.28737648642,+1.7152488575
2010-08-16 17:21:00 UTC,+4.74405812972,+5.17486903185,+0,+0,+3.01925186627,+5.14719169487,+0,+4.71852638161,+3.0028837015,+0,+3.00308567189,+0,+4.71859900793,+6.43366361301,+3.43194558449,+0,+5.14729466338,+1.28710645443,+4.28953078508,+1.71611077904
2010-08-16 17:21:30 UTC,+4.7402897702,+5.17075859097,+0,+0,+3.01685350241,+5.1496542325,+0,+4.72078386825,+3.0043204085,+0,+3.00452251196,+0,+4.7208565459,+6.43674162705,+3.43358758688,+1.71691296918,+5.14975727469,+1.28772228352,+4.2915830193,+1.71693186517
2010-08-16 17:22:00 UTC,+4.73506416593,+5.1650586209,+5.59589121715,+0,+3.01352767831,+5.15722771831,+2.14930446557,+4.72772672372,+3.0087389723,+0,+3.00894148482,+0,+4.72779955914,+6.4462079981,+3.43863753249,+1.71943816724,+5.15733098696,+1.28961625357,+4.29789462505,+1.71945709913
2010-08-16 17:22:30 UTC,+4.73865618697,+5.16897671557,+5.60013623943,+0,+3.01581381205,+5.15395843482,+2.14794188058,+4.72472966753,+3.00683158942,+0,+3.0070339254,+5.15463358633,+4.72480243487,+6.44212160365,+3.43645759798,+1.71834810277,+5.15406160575,+0,+4.29517006349,+0
2010-08-16 17:23:00 UTC,+4.73360625329,+5.16346836308,+5.59416826743,+0,+0,+5.15358953349,+2.14778812843,+4.72439148395,+3.00661636304,+2.14768515029,+3.0068186791,+5.15426461777,+4.72446424361,+6.44166050065,+3.43621161726,+1.71822510144,+5.15369269339,+0,+4.29486262782,+0
2010-08-16 17:23:30 UTC,+4.73593865615,+5.1660124949,+5.59692468283,+3.87495069543,+0,+5.15467620545,+2.14824103591,+4.72538767071,+3.00725035502,+2.14813802969,+3.00745272978,+5.15535148782,+4.72546045301,+6.44301877082,+3.43693620226,+1.71858742626,+5.15477939783,+0,+4.29576824052,+0
2010-08-16 17:24:00 UTC,+4.7354851072,+5.16551777402,+5.59638868223,+3.87457960025,+0,+5.15437084115,+2.14811376492,+4.72510773352,+3.00707219771,+2.1480107666,+3.00727455596,+5.1550460678,+4.72518050945,+6.44263708511,+3.43673258751,+1.71848560979,+5.1544740244,+0,+4.29551375544,+0
2010-08-16 17:24:30 UTC,+4.73659032894,+5.16672332471,+5.59769482462,+3.87548389617,+0,+5.15604424106,+2.14881121122,+4.72664179247,+0,+2.14870816966,+3.00825095029,+5.15671977275,+4.72671460325,+6.44472872754,+3.43784839845,+1.71904356503,+5.15614747434,+1.28932029074,+4.29690833658,+0
2010-08-16 17:25:00 UTC,+4.73642110102,+5.16653873474,+5.59749483239,+3.87534543336,+0,+5.15456822701,+2.14819603221,+4.72528868343,+0,+2.14809302878,+3.00738972657,+5.15524348967,+4.72536146347,+6.44288380473,+3.43686420299,+1.71855142341,+5.15467141617,+1.28895117059,+4.29567825324,+0
2010-08-16 17:25:30 UTC,+4.73714239385,+5.16732550456,+5.5983472506,+3.87593559742,+0,+5.15976997999,+2.15036403946,+4.73005729587,+0,+2.15026090164,+3.01042484194,+5.16044619061,+4.73013018422,+6.44938566193,+3.44033269407,+1.72028582363,+5.15987332461,+1.29025201984,+4.30001329982,+1.72030476756
2010-08-16 17:26:00 UTC,+4.7385048408,+0,+5.59995737972,+3.87705035583,+0,+5.16214199881,+2.1513526588,+4.73223180095,+0,+2.15124945971,+3.0118088658,+5.16281864154,+4.73230473866,+6.45235053309,+3.44191433889,+1.72107671655,+5.16224541428,+1.29084521192,+4.30199009725,+1.72109567172
2010-08-16 17:26:30 UTC,+4.73395153674,+0,+5.59457632071,+3.87332482806,+3.01281954793,+5.16105630411,+2.1509001587,+4.7312365101,+0,+0,+3.01117538544,+5.16173274909,+4.73130942522,+6.45099348446,+3.44119040561,+0,+5.16115968716,+1.29057370249,+4.301085299,+1.72073366766
2010-08-16 17:27:00 UTC,+4.73059345405,+0,+5.59060776496,+3.8705772342,+3.01068230362,+5.16200287286,+2.15129467333,+4.73210425976,+0,+0,+3.01172768867,+5.16267949023,+4.73217719457,+6.4521766346,+3.44182157071,+0,+5.16210628417,+1.29081041943,+4.30187415221,+1.72104928283
2010-08-16 17:27:30 UTC,+4.73231090747,+0,+5.59263743792,+3.87198246001,+3.01177537307,+5.15829114115,+2.14974768315,+4.72870159726,+0,+0,+3.00956197005,+5.1589670823,+4.72877445482,+6.44753720837,+0,+0,+5.15839444158,+1.28988219329,+4.29878086235,+1.71981167709
2010-08-16 17:28:00 UTC,+4.7329984193,+0,+5.593449934,+3.87254498436,+3.01221293845,+5.16170657925,+0,+4.731832638,+3.01135205321,+0,+3.01155480751,+5.16238314267,+4.73190556665,+6.45180628661,+0,+0,+5.16180998172,+1.29073632264,+0,+1.72095048943
2010-08-16 17:28:30 UTC,+4.72903637767,+0,+5.58876762433,+3.86930322939,+3.00969130577,+5.16147912007,+0,+4.73162411893,+3.01121934776,+0,+3.01142208978,+5.16215564205,+4.73169704285,+6.45152197727,+0,+0,+5.16158251575,+0,+0,+1.72087464752
2010-08-16 17:29:00 UTC,+0,+0,+5.59037102318,+3.87041332815,+3.01055480761,+0,+0,+4.72918007684,+3.00966391351,+2.14986210654,+3.00986651162,+5.15948911804,+4.72925294527,+6.44818960066,+0,+0,+5.15891639782,+0,+0,+1.71998570819
2010-08-16 17:29:30 UTC,+0,+0,+5.58997765343,+3.87014098215,+3.01034296045,+0,+0,+4.72500417673,+3.00700629224,+2.14796368836,+3.00720864441,+5.15493308422,+4.72507695031,+6.44249588851,+0,+1.71844794499,+5.15436105799,+0,+0,+1.71846686281
2010-08-16 17:30:00 UTC,+0,+0,+5.58517301915,+3.86681453683,+3.00775545044,+0,+0,+0,+3.00727497848,+2.14815561896,+0,+5.1553937005,+4.72549914454,+6.44307152438,+0,+1.7186014985,+5.1548216041,+0,+0,+0
2010-08-16 17:30:30 UTC,+0,+0,+5.59356490948,+3.87262458659,+3.01227485786,+0,+0,+0,+3.00553005636,+2.146909169,+0,+5.15240233207,+4.72275729946,+6.4393331874,+0,+1.71760427991,+5.15183069149,+1.28824078615,+0,+0
2010-08-16 17:31:00 UTC,+0,+0,+5.59332874296,+3.87246107883,+3.01214767167,+0,+2.14905657325,+0,+3.00839196598,+2.14895351647,+0,+5.15730858314,+4.72725429836,+6.44546456855,+3.43824094141,+1.71923985402,+5.15673619501,+1.28946751304,+0,+0
2010-08-16 17:31:30 UTC,+0,+0,+5.5943014076,+3.87313449444,+3.01267149496,+0,+2.14774665637,+0,+3.00655830937,+2.14764368082,+0,+5.15416509475,+4.72437302227,+6.44153612606,+3.43614526812,+1.7181919239,+5.15359318559,+1.28868153578,+0,+0
2010-08-16 17:32:00 UTC,+0,+5.16498454805,+5.59581096361,+3.87417962196,+3.01348445819,+0,+2.14870719099,+0,+3.00790289139,+2.14860415588,+0,+5.15647014901,+4.72648580174,+6.44441677079,+3.43768198148,+1.71896034912,+5.15589788865,+1.28925787645,+4.2967003426,+0
2010-08-16 17:32:30 UTC,+0,+5.16623582748,+5.5971666504,+3.87511821951,+3.01421455598,+0,+2.1485876135,+0,+3.0077355036,+0,+0,+0,+4.72622278059,+6.4440581576,+3.43749067516,+1.71886468743,+5.1556109748,+1.28918612747,+4.29646124096,+1.71888361117
2010-08-16 17:33:00 UTC,+4.73824113945,+5.16852399118,+5.59964573953,+3.87683459455,+3.01554965599,+5.15640828186,+2.1489629376,+0,+3.0082608923,+0,+0,+0,+4.72704833862,+6.44518375515,+3.43809113822,+1.71916494574,+5.15651152602,+1.28941132971,+4.29721172158,+1.71918387375
2010-08-16 17:33:30 UTC,+4.73972909727,+5.17014702169,+5.60140419642,+3.87805204634,+3.0164966634,+5.16030947896,+2.15058889397,+0,+3.01053694953,+0,+3.01073962843,+0,+0,+0,+3.44069242805,+1.72046570665,+5.1604128397,+1.2903869372,+4.30046290847,+1.72048465314
2010-08-16 17:34:00 UTC,+4.74167943663,+5.1722744075,+0,+0,+3.01773795246,+5.1582661179,+2.14973725387,+4.72867865765,+3.00934480093,+0,+3.00954736952,+0,+0,+0,+3.43932992979,+1.71978439677,+5.15836941758,+1.28987593551,+4.29876000843,+1.71980333358
2010-08-16 17:34:30 UTC,+4.74247589416,+5.17314316526,+0,+0,+0,+5.1565882547,+2.14903794739,+4.72714050708,+3.00836589302,+2.14916843813,+3.00856837101,+0,+0,+0,+3.4382111428,+1.71922495338,+0,+1.28945633713,+4.29736170767,+1.71924388224
2010-08-16 17:35:00 UTC,+4.73949971699,+5.16989681892,+0,+0,+0,+5.15832004494,+2.1497597298,+4.72872809429,+3.00937626333,+2.14965662944,+3.00957883483,+0,+0,+0,+3.43936588795,+0,+0,+0,+4.29880495025,+1.71982131451
2010-08-16 17:35:30 UTC,+4.73552705582,+5.16556353064,+0,+0,+0,+5.15646061213,+2.148984748,+4.72702349307,+0,+2.14888169569,+3.0084938942,+0,+0,+0,+3.43812603166,+0,+0,+0,+4.29725533267,+1.71920132227
2010-08-16 17:36:00 UTC,+4.73789113435,+5.16814221358,+0,+0,+0,+5.15414417066,+2.1480192923,+4.72489993748,+0,+2.14791629984,+3.00714229843,+0,+0,+0,+3.43658144528,+0,+0,+0,+4.29532485237,+1.71842894922
2010-08-16 17:36:30 UTC,+4.73324655837,+5.16307601607,+0,+0,+0,+5.15888252762,+2.14999416355,+4.72924374005,+0,+2.14989104866,+3.00990703183,+0,+0,+0,+3.43974094729,+0,+0,+0,+4.29927371311,+1.72000886357
2010-08-16 17:37:00 UTC,+4.73299582447,+5.16280252127,+0,+0,+0,+5.15776746815,+0,+4.72822152956,+0,+2.14942633856,+3.00925641769,+0,+0,+0,+3.43899743376,+0,+0,+1.28975123367,+4.29834444277,+0
2010-08-16 17:37:30 UTC,+4.73353966363,+5.16339572857,+0,+3.87298783218,+0,+5.15218614621,+0,+4.72310495415,+0,+2.14710027716,+3.00599983151,+5.15286097458,+0,+0,+3.43527584872,+0,+0,+1.28835546211,+4.29369307029,+0
2010-08-16 17:38:00 UTC,+4.73361984508,+5.16348318869,+0,+3.87305343689,+3.0126084435,+5.14988672431,+0,+4.7209970009,+0,+2.14614197429,+3.00465816618,+5.15056113339,+0,+6.43703222686,+3.43374261077,+1.71699048805,+0,+1.28778042487,+4.29177677377,+0
2010-08-16 17:38:30 UTC,+4.73030946901,+5.15987230613,+0,+3.87034487675,+3.01050156198,+5.15428724471,+0,+4.72503109801,+0,+0,+3.00722577917,+5.15496245613,+4.72510387219,+6.44253259491,+3.43667684601,+1.71845773656,+0,+1.2888809028,+4.29544408768,+0
2010-08-16 17:39:00 UTC,+4.72786502601,+5.15720596367,+5.58738333015,+3.86834482576,+3.00894580157,+5.15623767983,+0,+4.72681912394,+3.00816135875,+0,+3.00836381781,+5.15691324677,+4.72689193875,+6.44497051357,+0,+1.71910806257,+5.15634091889,+1.28936866571,+4.29706954494,+0
2010-08-16 17:39:30 UTC,+4.73305161141,+5.16286337238,+5.59351279602,+3.87258850631,+3.01224679245,+5.1509168993,+0,+4.72194139511,+3.00505708039,+0,+3.00525925208,+5.15159149624,+4.72201409908,+6.4383198795,+0,+1.71733397532,+5.15101997927,+1.28803805005,+4.29263530293,+0
2010-08-16 17:40:00 UTC,+4.73689104867,+5.16705134293,+5.59805021284,+3.87572994601,+3.01469039375,+5.14770840952,+2.14533696987,+4.71900007037,+3.00318516595,+0,+3.00338716427,+5.14838242128,+4.71907270747,+6.43430947317,+0,+1.7162641809,+5.14781139349,+1.28723567394,+4.2899614057,+1.71628306767
2010-08-16 17:40:30 UTC,+4.73633850866,+5.16644864489,+5.59739722539,+3.87527785602,+3.01433873089,+5.14844029926,+2.14564200982,+4.71967101699,+3.00361216901,+2.14553916479,+3.00381420687,+5.14911444449,+4.71974366934,+6.43522428841,+0,+1.71650821208,+5.14854330513,+1.28741870423,+4.29057134934,+1.71652710231
2010-08-16 17:41:00 UTC,+4.73782501936,+5.16807009688,+5.59915397208,+3.87649412378,+3.01528481729,+5.14986627146,+2.1462363323,+4.72097825112,+3.00444411743,+2.1461334504,+3.00464623236,+5.1505406768,+4.7210509332,+6.43700666213,+0,+1.71698366853,+5.14996932,+0,+0,+1.71700256552
2010-08-16 17:41:30 UTC,+4.73538642127,+5.16541012968,+5.59627205598,+3.87449885511,+3.01373277699,+5.14894608192,+2.14585281198,+4.72013468407,+3.00390725548,+2.14574995387,+3.00410932068,+5.14962031943,+4.72020734697,+6.43585648425,+0,+1.71667685326,+5.14904910293,+0,+0,+1.7166957459
2010-08-16 17:42:00 UTC,+4.73225936695,+5.16199921023,+5.59257652774,+3.87194028939,+3.01174257021,+5.14978439653,+2.14620220812,+4.72090319376,+3.00439634951,+2.14609932834,+3.00459846001,+5.15045878693,+4.72097587413,+6.43690432372,+0,+1.71695636928,+5.14988744262,+0,+0,+1.71697526588
2010-08-16 17:42:30 UTC,+4.73488822895,+5.16486671286,+5.59568329621,+3.87409123259,+3.01341570361,+5.15328739433,+2.14766220164,+4.72411450336,+3.00644008737,+2.14755923132,+3.00664238711,+5.1539624235,+4.72418725672,+6.44128284611,+3.43601015303,+1.71812436033,+5.15339054519,+0,+0,+1.71814327355
2010-08-16 17:43:00 UTC,+4.73672595066,+5.16687125779,+5.59785510131,+3.87559486229,+3.01458531748,+5.15516185101,+2.14844344516,+4.72583287743,+3.00753369293,+2.1483404264,+3.00773609389,+5.15583722184,+4.72590566983,+6.44362579665,+3.43726002715,+0,+5.15526505791,+1.28909962348,+0,+1.71876827523
2010-08-16 17:43:30 UTC,+0,+5.16928987493,+5.60047552895,+3.87740909179,+3.01599653458,+5.15234324392,+2.14726869485,+4.72324897063,+3.00588924606,+2.14716574892,+0,+5.15301810095,+4.72332170432,+6.44010271871,+3.43538060035,+0,+5.15244636655,+1.28839474896,+0,+1.71782846465
2010-08-16 17:44:00 UTC,+0,+5.17088189723,+5.60220039029,+3.878603284,+3.01692544928,+5.15724495353,+2.14931164894,+4.72774252379,+3.00874902776,+0,+0,+5.15792070405,+4.72781535957,+6.44622954101,+3.43864902481,+0,+5.15734822269,+1.28962056373,+0,+1.71946284589
2010-08-16 17:44:30 UTC,+0,+5.16807556747,+5.59915989915,+3.87649822734,+3.01528800929,+5.16461638781,+2.15238394434,+4.73450015201,+3.01304970914,+0,+0,+5.16529348119,+4.7345731412,+6.45544336038,+3.44356424333,+0,+5.16471987717,+1.29146400459,+0,+0
2010-08-16 17:45:00 UTC,+0,+0,+5.59697611539,+3.8749863043,+3.01411194437,+5.16060864245,+2.15071358049,+4.7308261244,+3.01071148907,+0,+0,+5.16128500584,+4.7308990302,+6.45043393615,+3.44089190806,+0,+5.16071201212,+1.2904617517,+4.30071222588,+0
2010-08-16 17:45:30 UTC,+0,+0,+5.59730607245,+3.87521474711,+3.01428964097,+0,+2.15089010321,+4.73121439269,+3.0109585903,+0,+0,+5.16170861831,+4.73128730731,+6.45096332809,+3.44117431832,+0,+5.16113556008,+1.29056766898,+4.30106519253,+0
2010-08-16 17:46:00 UTC,+0,+0,+5.6023149264,+3.87868258204,+0,+0,+2.1498088277,+4.72883608694,+3.00944499189,+0,+0,+5.15911381464,+4.72890894756,+6.4477205809,+3.43944443733,+1.71984165565,+5.15854115155,+1.28991888129,+4.29890312413,+0
2010-08-16 17:46:30 UTC,+0,+0,+5.6034536613,+3.8794709749,+0,+0,+0,+4.73052306438,+0,+2.15047264602,+0,+5.16095435817,+4.7305959633,+6.45002072306,+3.44067147477,+1.72045522908,+5.16038141479,+1.29037907873,+4.3004367203,+0
2010-08-16 17:47:00 UTC,+0,+0,+5.60112166381,+3.87785643743,+0,+0,+0,+4.72840541666,+0,+2.14950993602,+3.00966892886,+5.15864394029,+4.72847826749,+6.44713337515,+3.43913118561,+1.71968501582,+5.15807134877,+1.28980139699,+4.29851161071,+1.71970395122
2010-08-16 17:47:30 UTC,+4.73689005299,+0,+5.59804903615,+3.87572913134,+0,+0,+0,+4.72812794892,+0,+2.14938379559,+3.0091968557,+5.15834121456,+4.72820079345,+6.44675505639,+3.43892936707,+1.71958409755,+5.15776866915,+1.28972570542,+4.29825937055,+1.71960303151
2010-08-16 17:48:00 UTC,+4.7352904946,+0,+5.5961586906,+3.8744203676,+0,+0,+0,+0,+0,+2.15027493151,+3.01044448436,+0,+4.73016104605,+6.44942774018,+3.44035514118,+1.72029704817,+5.15990698993,+0,+4.30004135504,+1.72031599226
2010-08-16 17:48:30 UTC,+4.73185519854,+0,+5.59209888468,+0,+0,+0,+0,+0,+0,+2.14973708564,+3.00969147699,+0,+4.72897793388,+6.44781463956,+3.43949461397,+1.7198667462,+5.15861640456,+0,+4.29896583674,+1.71988568417
2010-08-16 17:49:00 UTC,+4.72602272715,+0,+5.58520611585,+0,+0,+0,+2.15093776639,+0,+0,+2.15083459301,+3.01122803456,+0,+4.73139214661,+6.45110627001,+3.44125057235,+1.72074480369,+5.16124992292,+0,+4.3011604976,+1.72076375414
2010-08-16 17:49:30 UTC,+4.72910510737,+0,+5.58884884855,+0,+3.00973504864,+5.15940802429,+2.15021318211,+0,+0,+2.15011005365,+3.01021364825,+0,+4.72979836036,+6.44893324057,+3.44009134462,+1.72016513813,+5.15951135809,+0,+4.29971165249,+1.72018408035
2010-08-16 17:50:00 UTC,+4.73409545247,+0,+5.59474639919,+0,+3.01291114278,+5.15446522116,+2.14815310101,+0,+3.0075712525,+0,+3.00732962477,+0,+4.72526703258,+6.44275505405,+3.43679551943,+1.71851707856,+5.15456840724,+1.28892541098,+4.29559241003,+1.71853599736
2010-08-16 17:50:30 UTC,+4.7332267433,+5.16305440222,+5.5937197655,+0,+3.01235825476,+5.15506756602,+2.1484041487,+0,+3.00747868468,+0,+3.00768108056,+0,+4.72581923383,+6.44350794645,+3.43719715862,+1.71871791607,+5.15517077011,+1.28907604479,+4.29609439331,+1.71873683772
2010-08-16 17:51:00 UTC,+4.73393381504,+5.16382565993,+5.59455537733,+0,+3.012808269,+5.15718298013,+2.14928581939,+0,+3.00871287089,+0,+3.00891538099,+0,+4.72775854528,+6.44615207826,+0,+1.71942325035,+5.15728624744,+1.28960506547,+4.29785734105,+1.71944218202
2010-08-16 17:51:30 UTC,+4.73565098172,+5.16569870617,+0,+0,+3.01390115591,+5.15965998335,+2.15031819463,+0,+3.01015801735,+0,+3.01036066118,+0,+4.73002934451,+0,+0,+0,+5.15976332468,+1.29022451199,+4.29992163061,+1.72026809129
2010-08-16 17:52:00 UTC,+4.73683361814,+5.16698869902,+0,+3.87568295616,+3.01465384221,+5.15461745263,+2.14821654869,+0,+3.00721607715,+0,+3.00741844873,+0,+0,+0,+0,+0,+5.15472064326,+1.2889634809,+4.29571927699,+0
2010-08-16 17:52:30 UTC,+4.74124674473,+5.17180243702,+0,+3.87929379029,+3.01746256667,+5.14612787047,+2.14467822643,+4.71755113992,+3.00226303932,+2.14457544117,+3.00246495224,+0,+0,+0,+0,+0,+5.14623080715,+1.28684041423,+4.28864421312,+0
2010-08-16 17:53:00 UTC,+4.73497969013,+5.16496647663,+0,+3.87416606641,+3.01347391387,+5.14742181548,+2.14521752206,+4.7187373405,+3.00301795971,+2.14511470334,+3.00321994255,+5.14809577497,+0,+0,+0,+0,+5.14752479088,+1.28716400278,+4.28972256343,+0
2010-08-16 17:53:30 UTC,+4.7333998883,+5.16324326486,+0,+3.87287346756,+3.0124684525,+5.14778748276,+2.14536992636,+4.71907255935,+3.00323129931,+2.14526709819,+3.00343330191,+5.14846150897,+0,+0,+0,+0,+5.14789046911,+1.28725544852,+4.29002730392,+0
2010-08-16 17:54:00 UTC,+4.73136726707,+5.16102612806,+0,+3.87121037046,+3.01117479522,+5.14887661682,+2.14582386007,+4.72007100323,+3.0038667278,+2.14572100374,+3.00406878926,+5.14955084171,+0,+0,+0,+0,+0,+1.28752781815,+4.29093496851,+0
