# file...... Output/hvac/house_hvac_file_022.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_9C_tm_2_C_9_Meter_47_421:hvac_load,house_2_10C_tm_2_C_10_Meter_47_422:hvac_load,house_2_11C_tm_2_C_11_Meter_47_423:hvac_load,house_2_12C_tm_2_C_12_Meter_47_424:hvac_load,house_2_13C_tm_2_C_13_Meter_47_425:hvac_load,house_2_14C_tm_2_C_14_Meter_47_426:hvac_load,house_2_15C_tm_2_C_15_Meter_47_427:hvac_load,house_2_1A_tm_2_A_1_Meter_48_428:hvac_load,house_2_2A_tm_2_A_2_Meter_48_429:hvac_load,house_2_3A_tm_2_A_3_Meter_48_430:hvac_load,house_2_4A_tm_2_A_4_Meter_48_431:hvac_load,house_2_5A_tm_2_A_5_Meter_48_432:hvac_load,house_2_6A_tm_2_A_6_Meter_48_433:hvac_load,house_2_7A_tm_2_A_7_Meter_48_434:hvac_load,house_2_8A_tm_2_A_8_Meter_48_435:hvac_load,house_2_9A_tm_2_A_9_Meter_48_436:hvac_load,house_2_10A_tm_2_A_10_Meter_48_437:hvac_load,house_2_11A_tm_2_A_11_Meter_48_438:hvac_load,house_2_12A_tm_2_A_12_Meter_48_439:hvac_load,house_2_13A_tm_2_A_13_Meter_48_440:hvac_load
2010-08-16 18:45:30 UTC,+4.72120918133,+4.72073804017,+5.57874999681,+0,+0,+4.29152304476,+4.72110411348,+0,+5.13367129626,+2.56714991965,+3.85058656897,+2.99489692471,+4.70593852533,+5.98925835417,+3.85010796438,+3.42252135779,+5.56083130778,+2.99474110015,+3.42259147314,+4.70557725088
2010-08-16 18:46:00 UTC,+4.72350562354,+4.72303414449,+5.58146341679,+0,+0,+4.29361038613,+4.72340048595,+0,+5.13281721413,+2.56672280999,+3.84994593312,+2.99439865455,+4.70515559718,+5.98826192006,+3.84946743475,+3.42195195877,+5.55990619225,+2.99424286424,+3.422022054,+4.70479440279
2010-08-16 18:46:30 UTC,+4.72317509516,+4.72270366473,+5.58107287251,+0,+0,+4.29330995375,+4.7230699676,+0,+5.13079438945,+0,+3.84842863865,+2.99321854176,+4.70330129495,+5.98590194621,+0,+3.42060338309,+5.55771513087,+2.99306283261,+0,+4.70294029026
2010-08-16 18:47:00 UTC,+4.7216761033,+4.72120489343,+0,+0,+0,+4.29194745149,+4.72157102126,+0,+5.13320823453,+0,+3.85023923242,+2.99462677523,+4.70551404149,+5.9887181128,+0,+3.42221264404,+5.56032973353,+2.99447096924,+0,+4.70515281044
2010-08-16 18:47:30 UTC,+4.72106944637,+4.72059832578,+0,+0,+0,+0,+4.72096438276,+0,+5.13013906817,+0,+3.84793709072,+2.99283622837,+4.70270056879,+5.98513740091,+0,+3.42016649387,+5.55700530699,+2.9926805455,+0,+4.70233962553
2010-08-16 18:48:00 UTC,+0,+4.72193205658,+0,+4.29305098087,+5.15155174683,+0,+4.72229826935,+2.13751906452,+5.12963570394,+0,+0,+2.99254256642,+4.70223914006,+0,+0,+3.41983091126,+0,+2.99238690377,+0,+4.70187824404
2010-08-16 18:48:30 UTC,+0,+4.72659165335,+0,+4.29728752879,+5.156635468,+0,+4.72695841013,+2.13711892963,+5.12867547931,+0,+0,+2.99198237286,+4.70135891218,+0,+0,+3.41919074923,+0,+2.99182674874,+0,+4.70099810622
2010-08-16 18:49:00 UTC,+0,+0,+0,+4.29921149997,+5.15894417152,+0,+4.72907475031,+2.13612178017,+5.12628256761,+0,+0,+2.99058635185,+4.69916535501,+0,+0,+3.41759544416,+0,+2.99043082375,+0,+4.6988047735
2010-08-16 18:49:30 UTC,+0,+0,+0,+4.29977169676,+5.15961638964,+0,+4.72969095859,+2.13723210987,+5.12894708385,+0,+0,+2.99214082653,+4.70160788922,+0,+0,+3.4193718224,+0,+2.99198519151,+0,+0
2010-08-16 18:50:00 UTC,+0,+0,+0,+4.29576440138,+5.15480776412,+0,+4.72528299225,+2.13928899472,+5.13388309806,+2.56725583758,+0,+2.99502048956,+4.70613268182,+0,+0,+3.4226625617,+0,+2.9948646565,+0,+0
2010-08-16 18:50:30 UTC,+0,+0,+0,+4.29448307917,+5.15327021871,+0,+4.72387355655,+2.13656575865,+5.12734800596,+2.56398776639,+0,+2.99120792697,+4.70014203123,+0,+3.84536573349,+3.41830575003,+0,+2.9910523561,+3.4183757163,+0
2010-08-16 18:51:00 UTC,+0,+0,+0,+4.29358625473,+5.15219405825,+0,+0,+2.13667835818,+5.12761821696,+2.56412289359,+3.84604623297,+2.99136556763,+4.70038973082,+0,+3.84556838162,+3.41848589414,+0,+0,+3.41855586679,+0
2010-08-16 18:51:30 UTC,+0,+0,+0,+4.29451924713,+5.1533136191,+4.29407655751,+0,+2.1396883017,+5.13484133592,+2.56773503349,+3.85146420047,+2.99557952402,+4.70701108844,+0,+3.85098545031,+3.42330139921,+0,+0,+3.42337154213,+0
2010-08-16 18:52:00 UTC,+0,+0,+5.5796214691,+4.29263585973,+5.15105361482,+4.29219343865,+0,+0,+5.13913950552,+2.56988446353,+3.85468820135,+2.99808706938,+4.71095117547,+0,+3.8542089166,+3.42616690066,+0,+0,+3.42623714479,+0
2010-08-16 18:52:30 UTC,+0,+0,+5.57830682175,+4.29162440211,+5.14983989824,+4.29118212531,+0,+0,+5.13900940876,+2.56981940468,+3.85459061746,+0,+4.71083191713,+5.99548618288,+3.8541113489,+3.42608016782,+0,+0,+3.42615040888,+0
2010-08-16 18:53:00 UTC,+4.71566851549,+0,+5.57220328206,+4.28692848737,+5.14420495173,+4.28648688056,+0,+0,+5.13768780338,+2.56915849586,+3.85359929855,+0,+4.70962041534,+5.99394430233,+3.85312019434,+0,+5.5651818648,+0,+3.42526929059,+0
2010-08-16 18:53:30 UTC,+4.71662428241,+0,+5.57333259276,+4.28779735153,+5.14524756075,+4.28735562072,+0,+0,+5.14090313066,+2.57076641772,+3.85601107349,+0,+0,+5.99769553598,+3.85553156945,+0,+5.5686646086,+0,+3.42741295899,+0
2010-08-16 18:54:00 UTC,+4.71504179216,+4.71457155904,+5.57146276119,+4.28635874864,+5.1435212836,+4.28591722313,+0,+0,+5.14270583627,+2.57166791525,+3.85736325934,+0,+0,+5.99979870286,+3.8568835312,+0,+5.57061724405,+0,+3.42861482824,+0
2010-08-16 18:54:30 UTC,+4.71415454218,+4.71368443976,+5.57041440848,+4.28555217155,+5.14255341707,+4.28511076117,+0,+0,+5.14159950156,+2.57111465908,+3.85653341218,+0,+0,+5.99850797268,+3.85605382156,+0,+5.56941889619,+2.99936608466,+3.42787723156,+0
2010-08-16 18:55:00 UTC,+4.71424564673,+4.71377553089,+5.57052205539,+4.28563499245,+5.14265279948,+4.28519357026,+4.71414079047,+0,+5.14861436228,+0,+3.86179516717,+0,+0,+6.00669201693,+3.86131470465,+0,+5.57701717844,+3.00345826192,+3.43255406026,+4.71927400251
2010-08-16 18:55:30 UTC,+4.71679453357,+4.7163240423,+5.57353375732,+0,+5.14543328112,+4.28751036976,+4.71668959984,+2.14825064742,+0,+0,+3.86687661888,+0,+0,+6.01459562075,+3.86639531482,+0,+5.58435509322,+3.00741021373,+3.4370706294,+4.725483467
2010-08-16 18:56:00 UTC,+4.71704255326,+4.71657202546,+5.57382681128,+0,+5.14570383616,+4.28773580617,+4.71693761199,+2.14821699682,+0,+0,+3.86681604704,+0,+0,+6.01450140833,+3.86633475301,+0,+5.58426762391,+3.00736310573,+3.43701679106,+4.72540944903
2010-08-16 18:56:30 UTC,+4.7132947591,+4.71282478333,+5.56939850995,+0,+5.1416155131,+4.28432926512,+4.71318993174,+2.14611876952,+0,+0,+3.86303918992,+0,+0,+6.00862694882,+3.86255852136,+0,+5.57881362031,+3.00442576455,+3.43365979048,+4.72079418126
2010-08-16 18:57:00 UTC,+4.71387009642,+4.7134000359,+5.57007831436,+0,+0,+4.28485221544,+4.71376525158,+2.14591304371,+0,+0,+3.86266887877,+3.00429423606,+0,+6.00805097314,+3.86218827154,+0,+5.57827886928,+3.00413776578,+3.43333064519,+4.72034166611
2010-08-16 18:57:30 UTC,+4.71574778735,+4.71527745024,+5.57229694774,+0,+0,+4.28655893436,+4.71564288544,+2.14672232458,+0,+0,+0,+3.00542723878,+0,+6.01031673701,+0,+0,+5.58038246431,+3.0052706907,+0,+4.72212176294
2010-08-16 18:58:00 UTC,+4.72181564965,+4.72134441925,+5.57946658494,+0,+0,+4.29207429155,+4.72171056338,+2.14660210828,+0,+0,+0,+3.00525893456,+4.72222027329,+6.00998016444,+0,+0,+5.58006998142,+3.00510239803,+0,+4.72185733477
2010-08-16 18:58:30 UTC,+4.72425494601,+4.72378335672,+5.5823487979,+0,+0,+4.29429147961,+4.72414978566,+2.14534356796,+0,+0,+0,+3.00349696332,+4.71945170109,+6.0064565976,+0,+3.43234906606,+5.57679860891,+3.00334054779,+0,+4.71908904536
2010-08-16 18:59:00 UTC,+4.71895139761,+4.71848058878,+5.57608225492,+0,+0,+4.28947084197,+4.71884639834,+0,+0,+2.57574929704,+0,+3.0049290397,+4.72170191197,+6.00932044506,+0,+3.43398557386,+5.57945748053,+3.00477252583,+0,+4.72133902641
2010-08-16 18:59:30 UTC,+4.72231565336,+4.72184434938,+5.58005737708,+0,+0,+4.29252876778,+4.7222105519,+0,+0,+2.57526392055,+0,+3.00436279488,+4.72081217574,+6.00818807615,+0,+3.4333384966,+5.57840615933,+3.00420631989,+0,+4.72044938105
2010-08-16 19:00:00 UTC,+0,+4.72525685295,+5.58409010118,+0,+0,+4.29563100481,+4.72562345392,+0,+0,+2.57518822292,+0,+3.00427448531,+4.72067341558,+6.00801147585,+0,+3.43323758069,+5.57824219897,+0,+0,+4.72031063509
2010-08-16 19:00:30 UTC,+0,+4.72219523572,+5.58047203681,+4.29329026574,+0,+0,+4.72256147922,+0,+5.14659017177,+2.57361039482,+3.86027684845,+3.00243377608,+4.71778112297,+6.0043304498,+0,+3.43113410701,+5.57482463725,+0,+0,+4.71741863793
2010-08-16 19:01:00 UTC,+0,+4.72424997102,+5.58290021907,+4.29516257408,+0,+0,+4.72461645445,+0,+5.14033678531,+2.57048319957,+3.85558626526,+2.9987855605,+4.71204870929,+5.99703479648,+0,+3.42696510253,+5.56805116067,+0,+0,+4.71168681006
2010-08-16 19:01:30 UTC,+0,+4.7283693323,+0,+4.29890794209,+0,+0,+0,+0,+5.13146549457,+2.56604684159,+3.84893202587,+2.99361006345,+4.70391649,+0,+3.84845369572,+3.4210507951,+5.55844205127,+0,+3.42112085847,+4.70355542238
2010-08-16 19:02:00 UTC,+0,+4.72351043635,+0,+4.29449018111,+0,+0,+0,+0,+5.12968355848,+2.56515573034,+3.84759541879,+2.99257048469,+4.70228300782,+0,+3.8471220675,+3.4198628149,+5.556511913,+0,+3.41993283626,+4.70192210731
2010-08-16 19:02:30 UTC,+0,+4.72062171611,+0,+4.2918637251,+0,+0,+0,+2.1396547072,+5.13476071746,+2.56769471777,+3.85140372961,+2.99553249133,+4.70693718634,+0,+3.85092975623,+3.42324765253,+5.56201133532,+0,+3.42331779356,+4.70657580976
2010-08-16 19:03:00 UTC,+0,+4.72727098913,+0,+4.29790931662,+5.15737663805,+0,+0,+2.13701975712,+5.12843748983,+2.56453259589,+3.84666075892,+2.99184353018,+4.70114074971,+0,+3.84618756031,+3.41903208653,+0,+0,+3.41910207851,+0
2010-08-16 19:03:30 UTC,+0,+4.72473479392,+0,+4.29560338034,+5.1546095941,+0,+0,+2.13648214877,+5.127147363,+2.56388742874,+3.84569305152,+2.99109087214,+4.69995810392,+0,+3.84522001109,+3.41817198547,+0,+2.99093530935,+3.41824194701,+0
2010-08-16 19:04:00 UTC,+0,+4.71959176486,+0,+4.29092728212,+5.14899843765,+0,+0,+2.13745015262,+5.12947033242,+0,+3.84743548071,+2.99244608895,+4.70208754571,+0,+3.84696215553,+3.419724784,+0,+2.99229043292,+3.4197906778,+0
2010-08-16 19:04:30 UTC,+0,+4.72297606383,+0,+4.29400432376,+5.1526907814,+4.29355758619,+0,+2.137912031,+5.13057458635,+0,+3.84826376722,+2.99309030898,+4.70309980375,+0,+3.84779030671,+3.42046096923,+0,+2.99293460865,+3.42052688725,+0
2010-08-16 19:05:00 UTC,+4.71967112338,+4.71920020861,+0,+4.29057127488,+5.14857124125,+4.2901250336,+0,+2.14051909826,+5.13683089185,+0,+3.85295654041,+0,+4.70883489352,+0,+3.85248231344,+3.42463192994,+0,+2.99658427654,+3.42469798509,+0
2010-08-16 19:05:30 UTC,+4.71716194173,+4.71669139637,+0,+4.28829023521,+5.1458392854,+4.28784432381,+4.71705699684,+2.14360387824,+5.1442335881,+0,+3.85850920596,+0,+4.71562086749,+0,+3.85803407259,+3.42956716779,+0,+3.00090270092,+3.42963338497,+0
2010-08-16 19:06:00 UTC,+4.72362386141,+4.72315236495,+0,+4.29416461867,+5.15288835724,+4.29371785792,+4.72351872021,+2.14126461296,+5.13861993962,+0,+3.85429848177,+0,+4.71047489486,+0,+3.85382403567,+3.42582465431,+0,+2.99762793243,+3.42589074864,+0
2010-08-16 19:06:30 UTC,+4.72404929259,+0,+0,+4.29455136844,+5.15335244456,+4.29410455179,+4.72394413848,+0,+5.14163099428,+0,+0,+0,+0,+5.99854471437,+3.85608221968,+3.42783206761,+0,+2.9993844562,+3.42789822786,+0
2010-08-16 19:07:00 UTC,+4.72397640687,+0,+5.58201968283,+4.29448510969,+5.15327293619,+4.29403830262,+4.72387125497,+0,+5.14328266938,+0,+0,+0,+0,+6.00047167812,+3.85732091732,+0,+0,+3.00034797459,+3.42899940462,+0
2010-08-16 19:07:30 UTC,+4.72810251422,+0,+5.58689499068,+0,+5.15777395591,+4.29778871057,+4.72799723705,+0,+5.14210299353,+0,+0,+0,+0,+5.99909538288,+3.85643620236,+0,+0,+2.99965980088,+0,+0
2010-08-16 19:08:00 UTC,+4.72936402533,+0,+5.58838556147,+0,+5.15915009229,+4.29893535583,+4.72925870986,+0,+5.14428047265,+2.57245535987,+0,+0,+0,+6.00163578764,+0,+0,+0,+3.00093005142,+0,+0
2010-08-16 19:08:30 UTC,+4.7309730821,+0,+5.59028678384,+0,+5.16090535355,+4.30039790132,+4.7308677178,+0,+5.15310426664,+2.57686796498,+0,+0,+0,+6.01193026417,+0,+0,+5.58188050563,+0,+0,+0
2010-08-16 19:09:00 UTC,+4.73133740657,+0,+5.59071726075,+0,+5.1613027818,+4.30072905253,+4.73123203121,+0,+5.15368682162,+2.5771592892,+0,+0,+0,+6.01261508899,+0,+0,+5.58251151138,+0,+0,+4.72392339766
2010-08-16 19:09:30 UTC,+4.72900300025,+0,+5.58795898303,+0,+5.15875626323,+4.29860720358,+4.72889769575,+0,+0,+2.57802594475,+3.86732495209,+0,+0,+6.01463697414,+0,+0,+5.58438867976,+0,+0,+4.7255118885
2010-08-16 19:10:00 UTC,+4.73029016121,+0,+5.58947986112,+0,+5.1601603801,+4.29977716321,+4.73018481764,+2.144917805,+0,+2.57400871388,+3.86087430033,+3.00289845886,+0,+6.00526487752,+0,+0,+5.57568739272,+0,+0,+4.71814871587
2010-08-16 19:10:30 UTC,+4.72991030326,+0,+5.58903103016,+0,+5.15974600692,+4.29943189287,+4.72980497121,+2.14553331503,+0,+2.5747473671,+3.86198223065,+3.00376017872,+0,+6.00698813656,+0,+0,+5.57728730913,+0,+0,+4.71950853253
2010-08-16 19:11:00 UTC,+4.72115352585,+0,+5.57868423563,+0,+5.1501935585,+4.29147245694,+4.72104845969,+2.14815411826,+0,+2.57789250631,+3.86669972864,+3.007429328,+4.72563492631,+6.01432566568,+0,+0,+5.58409965325,+0,+0,+4.7252732652
2010-08-16 19:11:30 UTC,+0,+0,+5.58104707007,+0,+0,+4.29329010482,+0,+2.15131973596,+0,+2.5816914592,+3.87239790343,+3.01186122264,+4.73259874234,+6.02318852582,+0,+0,+5.59232815357,+0,+0,+4.73223637529
2010-08-16 19:12:00 UTC,+0,+4.71726085663,+5.57464083714,+4.28880799473,+0,+4.28836200847,+0,+2.15152502081,+0,+2.58193781475,+3.87276742024,+3.01214862337,+4.73305033379,+6.02376326699,+3.87228996169,+0,+5.5928617576,+0,+3.44230979521,+4.73268792095
2010-08-16 19:12:30 UTC,+0,+4.71641722414,+5.5736438749,+4.28804095481,+0,+0,+0,+2.14611871871,+0,+0,+3.86303596894,+3.00457974941,+4.72115739651,+6.0086271061,+3.86256009702,+3.43359057845,+5.57880896909,+3.00442616515,+3.43366012986,+4.72079618958
2010-08-16 19:13:00 UTC,+0,+4.71597762018,+5.57312437318,+4.28764126202,+0,+0,+0,+2.1433131739,+0,+0,+3.85798593234,+3.00065196015,+4.71498567923,+6.0007723512,+3.85751088433,+3.42910207946,+5.57151642021,+3.00049863795,+3.42917147518,+4.71462509851
2010-08-16 19:13:30 UTC,+0,+4.71725600186,+5.57463510002,+4.28880358073,+0,+0,+0,+0,+0,+0,+3.85665167821,+2.99961421143,+4.71335506947,+5.99869707142,+3.85617684799,+3.42791618747,+5.56958967926,+2.9994609585,+3.42798554202,+4.71299465427
2010-08-16 19:14:00 UTC,+0,+4.71649559949,+5.57373649495,+4.28811221451,+0,+0,+0,+0,+0,+0,+3.85385489868,+2.99743894789,+4.7099370879,+5.99434700052,+3.85338052498,+3.42543039537,+5.56555096619,+2.99728584015,+3.42549966358,+4.70957701968
2010-08-16 19:14:30 UTC,+0,+4.71967485695,+5.57749358066,+4.29100283036,+0,+0,+0,+0,+0,+0,+3.85151875242,+2.99562195313,+4.7070820525,+0,+3.85104476023,+3.42335401661,+5.56217743489,+2.99546896673,+3.42342321265,+4.70672227425
2010-08-16 19:15:00 UTC,+0,+4.72288379308,+5.58128573907,+4.2939204302,+0,+0,+0,+0,+5.13365607067,+0,+0,+2.99488481056,+4.70592378384,+0,+3.85009715621,+3.42251164373,+5.56081726843,+2.9947318734,+3.42258081048,+4.70556412327
2010-08-16 19:15:30 UTC,+0,+4.7242428786,+0,+4.29515612557,+0,+0,+4.72460936119,+0,+5.13152657448,+0,+0,+2.99364246856,+4.70397169764,+0,+3.84850011329,+3.42109195199,+5.55851066159,+2.99348961437,+3.42116106935,+4.70361223535
2010-08-16 19:16:00 UTC,+0,+4.72313454499,+0,+4.29414152696,+0,+0,+4.72349331971,+0,+5.13137338632,+0,+0,+2.99355309901,+4.7038312717,+0,+3.84838522788,+3.42098982455,+5.5583447328,+2.9934002508,+3.42105893836,+4.7034718237
2010-08-16 19:16:30 UTC,+4.7273598687,+4.7261883582,+0,+4.29691807814,+0,+4.29647754854,+4.72654747949,+0,+5.12562710816,+2.56312594797,+0,+2.99020073659,+4.69856372034,+0,+3.84407573311,+3.41715889795,+5.55212053577,+2.99004811235,+3.41722787841,+0
2010-08-16 19:17:00 UTC,+4.72656400002,+4.72609575039,+0,+4.29683387838,+0,+4.29639336069,+4.72645486117,+0,+5.12769536113,+2.5641602397,+0,+0,+4.7004596656,+0,+3.84562684585,+3.41853776008,+5.55436080559,+2.99125464467,+3.41860678855,+0
2010-08-16 19:17:30 UTC,+4.72826176869,+4.72779327208,+0,+4.29837727852,+5.15794341405,+4.29793654266,+4.72815257546,+2.13891526089,+5.1329876234,+2.5668067935,+0,+0,+4.70531102544,+0,+3.84959584562,+3.42206600355,+5.56009322626,+0,+3.42213515479,+0
2010-08-16 19:18:00 UTC,+4.73077634373,+4.7303074814,+0,+4.30066321745,+5.16068646751,+4.30022215849,+4.73066706997,+2.13840801277,+5.13177035285,+2.56619806102,+0,+0,+4.70419516664,+0,+3.848682938,+3.42125447406,+0,+0,+0,+0
2010-08-16 19:18:30 UTC,+4.73649024928,+4.7360205565,+0,+4.3058575899,+5.16691954807,+4.30541579719,+4.73638079263,+2.13862689166,+5.13229560824,+2.56646073069,+3.84955316501,+0,+4.7046766626,+0,+0,+3.42160465114,+0,+0,+0,+0
2010-08-16 19:19:00 UTC,+4.73530759083,+4.73483806988,+0,+0,+5.16562943128,+4.30434082301,+4.73520264248,+2.138956019,+5.13308543284,+2.56685570602,+3.85014560163,+0,+0,+0,+0,+3.42213121111,+0,+0,+0,+0
2010-08-16 19:19:30 UTC,+4.73400653384,+4.73353720198,+0,+0,+5.16421015808,+4.30315823085,+4.73390162466,+2.13626281441,+5.1266224053,+2.56362367606,+3.84529777268,+0,+0,+0,+0,+3.41782244228,+0,+0,+0,+0
2010-08-16 19:20:00 UTC,+4.73207527642,+4.73160622527,+0,+0,+5.16210342338,+4.30140281976,+4.73197042538,+2.13719568226,+5.12886105829,+2.56474318138,+3.84697695584,+0,+0,+5.98364505529,+0,+3.41931490663,+0,+0,+0,+0
2010-08-16 19:20:30 UTC,+4.729426019,+4.72895735306,+0,+0,+5.15921345006,+4.29899478467,+4.72932124774,+0,+5.13022813763,+2.56542683024,+3.84800238344,+0,+0,+5.98523998841,+0,+0,+0,+0,+0,+0
2010-08-16 19:21:00 UTC,+4.72814700326,+4.72767852335,+0,+0,+5.15781822085,+4.29783222695,+4.72804227053,+0,+5.1325097573,+0,+3.84971379527,+0,+0,+5.98790189005,+0,+0,+0,+0,+0,+0
2010-08-16 19:21:30 UTC,+4.7289205892,+4.72845199676,+5.58786544981,+0,+5.15866209607,+4.29853537568,+0,+0,+5.13904308601,+0,+3.8546143559,+0,+0,+5.99552414115,+0,+0,+0,+2.99787443288,+0,+0
2010-08-16 19:22:00 UTC,+4.72723922139,+4.72677087352,+5.5858787838,+0,+5.15682795642,+4.29700710121,+0,+0,+5.14114278099,+0,+3.85618930837,+0,+0,+5.99797379624,+0,+0,+0,+2.99909930711,+0,+0
2010-08-16 19:22:30 UTC,+4.72680643729,+0,+5.58536741595,+0,+5.15635584886,+4.29661372335,+0,+0,+5.14149027673,+0,+3.85644996016,+2.99945751941,+0,+5.99837920975,+3.85597251939,+0,+0,+2.99930202159,+3.42780389772,+4.71274492616
2010-08-16 19:23:00 UTC,+0,+0,+5.58260579844,+0,+5.15380625458,+4.29448930512,+0,+0,+0,+0,+3.85424763925,+2.99774461034,+0,+5.99495375606,+3.85377056103,+0,+0,+2.99758922948,+3.42584639826,+4.71005371738
2010-08-16 19:23:30 UTC,+0,+0,+5.58298326634,+0,+5.15415474241,+4.29477967832,+0,+0,+0,+0,+3.8565235893,+2.99951478628,+0,+5.99849373135,+3.85604613644,+0,+5.56940937247,+2.99935928456,+3.42786934188,+4.71283490011
2010-08-16 19:24:00 UTC,+0,+0,+5.58596497992,+4.29751402279,+5.15690753484,+0,+0,+0,+0,+0,+0,+3.00182832416,+4.71683054485,+6.00312031477,+3.85902020797,+0,+5.57370482003,+3.00167266449,+3.43051323539,+4.71646977692
2010-08-16 19:24:30 UTC,+0,+0,+5.5856830222,+4.29729709167,+5.15664722444,+0,+0,+2.14462737575,+0,+0,+0,+3.00249411531,+4.71787669785,+6.00445175545,+3.85987608791,+0,+5.57494096634,+3.0023384102,+3.43127409648,+4.71751582378
2010-08-16 19:25:00 UTC,+0,+0,+5.5836482956,+4.29573162449,+5.154768714,+0,+0,+2.14621504887,+0,+2.57576808964,+0,+3.00471687609,+4.72136930628,+6.008896804,+3.86273346487,+0,+5.57906787219,+3.00456101927,+3.43381425065,+4.7210080778
2010-08-16 19:25:30 UTC,+0,+0,+5.58227349897,+4.29467389075,+0,+0,+4.72408336024,+2.14568917881,+0,+2.57493595851,+0,+3.00398065192,+4.7202124824,+6.00742451233,+3.86178704274,+0,+5.57770095594,+3.00382484534,+3.43297289924,+4.71985137131
2010-08-16 19:26:00 UTC,+0,+0,+5.58232069248,+4.29471020024,+0,+0,+4.72412330015,+2.14483854882,+0,+2.57391514434,+0,+3.00278976006,+4.71834124234,+6.00504298198,+3.86025614158,+0,+5.57548987732,+0,+3.43161195704,+4.71798032109
2010-08-16 19:26:30 UTC,+0,+0,+5.58199848057,+4.29446229858,+0,+0,+4.72385061195,+2.14511220458,+0,+2.57424354996,+0,+3.0031728813,+4.71894323808,+6.00580914297,+3.86074864706,+3.43198028952,+5.5762012024,+0,+3.43204978509,+4.71858225578
2010-08-16 19:27:00 UTC,+0,+0,+5.58425812754,+4.29620081375,+0,+0,+4.72576295317,+2.14262426476,+0,+2.57125785201,+0,+2.9996897367,+4.71347019735,+5.99884359486,+3.85627103654,+3.42799991641,+5.56973419531,+0,+3.42806927387,+4.71310977046
2010-08-16 19:27:30 UTC,+0,+0,+5.58910568324,+4.29993040036,+0,+0,+4.72986544376,+2.14080831106,+0,+2.56907858329,+3.85347976901,+2.99714738044,+4.70947541088,+0,+3.85300281728,+3.42509463197,+5.56501391069,+0,+3.4251638885,+4.7091153896
2010-08-16 19:28:00 UTC,+0,+0,+5.59693021689,+4.30595039788,+0,+0,+4.73648735277,+0,+0,+2.56741042954,+3.85097764983,+2.99520129594,+4.70641754202,+0,+3.85050111018,+3.42287073874,+5.56140069858,+0,+0,+4.70605783127
2010-08-16 19:28:30 UTC,+4.73134563616,+4.7308766911,+5.59073083038,+4.30118074733,+0,+4.30073961529,+4.73124080709,+0,+0,+2.56922038707,+3.8536924652,+2.99731281012,+4.70973534935,+0,+0,+3.42528367716,+5.56532105687,+0,+0,+4.70937530165
2010-08-16 19:29:00 UTC,+4.72725872103,+4.72679037032,+5.58590182412,+4.29746543232,+0,+4.29702482535,+4.72715401505,+0,+5.13734376624,+2.56898521271,+3.85333971938,+0,+4.7093042546,+0,+0,+3.42497015531,+5.5648116705,+0,+0,+4.70894425069
2010-08-16 19:29:30 UTC,+4.73173796072,+4.73126895861,+0,+4.30153740004,+0,+4.3010962176,+4.73163311984,+0,+5.14085634782,+0,+3.85597445878,+0,+4.7125242002,+0,+0,+3.42731192198,+5.56861639442,+0,+0,+0
2010-08-16 19:30:00 UTC,+4.73000509534,+4.72953634522,+0,+0,+0,+4.2995211345,+4.72990030665,+0,+5.13792559272,+0,+3.8537761395,+0,+4.70983760866,+0,+0,+3.42535804719,+5.5654418876,+0,+0,+0
2010-08-16 19:30:30 UTC,+4.73538891409,+4.73491938133,+0,+0,+0,+4.30441474157,+4.7352839633,+0,+5.13724434694,+0,+3.85326514633,+0,+4.709213118,+0,+0,+3.42490387449,+5.56470398246,+2.99682512373,+0,+0
2010-08-16 19:31:00 UTC,+4.73388840054,+4.73341908584,+0,+0,+0,+4.30305085389,+0,+0,+5.14116359351,+0,+3.85620491955,+0,+0,+0,+0,+3.42751675643,+5.56894919386,+2.99911144826,+0,+0
2010-08-16 19:31:30 UTC,+4.72944652396,+4.72897785503,+0,+0,+0,+4.29901342259,+0,+0,+5.14316016143,+0,+3.85770251779,+0,+0,+0,+0,+3.42884782765,+5.57111181694,+3.00027616248,+0,+0
2010-08-16 19:32:00 UTC,+4.7235399037,+4.72307209412,+0,+0,+5.15279251273,+4.29364461713,+0,+2.14402209055,+5.14524275719,+0,+3.85926464432,+0,+0,+0,+0,+3.43023625189,+0,+3.00149106173,+0,+0
2010-08-16 19:32:30 UTC,+4.72909363325,+4.72862501566,+0,+0,+5.15885086319,+4.29869266359,+0,+2.14332260766,+5.14356417041,+0,+0,+0,+0,+0,+0,+3.42911717223,+0,+3.00051184443,+3.42967547422,+0
2010-08-16 19:33:00 UTC,+4.72415300034,+4.72368510154,+0,+0,+5.15346131632,+4.29420188953,+0,+2.14298859945,+5.14276263293,+0,+0,+0,+0,+5.99986363193,+3.85692673922,+3.42858280349,+0,+3.00004426099,+3.42865218119,+0
2010-08-16 19:33:30 UTC,+4.72490179502,+4.72443378723,+0,+0,+5.15427814769,+4.29488250426,+0,+2.14137951013,+5.13890121472,+0,+0,+0,+0,+5.9953586239,+3.85403081915,+0,+0,+2.9977916711,+3.42607776281,+0
