# file...... Output/hvac/house_hvac_file_045.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_18A_tm_3_A_18_Meter_76_881:hvac_load,house_3_19A_tm_3_A_19_Meter_76_882:hvac_load,house_3_20A_tm_3_A_20_Meter_76_883:hvac_load,house_3_21A_tm_3_A_21_Meter_76_884:hvac_load,house_3_22A_tm_3_A_22_Meter_76_885:hvac_load,house_3_23A_tm_3_A_23_Meter_76_886:hvac_load,house_3_24A_tm_3_A_24_Meter_76_887:hvac_load,house_3_25A_tm_3_A_25_Meter_76_888:hvac_load,house_3_26A_tm_3_A_26_Meter_76_889:hvac_load,house_3_1B_tm_3_B_1_Meter_76_890:hvac_load,house_3_2B_tm_3_B_2_Meter_76_891:hvac_load,house_3_3B_tm_3_B_3_Meter_76_892:hvac_load,house_3_4B_tm_3_B_4_Meter_76_893:hvac_load,house_3_5B_tm_3_B_5_Meter_76_894:hvac_load,house_3_6B_tm_3_B_6_Meter_76_895:hvac_load,house_3_7B_tm_3_B_7_Meter_76_896:hvac_load,house_3_8B_tm_3_B_8_Meter_76_897:hvac_load,house_3_9B_tm_3_B_9_Meter_76_898:hvac_load,house_3_10B_tm_3_B_10_Meter_76_899:hvac_load,house_3_11B_tm_3_B_11_Meter_76_900:hvac_load
2010-08-16 15:40:30 UTC,+6.04974596705,+4.32164320423,+5.18573146427,+5.61745957501,+1.72885744899,+0,+5.61812378688,+2.16097002707,+3.45757764638,+2.17405671219,+3.91319552197,+2.60899398362,+3.47823658697,+2.60887082107,+5.6514829964,+2.60899176891,+5.21740732783,+3.4785648642,+4.78281132432,+3.47853400146
2010-08-16 15:41:00 UTC,+6.04986648134,+4.32172929597,+5.18583476796,+5.61757147687,+1.72889189061,+0,+5.61823570567,+2.16101307637,+3.45764652617,+2.17420139944,+3.91345595011,+2.60916761971,+3.4784680645,+2.60904444628,+5.65185909641,+2.60916540531,+5.21775455074,+3.47879637097,+4.78312962761,+3.47876550567
2010-08-16 15:41:30 UTC,+6.04915711507,+4.32122254624,+5.185226706,+5.61691280482,+0,+0,+5.61757693376,+2.16075968128,+3.45724108866,+2.17551350537,+3.91581765996,+2.61074225025,+3.4805672338,+2.61061897811,+5.6552697841,+2.61074003864,+5.22090336466,+3.48089580557,+4.78601618219,+3.48086491705
2010-08-16 15:42:00 UTC,+6.05790883328,+4.32747450825,+5.19272859496,+5.62503908921,+0,+4.32736007605,+5.62570445056,+2.16388591191,+3.46224312394,+2.17227215776,+3.90998343393,+2.6068523776,+3.47538157219,+2.60672934933,+5.64684422626,+2.60685015908,+5.21312472403,+3.47570948852,+4.77888541128,+3.47567865736
2010-08-16 15:42:30 UTC,+6.05145553395,+4.32286446704,+5.18719688867,+5.61904696919,+0,+4.32275022471,+5.61971142192,+2.16158070726,+3.45855474765,+2.17406474416,+3.91320997902,+2.60900362262,+3.47824943689,+2.60888045946,+5.65150387467,+2.60900140792,+5.21742660308,+3.47857771575,+4.78282899417,+3.47854685287
2010-08-16 15:43:00 UTC,+6.05491437641,+4.32533535916,+5.19016177526,+5.62225862853,+0,+4.32522101504,+5.62292356831,+2.16281625197,+3.46053164536,+2.173649568,+3.91246268751,+2.60850537849,+3.47758521839,+2.60838224657,+5.65042466594,+2.60850316291,+5.21643025634,+3.47791341328,+4.78191563144,+3.47788255775
2010-08-16 15:43:30 UTC,+6.05013011551,+4.32191762817,+5.1860607526,+5.61781627067,+0,+4.32180342488,+5.61848053651,+2.16110724996,+3.45779720592,+2.17415754791,+3.91337702005,+2.60911499444,+3.47839790871,+2.60899182429,+5.65174510863,+2.60911277994,+5.21764931506,+3.47872620636,+4.78303315686,+3.47869534183
2010-08-16 15:44:00 UTC,+6.05253335539,+4.32363442995,+5.18812078685,+5.62004776509,+1.72965405349,+4.3235201559,+0,+2.16196571944,+3.45917077528,+2.17506268664,+3.91500621401,+2.61020123224,+3.47984599261,+2.61007799401,+5.65409792606,+2.61019901967,+5.21982148228,+3.48017447323,+4.78502440795,+3.48014359269
2010-08-16 15:44:30 UTC,+6.04898062751,+4.3210964688,+5.18507542251,+5.61674892983,+1.72863872342,+4.32098229935,+0,+2.1606966375,+3.45714021727,+0,+3.91280448855,+2.60873326863,+3.47788902294,+2.60861012242,+5.65091828134,+2.60873105346,+5.21688597185,+3.47821725627,+4.78233339121,+3.47818639737
2010-08-16 15:45:00 UTC,+6.05017406792,+4.32194902649,+5.18609842822,+5.61785708204,+1.72897979543,+4.3218348219,+0,+2.1611229504,+3.45782232696,+0,+3.91546945465,+2.61051009018,+3.48025773689,+2.6103868326,+5.65476691982,+2.61050787816,+5.22043911046,+0,+4.78559059493,+3.48055538445
2010-08-16 15:45:30 UTC,+6.05106307812,+4.32258410841,+5.18686047924,+5.6186825599,+1.72923386462,+4.32246987765,+0,+2.16144051672,+3.4583304398,+0,+3.91184160817,+0,+3.47703318161,+2.60796817827,+5.64952772774,+2.60808906791,+5.21560218539,+0,+4.78115652913,+3.47733045732
2010-08-16 15:46:00 UTC,+6.04535309453,+4.31850506919,+5.18196593599,+5.61338063534,+1.72760201493,+4.31839100657,+0,+2.15940083423,+3.45506690453,+0,+3.91263575303,+0,+3.477739045,+0,+5.65067460027,+2.60861855166,+5.21666100065,+0,+4.78212715746,+3.47803640211
2010-08-16 15:46:30 UTC,+6.04235711461,+4.31636483183,+5.17939781063,+5.61059876057,+1.72674579716,+4.31625085749,+0,+2.15833063006,+3.45335455513,+0,+3.9118629365,+0,+3.47705213896,+0,+5.64955852925,+2.60810328825,+5.21563062197,+0,+4.78118259727,+3.47734941686
2010-08-16 15:47:00 UTC,+6.04166416794,+4.31586981176,+5.17880382341,+5.60995533473,+1.72654776075,+4.31575585784,+0,+2.15808310028,+3.45295850223,+0,+3.9103506201,+0,+3.47570793993,+0,+5.64737450194,+2.60709497476,+5.21361428497,+0,+4.77933419753,+3.47600506276
2010-08-16 15:47:30 UTC,+6.05702186523,+4.32684088525,+5.19196829449,+5.62421550752,+1.73093681954,+4.32672647913,+0,+2.16356907514,+3.46173617839,+2.1699874537,+3.90587110742,+0,+3.47172639447,+0,+5.64090536769,+2.6041083291,+5.20764185281,+0,+4.77385919898,+3.47202305784
2010-08-16 15:48:00 UTC,+6.0536701677,+4.32444653422,+5.18909525149,+5.62110333608,+1.72997894181,+4.32433222671,+5.6217681007,+2.16237180402,+3.45982051923,+2.16934887759,+3.90472170977,+2.6033442108,+3.47070477019,+0,+5.63924545331,+2.60334198601,+5.20610938712,+0,+4.77245436972,+3.47100131563
2010-08-16 15:48:30 UTC,+6.05671403975,+0,+5.19170442942,+5.62392968052,+1.73084884643,+4.32650658699,+5.62459487372,+0,+3.46156024103,+2.16780344776,+3.90194003135,+2.60148957306,+3.46823231847,+2.60136688125,+5.63522826393,+0,+5.20240063867,+0,+4.76905451652,+3.46852857846
2010-08-16 15:49:00 UTC,+6.05310555743,+0,+5.18861127297,+5.62057907519,+1.72981758248,+4.32392890286,+5.62124376027,+0,+3.45949781681,+2.16772962478,+3.90180715453,+2.60140097964,+3.46811421298,+2.6012782934,+5.63503636856,+0,+5.20222347705,+3.46844121007,+4.76889211037,+3.46841045932
2010-08-16 15:49:30 UTC,+6.05323176428,+0,+5.18871945621,+5.62069626282,+1.7298536509,+4.32401905742,+5.62136096551,+0,+3.45956995005,+2.166861506,+3.90024459425,+2.6003591686,+3.46672535553,+2.60023654774,+5.63277978113,+0,+5.20014015103,+3.46705217687,+4.76698230098,+3.4670214415
2010-08-16 15:50:00 UTC,+6.05700958083,+0,+5.1919577644,+5.62420410103,+1.73093330877,+4.32671770387,+5.62486933582,+0,+3.46172915721,+2.1664889964,+3.89957409994,+2.59991212766,+3.46612939709,+2.59978953487,+5.63181148002,+0,+5.19924619627,+3.46645614298,+4.76616280214,+3.4664254142
2010-08-16 15:50:30 UTC,+6.06050394077,+0,+5.19495309619,+5.62744873967,+1.73193195774,+4.32921386574,+5.62811446634,+0,+3.46372635478,+2.16714634075,+3.90075727923,+2.60070099277,+3.46718104762,+2.60057835046,+5.6335201804,+0,+5.20082370224,+3.46750792662,+4.76760892039,+3.4674771862
2010-08-16 15:51:00 UTC,+6.05551740906,+0,+5.19067868905,+5.62281856599,+1.73050686272,+4.32565178551,+5.62348359064,+2.16303166326,+3.46087630799,+2.16935589197,+3.90473433523,+2.60335262862,+3.47071599213,+2.60322981989,+5.63926368645,+0,+5.20612622035,+3.47104331841,+4.77246980094,+3.47101253887
2010-08-16 15:51:30 UTC,+6.05078499592,+0,+5.18662210987,+5.61842435059,+1.72915439187,+4.32227123237,+5.61908870881,+2.16134118208,+3.45817150227,+2.16952370624,+3.90503639057,+2.60355401898,+3.47098446933,+2.60343119762,+5.63969990276,+2.60355179456,+5.20652894385,+3.47131182958,+4.7728389823,+3.47128104707
2010-08-16 15:52:00 UTC,+6.05655992134,+0,+5.1915723206,+5.62378657604,+0,+4.32639649401,+5.62445174755,+2.1634040626,+3.46147215483,+2.17000847631,+3.90590894683,+2.60413578132,+3.47176002744,+2.60401292346,+5.64096001385,+2.60413355794,+5.20769230323,+3.47208748579,+4.77390544748,+3.47205669469
2010-08-16 15:52:30 UTC,+6.05484977514,+0,+5.19010639966,+5.62219864394,+0,+4.32517486774,+5.62286357459,+2.16279317551,+3.46049472254,+2.17293157217,+3.91117033925,+2.60764372689,+3.47643653462,+2.607520649,+5.64855830784,+2.60764150978,+5.21470719785,+3.47676458432,+4.78033608356,+3.47673374149
2010-08-16 15:53:00 UTC,+6.05223865662,+4.32342390608,+5.18786817389,+5.6197741267,+0,+4.32330964071,+5.62043868965,+2.1618604491,+3.45900234052,+2.17438367555,+3.91378403588,+2.60938636542,+3.47875967846,+2.60926317828,+5.65233290486,+2.60938415141,+5.21819198002,+3.4790880218,+4.78353062416,+3.47905715328
2010-08-16 15:53:30 UTC,+6.05706454876,+4.32687137698,+5.19200488234,+5.62425514075,+0,+4.32675696962,+5.62492038317,+2.16358432218,+3.46176057397,+2.17440940003,+3.91383033834,+2.60941723683,+3.47880083367,+2.60929404774,+5.65239977292,+2.60941502287,+5.21825371401,+3.47912918225,+4.78358721646,+0
2010-08-16 15:54:00 UTC,+6.05995488167,+4.32893614317,+5.19448244805,+5.62693891856,+0,+4.32882165079,+5.62760456806,+2.16461678775,+3.46341254076,+2.17350113746,+3.91219552171,+2.60832725013,+3.47734775223,+2.6082041294,+5.65003883585,+2.60832503423,+5.2160740503,+3.47767591705,+4.78158909317,+0
2010-08-16 15:54:30 UTC,+6.05996499175,+4.3289433655,+5.19449111431,+5.62694830613,+1.7317779322,+4.32882887282,+5.62761395705,+2.16462039921,+3.46341831917,+2.16873408303,+3.90361511747,+2.60260640882,+3.46972119279,+2.60248364693,+5.63764735673,+2.6026041827,+5.20463399283,+3.4700483932,+4.77110185847,+0
2010-08-16 15:55:00 UTC,+6.06985389111,+4.33600769481,+0,+5.63613050426,+1.73460406895,+4.33589291155,+5.63679754703,+2.16815284592,+3.46907030865,+2.16873826892,+3.90362265181,+2.60261143222,+3.46972788957,+2.60248867001,+5.63765823752,+2.60260920611,+5.2046440382,+3.47005509084,+4.77111106718,+0
2010-08-16 15:55:30 UTC,+6.06910045334,+4.33546946174,+0,+5.63543091023,+1.73438874485,+4.33535470061,+5.63609784694,+2.16788370789,+3.4686396821,+2.1687609266,+3.90366343424,+2.60263862323,+3.46976413839,+2.6025158593,+5.63771713384,+2.60263639716,+5.20469841246,+3.47009134425,+4.77116091271,+0
2010-08-16 15:56:00 UTC,+6.06423512065,+4.33199381595,+0,+5.63091327409,+1.73299828731,+4.33187919775,+5.63157952617,+2.16614574625,+3.46585890672,+2.16974800959,+3.90544012278,+2.6038232007,+3.47134332046,+2.60370036245,+5.64028295681,+2.60382097676,+5.20706723081,+3.47167072608,+4.77333243626,+0
2010-08-16 15:56:30 UTC,+6.0616751927,+4.33016508109,+0,+0,+1.73226668847,+4.33005053815,+5.62920218073,+2.16523130577,+3.4643957826,+2.16967830533,+3.9053146594,+2.60373955009,+3.47123180426,+2.60361671708,+5.64010176752,+2.603737326,+5.20689995333,+3.4715591958,+4.77317909104,+0
2010-08-16 15:57:00 UTC,+6.06416942979,+4.33194688834,+0,+0,+1.73297951354,+4.33183227208,+5.63151852053,+2.16612228054,+3.46582136109,+2.16999350145,+3.905881993,+2.60411781031,+0,+2.60399495357,+5.64092108819,+2.6041155869,+5.2076563663,+3.47206352527,+4.77387250368,+3.47203273444
2010-08-16 15:57:30 UTC,+6.05941753466,+4.3285522787,+0,+0,+1.73162147502,+4.32843780214,+5.62710554633,+2.16442484017,+3.46310542056,+2.1684650931,+3.90313095217,+2.60228359968,+0,+2.60216085804,+5.63694814439,+2.60228137298,+5.20398846626,+3.46961799595,+4.7705100967,+3.46958723218
2010-08-16 15:58:00 UTC,+6.05609821362,+4.32618105653,+0,+0,+1.73067285019,+4.32606667759,+5.62402297033,+2.16323913442,+3.46120826625,+2.16953271652,+3.90505260852,+2.60356483203,+0,+2.60344200999,+5.63972332409,+2.60356260763,+5.20655056687,+3.47132624647,+4.77285880438,+3.4712954638
2010-08-16 15:58:30 UTC,+6.05451253861,+4.32504829846,+0,+0,+1.73021968202,+4.32493396616,+5.62255039095,+2.16267271017,+3.46030197545,+2.17060650643,+3.90698536418,+2.60485346465,+0,+2.60473056175,+5.64251453296,+2.60485124255,+5.20912746594,+3.47304436369,+4.77522107797,+3.47301356201
2010-08-16 15:59:00 UTC,+6.05198224233,+4.32324073146,+0,+0,+1.7294965515,+4.32312647364,+5.62020056363,+2.16176885446,+3.45885578715,+0,+3.90444262015,+2.60315813246,+0,+2.60303533593,+5.63884240311,+2.60315590733,+5.20573728328,+3.47078399919,+4.77211325778,+3.47075322252
2010-08-16 15:59:30 UTC,+6.05158701397,+4.32295839232,+5.18730959205,+0,+1.72938359966,+4.32284414613,+5.61983352428,+2.16162767363,+0,+0,+3.90456930568,+0,+0,+2.60311979609,+5.63902535737,+2.60324037293,+5.20590619021,+3.47089661589,+4.77226809673,+3.47086583797
2010-08-16 16:00:00 UTC,+6.05157099764,+4.32294695078,+5.18729586303,+0,+1.72937902241,+4.32283270505,+5.61981865034,+2.16162195242,+0,+0,+3.90178328614,+0,+3.46809299794,+2.60126238054,+5.63500189881,+0,+5.20219165388,+3.46841999233,+4.76886293769,+3.46838924182
2010-08-16 16:00:30 UTC,+6.05405941632,+4.32472460157,+5.18942891165,+0,+1.73009018466,+0,+5.62212958675,+2.16251084877,+0,+0,+3.90242089175,+0,+3.46865972378,+2.60168746678,+5.63592270345,+0,+5.2030269997,+3.46898678989,+4.76964223894,+3.46895603311
2010-08-16 16:01:00 UTC,+6.06130956542,+4.32990388804,+5.19564366992,+5.62819679107,+1.73216219626,+0,+5.62886263117,+2.1651006988,+0,+0,+3.89690458346,+0,+3.46374497713,+2.59800979089,+5.62795627063,+0,+5.19567227299,+3.46408308438,+4.76290003669,+3.46405238187
2010-08-16 16:01:30 UTC,+6.06333220339,+4.33134879924,+5.19737745581,+5.63007488301,+1.73274024362,+0,+5.63074100793,+2.16582321212,+0,+0,+3.89573174079,+0,+3.46270252115,+2.59722786663,+5.62626249801,+0,+5.19410855741,+3.46304048942,+4.76146655217,+3.46300979845
2010-08-16 16:02:00 UTC,+6.06093893192,+4.32963911879,+5.19532596648,+5.62785264453,+1.73205627342,+0,+5.62851843257,+0,+0,+2.16616950825,+3.89899904095,+2.59952445681,+3.46560659066,+2.59940614793,+5.63098100268,+0,+5.19846474969,+3.46594494605,+4.7654599473,+3.46591422293
2010-08-16 16:02:30 UTC,+6.06310197542,+4.3311843314,+5.19718010663,+5.62986110807,+1.73267444707,+0,+5.63052720063,+0,+0,+2.16654348471,+3.89967217554,+2.59997325662,+3.46620489189,+0,+5.6319531169,+0,+5.19936221965,+3.46654332699,+4.76628267317,+3.46651259724
2010-08-16 16:03:00 UTC,+6.05899997938,+4.32825398991,+5.19366391493,+5.62605225752,+1.73150214241,+0,+5.62671777251,+0,+3.46286676733,+2.16601456845,+3.89872015887,+2.59933851741,+3.46535871232,+0,+5.63055777391,+2.59934054465,+5.19809292467,+3.46569703466,+4.76511908901,+3.46566631428
2010-08-16 16:03:30 UTC,+6.05694780312,+4.32678797753,+5.19190480916,+5.62414673819,+0,+0,+5.62481196434,+0,+3.46169384827,+2.16709356128,+3.90066227945,+2.60063338978,+3.46708492449,+0,+5.63336248689,+2.60063542358,+5.2006822952,+3.46742347685,+4.76749280873,+3.46739273737
2010-08-16 16:04:00 UTC,+6.05540365706,+4.32568488637,+5.19058118192,+5.62271294318,+0,+4.32555569658,+5.6233779518,+0,+3.46081129315,+2.16696120778,+3.9004240513,+2.60047455565,+3.46687318051,+0,+5.63301844973,+2.60047658864,+5.20036467282,+3.46721170467,+4.76718999065,+3.46718096753
2010-08-16 16:04:30 UTC,+6.05310702194,+4.32404423992,+5.18861252831,+5.62058043506,+0,+4.32391512891,+5.62124512028,+0,+3.45949865379,+2.16658988291,+3.89975568943,+2.60002893795,+3.4662791214,+0,+5.63205323507,+2.60003096868,+5.19947356618,+3.46661756641,+4.7663731021,+3.46658683585
2010-08-16 16:05:00 UTC,+6.04941627621,+4.32140768303,+5.1854488564,+5.61715344527,+0,+4.32127869869,+5.61781761059,+2.16085225704,+3.45738921184,+2.16657427152,+3.89972758989,+2.60001020311,+3.46625414573,+2.59989186532,+5.63201265511,+2.60001223375,+5.19943610191,+3.46659258741,+4.76633875814,+3.46656185712
2010-08-16 16:05:30 UTC,+6.04976935993,+4.32165991534,+5.18575151639,+5.61748129616,+1.72886116166,+4.32153091889,+5.61814551123,+2.16097838327,+3.45759101648,+2.16819554582,+3.90264578368,+2.60195585392,+3.46884791964,+2.60183740033,+5.63622696403,+2.6019578944,+5.20332684129,+3.46918670691,+4.76990544737,+3.46915594791
2010-08-16 16:06:00 UTC,+6.04768362656,+4.3201699307,+5.18396364576,+5.61554461789,+1.72826508441,+4.32004100584,+5.61620853926,+2.16023333148,+3.45639891781,+2.16808444787,+3.90244581422,+2.60182252804,+3.46867018108,+2.60170408239,+5.63593817822,+2.60182456784,+5.20306022808,+3.46900894466,+4.7696610397,+3.46897818763
2010-08-16 16:06:30 UTC,+6.0550942885,+4.32546388286,+5.19031599416,+5.62242568336,+1.73038296165,+4.32533470368,+5.62309064843,+2.16288051894,+3.46063447388,+2.16673891398,+3.90002393618,+2.60020778641,+3.46651754679,+2.60008943687,+5.63244062364,+2.60020981805,+5.19983121147,+3.46685602353,+4.76670095997,+3.46682529033
2010-08-16 16:07:00 UTC,+6.05434286363,+4.32492708782,+5.18967188001,+5.62172795838,+1.73016821363,+4.32479793439,+5.62239281777,+2.16261210002,+3.46020499792,+2.16502709088,+3.89694276015,+2.5981534702,+3.46377890968,+2.59803524296,+5.62799094411,+2.59815549144,+5.19572317283,+3.46411702142,+4.76293506978,+3.46408631853
2010-08-16 16:07:30 UTC,+6.05145392555,+4.32286331796,+5.18719550991,+5.61904547576,+1.72934259009,+4.32273426368,+5.61970992813,+2.16158013264,+3.45855382824,+2.16664073614,+3.89984722211,+2.60008996564,+3.46636047826,+2.5999716231,+5.63218542198,+2.60009199668,+5.19959560393,+3.46669893411,+4.76648497562,+3.46666820264
2010-08-16 16:08:00 UTC,+6.05213687939,+4.32335119947,+5.1877809314,+5.61967962291,+1.72953777,+4.32322212176,+5.62034417145,+2.16182409288,+3.45894416978,+2.16790829339,+3.90212874702,+2.60161112945,+3.4683883627,+2.60149269638,+5.63548028568,+2.60161316818,+5.20263749198,+3.46872708874,+4.76927351227,+3.46869633483
2010-08-16 16:08:30 UTC,+6.04934178883,+4.32135447151,+5.18538500654,+5.61708428106,+1.72873896702,+4.32122548973,+5.6177484359,+2.16082564916,+3.45734663866,+2.16909986371,+3.90427350014,+2.60304110323,+3.4702946805,+2.60292258506,+5.63857763045,+2.60304314918,+5.20549702635,+3.47063366048,+4.77189488301,+3.47060288547
2010-08-16 16:09:00 UTC,+6.05103560093,+4.3225644796,+5.18683692609,+5.61865704633,+1.72922303804,+4.32243543966,+5.61932143987,+2.16143070155,+3.45831473532,+2.16737153222,+3.90116261,+2.60096697577,+3.46752963255,+2.60084858103,+5.63408503911,+2.60096901125,+5.20134937075,+3.46786824417,+4.7680926755,+3.46783749976
2010-08-16 16:09:30 UTC,+6.047431698,+4.31998996054,+5.18374769499,+5.6153106932,+1.72819308624,+4.31986104433,+5.61597457902,+2.1601433392,+3.45625492824,+2.16803003224,+3.90234786946,+2.60175722519,+3.46858312499,+2.60163878344,+5.6357967314,+2.60175926466,+5.20292964131,+3.46892187694,+4.76954132917,+3.46889112088
2010-08-16 16:10:00 UTC,+6.05390741341,+4.32461601532,+5.18929861622,+5.62132362726,+1.73004376717,+4.32448687684,+5.62198842521,+2.16245655132,+3.4599561167,+2.16690459632,+3.90032215417,+2.60040661766,+3.46678261143,+2.60028825627,+5.63287129503,+2.6004086503,+5.20022881647,+3.46712112352,+4.76706544944,+3.46709038738
2010-08-16 16:10:30 UTC,+6.04609769456,+4.31903698894,+5.18260420003,+5.61407202314,+1.72781184427,+4.31890811854,+5.61473572111,+2.15966681537,+3.45549248,+2.16860204607,+3.90337745908,+2.6024436847,+3.46949825364,+2.6023252021,+5.63728361302,+2.60244572764,+5.20430236196,+3.4698371275,+4.77079971928,+3.46980636131
2010-08-16 16:11:00 UTC,+6.04033850228,+4.31492279635,+5.17766747549,+5.60872440663,+1.7261659368,+4.31479412384,+5.60937200586,+2.15760955476,+3.45220081934,+2.17241102663,+3.91023338935,+2.60701474701,+3.47559200034,+2.60689599248,+5.64718460369,+2.60701681297,+5.2134431662,+3.47593168562,+4.77917920817,+3.475900852
2010-08-16 16:11:30 UTC,+6.0420169007,+4.31612179341,+5.17910618258,+5.61028285972,+1.72664560279,+4.3159930632,+5.61093068702,+2.15820910118,+3.45316010635,+2.17273695725,+3.91082004439,+2.6074058882,+3.47611343611,+2.6072871104,+5.64803182145,+2.60740438092,+5.2142253356,+3.4764531908,+4.77989623258,+3.47642235141
2010-08-16 16:12:00 UTC,+6.04824659958,+4.32057210153,+5.18444622082,+5.61606735855,+1.72842597524,+4.32044315735,+0,+2.16043443294,+3.45672068441,+2.17242615719,+3.91026062342,+2.60703290482,+3.47561620676,+2.60691414921,+5.64722393374,+0,+5.21347947656,+3.47595589527,+4.77921249433,+3.47592506138
2010-08-16 16:12:30 UTC,+6.0531506499,+4.32407540641,+5.18864992578,+5.62062094518,+1.72982749334,+4.3239462939,+0,+2.16218622528,+3.4595235893,+2.17123084135,+3.90810912857,+2.6055984362,+3.47370389662,+2.6054797659,+5.64411685268,+0,+5.2106109536,+3.47404333057,+4.77658288369,+3.47401251784
2010-08-16 16:13:00 UTC,+6.049467726,+4.32144443727,+5.18549295871,+5.6172012182,+1.7287749584,+4.32131545115,+0,+2.16087063566,+3.45741861802,+2.17119394124,+3.90804271064,+2.6055541533,+3.47364486247,+2.60543548563,+5.64402093526,+0,+5.21052240059,+3.47398428855,+4.77650170604,+3.47395347648
2010-08-16 16:13:30 UTC,+6.05655923068,+4.32651039316,+5.19155499582,+5.62378593473,+1.73080162438,+4.32638116372,+0,+2.1634038159,+3.4614717601,+2.17327775205,+3.91178311168,+2.60805488248,+3.47697861952,+2.60793606611,+5.64943755321,+0,+5.21552313682,+3.47731848932,+4.78108594306,+3.47728764037
2010-08-16 16:14:00 UTC,+6.06381519755,+4.33169383561,+5.19777470112,+5.63052336043,+1.73287529148,+4.33156435745,+0,+2.16599574408,+3.46561890008,+2.17140219625,+3.90840724438,+2.60580407493,+3.47397803648,+2.6056853924,+5.64456226932,+0,+5.21102217166,+3.47431750692,+4.7769598524,+3.47428669115
2010-08-16 16:14:30 UTC,+6.0680074557,+0,+5.20136824153,+5.63441602267,+1.73407338781,+4.33455903571,+0,+2.16749327458,+3.46801498055,+0,+3.91027063353,+2.60704646096,+3.47563427867,+2.60692770455,+5.64725329666,+0,+5.21350658497,+3.47597396956,+4.77923734493,+3.47594313547
2010-08-16 16:15:00 UTC,+6.07589968385,+0,+5.20813334035,+5.64174424002,+1.73632889035,+4.34019673339,+0,+2.17031248355,+3.47252577448,+0,+3.90652056385,+0,+3.47230109215,+2.60442755199,+5.64183760563,+2.60454464577,+5.2085067045,+3.47264033933,+4.77465389239,+3.47260954212
2010-08-16 16:15:30 UTC,+6.07738850953,+0,+5.20940953925,+5.64312666816,+0,+4.34126025424,+5.64377929653,+2.1708443119,+3.47337671107,+0,+3.9044361043,+0,+3.47044835529,+2.60303785327,+5.63882731801,+2.60315486114,+5.20572754319,+3.47078735574,+4.77210620066,+3.47075657903
2010-08-16 16:16:00 UTC,+6.07369766337,+0,+5.20624580164,+5.63969958488,+0,+4.33862375228,+5.64035171264,+0,+3.47126721223,+0,+3.90342499499,+0,+3.46954964776,+2.60236375178,+5.63736711697,+2.60248071797,+5.20437945472,+3.46988207676,+4.7708703912,+3.46985776177
2010-08-16 16:16:30 UTC,+6.06673577328,+0,+5.20027817458,+5.63323521984,+0,+4.33365062802,+5.63388640321,+0,+3.4672810925,+0,+3.9053499424,+0,+3.47126060495,+2.60364710455,+5.64014704408,+2.60376415008,+5.20694594223,+3.47159325548,+4.77322312221,+3.47156892786
2010-08-16 16:17:00 UTC,+6.06898176044,+0,+5.20220340083,+5.63532069961,+0,+4.33525501602,+5.6359721876,+0,+3.46856477864,+2.16859500517,+3.9033640655,+2.60244161289,+3.46949549163,+2.60231713994,+5.63727912529,+2.60244009406,+5.20429821887,+3.46982791359,+4.77079592128,+0
2010-08-16 16:17:30 UTC,+6.06708643658,+0,+5.20059675112,+5.63358031437,+1.73381617076,+4.33391611388,+5.63423154806,+0,+3.46749351023,+2.1714839933,+3.90856406418,+2.60590863212,+3.47411742312,+2.60578393712,+5.64478874177,+2.60590712137,+5.21123125583,+3.47445044353,+4.77715152246,+0
2010-08-16 16:18:00 UTC,+6.05676652403,+0,+5.19175061704,+5.62399783926,+1.73086684501,+4.32654418472,+5.62464767229,+0,+3.46159515881,+2.17079355421,+3.90732131683,+2.60508004943,+3.47301282799,+2.60495540749,+5.64299401896,+2.60507853675,+5.20957432976,+3.47334570541,+4.77563259774,+0
2010-08-16 16:18:30 UTC,+6.05540072292,+4.32569772839,+5.19057986488,+5.62272963519,+1.73047651295,+4.32556853798,+5.6233792828,+0,+3.46081453442,+2.17234907745,+3.9101211618,+2.60694680298,+3.47550142323,+2.60682204153,+5.64703743594,+2.60694529464,+5.2133072978,+3.47583462275,+4.7790546559,+0
2010-08-16 16:19:00 UTC,+6.05972055891,+4.32878370939,+5.19428278859,+5.62674078551,+1.73171107811,+4.32865437083,+5.62739101959,+2.16453539897,+3.46328353909,+2.17383748892,+3.91280020977,+2.60873301696,+0,+0,+5.65090640302,+2.60873151276,+5.21687920998,+3.47821615777,+4.78232907216,+0
2010-08-16 16:19:30 UTC,+6.0622640903,+4.33058970335,+5.19646308027,+5.62910256196,+1.7324379934,+4.33047131771,+5.62975314119,+2.16544398421,+3.46473729573,+2.17398954854,+3.91307390761,+2.60891550079,+0,+0,+5.65130166573,+2.60891399701,+5.21724412491,+3.478459461,+4.78266359422,+0
2010-08-16 16:20:00 UTC,+6.05484540015,+4.32529000676,+5.19010384734,+5.62219154158,+1.7303178074,+4.32517184859,+5.62286356681,+2.16279392348,+3.46049713945,+2.17377715939,+3.91269162037,+2.60866061666,+0,+0,+5.65074958274,+2.60865911229,+5.21673443025,+3.47811962743,+4.7821963508,+0
