# file...... Output/hvac/house_hvac_file_018.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_6C_tm_2_C_6_Meter_41_341:hvac_load,house_2_7C_tm_2_C_7_Meter_41_342:hvac_load,house_2_8C_tm_2_C_8_Meter_41_343:hvac_load,house_2_1A_tm_2_A_1_Meter_42_344:hvac_load,house_2_2A_tm_2_A_2_Meter_42_345:hvac_load,house_2_3A_tm_2_A_3_Meter_42_346:hvac_load,house_2_4A_tm_2_A_4_Meter_42_347:hvac_load,house_2_5A_tm_2_A_5_Meter_42_348:hvac_load,house_2_6A_tm_2_A_6_Meter_42_349:hvac_load,house_2_7A_tm_2_A_7_Meter_42_350:hvac_load,house_2_8A_tm_2_A_8_Meter_42_351:hvac_load,house_2_1B_tm_2_B_1_Meter_43_352:hvac_load,house_2_2B_tm_2_B_2_Meter_43_353:hvac_load,house_2_3B_tm_2_B_3_Meter_43_354:hvac_load,house_2_4B_tm_2_B_4_Meter_43_355:hvac_load,house_2_5B_tm_2_B_5_Meter_43_356:hvac_load,house_2_6B_tm_2_B_6_Meter_43_357:hvac_load,house_2_7B_tm_2_B_7_Meter_43_358:hvac_load,house_2_8B_tm_2_B_8_Meter_43_359:hvac_load,house_2_9B_tm_2_B_9_Meter_43_360:hvac_load
2010-08-16 15:32:00 UTC,+0,+5.578910964,+3.86308505542,+4.69472088627,+4.69467371254,+5.97386307298,+4.69411027037,+4.26745518841,+0,+4.69401783047,+2.5609144048,+2.58462333391,+5.59909180801,+3.87695543853,+0,+5.59962894336,+3.01534711655,+6.45998055576,+5.16831921381,+0
2010-08-16 15:32:30 UTC,+0,+5.58252688332,+3.86558903379,+4.6989383973,+4.69889118438,+5.97922945363,+4.69832710568,+4.27128874978,+0,+4.69823451187,+2.56321506762,+2.5828392604,+5.59522713886,+0,+0,+5.59576376902,+3.01326572758,+6.45552172355,+5.1647518875,+0
2010-08-16 15:33:00 UTC,+0,+5.58054672036,+3.86421779601,+4.70124390508,+4.70119667072,+5.98216299245,+4.70063224408,+4.27338437101,+0,+4.7005395662,+2.56447272785,+2.58384553431,+5.59740693452,+0,+0,+5.59794384965,+3.01443969682,+6.45803664598,+5.16676397239,+0
2010-08-16 15:33:30 UTC,+0,+5.58413668316,+3.86670379974,+4.70304805729,+4.70300080615,+5.98445860418,+4.70243610727,+4.27502427862,+0,+4.70234336364,+0,+0,+5.59369689376,+0,+0,+5.59423332383,+3.01244158576,+6.45375621508,+5.16333937756,+0
2010-08-16 15:34:00 UTC,+2.57583882702,+5.57969718502,+3.86362950356,+4.7071554,+4.70710811064,+5.98968480653,+4.70654279212,+4.2787577013,+2.99555889879,+4.7064498989,+0,+0,+5.5902139684,+0,+0,+5.59074994298,+3.01056579182,+6.44973781682,+5.16012442416,+0
2010-08-16 15:34:30 UTC,+2.57805839636,+5.58450480355,+3.86695871844,+4.70367534406,+4.70362808708,+5.98525676685,+4.70306329357,+4.2755944591,+2.99334420602,+4.70297052709,+0,+0,+5.58943559021,+0,+3.86993360673,+5.58997146297,+3.01014658181,+6.44883976898,+5.15940593341,+0
2010-08-16 15:35:00 UTC,+2.57842153834,+5.58529137419,+3.86750340864,+4.70284813638,+4.7028008871,+5.98420422394,+4.70223621842,+4.27484255793,+2.99281777457,+4.70214348207,+0,+0,+5.58981947975,+0,+3.87019940602,+5.59035540272,+3.01035333263,+6.44928267859,+5.15976028698,+0
2010-08-16 15:35:30 UTC,+2.57867111582,+5.58583196257,+3.86787775921,+4.70312010289,+4.70307285108,+5.98455027544,+4.70250814138,+4.27508976544,+2.9929908529,+4.70241539513,+2.56549619838,+0,+5.58815870756,+0,+3.86904951257,+5.58869441329,+3.00945889299,+6.44736657547,+5.15822729253,+6.01870590039
2010-08-16 15:36:00 UTC,+2.57841274435,+5.58527232628,+3.8674902182,+4.70267297862,+4.70262573098,+5.98398135249,+4.70206108877,+4.27468334604,+2.99270630491,+4.70196835881,+2.56525229098,+2.57783717617,+5.58439159949,+0,+3.86644122409,+5.58492681234,+3.00743004702,+0,+5.15475002109,+6.01464836847
2010-08-16 15:36:30 UTC,+2.57614299033,+5.58035600702,+3.86408572945,+4.70427109548,+4.70422383296,+5.98601480374,+4.70365894955,+4.2761359751,+2.99372333969,+4.70356616136,+2.56612406768,+2.57841333812,+5.58563968429,+3.86764036423,+3.86730537907,+5.58617506043,+3.00810222625,+0,+5.15590207979,+6.01599267392
2010-08-16 15:37:00 UTC,+2.57640203483,+5.58091710097,+3.86447427995,+4.70297151359,+4.70292426316,+5.98436120969,+4.70235957587,+4.27495470325,+2.9928962913,+4.70226683502,+2.56541514255,+2.57866685992,+5.58618886445,+3.86802065023,+3.86768562308,+5.58672431244,+3.00839799741,+0,+5.15640900671,+6.01658419292
2010-08-16 15:37:30 UTC,+2.57477532659,+5.57739362831,+3.86203431959,+4.70374446171,+4.70369720409,+5.9853447124,+4.70313240012,+0,+2.99338819221,+4.70303963111,+2.56583678767,+2.5798061008,+5.58865669351,+3.86972952635,+3.86939431048,+5.58919246438,+3.00972709255,+0,+5.15868696406,+6.01924227837
2010-08-16 15:38:00 UTC,+2.57412129875,+5.57597699488,+3.86105331884,+4.70304612381,+4.70299887268,+5.98445614403,+4.70243417411,+0,+2.99294377293,+4.70234143055,+2.56545584262,+2.5802847639,+5.58969357587,+3.87044752722,+3.87011223208,+5.59022948238,+3.01028552477,+0,+5.15964406998,+6.02035909876
2010-08-16 15:38:30 UTC,+2.57459461514,+5.57700220476,+3.86176326375,+4.70226462429,+4.70221738043,+5.98346176026,+4.70165279973,+0,+2.99244642996,+4.70156008464,+2.56502953271,+2.5801767155,+5.58945952095,+3.87028545322,+3.869950176,+5.58999539682,+3.01015947013,+0,+5.15942802296,+6.02010699944
2010-08-16 15:39:00 UTC,+2.57370237607,+5.57506960255,+3.86042496109,+4.69969914514,+4.69965192514,+5.98019743263,+4.69908773159,+0,+2.9908137699,+4.69899511003,+2.56363005747,+2.58079634989,+5.59080177597,+3.87121491284,+3.87087953299,+5.59133782741,+3.01088236646,+0,+5.16066700654,+6.02155273507
2010-08-16 15:39:30 UTC,+2.57297766349,+5.5734998651,+0,+4.69912424247,+4.69907702782,+5.97946592391,+4.69851292108,+0,+2.99044790426,+4.6984203205,+2.56331644662,+2.58167045925,+5.59269527595,+3.87252608823,+3.87219056362,+5.59323157505,+3.01190214596,+0,+5.16241482298,+6.02359221364
2010-08-16 15:40:00 UTC,+2.57252864504,+5.57252728497,+0,+4.69826501082,+4.69821780416,+5.97837263352,+4.69765382708,+0,+0,+4.69756125783,+2.56284773362,+2.58050638734,+5.59017365766,+3.87077996526,+3.87044463342,+5.59070962695,+3.01054408171,+6.44969130862,+5.16008721487,+6.02087619225
2010-08-16 15:40:30 UTC,+2.57038938636,+5.56789362159,+0,+4.69837044431,+4.69832323666,+5.97850678757,+4.69775924367,+0,+0,+4.69766667057,+2.56290524785,+2.58131399897,+5.59192310994,+3.87199139319,+3.87165592761,+5.59245930806,+3.01148628165,+6.45170972568,+5.16170206647,+6.02276051783
2010-08-16 15:41:00 UTC,+2.57008302423,+5.56723003703,+0,+4.69894572825,+4.69889851527,+5.97923878158,+4.69833443547,+0,+0,+4.69824184139,+2.56321906667,+2.57989063138,+5.58883980409,+3.86985632333,+3.86952109347,+5.58937559891,+3.00982571014,+6.44815238536,+5.15885598635,+6.01943950579
2010-08-16 15:41:30 UTC,+0,+5.56730848695,+0,+4.69674963332,+4.69670244074,+5.97644446013,+4.69613869236,+4.26929924434,+0,+4.69604617841,+2.56202109141,+2.58095153182,+5.59113793179,+3.87144768776,+3.87111228219,+5.59167402723,+0,+6.45080383243,+5.16097729894,+6.02191480672
2010-08-16 15:42:00 UTC,+0,+5.56700175482,+0,+4.69993368109,+4.69988645892,+5.98049585741,+4.69932223004,+4.27219342592,+0,+4.69922959994,+0,+2.5794309681,+5.58784407923,+3.86916682243,+3.86883166869,+5.5883797438,+0,+6.44700357546,+5.15793687131,+6.01836701591
2010-08-16 15:42:30 UTC,+0,+5.57167737001,+0,+4.69692503405,+4.69687783984,+5.97666764077,+0,+4.26945867709,+0,+4.6962215446,+0,+2.5807815606,+5.59076973931,+3.87119272873,+3.87085735131,+5.59130578658,+0,+6.45037903321,+5.16063743474,+6.02151822859
2010-08-16 15:43:00 UTC,+0,+5.57210826098,+3.85837426928,+4.69825395095,+4.69820674439,+5.97835856087,+0,+4.27066661337,+2.98989405442,+0,+0,+2.58074187653,+5.59068377549,+3.8711332021,+3.87079783126,+5.59121981152,+0,+6.45027985313,+5.16055808487,+6.02142563742
2010-08-16 15:43:30 UTC,+0,+5.57437332157,+3.8599427953,+4.69649339128,+4.6964462011,+5.97611841675,+0,+4.26906632989,+2.98877364166,+0,+0,+2.58078834221,+5.59078442961,+3.87120290122,+3.87086752267,+5.59132047883,+0,+6.45039598201,+5.16065099478,+6.02153405146
2010-08-16 15:44:00 UTC,+0,+5.57473670304,+3.86019443237,+4.69777654524,+4.69772934312,+5.97775110766,+0,+4.27023266927,+2.98959023544,+0,+0,+2.58106167854,+5.59137653216,+3.87161290926,+3.87127748546,+5.5919126588,+0,+6.45107911579,+5.1611975417,+6.02217180188
2010-08-16 15:44:30 UTC,+2.57294104669,+5.57342055261,+3.85928301476,+4.69699035438,+4.69694315957,+5.97675075485,+0,+4.26951805092,+2.98908990688,+0,+2.56215240533,+2.58257602246,+5.59465691147,+3.8738844448,+3.87354877023,+5.5951934671,+0,+6.45486382807,+0,+6.02570508055
2010-08-16 15:45:00 UTC,+2.57276334529,+5.57303564894,+3.85901647381,+4.6978357323,+4.69778852963,+5.97782641757,+0,+4.27028646812,+2.98962790183,+0,+2.56261356111,+2.58296705961,+5.59550397816,+3.87447100561,+3.8741352663,+5.59604064452,+3.0134148245,+6.45584112475,+0,+6.02661745141
2010-08-16 15:45:30 UTC,+2.57440432335,+5.57659003006,+3.86147783799,+4.6961916367,+4.69614444931,+5.97573446273,+0,+4.26879204611,+2.98858160632,+0,+2.56171670284,+2.58221025898,+5.5938645928,+3.87333579483,+3.87300018083,+5.59440104482,+3.0125319032,+6.45394969654,+0,+6.02485167844
2010-08-16 15:46:00 UTC,+2.57391392635,+5.57552782335,+3.86074227323,+4.69610832518,+4.69606113856,+5.97562845676,+0,+4.26871631903,+2.98852858722,+0,+2.5616712562,+2.58242982463,+5.59434021704,+3.87366514616,+3.87332949581,+5.59487673123,+3.01278805942,+6.45449844434,+0,+6.02536397069
2010-08-16 15:46:30 UTC,+2.57465756941,+5.5771385645,+3.8618576912,+4.69536985311,+4.69532267336,+0,+4.69475913332,+4.2680450753,+2.9880586267,+0,+2.56126841782,+2.58307496116,+5.59573771503,+3.87463285934,+3.87429710216,+5.59627441196,+3.01354070782,+6.45611079685,+0,+6.02686920812
2010-08-16 15:47:00 UTC,+2.57285011377,+5.57322359066,+3.85914662108,+4.694456765,+4.69440959373,+0,+4.69384619148,+4.267215112,+2.98747754126,+4.69375376122,+2.56077032597,+2.58200998851,+5.59343076592,+3.87303538653,+3.87269980569,+5.5939671612,+3.0122982577,+6.45344917213,+0,+6.02438440587
2010-08-16 15:47:30 UTC,+2.57312424003,+5.57381735195,+3.85955779329,+4.69528491059,+4.69523773162,+0,+4.69467420432,+4.26796786563,+2.98800456964,+4.69458174383,+2.56122208149,+2.57967719643,+5.58837746026,+3.86953616813,+3.86920097362,+5.5889131946,+3.0095767063,+6.44761895972,+0,+6.01894151774
2010-08-16 15:48:00 UTC,+2.5717184223,+5.57077233149,+3.85744915485,+4.69258902808,+4.69254187415,+0,+4.69197875381,+4.26551740832,+2.98628892133,+4.69188639177,+2.55975147078,+2.58034642147,+5.58982713879,+3.87054001437,+3.87020470902,+5.59036306277,+3.01035745755,+6.44929151515,+0,+6.02050295866
2010-08-16 15:48:30 UTC,+2.57330501962,+5.57420892303,+3.85982895133,+4.69047683216,+4.69042969786,+0,+4.68986689644,+4.26359750057,+2.98494472869,+4.68977461158,+2.55859926255,+2.57993373675,+5.58893317912,+3.86992098193,+3.86958574493,+5.58946898617,+3.00987599901,+6.44826011605,+0,+6.01954007954
2010-08-16 15:49:00 UTC,+2.57323384001,+5.57405474701,+3.85972218638,+4.6895169038,+4.6894697784,+0,+4.68890712192,+4.26272496128,+2.98433383429,+4.68881487214,+2.55807561919,+2.57804916535,+5.58485081149,+3.86709410035,+3.86675917551,+5.58538608441,+3.00767736415,+6.44355011591,+5.15517390189,+6.01514298324
2010-08-16 15:49:30 UTC,+2.57071054943,+5.56858926509,+3.85593740875,+4.68952055445,+4.68947342903,+0,+4.68891077207,+4.26272827966,+0,+4.68881852217,+2.5580776106,+2.5785699044,+5.58597883887,+3.86787521569,+3.86754020457,+5.58651425942,+3.00828488426,+6.44485156876,+5.15621514023,+6.01635797554
2010-08-16 15:50:00 UTC,+2.57115381453,+5.56954938336,+3.85660227861,+4.69119367431,+4.69114653335,+0,+4.69058362371,+4.26424908351,+0,+4.69049131265,+2.55899030176,+2.57833139209,+5.58546217239,+3.86751744412,+3.86718247252,+5.58599752531,+3.00800662392,+6.44425546882,+5.15573822544,+6.01580147681
2010-08-16 15:50:30 UTC,+2.5710337807,+5.5692893884,+3.85642223539,+4.6935232903,+4.69347612771,+5.97233924655,+4.69291286641,+4.26636661812,+0,+4.69282047025,+2.56026111316,+2.57888622986,+5.58666406462,+3.868349708,+3.86801464449,+5.58719957482,+3.00865392531,+6.4456421427,+5.15684764557,+6.01709602852
2010-08-16 15:51:00 UTC,+2.57121346728,+5.569678592,+3.85669175399,+4.69269877551,+4.69265162057,+5.97129013008,+4.69208848371,+4.26561716471,+0,+4.69199611766,+2.55981133827,+2.58021962573,+5.58955247324,+3.87034981913,+3.87001453477,+5.5900883613,+3.01020953134,+6.44897462187,+5.15951382361,+6.02020711789
2010-08-16 15:51:30 UTC,+2.57274015265,+5.57298541339,+3.8589816863,+4.6908183894,+4.69077125192,+5.96889751815,+4.69020839893,+4.26390796343,+0,+4.69011610158,+0,+2.58021912498,+5.5895513885,+3.87034906799,+3.87001378371,+5.59008727642,+3.01020894713,+6.44897337037,+5.15951282233,+6.02020594953
2010-08-16 15:52:00 UTC,+2.57224800472,+5.57191941423,+3.85824349526,+4.69229761438,+4.69225046316,+5.97077969075,+4.69168738684,+4.26525252409,+2.98610346687,+4.69159503544,+0,+2.58076338556,+5.59073036845,+3.87116546592,+3.87083009152,+5.59126641057,+3.01084390863,+6.45033360939,+5.16060109302,+6.02147582244
2010-08-16 15:52:30 UTC,+0,+5.57194841569,+3.85826357844,+4.69207060554,+4.69202345643,+5.97049084372,+4.6914604144,+4.26504618149,+2.98595899939,+4.6913680713,+0,+2.58102904824,+5.59130584827,+3.8715639634,+3.871228545,+5.59184196565,+3.01115384394,+6.45099756479,+5.16113229614,+6.02209566863
2010-08-16 15:53:00 UTC,+0,+5.56917945484,+3.85634610775,+4.69205762539,+4.6920104764,+5.97047432769,+4.69144743632,+4.265034383,+2.98595073888,+4.69135509369,+0,+2.58230183801,+5.59406297179,+3.87347316457,+3.87313753541,+5.59459944973,+3.01263874386,+6.45417857478,+5.16367729,+6.02506535135
2010-08-16 15:53:30 UTC,+0,+0,+3.85601129434,+4.69250862792,+4.69246147476,+5.97104818551,+4.69189836664,+4.26544432764,+2.986237755,+4.69180600754,+2.55970761227,+2.58229371656,+5.59404537901,+3.87346098229,+3.87312535446,+5.59458185468,+3.01262926897,+6.45415827721,+5.16366105078,+6.02504640229
2010-08-16 15:54:00 UTC,+0,+0,+3.8548471222,+4.69299344416,+4.69294628648,+5.97166506776,+4.69238310511,+4.26588500757,+2.98654629003,+4.6922907283,+2.55997208077,+2.58223463573,+5.59391739796,+3.87337236027,+3.87303674228,+5.59445385681,+3.01256034234,+6.45401062015,+5.16354291644,+6.0249085545
2010-08-16 15:54:30 UTC,+0,+0,+3.85741998623,+4.69238404891,+4.69233689689,+5.97088967044,+4.69177380752,+4.26533108987,+2.98615847345,+4.69168145296,+2.55963965412,+2.57845521832,+5.5857304054,+3.86770318509,+3.86736819298,+5.58626579341,+3.00815108578,+6.4445649406,+5.15598582093,+6.01609038913
2010-08-16 15:55:00 UTC,+2.56954252583,+0,+3.85387122199,+4.69426906952,+4.69422189999,+5.97328817929,+4.69365852604,+4.26704450374,+2.98735809265,+4.69356610263,+2.56066793762,+2.57981148279,+5.58866835202,+3.86973759941,+3.86940238266,+5.58920412441,+3.00973337145,+6.44795457385,+5.15869772558,+6.01925483569
2010-08-16 15:55:30 UTC,+2.56935363782,+0,+3.85390212646,+4.69383360791,+4.69378644243,+5.972734096,+4.69322313424,+4.26664868529,+2.98708096672,+4.69313072674,+2.56043039222,+2.58002665947,+5.58913446878,+3.87006036722,+3.86972511483,+5.58967030216,+3.00998440729,+6.44849235246,+5.1591279799,+6.01975688755
2010-08-16 15:56:00 UTC,+2.57015512045,+0,+3.85510430014,+4.69024957541,+4.69020244321,+5.96817375657,+4.68963967607,+4.26339093258,+2.98480010344,+4.68954739951,+2.55847529342,+0,+5.59357446378,+3.87313489171,+3.8727992999,+5.59411087784,+3.01237564883,+6.45361496244,+5.16322636719,+6.02453918203
2010-08-16 15:56:30 UTC,+2.56996424694,+0,+3.85481800185,+4.68803673488,+4.68798962322,+5.9653581284,+4.68742719029,+4.26137954268,+2.98339186095,+4.68733499465,+2.55726818325,+0,+5.59393376387,+3.87338369311,+3.87304807382,+5.59447022492,+3.01256915655,+6.45402950212,+5.16355802317,+6.02492618221
2010-08-16 15:57:00 UTC,+2.56976503745,+0,+3.8545192001,+4.68871794105,+4.68867082308,+5.96622489818,+4.68810828726,+4.26199873381,+2.98382537772,+4.6880160667,+2.55763978296,+0,+5.59412116893,+3.87351346384,+3.87317783023,+5.59465765449,+3.01267008701,+6.45424571928,+5.16373100953,+6.02512803517
2010-08-16 15:57:30 UTC,+2.57063445671,+5.56992334645,+3.85582327445,+4.69053375814,+4.69048662331,+5.96853535216,+4.68992381335,+4.26364924422,+2.98498095614,+4.68983152641,+2.5586303158,+0,+5.58945015734,+3.87027896933,+0,+5.58998603202,+3.01015442722,+6.44885657569,+5.15941937977,+6.02009691399
2010-08-16 15:58:00 UTC,+2.57028160162,+5.56766015838,+3.85529401395,+4.68934722674,+4.68930010292,+5.96702560413,+4.68873747208,+4.26257073115,+2.98422585251,+4.68864522851,+2.55798305991,+0,+5.59216784449,+3.87216086238,+0,+5.59270407461,+3.01161808798,+6.45199208628,+5.16192797144,+6.02302412008
2010-08-16 15:58:30 UTC,+2.57042930738,+5.56798009115,+3.85551556334,+4.68881573187,+4.68876861298,+5.96634932756,+4.68820606235,+4.26208762199,+2.9838876114,+4.68811383821,+2.55769312811,+2.5824066618,+5.59429004158,+3.87363040161,+0,+5.59482654922,+0,+6.45444055478,+5.16388688932,+0
2010-08-16 15:59:00 UTC,+2.57118076601,+5.56960776062,+3.85664270414,+4.6881690247,+4.68812191182,+5.96552645458,+4.68755945892,+4.26149978922,+0,+4.68746725843,+2.55734034768,+2.58143588025,+5.59218712974,+3.87217421668,+0,+5.59272336239,+0,+0,+5.1619457729,+0
2010-08-16 15:59:30 UTC,+2.57075819112,+5.56869245766,+0,+4.68810633326,+4.68805922095,+5.96544668566,+4.6874967775,+4.26144280501,+0,+4.6874045793,+2.55730614934,+2.58109707218,+5.59145320207,+3.87166600019,+0,+5.59198933872,+0,+0,+5.16126831272,+0
2010-08-16 16:00:00 UTC,+2.57080942394,+5.56880342867,+0,+4.68921966381,+4.68917254117,+5.96686329241,+4.68860992956,+4.26245478115,+0,+4.68851769065,+2.55791347401,+2.58010594725,+5.58930622238,+3.87017929992,+0,+5.58984207821,+0,+0,+5.15928651899,+0
2010-08-16 16:00:30 UTC,+2.57106301273,+5.56935270535,+0,+4.69179366816,+4.69174652163,+5.97013846736,+4.69118352142,+4.26479445569,+0,+4.69109118844,+2.55931759992,+2.58007618169,+5.58924174406,+3.87013465119,+0,+5.58977759146,+0,+0,+5.15922700155,+0
2010-08-16 16:01:00 UTC,+2.5716344023,+5.57059034296,+0,+4.69293513858,+4.69288798145,+5.9715908796,+4.69230846139,+4.26583201001,+0,+4.69223243426,+0,+2.57810831562,+5.58497894306,+3.86718282653,+3.86684789187,+5.58549908742,+0,+0,+5.15529217517,+0
2010-08-16 16:01:30 UTC,+2.57135229308,+5.56997929066,+0,+4.69329715321,+4.69324999271,+5.97205150854,+4.69267041535,+4.26616106784,+2.98673448636,+4.69259437758,+0,+2.57750174162,+5.58366497957,+3.86627295764,+3.86593812347,+5.5841849592,+3.00703871236,+0,+5.1540793064,+0
2010-08-16 16:02:00 UTC,+2.56983202392,+5.56668636712,+0,+4.69225835296,+4.69221120211,+5.97072973433,+4.69163178901,+4.26521683691,+2.98607340055,+4.69155578174,+0,+2.57877330064,+5.58641943678,+3.86818031269,+3.86784526788,+5.58693976173,+3.00852217645,+0,+5.15662183909,+6.01789164737
2010-08-16 16:02:30 UTC,+2.5683739636,+5.5635281889,+3.8524326766,+4.69303880284,+4.69299164474,+5.97172278231,+4.69241210821,+4.26592623692,+2.98657007385,+4.69233607803,+0,+2.57900495562,+5.58692124895,+3.86852779817,+3.86819271501,+5.58744163679,+3.00879243669,+0,+5.15708504246,+6.01737304036
2010-08-16 16:03:00 UTC,+2.56970099537,+5.56640255741,+3.854423141,+4.6903351513,+4.69028801831,+5.96828264386,+4.68970890941,+4.26346871795,+2.98484948734,+4.68963295864,+0,+2.57787258768,+5.58446830809,+3.86682923155,+3.86649433596,+5.58498838843,+3.00747135985,+6.44310880555,+5.15482082783,+6.01473099088
2010-08-16 16:03:30 UTC,+2.57043307304,+5.56798824755,+3.85552121159,+4.68848060389,+4.68843348811,+5.96592290922,+4.68785467249,+4.2617830031,+2.98366926525,+4.68777877621,+2.55751031494,+2.57914006891,+5.58721393201,+3.86873046986,+3.86839536432,+5.58773435654,+3.00895006658,+6.44627654798,+5.15735520685,+6.01768828772
2010-08-16 16:04:00 UTC,+2.57148105694,+5.57025819483,+3.85709312169,+4.68837690099,+4.68832978618,+5.9657909573,+4.68775098701,+4.26168874106,+2.98360326938,+4.68767509379,+2.55745011164,+2.57747577579,+5.58360873228,+3.86623400855,+3.86589917869,+5.58412870485,+3.00700841933,+6.44211707659,+5.15402738672,+6.01380514634
2010-08-16 16:04:30 UTC,+0,+5.5710076902,+3.85761213782,+4.68761509328,+4.68756798554,+5.9648216297,+4.68698930687,+4.26099628611,+2.98311845983,+4.686892423,+2.55703454481,+2.57778323767,+5.58427475765,+3.86669520537,+3.86636032457,+5.58479481373,+3.00736047577,+6.44288549821,+5.15464216892,+6.01452251874
2010-08-16 16:05:00 UTC,+0,+5.57204819062,+3.85833267133,+4.68615010929,+4.68610301514,+5.96295757756,+4.68552456826,+4.25966467006,+2.98218615337,+4.68542774102,+2.55623539461,+2.57798582377,+5.58471360063,+3.86699908716,+3.8666641728,+5.58523371173,+3.00759682175,+6.44339180991,+5.15504724786,+6.01499519418
2010-08-16 16:05:30 UTC,+0,+5.57345428349,+3.85930637298,+4.68548434046,+4.68543725249,+5.9621104503,+4.68485891093,+4.2590595109,+2.98176246234,+4.68476210943,+2.55587221707,+2.57857296103,+5.58598546016,+3.86787980067,+3.86754478905,+5.5865057307,+3.00828180225,+6.44485920804,+5.15622125209,+6.01636510728
2010-08-16 16:06:00 UTC,+0,+5.57474309314,+3.86019885743,+4.68510413744,+4.68505705299,+5.96162667815,+4.68447877153,+0,+2.98152050357,+4.68438198472,+2.55566481597,+2.57825182102,+5.58528980517,+3.86739808649,+3.86706312807,+5.58580998849,+3.007907146,+6.44405660148,+5.15557911994,+6.01561582099
2010-08-16 16:06:30 UTC,+0,+5.57348626621,+3.85932180986,+4.68932433556,+4.68927721195,+5.96699647731,+4.68869826292,+0,+2.98420621068,+4.68860131301,+2.5579669381,+2.57652326291,+5.58154539444,+3.86480522684,+3.86447055481,+5.58206510825,+3.00589053303,+6.43973651648,+5.15212279953,+6.01158273604
2010-08-16 16:07:00 UTC,+2.57334265635,+5.57429044472,+3.85987869132,+4.69107861909,+0,+5.96922863548,+4.69045225262,+0,+2.98532262549,+4.69035523495,+2.55892390144,+2.57537205334,+5.57905163893,+3.86307839752,+3.86274391624,+5.57957103999,+3.00454748061,+6.4368593653,+5.14982091049,+6.00889672509
2010-08-16 16:07:30 UTC,+2.57356480638,+5.57477162467,+3.86021190125,+4.69161619854,+0,+5.96991265422,+4.69098974216,+0,+2.98566473759,+4.69089270375,+2.55921715152,+2.57599517244,+5.58040144237,+3.86401308428,+3.86367849973,+5.58092101275,+3.00527443914,+6.43841669059,+5.15106686172,+6.01035059133
2010-08-16 16:08:00 UTC,+2.57238933335,+5.57222553392,+3.85844877166,+4.6930562683,+0,+5.97174500552,+4.69242957079,+0,+2.98658118874,+4.69233247679,+2.56000271092,+2.57673758433,+5.58200965849,+3.86512671177,+3.86479200421,+5.58252943054,+3.00614056996,+6.44027215754,+5.15255134368,+6.01208279242
2010-08-16 16:08:30 UTC,+2.57350652033,+5.57464537626,+3.86012447614,+4.69174346337,+0,+5.97007458659,+4.69111698569,+0,+2.98574572811,+4.69101994236,+2.5592865746,+2.57758625584,+5.58384805468,+3.86639973006,+3.8660648819,+5.58436805726,+3.00713066798,+6.44239319296,+5.15424829595,+6.01406291923
2010-08-16 16:09:00 UTC,+2.57194746369,+5.57126843825,+3.85778599723,+4.69341753784,+0,+5.97220468648,+4.69279077981,+0,+0,+4.69269367187,+2.5601997838,+2.57654910946,+5.58160138333,+3.86484399701,+3.86450932068,+5.58212110418,+3.00592068676,+6.43980111322,+5.15217448071,+6.0116430414
2010-08-16 16:09:30 UTC,+2.5719103877,+5.57118813099,+3.85773038575,+4.69134821557,+0,+0,+4.69073422831,+0,+0,+4.69063719976,+2.55907774515,+2.57799468906,+5.58473280473,+3.8670123852,+3.8666774694,+5.58525291819,+3.00760716439,+6.44338627734,+5.15506497443,+6.01501587876
2010-08-16 16:10:00 UTC,+2.57143181761,+5.57015154178,+3.85701256318,+4.69334821874,+0,+0,+0,+4.26720166398,+0,+4.69263680177,+2.5601687547,+2.57744596485,+5.5835441557,+3.86618929176,+3.86585446684,+5.58406412016,+3.00696699826,+6.44201489457,+5.15396777858,+6.01373559124
2010-08-16 16:10:30 UTC,+2.57153838153,+5.57038236066,+3.85717240181,+4.6896994642,+0,+0,+0,+4.26290218883,+0,+4.68898877909,+2.55817834482,+2.57877987866,+5.58643368619,+3.86819017982,+3.86785513394,+5.5869540129,+3.0085232016,+6.44534863915,+5.15663499218,+6.01684788911
2010-08-16 16:11:00 UTC,+2.57123321256,+5.56972136053,+3.85671466912,+4.68791143301,+4.68787672999,+0,+0,+4.26127692596,+0,+4.68720110668,+0,+2.58068883739,+5.59056888183,+3.8710536427,+3.87071828064,+5.59108972684,+3.01075027797,+6.45011954776,+5.16045203099,+6.02130188609
2010-08-16 16:11:30 UTC,+2.57030934343,+5.56772024759,+3.85532892829,+4.68926501556,+4.68923030736,+0,+0,+4.26250728898,+2.98417636063,+4.68855441762,+0,+2.58055154311,+5.59027147426,+3.8708476995,+3.87051236017,+5.59079228202,+3.01059010434,+6.44977641903,+5.16017750559,+6.02098155003
2010-08-16 16:12:00 UTC,+2.56973816171,+5.5664830602,+3.85447219456,+4.69073678568,+4.69070207186,+0,+0,+4.26384508076,+2.98511299081,+4.69002589252,+0,+2.58086257456,+5.59094523214,+3.87131425072,+3.87097885988,+5.59146612432,+3.0109529675,+6.45055375524,+5.16079942536,+6.02170725097
