# file...... Output/hvac/house_hvac_file_014.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_1_2A_tm_1_A_2_Meter_33_261:hvac_load,house_1_3A_tm_1_A_3_Meter_33_262:hvac_load,house_1_4A_tm_1_A_4_Meter_33_263:hvac_load,house_1_5A_tm_1_A_5_Meter_33_264:hvac_load,house_1_6A_tm_1_A_6_Meter_33_265:hvac_load,house_1_7A_tm_1_A_7_Meter_33_266:hvac_load,house_1_8A_tm_1_A_8_Meter_33_267:hvac_load,house_1_9A_tm_1_A_9_Meter_33_268:hvac_load,house_1_10A_tm_1_A_10_Meter_33_269:hvac_load,house_1_11A_tm_1_A_11_Meter_33_270:hvac_load,house_1_12A_tm_1_A_12_Meter_33_271:hvac_load,house_1_13A_tm_1_A_13_Meter_33_272:hvac_load,house_1_14A_tm_1_A_14_Meter_33_273:hvac_load,house_1_15A_tm_1_A_15_Meter_33_274:hvac_load,house_0_1C_tm_0_C_1_Meter_34_275:hvac_load,house_0_2C_tm_0_C_2_Meter_34_276:hvac_load,house_0_3C_tm_0_C_3_Meter_34_277:hvac_load,house_0_4C_tm_0_C_4_Meter_34_278:hvac_load,house_0_5C_tm_0_C_5_Meter_34_279:hvac_load,house_0_6C_tm_0_C_6_Meter_34_280:hvac_load
2010-08-16 19:55:30 UTC,+0,+3.02128499491,+5.61001654097,+0,+0,+4.31594655033,+4.31559090059,+0,+4.74682759982,+4.31578255479,+0,+0,+0,+4.74722219611,+2.59531568297,+6.05461718951,+0,+0,+6.05440868731,+0
2010-08-16 19:56:00 UTC,+0,+0,+5.6097863842,+0,+0,+4.31576947681,+4.31541384667,+0,+4.74663285733,+4.31560549019,+0,+0,+0,+4.74702743211,+2.59429314482,+6.05223184296,+0,+0,+6.05202343851,+0
2010-08-16 19:56:30 UTC,+0,+0,+5.60684001754,+0,+0,+4.31350265824,+4.31314727945,+0,+4.74413984887,+4.31333878591,+0,+0,+0,+4.74453414794,+2.59424612331,+6.05212215256,+0,+0,+6.0519137526,+0
2010-08-16 19:57:00 UTC,+0,+0,+5.60992120168,+0,+0,+4.31587320003,+4.31551755842,+0,+4.74674693041,+4.31570920819,+0,+0,+0,+4.74714151778,+0,+6.05008070913,+0,+0,+6.04987239282,+0
2010-08-16 19:57:30 UTC,+0,+0,+5.60978030747,+0,+0,+4.31576480156,+4.31540917198,+0,+4.74662771564,+4.31560081519,+0,+0,+0,+4.74702228981,+0,+6.05131929841,+3.02602174925,+0,+6.05111093134,+0
2010-08-16 19:58:00 UTC,+0,+0,+0,+2.15935444836,+0,+0,+4.31802519339,+5.61336320715,+4.74950509051,+4.31821699475,+0,+5.18182222811,+0,+4.74989998284,+0,+6.05474022728,+3.02773248358,+0,+6.05453172004,+0
2010-08-16 19:58:30 UTC,+0,+0,+0,+2.16099756832,+0,+0,+4.32131075035,+5.61763436378,+4.75311889091,+4.32150275027,+0,+5.18576509136,+0,+0,+0,+6.05193250823,+3.02632840254,+3.8909833806,+6.05172411604,+6.05218179984
2010-08-16 19:59:00 UTC,+0,+0,+0,+2.16347008169,+0,+0,+0,+5.62406146169,+4.75855682062,+4.32644704839,+0,+5.19169818389,+3.46097336877,+0,+0,+6.05192469422,+3.02632449492,+3.89097835651,+6.05171630236,+6.05217398534
2010-08-16 19:59:30 UTC,+0,+0,+0,+2.1642254606,+3.89520232603,+0,+0,+5.62602500803,+4.76021816566,+4.32795758368,+0,+5.19351080633,+3.46218169976,+0,+0,+6.04890968868,+3.02481675425,+3.88903983212,+6.04870142036,+6.04915879017
2010-08-16 20:00:00 UTC,+0,+0,+0,+2.16516564481,+3.89689442217,+0,+0,+5.62846894082,+4.76228596285,+4.32983767513,+3.46394264641,+5.19576689129,+3.46368565193,+0,+0,+6.05015392848,+3.02543897233,+3.88983982707,+6.04994560917,+6.05040310823
2010-08-16 20:00:30 UTC,+0,+0,+0,+0,+3.89978842749,+0,+0,+5.63264881833,+0,+4.3330532103,+3.46651513486,+5.19962549113,+3.46625787321,+0,+0,+6.04856885894,+3.02464631248,+3.88882069262,+6.04836060458,+6.04881793899
2010-08-16 20:01:00 UTC,+0,+0,+0,+0,+3.8945988031,+0,+0,+5.6251533262,+0,+4.32728700813,+3.46190206497,+5.19270612451,+3.46164528249,+0,+2.59567997626,+6.05546700214,+3.02809592832,+3.89325591453,+0,+6.05571651597
2010-08-16 20:01:30 UTC,+4.75975461262,+3.02956645108,+0,+0,+3.89489133981,+0,+0,+5.62557584359,+0,+0,+3.46216210157,+5.19309616598,+3.46190529207,+0,+2.59646709301,+6.05730316471,+0,+3.89443649139,+0,+6.05755279395
2010-08-16 20:02:00 UTC,+4.76258287646,+3.0313667497,+0,+0,+3.89720580148,+0,+0,+5.62891867301,+0,+0,+3.46421943225,+5.19618205576,+3.46396240901,+0,+2.59682178285,+6.05813057467,+0,+3.89496848187,+0,+6.05838025591
2010-08-16 20:02:30 UTC,+4.76119589649,+3.03048388367,+0,+0,+3.89607079,+0,+0,+5.6272793502,+0,+0,+3.46321051775,+5.1946687361,+3.46295359932,+0,+2.59768900888,+0,+0,+3.89626921268,+0,+6.06040342228
2010-08-16 20:03:00 UTC,+4.75320315222,+3.02539619436,+0,+0,+3.88953006312,+4.32181941231,+0,+5.61783243038,+0,+0,+3.45739644946,+5.18594793399,+3.45714013534,+0,+2.59795379158,+0,+0,+3.8966727121,+0,+6.06103102831
2010-08-16 20:03:30 UTC,+4.74903729132,+3.02274446326,+0,+0,+3.88612100114,+4.31803140566,+4.31767552479,+5.61290864514,+0,+0,+3.4543661258,+5.18140260506,+3.45411012686,+0,+2.59945752017,+0,+0,+3.89892812464,+0,+6.06453911382
2010-08-16 20:04:00 UTC,+4.74305511401,+3.01893657625,+0,+0,+3.88122558687,+4.31259182652,+4.31223654872,+5.60583808789,+0,+0,+3.45001457986,+5.174875511,+3.44975903378,+0,+2.59296832256,+0,+0,+0,+0,+6.0494003053
2010-08-16 20:04:30 UTC,+4.74119068436,+3.01774979464,+5.60343610131,+2.1556117812,+0,+4.31089650508,+4.3105414153,+5.60363444925,+0,+0,+0,+5.17284125027,+0,+4.74165706849,+2.59343846671,+0,+0,+0,+0,+6.05049711608
2010-08-16 20:05:00 UTC,+4.73844722903,+3.01600347907,+5.60019366539,+2.15436435133,+0,+4.30840188755,+4.3080470745,+5.60039185743,+0,+0,+0,+5.16984789319,+0,+4.73891323954,+0,+0,+0,+0,+0,+6.04974665117
2010-08-16 20:05:30 UTC,+4.73832097774,+0,+5.60004445147,+2.15430694575,+0,+4.30828708753,+4.30793228722,+5.60024263633,+0,+0,+0,+0,+0,+4.73878697105,+0,+0,+0,+0,+6.04702396828,+0
2010-08-16 20:06:00 UTC,+4.73597114743,+0,+5.59726723316,+2.15323849431,+0,+4.30615039216,+4.30579582895,+0,+0,+0,+0,+0,+0,+4.73643682062,+0,+0,+3.0237206065,+0,+6.04650956069,+0
2010-08-16 20:06:30 UTC,+4.73505412114,+0,+5.5961834178,+2.15282152888,+0,+4.30531654226,+4.30496207157,+0,+0,+0,+0,+0,+0,+4.73551966942,+0,+0,+3.0219221225,+0,+6.04291330782,+0
2010-08-16 20:07:00 UTC,+0,+0,+5.59394460938,+0,+0,+4.30359408067,+4.30323980117,+0,+4.73324256505,+0,+0,+0,+0,+4.73362513462,+0,+0,+3.02139272451,+0,+6.04185472235,+0
2010-08-16 20:07:30 UTC,+0,+0,+5.58698907097,+0,+0,+4.29824273034,+4.29788904497,+0,+4.72735724237,+4.29807962796,+0,+0,+0,+4.72773918665,+0,+0,+3.02051782681,+0,+6.04010527494,+0
2010-08-16 20:08:00 UTC,+0,+0,+5.59496145249,+0,+0,+4.30437640451,+4.30402203817,+0,+4.73410295133,+4.30421299252,+0,+0,+0,+4.73448561229,+0,+6.03566795867,+3.01819484385,+0,+6.03543918856,+0
2010-08-16 20:08:30 UTC,+0,+0,+5.59412132057,+0,+0,+4.30373003616,+4.30337574155,+0,+4.73339208652,+4.30356665678,+0,+0,+0,+4.73377467199,+0,+6.03855013011,+3.01963615717,+0,+6.03832122173,+0
2010-08-16 20:09:00 UTC,+0,+0,+5.5960348465,+0,+3.87457523742,+0,+4.30484777864,+0,+4.73501118729,+4.30503878297,+0,+0,+3.44384813721,+4.73539394471,+2.58801171447,+6.03758852465,+3.0191494881,+0,+6.0373596624,+0
2010-08-16 20:09:30 UTC,+0,+0,+5.60048918392,+0,+3.87765941819,+0,+4.30827441097,+0,+4.7387801569,+4.30846562267,+3.4468446036,+0,+3.44658938762,+4.73916331458,+2.58736401831,+6.03607759375,+3.01839390623,+0,+6.03584880399,+0
2010-08-16 20:10:00 UTC,+0,+0,+5.6056678364,+0,+3.88124511417,+0,+0,+0,+4.74316199464,+4.31244969693,+3.45002520809,+0,+3.44977638983,+4.74354561751,+2.58664702362,+6.03440500488,+0,+3.87971391678,+6.03417629539,+0
2010-08-16 20:10:30 UTC,+0,+0,+0,+0,+3.88381191498,+0,+0,+0,+4.74629870926,+4.31530167462,+3.4523068348,+0,+3.45205778798,+0,+2.58597676043,+6.03284143021,+0,+3.87870137094,+6.03261279575,+0
2010-08-16 20:11:00 UTC,+0,+0,+0,+2.157607651,+3.88329192716,+0,+0,+0,+4.74566326714,+4.31472391508,+3.45184461814,+0,+3.45159561762,+0,+2.58901291782,+6.0399241092,+0,+3.88325522558,+6.0396951349,+0
2010-08-16 20:11:30 UTC,+0,+3.02155612687,+0,+2.15833072414,+3.88459327753,+0,+0,+5.61070211948,+4.74725355998,+4.31616984817,+3.4530013872,+0,+3.45275227085,+0,+2.58892413982,+6.03971700987,+0,+3.88312206972,+6.0394880455,+6.03995164425
2010-08-16 20:12:00 UTC,+0,+3.02240944626,+0,+2.1589436318,+3.88569635762,+0,+0,+5.61228051111,+4.74860155997,+4.31738742811,+3.45398191401,+0,+3.45373269945,+0,+2.58831372487,+6.0382930477,+0,+3.88220652399,+6.03806415165,+6.03852759896
2010-08-16 20:12:30 UTC,+0,+3.02505425004,+0,+2.16083287644,+3.88909652442,+0,+0,+5.61719142289,+4.75275667536,+4.32116534633,+3.45700431892,+0,+3.45675480178,+0,+2.58929128882,+6.04057348678,+0,+3.88367274711,+6.04034448133,+6.04080817116
2010-08-16 20:13:00 UTC,+0,+3.02625323274,+0,+2.16168933755,+3.8906379398,+0,+0,+5.61941771223,+4.75464033558,+0,+3.45837448153,+5.18741487251,+3.45812482726,+0,+0,+6.04359745366,+0,+3.8856170262,+0,+6.0438323145
2010-08-16 20:13:30 UTC,+0,+3.02666035348,+0,+0,+3.89116133533,+0,+0,+5.62017366023,+0,+0,+3.45883972729,+5.1881127171,+3.45859002647,+0,+0,+6.04672838518,+0,+3.88764417824,+0,+6.04698535898
2010-08-16 20:14:00 UTC,+0,+3.02731262623,+0,+0,+0,+4.32456379019,+0,+5.62138481026,+0,+0,+0,+5.18923077613,+0,+0,+0,+6.04467855811,+0,+3.88632621918,+0,+6.0449353975
2010-08-16 20:14:30 UTC,+4.75782201496,+3.02834327384,+0,+0,+0,+4.32603607829,+4.32567931056,+5.62329853252,+0,+0,+0,+5.19099740651,+0,+0,+0,+6.04390704482,+0,+3.88583016613,+0,+6.0441638336
2010-08-16 20:15:00 UTC,+4.75140181608,+3.02425655117,+0,+0,+0,+4.32019816326,+4.31983068098,+5.61571024348,+0,+0,+0,+5.18399236589,+0,+0,+0,+6.04837949541,+3.02455677681,+0,+0,+6.04863657747
2010-08-16 20:15:30 UTC,+4.75546399425,+0,+0,+0,+0,+4.32389191982,+4.3235240089,+5.6205114939,+0,+0,+0,+5.18842458432,+0,+0,+0,+0,+3.02450570961,+0,+0,+6.04853445282
2010-08-16 20:16:00 UTC,+4.75823688604,+0,+0,+0,+0,+4.32641332234,+4.32604511894,+5.62378888517,+0,+0,+0,+5.19145006984,+0,+0,+0,+0,+3.02373542461,+0,+0,+6.04699403022
2010-08-16 20:16:30 UTC,+4.74936560887,+0,+0,+0,+0,+4.31834663091,+4.31797936356,+5.61330356887,+0,+0,+0,+5.18177067221,+0,+0,+0,+0,+3.0230280674,+0,+0,+6.04557945115
2010-08-16 20:17:00 UTC,+4.7437366222,+0,+5.60646673296,+0,+0,+4.31322816765,+4.31286149467,+5.6066504445,+0,+0,+0,+5.17562891767,+0,+4.74422166338,+2.59189603069,+0,+3.02368080876,+0,+0,+6.04688480896
2010-08-16 20:17:30 UTC,+4.74160127304,+0,+5.60394298627,+2.15580447684,+0,+4.31127929106,+4.31092003731,+5.60412658985,+0,+0,+0,+5.17329905049,+0,+4.74208600697,+2.59055199177,+0,+3.02211289536,+0,+0,+6.04374928218
2010-08-16 20:18:00 UTC,+4.74472216198,+0,+5.60763153201,+2.15722353088,+0,+4.31411712029,+4.31375754642,+5.60781529336,+0,+0,+0,+5.17670423438,+0,+4.7452073449,+2.58924963931,+0,+3.02059361211,+0,+6.0402473269,+0
2010-08-16 20:18:30 UTC,+4.74112360535,+0,+5.60337843586,+2.15558728353,+0,+4.3108449471,+4.31048574233,+5.6035620153,+0,+0,+0,+5.17277787006,+0,+4.74160827057,+2.58920318404,+0,+3.02053941886,+0,+6.04013896233,+0
2010-08-16 20:19:00 UTC,+4.73899103706,+0,+5.60085797579,+2.15461761426,+3.87790582392,+4.30890579917,+4.30854681326,+5.60104144738,+0,+4.30874132171,+3.44706486794,+5.17045103693,+0,+4.73947539532,+2.58806469517,+0,+0,+0,+6.03748324853,+0
2010-08-16 20:19:30 UTC,+4.73963984081,+0,+5.60162479014,+2.15491262245,+3.8784367633,+0,+4.30913670503,+0,+0,+4.30933125008,+3.44753682163,+5.17115894304,+3.44727725794,+4.74012429248,+2.58947129077,+0,+0,+0,+6.04076436565,+0
2010-08-16 20:20:00 UTC,+0,+0,+5.60176745789,+0,+3.87853554589,+0,+4.30924645588,+0,+0,+4.30944100773,+3.44762462979,+0,+3.44736505674,+4.74024502143,+2.59007858429,+0,+0,+0,+6.04218097829,+0
2010-08-16 20:20:30 UTC,+0,+0,+5.60303341322,+0,+3.87941208856,+0,+4.31022032473,+0,+4.74091885837,+4.31041493699,+3.44840379132,+0,+3.4481441352,+4.74131630392,+0,+0,+0,+0,+6.04322740457,+0
2010-08-16 20:21:00 UTC,+0,+0,+5.60005319726,+0,+3.87734859831,+0,+0,+0,+4.73839720914,+4.30812218662,+3.44656954835,+0,+3.44631008782,+4.73879437195,+0,+0,+0,+3.88589094932,+6.04291428927,+0
2010-08-16 20:21:30 UTC,+0,+0,+5.60604529089,+0,+3.88149750125,+0,+0,+0,+4.74346729751,+4.31273204542,+3.4502575212,+0,+3.44999766745,+4.74386502877,+0,+6.0433355295,+0,+3.88546270397,+6.04312829497,+0
2010-08-16 20:22:00 UTC,+0,+3.01867455799,+5.60516185862,+0,+3.88088581609,+0,+0,+0,+4.74271979923,+4.31205240017,+3.44971379234,+0,+3.44945399656,+4.74311744669,+0,+6.04266848284,+0,+3.88503381891,+6.04246127545,+0
2010-08-16 20:22:30 UTC,+0,+3.02305977076,+5.6133040396,+0,+3.88652343108,+0,+0,+0,+4.74960914041,+4.31831637144,+3.45472508596,+0,+3.45446475621,+0,+0,+6.04186437389,+0,+3.88451680812,+6.04165719924,+0
2010-08-16 20:23:00 UTC,+0,+3.02348444068,+0,+0,+3.88706938533,+0,+0,+0,+4.75027631352,+4.31892298286,+3.45521038639,+0,+3.45495000495,+0,+0,+6.04302748214,+0,+3.88526464152,+6.04282026013,+0
2010-08-16 20:23:30 UTC,+0,+3.02420994801,+0,+0,+3.88800209516,+0,+0,+0,+4.75141611401,+4.31995931959,+0,+0,+3.45577900532,+0,+0,+6.04372104837,+0,+3.88571057764,+6.04351379813,+0
2010-08-16 20:24:00 UTC,+0,+3.02309360713,+0,+0,+0,+0,+0,+0,+4.74966229868,+4.31836470433,+0,+0,+0,+0,+0,+6.04230449701,+3.02151878777,+3.88479979018,+6.04209730444,+0
2010-08-16 20:24:30 UTC,+0,+3.02613889482,+0,+2.16160533774,+0,+0,+0,+0,+4.75444656543,+4.32271468598,+0,+0,+0,+0,+0,+6.04438436241,+3.02255888819,+3.88613706278,+6.04417708515,+6.0446411825
2010-08-16 20:25:00 UTC,+0,+3.02340180376,+0,+2.15965017438,+0,+4.31896993057,+0,+5.61412313557,+4.75014648768,+0,+0,+0,+0,+0,+2.59159603428,+6.04592802188,+3.02333084241,+3.88712957581,+0,+6.04618494321
2010-08-16 20:25:30 UTC,+0,+0,+0,+2.16011448045,+0,+4.31989845149,+4.31953822567,+5.61533005759,+4.75116765658,+0,+0,+0,+0,+0,+2.58907394502,+6.04004459145,+3.0203886527,+3.8833467587,+0,+6.04030112683
2010-08-16 20:26:00 UTC,+0,+0,+0,+2.16065701525,+0,+4.32098341453,+4.3206230664,+5.61674032824,+4.75236087746,+0,+0,+0,+0,+0,+2.58916936533,+6.04026718422,+3.02049996703,+0,+0,+6.0405237342
2010-08-16 20:26:30 UTC,+0,+0,+0,+0,+0,+4.32223260205,+4.32187211313,+5.61836406333,+0,+0,+0,+0,+0,+0,+2.59136895508,+6.0453983005,+3.02306593898,+0,+0,+6.04565518708
2010-08-16 20:27:00 UTC,+0,+0,+0,+0,+0,+4.32089364628,+4.3205333083,+5.61662364457,+0,+0,+0,+0,+0,+0,+2.59071660773,+6.04387653019,+3.02230493114,+0,+0,+6.04413331698
2010-08-16 20:27:30 UTC,+4.75022876932,+0,+0,+0,+0,+4.31912428669,+4.31876414813,+5.61432377269,+0,+0,+0,+0,+0,+0,+2.59081064009,+6.04409588531,+0,+0,+0,+6.04435268646
2010-08-16 20:28:00 UTC,+4.74811429996,+0,+0,+0,+0,+4.3172015966,+4.31684167483,+5.6118245969,+0,+0,+0,+5.18040537643,+0,+0,+2.59260645207,+6.04828508485,+0,+0,+0,+6.04854216072
2010-08-16 20:28:30 UTC,+4.74594829317,+0,+0,+0,+3.88359919554,+4.31523204333,+4.31487234368,+5.60926450689,+0,+0,+3.45212572384,+5.17804205905,+0,+0,+0,+0,+0,+0,+0,+6.04756356264
2010-08-16 20:29:00 UTC,+4.74852605906,+0,+0,+0,+3.88570867343,+4.31757600973,+4.31721604575,+5.61231127142,+0,+0,+3.45400084534,+5.18085464434,+0,+0,+0,+0,+0,+0,+0,+6.04444231027
2010-08-16 20:29:30 UTC,+4.74701423563,+0,+0,+0,+3.88447149435,+4.31620130644,+4.31584149748,+5.6105243869,+0,+0,+3.45290111298,+5.17920510266,+3.45264097752,+4.74749974826,+0,+0,+0,+0,+0,+6.04478601345
2010-08-16 20:30:00 UTC,+4.7449947033,+0,+5.60795364575,+0,+3.88281883888,+4.31436494261,+4.31400534075,+5.6081374209,+0,+0,+3.45143206236,+5.1770016027,+3.45117208343,+4.74547992547,+0,+0,+0,+0,+6.0453124587,+6.04577667673
2010-08-16 20:30:30 UTC,+4.745602134,+0,+5.60867156167,+0,+3.88331592111,+0,+4.31455761611,+5.60885536752,+0,+0,+3.45187392031,+5.17766436678,+3.45161389431,+4.74608744352,+0,+0,+0,+0,+6.04719328188,+0
2010-08-16 20:31:00 UTC,+4.74953439396,+0,+5.61331905814,+2.15941163078,+3.88653382991,+0,+4.3181328228,+5.61350306273,+0,+4.31832792559,+3.45473432951,+5.18195483266,+3.45447399875,+4.75002026898,+0,+0,+0,+0,+6.04867600662,+0
2010-08-16 20:31:30 UTC,+4.75234780172,+0,+5.61664419492,+2.16069087421,+3.88883614179,+0,+0,+5.61682834165,+0,+4.32088603134,+3.45678086172,+5.18502452519,+3.45652031304,+4.75283408112,+0,+0,+0,+0,+6.05030147224,+0
2010-08-16 20:32:00 UTC,+4.74990550827,+3.02330408916,+5.61375767421,+2.15958037473,+3.88683752598,+0,+0,+5.61394169755,+0,+4.31866536323,+3.4550042859,+5.18235975329,+3.45474392639,+4.75039143663,+0,+0,+0,+0,+6.04645746542,+0
2010-08-16 20:32:30 UTC,+4.74966242395,+3.02314935586,+5.61347037542,+2.15946984538,+3.88663860138,+0,+0,+0,+0,+4.3184443375,+0,+5.18209452539,+3.45456712053,+4.75014831735,+0,+0,+0,+0,+6.04825129465,+0
2010-08-16 20:33:00 UTC,+0,+3.02427253416,+5.61555582074,+2.16027215595,+3.88808255571,+0,+0,+0,+0,+4.32004871956,+0,+5.1840197623,+3.45585051935,+4.75191307225,+2.59230497998,+0,+3.02415787609,+3.88819290532,+6.04737441515,+0
2010-08-16 20:33:30 UTC,+0,+3.02484186998,+5.61661292688,+0,+0,+0,+0,+0,+0,+4.32086197615,+0,+5.18499565929,+3.45650107047,+4.75280762138,+2.59146230923,+0,+3.023174843,+3.88692900504,+6.04540874601,+0
2010-08-16 20:34:00 UTC,+0,+3.02592183873,+5.61861814369,+0,+0,+0,+0,+0,+4.75410556176,+4.32240463645,+0,+5.18684683092,+0,+4.75450448488,+2.59100246861,+0,+3.02263840743,+3.88623930186,+6.04433609151,+0
2010-08-16 20:34:30 UTC,+0,+3.02838007808,+5.623182445,+0,+0,+0,+0,+0,+4.75796755272,+4.32591606044,+0,+0,+0,+4.75836690828,+2.58990575319,+6.04198500075,+3.02135901385,+3.88459436648,+6.04177782119,+0
2010-08-16 20:35:00 UTC,+0,+3.02964907162,+5.62553863108,+0,+0,+0,+0,+0,+4.75996119178,+4.32772872952,+0,+0,+0,+0,+2.59046674987,+6.04329367159,+3.02201345484,+3.88543579101,+6.04308643873,+0
2010-08-16 20:35:30 UTC,+0,+3.02984197563,+0,+0,+0,+0,+0,+0,+4.76026425158,+4.32800427949,+0,+0,+0,+0,+2.58994512938,+6.04207685594,+3.02140494886,+3.88465342581,+6.04186967264,+0
2010-08-16 20:36:00 UTC,+0,+0,+0,+0,+0,+4.32457763162,+0,+0,+4.75631372654,+4.32441235811,+0,+0,+0,+0,+2.59111867486,+6.04481445664,+3.02277396998,+3.88641359664,+6.04460716188,+0
2010-08-16 20:36:30 UTC,+0,+0,+0,+0,+0,+4.31946148284,+4.31910130628,+0,+4.7506870871,+0,+0,+0,+0,+0,+0,+6.0449645983,+0,+3.88651013189,+6.04475729742,+0
2010-08-16 20:37:00 UTC,+0,+0,+0,+0,+0,+4.31858825225,+4.31822817415,+0,+4.74972672541,+0,+0,+0,+0,+0,+0,+6.0447928872,+0,+3.88639972834,+0,+0
2010-08-16 20:37:30 UTC,+0,+0,+0,+0,+0,+4.32087695195,+4.32051661584,+0,+4.75224379206,+0,+0,+0,+0,+0,+0,+6.04291455684,+0,+0,+0,+6.04317128052
2010-08-16 20:38:00 UTC,+0,+0,+0,+2.15909529112,+3.88596449927,+4.31786027304,+4.31750027702,+0,+4.74892610831,+0,+3.45422824972,+0,+0,+0,+0,+6.04506784834,+0,+0,+0,+6.04532471326
2010-08-16 20:38:30 UTC,+0,+0,+0,+2.15797864035,+3.88395481281,+4.31562719084,+4.31526744662,+5.60977813258,+4.74647020875,+0,+3.45244183314,+0,+0,+0,+0,+6.05153597717,+0,+0,+0,+6.05179326611
2010-08-16 20:39:00 UTC,+0,+0,+0,+2.1585710957,+3.88502108122,+4.31681198513,+4.31645210728,+5.61131816709,+4.74777322197,+0,+3.45338964247,+0,+0,+0,+0,+6.05111224294,+0,+0,+0,+6.05136950412
2010-08-16 20:39:30 UTC,+0,+0,+0,+2.16008077217,+3.88773811378,+4.3198310416,+4.31947082341,+5.61524243604,+4.75109352059,+0,+3.45580482119,+0,+3.45554437646,+0,+0,+6.04888820336,+0,+0,+0,+6.04914531877
2010-08-16 20:40:00 UTC,+0,+0,+0,+2.15997095885,+3.88754047779,+4.3196114365,+4.31925124305,+5.61495698608,+0,+0,+3.45562914195,+0,+3.45536871591,+0,+0,+6.04942230601,+0,+0,+0,+6.04967945643
2010-08-16 20:40:30 UTC,+0,+0,+0,+0,+3.88644414826,+4.31839323957,+4.31803318344,+5.61337353361,+0,+0,+3.45465461121,+0,+3.45439428895,+0,+0,+6.0476593241,+0,+0,+0,+6.04791635894
2010-08-16 20:41:00 UTC,+4.74774285905,+0,+0,+0,+3.8850677529,+4.3168638448,+4.31650396113,+5.61138557603,+0,+0,+3.45343112907,+0,+3.45317093715,+0,+2.59325128262,+6.04978932028,+0,+0,+0,+6.05004649476
2010-08-16 20:41:30 UTC,+4.74907218443,+0,+0,+0,+3.88615558733,+0,+4.31771258237,+5.61295675881,+0,+0,+3.45439810849,+0,+3.45413781356,+0,+2.59133826006,+0,+0,+0,+0,+6.04558357822
2010-08-16 20:42:00 UTC,+4.75101435641,+0,+0,+0,+3.88774493596,+0,+4.31947840306,+5.61525228943,+0,+0,+0,+0,+3.45555044005,+4.75150044416,+2.59073992286,+0,+3.02233212984,+0,+6.04372366005,+6.0441877092
2010-08-16 20:42:30 UTC,+4.75217495575,+0,+0,+0,+3.88869469579,+0,+0,+5.61662404811,+0,+0,+0,+0,+3.45639459463,+4.75266121032,+2.59145910685,+0,+3.02317110719,+0,+6.04540127586,+6.04586550334
2010-08-16 20:43:00 UTC,+4.74960526958,+3.02311297479,+5.6134028253,+0,+0,+0,+0,+5.61358683347,+0,+4.31839236964,+0,+0,+3.45452554969,+4.7500911548,+2.59274762284,+0,+3.02467424929,+0,+6.04840695301,+6.04887149994
2010-08-16 20:43:30 UTC,+4.74743163012,+3.02172936296,+5.61083382382,+0,+0,+0,+0,+5.61101772214,+0,+4.31641597643,+0,+5.17966051936,+3.45294456677,+4.74791720278,+2.59561754769,+0,+3.02802221316,+0,+6.05510152899,+0
2010-08-16 20:44:00 UTC,+4.75156942471,+3.024363241,+5.6157242394,+0,+0,+0,+0,+5.61590834681,+0,+4.32017828798,+0,+5.18417524267,+0,+4.75205559224,+2.59349831408,+0,+3.02554998202,+0,+6.05015806482,+0
2010-08-16 20:44:30 UTC,+4.75660712494,+3.02756994602,+5.62167824372,+0,+0,+0,+0,+5.6218626056,+0,+4.32475884312,+0,+5.18967184732,+0,+4.75709401636,+0,+0,+3.02520376492,+3.88953762014,+6.04946577038,+0
2010-08-16 20:45:00 UTC,+4.76016647735,+3.02983562116,+5.62588500434,+0,+0,+0,+0,+5.62606954597,+0,+4.32799520258,+0,+5.19355543523,+0,+4.76065388,+0,+0,+3.02537026872,+3.88975169655,+6.04979871078,+0
2010-08-16 20:45:30 UTC,+4.76126497211,+3.03053485852,+5.62718330354,+2.16474546961,+0,+0,+0,+0,+0,+4.32899401455,+0,+5.1947539962,+0,+4.7617525325,+0,+0,+0,+3.89147837458,+6.05248411092,+0
2010-08-16 20:46:00 UTC,+0,+3.02903964368,+5.62440708423,+2.16367740535,+0,+0,+0,+0,+0,+4.32685820406,+0,+5.19219105227,+0,+4.75940322791,+0,+0,+0,+3.88682392102,+6.04524531504,+0
2010-08-16 20:46:30 UTC,+0,+0,+5.62773830008,+2.16495898729,+0,+0,+0,+0,+0,+4.32942098636,+0,+5.19526635664,+0,+4.76222218411,+0,+0,+0,+3.88809676535,+6.04722489435,+0
2010-08-16 20:47:00 UTC,+0,+0,+5.63099786811,+2.16621300488,+0,+0,+0,+0,+0,+4.33192864824,+0,+5.19827551727,+0,+4.76498051011,+0,+0,+0,+3.8862002029,+6.04427528324,+0
2010-08-16 20:47:30 UTC,+0,+0,+5.63109133355,+0,+0,+4.33216621197,+4.33180460408,+0,+4.76582895222,+4.33200055341,+0,+5.19836180251,+0,+0,+0,+6.0443161464,+0,+3.88609320252,+6.04410887194,+0
2010-08-16 20:48:00 UTC,+0,+0,+5.62703166413,+0,+3.89602838522,+4.32904285491,+4.32868159873,+0,+4.76122449141,+0,+3.46317406927,+5.19461400606,+0,+0,+0,+6.04499411291,+0,+3.88652910864,+6.04478681084,+0
