# file...... Output/hvac/house_hvac_file_023.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_14A_tm_2_A_14_Meter_48_441:hvac_load,house_2_15A_tm_2_A_15_Meter_48_442:hvac_load,house_2_16A_tm_2_A_16_Meter_48_443:hvac_load,house_2_17A_tm_2_A_17_Meter_48_444:hvac_load,house_2_18A_tm_2_A_18_Meter_48_445:hvac_load,house_2_19A_tm_2_A_19_Meter_48_446:hvac_load,house_2_20A_tm_2_A_20_Meter_48_447:hvac_load,house_2_21A_tm_2_A_21_Meter_48_448:hvac_load,house_2_22A_tm_2_A_22_Meter_48_449:hvac_load,house_2_23A_tm_2_A_23_Meter_48_450:hvac_load,house_2_24A_tm_2_A_24_Meter_48_451:hvac_load,house_2_25A_tm_2_A_25_Meter_48_452:hvac_load,house_2_26A_tm_2_A_26_Meter_48_453:hvac_load,house_2_27A_tm_2_A_27_Meter_48_454:hvac_load,house_2_28A_tm_2_A_28_Meter_48_455:hvac_load,house_2_29A_tm_2_A_29_Meter_48_456:hvac_load,house_2_1B_tm_2_B_1_Meter_48_457:hvac_load,house_2_2B_tm_2_B_2_Meter_48_458:hvac_load,house_2_3B_tm_2_B_3_Meter_48_459:hvac_load,house_2_4B_tm_2_B_4_Meter_48_460:hvac_load
2010-08-16 17:19:00 UTC,+4.69939474173,+0,+0,+4.27218624196,+5.553842857,+0,+1.70904751142,+2.99086452182,+5.12630439219,+0,+0,+1.70910761174,+0,+2.13640454094,+4.69932530701,+5.12642042793,+5.1724784155,+3.44851992382,+0,+3.01761537525
2010-08-16 17:19:30 UTC,+4.70115305334,+0,+0,+4.27378470586,+5.55592087244,+0,+1.70968697989,+2.99198361379,+5.12822239903,+0,+0,+0,+0,+2.13720392753,+4.70108358815,+5.12833850235,+5.17697253986,+3.4515162291,+0,+3.02023731797
2010-08-16 17:20:00 UTC,+4.70780228441,+0,+0,+4.27982945688,+5.5637790954,+0,+1.71210519372,+2.99621557163,+5.13547553379,+0,+0,+0,+0,+2.14022688753,+4.70773270404,+5.13559189245,+5.17295263001,+3.44883609029,+5.17295041907,+3.01789203943
2010-08-16 17:20:30 UTC,+4.70493372548,+0,+1.71110682243,+4.27722167797,+5.56038896272,+0,+1.71106194695,+2.99438985372,+5.13234644346,+0,+0,+0,+0,+2.13892274595,+4.7048641948,+5.13246269199,+5.17623517717,+3.45102461746,+5.17623297563,+3.01980712897
2010-08-16 17:21:00 UTC,+4.70083326539,+0,+1.70961549498,+4.27349398975,+5.55554293926,+2.99171750577,+1.70957067836,+2.99178008209,+5.12787356697,+2.1369930973,+0,+0,+2.9916359357,+2.13705854133,+4.70076380575,+5.127989658,+5.17528760033,+3.45039285271,+5.17528539608,+3.01925429779
2010-08-16 17:21:30 UTC,+4.69877825722,+0,+1.70886809347,+4.27162580192,+5.55311428062,+2.99040961854,+1.70882330636,+2.9904721552,+5.12563191664,+2.13605886037,+0,+0,+2.99032809535,+2.13612426675,+4.69870883317,+0,+5.17117670281,+3.44765205094,+5.17117448678,+3.0168559356
2010-08-16 17:22:00 UTC,+4.69891607236,+0,+1.70891821649,+4.27175108832,+5.55327715391,+2.99049732944,+1.7088734274,+2.99055986876,+5.1257822486,+2.13612151314,+0,+1.70892912106,+2.99041580311,+2.13618692204,+4.69884664593,+0,+5.16547609924,+3.44385136642,+5.16547386682,+3.01353011383
2010-08-16 17:22:30 UTC,+4.69727061539,+0,+1.70831976772,+4.27025521948,+5.55133251282,+2.9894500965,+1.70827500227,+2.98951260405,+5.12398734622,+2.13537346416,+0,+1.70833066744,+2.98936860771,+2.1354388429,+4.69720121747,+0,+5.1693946294,+3.44646391381,+5.16939240825,+3.01581624597
2010-08-16 17:23:00 UTC,+4.70029341001,+3.41863868712,+1.70941915088,+4.27300321251,+5.55490492504,+2.99137392079,+1.70937434201,+2.99143648668,+5.12728468026,+2.13674767111,+0,+1.70943005952,+2.99129236303,+2.13681310525,+4.70022395971,+0,+5.1638856646,+3.44279099792,+5.1638834276,+0
2010-08-16 17:23:30 UTC,+4.7009869374,+3.41914311701,+1.70967138513,+0,+5.55572455258,+2.99181530864,+1.7096265663,+0,+5.12804119593,+2.13706295886,+5.12857467033,+1.70968229581,+2.99173373506,+0,+4.70091747509,+0,+5.16643007926,+3.44448740031,+5.16642784959,+0
2010-08-16 17:24:00 UTC,+4.70035983821,+3.41868700299,+0,+0,+5.55498343151,+2.99141619829,+1.70939850085,+0,+5.12735714167,+2.13677787036,+5.12789052394,+1.7094542195,+2.99133463902,+0,+4.70029038677,+0,+5.16593530341,+3.44415752527,+5.16593307232,+0
2010-08-16 17:24:30 UTC,+4.69893692552,+3.41765206234,+0,+0,+5.55330179867,+2.99051060122,+0,+0,+5.12580499569,+2.1361309933,+5.12633816888,+1.70893670537,+2.9904290744,+0,+4.69886749872,+0,+5.1671409881,+3.44496137473,+5.16713876047,+0
2010-08-16 17:25:00 UTC,+4.70249401253,+3.42023927231,+0,+0,+5.55750565062,+2.99277446995,+0,+0,+5.12968514827,+2.13774809738,+5.13021884407,+1.71023041984,+2.99269286199,+0,+4.70242452412,+0,+5.16695637762,+3.44483829195,+5.16695414946,+0
2010-08-16 17:25:30 UTC,+4.7012474114,+3.41933257008,+0,+0,+5.55603238709,+2.99198108448,+0,+0,+5.12832532695,+2.13718137421,+5.12885883969,+1.70977703038,+2.99189950495,+0,+4.70117794458,+0,+5.16774323485,+3.44536290236,+5.16774100896,+0
2010-08-16 17:26:00 UTC,+4.6980358941,+3.41699670655,+0,+0,+5.55223693783,+2.9899371497,+0,+0,+5.12482212988,+0,+5.12535517062,+1.70860899973,+2.98985564345,+2.1357867639,+4.69796648292,+5.12493811339,+5.16922952611,+0,+5.16922730448,+0
2010-08-16 17:26:30 UTC,+4.69944320385,+3.41802029857,+1.70910993294,+0,+5.55390013072,+2.99083281646,+1.70906513629,+0,+5.12635725577,+0,+5.12689050334,+0,+2.9907512781,+2.13642657344,+4.69937376828,+5.12647329339,+5.16426233378,+0,+5.16426009787,+0
2010-08-16 17:27:00 UTC,+4.6977687969,+3.4168024362,+1.70850095516,+0,+5.55192127585,+2.98976715864,+1.70845618255,+2.98982967582,+5.12453077407,+0,+5.12506377559,+0,+2.98968565849,+2.1356653327,+4.69769939034,+5.12464674732,+5.16059900659,+0,+5.1605967601,+3.01068474116
2010-08-16 17:27:30 UTC,+4.69926965586,+3.41789407027,+1.70904681397,+0,+5.55369502749,+2.99072236377,+1.7090020198,+2.99078490992,+5.12616794562,+0,+5.12670116771,+0,+2.99064082937,+2.1363476728,+0,+5.12628397657,+0,+0,+5.16247033279,+3.01177780983
2010-08-16 17:28:00 UTC,+4.69814261241,+3.417074327,+1.70863691096,+0,+5.55236306012,+2.99000506939,+1.70859213298,+2.99006759378,+5.12493854066,+0,+5.1254715971,+0,+2.98992356071,+2.13583528158,+0,+5.12505452828,+0,+0,+5.16322034053,+3.0122153749
2010-08-16 17:28:30 UTC,+0,+3.42308122159,+1.71164058807,+0,+5.56212341806,+2.99526124147,+1.71159569153,+2.99532392519,+5.13394734463,+0,+5.13448161446,+0,+2.99517954439,+2.13958996921,+0,+5.13406364951,+0,+0,+5.15889814298,+3.00969374402
2010-08-16 17:29:00 UTC,+0,+3.4232511023,+1.71172553492,+4.2787681977,+5.56239945029,+2.99540989103,+1.71168063504,+2.99547257926,+5.1342021222,+0,+5.13473642634,+1.71173646227,+2.99532818862,+2.13969615535,+0,+5.13431843605,+0,+0,+5.16037822591,+3.01055724524
2010-08-16 17:29:30 UTC,+0,+3.42535581863,+0,+4.2813988497,+5.56581931815,+2.99725156661,+1.71273303218,+2.99731431062,+5.13735865818,+2.14094613226,+5.13789338722,+1.71278890944,+2.99716979824,+2.1410117356,+0,+5.13747508308,+0,+3.44021193535,+5.16001510986,+3.01034539823
2010-08-16 17:30:00 UTC,+0,+3.42901100163,+0,+4.2859674058,+0,+0,+1.71456069138,+3.00051277731,+5.14284049755,+2.14323075976,+5.1433759644,+1.71461665549,+0,+2.14329645511,+0,+5.14295711519,+0,+3.43725498137,+0,+3.00775789006
2010-08-16 17:30:30 UTC,+0,+3.42333477773,+0,+4.27887278232,+0,+0,+1.7117224743,+2.99554579941,+5.13432761396,+2.13968290531,+5.13486193497,+1.71177830352,+0,+0,+0,+5.13444393222,+0,+3.44241966858,+0,+3.01227729427
2010-08-16 17:31:00 UTC,+0,+0,+0,+4.28042082272,+0,+0,+1.7123417707,+2.99662958951,+5.13618511743,+2.14045704395,+5.13671968849,+1.71239762936,+0,+0,+0,+5.13630150104,+0,+3.44227432277,+0,+3.01215010817
2010-08-16 17:31:30 UTC,+0,+0,+0,+4.28062781768,+0,+0,+1.71242457943,+2.99677450766,+0,+2.1405605573,+5.13696809651,+1.71248044204,+0,+0,+0,+5.13654988431,+5.16400856472,+3.44287293742,+0,+3.01267393109
2010-08-16 17:32:00 UTC,+0,+0,+0,+4.27483894427,+0,+0,+0,+0,+0,+2.13766567756,+5.13002105554,+1.7101644824,+0,+0,+0,+5.12960353417,+5.16540201814,+3.44380197535,+0,+3.01348689375
2010-08-16 17:32:30 UTC,+4.70191680965,+0,+1.71000957742,+4.27447902926,+0,+0,+0,+0,+0,+2.13748569247,+5.12958913306,+1.71002049085,+0,+0,+4.70184733124,+5.1291716547,+5.16665343668,+3.44463631633,+0,+3.01421699103
2010-08-16 17:33:00 UTC,+4.70003605029,+0,+1.70932554977,+4.2727692493,+0,+0,+0,+0,+0,+2.13663067159,+5.12753728102,+1.70933645764,+0,+0,+4.69996660445,+5.12712000674,+5.16894185471,+3.44616204161,+0,+3.0155520901
2010-08-16 17:33:30 UTC,+4.69457803845,+0,+1.7073404839,+4.26780742412,+5.54815035988,+0,+0,+0,+0,+2.13414937898,+5.12158275378,+0,+0,+2.13421470835,+4.69450868718,+5.12116607184,+5.17056506558,+3.44724426253,+0,+3.01649909684
2010-08-16 17:34:00 UTC,+4.69786538454,+0,+1.70853608384,+4.27079591829,+5.55203542547,+2.98982863076,+1.70849130984,+0,+0,+0,+5.12516914979,+0,+0,+2.13570924461,+4.69779597631,+5.12475211107,+5.17269268775,+3.44866278259,+5.17269047607,+3.01774038504
2010-08-16 17:34:30 UTC,+4.69746136426,+0,+1.70838914263,+4.27042862741,+5.55155794448,+2.98957149651,+1.70834437443,+0,+0,+0,+5.12472837579,+0,+2.98949000337,+2.13552556364,+4.69739196303,+5.12431138091,+5.17356154203,+3.44924206176,+5.17355933284,+3.01824728827
2010-08-16 17:35:00 UTC,+4.6986652126,+0,+1.7088269794,+4.27152303416,+5.55298068173,+2.99033767253,+1.70878219391,+2.99067236349,+0,+0,+5.12604173824,+0,+2.99025615191,+2.13607287291,+4.69859579051,+5.12562461269,+5.17031483499,+3.44707742974,+5.17031261649,+0
2010-08-16 17:35:30 UTC,+4.70391761979,+0,+0,+4.2762979462,+5.5591881043,+2.99368050908,+1.71069240636,+2.9937431449,+5.13123805189,+0,+5.13177195689,+1.71074818658,+2.99359886864,+2.13846079076,+4.70384810671,+5.13135426141,+5.1659810651,+3.44418803532,+5.16597883414,+0
2010-08-16 17:36:00 UTC,+4.70324370125,+3.42078455055,+0,+4.27568529344,+5.55839165098,+2.99325160104,+1.71044731347,+2.99331422387,+5.13050292602,+0,+5.13103673196,+1.71050308203,+2.99316997599,+2.1381544051,+4.70317419985,+5.13061910965,+5.16856003469,+3.44590747604,+5.16855781115,+0
2010-08-16 17:36:30 UTC,+4.6997336692,+3.41823156552,+0,+4.27249435761,+5.55424340973,+2.99101767994,+1.70917077367,+2.99108023504,+5.12667410206,+0,+5.12720739234,+1.70922648149,+2.99093613495,+2.1365586286,+4.6996642286,+5.12679015084,+5.16349327397,+3.44252938474,+5.16349103584,+0
2010-08-16 17:37:00 UTC,+4.70315311221,+3.42071866159,+0,+4.27560293983,+5.55828459065,+2.99319394669,+1.71041436778,+2.99325656777,+5.13040410937,+0,+5.13093790207,+1.71047013478,+2.99311232369,+2.13811322037,+4.70308361237,+5.13052028953,+5.16321974875,+0,+5.16321750983,+0
2010-08-16 17:37:30 UTC,+4.7060612369,+3.42283385557,+0,+4.27824668759,+5.56172148313,+2.99504479046,+1.71147200394,+2.99510746763,+5.13357635896,+2.13936981002,+0,+1.71152782124,+2.99496310114,+2.13943534985,+4.70599168669,+5.13369265079,+5.16381302204,+0,+5.16381078483,+0
2010-08-16 17:38:00 UTC,+4.7054240267,+3.42237038742,+1.71141727819,+4.27766740601,+5.56096841262,+2.99463924509,+1.71124026128,+2.99470190997,+5.13288127534,+2.13908012491,+0,+1.71129606757,+2.9945575703,+0,+4.70535448752,+5.1329975427,+5.16390049186,+0,+5.1638982549,+0
2010-08-16 17:38:30 UTC,+4.70316157882,+3.42072481968,+1.71046229698,+0,+5.5582945967,+2.99319933516,+1.71041744694,+2.9932619564,+5.13041334496,+2.13805158286,+0,+1.71047321408,+2.99311771197,+0,+4.70309207884,+5.13052952544,+5.16028920775,+0,+5.16028696037,+0
2010-08-16 17:39:00 UTC,+4.70307346556,+3.42066073143,+1.71043025041,+0,+5.55819046231,+2.99314325646,+1.71038540163,+2.993205876,+5.13031722897,+2.13801152528,+0,+1.71044116725,+2.99306163527,+0,+4.7030039671,+5.13043340607,+5.15762256867,+0,+5.15762031357,+3.00894824034
2010-08-16 17:39:30 UTC,+4.70357547009,+3.42102585915,+1.71061282823,+0,+5.55878374346,+2.99346275168,+0,+2.9935253809,+5.1308648271,+2.13823974391,+0,+1.71062374655,+2.99338111905,+0,+4.70350596293,+5.13098102348,+5.16328060664,+0,+5.1632783679,+3.01224922889
2010-08-16 17:40:00 UTC,+4.70664328413,+3.42325720152,+1.71172858476,+0,+5.56240936069,+2.99541522799,+0,+2.99547791638,+5.13421126951,+2.13963441725,+0,+1.71173951213,+2.99533352539,+0,+4.70657372383,+0,+5.16746904279,+0,+5.1674668161,+3.01469282846
2010-08-16 17:40:30 UTC,+4.70304539655,+3.42064031575,+1.71042004179,+0,+5.55815728967,+2.99312539226,+0,+0,+5.13028661064,+2.13799876471,+0,+0,+2.99304377171,+0,+4.70297589858,+0,+5.16686627774,+3.4447782209,+5.16686404933,+3.01434116584
2010-08-16 17:41:00 UTC,+4.70152762642,+3.41953638152,+1.70986803243,+0,+5.55636355201,+2.99215942421,+0,+0,+5.12863099197,+2.13730876406,+0,+0,+2.99207783829,+2.13737422083,+4.70145815474,+0,+5.16848790996,+3.44585938931,+5.16848568621,+3.01528725158
2010-08-16 17:41:30 UTC,+0,+3.42133883561,+0,+0,+5.55929228613,+2.99373661333,+0,+0,+5.13133421165,+2.13843536603,+0,+0,+2.99365497089,+2.13850086821,+0,+0,+5.16582764708,+3.44408574905,+5.16582541568,+3.01373521237
2010-08-16 17:42:00 UTC,+0,+3.42140659107,+0,+0,+5.5594023792,+2.99379590094,+1.71075834526,+0,+5.13143582747,+2.13847771576,+0,+0,+2.99371425637,+2.13854321965,+0,+0,+5.16241634839,+3.44181138103,+5.16241410715,+3.011745007
2010-08-16 17:42:30 UTC,+0,+3.41607381219,+0,+0,+5.55073736447,+2.98912959573,+1.70809185704,+0,+5.12343802471,+0,+5.12397087897,+0,+2.98904811844,+2.13520989675,+0,+0,+5.16528416986,+3.443723404,+5.16528193689,+3.01341813922
2010-08-16 17:43:00 UTC,+0,+3.41499688644,+0,+0,+5.54898751176,+2.98818726072,+1.70755337422,+0,+5.12182291185,+0,+5.12235554853,+1.70760900503,+2.98810581721,+2.13453675028,+0,+0,+0,+3.44506001507,+5.16728671042,+3.01458775226
2010-08-16 17:43:30 UTC,+0,+3.41483127016,+0,+0,+5.54871840868,+0,+1.70747056301,+2.98810480747,+5.12157452993,+0,+5.12210713308,+1.70752618987,+0,+2.13443322965,+0,+0,+0,+3.44667272543,+5.16970560332,+3.01599896837
2010-08-16 17:44:00 UTC,+0,+3.41080665592,+1.70550283547,+4.26321408056,+5.54217897753,+0,+1.70545818134,+2.98458306975,+5.11553863975,+0,+5.11607042934,+1.70551371231,+0,+2.13191759194,+0,+0,+0,+3.44773427037,+0,+3.01692788242
2010-08-16 17:44:30 UTC,+0,+0,+1.70404743518,+4.25957619585,+0,+0,+1.70400283863,+2.98203616945,+5.11117351932,+0,+5.11170472036,+1.70405830021,+0,+2.13009829732,+0,+5.11128902132,+0,+3.44586303705,+0,+3.01529044358
2010-08-16 17:45:00 UTC,+0,+0,+1.70593898499,+4.26430426973,+0,+0,+1.70589431362,+2.98534631637,+5.11684676446,+0,+5.11737873048,+1.70594986538,+0,+2.13246279212,+0,+5.11696246675,+0,+3.44451905386,+0,+3.01411437948
2010-08-16 17:45:30 UTC,+4.69194100947,+0,+1.70638140273,+4.26541012689,+0,+0,+1.70633671386,+2.98612053215,+5.11817368937,+2.13295054672,+5.11870583423,+1.70639228671,+0,+0,+0,+5.11828943847,+0,+3.44472212193,+0,+3.01429207596
2010-08-16 17:46:00 UTC,+4.69319617225,+0,+1.70683790244,+4.26655118309,+0,+0,+1.70679319554,+2.98691939091,+5.11954284984,+2.13352116222,+5.12007517918,+1.70684879013,+0,+0,+0,+5.11965864722,+0,+3.44780476021,+0,+3.01698956517
2010-08-16 17:46:30 UTC,+4.69513366613,+0,+1.70754256438,+4.26831253981,+0,+0,+1.70749782963,+2.988152525,+5.12165631273,+2.13440197554,+5.12218892694,+1.70755345779,+0,+0,+4.69506430523,+5.12177218466,+0,+3.44850558075,+0,+3.01760282421
2010-08-16 17:47:00 UTC,+4.70057154331,+0,+1.7095203073,+4.27325606077,+0,+0,+0,+2.99161350693,+5.12758807447,+2.1368741146,+5.12812148785,+1.70953121676,+0,+0,+4.7005020882,+5.12770415545,+5.17030426306,+3.44707038126,+0,+0
2010-08-16 17:47:30 UTC,+4.70089604786,+0,+0,+4.27355106469,+0,+2.991757463,+0,+2.99182004053,+5.12794205153,+2.13702163915,+5.12847551258,+0,+2.99167589149,+0,+4.70082658713,+5.12805814497,+5.16746795659,+3.44517936992,+0,+0
2010-08-16 17:48:00 UTC,+4.70249865123,+0,+0,+4.27500797575,+5.55751113275,+2.99277742224,+0,+2.9928400307,+5.12969020822,+2.13775020624,+5.13022390479,+0,+2.99269581417,+0,+4.70242916273,+5.12980636325,+5.16572300083,+0,+5.16572076913,+0
2010-08-16 17:48:30 UTC,+4.70798135313,+0,+0,+4.2799922465,+5.56399072317,+2.9962668272,+0,+2.99632954139,+0,+2.14024272308,+5.13620536797,+0,+2.99618509409,+2.14030829808,+4.70791176965,+5.13578723162,+5.16197544169,+0,+5.16197319918,+0
2010-08-16 17:49:00 UTC,+4.71745441109,+3.43112056097,+0,+4.28860411111,+5.57518621326,+3.0022958498,+0,+0,+0,+2.14454931405,+5.14654018956,+0,+3.00221390079,+2.1446150625,+4.71738466352,+5.14612102577,+5.1556128077,+0,+5.15561054678,+0
2010-08-16 17:49:30 UTC,+4.71240211905,+3.4274458296,+0,+4.28401112167,+5.56921529177,+2.99908037467,+1.71377807638,+0,+0,+2.14225246811,+5.14102829081,+0,+2.99899854078,+2.14231812408,+4.71233245899,+5.14060967491,+5.1589753715,+0,+5.15897312032,+0
2010-08-16 17:50:00 UTC,+4.71039005569,+3.42598237645,+1.71309127643,+4.2821819745,+5.5668373864,+2.99779981924,+1.7130463227,+0,+0,+2.14133775459,+5.13883319011,+1.71310221486,+2.99771803122,+2.14140337371,+4.7103204305,+5.1384147925,+5.16441933123,+0,+5.16441709577,+0
2010-08-16 17:50:30 UTC,+4.70792260702,+3.42418770358,+1.71219387137,+4.27993884098,+5.56392129558,+2.99622943887,+1.71214895302,+0,+0,+2.14021601621,+5.13614127771,+1.71220480252,+2.9961477071,+2.14028159014,+4.70785302456,+5.13572314776,+5.16347165774,+0,+5.16346941954,+0
2010-08-16 17:51:00 UTC,+4.70335654144,+3.4208666237,+1.71053320441,+4.27578787536,+5.55852500827,+2.99332341696,+1.71048835157,+0,+0,+0,+5.13115983725,+1.71054412209,+2.99324178933,+2.13820570601,+4.70328703808,+5.13074220266,+5.1642430012,+0,+5.16424076523,+3.01281070504
2010-08-16 17:51:30 UTC,+4.69904782643,+3.41773272494,+1.70896613512,+4.27187086466,+5.55343286407,+2.99058118286,+1.70892134414,+0,+0,+0,+5.12645915844,+1.70897704008,+2.99049965353,+2.13624682179,+4.69897839772,+5.1260419914,+5.16611625567,+3.44427816906,+5.16611402509,+3.01390359117
2010-08-16 17:52:00 UTC,+4.70145909103,+3.419486533,+1.70984310625,+4.27406292173,+5.55628255522,+2.99211580558,+1.70979828065,+2.99217839397,+0,+0,+5.12908977576,+1.70985401833,+2.99203422124,+2.13734306234,+4.70138962055,+5.12867234709,+5.16740639191,+3.44513832374,+5.16740416504,+3.01465627694
2010-08-16 17:52:30 UTC,+4.69952595962,+3.4180804901,+1.70914003101,+4.27230553086,+5.5539979335,+2.99088548544,+1.70909523316,+2.99094803653,+5.1264475277,+0,+5.12698078739,+1.70915093738,+2.9908039452,+2.13646419693,+4.69945652263,+5.12656356849,+5.17222066483,+3.44834807728,+5.1722184518,+3.01746499944
2010-08-16 17:53:00 UTC,+4.70243087729,+3.42019335157,+1.71019654259,+4.27494636313,+5.55743103587,+2.99273428823,+1.71015170303,+2.99279689537,+5.12961627888,+0,+5.13014996543,+1.71020745753,+2.99265268171,+0,+4.70236138997,+5.12973243129,+5.16538394472,+3.44378992551,+5.16538171204,+3.01347634944
2010-08-16 17:53:30 UTC,+4.69788526562,+3.41688714849,+0,+4.27081399199,+5.55205892142,+2.98984128386,+1.70849854026,+2.98990380328,+5.12465782085,+0,+5.12519083946,+1.70855421607,+2.98975978105,+0,+4.69781585705,+5.12477379858,+5.16366054136,+3.44264090461,+5.16365830371,+3.01247088878
2010-08-16 17:54:00 UTC,+4.69538646135,+3.4150696693,+0,+4.26854235347,+5.54910577373,+2.98825094741,+1.70758976699,+2.98831341858,+5.12193206761,+2.13451689994,+5.12246471892,+1.70764539953,+2.98816950163,+0,+4.69531709607,+5.12204794925,+5.16144315801,+3.44116253927,+5.16144091396,+3.01117723241
2010-08-16 17:54:30 UTC,+4.69334090729,+3.41358185693,+0,+0,+5.54668828816,+2.98694907708,+1.70684583326,+2.98701150875,+5.11970073012,+2.13358696092,+5.12023308078,+1.70690143036,+2.98686767798,+0,+4.69327157744,+5.11981653308,+5.16104297908,+3.4408957335,+5.16104073388,+3.01094376171
2010-08-16 17:55:00 UTC,+4.69524754105,+3.41496862709,+0,+0,+5.54894159435,+2.98816253313,+0,+2.98822500162,+5.12178053014,+2.13445374474,+5.12231316105,+0,+2.98808109052,+0,+4.69517817818,+5.12189640644,+5.15990160647,+3.44013476191,+5.15989935797,+3.01027786694
2010-08-16 17:55:30 UTC,+0,+3.41745424248,+0,+0,+5.55298036928,+2.99033750426,+0,+2.99040003873,+5.12550831658,+2.13600734841,+5.1260414498,+0,+2.99025598365,+0,+4.69859552613,+5.12562432428,+5.1619887021,+3.44152626233,+5.16198645963,+3.01149551141
2010-08-16 17:56:00 UTC,+0,+3.41664794751,+1.70842370489,+0,+5.55167025351,+2.98963197745,+0,+2.98969449052,+5.12429908065,+2.13550338354,+5.12483205091,+0,+2.98955048214,+2.13556876752,+0,+5.12441504573,+5.16166088342,+3.44130770033,+5.16165864,+3.01130425685
2010-08-16 17:56:30 UTC,+0,+3.41514996232,+1.70767465497,+0,+5.54923623854,+2.98832120566,+0,+2.98838367897,+5.1220524865,+2.13456708613,+5.12258515409,+0,+2.98823975736,+2.13463243235,+0,+5.1221683724,+5.15695691104,+3.4381714858,+5.15695465402,+3.0085598852
2010-08-16 17:57:00 UTC,+0,+3.41412914614,+1.7071642078,+0,+5.54757755602,+2.98742796783,+0,+2.98749041404,+5.12052152371,+2.13392903739,+5.121053985,+1.70717509814,+2.98734655156,+2.13399435788,+0,+5.12063735562,+5.15804723497,+3.43889842241,+5.1580449811,+3.00919599737
2010-08-16 17:57:30 UTC,+0,+3.41468347479,+1.70744139334,+0,+5.54847826202,+2.98791301825,+1.70739666259,+0,+5.12135287473,+2.13427551377,+5.12188544802,+1.70745228593,+2.98783158459,+2.13434084823,+0,+5.12146873595,+5.15709989224,+3.43826681369,+5.15709763563,+3.00864330269
2010-08-16 17:58:00 UTC,+0,+0,+1.70850077471,+0,+5.55192068946,+0,+1.7084560021,+0,+5.12453023282,+2.13559971927,+0,+1.7085116759,+0,+2.13566510714,+0,+5.12464620606,+5.1629017836,+3.44213502854,+5.16289954377,+3.01202821755
2010-08-16 17:58:30 UTC,+0,+0,+1.70804965018,+0,+5.55045477404,+0,+1.70800489539,+0,+5.12317719391,+2.13503582264,+0,+1.7080605477,+0,+2.13510118776,+0,+5.12329311946,+5.16323377574,+3.44235637308,+0,+3.012221907
2010-08-16 17:59:00 UTC,+4.69098056059,+0,+1.70603208973,+0,+5.54389877299,+0,+1.70598741468,+0,+5.11712600967,+0,+0,+1.70604297087,+0,+2.13257917586,+0,+5.11724172179,+0,+3.44600588353,+0,+3.01541544261
2010-08-16 17:59:30 UTC,+4.69404977881,+0,+0,+4.26732718845,+0,+0,+1.70710363797,+0,+5.12047398348,+0,+0,+1.70715924735,+0,+2.13397454408,+0,+5.12058981371,+0,+0,+0,+0
2010-08-16 18:00:00 UTC,+4.69354093568,+0,+0,+4.26686460414,+0,+0,+1.70691858022,+0,+5.11991892573,+0,+0,+1.70697418078,+0,+2.1337432071,+0,+0,+0,+0,+0,+0
2010-08-16 18:00:30 UTC,+4.6970265053,+0,+0,+4.27003330138,+0,+0,+1.70818622351,+2.98935723814,+5.12372106532,+0,+0,+1.70824188444,+0,+2.13532786236,+0,+0,+0,+0,+0,+0
2010-08-16 18:01:00 UTC,+4.69357008041,+0,+0,+4.26689109933,+0,+0,+1.70692917967,+2.98715736786,+5.11995071745,+0,+0,+1.70698478074,+0,+0,+4.6935007466,+0,+0,+0,+0,+0
2010-08-16 18:01:30 UTC,+4.69339877069,+0,+0,+4.26673536334,+0,+0,+1.70686687721,+2.98704833639,+5.11976384885,+0,+0,+1.70692247531,+2.98690450318,+0,+4.69332943984,+0,+0,+0,+0,+0
2010-08-16 18:02:00 UTC,+4.69444895115,+0,+1.70729353517,+4.26769007212,+0,+2.98765192305,+1.70724881026,+2.98771673247,+5.12090266183,+0,+0,+1.70730442656,+2.98757285501,+0,+4.6943796021,+0,+0,+0,+0,+0
2010-08-16 18:02:30 UTC,+4.69731119456,+3.41646678816,+1.70833452627,+4.2702921096,+0,+2.98947356336,+1.70828976023,+2.989538431,+5.12402485444,+2.13539191205,+0,+0,+2.98939443295,+0,+4.69724179594,+0,+0,+0,+5.17047409283,+0
2010-08-16 18:03:00 UTC,+4.6978548857,+3.41686223556,+1.70853226543,+4.2707863739,+5.55202301769,+2.98981958902,+0,+2.98988446772,+5.12461792366,+2.13563908205,+5.12515769588,+0,+2.98974044677,+0,+4.69778547765,+0,+5.16649414862,+3.44453372256,+5.16649732799,+0
2010-08-16 18:03:30 UTC,+4.70019433169,+3.41856380426,+1.70938311634,+4.27291314137,+5.55478783187,+2.99130850121,+0,+2.99137342748,+5.12716983835,+2.13670262865,+5.12770996129,+0,+2.99122930799,+2.13676806098,+4.70012488311,+0,+5.16385335613,+3.44277305979,+5.16385652232,+3.01258653231
2010-08-16 18:04:00 UTC,+4.70084528432,+3.41903726705,+1.70961986625,+4.27350491605,+5.55555714353,+2.99172279216,+0,+2.99178773166,+5.12787991058,+2.1369985613,+5.12842013109,+0,+2.99164358476,+2.13706400556,+4.70077582447,+0,+5.16398812108,+3.44286290996,+5.16399128795,+3.01266515649
