# file...... Output/hvac/house_hvac_file_051.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_2C_tm_3_C_2_Meter_85_1001:hvac_load,house_3_3C_tm_3_C_3_Meter_85_1002:hvac_load,house_3_4C_tm_3_C_4_Meter_85_1003:hvac_load,house_3_5C_tm_3_C_5_Meter_85_1004:hvac_load,house_3_6C_tm_3_C_6_Meter_85_1005:hvac_load,house_3_7C_tm_3_C_7_Meter_85_1006:hvac_load,house_3_8C_tm_3_C_8_Meter_85_1007:hvac_load,house_3_9C_tm_3_C_9_Meter_85_1008:hvac_load,house_3_10C_tm_3_C_10_Meter_85_1009:hvac_load,house_3_11C_tm_3_C_11_Meter_85_1010:hvac_load,house_3_12C_tm_3_C_12_Meter_85_1011:hvac_load,house_3_13C_tm_3_C_13_Meter_85_1012:hvac_load,house_3_14C_tm_3_C_14_Meter_85_1013:hvac_load,house_3_15C_tm_3_C_15_Meter_85_1014:hvac_load,house_3_1B_tm_3_B_1_Meter_86_1015:hvac_load,house_3_2B_tm_3_B_2_Meter_86_1016:hvac_load,house_3_3B_tm_3_B_3_Meter_86_1017:hvac_load,house_3_4B_tm_3_B_4_Meter_86_1018:hvac_load,house_3_5B_tm_3_B_5_Meter_86_1019:hvac_load,house_3_6B_tm_3_B_6_Meter_86_1020:hvac_load
2010-08-16 19:19:00 UTC,+0,+3.90266935635,+0,+0,+5.63697449761,+3.035740986,+5.63663238802,+5.20347613464,+4.76958815872,+5.20335055789,+0,+0,+0,+5.20373019121,+3.03871765939,+5.20851757941,+4.77451951242,+0,+0,+5.20913099483
2010-08-16 19:19:30 UTC,+0,+3.89845154837,+0,+0,+5.63087477361,+3.03245589135,+5.63053318233,+5.19784543078,+4.76442709022,+5.19772010236,+0,+0,+0,+5.19809916118,+0,+5.21668197751,+4.7820036454,+0,+0,+5.21729663407
2010-08-16 19:20:00 UTC,+0,+3.89823660178,+0,+0,+5.63056430848,+3.03228868588,+0,+5.19755883795,+4.76416440099,+5.19743352218,+0,+0,+0,+5.19781255176,+0,+5.22346483106,+4.78822134531,+0,+0,+5.22408051826
2010-08-16 19:20:30 UTC,+0,+3.89824224912,+0,+3.03222504502,+5.6305724654,+3.03229307891,+0,+5.19756636767,+4.76417130268,+5.19744105157,+0,+0,+0,+5.19782008192,+0,+5.22290001537,+0,+0,+0,+5.22351561676
2010-08-16 19:21:00 UTC,+0,+3.89970685941,+0,+3.03336431573,+5.63268792296,+0,+0,+5.19951916342,+4.76596122323,+5.19939376116,+0,+0,+0,+5.19977299079,+0,+5.21869504211,+0,+0,+2.60972413207,+5.21931000457
2010-08-16 19:21:30 UTC,+5.63350524904,+3.90056682186,+0,+3.03403325139,+0,+0,+0,+5.20066576946,+4.76701219524,+5.20054031661,+0,+0,+0,+5.20091966325,+0,+5.21066008645,+0,+0,+2.60570593096,+5.21127382762
2010-08-16 19:22:00 UTC,+5.63495579162,+3.90157117946,+0,+3.03481450711,+0,+0,+0,+5.2020049006,+4.76823963463,+5.20187938871,+0,+1.7343051367,+0,+5.20225887194,+0,+5.21081388777,+0,+0,+2.60578284547,+0
2010-08-16 19:22:30 UTC,+5.63553714573,+3.90197370982,+0,+3.03512762183,+0,+0,+0,+5.2025416028,+4.76873157257,+5.20241606725,+0,+1.73448407763,+2.16810869353,+5.20279560522,+0,+5.2080608874,+0,+0,+2.60440609744,+0
2010-08-16 19:23:00 UTC,+5.6349760825,+3.90158522889,+5.63519313688,+3.03482543567,+0,+0,+0,+5.20202363299,+4.76825680463,+5.20189812028,+5.20245810252,+1.73431138223,+2.16789282493,+5.20227760541,+0,+5.20810104586,+0,+0,+2.60442618024,+0
2010-08-16 19:23:30 UTC,+5.63915625123,+3.90447958334,+5.63937349074,+3.03707685584,+0,+0,+0,+0,+4.77179403538,+5.20575705384,+5.20631759548,+1.73559803911,+2.1695011412,+0,+0,+5.2029450093,+0,+0,+2.60184769765,+0
2010-08-16 19:24:00 UTC,+5.64911166487,+3.91137272501,+5.64932934527,+3.04243879665,+0,+0,+0,+0,+4.78021823969,+5.2149474197,+5.21550929284,+0,+2.1733314774,+0,+0,+5.20265996732,+0,+5.20272517987,+2.60170515099,+0
2010-08-16 19:24:30 UTC,+5.64761472732,+3.91033624347,+5.64783234143,+3.04163255289,+0,+3.04170091332,+0,+0,+4.77895154117,+5.21356551793,+5.21412719093,+0,+2.17275553211,+0,+3.036359975,+0,+0,+5.2045417756,+2.60261359552,+0
2010-08-16 19:25:00 UTC,+5.64291479829,+3.90708200631,+5.64313220424,+3.03910119233,+0,+3.03916946497,+0,+0,+4.7749744927,+5.20922676625,+5.20978781066,+0,+2.17094723875,+0,+3.03662918037,+0,+0,+5.20500319992,+2.60284434488,+0
2010-08-16 19:25:30 UTC,+5.63689032316,+3.90291065167,+5.6371074623,+0,+0,+3.03592459714,+5.63697328611,+0,+0,+5.20366525647,+5.20422549487,+0,+2.16862932734,+0,+3.0388132064,+0,+4.77466963395,+5.20874667108,+0,+0
2010-08-16 19:26:00 UTC,+5.63540451916,+0,+5.63562159251,+0,+5.63582948332,+3.03512432198,+5.63548747102,+0,+0,+0,+5.20285367225,+0,+0,+0,+3.03872102373,+0,+4.77452479842,+5.20858866788,+0,+0
2010-08-16 19:26:30 UTC,+5.63841802894,+0,+5.63863523577,+0,+5.63884327164,+3.03674744125,+5.63850100331,+0,+0,+0,+5.20563600493,+0,+0,+0,+3.03979368608,+0,+4.77621014395,+5.21042723602,+0,+0
2010-08-16 19:27:00 UTC,+5.63458725486,+0,+5.634804292,+0,+5.63501214347,+3.03468413177,+5.63467020062,+0,+0,+0,+5.20209910318,+1.73419170096,+0,+0,+3.04156208332,+0,+4.77898861424,+5.21345830999,+0,+0
2010-08-16 19:27:30 UTC,+5.6363350434,+0,+5.63655215797,+0,+5.63676009359,+3.03562551562,+5.63641800221,+0,+0,+0,+5.2037128127,+1.73472967074,+0,+0,+3.04098194445,+0,+4.77807711168,+5.21246393849,+0,+0
2010-08-16 19:28:00 UTC,+0,+0,+5.65073995221,+0,+5.65094857035,+0,+5.65060527451,+5.21754142922,+0,+0,+5.21681162915,+1.739096483,+0,+0,+3.04226073876,+0,+4.78008632766,+5.21465582166,+0,+5.21520472514
2010-08-16 19:28:30 UTC,+0,+0,+5.64568942035,+0,+5.64589779559,+0,+5.64555492834,+5.21171330187,+0,+0,+5.21214874879,+1.73754199734,+0,+0,+3.04313822744,+0,+4.78146502031,+5.21615985767,+0,+5.21670896171
2010-08-16 19:29:00 UTC,+0,+0,+5.63897805914,+0,+5.63918611151,+0,+5.63884381407,+5.20551769302,+0,+0,+5.20595251504,+0,+0,+5.20577186782,+3.04175583782,+5.21510819075,+4.77929303743,+5.21379040971,+0,+5.21433919778
2010-08-16 19:29:30 UTC,+0,+0,+5.63858714447,+3.03665335203,+5.63879517802,+0,+5.63845291379,+5.20515681921,+0,+0,+5.20559160483,+0,+2.16919860857,+5.20541097311,+3.04155648787,+5.21338330661,+4.77897982279,+5.21344871927,+2.6070677862,+5.21399746176
2010-08-16 19:30:00 UTC,+0,+0,+0,+3.03803558807,+5.64136178654,+0,+5.64101930438,+5.20752607592,+0,+0,+5.20796110048,+0,+2.17018601761,+5.20778036702,+0,+5.22079430011,+4.78577332548,+5.22085985091,+2.61077395001,+5.22140958158
2010-08-16 19:30:30 UTC,+0,+0,+0,+3.04201874249,+5.64875791692,+0,+5.64841480692,+5.21435350253,+4.77955828793,+0,+0,+0,+2.17303140907,+5.21460818903,+0,+5.21741531818,+4.78267588345,+0,+2.60908415493,+5.21803008617
2010-08-16 19:31:00 UTC,+0,+0,+0,+3.04025466047,+5.64548227667,+0,+5.64513944467,+5.21132973307,+4.77678671915,+5.21120381044,+0,+0,+2.171771226,+5.21158424448,+0,+5.22048232441,+0,+0,+2.61061793409,+5.22109755849
2010-08-16 19:31:30 UTC,+0,+3.90062413056,+0,+3.03407782988,+5.63401281341,+3.03414592815,+5.63367095544,+5.20074218037,+4.76708223302,+5.20061672416,+0,+0,+2.16735876799,+5.20099607857,+0,+5.21948536498,+0,+0,+2.61011936465,+5.22010044756
2010-08-16 19:32:00 UTC,+0,+3.89645812638,+0,+3.03083723635,+5.62799550964,+3.03090522201,+5.6276541631,+5.19518755921,+4.76199090157,+5.19506234811,+0,+1.73203217888,+2.16504382935,+5.19544113565,+0,+5.22235574004,+0,+0,+2.61155481047,+5.22297125873
2010-08-16 19:32:30 UTC,+0,+3.90216477214,+0,+3.03527624273,+5.63623808924,+3.03534438261,+5.63589604222,+5.20279635021,+4.76896507249,+5.20267080343,+0,+1.73456901251,+0,+5.20305036739,+0,+5.22241566707,+0,+0,+2.61158477938,+5.22303119486
2010-08-16 19:33:00 UTC,+5.63217241029,+3.89964396247,+0,+3.03331539032,+5.63259707573,+3.0333834621,+5.63225533808,+5.19943530161,+4.76588435602,+5.19930990305,+0,+1.73344841123,+0,+5.19968912411,+0,+5.21824387449,+0,+0,+2.60949850766,+5.21885876841
2010-08-16 19:33:30 UTC,+5.63376730687,+3.90074827102,+0,+3.03417439453,+0,+3.03424249615,+5.63385024653,+5.20090769946,+4.76723394681,+5.20078223595,+0,+1.73393932081,+0,+5.20116160725,+0,+5.21545004708,+0,+0,+0,+5.21606451641
2010-08-16 19:34:00 UTC,+5.64151990189,+3.90611617823,+0,+3.03834990748,+0,+3.03841815406,+0,+5.20806484298,+4.77379414074,+5.20793906407,+0,+0,+0,+5.20831916531,+0,+5.20802340415,+0,+0,+0,+5.20863674445
2010-08-16 19:34:30 UTC,+5.64305096242,+3.90717628658,+5.64326837442,+0,+0,+0,+0,+5.20947830769,+4.77508971389,+5.20935246655,+0,+0,+0,+5.20973271187,+0,+5.20347163202,+0,+0,+0,+0
2010-08-16 19:35:00 UTC,+5.64016883446,+3.90518069732,+5.64038611881,+0,+0,+0,+0,+0,+4.77265087652,+5.20669182266,+0,+0,+0,+5.20707179672,+0,+5.20922022839,+0,+0,+0,+0
2010-08-16 19:35:30 UTC,+5.64476475847,+3.90836292124,+5.64498224636,+0,+0,+0,+0,+0,+4.77653991662,+5.2109345618,+0,+0,+0,+5.21131496838,+3.03942645707,+5.2097324524,+0,+0,+0,+0
2010-08-16 19:36:00 UTC,+5.64214639429,+3.90654996237,+5.64236376621,+0,+0,+0,+0,+0,+4.77432427439,+5.20851741211,+5.20907835376,+0,+0,+5.20889757229,+3.03930375746,+0,+0,+0,+0,+0
2010-08-16 19:36:30 UTC,+5.64371420004,+3.90763551313,+5.64393164138,+0,+0,+0,+0,+0,+4.77565094109,+5.20996473602,+5.21052588734,+0,+2.17125480781,+5.21034504372,+3.03461290032,+0,+4.76807019762,+5.20154724921,+0,+0
2010-08-16 19:37:00 UTC,+5.6461858791,+3.90934690705,+5.64640342993,+0,+0,+0,+0,+0,+4.77774245937,+5.21224647298,+5.21280795492,+1.7377617599,+2.1722057841,+0,+3.03441170095,+0,+4.76775407724,+5.20120238884,+0,+0
2010-08-16 19:37:30 UTC,+5.6448867742,+3.90844740508,+5.64510426749,+0,+0,+0,+0,+0,+4.7766431655,+5.21104720092,+5.21160850911,+1.73736189518,+2.17170595468,+0,+3.03140310201,+0,+4.76302702742,+5.19604558084,+2.59836481215,+0
2010-08-16 19:38:00 UTC,+5.65268748243,+3.9138486258,+5.65290532118,+0,+0,+0,+0,+0,+0,+5.21824844494,+5.21881079607,+1.73976295436,+2.17470726972,+0,+3.03318739528,+0,+4.76583047291,+5.19910390066,+2.59989421901,+0
2010-08-16 19:38:30 UTC,+5.6442887066,+3.90803330227,+5.6445061734,+0,+5.64471449173,+3.03990947147,+0,+0,+0,+5.21049509326,+5.21105632146,+1.73717780986,+2.17147584872,+0,+3.0359279254,+0,+4.77013633852,+5.20380123262,+2.60224326424,+0
2010-08-16 19:39:00 UTC,+5.65294125809,+0,+5.65315910808,+3.04450139808,+5.65336784255,+3.04456985794,+0,+0,+0,+0,+5.21904510364,+0,+2.17480490965,+0,+3.03653843796,+0,+4.77109556361,+5.20484766533,+2.60276656503,+0
2010-08-16 19:39:30 UTC,+0,+0,+5.65495899331,+3.04547076501,+5.65516781427,+3.04553925844,+0,+0,+0,+0,+5.22070683917,+0,+0,+0,+3.03964559311,+0,+4.77597746318,+5.21017340116,+2.60542986288,+0
2010-08-16 19:40:00 UTC,+0,+0,+5.64124335397,+3.03808391117,+5.64145151533,+3.03815214851,+5.64110902552,+5.2076089053,+0,+0,+5.20804393826,+0,+0,+0,+3.04632600061,+0,+4.78647358582,+5.22162377518,+2.61115597376,+0
2010-08-16 19:40:30 UTC,+0,+0,+5.64736942687,+3.0413832402,+5.64757788292,+3.04145159198,+5.64723487309,+5.21326420379,+0,+0,+5.21369980711,+0,+0,+0,+3.04825009549,+0,+4.78949668533,+5.22492171871,+2.61280521156,+0
2010-08-16 19:41:00 UTC,+0,+0,+5.63899437412,+3.03687267435,+5.63920242725,+3.03694086965,+5.63886012845,+5.20553275421,+0,+0,+5.20596757772,+0,+0,+0,+0,+5.22929982864,+4.79357016544,+5.22936553782,+2.61502747954,+5.22991640209
2010-08-16 19:41:30 UTC,+0,+0,+0,+3.04344123609,+5.65139927802,+0,+5.65105594398,+5.21679176384,+0,+0,+5.21722772287,+0,+0,+0,+0,+5.23049609587,+4.79466675857,+5.23056182733,+0,+5.23111285106
2010-08-16 19:42:00 UTC,+0,+0,+0,+3.04091232191,+5.64670345707,+0,+5.64636052144,+5.21245701436,+0,+0,+5.21289253628,+1.73778995717,+0,+0,+0,+5.23571576972,+0,+5.23578159826,+0,+5.23633331731
2010-08-16 19:42:30 UTC,+0,+0,+0,+3.04039587247,+5.64574448655,+0,+5.64540163229,+5.21157178108,+4.77700857889,+0,+5.21200721375,+1.73749481317,+0,+0,+0,+5.23881033122,+0,+0,+0,+5.23942834856
2010-08-16 19:43:00 UTC,+0,+0,+0,+3.04080351459,+5.64650141793,+0,+5.64615849947,+5.21227051044,+4.77764903,+0,+5.21270601353,+1.73772777522,+0,+5.21252507628,+0,+5.23443755035,+0,+0,+0,+5.23505490393
2010-08-16 19:43:30 UTC,+0,+0,+0,+3.04058433098,+5.64609442625,+0,+5.64575154231,+5.21189481319,+4.77730466818,+0,+0,+1.7376025147,+2.17200672818,+5.2121493573,+0,+5.22704045147,+0,+0,+0,+5.22765668179
2010-08-16 19:44:00 UTC,+5.64700639047,+3.90872976199,+0,+0,+5.64572044597,+0,+5.64537759375,+5.21154958904,+4.7769882378,+5.21142365674,+0,+0,+2.17186285295,+5.21180411318,+0,+5.22202050216,+0,+0,+0,+5.22263596998
2010-08-16 19:44:30 UTC,+5.63583462594,+3.90217968555,+0,+0,+5.6362596299,+0,+5.63591758102,+5.20281623457,+4.76898329835,+5.2026906869,+0,+0,+2.16822314882,+5.20307025291,+0,+5.22698857538,+0,+0,+0,+5.22760479783
2010-08-16 19:45:00 UTC,+5.63084965994,+3.89872808834,+0,+0,+5.63127420311,+3.0326710099,+5.63093257788,+5.19821414735,+4.76476505354,+5.19808880266,+0,+0,+2.16630518736,+5.19846789911,+0,+5.22271355668,+0,+0,+0,+5.22332912973
2010-08-16 19:45:30 UTC,+5.6322898692,+3.89972529118,+0,+0,+0,+3.03344672715,+5.63237279786,+5.19954373889,+4.76598374896,+5.19941833555,+0,+0,+2.16685930665,+5.19979756767,+0,+5.22337170617,+0,+0,+0,+5.22398737924
2010-08-16 19:46:00 UTC,+5.63251181672,+3.89987896796,+0,+0,+0,+3.03356627128,+5.63259474704,+5.19974863938,+4.76617155947,+5.19962322699,+0,+0,+2.16694470081,+5.20000248004,+0,+5.22352829468,+0,+0,+2.6121411933,+5.22414399151
2010-08-16 19:46:30 UTC,+5.63751464199,+3.90334293086,+5.63773180878,+0,+0,+3.03626086412,+5.63759760959,+0,+4.77040491663,+5.20424159799,+0,+0,+0,+5.20462132215,+3.040897666,+5.21225409159,+0,+0,+2.60650307708,+5.21286807516
2010-08-16 19:47:00 UTC,+5.64609223294,+3.90928206633,+5.64630977962,+0,+0,+3.0408808763,+5.64617526479,+0,+4.77766321662,+5.21216002329,+0,+0,+0,+5.21254055477,+3.03570957012,+5.20336174094,+4.76979326309,+0,+2.60205610102,+0
2010-08-16 19:47:30 UTC,+5.64920401803,+3.91143667047,+5.64942170253,+0,+0,+3.04255692776,+0,+0,+4.78029638832,+5.21503267577,+0,+1.73869074356,+0,+5.21541349997,+3.02809772168,+0,+4.75783368078,+0,+2.59553160561,+0
2010-08-16 19:48:00 UTC,+5.65011958456,+3.9120706099,+5.65033730958,+0,+0,+3.04305006476,+0,+0,+4.78107113456,+5.21587788334,+0,+1.73897255503,+0,+5.21625879362,+3.02702029108,+0,+4.7561408437,+0,+2.59460808604,+0
2010-08-16 19:48:30 UTC,+5.64883079068,+3.91117824731,+5.64904845862,+3.04228751904,+0,+0,+0,+0,+4.77998056581,+5.21468812993,+0,+1.73857586408,+0,+5.215068919,+3.02862992886,+0,+4.75866987393,+0,+2.59598778696,+0
2010-08-16 19:49:00 UTC,+5.64590470444,+3.90915222143,+5.64612224286,+3.04071154242,+0,+0,+0,+0,+4.7775045313,+5.21198690595,+5.21254835037,+1.73767521438,+0,+5.21236741985,+3.03431826576,+0,+4.76760727382,+0,+2.60086354457,+0
2010-08-16 19:49:30 UTC,+5.6504160763,+3.91227590117,+5.65063381445,+3.04314134667,+0,+0,+0,+0,+4.78132202388,+5.21615159046,+5.21671363795,+0,+0,+5.21653252862,+3.03321033579,+0,+4.76586651657,+5.19914322122,+2.59991388247,+0
2010-08-16 19:50:00 UTC,+5.65305826685,+3.91410535742,+5.65327612202,+3.04456441847,+5.65348486211,+0,+0,+0,+0,+5.21859073554,+5.21915313623,+0,+0,+5.21897192216,+3.03420984576,+0,+4.76743692651,+5.20085640446,+0,+0
2010-08-16 19:50:30 UTC,+0,+3.9226411882,+5.66560453423,+3.05120415055,+5.66581386684,+0,+0,+0,+0,+5.22997123736,+5.23053528497,+0,+0,+0,+3.0360305472,+0,+4.77029757585,+5.20397712878,+0,+0
2010-08-16 19:51:00 UTC,+0,+3.91323048223,+5.65201252831,+3.04388388283,+5.65222120766,+0,+0,+0,+0,+5.21742429739,+5.21798652922,+0,+2.17436378377,+0,+3.03169745837,+0,+4.76348951413,+5.19655011438,+0,+0
2010-08-16 19:51:30 UTC,+0,+0,+5.65042744167,+3.04303020022,+5.65063604481,+0,+0,+0,+0,+0,+5.21652310533,+0,+2.17375395026,+0,+3.03875239036,+0,+4.77457408111,+5.20864243108,+0,+0
2010-08-16 19:52:00 UTC,+0,+0,+5.64147610899,+3.03820926639,+5.64168428154,+3.03827750809,+0,+5.20782377363,+0,+0,+5.20825882823,+0,+2.17031008583,+0,+0,+0,+4.77841955748,+5.21283751763,+0,+0
2010-08-16 19:52:30 UTC,+0,+0,+5.63871825812,+3.03672396611,+5.63892629798,+3.03679215626,+0,+5.20527785709,+0,+0,+5.2057126549,+0,+2.16924905219,+0,+0,+0,+0,+5.22567874678,+0,+0
2010-08-16 19:53:00 UTC,+0,+0,+0,+0,+5.64800103642,+3.04167948739,+0,+5.21365482014,+0,+0,+5.21409046286,+1.73818931541,+2.17274022688,+0,+0,+5.23092653886,+0,+5.23099227832,+0,+0
2010-08-16 19:53:30 UTC,+0,+0,+0,+0,+5.64193268098,+3.03841128712,+5.64159015037,+5.2080530731,+0,+0,+5.20848815077,+1.73632164704,+2.17040564839,+0,+0,+5.22701306854,+0,+5.22707873517,+0,+5.22762929478
2010-08-16 19:54:00 UTC,+0,+0,+0,+0,+5.64399026279,+3.03951942756,+5.64364755743,+5.20995244322,+0,+0,+5.21038771258,+1.73695491268,+0,+0,+0,+5.23109375399,+0,+5.23115949656,+0,+5.2317105999
2010-08-16 19:54:30 UTC,+0,+0,+0,+0,+5.64067093877,+3.03773175775,+5.64032851523,+5.20688834887,+0,+0,+5.20732330915,+1.73593331849,+0,+0,+0,+5.22922836425,+0,+5.2292940721,+2.61499174094,+5.22984492689
2010-08-16 19:55:00 UTC,+0,+0,+0,+0,+5.63870221376,+0,+5.63835995746,+5.20507100315,+4.77105000546,+0,+5.20550578005,+0,+0,+0,+0,+5.23727476953,+0,+0,+2.61901566729,+5.23789255381
2010-08-16 19:55:30 UTC,+5.63064590623,+0,+0,+0,+5.63107043059,+0,+5.63072882267,+5.19802604331,+4.76459263854,+0,+5.19846010954,+0,+0,+0,+0,+5.2345463168,+0,+0,+2.61765119555,+5.23516368691
2010-08-16 19:56:00 UTC,+5.62797252654,+0,+0,+0,+5.62839680375,+0,+5.62805542311,+5.19555799701,+4.76233044257,+0,+0,+0,+0,+0,+0,+5.24419598862,+0,+0,+2.62247689914,+5.24481482326
2010-08-16 19:56:30 UTC,+5.62562395541,+0,+0,+0,+5.62604801551,+0,+5.62570683457,+5.1933898118,+4.76034309745,+5.1932646801,+0,+0,+0,+5.1936432841,+0,+5.21903970287,+0,+0,+2.60989649349,+5.21965471774
2010-08-16 19:57:00 UTC,+5.61907463321,+3.89057504388,+0,+0,+0,+0,+5.61915746394,+5.18734352101,+4.754801105,+5.18721865653,+0,+0,+0,+5.18759664304,+0,+5.21197753826,+0,+0,+2.60636477549,+5.21259147974
2010-08-16 19:57:30 UTC,+5.62619465698,+3.89550495802,+0,+3.03009579896,+0,+0,+5.62627754037,+5.19391667971,+4.7608260213,+5.19379152473,+0,+0,+0,+5.19417018255,+0,+5.20600406429,+0,+0,+2.60337750066,+5.2066170975
2010-08-16 19:58:00 UTC,+5.63236029056,+3.89977405105,+5.6325772291,+3.03341658184,+0,+0,+5.63244321975,+0,+4.76604333905,+5.19948334523,+0,+0,+2.16688640125,+5.19986258401,+3.0326992385,+5.19820205937,+4.76506349082,+0,+0,+5.19881390571
2010-08-16 19:58:30 UTC,+5.63000642437,+3.89814423091,+5.63022325866,+3.03214879996,+0,+0,+5.63008933605,+0,+4.76405151327,+5.19731036758,+0,+1.73278172021,+2.16598075319,+5.1976893846,+3.02711421958,+5.18862938729,+4.75628842228,+0,+0,+5.1892397766
2010-08-16 19:59:00 UTC,+5.62601101541,+3.89537780433,+5.62622767275,+3.02999689039,+0,+3.03006484683,+5.62609389744,+0,+4.76067062503,+5.19362199553,+0,+1.73155193221,+2.16444352284,+5.19400063601,+3.02658169835,+0,+4.75545173573,+0,+0,+5.18832690109
2010-08-16 19:59:30 UTC,+5.61761431656,+3.88956391863,+5.61783060204,+3.02547446534,+0,+3.02554226445,+5.61769713653,+0,+4.75356539487,+5.18587056147,+0,+1.72896742566,+2.1612128995,+5.18624841023,+3.02442546967,+0,+4.75206391308,+0,+0,+0
2010-08-16 20:00:00 UTC,+5.62192606848,+3.89254938154,+5.62214254491,+3.02779675601,+0,+3.02786463594,+5.62200892027,+0,+4.75721397037,+5.1898509663,+0,+1.73029458433,+2.16287184277,+5.1902292217,+3.02125297888,+0,+4.74707936025,+0,+0,+0
2010-08-16 20:00:30 UTC,+5.62271269277,+3.89309404127,+5.62292920404,+3.02822042839,+0,+3.02828832305,+5.62279555038,+0,+4.75787960656,+5.19057714053,+0,+0,+2.16317449584,+5.1909554701,+3.01796058696,+0,+4.7419064214,+0,+0,+0
2010-08-16 20:01:00 UTC,+5.63963760461,+3.90481287299,+5.63985486541,+3.03733611052,+0,+3.0374043219,+0,+0,+4.77220135336,+5.20620141639,+0,+0,+0,+5.2065813404,+3.02363684447,+0,+4.75082484115,+0,+0,+0
2010-08-16 20:01:30 UTC,+0,+3.91128597344,+5.64920404885,+3.04237131555,+0,+3.04243970159,+0,+0,+0,+5.21483175711,+0,+0,+0,+5.21521256083,+3.01863712183,+0,+4.74296937917,+0,+0,+0
2010-08-16 20:02:00 UTC,+0,+3.91019789433,+5.64763252198,+0,+5.64784099069,+0,+0,+0,+0,+5.21338106224,+5.21393108413,+0,+0,+5.21376171815,+3.01397003219,+0,+4.73563654371,+0,+0,+0
2010-08-16 20:02:30 UTC,+0,+3.91433816133,+5.65361236375,+0,+5.65382112001,+0,+0,+0,+0,+5.21890112422,+5.2194519212,+0,+0,+5.21928234245,+3.02613864225,+0,+4.75475561499,+5.18700699522,+2.5938523808,+0
2010-08-16 20:03:00 UTC,+0,+3.91283255858,+5.65143780207,+0,+5.65164645375,+0,+0,+0,+0,+5.21689376083,+5.2174442759,+0,+0,+5.21727477455,+0,+0,+0,+5.19665018414,+2.59867478225,+0
2010-08-16 20:03:30 UTC,+0,+0,+5.66157572712,+0,+5.66180385612,+0,+0,+5.22756458144,+0,+0,+5.2268215583,+0,+0,+0,+0,+0,+0,+5.19954689757,+2.60012338127,+0
2010-08-16 20:04:00 UTC,+0,+0,+0,+0,+5.64569917356,+0,+0,+5.2115299523,+0,+0,+5.21195376505,+1.7374808671,+0,+0,+0,+0,+0,+5.20962083453,+2.60516119217,+0
2010-08-16 20:04:30 UTC,+0,+0,+0,+0,+5.65088923053,+0,+0,+5.21632093497,+0,+0,+5.21674520982,+1.73907821989,+0,+0,+0,+5.21873627228,+0,+5.21740210506,+2.60905247793,+0
2010-08-16 20:05:00 UTC,+0,+0,+0,+0,+5.64553562746,+0,+0,+5.2113789816,+0,+0,+5.21180277978,+1.73743053223,+0,+0,+0,+5.22462135852,+0,+5.22467158133,+2.61268782359,+0
2010-08-16 20:05:30 UTC,+0,+0,+0,+0,+5.6390050382,+0,+0,+5.20535054281,+0,+0,+5.2057737595,+1.73542060132,+2.16927934463,+0,+0,+5.2293858408,+0,+5.22943612475,+2.61507049337,+0
2010-08-16 20:06:00 UTC,+0,+0,+0,+0,+5.64054320919,+3.0376629671,+0,+5.20677044067,+0,+0,+5.20719379429,+0,+2.16987109982,+0,+0,+5.23039162025,+0,+5.23044191712,+2.61557347363,+0
2010-08-16 20:06:30 UTC,+5.63021696917,+0,+0,+0,+5.63064145386,+3.03233023362,+0,+5.19763005146,+0,+0,+5.1980525233,+0,+2.16606176011,+0,+0,+5.23879996641,+0,+5.23885037111,+0,+5.23941798219
2010-08-16 20:07:00 UTC,+5.62174027738,+0,+0,+3.02769668975,+5.62216397843,+3.02776456619,+0,+5.18980442606,+4.75705675519,+0,+5.19022614284,+0,+2.16280035979,+0,+0,+5.22864367039,+0,+5.22869394482,+0,+5.22926014423
2010-08-16 20:07:30 UTC,+5.617762198,+0,+0,+3.02555411361,+5.61818553117,+3.02562191548,+5.61784501905,+5.18613188946,+4.75369053114,+0,+5.18655325181,+0,+2.16126979674,+0,+0,+5.23214205445,+0,+5.23219237376,+0,+5.23275905951
2010-08-16 20:08:00 UTC,+5.60701611335,+0,+0,+3.01976631917,+5.60743845262,+3.01983391943,+5.60709885548,+5.17621117468,+4.74459726657,+0,+5.17663157958,+0,+0,+0,+0,+5.23303226802,+0,+0,+0,+5.23364940826
2010-08-16 20:08:30 UTC,+5.61251792471,+0,+0,+3.02272957088,+0,+3.02279727441,+5.61260070717,+5.18129041088,+4.74925286232,+0,+0,+0,+0,+0,+0,+5.22750714552,+0,+0,+0,+5.22812344676
2010-08-16 20:09:00 UTC,+5.61596500369,+0,+0,+3.02458615265,+0,+0,+5.6160478115,+5.18447273156,+4.7521697574,+0,+0,+0,+0,+0,+3.04740121779,+5.22340112313,+4.78816294558,+0,+0,+5.22401680066
2010-08-16 20:09:30 UTC,+5.61083886155,+3.88487258429,+5.61103619222,+3.0218252348,+0,+0,+5.61092163169,+0,+4.74783205038,+5.17961578287,+0,+0,+0,+0,+3.04621608287,+5.22136981207,+4.78630088525,+0,+0,+5.22198518097
2010-08-16 20:10:00 UTC,+5.60661689678,+3.88194929003,+5.60681406855,+3.01955130279,+0,+0,+5.60669963598,+0,+4.74425945217,+5.17571826529,+0,+1.72558053984,+0,+5.17608146699,+3.04066241537,+5.21185087414,+4.77757507399,+0,+0,+5.21246479635
