# file...... Output/hvac/house_hvac_file_060.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_15C_tm_3_C_15_Meter_103_1181:hvac_load,house_3_1C_tm_3_C_1_Meter_104_1182:hvac_load,house_3_2C_tm_3_C_2_Meter_104_1183:hvac_load,house_3_3C_tm_3_C_3_Meter_104_1184:hvac_load,house_3_4C_tm_3_C_4_Meter_104_1185:hvac_load,house_3_5C_tm_3_C_5_Meter_104_1186:hvac_load,house_3_6C_tm_3_C_6_Meter_104_1187:hvac_load,house_3_7C_tm_3_C_7_Meter_104_1188:hvac_load,house_3_8C_tm_3_C_8_Meter_104_1189:hvac_load,house_3_9C_tm_3_C_9_Meter_104_1190:hvac_load,house_3_10C_tm_3_C_10_Meter_104_1191:hvac_load,house_3_11C_tm_3_C_11_Meter_104_1192:hvac_load,house_3_12C_tm_3_C_12_Meter_104_1193:hvac_load,house_3_13C_tm_3_C_13_Meter_104_1194:hvac_load,house_3_14C_tm_3_C_14_Meter_104_1195:hvac_load,house_3_15C_tm_3_C_15_Meter_104_1196:hvac_load,house_3_1B_tm_3_B_1_Meter_106_1197:hvac_load,house_3_2B_tm_3_B_2_Meter_106_1198:hvac_load,house_3_3B_tm_3_B_3_Meter_106_1199:hvac_load,house_3_4B_tm_3_B_4_Meter_106_1200:hvac_load
2010-08-16 17:27:00 UTC,+2.17107128713,+5.63602223923,+0,+2.60138423627,+6.06893549777,+5.63542868058,+1.73431830622,+3.9019958865,+5.63534461872,+6.50169757072,+2.16788433259,+6.06899329711,+5.20255889372,+5.20197027327,+3.03500685025,+0,+1.74288113734,+2.17857754288,+3.4852595099,+0
2010-08-16 17:27:30 UTC,+2.17077792289,+5.63533768425,+0,+2.60106826656,+6.06819838453,+5.6347442286,+1.73410765068,+3.90152194729,+5.63466017713,+6.50090791677,+2.16762101471,+6.06825617607,+5.20192698858,+5.20133846205,+3.0346382101,+0,+1.74363612123,+2.17952125865,+3.48676918894,+0
2010-08-16 17:28:00 UTC,+2.17133900625,+5.63686946219,+0,+2.60177528856,+6.06984776817,+5.63627577605,+1.73457901896,+3.90258244594,+5.63619170132,+6.50267486683,+2.16821022161,+6.06990557715,+5.20334095588,+5.20275221916,+3.03546308884,+0,+1.74303114791,+2.17876505329,+3.48555947364,+0
2010-08-16 17:28:30 UTC,+2.17227252321,+5.63948580033,+4.77134900502,+2.60298291045,+6.0726649817,+5.63889172065,+1.73538413485,+3.90439382013,+5.63880760623,+6.50569288868,+2.16921661058,+6.07272282045,+0,+5.20516697314,+3.03687201476,+0,+0,+2.17689935958,+0,+0
2010-08-16 17:29:00 UTC,+2.17153069598,+5.6380414384,+4.77012703454,+2.60231623702,+6.07110972559,+5.637447576,+1.73493966678,+3.90339384237,+5.6373634835,+6.50402677543,+2.16866102875,+6.0711675479,+0,+0,+3.03609421048,+0,+0,+2.17414604533,+0,+4.78200137253
2010-08-16 17:29:30 UTC,+2.17156811838,+5.63833672085,+4.77037685166,+2.60245253042,+6.07142767893,+5.63774281396,+0,+3.90359827584,+5.63765871696,+6.50436739207,+2.16877461081,+6.07148550462,+0,+0,+3.03625322326,+0,+0,+2.17260658364,+0,+4.7786156036
2010-08-16 17:30:00 UTC,+2.17302860914,+5.64225985496,+4.7736959327,+2.60426332947,+6.07565202077,+0,+0,+3.9063143865,+5.64158120155,+6.50889284104,+2.17028366608,+6.0757098911,+0,+0,+3.0383658727,+5.20814445832,+0,+2.16801465427,+0,+4.76851648315
2010-08-16 17:30:30 UTC,+0,+5.64265507526,+4.77403030009,+0,+6.076077585,+0,+0,+3.90658801011,+5.6419763564,+6.50934873905,+0,+6.07613545983,+0,+0,+0,+5.20850926652,+0,+2.17109136138,+0,+4.77528314539
2010-08-16 17:31:00 UTC,+0,+5.64426781425,+4.77539472238,+0,+6.07781414582,+0,+0,+3.90770456066,+5.64358882845,+6.51120908034,+0,+6.077872039,+0,+0,+0,+5.20999790569,+0,+2.17209053083,+0,+4.77748063842
2010-08-16 17:31:30 UTC,+0,+5.64260960394,+4.77399183016,+0,+6.07602862261,+0,+1.73634541116,+3.90655652883,+0,+6.50929628679,+0,+6.07608649691,+0,+0,+0,+5.20846729421,+1.73958318625,+2.1744551656,+3.4786648695,+4.78268122695
2010-08-16 17:32:00 UTC,+0,+5.64916504485,+4.77953791661,+0,+6.083087373,+0,+1.73836269229,+3.91109506938,+0,+6.51685817847,+0,+6.08314532192,+0,+0,+0,+5.21451829583,+1.74053774539,+0,+3.48057362248,+4.78530541426
2010-08-16 17:32:30 UTC,+0,+5.64665433037,+4.77741378181,+0,+6.08038389238,+0,+1.7375900796,+3.90935682178,+0,+6.51396199611,+2.17197402538,+6.08044181272,+0,+0,+0,+5.21220078008,+1.7402361566,+0,+3.47997056027,+4.78447631365
2010-08-16 17:33:00 UTC,+2.172117696,+5.64091037882,+4.77255423819,+0,+6.07419893548,+0,+1.73582251503,+3.90538010119,+0,+6.50733618121,+2.1697645826,+6.07425679045,+0,+0,+0,+5.206898824,+1.74360861386,+0,+3.48671418469,+4.79374756808
2010-08-16 17:33:30 UTC,+2.1707674929,+5.63680066989,+4.76907730973,+2.60174353613,+6.06977369419,+0,+1.73455784977,+3.90253481884,+0,+6.50259551295,+2.16818376027,+6.06983150239,+0,+0,+3.03542604345,+5.2031053561,+1.7483562697,+0,+3.49620768189,+4.8067993978
2010-08-16 17:34:00 UTC,+2.17048128905,+5.63523885678,+4.76775597228,+2.60102265082,+6.06809196932,+0,+1.73407723889,+0,+0,+6.50079391636,+2.16758300019,+6.06814975975,+5.20183576204,+5.20124724904,+3.03458499047,+5.20166372412,+1.75028801758,+0,+3.50007043991,+4.8121099871
2010-08-16 17:34:30 UTC,+2.16818686313,+5.62938917851,+4.76280698159,+2.5983226177,+0,+5.62879661818,+1.73227713936,+0,+0,+6.49404614371,+2.16533288894,+6.06185089279,+5.19643598873,+5.19584827844,+3.03143487641,+5.19626417722,+1.74864900303,+0,+3.49679303674,+4.80760415418
2010-08-16 17:35:00 UTC,+2.16994553297,+5.63401243501,+4.76671838529,+2.60045657194,+0,+5.63341917876,+0,+0,+0,+6.49937920341,+2.16711125025,+6.06682916272,+5.20070366567,+5.20011532093,+3.03392454929,+5.20053167521,+1.74679130192,+2.18346517566,+3.49307834426,+4.80249712831
2010-08-16 17:35:30 UTC,+2.16944492621,+0,+4.76616373801,+2.60015397163,+0,+5.63276368756,+0,+0,+0,+6.49862296162,+2.16685907395,+6.06612323102,+5.2000984979,+5.19951024314,+3.03357150715,+5.19992653281,+1.74375627957,+2.17967145433,+3.48700945967,+4.79415351739
2010-08-16 17:36:00 UTC,+2.16761184703,+0,+0,+2.59856033252,+0,+5.62931155476,+0,+0,+0,+6.49464022734,+2.16553099199,+0,+5.19691139257,+5.1963236116,+3.031712217,+5.19673956112,+0,+2.17927912241,+3.48638183921,+4.79329065358
2010-08-16 17:36:30 UTC,+2.17014506027,+0,+0,+2.6015954361,+0,+5.63588618059,+0,+0,+0,+6.50222538962,+2.16806033899,+0,+5.20298127047,+5.20239258724,+3.03525325594,+5.20280918453,+0,+2.17703661579,+3.48279446127,+4.78835866273
2010-08-16 17:37:00 UTC,+2.16918429452,+0,+0,+2.60043192147,+0,+5.63336578108,+1.73368340237,+0,+0,+6.49931759841,+0,+0,+5.20065436742,+5.20006603003,+3.03389578972,+5.20048237903,+0,+2.17530318964,+0,+4.78454630338
2010-08-16 17:37:30 UTC,+2.1681054866,+0,+0,+2.59924487458,+0,+5.63079440624,+1.73289200374,+0,+5.6307104147,+0,+0,+0,+5.19828040243,+5.19769241795,+3.03251086853,+5.19810851358,+0,+2.17236528403,+0,+0
2010-08-16 17:38:00 UTC,+0,+0,+0,+2.59916859633,+0,+5.63062917263,+1.73284114938,+3.89867253425,+5.63054518358,+0,+0,+0,+5.19812785418,+5.19753989235,+3.0324218751,+5.19795597172,+0,+2.17144983058,+0,+0
2010-08-16 17:38:30 UTC,+0,+0,+0,+2.6025150074,+0,+5.63787815139,+1.73507218607,+3.90369198828,+5.63779405236,+0,+0,+0,+5.20482031335,+5.20423135685,+3.03632611481,+5.20464815033,+1.73585466351,+2.16979458185,+0,+0
2010-08-16 17:39:00 UTC,+0,+0,+0,+2.60426994895,+0,+5.64167969722,+1.73624219742,+3.90632431541,+5.64159554047,+0,+2.17028918252,+0,+5.20833000616,+5.20774052817,+0,+0,+1.73649014256,+2.17058891878,+0,+0
2010-08-16 17:39:30 UTC,+0,+5.63646238108,+0,+0,+6.0694094325,+5.6358687562,+1.73445374942,+3.90230061072,+5.63578468766,+0,+2.1680536356,+0,+5.20296518379,+5.20237650296,+0,+0,+1.73876551036,+2.173433086,+0,+0
2010-08-16 17:40:00 UTC,+0,+5.62528253286,+4.75933264523,+0,+6.05737122657,+5.62469059095,+1.7310134167,+3.89456044597,+5.62460669198,+0,+2.16375324485,+0,+5.19264518958,+5.19205804301,+0,+0,+1.74210191186,+0,+3.48370135695,+0
2010-08-16 17:40:30 UTC,+2.16545996796,+5.62263323074,+4.75709126214,+0,+6.05451851862,+5.62204168798,+0,+3.8927262498,+5.62195782919,+0,+2.16273417602,+6.0545761656,+5.19019964813,+5.18961286536,+0,+0,+1.74425901888,+0,+3.48801474607,+0
2010-08-16 17:41:00 UTC,+2.16600599034,+5.62387501283,+4.7581418442,+0,+6.05585564115,+5.62328328294,+0,+3.89358597507,+5.62319940532,+0,+2.16321183443,+6.05591330226,+5.19134592344,+5.1907589701,+0,+0,+1.74500593254,+0,+3.48950828785,+0
2010-08-16 17:41:30 UTC,+2.16497609921,+5.6212562046,+4.75592625977,+0,+6.05303576829,+5.62066486926,+0,+3.89177289081,+5.62058103134,+0,+2.16220449526,+6.05309339961,+5.18892853056,+5.18834193682,+0,+0,+1.74313259003,+0,+3.4857623191,+0
2010-08-16 17:42:00 UTC,+2.16382106973,+5.61722433098,+4.75251518297,+2.59270769487,+6.04869433907,+5.61663360333,+0,+3.88898149645,+5.61654982651,+6.48001364292,+2.16065361259,+6.04875192452,+5.18520675271,+5.18462071273,+0,+0,+1.74186012209,+0,+3.48321786994,+0
2010-08-16 17:42:30 UTC,+2.16891780815,+5.62985432998,+4.76320051266,+2.59853731744,+6.06229403342,+5.6292616996,+1.73242027868,+3.8977256466,+5.6291777313,+6.4945827093,+2.16551181205,+6.06235176257,+5.19686536491,+5.19627759076,+3.03168536543,+0,+1.74202085704,+2.17750220857,+3.48353927834,+4.78938265043
2010-08-16 17:43:00 UTC,+2.1698971017,+5.63177710583,+4.7648272346,+2.59942481213,+6.06436443473,+5.63118418606,+1.73301196726,+3.89905684551,+5.63110018861,+6.49680068683,+2.16625141844,+6.06442218575,+5.19864025801,+5.19805222006,+3.03272080069,+5.19846835408,+0,+2.17977457434,+3.48717442261,+4.79438031137
2010-08-16 17:43:30 UTC,+2.17072782348,+5.63425508762,+4.76692367616,+2.60056857298,+6.06703266907,+5.63366179486,+1.7337745073,+3.90077243119,+5.6335777598,+6.49965911022,+0,+6.0670904483,+5.20092765561,+5.20033927758,+3.0340552203,+5.20075565576,+0,+2.17943494418,+3.48663111013,+4.79363335569
2010-08-16 17:44:00 UTC,+2.17408145532,+5.64295167083,+4.77428122827,+2.60458265056,+6.07639695244,+5.64235706995,+1.73645067413,+3.90679335264,+5.64227290292,+6.50969087077,+0,+6.07645483063,+5.20895537548,+5.20836580459,+3.03873842289,+5.20878303914,+0,+2.180288104,+3.48799592522,+4.79550972776
2010-08-16 17:44:30 UTC,+2.17601856864,+5.64792893968,+4.77849213698,+2.60688000604,+6.08175636286,+5.64733359066,+1.73798231031,+3.9102392744,+5.64724934806,+6.51543229507,+0,+6.08181429771,+5.21354983742,+5.21295958414,+3.04141873508,+5.21337730857,+0,+2.17787307402,+3.48413255842,+4.79019830239
2010-08-16 17:45:00 UTC,+0,+5.64654338268,+4.77731991698,+2.60624047519,+6.08026442645,+5.6459482419,+1.73755593808,+3.90928000915,+5.64586402035,+6.5138340148,+0,+6.08032234552,+5.21227084504,+5.21168078172,+3.0406725979,+5.21209836979,+0,+2.17838448665,+0,+4.79132306281
2010-08-16 17:45:30 UTC,+0,+5.63708810641,+4.76932048907,+2.60187620806,+6.07008319934,+5.63649438741,+1.73464630152,+3.90273382028,+5.63641030938,+6.50292707936,+2.16829432431,+6.07014101081,+5.20354278393,+5.20295401727,+3.03558083107,+5.20337067446,+0,+2.17732443305,+0,+4.78899166511
2010-08-16 17:46:00 UTC,+0,+5.63439375289,+4.76704099082,+2.60063257665,+6.06718198065,+5.63380043923,+0,+3.90086843358,+5.63371640207,+6.49981906455,+2.16725792629,+6.06723976146,+5.20105565599,+5.20046725891,+3.03412989303,+5.20088365076,+1.74217642213,+2.17769666202,+0,+4.78981031591
2010-08-16 17:46:30 UTC,+0,+5.63821701013,+4.77027557309,+2.60239727559,+6.0712987772,+5.63762312129,+0,+3.90351539627,+5.63753902612,+6.50422930242,+2.16872856339,+6.07135660151,+0,+5.20399594094,+3.03618875774,+5.20441270932,+1.74175829247,+2.17717400774,+0,+4.78866083168
2010-08-16 17:47:00 UTC,+0,+5.63934240876,+4.77122769172,+2.60291672528,+6.07251058088,+5.63874835062,+0,+3.90429454558,+5.63866423837,+6.50552748228,+2.16916145423,+6.072568418,+0,+5.2050346296,+3.03679479688,+5.20545150881,+1.73968132957,+2.17457784291,+0,+4.78295103363
2010-08-16 17:47:30 UTC,+2.17179717644,+5.63781793599,+4.76993794523,+2.60221307513,+6.07086906322,+5.63722410717,+0,+3.90323910454,+5.63714001806,+6.50376895884,+2.16857505731,+6.070926883,+0,+5.20362761475,+3.03597385207,+5.20404434383,+1.73993489396,+2.17489479366,+0,+4.78364810979
2010-08-16 17:48:00 UTC,+2.17048199397,+5.63509996111,+0,+2.60095854081,+6.06794240967,+5.63450654124,+1.73403449704,+3.901357364,+5.63442249337,+6.50063369627,+2.16752957319,+6.06800019851,+0,+5.20111905507,+0,+5.20153551644,+1.74036181203,+0,+3.4802218231,+4.78482175428
2010-08-16 17:48:30 UTC,+2.17127629822,+5.63805238018,+0,+0,+6.07112150745,+5.63745851614,+1.73494303385,+3.90340141771,+5.63737442347,+6.50403939709,+2.16866523756,+6.07117932989,+0,+0,+0,+5.20426074761,+1.74090310599,+0,+3.48130420385,+4.78630983044
2010-08-16 17:49:00 UTC,+2.17543112399,+5.64985745094,+0,+0,+6.08383294019,+5.64926181214,+1.73857576381,+0,+0,+6.51765688897,+2.17320612342,+6.08389089699,+0,+0,+0,+5.21515742147,+1.73654838982,+0,+3.47259643858,+4.77433824144
2010-08-16 17:49:30 UTC,+2.17450269424,+5.64751670138,+0,+0,+6.08131247404,+5.64692141435,+1.73785545376,+0,+0,+6.51495676631,+2.17230574114,+6.08137040418,+0,+0,+0,+5.2129967919,+1.73730869033,+0,+3.47411674842,+4.77642839008
2010-08-16 17:50:00 UTC,+2.17218225497,+5.64176453083,+0,+0,+6.07511866701,+5.64117010846,+1.73608536001,+0,+0,+6.50832147036,+0,+6.07517653169,+0,+0,+0,+5.20768724925,+1.73860812971,+0,+3.47671512963,+4.7800006902
2010-08-16 17:50:30 UTC,+2.17383244063,+5.64674278588,+0,+0,+6.0804791393,+5.64614761513,+1.73761729968,+0,+0,+6.51406403219,+0,+0,+0,+0,+0,+5.21228242897,+0,+2.1727003728,+3.47585769643,+4.77882187594
2010-08-16 17:51:00 UTC,+2.17459715853,+0,+0,+2.60782155975,+0,+0,+1.73861003978,+0,+0,+6.51778537454,+0,+0,+0,+0,+3.04251724068,+5.21526023512,+0,+2.17574184126,+3.48072318735,+4.78551103865
2010-08-16 17:51:30 UTC,+2.17505378658,+0,+0,+2.6084287093,+0,+0,+0,+0,+0,+6.5193027292,+0,+0,+0,+0,+3.04322559877,+5.21647441753,+0,+2.17880902,+3.48562980797,+0
2010-08-16 17:52:00 UTC,+2.17051043592,+0,+4.77065191518,+2.60260259751,+0,+0,+0,+0,+0,+6.50474243136,+2.16889967137,+0,+5.20499548404,+0,+3.03642830573,+0,+0,+2.17907109594,+3.48604905557,+0
2010-08-16 17:52:30 UTC,+0,+0,+4.76298296108,+2.59841862733,+0,+0,+0,+0,+0,+6.49428608537,+2.16541289996,+0,+5.19662799755,+0,+3.03154689034,+0,+0,+2.1803548182,+3.48810264917,+0
2010-08-16 17:53:00 UTC,+0,+0,+4.76007002622,+2.59682941008,+0,+0,+0,+3.89516386864,+0,+6.4903144025,+2.16408850301,+0,+5.19344973556,+0,+3.02969275915,+0,+1.74213526269,+2.1775058784,+3.48354514904,+0
2010-08-16 17:53:30 UTC,+0,+0,+4.7588251533,+2.59615024163,+0,+0,+1.73082882635,+3.894145149,+0,+6.48861706258,+2.16352250825,+0,+5.19209147238,+5.19150440811,+3.02890037698,+0,+1.74223537927,+2.17777035734,+0,+0
2010-08-16 17:54:00 UTC,+0,+0,+4.75897632178,+2.59623271501,+0,+0,+1.73088381097,+3.89426885505,+0,+6.4888231754,+2.16359123863,+0,+5.19225641018,+5.19166932137,+3.02899659823,+0,+1.74200226948,+2.17747897445,+0,+0
2010-08-16 17:54:30 UTC,+0,+0,+4.75735079189,+2.59534587048,+0,+0,+1.73029255583,+3.89293863142,+5.62226454101,+6.48660682338,+2.16285217403,+0,+5.19048281742,+5.18989599248,+3.0279619215,+0,+1.7417881168,+2.17721128761,+0,+0
2010-08-16 17:55:00 UTC,+2.16625477712,+5.6250979615,+4.75917649269,+2.59634192275,+0,+0,+1.73095661926,+3.89443266135,+5.62442215118,+0,+2.16368224846,+6.05723015933,+5.19247481381,+5.19188769254,+3.02912401031,+0,+1.74098006931,+2.17620124333,+0,+0
2010-08-16 17:55:30 UTC,+2.16390919455,+5.61846940833,+4.75356855284,+2.59328238465,+0,+5.61787849294,+1.72891683942,+3.88984350312,+5.61779469724,+0,+2.16113253856,+6.0500926094,+5.18635606982,+5.18576985876,+3.02555446371,+0,+1.74230504722,+2.17785744098,+0,+0
2010-08-16 17:56:00 UTC,+2.16132926656,+5.61061748355,+4.74692560729,+2.58965817543,+6.04158023727,+5.61002775218,+1.72650059595,+3.88440736589,+5.60994407546,+0,+2.15811225185,+6.04163774757,+5.17910804516,+5.17852291286,+3.02132611833,+5.17893696063,+1.74053520679,+0,+0,+0
2010-08-16 17:56:30 UTC,+2.1644173288,+5.61879012309,+4.75383988647,+2.59343041679,+6.05038034816,+5.61819915942,+1.72901553175,+3.89006554413,+5.61811535888,+0,+0,+6.05043795142,+5.18665211805,+5.186065863,+3.025727172,+5.18648071694,+1.74031903627,+0,+3.48013628791,+4.78470415895
2010-08-16 17:57:00 UTC,+2.1672819348,+5.62656627841,+4.76041872965,+2.59701965306,+6.05875353451,+5.62597414318,+1.73140845889,+3.89544922385,+5.62589022475,+0,+0,+6.05881122624,+5.19383020088,+5.1932428781,+0,+5.19365849866,+1.74050731963,+0,+3.48051278258,+4.78522177048
2010-08-16 17:57:30 UTC,+2.16826225582,+5.62953508615,+4.76293042352,+0,+6.06195027897,+5.62894250386,+0,+3.89750462393,+5.62885854041,+0,+0,+6.06200800448,+5.19657067446,+5.19598294415,+0,+5.1963988573,+1.74024181487,+0,+3.47998187464,+4.78449186885
2010-08-16 17:58:00 UTC,+2.1673894101,+5.62724016566,+4.76098885698,+0,+6.05947916092,+5.62664792893,+0,+3.89591577744,+5.62656400029,+0,+0,+6.05953686032,+5.19445225874,+5.19386484345,+0,+5.19428053043,+1.74173927733,+0,+3.48297622665,+4.78860855701
2010-08-16 17:58:30 UTC,+2.16795968202,+5.62871963082,+4.76224052565,+0,+6.06107221528,+5.62812717133,+0,+3.89694005825,+5.62804322024,+0,+0,+6.06112993151,+5.19581793666,+5.1952303183,+0,+5.19564615107,+0,+2.17736078929,+3.48331304739,+4.78907162411
2010-08-16 17:59:00 UTC,+2.16771806841,+5.6271042527,+4.76087387078,+0,+6.05933281287,+5.62651203638,+0,+3.89582168059,+5.62642810978,+6.49141041591,+2.16445397954,+6.05939051073,+5.19432679901,+5.1937394023,+0,+5.19415507593,+0,+2.17880938062,+3.48563038489,+4.79225754087
2010-08-16 17:59:30 UTC,+2.16923626369,+5.63074489019,+4.76395395145,+0,+6.06325296845,+5.63015212582,+1.73269432741,+3.89834220976,+5.63006814403,+6.49560999638,+2.16585437095,+6.06331070773,+5.19768743117,+5.19709953489,+0,+5.1975155672,+0,+2.17696794612,+3.48268460916,+4.78820763609
2010-08-16 18:00:00 UTC,+0,+5.62540564785,+0,+0,+6.05750379393,+5.62481368736,+1.73105130243,+3.8946456824,+5.62472978651,+6.48945102638,+2.16380060173,+6.05756147247,+5.19275883567,+5.19217167216,+3.02928970269,+5.19258717837,+0,+2.18052015026,+3.4883671338,+4.79602007195
2010-08-16 18:00:30 UTC,+0,+5.62766676258,+0,+2.59752760301,+6.05993851075,+5.62707446162,+1.73174710676,+3.89621112406,+5.6269905265,+6.49205928742,+2.16467035207,+6.05999621501,+5.19484604564,+5.19425857179,+3.03050733706,+5.19467430081,+0,+2.17756233516,+3.48363546394,+4.78951488811
2010-08-16 18:01:00 UTC,+0,+5.63022698234,+0,+2.5987093224,+6.06269529698,+5.62963429585,+1.7325349536,+3.89798364569,+5.6295503219,+6.49501257453,+2.16565515485,+6.06275303038,+5.19720935617,+5.19662153088,+3.0318860427,+5.19703751222,+1.74406160174,+2.18005310135,+3.48761998726,+4.79499288158
2010-08-16 18:01:30 UTC,+0,+5.62137187089,+0,+2.59462207288,+6.05316031515,+5.62078051817,+1.72981000333,+3.89185297025,+5.6206966785,+6.48479794906,+2.16224758832,+6.05321794779,+5.18903530083,+5.18844869125,+3.02711747074,+5.18885835172,+1.74413295734,+2.18014229451,+3.48776267116,+4.79518904593
2010-08-16 18:02:00 UTC,+0,+5.63014230381,+0,+2.59867023736,+6.06260411715,+5.62954963014,+1.73250889577,+3.89792502003,+5.62946565748,+6.49491489559,+2.1656211798,+6.06266184957,+5.19713119035,+5.19654337675,+3.03184044238,+5.19695388474,+1.74199449094,+2.17746925143,+0,+4.7893101671
2010-08-16 18:02:30 UTC,+2.16981579948,+5.63240434725,+0,+2.59971432766,+6.06503983395,+5.63181133302,+1.73320498592,+3.89949110472,+5.63172732604,+6.49752422778,+2.16649128628,+6.06509759212,+5.19921925764,+5.19863113356,+3.0330585769,+5.1990418601,+1.74060406911,+2.1757312501,+0,+4.78548774536
2010-08-16 18:03:00 UTC,+2.17172917638,+5.63747335653,+0,+2.60205402777,+6.07049802788,+5.63687957954,+0,+3.90300054121,+5.63679549565,+6.50337147644,+2.16844110634,+6.07055584373,+5.20389840406,+5.20330958452,+3.03578829237,+5.20372080059,+1.74144116733,+2.17677760725,+0,+4.78778901991
2010-08-16 18:03:30 UTC,+2.17050419685,+5.6344711221,+0,+2.60066828791,+6.06726529007,+5.63386863153,+0,+3.90092199874,+5.63379375848,+6.49990831221,+0,+6.06732307176,+5.20112707465,+5.20053866697,+3.03417155717,+5.20094959313,+1.7399238654,+2.17488100817,+0,+4.78361779112
2010-08-16 18:04:00 UTC,+2.1715479995,+5.63670208777,+4.76899390657,+2.60169803361,+6.06966754328,+5.6360992544,+0,+3.90246656728,+5.63602435471,+6.5024817958,+0,+6.06972535035,+5.20318645438,+5.20259774072,+3.0353729559,+5.20300888226,+1.74034911273,+0,+0,+4.78478684233
2010-08-16 18:04:30 UTC,+2.17273522731,+5.63977658263,+4.77159501494,+2.60311521947,+6.07297018239,+5.6391732768,+0,+3.90459513798,+5.63909834035,+6.50602831442,+0,+6.07303593152,+5.20602448663,+5.20543535116,+3.03702860414,+5.2058467896,+1.73907579377,+0,+0,+4.78128634961
2010-08-16 18:05:00 UTC,+2.17331776206,+5.64158694781,+4.77312663447,+2.60395082761,+6.07491953755,+5.64098336391,+1.73603071306,+0,+5.64090840583,+6.50811662318,+0,+6.0749853123,+5.20769561473,+5.20710623099,+3.03800142452,+5.20751784419,+1.73734648374,+0,+3.47419401555,+4.77653461825
2010-08-16 18:05:30 UTC,+2.17666536577,+5.65188033412,+4.7818351274,+2.60870193384,+6.0860031945,+5.65127517007,+1.73919825802,+0,+5.65120008881,+6.51999034368,+2.17398282292,+0,+0,+5.21660653117,+3.04354451494,+0,+1.73869716014,+0,+3.47689485385,+0
2010-08-16 18:06:00 UTC,+2.17759284719,+5.65465821924,+4.78418529615,+2.60998411899,+6.08899435083,+5.65405262904,+1.74005308611,+0,+5.65397751452,+6.52319471528,+2.1750513504,+0,+0,+5.21917038565,+0,+0,+0,+0,+3.47938773534,+0
2010-08-16 18:06:30 UTC,+2.17807831044,+5.65584770815,+4.78519163715,+2.61053314999,+6.09027516237,+5.6552419355,+1.74041793161,+0,+5.65516680672,+6.52456682546,+2.1755088933,+0,+0,+5.22026822677,+0,+0,+0,+2.17101756875,+3.47316154125,+0
2010-08-16 18:07:00 UTC,+2.17780938513,+0,+4.78594584366,+0,+6.09123507198,+5.65613326625,+1.74069225914,+0,+0,+6.52558475262,+2.17585180073,+0,+0,+5.22109100842,+0,+0,+0,+2.17006865401,+3.47164354934,+0
2010-08-16 18:07:30 UTC,+0,+0,+4.78226540716,+0,+6.08655082923,+5.65178368009,+1.73935357386,+0,+0,+6.52056662402,+2.17417845383,+0,+0,+5.2170759335,+0,+0,+0,+2.17199084772,+3.47471850907,+0
2010-08-16 18:08:00 UTC,+0,+0,+4.77415051519,+0,+0,+5.64219339897,+1.73640194376,+0,+0,+6.50950229202,+2.17048893757,+0,+0,+5.20822320661,+0,+0,+0,+2.17516551163,+3.47979706308,+0
2010-08-16 18:08:30 UTC,+0,+0,+4.76726294678,+0,+0,+5.63405358453,+1.73389672783,+0,+0,+6.50011136694,+2.16735743578,+0,+0,+0,+0,+0,+1.73978804457,+2.17471229704,+3.47907204938,+0
2010-08-16 18:09:00 UTC,+0,+0,+4.76282532395,+0,+0,+5.62880914652,+0,+3.89741487554,+0,+6.49406084544,+2.16533982586,+0,+0,+0,+3.03144447994,+0,+1.74244152199,+2.17802909746,+3.48437798156,+0
2010-08-16 18:09:30 UTC,+0,+0,+4.75959299078,+2.59656725491,+0,+5.62498913495,+0,+3.89476975818,+0,+6.48965368812,+2.16387021302,+0,+0,+0,+3.02938704935,+5.1927521283,+1.74022889056,+2.17526334683,+3.4799535714,+0
2010-08-16 18:10:00 UTC,+2.16292217207,+0,+4.75281813024,+2.59287108231,+0,+5.61698252064,+0,+3.88922568171,+0,+6.48041643624,+0,+6.04912959402,+0,+0,+3.02507474429,+5.18536049923,+1.74097681812,+2.17619824321,+3.48144913824,+4.78651481281
2010-08-16 18:10:30 UTC,+2.16053901873,+0,+4.74709541378,+2.58975269575,+0,+5.610227502,+0,+3.88454825596,+0,+6.47262315353,+0,+6.04185476645,+5.17930085088,+0,+3.02143653914,+5.17912433063,+1.74207055314,+2.17756539288,+0,+4.78952161305
2010-08-16 18:11:00 UTC,+2.16035403968,+5.60938173333,+4.74587322864,+2.58908590398,+0,+5.60878310428,+1.72611915107,+3.88354810127,+0,+6.47095674814,+0,+6.0402992201,+5.17796733785,+0,+3.02065859669,+5.17779087639,+1.74338558429,+2.17920915885,+0,+4.79313678134
2010-08-16 18:11:30 UTC,+2.1622251219,+5.61423642878,+4.74998042315,+2.59132668021,+0,+5.61363705169,+1.72761306635,+3.88690915486,+0,+6.47655675992,+0,+6.0455266862,+5.18244865334,+0,+3.02327289852,+5.18227199438,+1.74463105329,+2.18076597336,+0,+4.79656071591
2010-08-16 18:12:00 UTC,+2.16194129624,+5.61380299651,+0,+2.59112662137,+0,+5.6132036862,+1.72747968804,+3.88660907649,+0,+6.47605678503,+2.15933618237,+6.04505997258,+5.18204855682,+0,+3.02303949093,+5.18187191549,+1.74487221928,+0,+0,+4.79722370828
