# file...... Output/hvac/house_hvac_file_039.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_17C_tm_3_C_17_Meter_66_761:hvac_load,house_3_18C_tm_3_C_18_Meter_66_762:hvac_load,house_3_19C_tm_3_C_19_Meter_66_763:hvac_load,house_3_20C_tm_3_C_20_Meter_66_764:hvac_load,house_3_21C_tm_3_C_21_Meter_66_765:hvac_load,house_3_22C_tm_3_C_22_Meter_66_766:hvac_load,house_3_23C_tm_3_C_23_Meter_66_767:hvac_load,house_3_24C_tm_3_C_24_Meter_66_768:hvac_load,house_3_25C_tm_3_C_25_Meter_66_769:hvac_load,house_3_26C_tm_3_C_26_Meter_66_770:hvac_load,house_3_27C_tm_3_C_27_Meter_66_771:hvac_load,house_3_28C_tm_3_C_28_Meter_66_772:hvac_load,house_3_1A_tm_3_A_1_Meter_68_773:hvac_load,house_3_2A_tm_3_A_2_Meter_68_774:hvac_load,house_3_3A_tm_3_A_3_Meter_68_775:hvac_load,house_3_4A_tm_3_A_4_Meter_68_776:hvac_load,house_3_5A_tm_3_A_5_Meter_68_777:hvac_load,house_3_6A_tm_3_A_6_Meter_68_778:hvac_load,house_3_7A_tm_3_A_7_Meter_68_779:hvac_load,house_3_8A_tm_3_A_8_Meter_68_780:hvac_load
2010-08-16 19:10:30 UTC,+4.69645835269,+0,+4.69598060847,+0,+1.28098734003,+3.4156461046,+2.56188818439,+0,+0,+5.1240994264,+3.84241973823,+0,+0,+2.16926985006,+0,+3.47055158313,+1.30160673228,+6.50670805948,+4.33799818608,+3.47046475025
2010-08-16 19:11:00 UTC,+4.6880063858,+0,+4.68752973928,+0,+1.27868194255,+3.4094991285,+2.55727761466,+0,+0,+5.11376669954,+3.83550486878,+4.68790472817,+0,+2.17242123086,+0,+3.47559327003,+1.30349765072,+6.51616022753,+4.34429993163,+3.475506276
2010-08-16 19:11:30 UTC,+4.69298479299,+0,+4.69250749986,+0,+1.28003987588,+3.41311984194,+0,+0,+0,+5.11919711323,+3.83957788939,+4.69288298413,+0,+2.176275204,+0,+3.48175898864,+1.30581014452,+6.52771973362,+4.35200663618,+3.48167179764
2010-08-16 19:12:00 UTC,+4.68682980236,+3.83442188973,+4.68635330876,+3.40857121645,+1.27836101219,+3.40864341876,+0,+0,+0,+5.11248329018,+3.83454226203,+4.68672818051,+0,+2.17963349724,+0,+3.48713170172,+0,+0,+4.35872214108,+3.48704814412
2010-08-16 19:12:30 UTC,+4.68612576311,+3.83384591091,+4.68565503186,+3.40805919457,+0,+3.40813138263,+0,+0,+0,+5.1117153288,+3.83396626127,+4.68602416265,+0,+2.1766970764,+0,+3.48243391462,+0,+0,+4.3528554131,+3.48235049699
2010-08-16 19:13:00 UTC,+4.68448407492,+3.83250283586,+4.68401355292,+3.40686525507,+0,+3.40693740988,+0,+0,+0,+5.10992458627,+0,+4.68438252437,+0,+2.17512831617,+0,+3.47992415802,+0,+0,+4.34971839056,+3.47984081516
2010-08-16 19:13:30 UTC,+4.68702533836,+3.83458185892,+4.68655449253,+3.4087134226,+0,+3.40878562887,+0,+3.40922911608,+5.96441038326,+5.11269657955,+0,+4.68692371057,+0,+2.17539794983,+0,+3.48035552722,+0,+0,+4.35025757228,+3.4802721715
2010-08-16 19:14:00 UTC,+4.68567212485,+3.83347478673,+4.68520145146,+3.40772928014,+0,+3.407801459,+0,+3.4076078521,+5.96268844014,+5.11122050325,+0,+4.68557053819,+0,+0,+0,+0,+0,+0,+4.35386510239,+3.48315826897
2010-08-16 19:14:30 UTC,+0,+3.83674453048,+4.68919766561,+3.41063595024,+1.27913540349,+3.41070821003,+0,+3.4105143949,+5.96778222439,+5.11558010263,+0,+4.68956714014,+0,+0,+3.04595648688,+0,+1.30550373326,+0,+4.35099064187,+3.48085864208
2010-08-16 19:15:00 UTC,+0,+3.83882648108,+4.69174218316,+3.41248672017,+1.27982954628,+0,+0,+3.41236508378,+5.97102050502,+5.1183559992,+0,+4.69211190459,+0,+0,+3.04580525012,+0,+1.30543891135,+0,+4.35077461345,+3.48068581494
2010-08-16 19:15:30 UTC,+0,+3.84099072112,+4.69438727319,+3.41441064203,+1.28055112513,+0,+0,+3.4142889214,+5.97438677927,+5.12124161354,+0,+4.69475725123,+0,+0,+3.04520463542,+0,+1.30518148061,+0,+4.34991668794,+0
2010-08-16 19:16:00 UTC,+0,+3.83583131012,+4.68808154629,+3.40982413426,+1.27883092685,+0,+0,+3.40970261445,+5.96636179496,+5.11436249194,+0,+4.68845091255,+0,+0,+3.04506785513,+0,+1.30512285491,+0,+4.34972130932,+0
2010-08-16 19:16:30 UTC,+0,+3.83351985151,+0,+3.40776934092,+1.27806026378,+0,+2.5560343179,+3.40764791111,+5.96276653596,+5.1112805888,+0,+4.68562562081,+5.6454284996,+0,+3.04043424303,+0,+1.30313683253,+0,+0,+0
2010-08-16 19:17:00 UTC,+0,+3.83396854843,+0,+3.40816821436,+1.27820986375,+0,+2.55633350322,+3.40804676708,+5.96346444233,+5.11188479504,+0,+4.68617406225,+5.64371709875,+0,+3.03951248733,+0,+1.30274241946,+6.51238898467,+0,+0
2010-08-16 19:17:30 UTC,+0,+3.83669947553,+0,+3.41059589822,+1.27912038173,+0,+2.55815445018,+3.41047434462,+5.96771214558,+5.11552599068,+3.83682455075,+4.68951206956,+5.64726510471,+0,+3.04142343339,+0,+0,+6.5164832174,+0,+0
2010-08-16 19:18:00 UTC,+4.68839384692,+3.83570144406,+0,+3.40971190228,+0,+0,+2.55748897573,+3.40958717383,+5.96615980032,+5.11419529684,+3.83582647877,+4.68829217752,+5.64695317627,+0,+3.04125542959,+0,+0,+6.51612326658,+0,+0
2010-08-16 19:18:30 UTC,+4.69136707095,+3.83813385682,+0,+3.4118742231,+0,+0,+2.55911087709,+3.41174939578,+5.96994319236,+5.11743847779,+3.83825899028,+4.69126531123,+5.64548007947,+2.17184129525,+3.04046202387,+3.47466298136,+0,+6.51442338191,+0,+0
2010-08-16 19:19:00 UTC,+4.69328090522,+3.83969957636,+0,+3.41326608716,+0,+0,+2.56015487862,+0,+5.97237852357,+5.1195260806,+3.83982477338,+4.69317908736,+5.63816212844,+2.1690258517,+3.03652059555,+3.4701587448,+0,+6.50597880865,+0,+0
2010-08-16 19:19:30 UTC,+4.68799686656,+3.83537667205,+0,+3.40942319249,+0,+3.40949220531,+2.55727242188,+0,+5.96565464774,+5.11376227233,+3.83550169355,+4.68789520924,+5.63105997103,+2.16629343044,+3.03269539281,+3.46578733007,+0,+6.49778325059,+0,+3.46570440869
2010-08-16 19:20:00 UTC,+4.68785136866,+3.83525763932,+0,+0,+0,+3.40938638709,+2.55719305241,+0,+5.96546950337,+5.11360356378,+3.835382656,+0,+5.63355793198,+2.1672544739,+0,+3.46732483804,+1.30039718013,+6.50066578097,+0,+3.4672418708
2010-08-16 19:20:30 UTC,+4.69012621261,+0,+0,+0,+1.2792601563,+3.41104084358,+2.55843398566,+0,+0,+0,+3.83724379527,+0,+5.63532333169,+2.16793367818,+0,+3.46841145073,+1.30080472193,+6.50270296982,+0,+3.46832845108
2010-08-16 19:21:00 UTC,+4.69124613615,+0,+4.69077475254,+0,+1.27956563182,+3.41185534549,+2.55904490684,+0,+0,+0,+3.83816004876,+0,+5.6380970711,+2.16900082216,+0,+3.47011870172,+1.30144503854,+6.50590373556,+0,+3.47003565116
2010-08-16 19:21:30 UTC,+4.69187772457,+0,+4.69140626047,+0,+1.2797379068,+3.41231468933,+2.55938943996,+0,+0,+0,+3.83867677608,+0,+5.64611496726,+2.17208555622,+0,+3.47505375794,+1.30329596626,+6.51515601262,+0,+3.47497056025
2010-08-16 19:22:00 UTC,+4.69126126817,+0,+4.69078988263,+0,+1.2795697593,+3.41186635076,+2.5590531614,+0,+0,+0,+3.83817242886,+0,+5.64052964902,+2.16993671059,+0,+3.47161596595,+1.30200659808,+6.50871081675,+0,+3.47153287075
2010-08-16 19:22:30 UTC,+4.69376384147,+0,+4.69329213715,+0,+1.28025237273,+3.41368643104,+0,+0,+0,+0,+3.84021988253,+0,+5.64603535202,+2.17205492575,+0,+3.47500475435,+1.30327758712,+6.51506414037,+0,+3.47492155812
2010-08-16 19:23:00 UTC,+4.69509522475,+0,+4.69462335087,+0,+1.28061552697,+3.41465472414,+0,+0,+0,+0,+3.84130913958,+0,+5.64171324863,+2.17039207824,+0,+3.47234447764,+0,+6.51007663538,+4.34024431357,+3.47226136071
2010-08-16 19:23:30 UTC,+4.69329875431,+0,+4.69282710922,+0,+1.28012551342,+3.41334818082,+0,+0,+0,+0,+3.83983937642,+0,+5.65426224316,+0,+0,+3.48006844756,+0,+6.52455758706,+4.34989874257,+3.47998510041
2010-08-16 19:24:00 UTC,+4.70191239563,+0,+4.70143965368,+0,+0,+0,+0,+3.41941828734,+0,+0,+0,+0,+5.65270232577,+0,+0,+0,+0,+6.52275751562,+4.34869863763,+3.47902499205
2010-08-16 19:24:30 UTC,+4.70226973809,+0,+4.70179695064,+0,+0,+0,+0,+3.41967815801,+0,+0,+0,+0,+5.64869649884,+0,+0,+0,+0,+0,+4.34561679935,+3.4765594587
2010-08-16 19:25:00 UTC,+4.6987139338,+0,+4.6982415991,+0,+0,+0,+0,+3.41709226534,+0,+0,+0,+0,+5.65376879286,+0,+3.04492630147,+0,+0,+0,+4.34951911225,+0
2010-08-16 19:25:30 UTC,+4.69273436194,+3.83925244597,+4.69226278877,+0,+0,+0,+0,+3.41274373275,+0,+0,+0,+4.69263256069,+5.65619435126,+0,+3.04623270016,+0,+0,+0,+4.35138518838,+0
2010-08-16 19:26:00 UTC,+4.68810906171,+3.83546845958,+4.68763807778,+3.40950478806,+1.2787099489,+0,+0,+3.40938006911,+0,+0,+0,+4.68800740098,+0,+0,+3.04882105776,+0,+1.30673218965,+0,+4.35508243049,+0
2010-08-16 19:26:30 UTC,+0,+3.83691904644,+0,+3.41079430369,+1.27919358884,+0,+0,+3.41066952575,+5.96805366772,+5.11581874864,+0,+4.6897804507,+0,+0,+3.0468618223,+0,+1.30589243676,+0,+4.35228383426,+0
2010-08-16 19:27:00 UTC,+0,+3.83612266977,+0,+3.41008635562,+1.27892806901,+0,+0,+3.40996161007,+5.96681497788,+5.11475692491,+0,+4.68880704092,+0,+0,+3.04518173348,+0,+1.30517232962,+0,+4.34988397451,+0
2010-08-16 19:27:30 UTC,+0,+3.83807164332,+0,+3.41181891771,+1.27957787597,+0,+2.55906939393,+3.41169409291,+5.96984642503,+5.11735552738,+0,+4.69118926778,+0,+0,+3.04479415502,+0,+1.30500620862,+0,+4.34933035269,+0
2010-08-16 19:28:00 UTC,+0,+3.84427693038,+0,+3.41733517755,+1.28164677945,+0,+2.56320699885,+3.41721010055,+5.97949817237,+5.12562915126,+0,+4.69877397868,+0,+2.17160527441,+3.04013161086,+0,+1.30300778359,+0,+4.34267031707,+0
2010-08-16 19:28:30 UTC,+0,+3.84078027063,+0,+3.41422678251,+1.28048095887,+3.41429591968,+2.56087547153,+3.41410184762,+5.9740594431,+5.12096699024,+3.8409055115,+4.69450001797,+0,+2.17331953922,+3.04253146434,+0,+0,+0,+4.34609829734,+0
2010-08-16 19:29:00 UTC,+0,+3.83752010157,+0,+3.41132861843,+1.27939398652,+3.41139768059,+2.55870163302,+0,+5.96898855311,+5.11662014656,+3.83764521011,+4.69051511929,+0,+2.17260785644,+3.04153515712,+3.47588935054,+0,+0,+4.34467515985,+3.47580612794
2010-08-16 19:29:30 UTC,+0,+3.83925559602,+0,+3.41287140583,+0,+3.41294050792,+2.55985883827,+0,+5.97168795343,+5.11893411341,+3.83938077501,+4.69263641101,+0,+2.17513893461,+3.04507849347,+3.47993865054,+0,+6.52431424259,+4.34973650522,+3.47985530725
2010-08-16 19:30:00 UTC,+4.6929330889,+3.83941502572,+0,+3.41301313264,+0,+3.4130822384,+2.5599651439,+0,+5.97193593155,+5.11914668398,+3.83954021117,+4.69283128162,+0,+2.17287935926,+3.04191524249,+3.47632370942,+0,+6.51753692625,+4.34521807843,+3.47624047386
2010-08-16 19:30:30 UTC,+4.69726311136,+3.84295744369,+0,+3.41616220503,+0,+3.4162313923,+2.5623271823,+0,+5.97744583343,+5.1238698553,+3.84308277294,+4.69716117259,+0,+2.17199542273,+0,+3.47490955948,+0,+6.51488566833,+4.34345048869,+3.47482636608
2010-08-16 19:31:00 UTC,+4.69564831682,+3.84163637033,+4.69517637247,+3.414987822,+0,+3.41505697888,+2.56144630773,+0,+5.97539102659,+5.12210844379,+3.84176164596,+4.69554642707,+0,+2.17363759063,+0,+3.47753675231,+0,+6.51981114742,+4.34673429829,+3.4774534806
2010-08-16 19:31:30 UTC,+4.68758253689,+3.83503770641,+4.68711162002,+3.40912186516,+0,+3.40919087018,+2.55704640398,+0,+5.96512741817,+5.11331032316,+3.83516271416,+4.68748089215,+0,+2.17814932531,+0,+3.48475477034,+1.30693439915,+6.53334353706,+0,+3.48467128355
2010-08-16 19:32:00 UTC,+4.68326608626,+3.83150639196,+4.68279571947,+3.4059826631,+1.27738895649,+3.40605158681,+2.55469176898,+0,+5.95963478681,+5.10860195621,+3.8316312563,+4.68316457274,+0,+2.17772970065,+0,+3.48408344128,+1.3066826125,+6.53208492467,+0,+3.48399997449
2010-08-16 19:32:30 UTC,+4.69075940122,+3.83763671851,+4.69028807961,+3.41143228637,+1.27943286775,+0,+2.55877939168,+0,+5.96916993993,+5.11677563408,+3.83776183177,+4.69065765996,+5.65784112151,+2.17659697184,+0,+3.48227126531,+1.3060029432,+6.52868744473,+0,+3.48218785251
2010-08-16 19:33:00 UTC,+4.68892511712,+3.83613607949,+4.68845402921,+3.41009827634,+1.27893253994,+0,+2.55777878496,+0,+0,+5.11477480432,+3.83626113183,+4.68882343159,+5.65624353793,+0,+0,+3.48128794458,+1.30563414186,+6.5268439083,+0,+3.48120456108
2010-08-16 19:33:30 UTC,+4.69065581853,+3.83755197687,+4.69018451012,+0,+1.27940461406,+0,+0,+3.41186987949,+0,+5.11666264649,+3.8376770867,+0,+5.65281416067,+0,+0,+3.47917714555,+1.30484247184,+6.52288656785,+0,+3.47909382495
2010-08-16 19:34:00 UTC,+4.69489237023,+0,+4.69442052215,+0,+1.28056019544,+0,+0,+3.41431310418,+0,+5.12128386023,+3.8411431763,+0,+5.65570245605,+0,+0,+3.48095490587,+0,+6.52621952515,+0,+0
2010-08-16 19:34:30 UTC,+4.69580616201,+0,+4.69533419756,+0,+1.28080944549,+0,+0,+3.41497764229,+0,+5.1222806207,+3.84189078532,+0,+5.66271431777,+0,+0,+0,+0,+6.53431088416,+0,+0
2010-08-16 19:35:00 UTC,+4.69465481014,+0,+4.69418299234,+0,+0,+0,+0,+3.41414034303,+0,+5.12102473065,+0,+0,+5.65378681089,+0,+0,+0,+0,+6.52400896058,+0,+0
2010-08-16 19:35:30 UTC,+4.69849110604,+0,+4.69801879969,+0,+0,+0,+0,+3.41693021798,+0,+5.12520934707,+0,+0,+5.65243326199,+0,+3.04420698823,+0,+0,+6.52244702863,+0,+0
2010-08-16 19:36:00 UTC,+4.69993743717,+0,+4.69946494668,+0,+0,+0,+0,+3.41798203546,+0,+0,+0,+0,+5.65497141467,+0,+3.04557403002,+0,+0,+6.52537593774,+0,+0
2010-08-16 19:36:30 UTC,+4.70337474624,+0,+0,+0,+0,+0,+0,+3.4204817547,+0,+0,+0,+0,+5.65584335331,+0,+3.04604365373,+0,+0,+6.52638211404,+0,+0
2010-08-16 19:37:00 UTC,+4.70248869375,+0,+0,+0,+0,+0,+0,+3.41983738945,+0,+0,+0,+0,+5.66141031263,+0,+3.0490420018,+0,+1.30682688903,+0,+0,+0
2010-08-16 19:37:30 UTC,+0,+0,+0,+0,+1.28216580214,+3.41878828682,+0,+3.41859389313,+0,+0,+0,+0,+5.66179798269,+2.17811929896,+3.04925079983,+0,+1.3069163825,+0,+0,+0
2010-08-16 19:38:00 UTC,+0,+0,+0,+0,+1.28336804339,+3.42199387241,+0,+3.4217992493,+0,+0,+0,+0,+5.65454686218,+2.17532956809,+3.04534536732,+0,+1.30524246513,+0,+4.35011771112,+0
2010-08-16 19:38:30 UTC,+0,+0,+0,+0,+1.28259887932,+3.41994301841,+2.56511110569,+0,+0,+0,+0,+0,+5.66067261011,+2.17768633322,+3.04864467739,+0,+1.30665659081,+0,+4.3548304866,+3.48393059596
2010-08-16 19:39:00 UTC,+0,+3.84932323675,+0,+0,+1.2833292672,+3.42189048186,+2.56657181019,+0,+0,+0,+0,+4.70494206937,+5.65091766505,+2.17393330335,+3.04339069214,+0,+1.30440466681,+0,+4.3473256289,+3.47792655714
2010-08-16 19:39:30 UTC,+0,+3.84878195973,+0,+0,+1.28314880014,+3.4214092951,+2.56621089367,+0,+5.98650532696,+0,+0,+4.70428046747,+5.64685368243,+2.17236976298,+3.04120184255,+3.47550844098,+0,+0,+4.34419904918,+3.47542522972
2010-08-16 19:40:00 UTC,+0,+3.84133124046,+0,+3.41471657336,+1.28066465762,+3.41478572321,+2.56124285108,+0,+5.97491642544,+0,+3.8414565037,+4.69517346738,+5.64209090214,+2.17053737328,+3.03863662233,+3.4725769253,+0,+0,+4.34053485709,+3.47249380144
2010-08-16 19:40:30 UTC,+0,+3.84431034935,+0,+3.41736488571,+0,+3.4174341041,+2.56322928218,+0,+5.97955015248,+0,+3.84443573348,+4.69881482662,+5.63975967648,+2.16964047827,+3.03738103067,+3.47114204396,+0,+0,+4.33874135454,+3.47105896288
2010-08-16 19:41:00 UTC,+0,+3.8399041268,+0,+3.41344792457,+0,+3.41351704159,+2.56029127017,+0,+5.9726966828,+0,+3.84002933211,+4.69342910898,+0,+2.17393568479,+0,+3.47801365286,+0,+0,+4.34733039101,+3.47793036693
2010-08-16 19:41:30 UTC,+4.6992656604,+3.84459574146,+4.69879325548,+3.41761858823,+0,+0,+2.56341957791,+0,+5.97999405343,+0,+3.84472113717,+4.69916366086,+0,+2.17046864166,+0,+3.47246696626,+0,+0,+4.3403974159,+3.47238384569
2010-08-16 19:42:00 UTC,+4.69413825429,+3.84040097892,+4.69366650231,+3.41388960686,+0,+0,+2.56062256473,+0,+5.9734694901,+5.1204612736,+3.84052620439,+4.69403641041,+0,+0,+0,+3.47503985958,+0,+6.51512995574,+4.34361335478,+3.47495666228
2010-08-16 19:42:30 UTC,+4.69387908394,+3.84018895004,+4.69340736493,+3.41370112142,+0,+0,+2.56048118664,+0,+5.97313969886,+5.12017857158,+3.84031416692,+4.69377724792,+0,+0,+0,+3.4798169277,+1.30508242664,+6.52408603579,+4.34958436007,+3.47973358803
2010-08-16 19:43:00 UTC,+4.69503244431,+3.84113252128,+4.69456057846,+3.41453991968,+1.28059840268,+0,+2.56111034768,+0,+5.97460733627,+5.12143665254,+3.84125777644,+4.69493057328,+0,+0,+0,+3.47939866626,+1.30492555477,+6.52330187632,+4.34906156214,+3.47931533905
2010-08-16 19:43:30 UTC,+4.69358326394,+3.8399469379,+4.69311158264,+3.41348598198,+1.28020311757,+0,+2.56031981606,+3.41336108096,+5.9727632715,+5.11985589232,+3.84007214495,+4.69348143691,+0,+0,+0,+3.4795877524,+1.30499647285,+6.52365637631,+4.34929790675,+0
2010-08-16 19:44:00 UTC,+4.69351756072,+3.83989318567,+4.69304588775,+3.41343819835,+1.28018519607,+0,+0,+3.4133132995,+5.97267966486,+5.11978422347,+3.84001839055,+4.69341573567,+0,+0,+0,+3.48833099219,+1.30827568613,+6.54004826241,+4.36022635312,+0
2010-08-16 19:44:30 UTC,+4.68797757436,+3.83536088896,+4.68750660714,+3.40940916196,+1.27867408381,+0,+0,+3.40928444737,+5.96563009858,+5.11374122844,+3.83548590984,+4.68787591761,+0,+0,+0,+0,+1.30884874236,+6.54291281312,+4.36213614493,+0
2010-08-16 19:45:00 UTC,+4.68866678109,+3.83592473321,+4.6881957261,+3.40991039767,+1.27886207502,+0,+0,+3.40978566016,+5.96650710593,+5.11449301241,+3.83604977697,+4.68856510341,+0,+0,+0,+0,+1.30987499813,+6.54804278418,+4.3655562892,+0
2010-08-16 19:45:30 UTC,+4.68824336256,+3.83557833193,+4.68777236152,+3.40960246033,+1.27874658142,+0,+0,+3.40947773691,+0,+5.11403114918,+3.83570336162,+4.68814169775,+0,+0,+0,+0,+0,+6.54925803531,+4.36636649535,+0
2010-08-16 19:46:00 UTC,+4.68912691141,+3.83630116862,+4.68865579777,+3.41024503419,+0,+0,+0,+3.41012028138,+0,+5.11499492071,+0,+4.68902521974,+0,+0,+3.05266715293,+0,+0,+6.54057306881,+0,+0
2010-08-16 19:46:30 UTC,+4.69257882313,+3.83912519872,+0,+3.41275548766,+0,+3.41282458675,+0,+3.41263062005,+0,+5.11876025228,+0,+0,+0,+0,+3.05264636427,+0,+0,+6.54052852882,+0,+0
2010-08-16 19:47:00 UTC,+4.69867982668,+0,+0,+0,+0,+3.41726174598,+0,+3.41706746157,+0,+5.1254152028,+0,+0,+0,+2.18218785193,+3.05494649603,+0,+0,+6.54545659872,+0,+0
2010-08-16 19:47:30 UTC,+4.70105733272,+0,+0,+0,+0,+3.4189908669,+0,+3.4187964587,+0,+5.12800857706,+0,+0,+0,+2.18453187658,+3.05822797045,+0,+0,+6.55248721145,+0,+0
2010-08-16 19:48:00 UTC,+4.70133819651,+0,+0,+0,+0,+3.41919513449,+0,+3.41900071169,+0,+5.12831494221,+0,+0,+5.67669297792,+2.18384986422,+3.05727319971,+0,+0,+6.55044159937,+0,+3.49379091783
2010-08-16 19:48:30 UTC,+4.7015390211,+0,+0,+0,+1.28237316647,+3.4193411909,+0,+0,+0,+5.12853400088,+0,+0,+5.66961674309,+2.18112741807,+3.05346196104,+0,+1.30872133892,+6.54227595809,+0,+3.48943559029
2010-08-16 19:49:00 UTC,+0,+0,+0,+0,+1.28267703372,+3.42015140465,+0,+0,+0,+5.12974917751,+0,+0,+5.6670835991,+2.18015283914,+3.05209761714,+0,+1.30813656403,+0,+0,+3.48787647401
2010-08-16 19:49:30 UTC,+0,+0,+0,+0,+1.28358273407,+3.42256631109,+2.56707871922,+0,+0,+5.13337110849,+0,+0,+5.67415787373,+2.18287453136,+3.05590780032,+0,+1.30976965621,+0,+0,+3.49223059528
2010-08-16 19:50:00 UTC,+0,+0,+0,+0,+1.28432474049,+3.42454475359,+2.5685626597,+0,+0,+5.136338421,+0,+0,+5.6650424931,+2.1793675626,+3.05099828361,+3.48670374551,+1.30766537594,+0,+0,+3.48662020065
2010-08-16 19:50:30 UTC,+0,+0,+0,+0,+1.28648754033,+0,+2.57288804865,+0,+0,+0,+0,+0,+5.65886648181,+2.17699145972,+3.04767190198,+3.48290237971,+1.30623964708,+0,+0,+3.4828189481
2010-08-16 19:51:00 UTC,+0,+0,+0,+0,+1.28627213833,+0,+2.57245726563,+0,+0,+0,+3.85827577361,+0,+5.66750507139,+2.18031499258,+0,+3.48821947457,+0,+0,+0,+3.48813588458
2010-08-16 19:51:30 UTC,+0,+0,+4.71320719829,+0,+0,+0,+2.57128342138,+0,+0,+0,+3.85651525321,+0,+5.6584816638,+0,+0,+3.4826655223,+0,+0,+0,+3.48258209775
2010-08-16 19:52:00 UTC,+0,+0,+4.70740948732,+0,+0,+0,+2.5681203528,+0,+5.99095950258,+0,+3.85177131347,+0,+5.66116432523,+0,+0,+3.48431671382,+0,+0,+0,+3.48423324007
2010-08-16 19:52:30 UTC,+0,+3.84870207311,+4.70381193013,+0,+0,+0,+2.56615762639,+0,+5.98638107065,+0,+3.84882763544,+4.70418282225,+5.64858896165,+0,+0,+3.47657651421,+0,+0,+4.34553406694,+3.47649327111
2010-08-16 19:53:00 UTC,+4.70872111377,+3.85233130667,+4.70824750522,+0,+0,+0,+2.56857755188,+0,+5.99202600625,+0,+3.85245701622,+4.70861882741,+5.6464881715,+0,+0,+3.47528346712,+0,+0,+4.3439178474,+0
2010-08-16 19:53:30 UTC,+4.7058057352,+3.84994621728,+4.70533249774,+3.42237495367,+0,+0,+2.56698720542,+3.42224964634,+5.98831622139,+0,+3.85007183007,+4.70570353725,+5.65380733415,+0,+0,+3.47978844892,+0,+0,+4.34954876354,+0
2010-08-16 19:54:00 UTC,+4.70521429006,+3.84946235228,+4.70474112778,+3.4219448165,+1.28337564968,+0,+2.56666457063,+3.4218195288,+5.98756361423,+0,+3.84958794546,+4.70511211003,+5.64636582373,+0,+0,+3.47520816137,+1.30335387636,+0,+4.34382372044,+0
2010-08-16 19:54:30 UTC,+4.70011320268,+3.84528912101,+4.69964068978,+3.41823497579,+1.2819842537,+0,+2.56388191442,+3.41810985765,+5.98107254081,+0,+3.84541454487,+4.7000111774,+5.66231823169,+0,+0,+3.48502694896,+1.30703648164,+6.53385381942,+4.35609652705,+0
2010-08-16 19:55:00 UTC,+4.70028595683,+3.84543045228,+4.699813422,+3.41836061379,+1.2820313749,+0,+0,+3.41823548992,+5.98129236852,+0,+3.84555588186,+4.70018392632,+5.6513216912,+0,+0,+0,+1.30449793609,+6.52116432817,+4.34763646196,+0
2010-08-16 19:55:30 UTC,+4.69328763576,+3.83970508266,+4.69281599209,+3.41327098205,+1.28012248067,+3.41334009449,+0,+3.41314609085,+5.97238708811,+0,+3.8398302799,+4.6931858177,+5.65266414264,+0,+0,+0,+1.30480784024,+6.52271345407,+4.34866926185,+0
2010-08-16 19:56:00 UTC,+4.69050069812,+3.83742507193,+4.69002940949,+3.41124414075,+1.2793623027,+3.41131320071,+0,+3.41111934225,+5.96884074337,+0,+3.8375501766,+4.69039896472,+5.64864300585,+0,+0,+0,+1.30387956282,+6.51807325078,+4.3455756452,+0
2010-08-16 19:56:30 UTC,+4.69073145547,+3.83761385592,+0,+3.41141196241,+1.27942524514,+3.41148102672,+0,+3.41128715623,+5.9691343793,+0,+0,+4.69062971505,+0,+2.17087823368,+3.03911380357,+0,+0,+6.51153479836,+4.34121646865,+0
2010-08-16 19:57:00 UTC,+4.6865951026,+3.83422988041,+0,+3.40840373908,+0,+3.4084727255,+0,+3.40827907049,+5.96387091991,+0,+0,+4.68649348788,+0,+2.17460456958,+3.04433041898,+0,+0,+6.522711481,+4.3486679464,+0
2010-08-16 19:57:30 UTC,+4.69078205868,+3.8376552547,+0,+3.41144876434,+0,+3.4115178296,+0,+3.41132395647,+5.96919877124,+5.11680034873,+0,+4.69068031672,+0,+2.17642554084,+3.04687965425,+0,+0,+6.52817325886,+4.35230930565,+3.48191359992
2010-08-16 19:58:00 UTC,+4.69747217856,+3.84312848286,+0,+3.41631425222,+0,+3.41638344343,+0,+0,+0,+5.12409790498,+0,+4.69737023344,+0,+2.17941791105,+3.05106876803,+0,+0,+6.53714850316,+4.35829308788,+3.4867007474
2010-08-16 19:58:30 UTC,+4.69766852768,+3.8432891173,+0,+3.41645705001,+0,+3.41652624491,+0,+0,+0,+5.12431208184,+0,+4.6975665766,+0,+2.18283194978,+3.05584818901,+0,+0,+6.54738849058,+4.3651200726,+3.49216247392
2010-08-16 19:59:00 UTC,+4.69676283913,+3.84254816791,+0,+3.41579837471,+0,+3.41586755256,+0,+0,+0,+5.12332416034,+0,+4.69666091555,+0,+2.18496742442,+3.05883770768,+0,+0,+6.55379358339,+4.36939033869,+3.49557877353
2010-08-16 19:59:30 UTC,+0,+0,+0,+3.41365054433,+1.28026483759,+0,+0,+0,+0,+5.12010271297,+0,+0,+0,+2.18681545265,+3.06142482105,+0,+0,+6.55933651643,+4.37308580413,+3.49853522092
2010-08-16 20:00:00 UTC,+0,+0,+0,+3.41588544184,+1.28110304815,+0,+0,+0,+0,+5.12345474893,+0,+0,+0,+2.18743970631,+3.06229873356,+0,+1.31250888995,+6.5612088884,+0,+3.49953389241
