# file...... Output/hvac/house_hvac_file_007.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_0_6C_tm_0_C_6_Meter_16_121:hvac_load,house_0_7C_tm_0_C_7_Meter_16_122:hvac_load,house_0_8C_tm_0_C_8_Meter_16_123:hvac_load,house_0_9C_tm_0_C_9_Meter_16_124:hvac_load,house_0_10C_tm_0_C_10_Meter_16_125:hvac_load,house_0_11C_tm_0_C_11_Meter_16_126:hvac_load,house_0_12C_tm_0_C_12_Meter_16_127:hvac_load,house_0_13C_tm_0_C_13_Meter_16_128:hvac_load,house_0_14C_tm_0_C_14_Meter_16_129:hvac_load,house_0_15C_tm_0_C_15_Meter_16_130:hvac_load,house_0_1C_tm_0_C_1_Meter_17_131:hvac_load,house_0_2C_tm_0_C_2_Meter_17_132:hvac_load,house_0_3C_tm_0_C_3_Meter_17_133:hvac_load,house_0_4C_tm_0_C_4_Meter_17_134:hvac_load,house_0_5C_tm_0_C_5_Meter_17_135:hvac_load,house_0_6C_tm_0_C_6_Meter_17_136:hvac_load,house_0_7C_tm_0_C_7_Meter_17_137:hvac_load,house_0_8C_tm_0_C_8_Meter_17_138:hvac_load,house_0_1A_tm_0_A_1_Meter_19_139:hvac_load,house_0_2A_tm_0_A_2_Meter_19_140:hvac_load
2010-08-16 18:18:00 UTC,+0,+5.18471992625,+0,+3.45690705628,+4.32105251118,+6.04930730972,+4.7530243586,+4.32098483826,+0,+0,+4.75400892468,+3.88991473471,+5.18592713612,+3.8898413056,+6.0509600282,+0,+0,+0,+0,+0
2010-08-16 18:18:30 UTC,+0,+5.18522323383,+0,+3.45724265006,+4.32147198911,+6.04989456523,+4.75348577278,+4.32140430877,+0,+0,+4.75472357661,+3.89049950295,+5.18670670927,+3.89042605902,+6.05186966746,+0,+0,+0,+0,+0
2010-08-16 18:19:00 UTC,+0,+5.18054007801,+2.59078119122,+3.45412003068,+4.31756884797,+6.04443029398,+4.74919242488,+4.31750123662,+3.02268231013,+6.04420605091,+4.75137782241,+0,+5.18305701628,+3.88768844491,+6.04761104968,+0,+0,+0,+0,+0
2010-08-16 18:19:30 UTC,+0,+0,+2.5914722882,+3.45504140615,+4.31872052802,+6.0460426088,+4.75045924128,+4.31865289633,+3.02348862554,+6.04581827715,+4.75234331181,+0,+5.18411021376,+3.88847844239,+6.04883996551,+0,+0,+0,+0,+0
2010-08-16 18:20:00 UTC,+0,+0,+2.59057496819,+3.45384509266,+4.31722518716,+6.04394917995,+4.74881440743,+4.31715758188,+3.02244170598,+6.04372496331,+4.75069745214,+0,+5.18231483903,+3.88713174196,+6.04674504556,+0,+0,+0,+0,+0
2010-08-16 18:20:30 UTC,+0,+0,+2.59192561273,+3.45564578166,+0,+6.04710020541,+4.75129020848,+4.31940832659,+3.02401752751,+6.04687581566,+4.75292177573,+0,+5.18474122714,+3.88895176198,+6.04957625894,+0,+0,+0,+0,+0
2010-08-16 18:21:00 UTC,+0,+0,+2.59069168651,+3.45400070237,+0,+6.04422148137,+4.74902835814,+4.31735208395,+3.02257788336,+6.04399724978,+4.75144334594,+0,+5.18312849216,+3.88774205857,+0,+3.45580410853,+0,+0,+0,+0
2010-08-16 18:21:30 UTC,+0,+0,+2.58949876013,+3.45241028436,+0,+6.04143840911,+4.74684166263,+4.31536416441,+3.02118607446,+6.04121433046,+4.7489588407,+0,+5.18041828669,+3.88570914872,+0,+3.45399706719,+4.31722138964,+0,+0,+0
2010-08-16 18:22:00 UTC,+3.45359890411,+0,+2.59038924343,+3.4535974831,+0,+6.04351588804,+4.74847396443,+4.31684808598,+3.02222501752,+6.04329169523,+0,+0,+5.18202986817,+3.88691798688,+0,+3.45507159616,+4.31856444002,+5.18260536171,+4.71379928593,+2.99997766247
2010-08-16 18:22:30 UTC,+3.45458332745,+0,+2.59112763845,+3.45458191662,+0,+6.04523854812,+4.74982748051,+4.31807856415,+3.02308651641,+6.04501426064,+0,+0,+5.1837982403,+0,+0,+3.45625066603,+4.32003815572,+5.18437397353,+4.7156077527,+3.00112864932
2010-08-16 18:23:00 UTC,+3.45347526215,+0,+2.59029650223,+3.45347383986,+0,+6.04329952475,+4.74830396502,+4.31669353993,+3.02211681468,+6.04307534382,+0,+3.88685215054,+5.18184430781,+0,+0,+3.45494787299,+4.31840979881,+5.18241977621,+4.71998417589,+3.00391399511
2010-08-16 18:23:30 UTC,+3.4550236562,+0,+0,+0,+0,+6.04600908731,+4.75043290301,+4.31862895228,+3.02347186152,+6.0457847575,+0,+3.88830550397,+5.18378181945,+0,+0,+3.45623971735,+4.320024471,+5.18435755045,+4.72165568378,+3.00497781528
2010-08-16 18:24:00 UTC,+3.45522706491,+5.18219824924,+0,+0,+0,+6.04636503585,+4.75071257634,+4.31888320262,+0,+6.04614068648,+0,+3.88863799603,+5.18422507515,+0,+0,+3.45653526005,+4.32039386887,+5.18480086625,+4.72055634852,+3.00427815058
2010-08-16 18:24:30 UTC,+3.45454476922,+5.18117496414,+0,+0,+0,+6.04517107439,+0,+4.31803036836,+0,+6.04494679062,+0,+3.88733201561,+5.18248403117,+0,+0,+3.45537441134,+4.31894292775,+5.18305958628,+4.72336199767,+3.00606378751
2010-08-16 18:25:00 UTC,+3.45486496455,+5.18165518276,+0,+0,+0,+6.04573138993,+0,+0,+0,+6.04550707537,+0,+3.88777646124,+0,+0,+0,+3.45576946637,+4.31943670576,+5.18365217117,+4.72355957232,+3.00618953257
2010-08-16 18:25:30 UTC,+3.45720141946,+5.1851593228,+0,+0,+4.32141872294,+0,+0,+0,+0,+6.04959545521,+0,+3.89010489618,+0,+3.89003146225,+0,+3.45783914572,+4.32202359149,+5.1867567025,+4.72463221014,+3.00687220584
2010-08-16 18:26:00 UTC,+3.45626902983,+5.18376095479,+0,+0,+4.32025326361,+0,+0,+0,+0,+6.04796393949,+4.75221773443,+3.88844908248,+0,+3.88837569054,+6.0486801253,+3.45636734019,+4.32018398639,+5.18454898546,+4.7231049788,+3.00590020955
2010-08-16 18:26:30 UTC,+3.45519761728,+5.18215408467,+0,+0,+4.31891402974,+0,+0,+0,+0,+6.0460891584,+4.7507445879,+3.88724367145,+0,+3.88717031008,+6.04680504193,+3.45529588474,+4.3188447776,+5.18294179591,+4.72156493874,+3.00492006121
2010-08-16 18:27:00 UTC,+3.45498371375,+5.181833279,+2.5914279597,+3.45498230706,+4.31864665668,+0,+0,+0,+0,+6.04571486531,+4.75088013516,+3.88735458382,+0,+3.88728121964,+6.04697757225,+3.45539447158,+4.31896800097,+5.18308967676,+4.72058832597,+3.00429850242
2010-08-16 18:27:30 UTC,+3.45360489501,+5.17976537106,+2.59039373709,+3.45360347407,+4.31692317423,+0,+0,+0,+3.02223026035,+6.04330217826,+4.74916088618,+3.88594779793,+0,+3.88587446944,+6.04478923917,+3.45414401978,+4.31740506525,+5.18121399161,+4.7198686958,+3.00384049857
2010-08-16 18:28:00 UTC,+3.45369489572,+5.17990035117,+2.59046124471,+3.4536934757,+4.31703567243,+0,+0,+0,+3.02230902273,+6.04345966341,+4.74990076033,+3.88655320445,+0,+3.8864798606,+6.04573098241,+0,+4.31807767041,+5.18202118766,+4.71306022356,+2.99950729104
2010-08-16 18:28:30 UTC,+3.45183708464,+5.17711406593,+2.58906774011,+3.45183564539,+4.31471346378,+0,+4.74605158076,+0,+3.02068319557,+6.0402088251,+4.74726790589,+3.88439885536,+5.17857374208,+3.88432556617,+6.04237977351,+0,+4.31568419379,+5.1791487672,+4.71522798803,+3.00088695056
2010-08-16 18:29:00 UTC,+3.44971910169,+5.17393758331,+2.58747908606,+3.44971764046,+4.31206604803,+0,+4.74313949616,+0,+3.018829684,+6.03650273237,+4.74435468732,+3.88201509659,+5.17539587763,+3.8819418679,+6.03867170519,+0,+4.31303584364,+5.17597047199,+4.71827596711,+3.00282681683
2010-08-16 18:29:30 UTC,+3.4510617629,+5.17595126333,+2.58848618774,+3.4510603156,+4.31374433464,+0,+4.74498556533,+4.3136767909,+3.02000468784,+0,+4.74610046662,+3.88344359111,+5.17730024898,+3.88337032616,+6.04089380725,+0,+4.31462289753,+5.17787510149,+4.72105273232,+3.00459407078
2010-08-16 18:30:00 UTC,+3.45110050099,+5.17600936146,+2.58851524436,+3.45109905409,+4.3137927561,+0,+4.7450388276,+4.3137252115,+3.02003858873,+0,+4.74615374788,+3.88348718882,+5.17735837047,+3.88341392277,+6.0409616259,+0,+4.31467133449,+5.17793323087,+4.71768491431,+3.00245064516
2010-08-16 18:30:30 UTC,+3.45231001813,+5.17782335636,+2.58942247746,+3.45230858377,+4.31530461659,+6.04126044329,+4.74670183261,+4.31523704527,+3.02109707409,+0,+4.74817107814,+3.88513788151,+5.17955896133,+3.88506457358,+6.04352936949,+0,+4.31650525006,+5.18013411997,+4.71823748683,+0
2010-08-16 18:31:00 UTC,+3.45175915244,+5.17699718571,+2.58900928483,+3.45175771238,+4.31461605085,+6.04029647351,+4.74594442921,+4.3145484917,+3.02061499473,+0,+4.74738804412,+3.8844971592,+5.17870479403,+3.88442386751,+6.04253269056,+0,+4.31579340911,+5.17927983693,+4.71813961926,+0
2010-08-16 18:31:30 UTC,+0,+5.1801104935,+0,+3.45383359372,+4.31721081398,+6.04392905797,+4.74879859733,+4.31714320896,+3.02243164301,+0,+4.7498895846,+3.88654405984,+5.18143358228,+3.88647071622,+6.04571675746,+0,+4.31806751077,+5.18200899503,+4.71447063263,+0
2010-08-16 18:32:00 UTC,+0,+5.18255126741,+0,+3.45546104502,+4.31924505872,+6.04677693479,+4.75103621062,+4.31917741775,+3.0238558605,+0,+4.75215763102,+0,+5.18390766514,+3.88832651182,+6.04860362313,+3.45632362551,+4.32012934755,+5.18448341318,+4.71381594228,+0
2010-08-16 18:32:30 UTC,+0,+5.18319708933,+0,+3.45589166408,+4.31978331419,+6.04753047501,+4.75162827682,+4.3197156637,+0,+0,+4.75257281803,+0,+5.18436056902,+3.88866623249,+6.04913209079,+3.45662560118,+4.32050678597,+5.18493637848,+4.71238356852,+0
2010-08-16 18:33:00 UTC,+0,+5.18546853714,+0,+3.4574062126,+4.32167643532,+6.0501807833,+4.75371065798,+4.32160875136,+0,+0,+0,+0,+5.18698894255,+3.89063776061,+6.05219898932,+3.45837808069,+4.32269720463,+5.18756510817,+4.71610159656,+0
2010-08-16 18:33:30 UTC,+0,+5.18423728937,+0,+3.45658524524,+4.32065026109,+6.04874417262,+4.75258189457,+4.32058259528,+0,+0,+0,+0,+5.18608073236,+3.88995651727,+6.05113925085,+3.45777252757,+0,+5.18665677489,+4.71655173796,+0
2010-08-16 18:34:00 UTC,+0,+5.18503763957,+0,+3.45711890013,+4.32131730697,+6.04967801525,+4.75331562668,+4.32124962936,+0,+6.04945348393,+0,+0,+5.18765667013,+3.89113861929,+6.05297812238,+3.45882329097,+0,+0,+4.71281680859,+0
2010-08-16 18:34:30 UTC,+0,+0,+2.59545727164,+0,+4.32536131261,+6.05533949212,+4.75776392157,+4.32529356352,+0,+6.05511465,+0,+0,+5.19212536868,+3.89449056476,+6.05819239062,+3.46180281521,+0,+0,+4.71185582512,+2.99874075953
2010-08-16 18:35:00 UTC,+0,+0,+2.59626489613,+0,+0,+6.05722366329,+4.75924433899,+4.32663940744,+0,+6.05699871777,+0,+0,+5.19346458277,+3.89549510165,+6.05975504277,+3.46269574205,+0,+0,+0,+2.99917655641
2010-08-16 18:35:30 UTC,+0,+0,+2.59027500629,+0,+0,+6.04324937515,+4.74826456184,+4.31665771859,+0,+6.04302519698,+0,+0,+5.18207476232,+0,+6.04646491374,+3.45510152954,+0,+0,+0,+3.00294478177
2010-08-16 18:36:00 UTC,+3.45064226527,+0,+2.58817153147,+0,+0,+6.03834201255,+4.74440878422,+4.3131524406,+3.01963757265,+6.03811810413,+0,+3.88369119909,+5.17763034306,+0,+6.04127897514,+3.45213819356,+0,+0,+0,+3.00413665643
2010-08-16 18:36:30 UTC,+3.45081388229,+0,+2.58830025775,+0,+0,+6.03864232826,+0,+4.31336695298,+3.01978775994,+6.03841840332,+4.74603609185,+3.88339091605,+5.17723002621,+0,+6.0408118683,+3.45187128055,+0,+0,+0,+3.00492501437
2010-08-16 18:37:00 UTC,+3.45205543365,+0,+2.58923151907,+0,+0,+6.04081494131,+0,+4.31491882786,+3.02087427946,+6.04059089693,+4.74851334748,+3.88541794549,+0,+0,+0,+3.45367304909,+0,+0,+0,+3.00737002016
2010-08-16 18:37:30 UTC,+3.45155865222,+0,+2.58885889387,+0,+0,+6.03994561457,+0,+4.31429787681,+3.02043953086,+6.03972161798,+4.74715518879,+3.88430662391,+0,+0,+0,+3.45268522709,+4.31558172488,+0,+0,+3.00905133811
2010-08-16 18:38:00 UTC,+3.4488893631,+0,+2.58685671675,+3.44888789325,+0,+6.03527457746,+0,+0,+3.01810355439,+6.03505083771,+4.74343282467,+3.88126077688,+0,+0,+0,+3.44997786073,+4.31219779631,+0,+0,+3.00974787131
2010-08-16 18:38:30 UTC,+3.44871752791,+0,+2.58672782681,+3.44871605628,+0,+6.03497387999,+0,+0,+3.01795317615,+6.03475015678,+4.74319644867,+3.88106736077,+0,+0,+0,+3.44980593868,+4.31198291151,+0,+0,+3.01055630518
2010-08-16 18:39:00 UTC,+3.44851422977,+0,+0,+3.44851275603,+0,+6.0346181249,+0,+0,+3.01777526374,+6.03439442126,+4.7424839686,+3.88048436962,+0,+3.88041117978,+0,+0,+4.31133520979,+0,+0,+3.00885182149
2010-08-16 18:39:30 UTC,+3.44851896626,+0,+0,+3.44851749257,+4.31138567141,+0,+0,+0,+3.01777940879,+6.03440270927,+4.74213770393,+3.88020103646,+0,+3.88012785381,+0,+0,+4.31102042734,+0,+0,+3.01221739429
2010-08-16 18:40:00 UTC,+3.44366588936,+5.16485917087,+0,+3.44366436511,+4.30449971254,+0,+0,+0,+3.01353233251,+6.02591068977,+4.73566312827,+3.87490317539,+0,+3.87483012727,+0,+0,+4.30513451717,+5.16648805916,+4.73203971463,+3.01158666294
2010-08-16 18:40:30 UTC,+3.44130237137,+5.16131444312,+0,+3.44130082242,+4.30154538533,+0,+0,+0,+3.0114639453,+6.02177495473,+4.73238579977,+3.87222148122,+5.16233969911,+3.87214850124,+0,+0,+4.30215516197,+5.16291252309,+4.72786083562,+3.00892704316
2010-08-16 18:41:00 UTC,+3.44013864946,+5.15956913063,+0,+3.44013708833,+4.30009076754,+0,+4.72996701614,+0,+0,+6.01973864884,+4.73093603538,+3.87103520261,+5.16075823359,+3.87096225277,+0,+0,+4.30083720955,+5.16133084313,+4.72654732039,+3.0080910651
2010-08-16 18:41:30 UTC,+3.44016586377,+5.15960994577,+0,+3.44016430292,+4.30012478462,+0,+4.73000443399,+0,+0,+6.01978626902,+4.73097346512,+3.87106582973,+5.16079906357,+3.87099287911,+0,+0,+4.3008712362,+5.16137167866,+4.72904080121,+3.00967802445
2010-08-16 18:42:00 UTC,+3.44128205089,+5.16128396705,+0,+3.44128050172,+4.30151998532,+0,+4.73153911653,+0,+0,+6.02173939745,+4.73250863654,+3.87232199319,+5.16247369471,+3.87224901065,+0,+0,+4.30226683048,+5.16304653695,+4.72678157162,+3.0082401527
2010-08-16 18:42:30 UTC,+3.44247525986,+5.16307350329,+2.58204563362,+3.44247372317,+4.30301146106,+0,+4.73317969897,+4.30294410703,+0,+6.02382730044,+4.7341395041,+3.87365646056,+5.16425271537,+3.87358344412,+6.02566938533,+0,+4.30374942025,+5.16482579883,+4.72919821702,+0
2010-08-16 18:43:00 UTC,+3.44501334786,+5.16688004562,+2.58394939979,+3.44501183767,+4.30618399561,+0,+4.73666939997,+4.3061165855,+0,+6.02826850197,+4.73739420242,+3.87631963739,+5.1678030806,+3.8762465533,+6.02981210396,+3.4455858232,+4.30670820283,+5.16837664551,+4.72640524223,+0
2010-08-16 18:43:30 UTC,+3.44535421343,+5.16739126475,+2.58420507585,+3.44535270679,+4.30661006744,+0,+4.73713806728,+4.3065426498,+0,+6.02886495592,+0,+3.87717492866,+5.16894329643,+3.87710182285,+6.03114255676,+3.44634606714,+4.30765842923,+5.16951701597,+4.72019427825,+0
2010-08-16 18:44:00 UTC,+3.44396204703,+5.16530333857,+2.58316084127,+3.44396052587,+4.30486990082,+0,+4.73522393174,+4.30480251394,+0,+0,+0,+0,+5.16675955428,+3.87546381004,+6.02859447268,+3.44489004746,+4.30583855498,+5.16733297772,+4.72265887117,+0
2010-08-16 18:44:30 UTC,+3.44445051591,+5.16603592841,+2.58352723146,+3.44444899985,+4.3054804724,+6.0275069587,+4.73589554373,+4.30541307473,+3.01421898327,+0,+0,+0,+5.1677670616,+3.87621953566,+6.02977007548,+3.44556180739,+4.30667818553,+5.16834062165,+4.72276458732,+0
2010-08-16 18:45:00 UTC,+0,+5.16985210514,+2.58543581597,+0,+4.30866103661,+6.03195964596,+4.73939407709,+4.30859358272,+3.01644576359,+0,+0,+0,+5.17114540504,+3.87875361221,+6.03371207156,+3.44781433272,+4.30949360962,+5.17171942316,+4.72228251353,+0
2010-08-16 18:45:30 UTC,+0,+5.17172892281,+2.58637446875,+0,+4.31022525635,+6.03414950309,+4.74111467586,+4.31015777481,+3.01754090687,+0,+0,+0,+5.17338054122,+3.88043017535,+6.03632012429,+3.44930461956,+4.31135631435,+5.17395486236,+4.72397201888,+0
2010-08-16 18:46:00 UTC,+0,+5.17495539193,+2.58798812261,+0,+4.31291433302,+6.03791412356,+4.74407258636,+4.31284680395,+3.01942358619,+0,+0,+0,+5.17660862356,+3.8828515418,+6.04008678906,+3.4514569576,+4.31404651477,+5.17718338229,+4.72344205672,+0
2010-08-16 18:46:30 UTC,+0,+5.17527610403,+0,+0,+4.31318162813,+6.03828832808,+4.74436660364,+4.31311409434,+3.01961072514,+0,+0,+0,+5.17676428946,+3.88296830592,+6.04026842671,+3.45156074853,+4.31417624271,+5.1773390693,+4.72106723844,+3.00460330312
2010-08-16 18:47:00 UTC,+0,+5.1729687672,+0,+0,+4.31125859544,+6.03559614444,+4.74225132049,+4.31119109564,+3.01826436938,+0,+4.74316780981,+0,+5.17410118048,+3.88097072281,+6.03716099705,+3.44978510894,+4.31195687648,+5.1746755993,+4.72283468848,+3.00572818506
2010-08-16 18:47:30 UTC,+0,+5.173033365,+0,+0,+4.31131243399,+6.03567151667,+4.74231054142,+4.31124493324,+3.01830206289,+0,+4.74322704806,+0,+5.17416580011,+3.88101919363,+6.037236398,+3.44982819436,+4.31201072881,+5.1747402277,+4.71954519459,+3.00363460836
2010-08-16 18:48:00 UTC,+0,+5.17563259475,+0,+0,+4.31347874268,+6.03870427883,+4.74469342147,+4.31341120363,+3.01981874131,+0,+4.74561062523,+0,+5.17676590887,+3.88296952064,+6.04027031632,+3.45156182828,+4.31417759228,+5.17734068894,+4.71801917168,+3.00266338107
2010-08-16 18:48:30 UTC,+0,+5.18267312696,+0,+0,+0,+6.04691911963,+0,+4.3192789789,+3.02392696689,+0,+4.75218818791,+3.88842490588,+0,+0,+6.04864251726,+3.4563458503,+0,+5.18451675049,+4.71618851537,+3.00149827188
2010-08-16 18:49:00 UTC,+0,+5.18271297511,+0,+3.45556886795,+0,+6.04696561413,+0,+4.31931218944,+3.02395021867,+6.04674123178,+4.75278122768,+3.88891016423,+0,+0,+6.0493973634,+3.45677718259,+0,+5.1851637515,+4.7144392121,+3.00038493928
2010-08-16 18:49:30 UTC,+3.45552942196,+0,+0,+3.45552802091,+0,+6.0468941359,+0,+4.31926113328,+0,+6.04666975748,+4.75234556765,+3.88855368278,+0,+0,+6.04884283684,+3.45646031641,+0,+5.18468845035,+4.71726333584,+3.00218233432
2010-08-16 18:50:00 UTC,+3.45385514453,+0,+2.59058144394,+3.45385372617,+0,+6.04396428775,+0,+0,+0,+6.0437400703,+4.75017846851,+3.88678044084,+0,+0,+6.04608446116,+0,+0,+5.18232416477,+4.72167704244,+3.00499140886
2010-08-16 18:50:30 UTC,+3.45245696308,+0,+2.58953269776,+3.45245553025,+0,+6.04151758491,+0,+0,+0,+6.04129350191,+4.74825519663,+3.88520671199,+0,+0,+6.04363643909,+0,+0,+5.1802258925,+4.71698933443,+3.00200794794
2010-08-16 18:51:00 UTC,+3.45158933636,+0,+2.58888190939,+3.45158789454,+0,+6.03999930929,+0,+0,+0,+6.03977530975,+4.7471642571,+3.88431404411,+0,+0,+6.04224784494,+0,+0,+0,+4.71807303859,+3.00269766432
2010-08-16 18:51:30 UTC,+3.45179636412,+0,+2.58903719651,+3.45179492445,+0,+6.0403615909,+0,+0,+0,+6.04013757144,+4.74744904612,+3.88454707445,+0,+0,+6.0426103365,+0,+0,+0,+0,+3.00648872642
2010-08-16 18:52:00 UTC,+3.45065977638,+0,+2.58818466618,+3.45065832491,+0,+6.03837265554,+0,+0,+0,+6.03814874542,+4.74526458811,+3.88275962844,+5.17638843665,+3.88268638085,+6.03982986558,+0,+0,+0,+0,+3.00903228436
2010-08-16 18:52:30 UTC,+3.44968907129,+0,+2.58745656089,+3.44968760975,+0,+6.03667400123,+0,+0,+0,+6.03645018452,+4.74404778611,+3.88176397281,+5.17506109656,+3.88169075049,+0,+0,+4.31275684575,+0,+0,+3.00932855979
2010-08-16 18:53:00 UTC,+3.44598569819,+0,+2.5846787392,+3.44598419813,+0,+6.03019340189,+4.73800631652,+0,+3.01556246833,+6.0299699417,+4.73978543037,+3.87827627427,+5.17041153514,+3.87820314049,+0,+0,+4.30888202141,+0,+0,+3.0085842499
2010-08-16 18:53:30 UTC,+3.44613933465,+0,+2.58479397866,+3.44613783619,+4.30759144562,+0,+4.73821755636,+0,+3.0156969203,+6.03023877811,+0,+3.87863240078,+5.17088629867,+3.87855925796,+0,+0,+4.30927767707,+0,+0,+3.01073628528
2010-08-16 18:54:00 UTC,+3.44482884102,+0,+2.58381100512,+3.44482732891,+4.30595336754,+0,+4.73641571541,+0,+3.01455006717,+6.02794564786,+0,+3.87669617181,+5.16830505052,+3.87662307815,+0,+3.44592051387,+4.30712653159,+0,+0,+0
2010-08-16 18:54:30 UTC,+3.44437906947,+0,+0,+3.44437755267,+4.30539116648,+0,+4.73579730967,+0,+3.01415645829,+6.02715862784,+0,+3.8760663656,+5.16746543595,+3.87599328794,+0,+3.44536069716,+4.30642681851,+0,+0,+0
2010-08-16 18:55:00 UTC,+3.44453045751,+5.16615582226,+0,+3.44452894228,+4.30558039702,+0,+4.73600545808,+4.30551299758,+3.01428894259,+6.02742352993,+0,+3.87668992782,+5.16829672649,+3.87661683432,+0,+3.44591496377,+4.30711959454,+0,+0,+0
2010-08-16 18:55:30 UTC,+3.44504420969,+5.16692633116,+0,+0,+4.30622257198,+0,+4.7367118329,+4.30615516118,+3.01473854289,+6.02832250464,+0,+3.87730948833,+5.16912268218,+3.87723637909,+0,+3.44646567337,+4.30780792468,+0,+0,+0
2010-08-16 18:56:00 UTC,+3.44579216686,+5.16804809316,+0,+0,+4.30715749621,+0,+4.73774022391,+4.30709006889,+3.01539310314,+6.02963129636,+0,+0,+5.17053490234,+3.87829567755,+0,+3.44740727736,+4.30898483245,+0,+0,+0
2010-08-16 18:56:30 UTC,+3.44463566591,+5.16631361039,+0,+0,+4.30571190439,+0,+4.73615011257,+4.30564450262,+3.0143810137,+6.02760762584,+0,+0,+5.16841302584,+3.87670406984,+0,+3.44599250689,+4.30721651543,+5.16898667349,+0,+0
2010-08-16 18:57:00 UTC,+0,+5.16736197728,+0,+0,+4.306585658,+0,+4.73711121758,+4.3065182408,+3.01499274711,+6.02883078539,+0,+0,+5.16946206714,+3.87749094986,+0,+3.44669195978,+4.30809075933,+5.17003585702,+4.73639098776,+0
2010-08-16 18:57:30 UTC,+0,+5.1724541992,+0,+0,+4.31082973257,+0,+4.74177958311,+4.31076224035,+0,+0,+4.74220214645,+0,+5.17304779323,+3.88018058294,+0,+3.44908275839,+4.31107901078,+5.17362206927,+4.73719788536,+0
2010-08-16 18:58:00 UTC,+0,+5.17789265403,+2.58945713532,+0,+4.31536237223,+0,+4.74676536222,+4.31529479989,+0,+0,+4.7466480454,+0,+5.17789757153,+3.88381837444,+6.04159078877,+3.45231636931,+4.31512069071,+5.17847250499,+4.73634889557,+0
2010-08-16 18:58:30 UTC,+0,+5.17852996359,+2.58977587288,+0,+4.31589353312,+6.04208490738,+4.7473496246,+4.31582595139,+0,+0,+4.74791396463,+0,+5.17927849082,+3.88485419423,+6.0432021045,+3.45323710329,+4.31627151319,+5.17985361146,+4.73454218113,+3.01317934108
2010-08-16 18:59:00 UTC,+0,+5.17656662087,+2.58879394644,+0,+4.31425719977,+6.03979409361,+4.74554970289,+4.31418964697,+0,+0,+4.74611372422,+0,+5.17731471094,+3.88338117398,+6.04091068207,+3.45192774446,+4.31463494975,+5.1778895654,+4.73525374151,+3.01363220893
2010-08-16 18:59:30 UTC,+0,+5.1780687503,+2.58954520633,+3.45247220677,+4.31550913835,+6.04154676714,+4.74692680092,+4.31544156342,+0,+0,+4.74804840889,+0,+0,+3.88496420127,+6.04337323087,+3.45333488789,+4.31639373384,+5.18000028894,+4.73628095948,+3.01428597494
2010-08-16 19:00:00 UTC,+0,+5.18075687569,+2.59088961823,+3.45426458635,+4.31774953638,+6.04468325191,+0,+4.31768192184,+0,+0,+4.75050228401,+0,+0,+0,+6.04649662727,+3.45511965121,+4.31862450385,+5.18267744456,+4.73470018703,+3.01327990286
2010-08-16 19:00:30 UTC,+0,+5.17862157193,+2.58982168897,+3.4528408154,+4.31596988342,+6.04219179532,+0,+4.31590230034,+0,+0,+4.74851439248,+3.88541880056,+0,+0,+6.04396635457,+0,+4.31681735043,+5.18050867284,+4.73345536163,+3.01248764204
2010-08-16 19:01:00 UTC,+0,+5.18126775743,+2.59114512544,+3.45460523041,+4.31817532694,+6.04527934491,+0,+4.31810770487,+3.02310691881,+0,+4.75074105481,+3.88724078048,+0,+0,+6.04680054487,+0,+4.31884156573,+5.18294447235,+4.72851000271,+3.00934020125
2010-08-16 19:01:30 UTC,+0,+5.182744737,+2.59188380705,+3.45559004604,+4.3194063045,+6.04700267366,+0,+4.31933866068,+3.02396875206,+0,+4.75209549089,+3.88834905597,+0,+0,+6.04852452855,+0,+4.32007285717,+5.18442215359,+4.72189006791,+3.00512698752
2010-08-16 19:02:00 UTC,+3.45361471881,+5.17978010443,+0,+3.45361329796,+0,+6.04354356245,+0,+0,+3.02223885747,+0,+4.74922669829,+3.88599614254,+0,+0,+6.04486444187,+0,+0,+5.18128497691,+4.72026662329,+3.00409375688
2010-08-16 19:02:30 UTC,+3.45214999982,+5.17758336602,+0,+3.45214856381,+0,+6.04098042436,+0,+0,+3.0209570372,+0,+4.74728716327,+3.88440911077,+0,+0,+6.04239572637,+0,+0,+5.17916896236,+4.72402030199,+3.00648276094
2010-08-16 19:03:00 UTC,+3.45455195825,+5.18118574597,+0,+3.4545505471,+0,+6.04518365458,+0,+0,+3.0230590643,+6.04495937011,+4.75122398227,+3.88763042761,+0,+0,+6.04740666248,+0,+0,+5.18346399503,+4.71803303755,+3.00267220593
2010-08-16 19:03:30 UTC,+3.45264513266,+0,+0,+3.45264370178,+0,+6.04184686623,+0,+0,+3.02139034305,+6.04162276513,+0,+3.88521079893,+5.17965616984,+0,+6.04364279656,+0,+0,+5.18023786586,+4.71640103682,+3.00163352975
2010-08-16 19:04:00 UTC,+3.45050708266,+0,+0,+3.45050562962,+0,+6.03810545408,+0,+0,+3.01951927022,+6.03788155866,+0,+3.88258675238,+5.17615797011,+3.88251830117,+6.03956094732,+0,+0,+5.17673918312,+4.71828605437,+3.00283323682
