# file...... Output/hvac/house_hvac_file_055.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_14C_tm_3_C_14_Meter_92_1081:hvac_load,house_3_15C_tm_3_C_15_Meter_92_1082:hvac_load,house_3_1A_tm_3_A_1_Meter_94_1083:hvac_load,house_3_2A_tm_3_A_2_Meter_94_1084:hvac_load,house_3_3A_tm_3_A_3_Meter_94_1085:hvac_load,house_3_4A_tm_3_A_4_Meter_94_1086:hvac_load,house_3_5A_tm_3_A_5_Meter_94_1087:hvac_load,house_3_6A_tm_3_A_6_Meter_94_1088:hvac_load,house_3_7A_tm_3_A_7_Meter_94_1089:hvac_load,house_3_8A_tm_3_A_8_Meter_94_1090:hvac_load,house_3_9A_tm_3_A_9_Meter_94_1091:hvac_load,house_3_10A_tm_3_A_10_Meter_94_1092:hvac_load,house_3_11A_tm_3_A_11_Meter_94_1093:hvac_load,house_3_12A_tm_3_A_12_Meter_94_1094:hvac_load,house_3_13A_tm_3_A_13_Meter_94_1095:hvac_load,house_3_14A_tm_3_A_14_Meter_94_1096:hvac_load,house_3_15A_tm_3_A_15_Meter_94_1097:hvac_load,house_3_1B_tm_3_B_1_Meter_95_1098:hvac_load,house_3_2B_tm_3_B_2_Meter_95_1099:hvac_load,house_3_3B_tm_3_B_3_Meter_95_1100:hvac_load
2010-08-16 19:55:00 UTC,+0,+3.48011206592,+5.20243296709,+0,+4.33542466117,+4.33565648761,+5.63561930649,+0,+0,+6.06937379508,+6.06933679309,+3.03491188898,+6.06897138077,+3.90233131809,+6.06889690711,+0,+0,+0,+5.23324981036,+2.18107115017
2010-08-16 19:55:30 UTC,+0,+0,+5.20279694982,+0,+4.33572798669,+4.33595983333,+5.63601359224,+0,+0,+6.0697984322,+6.06976142599,+3.03512422521,+6.0693959837,+3.90260435288,+6.06932149883,+0,+0,+0,+5.23075250661,+2.18003026567
2010-08-16 19:56:00 UTC,+0,+0,+5.19849562062,+0,+4.33214346774,+4.33237507466,+5.6313541616,+0,+0,+6.06478032633,+6.0647433702,+3.03261496257,+0,+3.89937778996,+6.06430393125,+0,+3.89935706136,+0,+5.24131288163,+2.18443186474
2010-08-16 19:56:30 UTC,+0,+0,+5.19272263449,+0,+4.32733254126,+4.3275638263,+5.62510055331,+0,+0,+6.05804532551,+6.05800843665,+3.02924718067,+0,+3.89504729022,+6.05756965334,+0,+3.89502659793,+0,+0,+0
2010-08-16 19:57:00 UTC,+0,+0,+5.20272400374,+0,+4.33566719696,+4.33589903954,+5.63593457313,+0,+0,+6.06971333033,+6.06967632497,+3.03508167072,+0,+3.90254963371,+6.0692364061,+0,+3.90252887855,+0,+0,+0
2010-08-16 19:57:30 UTC,+0,+0,+5.20637510682,+2.60355285342,+0,+4.33894189505,+5.63988964394,+2.16963782643,+2.16973391815,+6.0739728559,+6.07393580805,+3.03721161153,+0,+3.90528844136,+6.07349547486,+0,+3.90526766327,+0,+0,+0
2010-08-16 19:58:00 UTC,+0,+0,+5.2141271186,+2.60742958031,+0,+4.34540247714,+5.64828703914,+2.1728684355,+2.17296473097,+6.08301666848,+6.08297953052,+3.04173389586,+0,+3.91110346964,+6.08253831798,+0,+3.91108264291,+0,+0,+0
2010-08-16 19:58:30 UTC,+0,+0,+0,+2.61314651303,+0,+4.35492977094,+5.66067051416,+2.17763255112,+2.17772914676,+6.09635340224,+6.09631613161,+0,+0,+3.91967877716,+0,+0,+3.91965787881,+0,+0,+0
2010-08-16 19:59:00 UTC,+3.04084119592,+0,+0,+2.61622269284,+0,+0,+5.66733384276,+2.18019603705,+2.18029279404,+6.10352966231,+6.10349232038,+0,+0,+3.92429299757,+0,+0,+3.92427206075,+0,+0,+0
2010-08-16 19:59:30 UTC,+3.03731741338,+3.47100015748,+0,+2.61968780288,+0,+0,+0,+2.1830836319,+2.18318057051,+6.11161323821,+6.11157581607,+0,+0,+3.92949060709,+0,+4.80240211527,+3.92946962696,+6.03973536907,+0,+2.15737644727
2010-08-16 20:00:00 UTC,+3.04005787018,+3.47413184971,+0,+2.62058600125,+0,+0,+0,+2.18383213137,+2.18392911704,+6.11370859883,+0,+0,+0,+3.93083789025,+0,+4.80404865029,+3.93081689889,+6.03312646085,+0,+2.15501567043
2010-08-16 20:00:30 UTC,+3.04036122472,+3.47447851202,+0,+2.61543908431,+0,+0,+0,+2.17954302924,+2.17963974512,+0,+0,+0,+0,+0,+0,+4.79461356453,+3.92309667033,+6.02566443564,+0,+2.15235015041
2010-08-16 20:01:00 UTC,+3.04861377155,+3.4839092165,+0,+0,+0,+0,+0,+2.17812990808,+2.17822653502,+0,+0,+0,+0,+0,+0,+4.79150500739,+3.92055310334,+6.03675012608,+0,+2.15631008475
2010-08-16 20:01:30 UTC,+3.05233052096,+3.4881565801,+0,+0,+0,+0,+0,+2.17897773071,+0,+0,+0,+0,+0,+0,+0,+4.79337003153,+0,+6.02600330279,+5.1646324802,+2.15247119758
2010-08-16 20:02:00 UTC,+3.05183121503,+3.48758599176,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.80129666967,+0,+6.01661986736,+5.1565906433,+0
2010-08-16 20:02:30 UTC,+3.05369425163,+3.48971500105,+0,+0,+4.35857318412,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.79467539132,+0,+6.04146753949,+5.17788571655,+0
2010-08-16 20:03:00 UTC,+0,+3.48814344605,+0,+0,+4.34682106634,+0,+0,+0,+0,+0,+0,+3.04288968871,+6.08492435732,+0,+0,+4.78174721347,+0,+6.05315126649,+5.18789896329,+0
2010-08-16 20:03:30 UTC,+0,+3.49281548875,+0,+0,+4.34134176996,+0,+0,+0,+0,+0,+0,+3.03905402922,+6.07725429942,+0,+0,+4.77571959173,+0,+6.05625045217,+5.19055504333,+0
2010-08-16 20:04:00 UTC,+0,+0,+0,+0,+4.33011715704,+0,+0,+0,+0,+0,+0,+3.03119648891,+6.06154180257,+0,+0,+4.76337170632,+0,+6.06830819822,+5.20088883568,+0
2010-08-16 20:04:30 UTC,+0,+0,+5.18806285533,+0,+4.32346511378,+4.32369614003,+0,+0,+0,+0,+0,+3.02653987426,+6.05223010468,+0,+6.05215607439,+4.75604123403,+0,+6.0791994204,+5.21022288876,+0
2010-08-16 20:05:00 UTC,+0,+0,+5.17548381908,+2.58811377183,+4.31298227851,+4.31321260295,+0,+2.15697619569,+0,+0,+6.03791915378,+3.01920159918,+6.03753482514,+0,+6.03748232789,+4.74450941834,+0,+6.08945978799,+5.2190162845,+2.17513856847
2010-08-16 20:05:30 UTC,+0,+0,+5.17075840854,+2.58575060852,+4.30904432164,+4.30927438233,+5.60132813523,+2.15479809825,+0,+0,+6.0324063121,+3.01644492033,+6.03202241299,+0,+6.03197002387,+4.74017740387,+0,+6.09515820584,+5.22389997383,+2.17717410689
2010-08-16 20:06:00 UTC,+0,+0,+5.16402919281,+2.58238534805,+4.3034364783,+4.30366616328,+5.59403863464,+2.15199372375,+2.15209319768,+0,+6.02455575584,+3.01250928453,+6.02417246853,+3.8735375215,+6.02412023365,+4.73400840313,+0,+6.09696629529,+5.22544955254,+2.17781997665
2010-08-16 20:06:30 UTC,+0,+0,+5.16505335704,+2.58289752956,+4.30428997341,+4.3045197156,+5.59514807232,+2.15242054026,+2.1525174431,+0,+6.02575058436,+3.01310675075,+6.02536720387,+3.87430578558,+6.02531494549,+0,+3.87428526759,+0,+0,+2.18205675454
2010-08-16 20:07:00 UTC,+0,+0,+5.17187131749,+2.58630717086,+4.3099717728,+4.31020189559,+5.60253370672,+2.15526189868,+2.1553589866,+0,+6.03370467356,+3.01708414103,+6.03332067331,+3.87942019313,+6.03326825871,+0,+3.87939963209,+0,+0,+2.17795272229
2010-08-16 20:07:30 UTC,+0,+0,+5.1650753451,+2.58290852573,+4.30430829732,+4.30453804075,+5.59517189112,+2.15242970371,+2.15252660715,+6.02579270301,+6.02577623644,+3.01311957791,+6.02539285394,+3.87432227966,+6.02534059506,+0,+3.87430176153,+0,+0,+0
2010-08-16 20:08:00 UTC,+3.02899570624,+3.4614812977,+5.17890867398,+0,+0,+4.31606692292,+5.61015700436,+2.15819468933,+2.15829196813,+6.04193123854,+6.04191471835,+0,+6.04153007848,+3.88469340459,+6.04147750295,+0,+3.88467857188,+0,+0,+0
2010-08-16 20:08:30 UTC,+3.0328222862,+3.4658541479,+5.17999363747,+0,+0,+4.31697114604,+5.61133230355,+2.15864684359,+2.15874415181,+6.04319700194,+6.04318047754,+0,+6.04279573906,+3.8855072738,+6.04274313874,+0,+3.88549243668,+0,+0,+0
2010-08-16 20:09:00 UTC,+3.03366527501,+3.46681747907,+5.18621619992,+0,+0,+4.32215711275,+5.61807296615,+2.16124007174,+2.16133754859,+6.05045650139,+6.05043995288,+0,+6.05005464902,+3.89017503598,+6.0500019067,+0,+3.89016017353,+0,+0,+0
2010-08-16 20:09:30 UTC,+3.03111158546,+3.463906237,+5.19350705895,+0,+0,+4.32823341182,+5.62597087327,+0,+0,+6.05896231982,+6.05892638648,+0,+6.05855977687,+3.89564416431,+6.05850686848,+0,+3.89562927222,+0,+0,+0
2010-08-16 20:10:00 UTC,+3.02993212416,+3.46255839421,+5.20709233703,+0,+0,+4.3395555627,+5.64068728239,+0,+0,+6.07481146825,+6.07477538173,+0,+0,+3.90583495478,+6.07435442203,+0,+3.9058200075,+0,+0,+2.17050994762
2010-08-16 20:10:30 UTC,+3.02502690994,+3.4569529051,+0,+0,+0,+0,+5.65204319819,+0,+0,+6.08704146206,+6.08700525758,+0,+0,+3.91369867592,+6.08658318633,+0,+3.91368368611,+0,+0,+2.16882904528
2010-08-16 20:11:00 UTC,+3.03494923294,+3.46829175239,+0,+0,+0,+0,+5.6499307172,+0,+0,+6.08476638094,+6.08473019839,+0,+0,+3.91223582946,+6.08430833389,+0,+3.91222084756,+0,+0,+2.16435626
2010-08-16 20:11:30 UTC,+3.03557391546,+3.46900561547,+0,+0,+0,+0,+5.66086545254,+0,+0,+6.09654277538,+6.0965064794,+0,+0,+0,+6.09608354527,+4.79056297799,+0,+6.05203116697,+5.18692966053,+2.16177078812
2010-08-16 20:12:00 UTC,+0,+3.46794288903,+0,+0,+0,+0,+0,+0,+0,+6.10297135103,+6.1029349932,+0,+0,+0,+6.10251147541,+4.79561456177,+0,+6.05335976635,+5.18806829952,+2.16224537969
2010-08-16 20:12:30 UTC,+0,+0,+0,+2.61960777337,+0,+0,+0,+0,+0,+6.11141704169,+0,+3.05593532755,+0,+0,+0,+4.80225119704,+0,+6.05193929164,+5.1868509214,+0
2010-08-16 20:13:00 UTC,+0,+0,+0,+2.62196422212,+0,+0,+0,+2.1849800116,+0,+6.11691426271,+0,+3.058684168,+0,+0,+0,+4.80657092072,+0,+6.04815054262,+5.18360388011,+0
2010-08-16 20:13:30 UTC,+0,+0,+0,+2.61467037892,+4.35724396548,+0,+0,+2.17890180576,+0,+6.09989888493,+0,+3.05017576743,+0,+0,+0,+4.79320021365,+0,+6.04164178648,+5.17802573315,+0
2010-08-16 20:14:00 UTC,+0,+0,+0,+2.61277344774,+4.35408292094,+0,+0,+2.17732102899,+2.1774195489,+6.09547364634,+0,+3.04796296304,+0,+0,+0,+4.78972285494,+0,+6.04742706621,+5.18298384492,+0
2010-08-16 20:14:30 UTC,+0,+0,+0,+2.61170795054,+4.35230737732,+0,+0,+2.17643311422,+2.17653157665,+0,+0,+3.04672004141,+0,+0,+0,+4.78776963916,+0,+6.04567464562,+5.18148198199,+0
2010-08-16 20:15:00 UTC,+0,+0,+0,+2.60393949119,+4.33936202454,+0,+0,+2.16995939506,+2.17005743804,+0,+0,+3.03765799509,+0,+0,+0,+4.77352889187,+0,+6.04927690414,+5.1845691967,+0
2010-08-16 20:15:30 UTC,+0,+0,+0,+0,+4.34574974621,+0,+0,+2.17315377056,+2.17325202061,+0,+0,+3.04212954793,+0,+0,+0,+4.78055580978,+0,+6.04558907985,+5.18140865029,+2.15946959728
2010-08-16 20:16:00 UTC,+0,+0,+0,+0,+4.34200562896,+4.34222611137,+0,+2.17128141026,+2.17137953895,+0,+0,+3.03950857927,+0,+0,+0,+4.77643703223,+0,+6.05093266366,+5.18598821906,+2.16137838953
2010-08-16 20:16:30 UTC,+0,+0,+0,+0,+4.33168590425,+4.33190575193,+0,+2.16612071619,+2.1662185101,+0,+0,+3.0322845336,+0,+0,+0,+4.76508464974,+3.89893873458,+6.0576545702,+0,+2.16377953502
2010-08-16 20:17:00 UTC,+3.04728385031,+3.48238727807,+5.18964944293,+0,+4.32478730855,+4.32500673179,+0,+0,+2.1627684319,+0,+0,+3.02745535743,+6.05587978824,+3.89275043173,+0,+4.75749573613,+3.89272911601,+6.05928482609,+0,+2.16436188193
2010-08-16 20:17:30 UTC,+3.04245808786,+3.47687258239,+5.18749175111,+0,+4.32298917976,+4.32320849234,+0,+0,+2.16186916402,+0,+0,+0,+6.05154263909,+3.89113187159,+0,+4.75551767495,+3.89111056999,+6.06554579862,+0,+2.16659837612
2010-08-16 20:18:00 UTC,+3.03930330848,+3.473267422,+5.18499911739,+0,+4.32089902106,+4.32113110929,+5.61675454749,+0,+0,+0,+6.04900076522,+0,+6.04863486542,+3.88926205971,+0,+0,+3.88924077442,+0,+0,+0
2010-08-16 20:18:30 UTC,+3.03939870858,+3.47337644159,+5.17981131591,+0,+0,+4.31680754958,+5.61113480158,+0,+0,+0,+6.04294851947,+0,+6.04258305238,+3.88537050806,+0,+0,+3.88534925673,+0,+0,+0
2010-08-16 20:19:00 UTC,+3.03647012595,+3.4700297702,+5.18080943438,+0,+0,+4.31763939033,+5.612216025,+0,+0,+0,+6.04411295462,+0,+6.04374740432,+3.88611923166,+6.04369478537,+0,+3.8860979738,+0,+0,+0
2010-08-16 20:19:30 UTC,+3.03971282747,+3.47373540454,+5.18380133716,+0,+0,+4.3201328687,+5.61545703816,+0,+0,+0,+6.04760339864,+0,+6.04723759867,+3.8883635629,+6.04715977346,+0,+3.88834228545,+0,+0,+0
2010-08-16 20:20:00 UTC,+3.03979910661,+3.47383400101,+5.18467924555,+0,+0,+4.32086452532,+5.61638850699,+0,+0,+0,+6.04862759306,+0,+6.04826171987,+3.88902211272,+6.04818386614,+0,+3.88900082952,+0,+0,+0
2010-08-16 20:20:30 UTC,+3.0393739051,+3.47334809708,+5.18627317976,+2.59350480296,+0,+4.32219292419,+5.61811514265,+2.16126381787,+0,+0,+6.05048712481,+0,+6.05012111867,+3.89021777857,+6.05004321316,+0,+3.89019648494,+0,+0,+0
2010-08-16 20:21:00 UTC,+0,+3.4720467554,+5.18247839703,+2.59160705098,+0,+4.31903031863,+5.61400442902,+2.15968235728,+0,+0,+6.04606001679,+0,+6.04569432724,+3.88737117909,+6.04561654504,+0,+3.8873499103,+0,+0,+2.17294291107
2010-08-16 20:21:30 UTC,+0,+0,+5.19001397599,+2.59537555648,+0,+0,+5.62216737517,+2.16282277977,+0,+6.05488714442,+6.05485125053,+0,+6.05448493228,+3.89302388076,+6.05440690533,+0,+0,+0,+0,+2.16473941834
2010-08-16 20:22:00 UTC,+0,+0,+5.18483096922,+2.59278356066,+0,+0,+5.61655286229,+2.16066278239,+2.16076022171,+6.04884043381,+6.04880459848,+3.02464440678,+6.04843871265,+3.88913592594,+6.04836085399,+0,+0,+0,+5.1999659646,+2.16720439784
2010-08-16 20:22:30 UTC,+0,+0,+5.19183361405,+2.59628554828,+0,+0,+5.62413850548,+2.16358110657,+2.16367873555,+6.05701000965,+6.05697409521,+3.02872953624,+6.05660762523,+0,+6.05652953926,+0,+0,+0,+5.2003082904,+2.16734708124
2010-08-16 20:23:00 UTC,+0,+0,+0,+2.59862731797,+0,+0,+5.62921100502,+2.16553258212,+2.16563033784,+6.06247298333,+6.06243701604,+3.03146125151,+6.06207015545,+0,+6.06199191771,+4.76379088529,+0,+0,+5.19708663866,+2.16600427764
2010-08-16 20:23:30 UTC,+0,+0,+0,+0,+0,+0,+5.6386103923,+2.16914868354,+2.16924667394,+6.07259592254,+6.07255985742,+3.03652314442,+0,+0,+6.07211375459,+4.77174550631,+0,+6.06104714367,+5.19465655163,+0
2010-08-16 20:24:00 UTC,+0,+0,+0,+0,+4.33659333053,+0,+0,+2.16858132437,+2.16867927795,+6.07100765343,+6.07097160366,+3.03572894342,+0,+0,+6.07052565844,+4.770497442,+0,+6.060477495,+5.1941683501,+0
2010-08-16 20:24:30 UTC,+0,+0,+0,+0,+4.33963207526,+0,+0,+0,+2.17019900282,+6.07526170591,+6.07522561505,+3.03785614756,+0,+0,+6.07477924786,+4.77384028284,+0,+6.05167305,+5.18662274645,+0
2010-08-16 20:25:00 UTC,+0,+0,+0,+0,+4.34404290168,+0,+0,+0,+2.17240492747,+6.081436587,+0,+3.04094384631,+0,+0,+6.08095345717,+4.77869251349,+0,+6.05642115773,+5.19069197946,+0
2010-08-16 20:25:30 UTC,+0,+3.46901890418,+0,+0,+4.34494047727,+0,+0,+0,+2.17285381934,+6.08269313666,+0,+3.04157217371,+0,+0,+6.08220987013,+4.77967991208,+0,+6.07288578419,+5.20480252912,+0
2010-08-16 20:26:00 UTC,+3.03398777764,+3.46719303838,+0,+0,+4.34318560351,+0,+0,+0,+0,+6.08023642314,+0,+3.04034371424,+0,+0,+6.07975342377,+4.77774942304,+0,+6.07907980967,+5.21011094693,+0
2010-08-16 20:26:30 UTC,+3.03967888205,+3.47369661305,+0,+0,+4.34468285946,+0,+0,+0,+0,+6.08233248783,+0,+0,+0,+0,+0,+4.77939651373,+3.91064939742,+6.07637319044,+0,+2.17046604956
2010-08-16 20:27:00 UTC,+3.03840258913,+3.47223811463,+0,+0,+4.34680398637,+0,+0,+0,+0,+6.08530193287,+0,+0,+0,+0,+0,+4.78172990789,+3.91255869378,+6.0736557071,+0,+2.16949533214
2010-08-16 20:27:30 UTC,+3.03771505238,+3.47145242421,+0,+0,+4.34306619054,+4.34329977426,+0,+0,+0,+6.08006925245,+0,+0,+0,+0,+0,+4.77761806006,+3.90919418025,+6.07705590403,+0,+2.170709923
2010-08-16 20:28:00 UTC,+3.04311003572,+3.47761760331,+0,+2.6081444739,+4.34635614843,+4.34658995393,+0,+2.17346354892,+0,+0,+0,+0,+0,+0,+0,+4.78123725355,+3.91215558012,+6.07553552343,+0,+2.17016682492
2010-08-16 20:28:30 UTC,+3.04279421862,+3.47725669968,+0,+2.60573235626,+4.34233662198,+4.34257015649,+0,+2.17145344996,+0,+0,+0,+0,+0,+3.90855892473,+0,+4.77681548143,+3.90853747141,+6.07636482659,+0,+2.17046306189
2010-08-16 20:29:00 UTC,+3.04198187946,+3.47632838976,+0,+2.60561065381,+0,+4.34236733919,+0,+2.17135203121,+0,+0,+0,+0,+0,+3.90837637288,+0,+4.77659238265,+3.90835492115,+6.07222463306,+0,+0
2010-08-16 20:29:30 UTC,+3.04448082202,+3.47918408514,+5.2082743379,+2.60450747063,+0,+4.3405288829,+0,+2.17043271147,+0,+0,+0,+0,+0,+3.9067216147,+0,+0,+3.90670017735,+0,+0,+0
2010-08-16 20:30:00 UTC,+0,+0,+5.19907090181,+2.59990487935,+0,+4.33285865864,+0,+2.16659721706,+0,+0,+0,+0,+0,+3.899817797,+0,+0,+3.89979641971,+0,+0,+0
2010-08-16 20:30:30 UTC,+0,+0,+5.19764150202,+2.59919004374,+0,+4.33166738426,+5.6304299235,+2.16600152046,+2.16609930663,+0,+0,+0,+0,+3.89874555434,+0,+0,+3.89872418638,+0,+0,+0
2010-08-16 20:31:00 UTC,+0,+0,+5.20488664126,+0,+0,+4.33770554691,+5.63827824977,+2.1690209028,+2.16911888492,+0,+6.07220215049,+0,+0,+3.90418038571,+0,+0,+3.90415897045,+0,+0,+0
2010-08-16 20:31:30 UTC,+0,+0,+5.20438252041,+0,+0,+4.33728540813,+5.6377321589,+2.16881081244,+2.16890878091,+0,+6.07161402794,+3.03605018553,+6.07124651125,+3.90380222703,+0,+0,+0,+0,+0,+0
2010-08-16 20:32:00 UTC,+0,+0,+5.2041378121,+0,+0,+4.33708146613,+5.63746707758,+0,+2.16880679317,+0,+6.07132854382,+3.0359074302,+6.07096104748,+3.90361866289,+0,+0,+0,+0,+5.19006877153,+2.16307918848
2010-08-16 20:32:30 UTC,+0,+0,+5.19890038458,+0,+0,+0,+5.63179361311,+0,+2.16662397489,+0,+6.06521840288,+3.03285207469,+6.06485134342,+3.89968988604,+0,+0,+0,+0,+5.18969919243,+2.16292514574
2010-08-16 20:33:00 UTC,+0,+0,+5.19430711996,+0,+0,+0,+5.62681794068,+0,+2.16470962617,+0,+6.05985976181,+3.03017250419,+6.05949308546,+3.89624431803,+6.05941491929,+0,+0,+0,+5.19577604506,+2.1654580144
2010-08-16 20:33:30 UTC,+0,+0,+5.19929202926,+0,+0,+0,+5.63221786371,+0,+2.1667872019,+0,+6.06567530734,+3.03308054829,+6.06530821513,+0,+6.0652298875,+0,+0,+0,+5.1969883755,+2.16596332093
2010-08-16 20:34:00 UTC,+0,+3.479153824,+5.20211974887,+0,+0,+0,+5.63528100247,+0,+0,+0,+6.06897421039,+3.03473015364,+6.0686068824,+0,+6.06852846329,+0,+0,+0,+5.19715650406,+2.16603339794
2010-08-16 20:34:30 UTC,+0,+3.47593044384,+5.20611847558,+0,+0,+0,+5.63961263929,+0,+0,+0,+6.07363924558,+3.03706288886,+6.07327158405,+0,+6.07319303567,+0,+0,+0,+5.19748963365,+0
2010-08-16 20:35:00 UTC,+3.04317589589,+3.47769286574,+0,+0,+4.34177204083,+0,+5.64386732249,+0,+0,+0,+6.07822140408,+3.03935418181,+6.07785341504,+0,+6.07777473983,+4.77619440101,+0,+0,+5.18990024205,+0
2010-08-16 20:35:30 UTC,+3.03863708862,+3.47250609164,+0,+0,+4.34112305532,+0,+5.64302372247,+0,+0,+6.07734898471,+6.0773128737,+3.03889987426,+6.07694494958,+0,+6.0768662995,+4.77548046964,+0,+6.06207477765,+5.19553725671,+0
2010-08-16 20:36:00 UTC,+3.04053249953,+3.47467209421,+0,+2.5999852312,+4.33275967641,+0,+5.63215237639,+2.16666417696,+0,+6.06564077749,+6.06560477957,+0,+6.06523769243,+0,+6.06515936677,+4.76628014285,+0,+6.06920231313,+5.20164571259,+0
2010-08-16 20:36:30 UTC,+3.04023290134,+3.47432972493,+0,+2.60042768085,+4.33349696958,+0,+0,+2.16703288515,+0,+6.06667294181,+6.06663693392,+0,+6.06626977301,+0,+6.06619141871,+4.76709121912,+0,+6.07782193827,+5.20903292307,+0
2010-08-16 20:37:00 UTC,+3.03858862403,+3.47245070817,+0,+2.60127831698,+4.33491446017,+0,+0,+2.1677417489,+0,+6.06865733996,+6.06862131289,+0,+6.06825401014,+0,+6.06817560082,+4.76865056216,+3.90185653757,+6.08081105887,+0,+0
2010-08-16 20:37:30 UTC,+3.03665100633,+3.47023647338,+0,+2.60499425948,+4.34110666559,+0,+0,+2.17083836903,+0,+6.07732604013,+0,+0,+0,+0,+6.07684335745,+4.77546243974,+3.90743034695,+6.07304742819,+0,+2.16927804768
2010-08-16 20:38:00 UTC,+3.04054348923,+3.4746846528,+0,+2.60635046202,+4.34336662667,+0,+0,+2.17196853833,+0,+6.08048984429,+0,+0,+0,+0,+6.08000681745,+4.77794856167,+3.90946461268,+6.06668653527,+0,+2.16700586088
2010-08-16 20:38:30 UTC,+3.04713350138,+0,+0,+2.60218457083,+4.33642463144,+0,+0,+2.16849696078,+2.1685949089,+6.07077148523,+0,+0,+0,+0,+6.07028951586,+4.77031186074,+3.90321589289,+6.07846042003,+0,+2.1712116328
2010-08-16 20:39:00 UTC,+0,+0,+0,+0,+4.33865495186,+4.33888823816,+0,+2.16961230736,+2.16971032784,+6.07389379424,+0,+0,+0,+0,+6.073411485,+4.77276537588,+3.90522347826,+6.08590642704,+0,+2.173871435
2010-08-16 20:39:30 UTC,+0,+0,+0,+0,+4.34461215085,+4.34484583874,+0,+0,+2.17268961801,+6.08223350024,+0,+0,+0,+0,+6.08175028377,+4.77931872905,+3.91058575016,+6.07735002194,+0,+2.17081498544
2010-08-16 20:40:00 UTC,+0,+0,+0,+0,+0,+4.34466610345,+0,+0,+2.17259973562,+6.08198189897,+0,+0,+0,+3.91044544512,+0,+4.77912102045,+3.91042397541,+6.08358997351,+0,+0
2010-08-16 20:40:30 UTC,+0,+0,+0,+0,+0,+4.34674538703,+0,+0,+2.17363954837,+6.08489256968,+0,+0,+0,+3.91231696713,+0,+4.78140822977,+3.91229548116,+6.07933023251,+0,+0
2010-08-16 20:41:00 UTC,+0,+0,+0,+0,+0,+4.34006832327,+0,+0,+2.17030046743,+6.07554572825,+0,+3.03799817061,+0,+3.90630707406,+0,+0,+3.90628564031,+6.08197564331,+0,+0
2010-08-16 20:41:30 UTC,+0,+0,+0,+0,+0,+4.33917116216,+0,+0,+2.16985181308,+6.07428984351,+0,+3.03737017573,+0,+3.90549955706,+0,+0,+0,+0,+0,+0
2010-08-16 20:42:00 UTC,+0,+0,+5.21781895644,+0,+0,+4.34848345114,+0,+0,+0,+0,+0,+3.04388859249,+0,+3.91388136417,+0,+0,+0,+0,+0,+0
2010-08-16 20:42:30 UTC,+0,+0,+5.21973800377,+0,+0,+4.35008280184,+0,+0,+0,+0,+0,+3.04500810616,+0,+3.91532090802,+0,+0,+0,+0,+5.21123193602,+0
2010-08-16 20:43:00 UTC,+0,+3.47914680927,+5.21151518499,+0,+0,+4.34322983318,+5.6454586466,+0,+0,+0,+0,+3.04021116453,+0,+3.9091526867,+0,+0,+0,+0,+5.21256065754,+2.17245393977
2010-08-16 20:43:30 UTC,+0,+3.49006223061,+5.20595887011,+0,+0,+4.33859915181,+5.63943974604,+2.16946774977,+0,+0,+6.07345304503,+3.03696977989,+0,+3.90498470184,+0,+0,+0,+0,+5.21008656333,+2.17142272293
2010-08-16 20:44:00 UTC,+0,+3.48452984667,+5.20875608656,+2.60474839063,+0,+0,+5.64246984211,+2.17063347823,+0,+0,+6.07671636214,+3.03860159064,+0,+3.90708299108,+0,+0,+0,+0,+5.20339745477,+2.16863466323
2010-08-16 20:44:30 UTC,+3.0496243128,+3.48506186862,+5.21377655322,+2.60725910003,+0,+0,+5.64790828296,+2.17272573702,+0,+0,+6.08257339001,+3.04153037775,+0,+0,+0,+0,+0,+0,+5.1947186699,+2.16501729402
2010-08-16 20:45:00 UTC,+3.05057210217,+3.48614496593,+5.22132307601,+2.61103307668,+0,+0,+5.65608308441,+2.17587071906,+0,+0,+6.09137739116,+0,+0,+0,+0,+0,+0,+0,+5.18849070709,+2.1624214417
2010-08-16 20:45:30 UTC,+3.05436473967,+3.49047904649,+5.21952777856,+2.61013525786,+0,+0,+5.65413832112,+2.17512253635,+0,+0,+6.08928294298,+0,+0,+0,+0,+0,+0,+0,+5.18058360542,+0
2010-08-16 20:46:00 UTC,+3.0451475068,+3.47994594686,+5.2136169295,+2.60717927307,+4.34474774827,+0,+5.64773536989,+2.17265921452,+0,+0,+6.08238716815,+0,+6.08201888131,+0,+0,+0,+0,+0,+5.19249288293,+0
2010-08-16 20:46:30 UTC,+3.04773633992,+3.4829043658,+5.21543665964,+2.60808931062,+4.34626422498,+0,+5.64970659996,+2.17341757951,+0,+0,+6.08451012024,+0,+6.08414168168,+0,+0,+4.78113613105,+0,+0,+5.18489169745,+0
2010-08-16 20:47:00 UTC,+3.04683259985,+0,+0,+0,+4.35092104214,+0,+5.65575987993,+0,+2.17584479488,+0,+6.09102931021,+0,+6.09066040573,+0,+0,+4.78625896927,+3.91626459163,+6.04836198088,+0,+0
