# file...... Output/hvac/house_hvac_file_021.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_4B_tm_2_B_4_Meter_47_401:hvac_load,house_2_5B_tm_2_B_5_Meter_47_402:hvac_load,house_2_6B_tm_2_B_6_Meter_47_403:hvac_load,house_2_7B_tm_2_B_7_Meter_47_404:hvac_load,house_2_8B_tm_2_B_8_Meter_47_405:hvac_load,house_2_9B_tm_2_B_9_Meter_47_406:hvac_load,house_2_10B_tm_2_B_10_Meter_47_407:hvac_load,house_2_11B_tm_2_B_11_Meter_47_408:hvac_load,house_2_12B_tm_2_B_12_Meter_47_409:hvac_load,house_2_13B_tm_2_B_13_Meter_47_410:hvac_load,house_2_14B_tm_2_B_14_Meter_47_411:hvac_load,house_2_15B_tm_2_B_15_Meter_47_412:hvac_load,house_2_1C_tm_2_C_1_Meter_47_413:hvac_load,house_2_2C_tm_2_C_2_Meter_47_414:hvac_load,house_2_3C_tm_2_C_3_Meter_47_415:hvac_load,house_2_4C_tm_2_C_4_Meter_47_416:hvac_load,house_2_5C_tm_2_C_5_Meter_47_417:hvac_load,house_2_6C_tm_2_C_6_Meter_47_418:hvac_load,house_2_7C_tm_2_C_7_Meter_47_419:hvac_load,house_2_8C_tm_2_C_8_Meter_47_420:hvac_load
2010-08-16 20:23:30 UTC,+2.14996617466,+0,+5.1594555048,+0,+0,+3.43999630798,+3.86975811194,+0,+2.15005763489,+4.29946794077,+0,+2.15004291437,+0,+0,+0,+6.02042586044,+0,+0,+1.7204690098,+0
2010-08-16 20:24:00 UTC,+2.15147042566,+0,+5.16306530455,+3.44200808718,+0,+0,+3.87246560494,+0,+2.15156198459,+4.30247604296,+0,+2.15154724814,+0,+0,+0,+6.01685246741,+0,+0,+1.71944778141,+0
2010-08-16 20:24:30 UTC,+2.14882240104,+0,+5.1567107543,+3.43777181371,+0,+0,+3.86769944017,+0,+2.14891378619,+4.29718069756,+0,+2.14889907778,+0,+0,+0,+6.02007224416,+0,+0,+1.72036795097,+0
2010-08-16 20:25:00 UTC,+2.14976552813,+0,+5.15897400683,+3.43928061545,+0,+0,+3.86939696936,+0,+2.14985697519,+4.29906670104,+0,+2.14984225679,+0,+3.4409271287,+0,+6.02057312325,+0,+0,+1.72051109558,+0
2010-08-16 20:25:30 UTC,+2.15279164614,+0,+5.16623588013,+3.4441217577,+0,+0,+3.87484366237,+0,+0,+4.30511813283,+0,+2.15286854129,+3.00742413423,+3.43716589753,+0,+6.01399239332,+0,+0,+1.71863041008,+0
2010-08-16 20:26:00 UTC,+0,+0,+5.17011246935,+3.44670609368,+0,+0,+3.87775125802,+0,+0,+0,+0,+0,+3.00702972427,+3.43671512358,+0,+0,+0,+5.15391620404,+1.71840501472,+0
2010-08-16 20:26:30 UTC,+0,+0,+5.16973422442,+3.44645393594,+0,+0,+0,+0,+0,+0,+0,+0,+3.00893045467,+3.43888748182,+0,+0,+0,+5.15717374669,+0,+3.00936775683
2010-08-16 20:27:00 UTC,+0,+0,+5.17082598175,+3.44718175816,+0,+0,+0,+0,+0,+0,+0,+0,+3.00724612419,+3.43696244859,+0,+0,+0,+5.1542870782,+0,+3.0073961502
2010-08-16 20:27:30 UTC,+0,+0,+5.17056656858,+3.44700881985,+4.30884012707,+0,+0,+3.01680606014,+0,+0,+2.15472213093,+0,+3.0072495237,+3.4369663339,+0,+0,+0,+5.15429290455,+0,+3.00739954994
2010-08-16 20:28:00 UTC,+0,+0,+5.17121843818,+3.44744339003,+4.30938335748,+0,+0,+3.01684478467,+0,+0,+2.15499379657,+0,+3.01030945663,+3.44046355292,+0,+0,+0,+5.15953713179,+0,+3.01045970308
2010-08-16 20:28:30 UTC,+0,+0,+0,+3.44913839116,+4.31150217786,+0,+0,+3.01832814033,+0,+0,+2.15605340352,+0,+3.00910300306,+3.4390846886,+0,+0,+0,+5.15746946652,+0,+3.0092531627
2010-08-16 20:29:00 UTC,+0,+0,+0,+3.447040523,+4.3088797573,+0,+0,+3.01649222142,+0,+0,+2.15474194972,+0,+3.00672452183,+3.43636630556,+3.43621679742,+0,+0,+5.15339313672,+0,+3.00687451029
2010-08-16 20:29:30 UTC,+0,+0,+0,+0,+4.30885317204,+3.44741513194,+0,+3.01647360946,+0,+0,+2.15472865462,+0,+3.00707441817,+3.43676620456,+3.43661667416,+0,+0,+5.1539928021,+0,+3.00722443181
2010-08-16 20:30:00 UTC,+0,+0,+0,+0,+4.31138462546,+3.44944054946,+0,+3.01824584358,+0,+0,+2.1559946164,+0,+0,+3.43825776043,+3.43810814699,+0,+0,+5.1562294529,+1.71917636183,+0
2010-08-16 20:30:30 UTC,+2.15381119354,+4.30719539205,+0,+0,+4.30727007086,+3.44614849164,+0,+3.01536530308,+2.15390290594,+0,+2.15393695699,+0,+0,+0,+3.43869766729,+0,+0,+5.15711351262,+1.71947114935,+0
2010-08-16 20:31:00 UTC,+2.15059671628,+4.30076724584,+0,+0,+4.30084176518,+3.44100519976,+0,+3.01086493842,+2.15068821789,+0,+0,+0,+0,+0,+3.4409540402,+0,+4.30105278064,+5.16049722747,+1.72059944054,+0
2010-08-16 20:31:30 UTC,+2.14874659685,+4.29706747228,+0,+0,+4.29714189979,+3.43804493475,+0,+0,+2.14883797702,+0,+0,+2.14882326941,+0,+0,+3.44189244919,+6.02252420403,+4.30222574529,+5.16190448981,+1.72106868859,+0
2010-08-16 20:32:00 UTC,+2.14828483153,+4.29614405786,+0,+0,+4.29621846243,+3.43730609178,+0,+0,+2.14837618137,+0,+0,+2.14836147866,+0,+0,+3.43931937813,+6.01802205354,+4.29900953421,+5.15804584617,+1.71978203363,+0
2010-08-16 20:32:30 UTC,+2.14713600675,+4.29384669733,+0,+0,+4.29392104484,+3.4354679262,+3.8646641085,+0,+2.14722728114,+4.29380835727,+0,+2.1472125906,+0,+0,+3.44217158474,+6.02301261269,+4.30257465087,+5.16232308866,+1.72120826932,+0
2010-08-16 20:33:00 UTC,+2.1481479219,+4.29587027303,+0,+0,+0,+3.4370870309,+3.86648544892,+0,+2.14823926275,+4.29583191856,+0,+2.14822456149,+0,+0,+0,+6.02451776772,+4.30364989175,+5.16361310711,+0,+0
2010-08-16 20:33:30 UTC,+2.14964951409,+4.29887307969,+0,+0,+0,+3.43948963842,+3.86918815634,+0,+0,+4.29883470381,+0,+2.14972623636,+0,+0,+0,+6.01879069156,+4.29955862782,+5.15870462027,+0,+0
2010-08-16 20:34:00 UTC,+0,+4.2963161887,+0,+0,+0,+0,+3.86688679996,+0,+0,+4.29627783105,+0,+2.14844755965,+0,+0,+0,+6.01783866413,+4.29887852592,+5.1578886692,+0,+0
2010-08-16 20:34:30 UTC,+0,+4.29626414633,+0,+0,+0,+0,+3.86683995868,+0,+0,+4.29622578904,+0,+2.14842153375,+0,+0,+0,+6.01358868407,+4.29584245828,+0,+0,+0
2010-08-16 20:35:00 UTC,+0,+4.29499334702,+0,+0,+0,+0,+3.86569616251,+0,+0,+4.2949549988,+0,+2.14778601915,+0,+0,+0,+6.01374522955,+4.29595429007,+0,+0,+0
2010-08-16 20:35:30 UTC,+0,+4.29762984382,+0,+0,+0,+0,+3.86806916894,+0,+0,+4.2975914768,+0,+0,+0,+0,+0,+6.01314939331,+4.29552864119,+0,+0,+0
2010-08-16 20:36:00 UTC,+0,+4.30018143583,+0,+3.44014169454,+0,+0,+3.87036575591,+0,+0,+4.30014305062,+0,+0,+3.00844069504,+0,+0,+6.01602516374,+0,+0,+0,+3.00859080702
2010-08-16 20:36:30 UTC,+0,+0,+0,+3.44709402246,+0,+0,+3.87818771056,+0,+0,+4.30883346611,+0,+0,+3.00750233875,+0,+0,+6.01414877538,+0,+0,+1.71867510198,+3.00765238319
2010-08-16 20:37:00 UTC,+0,+0,+0,+3.44584760335,+0,+0,+3.8767853841,+0,+0,+4.30727544126,+0,+0,+3.00692701307,+3.43659773423,+0,+6.01299832281,+0,+0,+1.71834631786,+3.00707701611
2010-08-16 20:37:30 UTC,+0,+0,+0,+3.44596155296,+0,+0,+3.87691358701,+3.0155479764,+0,+0,+2.15406744621,+0,+3.00554640359,+3.43501982584,+0,+6.01023758093,+0,+0,+1.71755733432,+3.00569630722
2010-08-16 20:38:00 UTC,+0,+0,+5.16766305844,+3.44507318898,+0,+0,+0,+3.0147705375,+0,+0,+2.15351209749,+0,+3.00776984241,+3.43756100986,+0,+6.01468369023,+0,+0,+1.71882797359,+3.00791990612
2010-08-16 20:38:30 UTC,+0,+0,+5.17066555162,+3.44707480709,+0,+0,+0,+3.01652222464,+2.15472931495,+0,+2.15476338195,+0,+3.01157935228,+3.44191492562,+3.44176510861,+0,+0,+0,+1.7210050124,+3.01172969007
2010-08-16 20:39:00 UTC,+2.15424208485,+0,+5.16971654494,+3.44644214988,+0,+0,+0,+3.01596856384,+2.15433382549,+0,+2.15436788486,+0,+3.01278513762,+3.44329302619,+3.44314313249,+0,+0,+0,+1.72169408828,+0
2010-08-16 20:39:30 UTC,+2.15399373076,+0,+5.16912056154,+3.44604483634,+4.30763510845,+0,+0,+3.01562086067,+2.15408545514,+0,+2.15411950971,+0,+3.01129934012,+3.44159489775,+3.44144509855,+0,+0,+0,+0,+0
2010-08-16 20:40:00 UTC,+2.15407432775,+0,+5.16931397275,+3.44617377432,+4.30779628616,+3.44656951687,+0,+3.01573369887,+2.15416605741,+0,+2.15420011354,+0,+3.01234843233,+3.44279391263,+3.44264404671,+0,+0,+0,+0,+0
2010-08-16 20:40:30 UTC,+2.1553036219,+0,+5.17226394984,+3.4481403825,+4.31025462642,+3.44853643651,+0,+3.01745474752,+2.1553954321,+0,+0,+0,+0,+3.44171450299,+3.44156469714,+0,+0,+0,+0,+0
2010-08-16 20:41:00 UTC,+2.15454959109,+0,+5.17045447763,+0,+4.30874671695,+3.44732995716,+0,+3.01639908179,+2.15464135188,+0,+0,+2.15462658287,+0,+3.44367647612,+3.44352656108,+0,+0,+0,+0,+0
2010-08-16 20:41:30 UTC,+2.15722983977,+0,+5.17688635745,+0,+4.31410667352,+3.45161846182,+0,+0,+0,+0,+0,+2.15730697877,+0,+3.43997871412,+3.43982900487,+0,+0,+0,+0,+0
2010-08-16 20:42:00 UTC,+2.1579456286,+0,+5.17860405921,+0,+4.31553810679,+3.45276375245,+0,+0,+0,+0,+0,+2.1580228069,+0,+0,+3.44040464483,+0,+0,+5.16108230539,+0,+0
2010-08-16 20:42:30 UTC,+0,+0,+5.17229354138,+0,+4.3102792863,+3.44855616689,+0,+0,+0,+0,+0,+2.15539298698,+0,+0,+0,+0,+0,+5.16092954251,+0,+0
2010-08-16 20:43:00 UTC,+0,+0,+5.17106170939,+0,+4.30925274878,+3.44773483354,+0,+0,+0,+0,+0,+2.15487963821,+0,+0,+0,+0,+0,+5.16495935,+1.72223092273,+0
2010-08-16 20:43:30 UTC,+0,+0,+5.17000779271,+0,+4.30837447559,+3.44703212659,+0,+0,+0,+0,+0,+2.15444043318,+0,+0,+0,+0,+0,+5.17158026714,+1.72429505145,+0
2010-08-16 20:44:00 UTC,+0,+4.30177796152,+5.162181512,+0,+4.30185250594,+3.44181389418,+3.87180272547,+0,+0,+4.3017395649,+0,+2.1511789399,+0,+0,+0,+0,+0,+5.16607101531,+1.72245800585,+0
2010-08-16 20:44:30 UTC,+0,+4.29967797106,+5.15966148759,+0,+4.29975246336,+0,+3.86991260719,+0,+0,+4.29963958944,+0,+2.15012875481,+0,+0,+0,+6.02419506265,+4.30341936026,+5.16333652728,+1.72154619788,+0
2010-08-16 20:45:00 UTC,+0,+4.29621404295,+5.15550471469,+0,+0,+0,+3.86679486261,+0,+0,+4.29617568602,+0,+0,+0,+0,+0,+6.02471782084,+4.30379280414,+5.163784566,+1.72169559522,+3.01293819922
2010-08-16 20:45:30 UTC,+0,+4.29304191636,+0,+0,+0,+0,+3.86393975698,+0,+0,+4.29300358203,+0,+0,+0,+0,+0,+6.0251461496,+4.30409879028,+5.16415167239,+1.72181800589,+3.01315241599
2010-08-16 20:46:00 UTC,+0,+4.2989409937,+0,+0,+0,+0,+3.86924928305,+0,+0,+4.29890261733,+0,+0,+0,+0,+0,+6.01666652659,+4.29804118345,+5.1568840691,+0,+3.00891156696
2010-08-16 20:46:30 UTC,+0,+4.29559046172,+0,+0,+0,+0,+3.86623360183,+0,+2.14809933031,+4.29555210923,+0,+0,+0,+0,+0,+6.01747910794,+4.29862166897,+5.15758050554,+0,+3.00931795707
2010-08-16 20:47:00 UTC,+0,+4.29725395999,+0,+0,+0,+0,+3.86773085079,+0,+2.14893123871,+4.29721559565,+2.14912383069,+0,+3.00601172781,+0,+0,+6.01116806858,+4.29411323786,+5.15217152383,+0,+3.00616166495
2010-08-16 20:47:30 UTC,+2.14858143524,+4.29673719066,+0,+3.43738631993,+0,+0,+3.86726572717,+0,+2.14867280457,+4.29669883,+2.14870675462,+0,+3.00782965806,+0,+0,+6.01480330095,+4.29671014681,+5.15528716041,+0,+3.00797972606
2010-08-16 20:48:00 UTC,+2.14814891999,+4.29587226898,+0,+3.436694388,+0,+0,+3.86648724539,+3.00743795,+2.14824026092,+4.29583391449,+2.14827420261,+0,+3.00825349954,+0,+0,+6.01565083741,+4.29731560333,+5.1560135557,+0,+0
2010-08-16 20:48:30 UTC,+2.14903892344,+4.29765205198,+0,+3.43811820327,+0,+0,+3.86808915763,+3.00868398161,+2.14913032281,+0,+2.14916428169,+0,+3.00749806804,+0,+3.43710083964,+6.01414023543,+4.29623647126,+5.15471886902,+0,+0
2010-08-16 20:49:00 UTC,+2.15048009439,+4.30053403138,+0,+3.44042376877,+0,+0,+0,+3.01070166427,+2.15057158835,+0,+2.15060557507,+0,+3.00819145591,+3.43804287492,+3.43789327344,+6.01552677159,+0,+5.15590722301,+0,+0
2010-08-16 20:49:30 UTC,+2.15040170566,+0,+0,+3.44029836355,+0,+0,+0,+3.01059191769,+0,+0,+2.15052717968,+0,+3.01119745321,+3.44147845049,+3.44132865777,+6.02153772762,+0,+5.16105901362,+0,+0
2010-08-16 20:50:00 UTC,+2.15029788121,+0,+0,+3.44013226662,+0,+0,+0,+3.01044656034,+0,+0,+2.15042334642,+0,+3.01376511355,+3.44441304759,+3.44426309157,+6.02667216133,+0,+0,+1.72225411979,+0
2010-08-16 20:50:30 UTC,+2.15266322556,+0,+0,+3.44391631221,+0,+3.44431169708,+0,+3.01375811347,+0,+0,+0,+0,+3.01351696515,+3.44412943703,+3.44397949679,+6.02617595023,+0,+0,+1.72211230925,+0
2010-08-16 20:51:00 UTC,+0,+0,+0,+3.44871727269,+0,+3.44911341806,+0,+3.0179596046,+0,+0,+0,+2.15574127941,+0,+3.44470678403,+3.44455681167,+0,+0,+0,+1.72240099347,+0
2010-08-16 20:51:30 UTC,+0,+0,+0,+3.45078885584,+4.31356532582,+3.45118532919,+0,+0,+0,+0,+0,+2.15703626275,+0,+3.44292844571,+3.44277857231,+0,+0,+0,+1.72151179127,+0
2010-08-16 20:52:00 UTC,+0,+0,+0,+3.45032412771,+4.31298439676,+3.45072052749,+0,+0,+0,+0,+0,+2.15674575296,+0,+3.44022490645,+3.4400751835,+0,+0,+0,+1.72015997141,+0
2010-08-16 20:52:30 UTC,+0,+0,+0,+0,+4.31506865299,+3.45238814219,+0,+0,+0,+0,+0,+2.15778804344,+0,+3.4437316613,+0,+0,+0,+0,+1.72191341399,+0
2010-08-16 20:53:00 UTC,+0,+0,+0,+0,+4.31309655084,+3.45081026206,+0,+0,+0,+0,+0,+2.15680183876,+0,+3.44223875918,+0,+0,+0,+0,+0,+0
2010-08-16 20:53:30 UTC,+0,+0,+0,+0,+4.31357553284,+3.45119349584,+0,+0,+0,+0,+0,+2.15704136706,+0,+3.44483857129,+0,+0,+0,+0,+0,+0
2010-08-16 20:54:00 UTC,+0,+0,+0,+0,+4.31510628851,+3.45241825439,+0,+0,+0,+0,+0,+2.15780686413,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 20:54:30 UTC,+0,+0,+0,+0,+4.31505344714,+3.45237597596,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.01238619869
2010-08-16 20:55:00 UTC,+0,+0,+5.17466847714,+0,+4.31225842038,+0,+0,+0,+2.15639749579,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.01256383418
2010-08-16 20:55:30 UTC,+0,+0,+5.17249387387,+0,+4.31044623181,+0,+3.87953740585,+0,+2.15549125075,+4.31033301621,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.01515916076
2010-08-16 20:56:00 UTC,+0,+0,+5.17062966892,+0,+4.30889271124,+0,+3.87813917821,+0,+2.15471436118,+4.30877954527,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.01293343815
2010-08-16 20:56:30 UTC,+2.1533648052,+0,+5.1676113085,+0,+0,+0,+3.8758752882,+0,+2.15345648835,+4.30626429865,+0,+0,+0,+0,+0,+0,+0,+0,+1.72185466296,+3.01321656528
2010-08-16 20:57:00 UTC,+2.15118165156,+0,+5.16237232403,+0,+0,+0,+3.87194584205,+0,+2.15127319154,+4.30189857153,+0,+0,+0,+0,+0,+6.02560340311,+0,+0,+1.72194868289,+3.0133810987
2010-08-16 20:57:30 UTC,+2.1490313429,+4.2976368928,+5.15721215883,+0,+0,+0,+3.86807551346,+0,+2.14912274177,+4.29759852573,+2.14915670051,+0,+0,+0,+0,+6.02594969261,+0,+0,+1.72204764782,+0
2010-08-16 20:58:00 UTC,+2.14863473887,+4.29684378452,+5.15626041534,+0,+0,+0,+3.86736166808,+0,+0,+4.29680542311,+2.14876006278,+0,+3.01776183493,+0,+0,+6.03466422368,+4.31089823742,+0,+1.72453814509,+0
2010-08-16 20:58:30 UTC,+2.1494673978,+4.2985088929,+5.15825857385,+0,+0,+0,+3.86886036624,+3.00928385859,+0,+4.29847051962,+2.14959279245,+0,+3.01485268581,+0,+3.44550601639,+6.02884693016,+4.30674252492,+5.1673234888,+1.72287563987,+0
2010-08-16 20:59:00 UTC,+2.14877220728,+4.29711868676,+5.15659030272,+0,+0,+0,+3.8676090967,+3.00831057096,+0,+4.29708032338,+2.14889754287,+0,+3.01266764031,+0,+3.44300885146,+6.02447759391,+4.3036211927,+5.16357867547,+1.72162694154,+0
2010-08-16 20:59:30 UTC,+0,+4.29432383374,+5.15323643134,+3.43545564951,+0,+0,+3.86509356011,+3.00635388565,+0,+4.29428549028,+2.14749982178,+0,+3.01261246283,+0,+3.44294579224,+6.02436725802,+4.30354237181,+5.16348411024,+0,+0
2010-08-16 21:00:00 UTC,+0,+4.29398940891,+5.15283511584,+3.43518811175,+0,+0,+3.86479255755,+3.00611975378,+0,+0,+2.1473325741,+0,+3.01111574345,+0,+3.44123527629,+6.02137433629,+4.30140431179,+5.16091897633,+0,+0
2010-08-16 21:00:30 UTC,+0,+4.29678685763,+5.1561921021,+3.43742605319,+0,+0,+0,+3.00807825636,+0,+0,+2.14873159334,+0,+3.01278091468,+0,+3.44313830634,+6.02470410354,+4.30378300487,+5.16377280936,+0,+0
2010-08-16 21:01:00 UTC,+0,+4.29798476007,+5.15765341105,+3.43840023768,+0,+0,+0,+3.00893079999,+0,+0,+0,+2.14929191686,+3.0151075063,+0,+3.44579723632,+6.02935648304,+4.30710653535,+5.16776020968,+0,+0
2010-08-16 21:01:30 UTC,+0,+4.30150137908,+5.16185173385,+3.44121353715,+0,+3.44160849366,+0,+3.01139281874,+0,+0,+0,+2.15104568462,+3.01596504873,+3.44692736897,+3.44677727306,+6.0310474868,+4.30833153265,+5.16922989836,+0,+0
2010-08-16 21:02:00 UTC,+0,+4.30265607414,+0,+3.44213729459,+0,+3.44253239752,+0,+0,+0,+0,+0,+2.15162313925,+0,+3.44821801447,+3.44806784677,+6.03330561001,+4.30994468575,+5.17116527645,+0,+0
2010-08-16 21:02:30 UTC,+0,+0,+0,+3.44703736352,+0,+3.44743324285,+0,+0,+0,+0,+0,+2.15468624564,+0,+3.44472949319,+0,+6.02720206676,+0,+5.16593409,+0,+0
2010-08-16 21:03:00 UTC,+0,+0,+0,+3.45048226431,+0,+3.45087868913,+0,+0,+0,+0,+0,+2.1568397044,+0,+3.44384326409,+0,+6.02565151377,+0,+5.16460515188,+0,+0
2010-08-16 21:03:30 UTC,+0,+0,+0,+3.44740485804,+4.30931875877,+3.44780079558,+0,+0,+2.15493563785,+0,+0,+2.15491597194,+0,+3.44598076735,+0,+0,+0,+5.16781042899,+1.72303800879,+0
2010-08-16 21:04:00 UTC,+0,+0,+0,+3.44697975741,+4.30878736975,+3.44737562761,+0,+0,+2.15466989707,+0,+0,+2.15465023519,+0,+3.44349092282,+0,+0,+0,+5.1640927036,+1.72179834293,+0
2010-08-16 21:04:30 UTC,+0,+0,+0,+0,+4.31048268722,+3.44873206261,+0,+0,+2.15551770338,+0,+0,+0,+0,+3.4434350525,+0,+0,+0,+5.16400892321,+1.72177040656,+3.01306911791
2010-08-16 21:05:00 UTC,+0,+0,+0,+0,+4.30670175909,+3.44570691634,+0,+0,+2.15362691017,+0,+0,+0,+0,+3.44388724012,+0,+0,+0,+5.16468700199,+1.72199651017,+3.0134647957
2010-08-16 21:05:30 UTC,+2.15337499355,+0,+0,+0,+4.30638134929,+3.44545055426,+0,+0,+2.15346667736,+0,+0,+0,+0,+3.44037706569,+0,+0,+0,+5.15942331394,+1.72024134684,+3.01039328726
2010-08-16 21:06:00 UTC,+2.15388734766,+0,+0,+0,+4.30740594624,+0,+0,+0,+2.15397906506,+0,+0,+0,+0,+3.43952331964,+0,+0,+0,+0,+1.71981445529,+3.00964623371
2010-08-16 21:06:30 UTC,+2.1524967632,+0,+0,+0,+4.30462507928,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.00698486737
2010-08-16 21:07:00 UTC,+2.15337662632,+0,+0,+0,+4.30638461443,+0,+3.87589656495,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.00771323672
2010-08-16 21:07:30 UTC,+2.15555088098,+0,+0,+0,+4.3107326517,+0,+3.87980999396,+0,+0,+4.31063586941,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:08:00 UTC,+2.15562045105,+0,+0,+0,+4.31087177674,+0,+3.87993521274,+0,+0,+4.31077499108,+2.15590166693,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:08:30 UTC,+0,+0,+0,+0,+0,+0,+3.88465217549,+0,+0,+4.31601567184,+2.15836335932,+0,+0,+0,+3.43979227235,+0,+0,+0,+0,+0
2010-08-16 21:09:00 UTC,+0,+0,+0,+0,+0,+0,+3.88388513097,+0,+0,+4.31514527339,+2.15793716394,+0,+3.01115809073,+0,+3.44128333393,+0,+0,+0,+0,+0
2010-08-16 21:09:30 UTC,+0,+0,+0,+0,+0,+0,+3.8828528745,+3.02016779182,+0,+4.31399841656,+2.157363608,+0,+3.01388749971,+0,+3.44440262048,+0,+0,+0,+0,+0
2010-08-16 21:10:00 UTC,+0,+0,+0,+0,+0,+0,+3.88156235602,+3.01916397494,+0,+4.31256462566,+2.1566465531,+0,+3.01213941264,+0,+3.44240483102,+6.02341850643,+0,+0,+0,+0
2010-08-16 21:10:30 UTC,+0,+0,+0,+0,+0,+0,+3.88333892796,+3.02054586363,+0,+4.31453843132,+2.15763367542,+0,+3.01088664651,+0,+3.44097311573,+6.02091340928,+0,+0,+1.72061046188,+0
2010-08-16 21:11:00 UTC,+0,+4.30724991562,+0,+0,+0,+0,+3.87674574741,+3.01541742404,+0,+4.30721328079,+2.15397028537,+0,+3.01724974821,+0,+3.44824514337,+6.03363740285,+0,+0,+1.72424681942,+0
2010-08-16 21:11:30 UTC,+0,+4.30605347264,+0,+0,+0,+0,+3.87566886646,+3.01457978292,+0,+4.30601684536,+0,+2.15332215358,+3.01806094211,+0,+3.44917221082,+6.03525950893,+0,+0,+1.72471039694,+0
2010-08-16 21:12:00 UTC,+0,+4.30802970383,+0,+3.44643620489,+0,+0,+0,+3.01595562118,+0,+0,+0,+2.15431045241,+3.02113169335,+0,+3.45268159804,+6.04139994534,+4.31572709918,+0,+1.72646525631,+0
2010-08-16 21:12:30 UTC,+0,+4.3017716146,+0,+3.44141231595,+0,+3.44182471666,+0,+3.01157429585,+2.15120043678,+0,+0,+2.15118082744,+3.01398725923,+0,+0,+6.02711355782,+4.30552122099,+0,+1.72238238652,+0
2010-08-16 21:13:00 UTC,+0,+4.3009659284,+5.16120918336,+3.44076777259,+0,+3.44118006456,+0,+0,+2.15079751284,+0,+0,+2.1507779096,+0,+0,+0,+6.02786513483,+4.30604165321,+0,+0,+0
2010-08-16 21:13:30 UTC,+0,+4.29708635854,+5.15655362941,+3.4376641437,+0,+3.43807591187,+0,+0,+2.14885733851,+0,+0,+2.1488377647,+0,+0,+0,+6.03073480534,+4.3080916664,+0,+0,+0
2010-08-16 21:14:00 UTC,+0,+4.29669935766,+5.15608922136,+3.4373545457,+0,+3.43776626154,+0,+0,+2.14866379917,+0,+0,+2.1486442283,+0,+3.44624767833,+0,+6.0298768793,+4.30747878779,+0,+0,+0
2010-08-16 21:14:30 UTC,+2.14835312262,+4.29627640865,+5.1555816749,+3.43701618944,+0,+3.43742784819,+0,+0,+2.14844807404,+0,+0,+2.14843271457,+0,+3.43878993958,+0,+6.01682868314,+4.29815751731,+5.15700552142,+0,+3.00900450403
2010-08-16 21:15:00 UTC,+2.1452772928,+4.29012553517,+5.14820051544,+3.4320955336,+0,+3.43250636123,+0,+0,+0,+0,+0,+0,+0,+3.43685856584,+0,+6.01344951657,+4.29574353408,+5.1541093701,+0,+3.00730744939
2010-08-16 21:15:30 UTC,+2.14688622905,+4.29334299638,+5.15206152712,+3.43466948009,+4.29342081616,+3.43508074256,+0,+0,+0,+0,+0,+0,+0,+3.43706590275,+0,+6.01381227698,+4.2960026801,+5.15442027782,+0,+3.00748887459
2010-08-16 21:16:00 UTC,+2.15028764836,+0,+5.16022401345,+3.44011100825,+4.30022296568,+3.44051363297,+0,+0,+0,+0,+0,+0,+0,+3.4331285859,+0,+0,+4.29108151104,+5.14851615693,+0,+3.00404361978
2010-08-16 21:16:30 UTC,+2.15059766205,+0,+5.16096796248,+0,+4.30084293028,+3.44100966812,+0,+0,+0,+0,+0,+0,+0,+3.42872243371,+0,+0,+4.28557435478,+5.14190900504,+0,+3.00018812172
2010-08-16 21:17:00 UTC,+2.15021460787,+0,+5.16004873606,+0,+4.30007689952,+0,+0,+0,+0,+0,+0,+0,+0,+3.43030765388,+0,+0,+0,+5.14428608811,+0,+3.00157523071
2010-08-16 21:17:30 UTC,+0,+0,+5.16298534801,+0,+4.30252410405,+0,+0,+0,+0,+0,+0,+0,+0,+3.42972229,+0,+0,+0,+5.14340831817,+1.71490910149,+0
2010-08-16 21:18:00 UTC,+0,+0,+5.1617335333,+0,+4.30148091324,+0,+0,+0,+0,+0,+0,+0,+0,+3.43063376731,+0,+0,+0,+5.14477510463,+1.71536485745,+0
2010-08-16 21:18:30 UTC,+0,+0,+5.172551323,+0,+4.31049584069,+0,+0,+0,+0,+0,+0,+0,+0,+3.42921908127,+0,+0,+0,+5.14265374226,+1.71465748757,+0
2010-08-16 21:19:00 UTC,+0,+0,+5.171158085,+0,+4.30933479581,+0,+3.87855186082,+0,+0,+0,+2.15497382199,+0,+0,+0,+3.42857318159,+0,+0,+5.14191126549,+1.71440990807,+0
2010-08-16 21:19:30 UTC,+0,+0,+0,+0,+4.30636872979,+0,+3.87586765789,+0,+0,+4.30625393862,+2.15349050753,+0,+0,+0,+3.42835929172,+0,+0,+5.14159051324,+1.71430295302,+0
