# file...... Output/hvac/house_hvac_file_054.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_9B_tm_3_B_9_Meter_90_1061:hvac_load,house_3_10B_tm_3_B_10_Meter_90_1062:hvac_load,house_3_11B_tm_3_B_11_Meter_90_1063:hvac_load,house_3_12B_tm_3_B_12_Meter_90_1064:hvac_load,house_3_13B_tm_3_B_13_Meter_90_1065:hvac_load,house_3_14B_tm_3_B_14_Meter_90_1066:hvac_load,house_3_15B_tm_3_B_15_Meter_90_1067:hvac_load,house_3_1C_tm_3_C_1_Meter_92_1068:hvac_load,house_3_2C_tm_3_C_2_Meter_92_1069:hvac_load,house_3_3C_tm_3_C_3_Meter_92_1070:hvac_load,house_3_4C_tm_3_C_4_Meter_92_1071:hvac_load,house_3_5C_tm_3_C_5_Meter_92_1072:hvac_load,house_3_6C_tm_3_C_6_Meter_92_1073:hvac_load,house_3_7C_tm_3_C_7_Meter_92_1074:hvac_load,house_3_8C_tm_3_C_8_Meter_92_1075:hvac_load,house_3_9C_tm_3_C_9_Meter_92_1076:hvac_load,house_3_10C_tm_3_C_10_Meter_92_1077:hvac_load,house_3_11C_tm_3_C_11_Meter_92_1078:hvac_load,house_3_12C_tm_3_C_12_Meter_92_1079:hvac_load,house_3_13C_tm_3_C_13_Meter_92_1080:hvac_load
2010-08-16 17:54:00 UTC,+6.07430855253,+0,+5.64016865385,+2.60371580551,+1.73586679669,+4.77259722262,+0,+4.76451389248,+2.59910085397,+4.33163421907,+6.49744706041,+5.63027958229,+4.76455877318,+2.16597747034,+4.33133280396,+6.06417002273,+4.33168617815,+3.46527483245,+5.63116296111,+6.06346170561
2010-08-16 17:54:30 UTC,+0,+0,+5.64037532304,+2.60381121857,+1.73593040794,+4.77277210501,+0,+4.76433441019,+2.59900294142,+4.33147104155,+6.49720229338,+5.63006749309,+4.7643792907,+0,+4.33116964072,+6.06394157963,+4.33152299843,+3.46514429211,+5.63095082828,+6.0632332974
2010-08-16 17:55:00 UTC,+0,+0,+5.63467232671,+2.60117831334,+1.73417506748,+4.76794625902,+0,+4.76909498819,+2.60159996741,+0,+6.50369447885,+5.63569293667,+4.76913987371,+0,+4.33549737321,+6.07000079057,+4.33585116684,+3.46860673599,+5.63657742608,+6.06929158541
2010-08-16 17:55:30 UTC,+0,+0,+5.63856612121,+2.60297596343,+1.73537354888,+4.7712411678,+0,+4.76500701736,+2.59936986713,+0,+6.49811955399,+5.63086229434,+4.76505189857,+0,+4.33178109249,+6.0647976666,+4.33213451183,+3.46563348999,+5.63174579271,+6.06408925389
2010-08-16 17:56:00 UTC,+0,+0,+5.63439635517,+2.60105090543,+0,+4.76771273333,+0,+4.76152527066,+2.59747047867,+0,+6.49337136046,+5.62674801055,+4.76157014827,+0,+4.32861591629,+6.06036613796,+4.32896901677,+3.46310116039,+5.62763066456,+6.0596584004
2010-08-16 17:56:30 UTC,+0,+0,+5.63544895065,+2.60153685775,+0,+4.76860343419,+3.46842622356,+4.76800057688,+2.60100293598,+0,+6.50220198753,+5.63439970105,+4.76804546123,+2.1678137127,+4.33450246893,+6.06860783596,+4.33485616233,+3.46781075327,+0,+6.067898843
2010-08-16 17:57:00 UTC,+0,+3.03541647252,+5.63633202682,+2.60194454797,+0,+4.76935068868,+3.46896974639,+0,+2.60481018144,+0,+6.51171954503,+5.64264661391,+4.77502448628,+2.17073540608,+4.34084693408,+6.07749065204,+4.34120126634,+3.47288670333,+0,+6.07678030665
2010-08-16 17:57:30 UTC,+0,+3.0347690052,+5.63512983758,+2.60138953266,+0,+0,+3.46822981328,+0,+0,+0,+6.5147011378,+5.64523014832,+4.77721082575,+2.17172936242,+4.34283448308,+6.08027339757,+4.34318901546,+3.47447686092,+0,+6.07956262861
2010-08-16 17:58:00 UTC,+0,+3.03758953066,+5.64036686702,+2.60380731465,+1.73592780522,+0,+3.47145314234,+0,+0,+0,+6.51017788317,+5.64131077206,+4.77389401798,+2.17022147118,+4.33981925233,+6.07605180611,+4.34017348113,+3.47206449673,+0,+6.07534167974
2010-08-16 17:58:30 UTC,+0,+3.03808563895,+5.64128801937,+2.60423258353,+1.73621132916,+0,+3.47202010063,+0,+0,+0,+6.51173546507,+5.64266040855,+4.77503616012,+2.17074071325,+4.34085754649,+6.07750551035,+4.34121187982,+3.47289519389,+0,+6.0767951627
2010-08-16 17:59:00 UTC,+6.07853488907,+3.03959623803,+5.6440928345,+0,+1.73707463057,+0,+3.47374643076,+0,+0,+0,+6.5141257761,+0,+4.77678892505,+2.17153755743,+4.34245094322,+6.07973640765,+4.34280543702,+3.47417000621,+0,+6.07902572035
2010-08-16 17:59:30 UTC,+6.07308389191,+3.03687036355,+5.63903154862,+0,+1.73551680405,+0,+3.47063126985,+0,+0,+4.34592574054,+6.51888440842,+0,+0,+2.17312391511,+4.3456230784,+6.08417767916,+4.34597789146,+3.47670790322,+0,+6.08346631613
2010-08-16 18:00:00 UTC,+6.08441857322,+3.04253848578,+5.64955587326,+0,+1.73875611354,+0,+3.47710886567,+0,+2.60446173988,+4.3405684793,+0,+0,+0,+2.17044502818,+4.34026628446,+6.07667769093,+4.34062055831,+3.47242214908,+0,+6.0759674692
2010-08-16 18:00:30 UTC,+6.07523799421,+3.03794756325,+5.64103164641,+0,+0,+0,+3.47186230612,+0,+2.60670221229,+4.34430237042,+0,+0,+0,+2.1723121524,+0,+6.08190501478,+4.34435449955,+3.47540922374,+0,+6.08119399752
2010-08-16 18:01:00 UTC,+6.08445514286,+3.04255677311,+5.6495898284,+0,+0,+0,+3.47712976465,+4.78062921393,+2.60789220373,+4.34628556759,+0,+0,+0,+0,+0,+6.08468142508,+0,+3.47699576117,+0,+6.08396998531
2010-08-16 18:01:30 UTC,+6.08469078666,+3.04267461127,+0,+0,+0,+4.78075451612,+3.47726443146,+4.77159655748,+2.60296464204,+4.3380734697,+0,+0,+0,+0,+0,+6.07318476019,+0,+3.47042616697,+5.63952794689,+6.07247507032
2010-08-16 18:02:00 UTC,+6.07685720035,+0,+0,+2.60480831908,+0,+4.77459968836,+3.47278765751,+4.77919117302,+2.60710771299,+4.34497816339,+0,+0,+0,+0,+0,+6.08285110255,+0,+3.4759498512,+5.64850411612,+6.08213994137
2010-08-16 18:02:30 UTC,+6.0711565514,+0,+0,+2.60236465606,+1.73496599431,+4.77012070382,+3.46952982443,+4.78280841285,+2.60908101642,+4.34826680031,+0,+0,+0,+0,+0,+6.08745508525,+0,+3.47858072706,+5.65277937622,+6.0867432235
2010-08-16 18:03:00 UTC,+6.07352736832,+0,+0,+2.60338093996,+1.73564354405,+4.77198344829,+3.47088470979,+4.78748567123,+2.6116325889,+4.35251915984,+0,+0,+0,+0,+0,+0,+0,+3.48198257118,+5.65830748511,+6.09269548047
2010-08-16 18:03:30 UTC,+6.06787035318,+0,+0,+2.60095598108,+1.73402684004,+4.76753874675,+3.46765181274,+4.78402545021,+2.60974256557,+4.34937327765,+0,+0,+0,+2.17484601097,+0,+0,+0,+3.47946589762,+5.65421780757,+6.08829201947
2010-08-16 18:04:00 UTC,+6.06985363879,+0,+0,+2.60180614433,+1.73459363825,+4.76909700889,+3.46878522996,+4.78603159601,+2.61083697102,+4.35119717797,+6.52797793321,+5.65570646134,+4.78607650042,+2.17575804681,+0,+0,+0,+0,+5.65658889578,+6.09084503122
2010-08-16 18:04:30 UTC,+6.06670079661,+0,+0,+2.60045463428,+1.73369259546,+4.7666198293,+3.4669834292,+4.78631289669,+2.610990428,+4.35145292433,+6.52717520935,+5.6560388666,+4.78635780144,+2.17588593203,+4.3511497801,+0,+4.35150514947,+0,+5.65692136855,+6.09120301308
2010-08-16 18:05:00 UTC,+6.06142907391,+3.03103952207,+0,+2.59819483625,+1.73218600307,+4.76247785105,+3.46397072085,+4.78767998177,+0,+4.3526958185,+6.52903955627,+5.6576543137,+4.78772488811,+2.17650743752,+4.35239256591,+0,+4.35274806033,+0,+5.6585371431,+6.09294275915
2010-08-16 18:05:30 UTC,+6.06489641129,+3.03277719372,+0,+2.59968438798,+0,+4.76520804681,+0,+4.79372195949,+0,+4.35818892134,+6.53727923546,+5.66479395403,+4.79376687305,+2.17925424697,+4.35788518986,+0,+4.35824123692,+0,+5.66567823037,+6.10063175193
2010-08-16 18:06:00 UTC,+6.06734827049,+3.03400329342,+5.633712987,+2.60073541448,+0,+4.7671344707,+0,+4.79600858228,+0,+4.36026781909,+6.54039759151,+5.66749599398,+4.79605349861,+2.18029379348,+4.35996390643,+0,+4.3603201626,+0,+5.66838081773,+6.1035416976
2010-08-16 18:06:30 UTC,+6.05740320674,+3.02903007156,+5.62447890965,+2.59647231258,+0,+4.7593142473,+0,+4.79626118843,+0,+4.3604974776,+6.54074208031,+5.66779449178,+4.79630610507,+2.18040863352,+4.36019354491,+0,+4.36054982419,+0,+5.66867937602,+6.10386316301
2010-08-16 18:07:00 UTC,+6.05502197057,+3.0278392882,+5.62226791148,+2.5954515596,+0,+4.7574433169,+0,+4.79439874395,+0,+4.35880422426,+6.53820219264,+5.66559369181,+4.79444365832,+2.17956192733,+4.35850043916,+0,+4.35885654811,+0,+5.66647813018,+6.10149302472
2010-08-16 18:07:30 UTC,+6.0601687305,+3.03041302533,+5.62704672223,+0,+1.73182796201,+4.76148711138,+0,+4.79210981304,+2.61415279875,+4.35672322802,+6.53508068884,+5.66288892453,+4.79215472464,+0,+4.35641962434,+0,+4.35677552392,+3.48534578273,+5.66377281475,+0
2010-08-16 18:08:00 UTC,+6.06936607061,+3.0350123334,+5.63558653189,+0,+1.73445645313,+4.76871343515,+0,+4.78073649776,+2.60794835516,+4.34638310536,+6.51957045775,+5.64944938862,+4.78078139609,+0,+4.3460804033,+6.08481797474,+4.34643526243,+3.4770696439,+5.6503305544,+0
2010-08-16 18:08:30 UTC,+6.06974871397,+3.03520368162,+5.63594181957,+0,+1.73456580807,+4.76901407695,+0,+4.77222075248,+2.60330279112,+4.33864096068,+6.50795046102,+5.63938656619,+4.77226564138,+0,+4.338338934,+6.07397922873,+4.33869301382,+3.47087602202,+5.64026569072,+0
2010-08-16 18:09:00 UTC,+6.07618519368,+3.03842236784,+5.64191814687,+0,+1.73640527778,+4.77407120068,+0,+4.76903982865,+2.60156751295,+4.33574900315,+6.5036125203,+5.63562775624,+4.76908471409,+0,+4.33544722894,+6.06993058407,+4.33580101745,+3.46856249109,+5.63650611766,+0
2010-08-16 18:09:30 UTC,+6.06742449657,+3.03404141172,+5.63378376359,+0,+1.73390157424,+4.76718794598,+3.46740132075,+4.76722876144,+2.60057952789,+4.33410245971,+6.5011427026,+5.63348766804,+4.76727364497,+0,+4.33380082918,+6.06762547782,+4.33415445191,+3.46724527631,+5.6343655951,+0
2010-08-16 18:10:00 UTC,+6.07253042985,+0,+5.63852466688,+2.60295512321,+0,+4.77119966316,+3.47031929018,+4.76110530798,+2.59723902194,+4.32853528237,+6.49279192797,+5.62624185784,+4.76115018516,+2.16442603331,+4.32823413783,+6.05983161411,+4.32858719985,+3.46279160204,+5.62712821015,+0
2010-08-16 18:10:30 UTC,+6.07392913736,+0,+5.63982337896,+2.60355469946,+0,+4.77229862366,+3.47111863193,+4.75643578977,+2.59469167604,+4.32428995961,+6.48642393718,+5.62072403688,+4.75648066226,+2.16230317208,+4.32398918578,+6.05388830301,+4.32434182011,+3.45939539541,+5.62160924905,+0
2010-08-16 18:11:00 UTC,+6.07663771354,+0,+5.6423383155,+2.60471576994,+0,+4.77442674424,+3.47266654534,+4.7572355789,+2.5951279822,+0,+6.48751463853,+5.62166912223,+4.75728045218,+2.16266677304,+4.32471625576,+6.05490626576,+4.32506896334,+3.45997709335,+5.62255452967,+0
2010-08-16 18:11:30 UTC,+0,+0,+5.64631020145,+2.6065494699,+0,+4.77778772448,+3.47511119356,+4.7617275726,+2.59757848379,+0,+6.49364053275,+5.62697716814,+4.76177245043,+2.16470892791,+4.32879982435,+6.06062362565,+4.32915294338,+3.46324418391,+5.62786367239,+0
2010-08-16 18:12:00 UTC,+0,+0,+5.64806211319,+2.60735827474,+1.73829534157,+0,+3.47618947428,+4.75997027444,+2.59661983109,+0,+6.49124404173,+5.62490062481,+4.76001515047,+2.1639100232,+4.32720230483,+6.05838695599,+4.32755526292,+3.4619660761,+5.62578670005,+0
2010-08-16 18:12:30 UTC,+0,+0,+5.65007226461,+2.60828630092,+1.73891405055,+0,+3.47742669833,+0,+0,+0,+6.49345897292,+5.62681984792,+4.76163931619,+2.1646484023,+4.32867879521,+6.06045417401,+4.32903190198,+3.46314735358,+0,+6.05974642313
2010-08-16 18:13:00 UTC,+0,+3.04339630741,+5.6511535593,+2.60878550205,+1.73924686468,+0,+3.47809222226,+0,+0,+0,+6.49528862395,+5.62840522815,+4.76298096348,+2.16525834277,+0,+6.06216180608,+4.33025168445,+3.46412315163,+0,+6.06144373051
2010-08-16 18:13:30 UTC,+0,+3.04312976852,+5.65065866051,+2.60855702222,+1.73909453867,+0,+3.47778761799,+0,+0,+0,+6.50123404831,+5.63355689885,+4.76734062701,+2.16724033532,+0,+6.06771073171,+4.3342153498,+3.46729399324,+0,+6.06699179272
2010-08-16 18:14:00 UTC,+0,+3.04560465029,+5.65525392264,+2.61067851584,+1.74050892458,+0,+3.48061594661,+0,+0,+0,+6.50836736004,+5.63973786629,+4.77256421192,+2.16961832718,+0,+6.07436832488,+4.33897094993,+3.47109836457,+0,+6.07364835011
2010-08-16 18:14:30 UTC,+0,+3.0431383576,+5.65067460838,+2.60856438486,+1.73909944729,+0,+3.47779743371,+0,+0,+0,+6.51229193829,+5.64313848768,+4.7754420202,+0,+0,+6.07803117416,+4.34158736791,+3.47319143911,+0,+6.07731062974
2010-08-16 18:15:00 UTC,+0,+3.03761526422,+5.64041954923,+2.60382993336,+0,+0,+3.47148556764,+0,+2.60740517651,+0,+6.51820582281,+5.64826283027,+4.77977854389,+0,+0,+6.0835506635,+4.34553000654,+3.47634545988,+0,+6.08282926095
2010-08-16 18:15:30 UTC,+0,+3.04045482425,+5.64569193068,+0,+0,+0,+3.47473065533,+0,+2.6100323284,+0,+6.52477331729,+0,+4.78459434585,+0,+0,+6.08968017381,+4.3499083906,+3.47984806705,+0,+6.08895781859
2010-08-16 18:16:00 UTC,+6.07444996422,+3.03755463279,+5.64030697122,+0,+0,+4.77270783584,+3.47141627722,+0,+2.61265841935,+4.35422777571,+0,+0,+4.7894082034,+0,+0,+6.09580720904,+4.35428500663,+3.48334925988,+0,+6.09508390199
2010-08-16 18:16:30 UTC,+6.07450344886,+3.03758137883,+5.64034708568,+0,+0,+4.77274985856,+3.47144684296,+4.7904072822,+2.61322402332,+4.35517039064,+0,+0,+0,+0,+0,+6.09712684167,+4.35522763634,+3.48410334211,+0,+6.09640332956
2010-08-16 18:17:00 UTC,+6.07033664281,+3.03549768683,+5.63647818306,+0,+1.73473283156,+4.76947601095,+3.46906557158,+4.7878859156,+2.61184855133,+4.35287807915,+0,+0,+0,+2.17660105936,+4.35257394867,+6.09391046356,+4.35293528893,+3.48226951655,+0,+6.09319466071
2010-08-16 18:17:30 UTC,+6.06815349786,+0,+5.63445112086,+0,+1.73410891528,+4.7677607202,+3.46781793479,+4.78210272838,+2.60869367006,+4.3476202691,+0,+0,+0,+2.17397190136,+4.34731659917,+6.08654970429,+4.34767739649,+3.47806332276,+5.65194531913,+6.08583502806
2010-08-16 18:18:00 UTC,+6.06185424688,+0,+5.62860223159,+0,+1.73230866582,+4.76281141676,+3.46421800098,+4.78736455753,+2.61156413673,+4.35240408415,+0,+0,+0,+2.17636403905,+4.35209999521,+6.09324688634,+4.3524612865,+0,+5.65816433933,+6.09253118507
2010-08-16 18:18:30 UTC,+6.05808284067,+0,+5.62510046026,+2.59676195393,+1.73123084365,+4.75984823373,+0,+4.78949151861,+2.61272445011,+4.35433782015,+0,+0,+0,+2.17733100006,+4.35403356185,+6.09595405245,+4.3543950528,+0,+5.66067822062,+6.09523793693
2010-08-16 18:19:00 UTC,+6.0639960072,+0,+5.63059086783,+2.5992967189,+1.73292075494,+4.7644941917,+0,+4.78087585646,+2.60802762822,+4.3465102681,+0,+0,+0,+2.17341684743,+4.34620669543,+6.0849957398,+4.34656240524,+0,+5.65050230374,+6.08428130154
2010-08-16 18:19:30 UTC,+6.06730307545,+0,+5.63366149896,+2.6007143418,+0,+4.76709254575,+0,+4.78279613211,+2.60907519185,+4.34825609942,+0,+0,+0,+2.1742898471,+4.34795237382,+0,+4.34830825998,+0,+5.6527719066,+6.0867250332
2010-08-16 18:20:00 UTC,+6.06497926553,+0,+0,+2.59971820692,+0,+4.76526673494,+0,+4.78013200631,+0,+4.34583399184,+0,+0,+0,+2.17307867677,+4.34553047839,+0,+4.34588611991,+0,+5.64962313603,+6.08333468213
2010-08-16 18:20:30 UTC,+6.06976384294,+3.03521124717,+0,+2.60176918555,+0,+4.76902596373,+0,+4.78282838662,+0,+4.34828542386,+6.5224246031,+5.65191837621,+0,+2.17430451075,+4.34798169565,+0,+0,+0,+5.65281002874,+6.08676608006
2010-08-16 18:21:00 UTC,+6.07301986536,+3.03683948418,+0,+2.60316492684,+0,+4.77158421124,+0,+4.78074245369,+0,+4.34638898409,+6.5195799342,+5.64945348895,+4.7807861501,+0,+4.34608542205,+0,+0,+0,+5.65034463299,+6.08411153395
2010-08-16 18:21:30 UTC,+6.06996418538,+3.03531143227,+0,+2.60185506524,+1.73462638774,+4.76918337221,+0,+4.77779557096,+0,+4.34370980612,+6.51556115418,+5.645971242,+4.77783926552,+0,+4.34340647882,+0,+0,+3.47493499273,+5.64686166765,+6.08036134818
2010-08-16 18:22:00 UTC,+6.06954795811,+3.0351032898,+0,+2.60167664341,+1.73450743508,+4.76885634363,+0,+4.78010547266,+0,+4.34580986853,+6.51871125805,+5.64870078675,+4.78014916866,+0,+4.34550635726,+0,+0,+3.47661502099,+5.64959177542,+6.08330091565
2010-08-16 18:22:30 UTC,+6.06653561923,+3.03359691137,+0,+2.6003853605,+1.73364654518,+4.7664895576,+3.46688904064,+4.78031941335,+2.60772407306,+4.34600437416,+6.51900301744,+5.64895359429,+4.7803631095,+0,+4.34570084582,+0,+0,+3.47677062348,+5.64984463521,+6.08357317528
2010-08-16 18:23:00 UTC,+6.06221296398,+3.0314352839,+0,+2.59853239146,+1.73241118281,+4.76309325976,+3.46441870975,+4.77692150057,+2.6058704173,+4.3429151392,+6.51436914992,+5.64493837811,+4.77696519458,+0,+4.34261188156,+0,+0,+3.4742992674,+5.64582859057,+6.07924901136
2010-08-16 18:23:30 UTC,+6.06553336594,+3.03309571524,+0,+0,+1.7333601134,+4.76570209005,+3.46631626835,+4.78021786089,+2.60766867338,+4.34591204707,+6.51886452636,+5.64883359266,+4.78026155698,+2.17311770813,+4.34560852682,+0,+0,+3.47669676276,+5.64972460882,+6.08344394021
2010-08-16 18:24:00 UTC,+6.06130754497,+3.03098251157,+0,+0,+0,+4.76238187463,+3.46390127673,+4.78218294487,+2.60874068125,+4.34769861622,+6.52154438879,+5.65115567612,+4.78222664222,+2.1740110787,+4.34739493941,+0,+4.34775076932,+3.47812599965,+5.65204717138,+6.0859446946
2010-08-16 18:24:30 UTC,+6.0619153521,+3.0312864573,+5.62865896813,+0,+0,+4.76285942696,+3.46424862914,+4.77597753254,+2.60535545654,+4.34205692441,+6.51308182354,+5.64382291814,+4.77602122598,+2.17118996122,+4.34175374196,+6.07876120672,+4.34210900181,+3.47361270443,+5.64471290045,+6.07804772318
2010-08-16 18:25:00 UTC,+6.06586575591,+3.03326193328,+5.63232693981,+0,+0,+4.7659632479,+3.4665062241,+4.77173218501,+2.60303950158,+4.33819723853,+6.50729227581,+5.63880631277,+4.77177587591,+2.16925993245,+0,+6.07335777484,+4.33824926416,+3.47052499559,+5.63969525983,+6.07264511891
2010-08-16 18:25:30 UTC,+6.0635400384,+0,+5.63016749828,+0,+0,+4.76413593832,+3.46517711236,+4.78052047754,+2.60783375916,+4.346187173,+6.5192772166,+5.64919118609,+4.78056417382,+2.17325528433,+0,+6.08454341741,+4.34623930581,+3.47691686067,+5.65008227602,+0
2010-08-16 18:26:00 UTC,+6.07267466725,+0,+5.63864905177,+0,+1.73553303701,+0,+3.4703974121,+4.77690256072,+2.60586008509,+4.34289791991,+6.51434332091,+5.64491599743,+4.77694625472,+2.17161049945,+0,+6.07993857246,+4.34295000859,+3.47428549215,+5.64580620528,+0
2010-08-16 18:26:30 UTC,+6.08128723031,+0,+5.64664586487,+2.60670885264,+1.7378623761,+0,+3.47531935927,+4.77567876185,+2.60519246884,+4.34178529505,+6.51267437817,+5.64346986938,+4.7757224551,+2.17105413346,+0,+6.07838093466,+4.34183736881,+3.47339540375,+5.64435977884,+0
2010-08-16 18:27:00 UTC,+6.08166803746,+0,+5.64699944646,+2.60687209115,+1.73797120614,+0,+3.4755369847,+4.77649123637,+2.60563569627,+0,+6.51378238173,+5.64442994718,+4.77653493013,+2.17142350235,+0,+6.07941504336,+4.34257604535,+3.47398632943,+5.64532005484,+0
2010-08-16 18:27:30 UTC,+6.09422612367,+0,+5.65865970097,+2.61225529619,+1.74156015371,+0,+3.48271373762,+0,+0,+0,+6.5098982729,+5.64106439238,+4.7736867972,+0,+0,+6.07578997308,+4.33998661316,+3.47191483822,+5.6419538053,+0
2010-08-16 18:28:00 UTC,+0,+0,+5.65830946878,+2.61209360404,+1.74145235461,+0,+3.48249817373,+0,+0,+0,+6.5161435859,+5.6464759153,+4.77826635011,+0,+0,+6.0816187744,+4.34415019746,+3.47524561797,+0,+0
2010-08-16 18:28:30 UTC,+0,+3.04631898186,+5.65657066454,+2.61129084806,+1.74091716246,+0,+3.48142795969,+0,+0,+0,+6.51432752507,+5.6449023104,+4.77693467197,+0,+0,+6.07992383007,+4.34293947793,+3.47427706784,+0,+0
2010-08-16 18:29:00 UTC,+0,+3.0450187147,+5.65415638808,+2.61017624595,+0,+0,+3.47994200027,+0,+0,+0,+6.49638065104,+5.62935146231,+4.7637746182,+0,+4.33062063946,+6.06317386711,+4.33097477392,+3.46470555664,+0,+0
2010-08-16 18:29:30 UTC,+0,+3.03541058311,+5.63631645288,+2.60194005835,+0,+0,+3.46896172406,+0,+0,+0,+6.50362725691,+5.63563059811,+4.769088397,+0,+4.33545127059,+6.069937183,+4.33580589344,+3.46857035048,+0,+0
2010-08-16 18:30:00 UTC,+0,+3.03431279119,+5.63427812386,+2.60099901997,+0,+0,+3.46770715573,+0,+2.60281706663,+0,+6.50673622109,+5.63832449507,+4.77136813305,+2.16907456362,+4.3375237249,+6.07283880447,+4.33787855725,+3.47022843787,+0,+0
2010-08-16 18:30:30 UTC,+0,+3.02317806065,+5.6136036774,+2.59145421545,+0,+4.75011970766,+3.45498226784,+0,+2.60700442067,+0,+6.51720399201,+5.64739475043,+4.77904392302,+2.17256414518,+4.34450160454,+6.08260846006,+4.34485714204,+3.47581115876,+0,+6.08189438737
2010-08-16 18:31:00 UTC,+0,+3.03130982648,+5.6287023589,+2.59842484809,+1.73233948435,+4.76289614404,+0,+4.77860246239,+2.60618515474,+0,+6.51515594732,+5.64562013287,+4.77754213609,+2.17188140014,+4.34313636545,+6.08069700329,+4.34349176504,+3.4747188859,+0,+6.07998322323
2010-08-16 18:31:30 UTC,+0,+3.03341430313,+5.632609853,+0,+1.73354218525,+4.76620264776,+0,+4.78137811984,+2.60830162684,+0,+0,+0,+4.78142181666,+2.17364518746,+4.34666329151,+6.08563501514,+4.34701904746,+0,+0,+6.08492047898
2010-08-16 18:32:00 UTC,+0,+3.03174982967,+5.62951933635,+0,+1.7325909446,+4.76358746663,+0,+4.78446660597,+2.60998648168,+4.3497748218,+0,+0,+4.7845103048,+2.17504928137,+4.34947096315,+6.08956600645,+4.34982700274,+0,+0,+6.08885086856
2010-08-16 18:32:30 UTC,+6.05922115544,+3.02993917202,+5.62615739176,+0,+1.7315561602,+4.76074260438,+0,+4.78792807227,+2.61187480758,+4.35292183684,+0,+0,+0,+2.17662294032,+4.3526177025,+6.09397172287,+4.35297406001,+0,+0,+6.09325591059
2010-08-16 18:33:00 UTC,+6.04994020288,+3.0252980516,+5.61753997685,+0,+1.72890377633,+4.75345058668,+0,+4.79209398605,+2.61414742895,+4.35670930485,+0,+0,+0,+2.17851685648,+4.35640483889,+6.09927405221,+4.35676157884,+0,+5.66376118079,+6.09855742874
2010-08-16 18:33:30 UTC,+6.05549657743,+0,+5.62269910076,+0,+0,+4.75781621415,+0,+4.78630400085,+2.61098883155,+4.35144530152,+0,+0,+0,+2.17588460161,+4.35114129655,+6.09190462253,+4.35149750487,+0,+5.65691790976,+6.0911891267
2010-08-16 18:34:00 UTC,+6.0630840528,+0,+5.62974411313,+0,+0,+4.76377767174,+0,+4.78734350603,+2.61155591045,+4.35239037454,+0,+0,+0,+0,+4.3520862868,+6.09322769333,+4.35244259057,+0,+5.65814651666,+6.09251199502
2010-08-16 18:34:30 UTC,+6.06880612102,+0,+5.63505708508,+2.60135864415,+0,+4.76827348435,+0,+4.79218709479,+0,+4.35679395527,+0,+0,+0,+0,+4.35648948191,+6.09939255999,+4.35684623039,+0,+5.6638712274,+6.09867591842
2010-08-16 18:35:00 UTC,+6.06245372355,+0,+5.62915884895,+2.59863559658,+0,+4.76328242385,+3.46455630016,+4.79542227836,+0,+4.35973524379,+0,+0,+0,+0,+4.35943051289,+6.10351026616,+4.35978755838,+3.48775517757,+5.66769493973,+6.1027929947
2010-08-16 18:35:30 UTC,+6.05473574138,+0,+5.62199266034,+2.59532717098,+1.73027428321,+4.75721842746,+3.46014559218,+4.78850124522,+0,+4.35344294077,+0,+0,+0,+0,+4.35313876086,+0,+4.35349517093,+3.48272140003,+5.6595148661,+6.09398532729
2010-08-16 18:36:00 UTC,+6.05947221994,+0,+5.62639050652,+2.59735753159,+1.7316279114,+4.76093986503,+3.46285241673,+4.777172501,+0,+4.34314333791,+6.51471144911,+0,+0,+0,+4.34284006026,+0,+4.34319542988,+3.47448182402,+5.64612525179,+6.07956843302
2010-08-16 18:36:30 UTC,+6.06177565489,+3.03121659899,+5.62852925851,+2.59834493253,+1.73228620517,+4.76274966726,+3.46416879433,+4.77496499564,+0,+4.34113636976,+6.51170098707,+5.64262643232,+0,+2.17072963958,+0,+0,+4.34118843481,+3.47287627022,+5.64351616774,+6.07675917466
2010-08-16 18:37:00 UTC,+6.04698853363,+3.02382201207,+5.61479933605,+2.5920062172,+1.72806022495,+4.75113146869,+3.45571818228,+4.77866150754,+0,+4.34449707811,+6.51674206601,+5.64699449443,+4.77870520264,+2.17241015555,+0,+0,+4.34454918825,+3.4755648022,+5.64788513123,+6.08146333399
2010-08-16 18:37:30 UTC,+6.04380470223,+3.02222987524,+0,+2.59064142119,+1.72715032432,+4.74862994158,+3.45389867162,+4.77319495816,+2.60383748494,+4.33952712843,+6.50928711719,+5.64053482984,+4.77323864992,+2.16992494143,+0,+0,+4.33957917189,+3.47158889378,+5.64142413358,+6.07450663541
2010-08-16 18:38:00 UTC,+6.04557383632,+3.02311456515,+0,+2.59139978644,+0,+4.75001994511,+3.45490970452,+4.76966568961,+2.60191217089,+4.33631847048,+6.50447411452,+5.63636439461,+4.76970937932,+2.16832045794,+0,+0,+0,+3.46902200056,+5.63725283751,+6.07001530918
2010-08-16 18:38:30 UTC,+6.04957386474,+3.02511485707,+0,+2.59311445713,+0,+4.75316275588,+3.45719565915,+4.76868920377,+2.60137947069,+4.33543069185,+6.50314244221,+5.63521050945,+4.76873289291,+2.16787652584,+0,+0,+0,+3.46831178683,+5.63609871401,+6.06877263917
