# file...... Output/hvac/house_hvac_file_037.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_25B_tm_3_B_25_Meter_64_721:hvac_load,house_3_26B_tm_3_B_26_Meter_64_722:hvac_load,house_3_27B_tm_3_B_27_Meter_64_723:hvac_load,house_3_28B_tm_3_B_28_Meter_64_724:hvac_load,house_3_1A_tm_3_A_1_Meter_65_725:hvac_load,house_3_2A_tm_3_A_2_Meter_65_726:hvac_load,house_3_3A_tm_3_A_3_Meter_65_727:hvac_load,house_3_4A_tm_3_A_4_Meter_65_728:hvac_load,house_3_5A_tm_3_A_5_Meter_65_729:hvac_load,house_3_1B_tm_3_B_1_Meter_65_730:hvac_load,house_3_2B_tm_3_B_2_Meter_65_731:hvac_load,house_3_3B_tm_3_B_3_Meter_65_732:hvac_load,house_3_4B_tm_3_B_4_Meter_65_733:hvac_load,house_3_5B_tm_3_B_5_Meter_65_734:hvac_load,house_3_1C_tm_3_C_1_Meter_65_735:hvac_load,house_3_2C_tm_3_C_2_Meter_65_736:hvac_load,house_3_3C_tm_3_C_3_Meter_65_737:hvac_load,house_3_4C_tm_3_C_4_Meter_65_738:hvac_load,house_3_5C_tm_3_C_5_Meter_65_739:hvac_load,house_3_6C_tm_3_C_6_Meter_65_740:hvac_load
2010-08-16 19:10:00 UTC,+5.14706985396,+0,+0,+4.71857652167,+0,+5.94655646025,+4.24807850578,+3.82348582743,+2.97383030748,+6.00372954863,+3.8601663391,+3.86033880674,+1.71582345695,+2.57364249054,+0,+2.13586056926,+3.41719860462,+5.55297883663,+0,+0
2010-08-16 19:10:30 UTC,+5.14092969399,+0,+0,+4.71294731794,+0,+5.95528915705,+4.25431711947,+3.82910103439,+2.97819767598,+5.99651137885,+3.85552511949,+3.85569731812,+1.7137603837,+2.57054803992,+0,+2.13580571517,+3.41711084405,+5.55283622459,+0,+0
2010-08-16 19:11:00 UTC,+5.1402671319,+0,+0,+4.71233989121,+0,+5.96288996892,+4.25974711768,+3.83398842822,+2.98200234752,+5.99588448873,+3.85512203459,+3.85529420985,+0,+2.57027929022,+0,+0,+3.41108449269,+5.543043326,+0,+0
2010-08-16 19:11:30 UTC,+5.13041906899,+1.28295312225,+4.7029768899,+4.70331133835,+4.69200204607,+5.97061087332,+4.26525598784,+3.83894681217,+2.9858588646,+5.98446471941,+3.84777922272,+3.84795097218,+0,+2.56538360081,+0,+0,+3.41453656759,+5.54865299219,+0,+0
2010-08-16 19:12:00 UTC,+0,+1.28368729241,+4.70566794774,+4.7060026569,+4.69723396478,+5.97726825539,+4.27001198626,+3.84322755658,+2.9891883293,+5.98782218392,+3.84993804319,+3.85010991786,+0,+2.56682295605,+0,+0,+3.41028872538,+5.54175019388,+0,+4.26296965974
2010-08-16 19:12:30 UTC,+0,+1.28425909265,+4.70776384825,+4.70809876043,+4.69136477952,+5.96979998027,+4.26467669011,+3.83842540207,+0,+5.99044750932,+3.85162610452,+3.8517980771,+0,+2.56794844098,+0,+0,+0,+5.54111937156,+0,+4.26248440199
2010-08-16 19:13:00 UTC,+0,+1.28551766903,+4.71237708729,+4.71271244614,+4.68799618135,+5.96551359,+4.26161451571,+3.83566922236,+0,+5.9964376371,+3.85547770419,+3.85564990008,+1.71373930708,+0,+3.8348457126,+0,+0,+5.5390598664,+0,+4.26090013517
2010-08-16 19:13:30 UTC,+0,+1.28527444438,+4.71148556129,+4.71182083385,+4.68882488229,+5.9665680748,+4.26236783405,+3.83634726368,+0,+5.99528223793,+3.85473479268,+3.85490694551,+1.71340907473,+0,+3.83689378677,+0,+0,+5.54201808547,+5.11486441313,+4.26317573437
2010-08-16 19:14:00 UTC,+0,+1.2864015309,+4.71561683223,+4.71595250467,+4.69262161744,+0,+4.26581919999,+3.83945374411,+0,+6.00090593258,+3.85835077889,+0,+1.71501642046,+0,+3.83577322282,+0,+0,+5.54039955343,+5.11337071873,+4.26193068452
2010-08-16 19:14:30 UTC,+0,+1.2858771714,+4.713692999,+4.71402848524,+4.68996718092,+0,+4.26340622372,+3.83728188994,+0,+5.99855949334,+3.8568420391,+0,+1.71434576899,+0,+3.83905665707,+2.13284626378,+0,+5.54514211498,+5.11774748584,+4.26557888266
2010-08-16 19:15:00 UTC,+0,+0,+4.71477106208,+0,+4.69041582562,+0,+0,+3.83764897005,+0,+5.99989009394,+3.85769760361,+0,+1.71472607685,+0,+3.8409707687,+2.13390968363,+0,+5.54790683983,+5.12029896724,+4.26770563715
2010-08-16 19:15:30 UTC,+0,+0,+4.71369748175,+0,+4.68946563061,+0,+0,+3.83687152256,+0,+0,+0,+0,+1.71459916383,+0,+3.84317248614,+2.13513288816,+0,+5.55108697984,+5.12323382302,+4.27015194825
2010-08-16 19:16:00 UTC,+0,+0,+4.71499714484,+0,+4.69000859471,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.83794086229,+2.13222636351,+0,+5.54353047147,+5.1162601485,+4.26433913178
2010-08-16 19:16:30 UTC,+0,+0,+4.71976695939,+0,+4.68412226899,+0,+0,+0,+0,+0,+0,+0,+0,+2.57500247837,+3.8356953122,+2.13097880693,+0,+5.54028702006,+5.11326686499,+4.26184411864
2010-08-16 19:17:00 UTC,+0,+1.28837990571,+4.72286662182,+0,+4.68309864804,+0,+0,+0,+0,+0,+0,+0,+0,+2.57671564846,+3.83618052015,+2.13124837311,+3.40981959432,+5.54098784986,+5.1139136397,+4.2623832294
2010-08-16 19:17:30 UTC,+5.14564834904,+1.28676017628,+4.71693649996,+0,+4.68541769333,+0,+0,+0,+0,+0,+0,+0,+0,+2.57351365874,+3.83876677367,+2.13268521374,+3.41211838241,+5.54472341012,+5.11736107569,+4.26525679547
2010-08-16 19:18:00 UTC,+5.14994161283,+1.28783388181,+4.72087211514,+0,+4.68489150381,+0,+0,+0,+0,+0,+0,+0,+0,+2.57566836007,+3.83797477475,+0,+3.41141441518,+5.5435794543,+5.11630535319,+4.26437681165
2010-08-16 19:18:30 UTC,+5.14096430386,+1.28558873973,+4.71264265714,+0,+4.68373850404,+0,+0,+0,+2.98060014913,+0,+0,+0,+1.71416512709,+2.57115512376,+3.84051091476,+0,+3.41366865996,+5.54724263112,+5.11968598897,+4.26719469703
2010-08-16 19:19:00 UTC,+5.14384613027,+1.28630945801,+0,+0,+4.67889732114,+0,+0,+0,+2.97751933902,+0,+3.8583108602,+0,+1.71499867616,+2.57240538301,+3.84205838948,+0,+3.41504413088,+0,+5.1217487491,+4.26891408412
2010-08-16 19:19:30 UTC,+5.1504306693,+1.28795619033,+0,+0,+4.67261574549,+5.94594267737,+0,+3.82308498244,+2.97352189824,+0,+3.86298756372,+3.86316292305,+1.7170775223,+2.57552349182,+0,+0,+3.41130072005,+0,+5.11613484756,+4.26423468872
2010-08-16 19:20:00 UTC,+5.1563803573,+0,+0,+0,+0,+5.94927915901,+0,+3.82523036473,+2.97519052719,+0,+3.86741653828,+3.86759216048,+1.71904625005,+2.57847643165,+0,+0,+3.41097402711,+0,+5.11564491414,+4.26382631104
2010-08-16 19:20:30 UTC,+5.15506597939,+0,+0,+0,+0,+5.94979101202,+4.2503881247,+3.82555948998,+2.97544651323,+6.01292004221,+3.86607026437,+3.86624580668,+1.71844781655,+2.57757882754,+0,+0,+3.41239014894,+0,+0,+4.2655965132
2010-08-16 19:21:00 UTC,+5.15096285971,+0,+0,+4.72214283832,+0,+5.95278028996,+4.25252365521,+3.82748161769,+2.97694149993,+6.0083657774,+3.86314192093,+3.86331728941,+0,+2.57562640673,+0,+2.13341721242,+3.41328950037,+0,+0,+0
2010-08-16 19:21:30 UTC,+5.14488497191,+0,+0,+4.7165707316,+0,+5.959681331,+4.25745373637,+3.83191903741,+2.98039282292,+6.00152426693,+3.85874290281,+3.8589180101,+0,+0,+0,+2.13367939308,+3.4137089608,+0,+0,+0
2010-08-16 19:22:00 UTC,+5.1464117059,+1.28695108478,+0,+4.71797041604,+0,+5.95462638807,+4.25384250166,+3.82866867226,+2.97786476367,+6.00326741131,+3.85986372605,+3.86003889991,+0,+0,+0,+2.13348687535,+3.41340095347,+0,+0,+0
2010-08-16 19:22:30 UTC,+5.14470483944,+1.28652421327,+0,+4.71640558916,+0,+5.95935957924,+4.25722387796,+3.83171214869,+2.98023190963,+6.00119948514,+3.85853407162,+3.85870916652,+0,+0,+0,+2.13457777591,+0,+0,+0,+0
2010-08-16 19:23:00 UTC,+5.14606910511,+1.28686540348,+0,+4.71765632531,+0,+5.95550949815,+4.25447339268,+3.82923651856,+2.97830642146,+6.00273263947,+3.85951987344,+3.85969502687,+0,+0,+0,+2.13511878674,+0,+0,+0,+0
2010-08-16 19:23:30 UTC,+5.14191965638,+1.28582766464,+0,+4.71385217935,+0,+5.96651121946,+4.26233298619,+3.83631070513,+2.98380856112,+5.99774702805,+3.85631417845,+3.85648914148,+1.71411112912,+0,+3.84185585277,+2.13440140833,+0,+0,+0,+0
2010-08-16 19:24:00 UTC,+5.14045380497,+1.28546106869,+0,+4.71250831096,+0,+5.96541459446,+4.26154956098,+3.83560556743,+2.98326012122,+5.99608518751,+3.85524563264,+3.8554205322,+1.71363614872,+0,+3.84856224008,+2.13812726484,+0,+0,+0,+0
2010-08-16 19:24:30 UTC,+5.14173391545,+1.28578121256,+4.71334815659,+4.71368189515,+0,+5.96147207037,+4.25873303468,+3.83307049581,+0,+5.99762143284,+3.85623342209,+3.85640838034,+1.71407523204,+0,+3.84886782147,+0,+0,+5.55931326881,+0,+0
2010-08-16 19:25:00 UTC,+5.14037791401,+1.28544208904,+4.71210511625,+4.71243873535,+0,+5.96688003083,+4.26259646399,+3.83654785372,+0,+5.99622553374,+0,+3.85551077865,+1.71367626188,+2.57042186368,+3.84614248296,+0,+0,+5.55537681541,+0,+0
2010-08-16 19:25:30 UTC,+5.14317124884,+0,+4.71466575355,+4.71499961865,+0,+5.96852348202,+4.26377054001,+3.83760460458,+0,+5.99984185769,+0,+0,+1.71470986466,+2.57197218805,+3.84155201529,+0,+0,+5.54874638695,+0,+0
2010-08-16 19:26:00 UTC,+0,+0,+4.71460663147,+4.71494049089,+0,+5.97291886521,+4.26691058723,+0,+0,+5.99975468577,+0,+0,+1.71468494952,+2.57193481727,+3.83766641865,+0,+0,+5.54313406768,+5.11589431945,+0
2010-08-16 19:26:30 UTC,+0,+0,+4.71578617394,+4.71612014665,+4.69067616407,+5.96892374792,+4.26405648862,+0,+0,+6.00144983026,+0,+0,+0,+2.57266152861,+3.83916338787,+0,+0,+5.54529627593,+5.11788975628,+0
2010-08-16 19:27:00 UTC,+0,+0,+4.71666815957,+4.71700221697,+4.6885041453,+5.96615995134,+4.26208204154,+0,+0,+6.0027026444,+0,+0,+0,+2.57319861215,+3.83818297171,+0,+3.4115994708,+5.54388017207,+5.11658287674,+4.26460813768
2010-08-16 19:27:30 UTC,+0,+1.28680471512,+4.71709975488,+4.71743385372,+4.68830558134,+5.96590728772,+0,+0,+0,+6.0030805036,+0,+0,+0,+2.57336060103,+3.84013519333,+0,+3.41333470045,+5.54669994261,+5.11918515805,+4.26677723588
2010-08-16 19:28:00 UTC,+0,+1.28737231145,+4.7191802514,+4.71951455001,+4.68316444542,+5.95936542311,+0,+0,+0,+6.00564998829,+0,+0,+0,+2.57446214344,+3.84638588015,+2.13691814815,+3.41889061545,+5.55572837602,+5.12751722857,+4.27372232534
2010-08-16 19:28:30 UTC,+0,+1.28741763858,+4.71934639577,+0,+4.68632274442,+5.96338421669,+0,+0,+0,+6.00570664036,+0,+0,+1.71638611238,+2.57448643028,+3.84294943247,+2.1350089666,+3.41583613331,+5.55076480321,+5.12293649589,+4.26990411505
2010-08-16 19:29:00 UTC,+0,+1.28700244533,+4.71782452526,+0,+4.68685674028,+0,+0,+0,+0,+0,+3.86034372795,+0,+1.71590230824,+2.5737607614,+3.83972066529,+2.13321516573,+3.41296624774,+5.5461012022,+5.11863259854,+4.266316657
2010-08-16 19:29:30 UTC,+0,+1.28700991789,+4.7178519156,+0,+4.69112546723,+0,+0,+3.83822959727,+0,+0,+3.86036019735,+0,+1.71590962907,+2.57377174208,+0,+2.13421681233,+3.41456877295,+5.54870532631,+5.12103586643,+4.26831986996
2010-08-16 19:30:00 UTC,+0,+1.28863331061,+4.72380238252,+0,+4.68714376417,+0,+0,+3.83497177646,+0,+0,+3.86534935949,+0,+1.71812736644,+0,+0,+2.13433058922,+3.41475080357,+5.5490011284,+5.12130885337,+4.26854741464
2010-08-16 19:30:30 UTC,+0,+0,+4.72189574451,+0,+4.68520530541,+0,+0,+3.83338573368,+2.98153358556,+0,+3.86377092177,+0,+1.71742573355,+0,+0,+2.13630029222,+3.41790211336,+5.55412204739,+5.1260347959,+4.27248666291
2010-08-16 19:31:00 UTC,+0,+0,+4.72401417059,+0,+4.68823814432,+0,+0,+3.83586719593,+2.98346360986,+0,+3.86552103879,+0,+1.71820367976,+0,+0,+2.13563488823,+3.4168375396,+5.55239210134,+5.12443828049,+4.27115590821
2010-08-16 19:31:30 UTC,+0,+0,+0,+0,+4.69581923359,+0,+0,+3.84207002664,+2.98828802909,+0,+3.86555931157,+3.86573482355,+0,+0,+0,+0,+3.41118194066,+5.54320168021,+5.11595671698,+4.2640862103
2010-08-16 19:32:00 UTC,+0,+0,+0,+0,+4.69468609894,+0,+0,+3.84114289836,+2.98756693,+0,+3.8667578185,+3.8669334016,+0,+0,+0,+0,+0,+5.5381007249,+5.11124919924,+4.26016231908
2010-08-16 19:32:30 UTC,+5.15481749673,+0,+0,+0,+4.6925304533,+0,+0,+3.83937915381,+2.98619513,+0,+3.86654391987,+3.86671949028,+0,+0,+0,+0,+0,+5.54654656369,+0,+4.2666592497
2010-08-16 19:33:00 UTC,+5.15102546937,+1.28810494431,+0,+0,+4.69091181587,+0,+0,+3.83805478819,+2.98516506885,+0,+3.86375322014,+3.86392862492,+0,+0,+0,+0,+0,+5.54448210918,+0,+4.2650711756
2010-08-16 19:33:30 UTC,+5.14974786172,+1.28778542648,+0,+0,+4.68770137786,+0,+4.26135229565,+3.83542801478,+2.98312202485,+0,+3.86261564877,+3.86279098602,+0,+2.57527552415,+3.83959750218,+0,+0,+5.54592330657,+0,+4.26617981143
2010-08-16 19:34:00 UTC,+5.14305983938,+1.28611281392,+0,+4.7148974803,+4.68929073424,+0,+4.26279708062,+3.83672842273,+2.98413345226,+5.99904265469,+3.85714725262,+3.85732226514,+1.71448143978,+2.57162956836,+3.8431095302,+0,+0,+0,+0,+4.27008199839
2010-08-16 19:34:30 UTC,+5.14121401807,+1.28565119098,+0,+4.71320526177,+0,+0,+4.26787014665,+3.84129453844,+2.98768487218,+5.99673362514,+3.85566257112,+3.85583749543,+1.71382148247,+2.57063968335,+3.8439577397,+0,+0,+0,+0,+4.27102443736
2010-08-16 19:35:00 UTC,+5.14583955127,+1.28680799421,+0,+4.71744587417,+0,+5.96490931303,+4.26118858959,+3.83528066781,+2.98300742176,+6.00252177049,+0,+3.85955943236,+1.71547582618,+2.57312107122,+3.84273902809,+2.13489207258,+0,+0,+0,+4.26967033638
2010-08-16 19:35:30 UTC,+5.14645449449,+1.28696178583,+0,+4.71800964393,+0,+5.96372968653,+4.26034586828,+3.83452215941,+2.98241747136,+6.00319216932,+0,+3.85999051726,+1.71566743679,+2.57340847233,+3.84595686047,+2.1366797984,+0,+0,+0,+0
2010-08-16 19:36:00 UTC,+5.14621768029,+0,+0,+4.7177925366,+0,+5.96715013969,+4.26278942878,+0,+2.98412809558,+6.00284725824,+0,+3.85976872995,+1.71556885574,+2.57326060837,+3.84687738526,+2.13719121284,+0,+0,+0,+0
2010-08-16 19:36:30 UTC,+5.1408817791,+0,+0,+4.71290067058,+0,+5.9677748568,+4.26323572467,+0,+2.9844405268,+5.99674879404,+0,+3.85584724951,+0,+2.57064618632,+3.84922163871,+2.13849360584,+3.42141117588,+0,+0,+0
2010-08-16 19:37:00 UTC,+5.14033765843,+0,+4.71206821415,+4.71240182973,+0,+5.97360296628,+4.26739930673,+0,+0,+5.99653054063,+0,+0,+0,+2.5705526207,+3.84868897875,+2.13819767683,+3.42093772173,+0,+0,+0
2010-08-16 19:37:30 UTC,+5.13472237783,+0,+4.70692071193,+4.70725383284,+0,+5.97380698925,+4.26754506013,+0,+0,+5.99009649265,+0,+0,+0,+2.567794333,+3.8472842563,+2.13741725751,+3.41968913596,+0,+0,+0
2010-08-16 19:38:00 UTC,+5.1358455318,+1.28430858186,+4.70795030209,+4.70828352197,+0,+5.9679069197,+4.26333006996,+0,+0,+5.99151983265,+0,+0,+0,+2.5684045214,+3.85083353168,+2.13938912254,+3.42284390492,+0,+5.13344588131,+0
2010-08-16 19:38:30 UTC,+5.13989920696,+1.28532236884,+4.71166628769,+4.71199986466,+0,+5.97428264879,+4.26788486966,+0,+0,+5.99601868843,+3.85520287445,+0,+0,+0,+3.84854125061,+0,+3.42080641377,+0,+5.13039030495,+0
2010-08-16 19:39:00 UTC,+5.13997849901,+1.28534219902,+4.71173897433,+4.71207255827,+0,+5.9660501167,+4.26200357605,+0,+0,+5.99592815561,+3.85514466277,+0,+1.71359126649,+0,+3.85104242538,+0,+3.42302957983,+0,+5.13372433353,+0
2010-08-16 19:39:30 UTC,+5.14533384079,+1.28668152071,+4.71664819169,+4.7169822472,+0,+5.96210173115,+4.25918286238,+3.8334753724,+0,+6.00210651793,+3.85911728407,+0,+1.71535714047,+0,+0,+0,+3.4228853406,+5.56221985576,+5.13350802155,+0
2010-08-16 19:40:00 UTC,+0,+1.2887457456,+4.72421450754,+4.72454928933,+0,+5.95785452634,+4.25614867314,+3.83074438878,+0,+6.01174831509,+3.8653168564,+0,+1.71811291845,+0,+0,+0,+3.41661961358,+5.55203796875,+5.12411146215,+0
2010-08-16 19:40:30 UTC,+0,+1.28902423033,+4.72523527989,+4.72557015963,+4.67982702822,+5.95511870972,+0,+3.82898523878,+0,+6.01318340254,+3.86623960222,+0,+1.71852308908,+0,+0,+0,+3.41921971853,+5.55626317275,+5.12801077649,+0
2010-08-16 19:41:00 UTC,+0,+0,+4.7299260863,+0,+4.68699688359,+5.96424202842,+0,+3.83485159909,+0,+6.01902957165,+3.86999862605,+0,+1.72019401631,+0,+0,+0,+3.41515050582,+5.54965064972,+5.12190827707,+0
2010-08-16 19:41:30 UTC,+0,+0,+4.73027249178,+0,+4.68081356707,+5.95637403615,+0,+3.82979242277,+0,+6.01963970705,+3.8703909366,+0,+0,+0,+0,+0,+0,+5.55675103048,+5.12846100586,+0
2010-08-16 19:42:00 UTC,+0,+0,+4.73312619098,+0,+4.68429173683,+5.96079985065,+0,+3.83263825384,+0,+0,+3.87298378528,+0,+0,+2.5821882942,+0,+2.13503242679,+0,+5.55082579604,+5.12299278435,+4.26995103356
2010-08-16 19:42:30 UTC,+0,+0,+4.73489324991,+0,+4.68981017451,+5.96782181497,+0,+3.83715342763,+0,+0,+3.87444454745,+0,+0,+2.58316223128,+0,+2.13494871312,+0,+5.5506081536,+5.12279192863,+4.26978361292
2010-08-16 19:43:00 UTC,+0,+0,+4.7316148427,+0,+4.68893149395,+5.96670373326,+0,+3.8364344931,+2.98390484056,+0,+3.87154914069,+3.87172500807,+0,+2.58123177055,+0,+2.13554261324,+0,+5.55215220085,+5.12421688361,+4.27097136562
2010-08-16 19:43:30 UTC,+0,+1.28928785944,+4.72620159967,+0,+4.69020541241,+0,+0,+3.83747681043,+2.98471553102,+0,+3.8671414241,+3.86731702997,+0,+2.57829300418,+0,+2.13493355583,+0,+5.55056874706,+5.12275556155,+4.26975329957
2010-08-16 19:44:00 UTC,+0,+1.28868363598,+0,+0,+4.70003713035,+0,+0,+3.84552110045,+2.99097219507,+0,+0,+3.865578015,+1.71815099345,+2.57713361577,+3.84262277493,+2.13482748601,+0,+5.55029298212,+0,+4.2695411684
2010-08-16 19:44:30 UTC,+0,+1.29018333618,+0,+0,+4.70091169391,+0,+0,+3.84623666642,+2.99152874586,+0,+0,+3.86997678837,+1.72010618035,+2.58006624542,+3.83798432996,+2.13225051277,+0,+5.54359325576,+0,+4.26438742837
2010-08-16 19:45:00 UTC,+0,+1.28929120608,+0,+0,+4.70357192942,+0,+0,+3.84841326519,+2.99322165444,+0,+0,+3.86733823327,+1.71893338332,+2.57830714026,+3.83814525655,+2.13233991849,+0,+5.54382569664,+0,+4.26456623266
2010-08-16 19:45:30 UTC,+0,+1.28938654836,+0,+0,+4.70480075354,+0,+0,+0,+2.99400364794,+0,+0,+3.86760482297,+1.71905187833,+2.57848487364,+3.83767884764,+0,+0,+5.54315201999,+0,+4.26404800936
2010-08-16 19:46:00 UTC,+0,+0,+0,+0,+4.69965702379,+0,+0,+0,+2.99073030459,+0,+0,+3.86827795216,+1.71935107387,+2.57893364389,+3.83830061651,+0,+0,+5.54405009709,+0,+4.26473885189
2010-08-16 19:46:30 UTC,+5.14970750992,+0,+0,+0,+4.69887091655,+0,+4.2715058281,+0,+2.99023004523,+0,+0,+3.86299887336,+0,+0,+3.84083914743,+0,+3.41396040916,+5.54771672731,+0,+4.26755939379
2010-08-16 19:47:00 UTC,+5.14184382327,+0,+0,+0,+4.70244333265,+0,+4.27475328933,+0,+2.99250344316,+0,+0,+3.85710847088,+0,+0,+3.84571525811,+0,+3.4182945339,+5.55475973582,+0,+4.27297720241
2010-08-16 19:47:30 UTC,+5.13028015817,+0,+0,+4.7031812787,+4.70670425616,+0,+4.27862662986,+0,+2.99521499028,+5.98466210683,+0,+3.84807517574,+0,+0,+3.84754814035,+0,+3.41992368896,+5.55740713376,+0,+4.27501370363
2010-08-16 19:48:00 UTC,+5.12982402008,+0,+0,+4.70276309876,+0,+0,+4.2779510226,+0,+2.9947420288,+5.98374062923,+3.84730821231,+3.84748264013,+0,+0,+3.84778936587,+0,+3.42013810197,+5.55775555765,+0,+4.27528172744
2010-08-16 19:48:30 UTC,+5.13203266004,+1.28335501751,+0,+4.7047879437,+0,+0,+4.27326530813,+0,+2.99146177614,+5.98635163136,+3.84898705912,+3.84916158674,+0,+0,+3.84791663001,+0,+3.42025122054,+5.55793937678,+0,+4.27542312963
2010-08-16 19:49:00 UTC,+5.13807727093,+1.28486671934,+0,+4.71032954368,+0,+0,+4.27210154103,+0,+0,+5.9938776029,+3.85382617913,+0,+0,+0,+3.848752614,+2.13823303057,+3.42099428383,+0,+0,+4.27635198496
2010-08-16 19:49:30 UTC,+5.13773828569,+1.28478194226,+4.70968538098,+4.71001876761,+0,+0,+4.27573634962,+3.84837467305,+0,+5.99329223318,+3.85344979264,+0,+1.71283787801,+0,+0,+2.13984466665,+3.42357272582,+0,+0,+4.27957512827
2010-08-16 19:50:00 UTC,+5.13889510105,+1.28507125114,+4.71074582836,+4.71107931686,+0,+5.97666967796,+4.26959015544,+3.8428426671,+0,+5.9946936505,+3.85435088906,+0,+1.71323842531,+0,+0,+2.14107324658,+3.42553831972,+0,+5.13748663053,+0
2010-08-16 19:50:30 UTC,+5.14027805235,+1.28541711457,+4.71201357352,+4.71234718385,+0,+5.97150234938,+4.26589863303,+3.83952003777,+0,+5.99609926297,+3.855254683,+0,+1.7136401717,+2.5703677312,+0,+2.14443285378,+3.43091332504,+0,+5.14554739793,+0
2010-08-16 19:51:00 UTC,+5.13434809283,+1.28393408609,+4.70657760657,+4.70691069452,+0,+5.97986707166,+4.27187436273,+3.84489861393,+0,+5.98917034389,+3.85079946151,+0,+1.71165977653,+2.56739729142,+0,+2.14437481177,+0,+0,+5.1454081366,+0
2010-08-16 19:51:30 UTC,+5.14344086527,+0,+4.71491290968,+4.71524679849,+0,+5.97217496914,+4.26637915037,+3.83995253711,+0,+5.99974593341,+3.85759945325,+0,+1.71468244792,+2.57193106506,+0,+2.14350177594,+0,+0,+5.14331344549,+0
2010-08-16 19:52:00 UTC,+5.14639899283,+0,+4.71762461168,+4.71795876093,+0,+5.97454592458,+4.26807295303,+3.84147707842,+0,+6.00336410566,+3.8599258995,+0,+0,+2.57348218173,+0,+0,+0,+0,+5.13717323343,+0
2010-08-16 19:52:30 UTC,+5.15542015819,+0,+4.72589427239,+4.72622921533,+0,+5.96357790521,+4.26023743633,+3.83442456308,+0,+6.01393520587,+3.86672300365,+0,+0,+2.57801402979,+0,+0,+0,+0,+5.13377562429,+0
2010-08-16 19:53:00 UTC,+5.16049984634,+0,+4.73055079895,+4.73088618858,+0,+5.96194915031,+0,+3.8333772618,+0,+6.01975821237,+3.8704671342,+0,+0,+2.58051036205,+0,+0,+0,+0,+5.13854210988,+0
2010-08-16 19:53:30 UTC,+5.1569576713,+1.28958853287,+4.72730370354,+4.72763878175,+0,+5.96899533913,+0,+3.8379080122,+0,+6.01609515162,+0,+0,+0,+2.57894000212,+0,+0,+0,+0,+5.13546583873,+0
2010-08-16 19:54:00 UTC,+0,+1.29062006516,+4.73108473588,+0,+0,+5.96116907801,+0,+3.83287566955,+0,+6.02088747755,+0,+0,+0,+2.58099447982,+3.85201066153,+0,+0,+0,+5.13501497784,+0
2010-08-16 19:54:30 UTC,+0,+1.29009630265,+4.72916490942,+0,+0,+5.97607204382,+0,+3.84245838395,+0,+0,+0,+0,+1.72015357939,+2.58013734033,+3.84806998683,+0,+0,+5.55816088393,+5.12976211737,+0
2010-08-16 19:55:00 UTC,+0,+1.29162478828,+4.73476750078,+0,+4.68821024165,+5.96578597199,+0,+0,+0,+0,+0,+3.87456571664,+1.72214588808,+0,+3.84822280653,+0,+0,+5.55838161529,+5.12996582384,+0
2010-08-16 19:55:30 UTC,+0,+1.29133607029,+4.73370921862,+0,+4.68836824654,+5.96598702642,+0,+0,+2.98354640372,+0,+0,+3.87363445541,+1.72173195686,+0,+3.84254620623,+0,+0,+5.550182387,+5.12239900139,+0
2010-08-16 19:56:00 UTC,+0,+1.29329290288,+0,+0,+4.6854313737,+5.96224998746,+0,+0,+2.98167744987,+0,+0,+3.87946118986,+1.72432185021,+0,+3.84018829484,+2.13347496591,+3.41338189967,+5.54677664194,+0,+0
2010-08-16 19:56:30 UTC,+0,+0,+0,+0,+4.68116212315,+5.95681755809,+0,+0,+2.9789606035,+0,+0,+3.8707241149,+1.72043835546,+0,+3.83991302925,+2.13332203706,+3.4131372302,+5.5463790509,+0,+4.2665303911
2010-08-16 19:57:00 UTC,+0,+0,+0,+0,+4.6879986702,+5.96551675712,+0,+0,+2.9833112144,+0,+0,+3.86656190343,+0,+0,+3.83660530119,+2.13148436802,+3.4101971604,+5.54160139959,+0,+4.26285520029
2010-08-16 19:57:30 UTC,+0,+0,+0,+0,+4.69145502613,+5.969914815,+0,+0,+2.98551075453,+0,+3.86303953826,+3.86321490068,+0,+0,+3.84002227884,+2.13338273268,+3.41323433656,+5.54653684998,+0,+4.26665177747
2010-08-16 19:58:00 UTC,+0,+0,+0,+0,+4.69799217226,+0,+0,+0,+2.98967083393,+0,+3.85849724222,+3.85867233492,+0,+0,+3.84510699145,+2.13620763808,+3.41775387685,+5.55388116116,+0,+4.27230136205
2010-08-16 19:58:30 UTC,+0,+1.28451664924,+0,+0,+4.70414161607,+0,+0,+0,+2.99358418905,+0,+3.85263650448,+3.852811249,+0,+2.56862210719,+3.84496210744,+2.13612714511,+3.41762509689,+5.55367189206,+0,+4.27214038256
2010-08-16 19:59:00 UTC,+0,+1.28434813935,+0,+0,+4.70713017205,+0,+4.2790138035,+3.85132461133,+2.9954860327,+0,+3.85212577682,+3.85230049099,+0,+2.5682815886,+3.8442592299,+0,+3.41700034508,+5.55265666233,+0,+4.27135942078
2010-08-16 19:59:30 UTC,+0,+1.28389758687,+0,+0,+4.71010971504,+0,+4.28172232076,+3.85376246668,+2.99738214069,+0,+3.85068644324,+3.85086107188,+1.71160953866,+2.5673219385,+0,+0,+3.41462160064,+5.54879117199,+0,+4.26838590644
