# file...... Output/hvac/house_hvac_file_016.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_12A_tm_2_A_12_Meter_35_301:hvac_load,house_2_13A_tm_2_A_13_Meter_35_302:hvac_load,house_2_14A_tm_2_A_14_Meter_35_303:hvac_load,house_2_15A_tm_2_A_15_Meter_35_304:hvac_load,house_2_1A_tm_2_A_1_Meter_37_305:hvac_load,house_2_2A_tm_2_A_2_Meter_37_306:hvac_load,house_2_3A_tm_2_A_3_Meter_37_307:hvac_load,house_2_4A_tm_2_A_4_Meter_37_308:hvac_load,house_2_5A_tm_2_A_5_Meter_37_309:hvac_load,house_2_6A_tm_2_A_6_Meter_37_310:hvac_load,house_2_7A_tm_2_A_7_Meter_37_311:hvac_load,house_2_8A_tm_2_A_8_Meter_37_312:hvac_load,house_2_9A_tm_2_A_9_Meter_37_313:hvac_load,house_2_10A_tm_2_A_10_Meter_37_314:hvac_load,house_2_11A_tm_2_A_11_Meter_37_315:hvac_load,house_2_12A_tm_2_A_12_Meter_37_316:hvac_load,house_2_13A_tm_2_A_13_Meter_37_317:hvac_load,house_2_14A_tm_2_A_14_Meter_37_318:hvac_load,house_2_15A_tm_2_A_15_Meter_37_319:hvac_load,house_2_1B_tm_2_B_1_Meter_38_320:hvac_load
2010-08-16 18:32:00 UTC,+3.85372328667,+0,+0,+0,+2.99443089761,+5.56036755597,+3.42241758992,+0,+0,+0,+3.84998438276,+4.70498614441,+2.56688815043,+2.56693714711,+4.70536081785,+0,+5.56057483075,+4.70541146024,+2.1391410933,+4.31504928136
2010-08-16 18:32:30 UTC,+3.85271724178,+0,+0,+0,+2.99385709097,+5.55930209053,+3.42176175917,+0,+0,+5.1315752051,+0,+0,+2.56639625559,+2.56644524024,+4.70445916907,+0,+5.55950931078,+4.70450979238,+2.13873116413,+4.31679768753
2010-08-16 18:33:00 UTC,+3.85572807088,+0,+0,+0,+2.99624226604,+5.5637309724,+3.42448788847,+0,+0,+5.13566327689,+0,+0,+2.568440943,+2.56848997767,+4.70820710451,+0,+5.56393841921,+4.70825780711,+2.14043514014,+4.3129084808
2010-08-16 18:33:30 UTC,+3.85583104204,+0,+0,+3.85588721483,+2.99586502027,+5.56303048832,+3.42405671646,+5.13522433851,+0,+5.13501669626,+0,+0,+2.56811754971,+2.56816657647,+4.70761432083,+4.27959161498,+5.56323789932,+4.70766501089,+2.14016563468,+4.31202885278
2010-08-16 18:34:00 UTC,+3.85228225824,+0,+0,+3.85233835909,+0,+5.55862997506,+3.42134804895,+5.13116221635,+0,+5.13095481008,+0,+0,+2.56608595921,+2.56613493626,+4.70389039225,+4.2762062891,+5.55883716092,+4.70394100351,+0,+4.31354518833
2010-08-16 18:34:30 UTC,+3.85137015816,+0,+2.99578063602,+3.85142624052,+0,+5.55705070899,+3.42037595627,+5.12970439284,+3.42032185528,+5.12949707127,+0,+0,+2.56535685743,+2.56540581665,+4.70255394041,+4.27499135576,+5.55725781404,+4.70260452338,+0,+4.31540948009
2010-08-16 18:35:00 UTC,+3.85202368482,+0,+2.99628899825,+3.85207978043,+0,+5.55819850491,+3.42108246417,+5.13076392542,+3.42102835006,+5.1305565423,+0,+0,+0,+2.56593573398,+4.70352526117,+4.27587435801,+5.55840566868,+4.70357586471,+0,+4.31369193289
2010-08-16 18:35:30 UTC,+3.85678385187,+0,+2.99999181451,+3.85684004397,+0,+5.56506411443,+3.42530848332,+5.13710158263,+3.42525429064,+5.13689383137,+0,+0,+0,+2.56910546608,+4.70933527422,+4.28115608862,+5.56527162944,+4.70938600067,+0,+4.31001998515
2010-08-16 18:36:00 UTC,+3.85821901134,+5.57222109209,+3.00110818952,+3.85827523252,+0,+5.56763254871,+3.42688944296,+5.13947250919,+3.4268352209,+5.13926462028,+3.85501482579,+0,+0,+0,+4.71150880831,+4.28313199152,+5.56784019506,+0,+0,+4.31214608061
2010-08-16 18:36:30 UTC,+0,+5.57420209815,+3.00217520188,+3.85964696149,+0,+5.56942168522,+3.427990718,+5.1411240645,+3.42793647547,+5.14091607973,+3.85625366378,+0,+0,+0,+4.71302286269,+4.2845083787,+5.56962942304,+0,+0,+4.31060142806
2010-08-16 18:37:00 UTC,+0,+5.57889084189,+3.00470065953,+3.86289363768,+0,+5.5741507278,+0,+5.14548945266,+3.43084730944,+5.14528121464,+3.85952815806,+0,+0,+0,+4.71702480853,+4.28814644287,+5.5743587073,+0,+2.14444405498,+4.30624268759
2010-08-16 18:37:30 UTC,+0,+5.58178879192,+3.00626155743,+3.86490029579,+0,+5.57706065369,+0,+5.14817561078,+3.43263843549,+5.14796721694,+3.86154305551,+0,+0,+0,+4.71948732941,+4.29038505612,+5.57726878188,+0,+2.14556362486,+4.30407296066
2010-08-16 18:38:00 UTC,+0,+5.58296094288,+3.00689290292,+3.86571194055,+3.00377269915,+5.577713762,+0,+5.14877849629,+3.43304043855,+5.14857006751,+3.86199528219,+4.71966379517,+2.57489639378,+0,+4.7200400214,+4.29088749394,+0,+0,+2.14581490281,+4.30616768806
2010-08-16 18:38:30 UTC,+0,+5.5855009627,+3.00826101186,+3.86747075321,+3.00540119954,+5.58073762251,+0,+5.15156982768,+3.43490169388,+5.15136123704,+3.86408907044,+4.72222246251,+2.57629242284,+0,+0,+4.29321375738,+0,+0,+2.14697830799,+0
2010-08-16 18:39:00 UTC,+0,+5.58138950509,+3.00604649305,+3.86462381344,+3.00305210368,+5.57637573325,+0,+5.14754335943,+3.43221685132,+5.14733500225,+3.8610688014,+4.71853160989,+2.57427866462,+2.57432784203,+0,+4.28985814515,+0,+0,+2.14530010744,+0
2010-08-16 18:39:30 UTC,+0,+5.58690479668,+0,+3.86844282463,+3.0059455082,+5.58174831535,+0,+5.15250280014,+3.43552379834,+5.15229415544,+3.86478889655,+4.72307766953,+2.57675903043,+2.57680826845,+0,+4.29399128585,+0,+0,+2.14736716356,+0
2010-08-16 18:40:00 UTC,+3.86768759903,+5.5858955941,+0,+3.86774401191,+3.0054366164,+5.58080338594,+0,+5.15163053401,+3.43494217272,+5.15142193987,+3.86413460645,+4.72227810883,+2.57632278386,+2.57637201122,+0,+4.29326434932,+0,+0,+2.14700360988,+0
2010-08-16 18:40:30 UTC,+3.86426081406,+5.58094664275,+0,+3.8643171576,+3.00303119732,+5.57633691355,+0,+5.14750752489,+0,+5.14729916979,+3.86104192177,+4.71849876225,+2.57426074269,+2.57430991966,+0,+4.28982828106,+0,+0,+2.14528517188,+0
2010-08-16 18:41:00 UTC,+3.86307617666,+5.57923579346,+0,+3.86313249621,+3.00170866423,+5.57388118461,+3.43073569307,+5.14524063685,+0,+5.14503241323,+3.85934152043,+4.7164208247,+2.57312700352,+2.57317615278,+0,+4.28793908267,+0,+4.71684759207,+2.14434035055,+0
2010-08-16 18:41:30 UTC,+3.86514577913,+5.58222470626,+0,+3.86520214058,+3.00342442118,+5.57706706631,+3.43269671265,+5.14818153029,+0,+5.1479731361,+3.86154749579,+4.7191165877,+2.57459783314,+2.57464701836,+0,+4.2903899894,+0,+4.71954369703,+0,+0
2010-08-16 18:42:00 UTC,+3.86363195302,+5.58003844388,+0,+3.86368828381,+3.00253923208,+0,+3.43168498823,+5.14666427187,+0,+5.14645596571,+3.86040939442,+4.71772579637,+2.57383900632,+2.57388817298,+0,+4.28912552367,+5.57699173808,+4.71815272922,+0,+0
2010-08-16 18:42:30 UTC,+3.86630003412,+5.58389167744,+3.0073942165,+0,+3.00510643357,+0,+3.43461916394,+0,+0,+0,+3.86371008525,+4.72175933207,+0,+2.5760889557,+0,+0,+5.58039857807,+4.7221867765,+0,+0
2010-08-16 18:43:00 UTC,+3.8639891709,+5.58055433662,+3.00559665346,+0,+3.00324003955,+0,+3.43248597417,+0,+0,+0,+3.86131043346,+4.71882689098,+0,+2.57448895366,+0,+0,+5.57693281066,+4.71925396355,+0,+4.31051910185
2010-08-16 18:43:30 UTC,+3.85887909358,+0,+3.00162165111,+0,+2.99906976956,+0,+3.42771957576,+0,+0,+0,+3.85594865253,+4.71227464639,+0,+0,+4.71265009111,+0,+5.56918890169,+4.7127008876,+0,+4.31226211401
2010-08-16 18:44:00 UTC,+3.86067296138,+0,+3.00301705639,+0,+3.00054644236,+0,+3.42940733482,+0,+3.42935306596,+0,+0,+4.71459476501,+0,+0,+4.71497045518,+0,+5.57193098306,+4.71502130067,+0,+4.31512227357
2010-08-16 18:44:30 UTC,+3.86074983347,+0,+3.00307685329,+0,+3.00044652637,+0,+3.42929313612,+0,+3.42923886939,+0,+0,+4.71443777902,+0,+0,+4.71481345258,+0,+5.57174544584,+4.71486429476,+2.1434386757,+4.31575487954
2010-08-16 18:45:00 UTC,+3.86057866707,+0,+3.00294370719,+0,+3.0002623656,+0,+3.42908265008,+0,+3.42902838726,+0,+0,+4.71414842931,+0,+0,+4.71452407226,+0,+5.57140347175,+4.71457490833,+2.14330711073,+4.31192742658
2010-08-16 18:45:30 UTC,+3.86227045652,+0,+3.00425970822,+0,+0,+0,+3.43061239081,+0,+3.43055809955,+0,+0,+4.7162513243,+2.57303452274,+0,+4.71662718969,+0,+5.57388882272,+4.71667807015,+2.14426328007,+4.31168742709
2010-08-16 18:46:00 UTC,+3.86159333831,+0,+3.00373299479,+0,+0,+0,+3.43005763921,+0,+3.43000335827,+0,+0,+4.71548872157,+2.57261844067,+0,+4.71586450633,+0,+5.57298752455,+4.71591537069,+2.14391653082,+4.31371491322
2010-08-16 18:46:30 UTC,+3.85965689149,+0,+3.00222668084,+0,+0,+0,+3.42827978725,+0,+3.42822553935,+0,+0,+4.71304475454,+2.5712849928,+2.57133409702,+4.71342028076,+0,+5.57009907034,+4.71347109352,+2.14280527874,+4.31190127097
2010-08-16 18:47:00 UTC,+3.8606093838,+0,+0,+0,+0,+0,+3.42860886592,+0,+3.4285546119,+5.14184304732,+0,+4.71349713042,+2.5715318127,+2.57158092296,+4.71387270451,+4.28528094764,+5.57063372037,+4.71392352683,+2.14301097042,+4.31135199694
2010-08-16 18:47:30 UTC,+3.85785753068,+0,+0,+3.85791374454,+0,+5.56606188287,+3.42592264415,+0,+3.42586844005,+5.13781481983,+0,+4.70980445104,+2.56951705735,+2.56956611834,+4.71017963445,+4.28192367439,+5.56626944891,+4.71023037876,+2.14133193884,+4.31756832321
2010-08-16 18:48:00 UTC,+3.85680601503,+5.57018044786,+0,+3.85686220758,+0,+5.56425750082,+3.42481198483,+0,+3.42475780138,+5.13614928805,+3.85267786734,+4.70827765669,+2.56868402602,+2.56873306663,+4.70865267848,+4.28053555872,+5.56446497456,+4.7087033905,+2.14063771762,+4.31547253753
2010-08-16 18:48:30 UTC,+0,+5.56841326577,+0,+3.85563853897,+0,+5.56283418422,+0,+5.13504312981,+3.42388171732,+5.1348354981,+3.85169233118,+0,+2.56802692171,+2.56807594625,+4.7074481987,+4.27944059771,+5.56304158516,+4.70749888525,+0,+4.3144809999
2010-08-16 18:49:00 UTC,+0,+5.56642199764,+0,+3.85425970408,+0,+5.56100775684,+0,+5.13335715123,+3.4227575093,+5.13314961744,+3.85042767211,+0,+2.56718371273,+2.56723271664,+4.70590258696,+4.27803552258,+5.56121506436,+4.70595324081,+0,+4.31623663574
2010-08-16 18:49:30 UTC,+0,+5.56964590754,+0,+3.85649207017,+0,+5.56455796178,+0,+5.13663435215,+0,+5.13642662803,+3.85288591322,+0,+2.56882274021,+2.56887178421,+4.70890694318,+4.2807667041,+5.56476545089,+4.70895766058,+0,+4.31126027592
2010-08-16 18:50:00 UTC,+0,+5.57510893174,+3.00266364185,+3.86027488982,+3.00017142869,+5.57102678818,+0,+5.14260573808,+0,+5.14239766734,+3.8573650728,+0,+0,+2.57185832807,+4.7143811789,+4.28574318839,+0,+0,+0,+4.31220805513
2010-08-16 18:50:30 UTC,+0,+5.56906049697,+2.99940582512,+3.85608670817,+2.99709334052,+5.56531127915,+0,+5.13732974085,+0,+5.13712197634,+3.853407527,+0,+0,+0,+4.70954443703,+4.28134623305,+0,+0,+0,+4.3162647994
2010-08-16 18:51:00 UTC,+0,+5.57011164711,+2.99997199714,+3.85681456717,+2.99762925705,+5.56630638898,+0,+5.13824832861,+0,+5.13804051079,+3.85409656321,+0,+0,+0,+4.71038654738,+4.28211177351,+0,+0,+0,+4.31534040479
2010-08-16 18:51:30 UTC,+0,+5.57737561176,+3.00388452425,+3.86184443099,+3.00149737765,+5.57348885979,+0,+5.14487848105,+0,+5.14467027845,+3.85906986598,+0,+0,+0,+4.71646470367,+4.2876372662,+0,+0,+0,+4.31021631719
2010-08-16 18:52:00 UTC,+0,+5.58188709991,+3.00631450823,+3.86496836823,+3.00378348512,+5.57773378974,+0,+5.14879698395,+0,+5.14858855407,+3.86200914988,+0,+0,+0,+4.72005696989,+4.29090290137,+0,+0,+2.14582260836,+4.31007880329
2010-08-16 18:52:30 UTC,+3.86514333016,+5.58222116954,+3.00649444524,+3.86519969155,+3.00401564959,+5.57816488145,+0,+5.14919492552,+0,+5.14898647258,+3.86230764734,+0,+0,+0,+4.72042178065,+4.29123454128,+0,+0,+2.14598846729,+0
2010-08-16 18:53:00 UTC,+3.8641351804,+5.58076520305,+3.00571023061,+3.86419152139,+3.00271006389,+5.57574062099,+3.43188023998,+5.14695708609,+3.43182592516,+5.14674876292,+3.86062903552,+0,+2.57398545161,+0,+4.71837025354,+4.28936955169,+0,+0,+2.14505575325,+0
2010-08-16 18:53:30 UTC,+3.86660878886,+5.58433758004,+3.00763438912,+3.86666517992,+3.00476392915,+5.57955431499,+3.43422769947,+5.15047751425,+3.43417334103,+5.15026898695,+3.86326972201,+0,+2.57574612394,+2.57579533721,+0,+4.29230343595,+0,+0,+2.14652304027,+0
2010-08-16 18:54:00 UTC,+3.86797168075,+5.58630586397,+3.00869454878,+3.86802809938,+3.00577781785,+5.5814369416,+3.43538652067,+5.15221537044,+3.4353321407,+5.15200674241,+3.86457329446,+0,+2.57661527818,+2.57666451269,+0,+4.29375174526,+0,+0,+2.14724736512,+0
2010-08-16 18:54:30 UTC,+3.86728330589,+5.58531171527,+0,+3.8673397106,+3.00463992084,+5.57932405171,+3.43408596453,+5.15026495779,+3.43403160872,+5.15005644281,+3.8631102826,+4.72102635659,+2.57563981804,+2.57568902871,+0,+4.29212629384,+5.57953229553,+0,+2.14643444839,+0
2010-08-16 18:55:00 UTC,+3.87151140656,+0,+0,+3.87156789679,+3.00809763802,+5.58574447083,+3.43803795251,+5.15619165885,+3.43798352326,+5.15598280038,+0,+4.72645905324,+2.57860393977,+2.57865322287,+0,+0,+5.5859530425,+4.72688709333,+2.14890465095,+0
2010-08-16 18:55:30 UTC,+3.87651185143,+0,+0,+0,+3.01185809604,+5.59272703094,+3.44233595715,+5.1626372733,+3.44228144804,+5.16242804154,+0,+4.73236741081,+2.58182758532,+2.58187694716,+0,+0,+5.59293595895,+4.73279619932,+2.15159113215,+0
2010-08-16 18:56:00 UTC,+3.87630470274,+0,+0,+0,+3.0121445146,+5.59325886371,+3.44266331841,+5.16312820915,+3.44260880321,+0,+0,+4.73281742602,+2.58207311708,+2.58212248491,+0,+0,+5.59346781886,+4.73324627152,+0,+0
2010-08-16 18:56:30 UTC,+3.87230668197,+0,+0,+0,+0,+5.58787346468,+3.43934842109,+5.1581569371,+3.43929396749,+0,+0,+4.72826052098,+2.57958683453,+2.57963614164,+0,+0,+5.58808214502,+4.72868878931,+0,+0
2010-08-16 18:57:00 UTC,+3.87193412731,+0,+0,+0,+0,+5.588050934,+3.43945765952,+0,+3.43940320389,+0,+0,+4.72841068827,+0,+2.57971807608,+0,+0,+5.58825962339,+4.72883897562,+0,+4.31021698299
2010-08-16 18:57:30 UTC,+3.87289466339,+0,+3.01252401423,+0,+0,+0,+3.44086168839,+0,+3.44080720667,+0,+0,+4.73034077097,+0,+0,+0,+0,+5.59054073216,+4.73076930283,+0,+4.30752325196
2010-08-16 18:58:00 UTC,+3.87241107231,+0,+3.0121478408,+0,+0,+0,+3.4403860913,+0,+3.44033161841,+0,+0,+4.72968697974,+0,+0,+0,+0,+5.58976803527,+4.73011542879,+0,+4.30740617189
2010-08-16 18:58:30 UTC,+3.87105606495,+0,+3.01109381438,+0,+0,+0,+3.43936803753,+0,+0,+0,+0,+4.72828748716,+0,+0,+0,+0,+5.58811401557,+4.72871575892,+0,+4.30853630868
2010-08-16 18:59:00 UTC,+3.87186155643,+0,+3.01172038611,+0,+0,+0,+3.43961110311,+0,+0,+0,+3.86932558011,+4.72862162324,+0,+0,+4.72899879624,+0,+5.58850892132,+4.72904993732,+0,+4.31520880068
2010-08-16 18:59:30 UTC,+3.87213347016,+5.59231630646,+3.01193190101,+0,+0,+0,+0,+0,+0,+0,+3.86971927459,+4.72910272889,+0,+0,+4.72947995272,+0,+5.58907752614,+4.72953110392,+2.1501067084,+4.31502928058
2010-08-16 19:00:00 UTC,+0,+5.59127075834,+3.01136874654,+0,+0,+0,+0,+0,+0,+0,+3.86859366726,+4.72772720534,+0,+0,+4.72810428383,+4.29821850386,+5.58745183472,+4.72815540609,+2.14948126921,+4.31528641875
2010-08-16 19:00:30 UTC,+0,+5.58912514854,+3.01021307549,+0,+0,+0,+0,+0,+0,+0,+3.86671548035,+4.72543200856,+2.57804357619,+2.57809284559,+4.72580884452,+4.29613178005,+5.58473920813,+4.72585991848,+2.14843766218,+4.31091764215
2010-08-16 19:01:00 UTC,+0,+5.58320668637,+3.00702526568,+3.86588210336,+3.0038834859,+0,+0,+0,+0,+5.14875995048,+3.86213772244,+4.71983786106,+2.57499136555,+2.57504056038,+4.72021410573,+4.29104574944,+5.578127647,+4.72026506184,+2.1458940492,+4.3131219085
2010-08-16 19:01:30 UTC,+0,+5.57488373393,+0,+3.86011895372,+2.99938948205,+0,+0,+0,+0,+5.14105744941,+3.85635971185,+4.71277697218,+2.57113888861,+2.57118798926,+4.71315247007,+4.28462620138,+5.56978258609,+4.71320327718,+2.14268352026,+4.31643495176
2010-08-16 19:02:00 UTC,+0,+5.57283813632,+0,+3.85870249894,+2.99846445014,+0,+0,+0,+3.42697350299,+5.13947199045,+3.85517038394,+4.71132358066,+2.57034590658,+2.57039498783,+4.71169892478,+4.28330482143,+0,+4.71174970119,+2.14202267483,+4.31721239454
2010-08-16 19:02:30 UTC,+0,+5.57751700674,+0,+3.86194233859,+3.00098015093,+5.57404243208,+0,+0,+3.42984876275,+5.14378377737,+3.85840485954,+4.7152761992,+2.57250248675,+2.57255162074,+4.71565196146,+4.28689842354,+0,+4.71570282134,+2.14381989859,+4.31610874498
2010-08-16 19:03:00 UTC,+0,+5.57117576062,+0,+3.85755140258,+2.99746914395,+5.56600908497,+0,+0,+3.42583594171,+5.13776608483,+3.85389070331,+4.70975977562,+2.56949268205,+2.56954174244,+4.71013495428,+4.28188305682,+0,+0,+2.14131162526,+4.31487040137
2010-08-16 19:03:30 UTC,+0,+5.56950703718,+0,+3.85639591067,+2.99639281248,+5.56401051266,+0,+5.13612900082,+3.42460577448,+5.13592130605,+3.85250684721,+4.7080686654,+2.56856999868,+2.5686190365,+4.70844366506,+4.2803455501,+0,+0,+0,+4.31530871517
2010-08-16 19:04:00 UTC,+3.85765810119,+5.57141102764,+0,+3.85771431101,+2.99769167383,+5.56642228677,+3.42614727307,+5.13835531409,+3.42609027689,+5.13814749004,+3.85417681344,+0,+0,+2.56973251047,+4.71048462574,+4.28220093398,+0,+0,+0,+4.31619267053
2010-08-16 19:04:30 UTC,+3.85857716535,+5.57273833689,+0,+3.85863339379,+2.99854186615,+5.56799531087,+3.42711552511,+5.13980737562,+3.42705850932,+5.1396080592,+3.85526601039,+0,+0,+0,+4.71181579529,+4.28341106534,+0,+0,+0,+4.31208013039
2010-08-16 19:05:00 UTC,+3.86264093418,+5.57860721777,+3.0045478936,+3.86269724491,+3.0016780323,+5.57381864937,+3.43069999598,+5.14518291044,+3.43064290764,+5.14498330038,+3.85929821962,+0,+0,+0,+4.71674378766,+4.28789097415,+0,+0,+0,+4.31080615964
2010-08-16 19:05:30 UTC,+3.86829530108,+5.58677323538,+3.00894628497,+3.86835172626,+3.00630096407,+5.58240266474,+3.43598376061,+5.1531068313,+3.43592656533,+5.15290678872,+0,+0,+0,+0,+4.72400799893,+4.29449467845,+0,+0,+0,+0
2010-08-16 19:06:00 UTC,+3.86494307137,+5.58193195644,+3.00633866892,+3.86499942872,+3.00372415088,+5.57761795112,+3.4330386005,+5.1486900531,+3.43298146482,+5.14849025155,+0,+0,+0,+0,+4.71995894162,+4.29081378643,+0,+0,+0,+0
2010-08-16 19:06:30 UTC,+3.86680506517,+0,+3.00778706757,+3.86686146019,+3.0048732748,+5.57975168312,+3.4343519879,+5.15065970515,+3.43429482563,+5.1504597961,+0,+0,+0,+0,+4.72177051125,+4.29245527175,+5.57995994878,+0,+0,+0
2010-08-16 19:07:00 UTC,+3.86764777517,+0,+3.00844259071,+3.86770418725,+3.00561883425,+5.58113606302,+3.4352041226,+5.15193762887,+0,+5.15173765007,+0,+0,+0,+0,+4.72294204382,+4.29352027864,+5.58134439939,+0,+2.14713160464,+0
2010-08-16 19:07:30 UTC,+3.86683294308,+0,+3.00780875309,+3.86688933867,+0,+5.58017953276,+3.4346153444,+5.15105465395,+0,+5.15085472336,+0,+0,+2.57603622852,+2.57608398919,+4.7221325793,+0,+5.58038782026,+0,+2.14676358756,+0
2010-08-16 19:08:00 UTC,+3.86789144717,+0,+3.00863213708,+3.86794786418,+0,+5.58183357156,+3.4356334637,+5.15258150031,+0,+5.15238148639,+0,+0,+2.5767998513,+2.57684762976,+0,+0,+5.58204194354,+4.72357743053,+2.1473999652,+0
2010-08-16 19:08:30 UTC,+3.87446720404,+0,+3.01374725431,+0,+0,+5.59132240603,+3.44146928001,+5.1613333193,+0,+5.16113282806,+0,+0,+2.58117690429,+2.58122478465,+0,+0,+5.59152330825,+4.73160078151,+2.15104765443,+0
2010-08-16 19:09:00 UTC,+3.87486907367,+0,+0,+0,+0,+5.59181447235,+3.44177216329,+5.16178754535,+0,+5.16158702934,+0,+0,+2.58140407664,+2.58145196229,+0,+0,+5.59202217419,+4.7320171995,+2.15123697226,+0
2010-08-16 19:09:30 UTC,+3.87502216008,+0,+0,+0,+0,+5.59255343487,+3.44222701949,+5.16246968111,+0,+0,+0,+0,+2.58174523366,+2.58179312725,+0,+0,+5.59276117412,+4.73264255689,+2.15152128108,+0
2010-08-16 19:10:00 UTC,+3.86948181283,+0,+0,+0,+0,+5.58409291892,+0,+5.15466698327,+0,+0,+3.86640685918,+4.72506242249,+2.57783926539,+2.57788706805,+0,+0,+5.58430022996,+4.72548272701,+2.14826617807,+4.31257578197
2010-08-16 19:10:30 UTC,+3.87106784636,+0,+0,+0,+0,+5.58622095174,+0,+5.15663137429,+3.43827477021,+0,+3.86788035203,+4.72686307768,+2.57882171479,+2.57886954032,+0,+0,+5.58642837049,+4.72728360453,+0,+4.31022593886
2010-08-16 19:11:00 UTC,+0,+5.596687328,+0,+0,+0,+5.59211171129,+0,+5.16206914533,+3.44190066261,+0,+3.87195923278,+4.73184759996,+2.58154130305,+2.58158919189,+0,+0,+5.59231942819,+4.73226874214,+0,+4.3097331629
2010-08-16 19:11:30 UTC,+0,+5.60372766649,+0,+0,+0,+5.6001388193,+0,+0,+3.44684152406,+0,+3.8775173639,+4.73863981401,+0,+0,+0,+0,+5.60034694219,+4.73906179407,+0,+4.30455450851
2010-08-16 19:12:00 UTC,+0,+5.60507386751,+3.01880339366,+0,+0,+0,+0,+0,+3.44797645538,+0,+3.87879408401,+4.74020000689,+0,+0,+0,+0,+5.60219088726,+4.74062217935,+0,+4.30584365951
2010-08-16 19:12:30 UTC,+0,+5.59193449658,+3.01172625005,+0,+3.00935037827,+0,+0,+0,+3.4394146633,+0,+3.86916654347,+4.72843009122,+0,+0,+0,+4.29885640377,+5.58828037692,+4.72885081152,+0,+4.30852662797
2010-08-16 19:13:00 UTC,+0,+5.58573184638,+3.00838537071,+0,+3.00604874539,+0,+0,+0,+3.43564114304,+0,+3.86492158288,+4.72324262479,+0,+0,+0,+4.29414011801,+5.58214946541,+4.72366270455,+0,+4.31514789421
2010-08-16 19:13:30 UTC,+0,+5.58376297021,+3.007324892,+0,+3.00497794402,+0,+0,+0,+3.43441729686,+0,+3.86354483695,+4.72156020098,+0,+0,+4.7219349829,+4.2926105097,+0,+4.72198007289,+0,+4.31586957203
2010-08-16 19:14:00 UTC,+0,+5.58017149577,+3.00539044724,+3.86378041446,+3.00277355396,+0,+0,+0,+3.4318978433,+5.14686097299,+3.86071061848,+4.71809670313,+0,+0,+4.71847112134,+4.2894616033,+0,+4.71851614709,+2.14524012012,+4.32053431149
2010-08-16 19:14:30 UTC,+0,+5.57692601659,+3.00364236268,+3.86153311308,+3.00038106298,+0,+3.42921762914,+0,+3.4291634043,+5.14276035594,+3.85763455572,+4.71433766478,+2.57198776539,+2.5720367254,+4.71471168806,+4.28604400037,+0,+4.71475664403,+2.14338973402,+4.31873989411
2010-08-16 19:15:00 UTC,+0,+5.57579908114,+3.00303537107,+3.86075277724,+2.99977383269,+0,+3.42852359725,+0,+3.42846938529,+5.14171959186,+3.85685383032,+4.71338359566,+2.57146721874,+2.57151616608,+4.71375751866,+4.28517658982,+0,+4.7138024569,+2.14295592787,+4.31909448088
2010-08-16 19:15:30 UTC,+3.85914654421,+5.57356063186,+3.00182969435,+3.85920729942,+2.99908012307,+0,+3.42773072411,+0,+0,+5.14053060622,+3.85596191711,+4.71229365174,+2.57087253792,+2.57092147079,+4.71266746022,+4.28418564607,+0,+0,+2.14246131749,+4.31758058188
2010-08-16 19:16:00 UTC,+3.85920447182,+5.57365337776,+0,+3.85926522834,+2.9990968453,+0,+3.42774983671,+0,+0,+5.14055926738,+3.85598341714,+4.71231992544,+2.57088687299,+2.57093580621,+4.71269373665,+4.2842095333,+0,+0,+2.14247326387,+4.31675532257
2010-08-16 19:16:30 UTC,+3.85524246952,+5.56793144896,+0,+3.85530313633,+2.99628208603,+0,+3.42453271672,+0,+0,+5.13573490274,+0,+4.70789742717,+2.56847392757,+2.56852280209,+4.70827077356,+4.28018873273,+0,+0,+2.14046239408,+4.31702171636
2010-08-16 19:17:00 UTC,+3.85622169689,+5.56934565033,+0,+3.85628238588,+2.99702304476,+0,+3.42537959312,+0,+0,+5.13700487099,+0,+4.70906160792,+2.56910911263,+2.56915800261,+4.7094350767,+4.28124717039,+0,+0,+2.14099173654,+4.3161763587
2010-08-16 19:17:30 UTC,+3.85980366263,+0,+0,+3.85986443271,+2.99940463205,+5.56960521476,+3.42810162058,+0,+0,+5.14108679934,+0,+4.71280351434,+2.57115072242,+2.57119966206,+4.71317737638,+4.28464919758,+0,+0,+2.14269314735,+4.31379927803
2010-08-16 19:18:00 UTC,+3.85876342994,+0,+0,+3.85882417648,+0,+5.56820568479,+3.42724016282,+0,+0,+5.13979496488,+0,+4.71161928883,+2.57050460087,+2.5705535248,+4.71199302643,+4.28357253587,+5.56841219089,+0,+0,+0
2010-08-16 19:18:30 UTC,+3.85892924465,+0,+0,+3.85898999495,+0,+5.56891508314,+3.42767682142,+5.14065629496,+0,+5.14044977417,+0,+0,+0,+0,+4.71259335366,+4.28411827773,+5.56912162522,+0,+0,+0
2010-08-16 19:19:00 UTC,+3.85907974459,+0,+0,+3.85913564465,+0,+5.56898512825,+3.42771993646,+5.14072095372,+0,+5.14051442923,+0,+0,+0,+0,+4.71265262917,+4.28417216355,+5.56919167386,+0,+0,+0
2010-08-16 19:19:30 UTC,+3.85433915035,+0,+2.99808860993,+3.85439495519,+0,+5.56199579132,+3.42341776443,+5.13426908385,+3.42336364725,+5.13406293028,+0,+0,+0,+0,+4.70673791415,+4.27879525017,+5.5622019825,+0,+0,+0
