# file...... Output/hvac/house_hvac_file_053.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_4A_tm_3_A_4_Meter_88_1041:hvac_load,house_3_5A_tm_3_A_5_Meter_88_1042:hvac_load,house_3_6A_tm_3_A_6_Meter_88_1043:hvac_load,house_3_7A_tm_3_A_7_Meter_88_1044:hvac_load,house_3_8A_tm_3_A_8_Meter_88_1045:hvac_load,house_3_9A_tm_3_A_9_Meter_88_1046:hvac_load,house_3_10A_tm_3_A_10_Meter_88_1047:hvac_load,house_3_11A_tm_3_A_11_Meter_88_1048:hvac_load,house_3_12A_tm_3_A_12_Meter_88_1049:hvac_load,house_3_13A_tm_3_A_13_Meter_88_1050:hvac_load,house_3_14A_tm_3_A_14_Meter_88_1051:hvac_load,house_3_15A_tm_3_A_15_Meter_88_1052:hvac_load,house_3_1B_tm_3_B_1_Meter_90_1053:hvac_load,house_3_2B_tm_3_B_2_Meter_90_1054:hvac_load,house_3_3B_tm_3_B_3_Meter_90_1055:hvac_load,house_3_4B_tm_3_B_4_Meter_90_1056:hvac_load,house_3_5B_tm_3_B_5_Meter_90_1057:hvac_load,house_3_6B_tm_3_B_6_Meter_90_1058:hvac_load,house_3_7B_tm_3_B_7_Meter_90_1059:hvac_load,house_3_8B_tm_3_B_8_Meter_90_1060:hvac_load
2010-08-16 14:19:30 UTC,+6.04339187517,+4.31725884715,+3.02210996679,+0,+3.45365105201,+5.18004858883,+5.18061635449,+4.74832923146,+5.18033737907,+1.72708356978,+3.88565906516,+1.72706733764,+6.49954708297,+3.46745406986,+0,+5.20007398335,+0,+0,+2.16716013493,+5.20022545859
2010-08-16 14:20:00 UTC,+6.03842428126,+4.31370997857,+3.01962572625,+6.03824636401,+3.45081212523,+5.17579063761,+5.17635779288,+4.74442616471,+5.17607914378,+1.7256638302,+3.88246751977,+1.7256476189,+6.50352242833,+3.46957505158,+0,+5.20325460452,+0,+0,+2.16848574406,+5.20340619197
2010-08-16 14:20:30 UTC,+6.03296219494,+4.30980784271,+3.01689419535,+6.03278442034,+3.44769060135,+5.17110883436,+5.17167531848,+4.74013457243,+5.17139702826,+1.72410276459,+3.87895545539,+0,+6.51164063456,+3.47390639006,+0,+5.2097498737,+0,+0,+2.17119282157,+5.20990169029
2010-08-16 14:21:00 UTC,+6.04130273318,+4.31576635586,+3.0210652092,+6.0411247407,+3.45245712968,+0,+5.17882539889,+4.74668778074,+5.17854656072,+1.72648649244,+3.88431833422,+0,+6.51206415738,+3.47413235389,+2.60553226006,+5.21008872871,+2.17140535125,+0,+2.1713340485,+5.21024055726
2010-08-16 14:21:30 UTC,+6.04439459922,+4.31797519696,+3.02261141822,+6.0442165259,+0,+0,+5.181475958,+4.74911707745,+5.18119691681,+1.72737014843,+3.88630637163,+0,+6.50777746675,+3.47184525914,+2.60381699869,+5.20665900443,+2.16997585954,+0,+2.16990461904,+5.206810712
2010-08-16 14:22:00 UTC,+6.05092902827,+4.32264341831,+0,+6.05075078395,+0,+0,+5.18707771748,+4.75425121547,+5.18679824736,+1.72923768959,+3.89050794082,+0,+6.50524484688,+3.47049402045,+2.60280360495,+5.20463268883,+2.16913130138,+6.07188652987,+2.16906009768,+5.20478432491
2010-08-16 14:22:30 UTC,+6.06545200863,+4.33301869043,+0,+6.06527338375,+0,+0,+0,+4.76566200356,+5.1992473856,+1.73338835952,+3.89984606334,+1.73337203501,+6.50287638282,+3.46923036448,+2.60185589598,+5.20273771212,+2.16834148463,+6.06967581262,+0,+5.20288928134
2010-08-16 14:23:00 UTC,+6.07016066196,+4.3363825698,+0,+6.06998191355,+0,+0,+0,+4.76936161918,+5.20328365587,+1.73473409306,+3.90287367716,+1.73471774887,+6.50020684536,+3.46780607554,+2.60078771647,+5.20060185052,+2.16745126823,+6.06718407432,+0,+5.20075334439
2010-08-16 14:23:30 UTC,+6.08260087812,+4.34526990588,+0,+6.08242180289,+0,+0,+0,+4.77913596751,+5.21394744242,+1.73828950764,+3.91087260293,+1.73827311149,+6.49194723229,+3.46339929104,+2.59748274322,+5.19399344325,+2.1646969171,+6.05947457605,+0,+5.19414470393
2010-08-16 14:24:00 UTC,+6.07675186226,+4.34109134768,+0,+6.07657294074,+0,+0,+0,+4.77454036261,+5.20893365048,+1.73661785868,+3.90711174858,+1.73660148694,+6.48967893255,+0,+2.5965751134,+5.1921786065,+2.16394050211,+6.05735735176,+0,+5.19232980313
2010-08-16 14:24:30 UTC,+6.07809160072,+4.34204846169,+0,+6.07791264401,+3.47348157122,+0,+0,+4.77559300272,+5.21008207784,+0,+3.90797318599,+1.73698437864,+6.4838027118,+0,+2.59422382232,+5.18747711971,+2.16198094572,+6.05187250465,+2.16191005376,+5.18762815041
2010-08-16 14:25:00 UTC,+6.08329578437,+0,+3.04206547922,+6.08311669088,+3.47645570575,+5.21425204736,+0,+4.77968195929,+5.21454311789,+0,+3.91131942014,+1.7384717128,+6.48230676581,+0,+2.59362523956,+5.18628023303,+2.1614820893,+6.05047619308,+2.1614112191,+0
2010-08-16 14:25:30 UTC,+6.0853909629,+0,+3.04311325513,+6.08521181428,+3.47765307758,+5.21604792027,+0,+4.78132815293,+5.21633911052,+0,+3.91266659746,+1.73907050618,+6.4876674124,+0,+2.5957702306,+5.19056921578,+2.16326971608,+6.05547980482,+2.1631987679,+0
2010-08-16 14:26:00 UTC,+6.0827703354,+0,+3.04180270795,+6.08259125572,+3.47615541737,+5.21380166113,+5.21437425799,+4.77926911106,+5.21409270165,+0,+3.91098156212,+1.73832154167,+6.49222708668,+0,+2.59759472321,+5.19421735105,+2.16479024076,+6.05973579132,+2.16471922627,+0
2010-08-16 14:26:30 UTC,+6.07961969865,+0,+3.04022710901,+6.07944070174,+3.47435486267,+5.2111011069,+5.21167331772,+0,+5.21139196749,+1.73743748649,+3.90895573665,+1.73742110278,+6.49291809004,+0,+2.59787121891,+5.1947702137,+2.16502067115,+6.06038077179,+2.16494964661,+0
2010-08-16 14:27:00 UTC,+6.08538769575,+0,+3.04311162121,+6.08520854725,+3.4776512104,+5.21604511985,+5.21661803742,+0,+5.21633630987,+1.73908598017,+3.91266449663,+1.73906957239,+6.49617324647,+0,+2.59917372612,+5.1973746214,+2.16610617531,+6.06341912516,+2.16603510345,+0
2010-08-16 14:27:30 UTC,+6.08127154447,+0,+3.04105317906,+6.08109250416,+3.47529887465,+5.21251697918,+5.21308939245,+0,+5.21280793413,+1.73790958409,+3.91001785577,+1.73789319349,+6.5005781678,+0,+0,+5.2008989407,+0,+6.06753066558,+2.16750395805,+0
2010-08-16 14:28:00 UTC,+6.07715765631,+0,+3.03899586846,+6.07697872413,+3.47294783211,+5.20899077831,+5.20956268726,+0,+5.2092814982,+1.73673383462,+3.90737266977,+1.73671746119,+6.50447040005,+3.47008082679,+0,+5.20401306419,+0,+6.07116366352,+2.16880185251,+0
2010-08-16 14:28:30 UTC,+6.07154898527,+4.33737439316,+3.03619103315,+6.0713702004,+3.46974253728,+5.20418333092,+5.20475455218,+0,+5.20447373036,+1.73513087602,+3.90376635428,+1.73511452602,+6.50767493527,+3.4717905551,+0,+5.20657697035,+0,+6.07415476708,+2.16987042914,+0
2010-08-16 14:29:00 UTC,+6.06781239698,+4.33470496073,+3.03432240604,+6.06763371014,+3.46760711749,+5.2009805309,+5.20155129399,+0,+5.20127071689,+1.73406295881,+3.90136376799,+1.73404662443,+6.5138441666,+3.47508204902,+0,+5.2115128904,+0,+6.07991310897,+2.17192760597,+0
2010-08-16 14:29:30 UTC,+6.06980337769,+4.33612732476,+3.03531807387,+6.06962463859,+3.46874494147,+5.20268709115,+5.20325809846,+0,+5.20297739092,+1.73463198131,+3.90264394737,+1.7346156386,+6.49746911014,+3.46634540068,+2.59969224848,+5.19841142475,+2.16653830971,+6.06462868042,+2.16646721902,+5.19856284133
2010-08-16 14:30:00 UTC,+6.06799514893,+4.33483551935,+3.03441379827,+6.06781645732,+3.46771155823,+5.20113717592,+5.20170796138,+0,+5.20142737233,+1.7341151893,+3.90148127549,+1.73409885415,+6.49665762938,+3.46591244817,+2.5993675454,+5.19776216975,+2.16626770351,+6.06387124671,+2.16619662461,+5.19791356342
2010-08-16 14:30:30 UTC,+6.07287841933,+4.33832414577,+3.03685586866,+6.07269959956,+3.47050229447,+5.20532284941,+5.20589423369,+0,+5.20561332481,+1.73551082839,+3.90462116618,+1.73549447283,+0,+3.46229177941,+2.59665213845,+5.19233262062,+2.16400469448,+6.05753702765,+2.16393371425,+5.1924838227
2010-08-16 14:31:00 UTC,+6.07944581515,+4.34301591737,+3.04014015167,+6.07926682288,+3.47425549006,+5.21095206344,+5.21152425281,+4.77665701667,+5.21124291402,+1.73738779048,+3.90884393128,+0,+0,+3.45976330129,+2.59475584596,+5.18854091909,+2.16242433206,+6.05311355396,+2.16235342076,+5.18869198734
2010-08-16 14:31:30 UTC,+6.07785629369,+4.34188035754,+3.03934524942,+6.07767734314,+3.47334709582,+5.20958961221,+5.21016160685,+4.77540812064,+5.20988037205,+0,+3.90782188615,+0,+0,+3.46405418674,+2.59797389789,+5.19497552385,+2.16510624338,+6.06062029065,+0,+5.19512681918
2010-08-16 14:32:00 UTC,+6.08248263218,+4.34518543059,+3.04165883076,+6.08230356004,+3.47599099813,+5.21355505759,+5.21412761925,+4.77904306101,+5.21384608171,+0,+3.91079657211,+0,+0,+3.46141627325,+2.59599553171,+5.19101971292,+2.16345748112,+6.05600536364,+0,+5.19117086868
2010-08-16 14:32:30 UTC,+6.07982329446,+4.34328558996,+3.04032892495,+6.07964429227,+3.4744712154,+5.21127561815,+5.21184785378,+4.77695360431,+5.21156649029,+0,+3.90908664641,+0,+0,+3.46281710947,+2.59704612226,+5.1931204046,+2.16433303899,+6.05845607195,+0,+5.1932716345
2010-08-16 14:33:00 UTC,+6.07647420341,+4.3408929872,+3.03865408115,+6.07629528917,+3.4725572462,+5.2084049597,+5.20897678491,+4.77432220448,+5.20869564058,+0,+3.90693321693,+1.73652213319,+0,+3.46153927967,+2.59608778332,+5.19120417333,+2.16353436321,+6.05622055882,+0,+5.19135533557
2010-08-16 14:33:30 UTC,+6.0785769414,+4.3423951909,+3.03970563747,+6.07839797191,+3.47375893818,+5.21020731218,+5.21077939515,+4.77597433763,+5.21049811318,+1.7371394664,+3.9082852549,+1.73712308705,+0,+3.46178487369,+2.59627197241,+5.19157246569,+2.16368786565,+6.05665021593,+0,+5.19172364093
2010-08-16 14:34:00 UTC,+6.08792801671,+4.34907563293,+0,+6.08774880137,+3.47910297628,+5.2182225446,+5.21879577346,+4.78332153048,+5.21851387974,+1.73981200397,+0,+1.7397955856,+0,+3.45632231326,+2.59217519493,+5.1833808196,+2.16027362798,+6.04709368033,+2.16020281052,+5.1835317057
2010-08-16 14:34:30 UTC,+6.09735345291,+4.35580919817,+0,+6.0971739894,+3.48448951058,+5.22630151498,+5.22687589834,+4.79072714905,+5.22659338848,+1.74250579353,+0,+1.74248933588,+6.46473107664,+3.4488785419,+2.58659256123,+5.17221815454,+2.15562108359,+6.03407109588,+2.15555046926,+5.17236864652
2010-08-16 14:35:00 UTC,+6.08867134991,+4.34960667282,+0,+6.08849211501,+3.47952778312,+5.21885968932,+5.21943300924,+4.78390557158,+5.21915106692,+1.74002444859,+0,+1.74000802712,+6.49448056527,+3.46475091042,+2.59849642244,+0,+2.16554171321,+6.06183918155,+2.16547066596,+5.19617166174
2010-08-16 14:35:30 UTC,+6.08653969396,+4.34808381017,+0,+6.08636051513,+3.4783095649,+5.21703254996,+5.21760560874,+4.78223071742,+5.21732380581,+1.73941522132,+0,+1.73939880874,+6.49845997171,+3.46687405909,+2.60008872848,+0,+0,+6.06555354768,+2.16679762942,+5.19935564458
2010-08-16 14:36:00 UTC,+6.07231072023,+4.33791857944,+0,+6.07213191536,+3.47017786058,+5.20483624865,+5.20540756333,+4.77105093215,+5.20512669162,+1.73534857994,+0,+1.73533222676,+6.50132706331,+3.46840374992,+0,+0,+0,+6.06822968243,+2.16775368298,+5.20164964759
2010-08-16 14:36:30 UTC,+6.07131339436,+4.33720608615,+0,+6.07113461567,+3.46960789962,+5.20398139522,+5.2045525876,+4.77026732756,+5.20427178121,+1.73506354413,+0,+1.73504719511,+6.50344268046,+3.46953250352,+0,+0,+0,+6.07020439314,+2.16845915161,+5.20334238458
2010-08-16 14:37:00 UTC,+6.06364072264,+4.33172470091,+3.03223619689,+6.06346214526,+3.46522305057,+5.19740479878,+5.19797505004,+4.76423886588,+0,+1.73287069375,+0,+1.73285437681,+6.50240112383,+3.46897679769,+0,+0,+0,+6.0692322073,+2.16811183664,+5.20250901952
2010-08-16 14:37:30 UTC,+6.0444253231,+4.31799714635,+3.022626783,+6.04424724892,+3.45424165642,+5.18093440415,+5.18150229675,+4.74914121737,+0,+1.72737892942,+3.88632612692,+1.72736269295,+6.5178770756,+3.47723374254,+0,+0,+0,+6.08367741404,+2.17327240996,+5.21489155987
2010-08-16 14:38:00 UTC,+6.04387042098,+4.31760072196,+3.02234928228,+0,+0,+5.18045877226,+5.18102659652,+4.74870522764,+0,+1.72722033815,+3.88596933048,+1.72720410401,+6.52005863671,+0,+2.60873114276,+0,+2.17407128678,+6.08571367655,+2.17399986795,+5.21663705945
2010-08-16 14:38:30 UTC,+6.04553945351,+4.3187930853,+3.02318394755,+0,+0,+5.18188937612,+5.18245740541,+4.75001659598,+0,+0,+3.88704250091,+1.72768110689,+6.52603975418,+0,+2.61112440577,+0,+2.17606582218,+0,+2.17599431654,+5.22142264059
2010-08-16 14:39:00 UTC,+6.04476304356,+4.31823841504,+3.02279567329,+0,+0,+0,+5.18179181371,+4.74940656626,+0,+0,+3.88654327749,+1.72745921203,+6.52718334853,+0,+2.61158199948,+5.22218539226,+2.17644717886,+0,+2.17637565663,+5.22233764742
2010-08-16 14:39:30 UTC,+6.04147181835,+4.31588715092,+3.02114976685,+0,+0,+0,+5.17897035022,+4.74682063193,+0,+0,+3.88442705415,+1.7265185929,+6.51499543119,+0,+2.60670516966,+5.21243400194,+2.17238284924,+0,+2.17231150392,+5.21258591322
2010-08-16 14:40:00 UTC,+6.05325976643,+4.32430850652,+3.02704479293,+0,+0,+0,+5.18907578547,+4.75608248968,+0,+0,+3.8920065808,+1.72988754144,+6.51658914344,+0,+2.60734287203,+5.21370910991,+2.17291430775,+0,+2.17284293929,+5.21386106616
2010-08-16 14:40:30 UTC,+6.05911443704,+4.32849110544,+3.02997265047,+6.05893597833,+0,+0,+5.19409480905,+4.76068253761,+0,+1.73157708073,+3.89577107208,+1.73156078273,+6.51901245897,+0,+2.60831252892,+5.21564797243,+2.17372241576,+0,+2.17365101212,+5.21579999705
2010-08-16 14:41:00 UTC,+6.05826509778,+4.32788433437,+3.02954790517,+6.05808666128,+3.46215093895,+0,+5.19336669754,+4.76001520692,+0,+1.73133433952,+3.89522495606,+0,+6.52266931458,+0,+2.6097757701,+5.21857377389,+2.17494187485,+0,+0,+5.21872590169
2010-08-16 14:41:30 UTC,+6.05989678132,+0,+3.03036389243,+6.05971830207,+3.46308342849,+0,+0,+4.76129722993,+5.19448542973,+1.73180067488,+3.89627411124,+0,+6.51021054483,+3.47314338873,+2.604790562,+5.2086056779,+2.17078722316,+0,+0,+5.20875745413
2010-08-16 14:42:00 UTC,+6.06284780202,+0,+3.03183966584,+6.06266924547,+3.46476990496,+0,+0,+4.76361586366,+5.19701505261,+1.7326440769,+3.89817158608,+0,+6.50119873039,+3.46833528,+2.60118460598,+5.20139544464,+2.16778203433,+6.06810989687,+0,+5.20154696652
2010-08-16 14:42:30 UTC,+0,+0,+3.03387998376,+6.0667490468,+3.46710152856,+5.2002222257,+0,+4.76682147078,+5.20051236106,+1.73381011518,+3.90079492375,+0,+6.50190524087,+3.46871222737,+2.60146730667,+5.20196071434,+2.16801763592,+6.06876935165,+0,+5.20211225617
2010-08-16 14:43:00 UTC,+0,+0,+3.03024566023,+6.05948188618,+3.46294831576,+5.19399304793,+0,+4.76111147174,+5.194282768,+1.73173310535,+3.89612209423,+1.73171680506,+6.49633877423,+3.46574232817,+2.59923995985,+5.19750705799,+2.16616137423,+6.06357362829,+2.16609029997,+5.19765844267
2010-08-16 14:43:30 UTC,+0,+0,+3.02980242491,+6.05859559671,+3.46244179765,+5.19323334895,+0,+4.76041509084,+5.19352301842,+1.73147979712,+3.89555220467,+1.73146350054,+6.48046865589,+3.45727507902,+2.59288974433,+5.18480958541,+2.16086913054,+6.04876050664,+2.1607982871,+5.18496052195
2010-08-16 14:44:00 UTC,+0,+0,+3.03046322425,+6.05991692525,+3.4631969424,+5.19436594951,+0,+4.76145329336,+5.19465569443,+1.73185744282,+3.89640182705,+1.73184114071,+6.48801179012,+3.46129959859,+0,+5.19084474787,+0,+6.05580124598,+2.16331360333,+5.19099589744
2010-08-16 14:44:30 UTC,+0,+0,+3.02662319467,+6.05223843697,+3.45880865407,+5.1877841949,+0,+4.7554201035,+5.188073501,+1.72966287224,+3.89146451108,+1.72964660227,+6.48385950134,+3.45908421083,+0,+5.18752255626,+0,+6.05192551183,+2.16192899066,+5.18767358856
2010-08-16 14:45:00 UTC,+0,+4.31612343879,+3.02131517052,+6.04162456102,+3.45274277911,+5.17868631997,+5.17925389028,+4.74708050267,+5.17897501928,+1.72662934494,+3.88463972185,+1.72661311947,+6.48915375405,+3.46190887524,+0,+5.19175841815,+0,+6.05686715173,+2.16369439995,+5.19190959996
2010-08-16 14:45:30 UTC,+0,+4.32234693411,+0,+6.05033578547,+3.45772128074,+5.1861533029,+5.18672194317,+4.75392514028,+5.18644250026,+0,+3.89024109426,+1.7291028179,+6.48533295665,+3.4598703495,+0,+5.18870144846,+0,+6.05330083068,+2.16242032566,+5.18885252237
2010-08-16 14:46:00 UTC,+0,+4.32414189024,+0,+6.05284824301,+3.45915716074,+5.18830690111,+5.18887584973,+0,+5.18859624203,+0,+3.89185662009,+1.7298208869,+6.48810498446,+3.46134932102,+2.59594531929,+5.19091931147,+2.16341563429,+6.05588823333,+2.16334467974,+0
2010-08-16 14:46:30 UTC,+0,+4.32789691249,+0,+6.05810426725,+3.46216100084,+5.19281219707,+5.193381791,+0,+5.19310183848,+0,+3.89523627683,+1.73132307693,+6.48706552038,+3.46079473135,+2.59552939154,+5.19008764988,+2.16306900178,+6.05491800057,+2.16299806237,+0
2010-08-16 14:47:00 UTC,+6.06646422988,+4.33374182504,+0,+6.06628557845,+3.4668366545,+5.19982495547,+5.2003955531,+0,+5.20011506437,+0,+3.9004969108,+1.7336613237,+6.49475405315,+3.46489682549,+2.59860585493,+5.19623914356,+2.16563291379,+6.06209445432,+2.16556186257,+0
2010-08-16 14:47:30 UTC,+6.06743445774,+4.33443495936,+0,+6.06725578089,+3.46739112921,+5.20065658197,+5.20122729853,+0,+5.20094674627,+1.73395494362,+3.9011207569,+1.73393861082,+6.5048364371,+3.47027612007,+2.60264018536,+5.20430592562,+2.16899510818,+6.07150532143,+2.16892391041,+0
2010-08-16 14:48:00 UTC,+6.07322173712,+4.33856941327,+0,+6.07304290832,+3.47069849688,+5.20561712272,+5.20618854911,+0,+5.20590761774,+1.73560894864,+3.90484191586,+1.73559259166,+6.51016047545,+3.4731166751,+2.60477052747,+5.20856561809,+2.17077052648,+6.07647476281,+2.17069925137,+0
2010-08-16 14:48:30 UTC,+6.08336643841,+4.34581682493,+3.04210081256,+6.08318734305,+3.47649608379,+5.21431260816,+5.21488527809,+0,+5.21460368274,+1.7385083048,+3.91136484997,+1.73849190546,+6.51391160997,+3.47511803237,+2.6062714932,+5.21156685096,+2.17202142507,+6.07997606042,+2.17195009549,+0
2010-08-16 14:49:00 UTC,+6.08878983007,+4.34969131547,+3.04481299133,+6.08861059205,+3.47959549324,+5.21896124406,+5.2195345785,+0,+5.21925262843,+1.74005831022,+3.91485203236,+1.74004188826,+0,+3.47217269781,+2.60406256916,+5.20715003117,+2.17018051693,+6.07482331117,+2.17010926753,+0
2010-08-16 14:49:30 UTC,+6.09055314418,+4.35095103345,+3.04569480543,+6.09037385973,+3.48060320813,+5.22047266085,+5.22104621136,+0,+5.22076414597,+1.74056226544,+3.91598582436,+1.74054583613,+0,+3.47102476033,+2.60320164601,+5.20542858562,+2.16946302715,+6.07281503877,+0,+0
2010-08-16 14:50:00 UTC,+6.08034092576,+4.34365538764,+3.0405877867,+6.08016190997,+3.47476703607,+5.21171930351,+5.21229160257,+0,+5.21201020522,+1.73764361312,+3.90941947777,+1.73762722641,+0,+3.47168926998,+2.60370001089,+5.20642508326,+2.1698783624,+6.0739775726,+0,+5.20657678259
2010-08-16 14:50:30 UTC,+6.07698216811,+4.34125587897,+3.0389081087,+6.07680324055,+3.47284754249,+5.20884035938,+5.20941224679,+4.77596569563,+5.20913106923,+1.73668368006,+3.9072598327,+0,+0,+3.46599073876,+2.5994262613,+5.19787957416,+2.1663166371,+6.064008213,+0,+5.19803097198
2010-08-16 14:51:00 UTC,+6.06995751247,+4.3362374392,+3.03539515499,+6.06977876933,+3.46883302782,+5.20281920709,+5.20339023328,+4.76920200346,+5.20310951566,+1.73467603303,+3.90274305438,+0,+0,+0,+2.60133221825,+5.20169060051,+2.16790505377,+6.06845423154,+0,+5.20184213279
2010-08-16 14:51:30 UTC,+6.06317434966,+4.33139152231,+3.03200296882,+6.06299578451,+3.46495652344,+5.19700504925,+5.1975752433,+4.76387243398,+5.19729497016,+1.7327374043,+3.89838155282,+0,+0,+0,+2.60121955993,+5.20146533642,+0,+6.06819143402,+0,+5.20161686074
2010-08-16 14:52:00 UTC,+6.05897809261,+4.32839370039,+3.02990446604,+6.05879963751,+3.46255840772,+5.19340824615,+5.19397792522,+4.76057541102,+5.1936979272,+0,+3.89568340397,+0,+0,+0,+0,+5.20621358502,+0,+6.07373083456,+2.16971897858,+5.20636527688
2010-08-16 14:52:30 UTC,+6.05336232173,+4.32438177238,+3.0270960797,+6.05318401374,+3.4593490551,+5.18859471303,+5.18916370285,+4.75616306796,+5.18888407313,+0,+3.89207252274,+1.72991685131,+0,+0,+0,+5.20382027837,+0,+6.07093875576,+2.1687215039,+5.2039718858
2010-08-16 14:53:00 UTC,+6.05985689437,+4.32902151971,+3.03034394531,+6.05967841622,+3.46306063347,+5.19416150718,+5.19473129411,+4.76126589054,+5.19445123846,+0,+0,+1.73177297399,+6.49505519807,+0,+0,+5.19648008566,+0,+6.06237554211,+2.16566228169,+5.1966314341
2010-08-16 14:53:30 UTC,+6.05695170378,+4.32694604062,+3.02889109095,+6.05677330174,+0,+5.19167133595,+5.1922407664,+4.75898326581,+5.19196090122,+0,+0,+1.73094268229,+6.4998976736,+0,+0,+5.2003544863,+0,+6.06689549434,+2.16727704209,+5.20050597145
2010-08-16 14:54:00 UTC,+6.04859029046,+4.32097261505,+3.02470963835,+6.04841210734,+0,+5.18450438753,+5.18507279155,+4.75241365589,+5.18479347491,+1.72856927789,+0,+1.72855302396,+6.49671157687,+0,+2.59938913172,+5.1978053324,+2.16628569345,+6.06392160112,+2.16621461377,+5.19795672758
2010-08-16 14:54:30 UTC,+6.05280245214,+4.32398179955,+3.02681609507,+6.05262415873,+0,+5.18811482328,+5.18868374452,+4.75572317523,+5.18840415146,+1.72977311451,+0,+1.72975684294,+6.49667489345,+0,+2.59937445339,+5.19777598251,+2.1662734606,+6.06388736094,+2.16620238144,+5.19792737667
2010-08-16 14:55:00 UTC,+6.04969302635,+4.32176041382,+3.02526110471,+6.04951481437,+0,+5.18544959273,+5.18601813217,+4.75328008174,+5.18573874315,+1.72888444003,+0,+1.72886818148,+6.49604178679,+3.46558387515,+2.59912112423,+5.19726944221,+2.16606233711,+6.06329642105,+2.16599126716,+5.19742081849
2010-08-16 14:55:30 UTC,+6.05795805364,+4.3276649808,+3.02939435566,+6.05777962522,+0,+0,+5.19310347826,+4.7597739606,+5.19282354708,+1.7312465862,+0,+1.73123029304,+6.49090830418,+3.46284498749,+2.59706703005,+5.19316221056,+2.16435046344,+6.05850484363,+2.16427946813,+5.19331344191
2010-08-16 14:56:00 UTC,+6.06133893803,+4.33008029733,+3.03108509934,+6.06116042101,+0,+0,+5.19600180316,+4.76243034065,+5.19572165033,+1.73221284342,+0,+1.7321965361,+6.4993485142,+3.46734812675,+2.60044426683,+0,+2.16716503872,+0,+2.16709392071,+5.20006658078
2010-08-16 14:56:30 UTC,+6.07086084147,+4.33688278073,+0,+0,+3.46934927056,+0,+5.20416462844,+4.76991175419,+5.20388385168,+1.7349342045,+3.90332388522,+1.73491785737,+6.4926941037,+3.46379777232,+2.59778159377,+0,+2.16494597792,+0,+2.16487495665,+5.19474228696
2010-08-16 14:57:00 UTC,+6.07500078762,+0,+0,+0,+3.47171520502,+0,+5.2077136725,+4.77316453334,+5.20743262462,+1.73611740144,+3.90598582636,+1.73610103702,+6.49136890721,+3.46309073494,+2.59725133421,+0,+2.16450406178,+0,+2.16443305977,+5.19368197736
2010-08-16 14:57:30 UTC,+6.0816331598,+0,+0,+0,+3.47550553388,+0,+5.21339939371,+4.77837562574,+5.21311791174,+1.73801293376,+3.91025037053,+1.73799654165,+6.49453053252,+3.46477756957,+2.59851641611,+0,+2.16555837584,+0,+2.16548732787,+5.19621164124
2010-08-16 14:58:00 UTC,+6.08658014508,+0,+0,+0,+3.4783326823,+0,+5.21764028624,+4.78226250009,+5.21735848064,+1.73942678228,+3.91343122881,+1.73941036953,+6.49687542149,+3.46602864763,+2.59945469197,+0,+2.16634033109,+0,+0,+5.19808782214
2010-08-16 14:58:30 UTC,+6.08786440424,+0,+0,+0,+3.47906662243,+0,+5.21874124051,+4.7832715498,+5.21845935096,+0,+3.91425699354,+1.73977740541,+6.49700646772,+3.46609856532,+2.5995071284,+0,+2.16638403141,+0,+0,+5.19819267424
2010-08-16 14:59:00 UTC,+6.08256057416,+0,+0,+6.08238149996,+3.47603554113,+5.21362186521,+0,+4.77910430046,+5.21391289379,+0,+3.91084668797,+1.73826159282,+6.50173024312,+3.46861886002,+2.6013972836,+0,+2.16795927896,+0,+0,+5.20197223778
2010-08-16 14:59:30 UTC,+6.08432561055,+0,+0,+6.08414648996,+3.47704424026,+5.21513475827,+0,+4.78049109955,+5.21542588764,+0,+3.91198158734,+0,+6.5023240713,+3.46893568752,+2.60163489595,+0,+0,+0,+0,+5.20244736861
2010-08-16 15:00:00 UTC,+6.07445648698,+0,+3.03764504316,+6.07427762573,+3.4714041431,+5.20667548306,+0,+4.77273687324,+5.20696604866,+0,+3.90563584688,+0,+6.50966409604,+3.47285183974,+0,+5.20816847146,+0,+6.07601144374,+0,+5.20832023226
2010-08-16 15:00:30 UTC,+6.06501630588,+4.33270742278,+3.0329241112,+6.06483769241,+3.46600918158,+5.19858387385,+0,+4.76531966943,+5.19887390004,+1.73326383565,+3.89956591114,+0,+6.51103698557,+3.47358432289,+0,+5.20926690217,+0,+6.0772928947,+2.17099153026,+5.20941870172
2010-08-16 15:01:00 UTC,+6.05852730086,+4.32807165313,+3.02967903002,+6.05834885754,+3.46230078512,+5.193021852,+0,+4.76022122137,+5.19331150732,+1.73140927712,+3.89539354974,+0,+6.51784027908,+3.47721411037,+0,+5.21471012689,+0,+6.08364306828,+2.17326013989,+5.21486211844
2010-08-16 15:01:30 UTC,+6.06154134688,+4.33022489903,+3.03118632185,+6.06136282453,+3.46402327998,+5.19560532817,+0,+4.76258937443,+5.19589515578,+1.73227069193,+3.89733154942,+1.73225438377,+6.51423356637,+3.47528980711,+0,+5.21182444404,+2.17212824491,+6.08027657359,+2.17205745435,+5.21197633382
