# file...... Output/hvac/house_hvac_file_047.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_15C_tm_3_C_15_Meter_76_921:hvac_load,house_3_16C_tm_3_C_16_Meter_76_922:hvac_load,house_3_17C_tm_3_C_17_Meter_76_923:hvac_load,house_3_1B_tm_3_B_1_Meter_77_924:hvac_load,house_3_2B_tm_3_B_2_Meter_77_925:hvac_load,house_3_3B_tm_3_B_3_Meter_77_926:hvac_load,house_3_4B_tm_3_B_4_Meter_77_927:hvac_load,house_3_5B_tm_3_B_5_Meter_77_928:hvac_load,house_3_6B_tm_3_B_6_Meter_77_929:hvac_load,house_3_7B_tm_3_B_7_Meter_77_930:hvac_load,house_3_8B_tm_3_B_8_Meter_77_931:hvac_load,house_3_9B_tm_3_B_9_Meter_77_932:hvac_load,house_3_10B_tm_3_B_10_Meter_77_933:hvac_load,house_3_11B_tm_3_B_11_Meter_77_934:hvac_load,house_3_12B_tm_3_B_12_Meter_77_935:hvac_load,house_3_13B_tm_3_B_13_Meter_77_936:hvac_load,house_3_14B_tm_3_B_14_Meter_77_937:hvac_load,house_3_15B_tm_3_B_15_Meter_77_938:hvac_load,house_3_1A_tm_3_A_1_Meter_79_939:hvac_load,house_3_2A_tm_3_A_2_Meter_79_940:hvac_load
2010-08-16 19:21:30 UTC,+5.21931206213,+0,+0,+3.47812909961,+0,+0,+0,+0,+0,+2.1740837783,+4.34769340373,+4.7824636072,+2.17409987349,+2.17405125331,+3.47815474894,+0,+3.04357383209,+0,+5.64043532685,+0
2010-08-16 19:22:00 UTC,+5.21966952799,+0,+0,+3.47877161862,+0,+0,+0,+0,+0,+2.17448541805,+4.34849656928,+4.78334708796,+0,+2.17445288287,+3.47879727825,+0,+3.04413608901,+0,+5.63456426097,+0
2010-08-16 19:22:30 UTC,+5.2212002205,+0,+0,+3.47691664897,+0,+0,+0,+0,+5.21485876399,+2.1733258733,+0,+4.78079645525,+0,+2.17329336753,+3.47694227885,+0,+3.04251283819,+0,+5.64068438266,+0
2010-08-16 19:23:00 UTC,+5.22221382754,+0,+0,+3.47683160193,+0,+0,+0,+3.9112283917,+5.21473120966,+2.17327271022,+0,+4.78067951331,+0,+2.17324020581,+3.47685723045,+0,+0,+0,+5.63711532334,+0
2010-08-16 19:23:30 UTC,+0,+0,+0,+3.4728707873,+1.73663893692,+4.77516321801,+0,+3.90677275062,+5.20879074126,+0,+0,+4.77523328749,+0,+2.17076435637,+3.47289635222,+6.07731463573,+0,+0,+5.65095752235,+2.60864694892
2010-08-16 19:24:00 UTC,+0,+0,+0,+0,+1.73651257326,+4.77481577448,+0,+3.90648849568,+5.20841175933,+0,+0,+4.77488583656,+0,+2.17060640548,+3.47264366148,+6.07687244928,+0,+0,+5.64894018196,+2.60771562839
2010-08-16 19:24:30 UTC,+0,+3.0521700347,+0,+0,+1.73713030545,+4.77651426157,+0,+3.90787808367,+5.21026442276,+0,+0,+4.77658435986,+0,+2.17137855269,+3.47387894701,+6.07903408975,+0,+0,+5.64418795467,+2.60552172618
2010-08-16 19:25:00 UTC,+0,+3.04940139603,+0,+0,+1.73674144096,+4.7754450583,+3.47306524159,+3.90700333342,+5.209098165,+0,+0,+4.77551513379,+2.17094099312,+0,+3.47310133065,+6.0776733299,+0,+3.47301406464,+5.6507928334,+2.60857091918
2010-08-16 19:25:30 UTC,+0,+3.04587043803,+0,+0,+1.73777212199,+4.77827896994,+3.47512628285,+3.90932184948,+5.21218931865,+0,+0,+4.77834910584,+2.17222935943,+0,+3.47516239432,+6.08128000912,+0,+3.47507505923,+5.65224657529,+2.60924205012
2010-08-16 19:26:00 UTC,+0,+3.04404690397,+0,+0,+1.73770477995,+4.77809380948,+3.47499161975,+3.90917036364,+5.21198735068,+0,+0,+4.77816394143,+2.1721451809,+0,+3.47502772975,+6.08104435804,+0,+3.47494039918,+5.65661862186,+2.6112604387
2010-08-16 19:26:30 UTC,+0,+3.04595407866,+6.09064308823,+0,+0,+4.77968406818,+3.47614817973,+3.91047140646,+5.21372196163,+2.17285206841,+0,+4.77975423402,+2.17286815179,+0,+3.47618430231,+6.08306825778,+0,+3.47609693297,+5.65246670372,+2.60934367406
2010-08-16 19:27:00 UTC,+0,+3.04513573792,+6.08900683974,+0,+0,+4.78266808965,+3.47831839254,+3.91291273238,+5.21697685122,+2.17420866523,+0,+0,+2.17422476162,+0,+0,+6.08686597971,+0,+3.47826709668,+5.64908015547,+2.60778024829
2010-08-16 19:27:30 UTC,+0,+3.04623808623,+6.09121095316,+0,+0,+4.78117452412,+3.47723215537,+3.91169079739,+5.21534771048,+2.17352965998,+4.34658532432,+0,+0,+0,+0,+6.08496513998,+3.0427981199,+3.47718088408,+5.65022788138,+0
2010-08-16 19:28:00 UTC,+5.23341670368,+3.05281466516,+6.10436063379,+0,+0,+4.78288932737,+3.47847929384,+3.91309373421,+5.21721817131,+2.1743092444,+4.34814427195,+0,+0,+2.17427671368,+0,+6.08714754582,+3.04388946288,+3.47842799433,+5.64133744526,+0
2010-08-16 19:28:30 UTC,+5.22982112002,+0,+6.10016692229,+0,+0,+4.78367500426,+3.47905069926,+0,+5.21807516634,+2.17466642907,+4.34885853997,+0,+0,+2.1746338893,+0,+6.08814746568,+3.04438948698,+3.47899938683,+0,+0
2010-08-16 19:29:00 UTC,+5.22492610947,+0,+6.09445762365,+3.47795576685,+0,+4.78215505156,+3.47794527128,+0,+5.21641724319,+2.17397542769,+4.34747673325,+0,+0,+2.17394290544,+0,+6.08621304338,+3.04342215169,+3.47789398386,+0,+0
2010-08-16 19:29:30 UTC,+5.22633222838,+0,+6.09609765127,+3.47840038408,+0,+4.78276639908,+3.47838989081,+0,+5.21708408449,+0,+4.34803251641,+0,+0,+2.17422082939,+0,+6.08699109673,+3.04381122829,+0,+0,+0
2010-08-16 19:30:00 UTC,+5.22692990747,+0,+6.09679475476,+3.48321297005,+1.74181085941,+4.78938369199,+3.48320250154,+0,+0,+0,+4.35404837445,+0,+0,+2.1772291088,+0,+6.09541283184,+3.04802263621,+0,+0,+2.60630949492
2010-08-16 19:30:30 UTC,+5.23290152868,+0,+6.10375975897,+3.48140238102,+1.74090541947,+4.7868941369,+0,+0,+0,+0,+4.35178509095,+0,+2.17614602692,+2.17609733524,+0,+6.09224441028,+3.04643822215,+0,+0,+2.60496250307
2010-08-16 19:31:00 UTC,+5.23153391297,+0,+6.10216463943,+3.48298747854,+1.74169809555,+4.78907364176,+0,+0,+0,+0,+4.35376650419,+4.78914400754,+2.17713688355,+2.17708815726,+0,+6.0950182353,+3.04782531263,+0,+0,+2.60695926908
2010-08-16 19:31:30 UTC,+5.22245685269,+3.04642146046,+6.09157760466,+3.4829021289,+1.74165541387,+4.78895628624,+0,+0,+0,+0,+4.35365981491,+4.78902664951,+2.17708353083,+2.17703480641,+0,+0,+3.04775062469,+0,+0,+2.61235909452
2010-08-16 19:32:00 UTC,+5.21706348193,+3.04327534807,+6.08528704416,+3.48483748021,+1.74262324492,+0,+0,+0,+0,+0,+4.35607905447,+4.79168780899,+2.17829333371,+2.17824456705,+3.48486323697,+0,+3.04944421593,+0,+0,+2.61207242653
2010-08-16 19:32:30 UTC,+5.22392384084,+3.04727719796,+6.09328862711,+3.48542420137,+0,+0,+0,+0,+0,+0,+4.3568124712,+4.79249456617,+2.17866009758,+0,+3.48544996752,+0,+3.0499576451,+0,+0,+2.61009767788
2010-08-16 19:33:00 UTC,+5.22126618241,+3.04572690733,+0,+3.48290543246,+0,+0,+0,+0,+0,+2.17706947211,+4.35366394444,+4.78903119199,+0,+0,+3.48293115831,+0,+3.04775351557,+0,+0,+2.60936320855
2010-08-16 19:33:30 UTC,+5.22170437821,+3.04598251988,+0,+3.48125464829,+0,+0,+0,+3.91620401133,+0,+2.17603756415,+4.35160042118,+4.78676131985,+0,+0,+3.48128034771,+0,+3.04630894389,+3.48119280769,+0,+0
2010-08-16 19:34:00 UTC,+5.22618841761,+3.04859819245,+0,+3.47680816552,+0,+0,+0,+3.91120202735,+0,+2.1732580601,+0,+4.78064728762,+0,+0,+3.47683379366,+0,+3.04241790626,+3.47674640256,+5.65130418542,+0
2010-08-16 19:34:30 UTC,+0,+3.04917687556,+0,+0,+0,+0,+3.47389055844,+3.90793175267,+5.2103359768,+2.17144083261,+0,+4.7766499606,+0,+0,+3.47392665648,+0,+0,+3.4738393628,+5.65742610171,+0
2010-08-16 19:35:00 UTC,+0,+0,+0,+0,+0,+0,+3.47749329487,+3.91198455965,+5.21573936803,+2.17369289791,+0,+4.78160379363,+0,+0,+3.47752943207,+0,+0,+3.47744201767,+5.64785352783,+0
2010-08-16 19:35:30 UTC,+0,+0,+0,+0,+0,+0,+3.47758383001,+3.91208640486,+5.21587515281,+2.1737494913,+0,+4.78172828122,+0,+0,+3.4776199682,+0,+0,+3.47753255077,+5.64757923627,+0
2010-08-16 19:36:00 UTC,+0,+0,+0,+0,+1.73858773573,+0,+3.47675725658,+3.91115657202,+5.2146354563,+0,+0,+4.7805917266,+2.1732488885,+2.17320029806,+3.47679338578,+0,+0,+3.47670599604,+5.65002243311,+0
2010-08-16 19:36:30 UTC,+0,+0,+0,+0,+1.73605691738,+0,+3.47169640744,+3.90546349818,+5.20704518491,+0,+0,+4.77363296006,+2.17008532866,+2.17003684891,+3.47173248163,+0,+0,+3.47164526149,+5.65176894657,+2.60902154923
2010-08-16 19:37:00 UTC,+0,+0,+0,+0,+1.73578184903,+0,+3.47114635636,+3.90484473219,+5.20622021728,+0,+0,+4.77287662907,+2.16974148921,+2.1696930215,+0,+6.07431541386,+0,+3.47109522288,+5.65693269265,+2.61140543183
2010-08-16 19:37:30 UTC,+0,+0,+0,+0,+1.73398217894,+4.76785832265,+3.46754757649,+3.90079637625,+5.20082276074,+0,+0,+4.76792823633,+2.16749187531,+2.1674434864,+0,+6.06801779883,+0,+3.46749652459,+5.6572488112,+2.61155137042
2010-08-16 19:38:00 UTC,+0,+3.05334503547,+6.10542109403,+0,+1.73495836205,+4.7705423892,+3.46949963875,+3.90299229906,+5.20375046721,+0,+0,+0,+2.16871211846,+2.16866368679,+0,+6.07143377232,+0,+0,+5.65011283664,+2.60825699343
2010-08-16 19:38:30 UTC,+0,+3.05038126604,+6.09949512191,+0,+1.73649725385,+4.77477365295,+3.47257694332,+0,+5.2083658143,+0,+0,+0,+0,+2.17058725666,+0,+6.07681884179,+0,+0,+5.65773596129,+2.61177626689
2010-08-16 19:39:00 UTC,+5.23522927239,+3.05387199002,+6.10647472463,+0,+0,+4.77517895626,+3.47287171146,+0,+5.20880790815,+2.17080395282,+4.3411346836,+0,+0,+2.1707715111,+0,+6.0773346656,+3.03898239293,+0,+5.64729418369,+2.60695574076
2010-08-16 19:39:30 UTC,+5.23629010373,+3.05449080427,+6.10771202632,+3.4767668444,+0,+4.78052028632,+0,+0,+5.2146340856,+2.17323223021,+4.34599054911,+0,+0,+2.17319972682,+0,+6.08413250076,+3.0423817469,+0,+5.64251638563,+2.60475003358
2010-08-16 19:40:00 UTC,+5.22663977083,+3.04886148011,+6.0964563536,+3.48361856497,+0,+4.78994138391,+0,+0,+5.22491036356,+2.17751525242,+4.35455537866,+0,+0,+0,+0,+6.09612259847,+3.04837756505,+0,+5.63857925924,+0
2010-08-16 19:40:30 UTC,+5.2316306868,+3.05177282877,+6.10227751176,+3.4856810794,+0,+4.79277733571,+0,+0,+5.22800374314,+2.17880453358,+4.35713357542,+0,+0,+0,+0,+6.09973187423,+3.05018243446,+0,+5.63782968832,+0
2010-08-16 19:41:00 UTC,+5.22514482923,+3.04798943654,+6.09471272765,+3.48888212321,+0,+4.79717876229,+0,+0,+5.23280470051,+2.18080551119,+4.36113496345,+0,+0,+0,+0,+6.10533350765,+3.05298361043,+0,+0,+0
2010-08-16 19:41:30 UTC,+5.23411935974,+0,+6.10518017731,+3.48961259276,+0,+4.79818315593,+0,+0,+5.23390026596,+2.18126212888,+4.36204806937,+0,+0,+0,+0,+6.10661178522,+3.05362283123,+0,+0,+0
2010-08-16 19:42:00 UTC,+5.23015367594,+0,+6.10055479912,+3.49286721064,+0,+4.80265824663,+0,+0,+0,+0,+4.36611642622,+0,+2.18331277893,+0,+3.49289309563,+6.11230716996,+3.05647088875,+0,+0,+0
2010-08-16 19:42:30 UTC,+5.22973316243,+0,+6.10006433284,+3.49419378587,+1.74730214846,+4.80448228392,+0,+0,+0,+0,+4.36777467965,+4.80455297728,+2.18414203106,+0,+3.494219692,+6.11462859645,+3.05763175084,+3.49413171903,+0,+0
2010-08-16 19:43:00 UTC,+5.23241212057,+0,+6.10318893761,+3.49158494439,+1.74599751849,+4.80089513404,+0,+0,+0,+0,+4.36451356013,+4.8009657512,+2.18251122468,+0,+3.49161080893,+6.11006328147,+3.05534880065,+3.4915229232,+0,+2.60853594888
2010-08-16 19:43:30 UTC,+5.23097504448,+0,+6.10151280287,+3.48678270357,+1.74359601275,+4.79429206598,+3.48677225332,+0,+0,+0,+4.35851063431,+4.79436254276,+2.17950930764,+2.17946049855,+3.48680849143,+6.10165965004,+3.05114644601,+3.48672076636,+0,+2.60851883282
2010-08-16 19:44:00 UTC,+5.23096617839,+0,+0,+3.48353538785,+1.74197209421,+4.78982701559,+3.48352492099,+3.91876968477,+0,+0,+4.3544514051,+4.7898973974,+2.17747938586,+2.17743064761,+3.48356112378,+6.0959770435,+3.04830477826,+3.48347350739,+0,+2.61496225579
2010-08-16 19:44:30 UTC,+5.22277107548,+0,+0,+3.48693209613,+1.74367072103,+4.79449748035,+3.48692164664,+3.92259074547,+0,+0,+4.3586973789,+4.7945679615,+0,+2.17955388172,+3.48695788638,+6.101921078,+3.05127717676,+3.48687015631,+0,+2.61607844627
2010-08-16 19:45:00 UTC,+5.22018814435,+3.0450980559,+0,+0,+0,+0,+3.4849681017,+3.92039315444,+0,+0,+0,+4.79188179905,+0,+2.17833275476,+3.48500432018,+0,+3.04956767335,+3.48491665549,+0,+2.61804218714
2010-08-16 19:45:30 UTC,+0,+3.04445861388,+0,+0,+0,+0,+3.48538080358,+3.92085741299,+0,+2.1786233676,+0,+4.79244927221,+0,+2.17859072754,+3.48541702656,+0,+3.04992881953,+3.48532934805,+0,+2.61818022711
2010-08-16 19:46:00 UTC,+0,+3.04453169069,+0,+0,+0,+0,+3.48547205129,+3.9209600598,+0,+2.17868040638,+0,+4.79257473958,+0,+2.17864776488,+3.48550827526,+0,+0,+3.4854205937,+0,+2.61399958918
2010-08-16 19:46:30 UTC,+0,+3.04676122292,+0,+0,+0,+0,+3.47856199007,+3.91318676123,+5.21734219926,+2.17436093771,+0,+4.78307327043,+0,+2.17432840568,+3.4785981389,+0,+0,+0,+0,+0
2010-08-16 19:47:00 UTC,+0,+3.05127026365,+0,+0,+0,+0,+3.4731217191,+3.90706686635,+5.20918287004,+2.17096023226,+0,+4.77559279148,+0,+2.17092778657,+3.47315780879,+0,+0,+0,+5.66651176122,+0
2010-08-16 19:47:30 UTC,+0,+3.05228680624,+0,+0,+0,+0,+3.46445688692,+3.89731958365,+5.19618733918,+2.16554385764,+0,+4.76367847767,+2.16555987092,+0,+0,+0,+0,+0,+5.67409168414,+0
2010-08-16 19:48:00 UTC,+0,+0,+0,+0,+0,+0,+3.46343254617,+3.89616727761,+5.19465103123,+2.1649035436,+0,+4.76226998909,+2.16491955074,+0,+0,+0,+0,+0,+5.67330363498,+0
2010-08-16 19:48:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+5.19813593658,+0,+0,+4.76546495354,+2.16637202981,+0,+0,+0,+0,+0,+5.6659565106,+0
2010-08-16 19:49:00 UTC,+0,+0,+6.10032201217,+0,+1.73617744418,+0,+0,+0,+5.20740666141,+0,+0,+0,+2.17023598892,+0,+0,+0,+0,+0,+5.66247477951,+2.61396397812
2010-08-16 19:49:30 UTC,+0,+0,+6.10617153586,+0,+1.73569482397,+0,+0,+0,+5.20595921725,+0,+0,+0,+2.16963270662,+0,+0,+0,+0,+0,+5.67068186159,+2.6177528393
2010-08-16 19:50:00 UTC,+0,+0,+6.11091913284,+3.4722456925,+1.73632633923,+0,+0,+0,+5.20785321807,+0,+4.3403389909,+0,+0,+0,+0,+0,+0,+0,+5.66169962345,+2.61360612159
2010-08-16 19:50:30 UTC,+5.24679910841,+0,+6.11996921284,+3.47376459682,+1.73708591356,+0,+0,+0,+5.21013128549,+0,+4.34223766109,+0,+0,+0,+0,+6.07887874854,+3.03975453353,+0,+5.65634390967,+2.61113361574
2010-08-16 19:51:00 UTC,+5.23509441707,+0,+6.10631743595,+3.46852429237,+1.73446533982,+4.76918679874,+0,+0,+5.20227182613,+0,+4.33568714313,+0,+0,+2.1680474234,+0,+6.06970853152,+3.03516883629,+3.46846267397,+5.6652756521,+2.61525702207
2010-08-16 19:51:30 UTC,+5.23269902344,+3.05239602109,+6.10352356677,+3.47616930523,+0,+4.77969867154,+0,+0,+5.21373789063,+2.17285870737,+4.34524360953,+0,+0,+2.17282621347,+0,+6.0830868433,+3.04185885098,+3.47610755344,+5.65566799089,+2.61082157271
2010-08-16 19:52:00 UTC,+5.22582924165,+3.04838867451,+6.09551099247,+3.47861787506,+0,+4.7830654486,+0,+0,+5.21741027957,+2.17438931269,+4.34830438582,+0,+0,+2.17435677995,+0,+6.08737169282,+3.04400155077,+3.47855608051,+5.65856931542,+2.61216099116
2010-08-16 19:52:30 UTC,+5.22317935431,+3.04684291699,+6.09242029485,+3.48637610198,+0,+4.79373298989,+0,+0,+5.22904614494,+2.1792389933,+4.35800237174,+0,+0,+2.17920633766,+3.48640188334,+6.10094812182,+3.05079063624,+3.48631417188,+5.64591428842,+0
2010-08-16 19:53:00 UTC,+5.22917104285,+3.05033804582,+6.09940870437,+3.4895958678,+0,+4.79816015916,+3.48958543188,+0,+5.23387518175,+2.18125167407,+4.36202716274,+0,+0,+2.18121896749,+3.4896217006,+6.10658251758,+3.05360819551,+3.4895338814,+5.64263320243,+0
2010-08-16 19:53:30 UTC,+5.22532832124,+3.04809647285,+6.09492674384,+3.48673891551,+0,+4.7942318575,+3.48672846503,+0,+0,+2.17946578867,+4.35845589809,+4.79430233301,+2.17948193542,+2.17943312728,+3.48676470267,+6.10158302354,+3.05110812788,+3.48667697906,+0,+0
2010-08-16 19:54:00 UTC,+5.2264279097,+3.04873789526,+6.09620924921,+3.48931767073,+0,+4.79777763894,+3.48930723339,+3.92527435105,+0,+2.18107777265,+4.36167940917,+4.79784818985,+2.18109393483,+2.18104507047,+3.48934349909,+6.10609568949,+3.05336475025,+3.48925568919,+0,+0
2010-08-16 19:54:30 UTC,+5.2226704685,+3.04654606887,+6.09182675557,+3.48790580086,+0,+4.79583632171,+3.48789535633,+3.9236860956,+0,+0,+4.35991453513,+4.79590683134,+2.18021136429,+2.18016253071,+3.48793160667,+6.10362500248,+3.0521292483,+3.48784384401,+0,+0
2010-08-16 19:55:00 UTC,+5.22251192165,+0,+0,+0,+1.74685549964,+4.80325419905,+3.49329021431,+3.92975490501,+0,+0,+4.36665821348,+4.80332486633,+2.18358371355,+0,+3.49332652335,+6.11306563019,+3.05685016751,+3.49323858025,+0,+0
2010-08-16 19:55:30 UTC,+5.21493560907,+0,+0,+0,+1.7458446019,+4.80047468167,+3.49126873286,+3.9274808904,+0,+0,+4.364131322,+4.8005452899,+2.18232007672,+0,+3.4913050199,+6.10952817767,+3.05508121445,+0,+0,+2.60784271629
2010-08-16 19:56:00 UTC,+5.21169218613,+0,+0,+0,+1.74896697909,+4.80905982497,+3.49751251748,+3.93450467864,+0,+0,+0,+4.80913061554,+0,+0,+3.49754887249,+6.12045436831,+3.06054501023,+0,+0,+2.60570302168
2010-08-16 19:56:30 UTC,+0,+0,+0,+0,+1.7405577877,+4.78593830492,+3.48069674776,+3.91558820285,+0,+0,+0,+4.78600860396,+0,+0,+3.48073291979,+6.09102793642,+3.04582990718,+0,+0,+2.60255866925
2010-08-16 19:57:00 UTC,+0,+0,+0,+0,+1.73837958271,+4.77994921524,+3.47634101532,+3.91068833197,+0,+0,+0,+4.78001938672,+0,+0,+3.47637713999,+6.08340570669,+0,+0,+0,+2.60725265799
2010-08-16 19:57:30 UTC,+0,+0,+0,+0,+0,+4.77540441519,+0,+3.90697008195,+0,+0,+0,+4.77547448983,+0,+0,+0,+6.07762160397,+0,+0,+0,+2.60931323543
2010-08-16 19:58:00 UTC,+0,+0,+0,+0,+0,+0,+0,+3.90172080375,+0,+2.16798952984,+0,+4.76905818402,+0,+0,+0,+0,+0,+0,+0,+2.6131632555
2010-08-16 19:58:30 UTC,+0,+3.04299025402,+0,+0,+0,+0,+0,+3.89480234147,+5.19283123497,+2.16414507511,+0,+4.7606015981,+0,+2.16411280283,+0,+0,+0,+0,+0,+2.61752936394
2010-08-16 19:59:00 UTC,+0,+3.04178454694,+0,+0,+0,+0,+0,+0,+5.1924825015,+2.16399972735,+0,+4.76028187893,+2.1640157258,+2.16396745877,+0,+0,+0,+0,+0,+0
2010-08-16 19:59:30 UTC,+0,+3.03795917857,+0,+0,+0,+0,+0,+0,+5.18996070277,+2.16294867291,+0,+0,+2.16296466128,+2.16291643112,+0,+0,+0,+0,+5.68267755296,+0
2010-08-16 20:00:00 UTC,+0,+3.04030070664,+0,+0,+0,+0,+0,+0,+5.18483052196,+2.16081047696,+0,+0,+2.16082644479,+2.16077828971,+0,+0,+0,+3.45683386389,+5.68425569006,+0
2010-08-16 20:00:30 UTC,+0,+3.04046104037,+6.07965991787,+3.45327665651,+0,+0,+0,+0,+5.17940327692,+2.15854846803,+0,+0,+2.15856441413,+2.15851633854,+0,+0,+0,+3.45321530372,+5.6714025876,+0
2010-08-16 20:01:00 UTC,+0,+3.04816330795,+6.09506037864,+3.45981959273,+0,+0,+0,+0,+5.1892164343,+0,+0,+0,+2.16265445648,+2.16260623721,+0,+0,+0,+3.45975812602,+5.66703826297,+0
2010-08-16 20:01:30 UTC,+5.23140141175,+0,+6.10201009655,+3.4542091147,+1.72730659793,+0,+0,+0,+5.18080178648,+0,+4.31779279386,+0,+0,+2.15909920523,+0,+0,+0,+3.45414774569,+5.66811355403,+0
2010-08-16 20:02:00 UTC,+5.23170052137,+0,+6.10235896328,+3.44858488542,+1.72449402962,+0,+3.44857423503,+0,+5.1723665149,+0,+4.31076235831,+0,+0,+2.1555835772,+0,+0,+3.01772021305,+3.44852361425,+5.67643950041,+2.62041089617
2010-08-16 20:02:30 UTC,+5.23548214585,+0,+6.10676966375,+3.46291657058,+1.73166102751,+0,+3.46290599653,+0,+5.19386131123,+0,+4.32867734346,+0,+0,+0,+0,+0,+3.03026161832,+3.46285504994,+5.66878471234,+2.61687700611
2010-08-16 20:03:00 UTC,+5.23309367491,+0,+6.10398386908,+3.46857531895,+1.73449085725,+0,+3.46856477461,+0,+5.20234835619,+0,+4.33575092769,+0,+0,+0,+3.46860081479,+0,+3.03521348877,+3.46851369964,+5.65561363464,+2.61079647871
2010-08-16 20:03:30 UTC,+5.23880334524,+0,+6.11064334755,+3.47031842131,+1.73536254866,+0,+3.47030788609,+0,+5.20496267796,+0,+4.33792985138,+0,+0,+0,+3.4703439452,+0,+3.03673884667,+3.4702567716,+5.64854057399,+2.60753114636
2010-08-16 20:04:00 UTC,+5.22511574699,+0,+6.09467880754,+3.47680140327,+0,+4.78056780468,+3.47679090173,+0,+5.2146859174,+0,+4.3460337486,+0,+0,+0,+3.4768270313,+6.08419297673,+3.04241198872,+0,+5.63442889847,+2.6010163826
2010-08-16 20:04:30 UTC,+5.22914661998,+0,+6.09939212369,+3.48103529117,+0,+4.78638938934,+3.48102481148,+3.91595724983,+5.22103594402,+2.17590044364,+4.35132621906,+4.78645969798,+0,+0,+3.48106098708,+6.09160202519,+3.04611698839,+0,+5.62882327282,+2.59842850188
2010-08-16 20:05:00 UTC,+5.22493239803,+3.04786576446,+6.09447684455,+3.48547504773,+0,+4.79249404272,+3.4854645908,+3.9209516673,+0,+2.17867574285,+4.35687603047,+4.79256448126,+2.17869188204,+0,+3.48549259615,+6.09937133124,+3.05000213985,+0,+5.61735595221,+0
2010-08-16 20:05:30 UTC,+5.21982858559,+3.04488855951,+6.08852398735,+0,+0,+4.79704939784,+3.48877759975,+3.92467855307,+0,+2.1807466995,+4.36101735673,+4.79711993326,+2.18076285852,+0,+3.48880562584,+6.10516886733,+3.05290127973,+0,+5.61306149057,+0
2010-08-16 20:06:00 UTC,+5.22106948399,+3.0456124123,+0,+0,+0,+4.79767832564,+3.48923500502,+3.92519309955,+0,+2.18103262284,+4.36158912229,+4.79774887443,+2.18104878459,+0,+3.48926303397,+6.10596929483,+3.05330154485,+0,+0,+0
2010-08-16 20:06:30 UTC,+5.21307605082,+3.04094960602,+0,+0,+0,+4.80499116723,+0,+3.93117597583,+0,+2.18435718832,+4.36823731137,+4.8050618714,+2.1843733819,+2.18432440325,+3.49458153509,+6.11527624505,+3.05795561667,+0,+0,+0
2010-08-16 20:07:00 UTC,+5.20725133341,+3.0375518759,+0,+0,+0,+4.79540395714,+0,+3.92333236393,+0,+0,+0,+4.79547445757,+2.18001480072,+2.17996597399,+3.48760892575,+6.1030747382,+3.05185408086,+0,+0,+0
2010-08-16 20:07:30 UTC,+0,+3.0367985719,+0,+0,+0,+4.79897299344,+0,+3.92625230988,+0,+0,+0,+4.79904356975,+0,+2.18158848904,+3.4902046231,+6.10761700028,+3.05412550319,+0,+0,+0
2010-08-16 20:08:00 UTC,+0,+0,+0,+0,+1.74555855383,+4.79967603833,+0,+3.92683742527,+0,+0,+0,+4.79975876875,+0,+2.18191361783,+0,+6.1085272046,+0,+0,+0,+2.59578542847
2010-08-16 20:08:30 UTC,+0,+0,+0,+0,+1.7437089742,+4.7945905457,+0,+3.92267679595,+0,+0,+0,+4.79467314285,+0,+2.17960169707,+0,+6.10205493796,+0,+3.48694664902,+0,+2.59616258015
2010-08-16 20:09:00 UTC,+0,+0,+0,+0,+1.74246935371,+4.79118216015,+0,+0,+0,+0,+0,+4.79126466792,+0,+2.17805220752,+0,+6.09771711237,+0,+3.48446784936,+0,+2.59906431991
2010-08-16 20:09:30 UTC,+0,+0,+0,+0,+1.74174989374,+4.78920397658,+0,+0,+0,+0,+0,+4.78928643246,+0,+2.17715290349,+0,+6.09519949363,+0,+3.48302918561,+0,+2.60249393044
2010-08-16 20:10:00 UTC,+0,+0,+0,+0,+1.73885001337,+4.78123064164,+0,+0,+5.21540176976,+0,+0,+0,+0,+0,+0,+6.08503524998,+0,+3.47723045787,+0,+2.60870066536
2010-08-16 20:10:30 UTC,+0,+0,+0,+0,+0,+4.77805460217,+0,+0,+5.21193744159,+2.17211674988,+0,+0,+0,+0,+0,+6.0809931512,+0,+3.47492063542,+0,+2.61283939353
2010-08-16 20:11:00 UTC,+0,+0,+0,+3.46920477907,+0,+0,+3.4692050762,+0,+5.20328848145,+2.1685119443,+0,+0,+2.16852798606,+0,+0,+0,+0,+3.46915398671,+0,+2.61277917424
2010-08-16 20:11:30 UTC,+0,+3.03633518314,+6.07139940256,+3.46589577113,+0,+0,+3.46589603041,+0,+5.19832560689,+2.16644346434,+0,+0,+2.16645948626,+0,+0,+0,+0,+3.46584501596,+0,+0
2010-08-16 20:12:00 UTC,+5.20199141769,+3.03448361134,+6.06769725259,+3.46739602017,+0,+0,+3.46739629662,+0,+5.20057569148,+2.16738127868,+0,+0,+2.16739730959,+0,+0,+0,+0,+3.46734524814,+0,+0
2010-08-16 20:12:30 UTC,+5.20779110983,+3.03786674347,+6.0744617015,+3.46659579596,+0,+0,+3.46659606326,+0,+5.19937550932,+2.16687845279,+4.33328121445,+0,+2.16689708001,+0,+0,+0,+0,+0,+5.68180807794,+0
