# file...... Output/hvac/house_hvac_file_050.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_13A_tm_3_A_13_Meter_82_981:hvac_load,house_3_14A_tm_3_A_14_Meter_82_982:hvac_load,house_3_15A_tm_3_A_15_Meter_82_983:hvac_load,house_3_1C_tm_3_C_1_Meter_83_984:hvac_load,house_3_2C_tm_3_C_2_Meter_83_985:hvac_load,house_3_3C_tm_3_C_3_Meter_83_986:hvac_load,house_3_4C_tm_3_C_4_Meter_83_987:hvac_load,house_3_5C_tm_3_C_5_Meter_83_988:hvac_load,house_3_6C_tm_3_C_6_Meter_83_989:hvac_load,house_3_7C_tm_3_C_7_Meter_83_990:hvac_load,house_3_8C_tm_3_C_8_Meter_83_991:hvac_load,house_3_1C_tm_3_C_1_Meter_84_992:hvac_load,house_3_2C_tm_3_C_2_Meter_84_993:hvac_load,house_3_3C_tm_3_C_3_Meter_84_994:hvac_load,house_3_4C_tm_3_C_4_Meter_84_995:hvac_load,house_3_5C_tm_3_C_5_Meter_84_996:hvac_load,house_3_6C_tm_3_C_6_Meter_84_997:hvac_load,house_3_7C_tm_3_C_7_Meter_84_998:hvac_load,house_3_8C_tm_3_C_8_Meter_84_999:hvac_load,house_3_1C_tm_3_C_1_Meter_85_1000:hvac_load
2010-08-16 17:55:30 UTC,+0,+1.73415165816,+5.63534578132,+6.05482535795,+2.59524391139,+0,+4.32501337714,+0,+3.02759858067,+0,+0,+6.04410577841,+2.59072672723,+0,+5.61287339178,+0,+3.88593251004,+3.88605495215,+4.74891732504,+2.588591757
2010-08-16 17:56:00 UTC,+0,+1.73471775446,+0,+6.0496336174,+2.59301855268,+2.16088538592,+4.32130485224,+0,+3.0250025278,+0,+0,+6.03908229571,+2.58857340299,+0,+5.60820821112,+0,+3.88270268785,+3.88282498923,+4.74497035901,+2.58644119837
2010-08-16 17:56:30 UTC,+0,+1.73152926287,+0,+6.05767041708,+2.59646340159,+2.16375615939,+4.32704563827,+0,+3.02902121026,+0,+0,+6.04784345556,+2.59232888867,+0,+5.61634447735,+0,+3.8883356301,+3.88845817686,+4.75185402969,+2.59047284006
2010-08-16 17:57:00 UTC,+5.6291950498,+1.73243810049,+0,+6.06653330959,+2.60026234223,+2.16692201605,+4.33337651267,+0,+3.03345296819,+0,+0,+6.05708863931,+2.5962918518,+0,+5.62493024389,+0,+3.89427977283,+3.89440257833,+4.75911799974,+2.59458045918
2010-08-16 17:57:30 UTC,+5.62928268216,+1.73246507195,+0,+6.06921381521,+2.60141129915,+2.16787950216,+4.33529123119,+0,+3.03479331527,+1.73429347588,+2.60125791825,+6.06110149518,+2.59801196899,+0,+5.62865688076,+0,+3.89685981757,+3.89698273532,+4.76227091334,+2.59669676512
2010-08-16 17:58:00 UTC,+5.63664387806,+1.73473070157,+0,+6.06456627553,+2.59941920377,+2.16621938452,+4.33197143577,+0,+3.03246938199,+1.73296538974,+2.59926597387,+6.0556615751,+0,+0,+5.62360496575,+3.02843577371,+3.89336224935,+3.89348501492,+4.75799675086,+2.59409188893
2010-08-16 17:58:30 UTC,+5.64015103627,+0,+0,+6.06604622876,+2.60005356263,+2.16674802905,+4.33302858478,+0,+3.03320941064,+1.73338830283,+2.59990028465,+6.05695817979,+0,+0,+5.62480908946,+3.02908424229,+3.89419589457,+3.89431869641,+4.75901549728,+2.59458089771
2010-08-16 17:59:00 UTC,+5.63422844153,+0,+0,+6.06671230831,+2.60033906728,+2.16698595507,+4.33350437371,+0,+3.03354247387,+1.7335786425,+2.60018576764,+6.05720985613,+0,+3.02898092282,+5.62504281492,+3.02921011281,+3.89435770862,+3.89448051752,+4.75921324017,+2.59473473377
2010-08-16 17:59:30 UTC,+5.63762915885,+0,+0,+6.07187863472,+2.60255353241,+2.16883138508,+4.33719474491,+0,+3.03612581872,+1.73505497765,+2.60240006496,+6.06346064858,+0,+3.03210681231,+5.63084776623,+3.0323363102,+3.89837662286,+0,+4.76412450768,+2.59756792489
2010-08-16 18:00:00 UTC,+5.63804340743,+0,+5.63862713301,+6.06344287108,+2.59893767402,+2.1658181005,+4.33116897401,+4.33125954189,+3.03190764028,+1.73264436445,+2.59878448061,+6.05506219691,+0,+3.02790692367,+5.62304833857,+3.02813600783,+3.89297688232,+0,+4.75752581753,+2.59385520283
2010-08-16 18:00:30 UTC,+5.63787944258,+1.7351109836,+5.63846314476,+6.06672777352,+2.60034569616,+2.16699147926,+4.33351542068,+4.33360604147,+3.03355020699,+1.73358306183,+2.60019239603,+6.05777971496,+0,+3.02926589717,+5.62557202822,+3.02949511521,+3.89472409632,+0,+4.75966098006,+2.5948035789
2010-08-16 18:01:00 UTC,+5.62733329062,+1.73186508797,+5.6279154876,+6.07063824181,+2.6020218574,+2.1683883124,+4.33630871685,+4.33639940066,+3.03550557868,+1.73470052163,+2.60186843022,+6.06266983998,+0,+3.03171134567,+5.63011336256,+3.03194080464,+3.89786369223,+0,+0,+2.59695804395
2010-08-16 18:01:30 UTC,+5.63078538009,+1.73292757251,+5.63136806999,+6.05989121588,+2.59741531235,+2.16454943661,+4.32863198248,+4.32872249313,+0,+0,+2.59726223439,+6.05054805497,+0,+3.02564949623,+5.61885616993,+3.02587835788,+3.8900700716,+0,+0,+2.59137055738
2010-08-16 18:02:00 UTC,+5.62798164624,+1.732064639,+5.62856393588,+0,+2.60265373283,+2.16891488735,+4.33736172733,+4.33745243489,+0,+0,+2.60250025779,+0,+2.59893791645,+3.03200728993,+5.6306629476,+3.03223677802,+3.89824418293,+0,+0,+0
2010-08-16 18:02:30 UTC,+5.62749906729,+1.73191611074,+5.62808128795,+0,+2.60480096943,+2.17070429229,+4.34094006316,+4.34103085147,+0,+0,+2.60464733167,+0,+2.60141176634,+3.03489336366,+0,+3.035123136,+3.90195476086,+0,+0,+0
2010-08-16 18:03:00 UTC,+5.62156992196,+1.73009123755,+5.62215129575,+0,+2.60671735052,+2.17230131321,+4.34413368204,+4.34422454242,+0,+0,+0,+0,+2.60316850527,+3.03694283243,+0,+3.03717280654,+3.90458972948,+0,+0,+0
2010-08-16 18:03:30 UTC,+5.63215035411,+1.73334768434,+5.63273323883,+0,+0,+0,+4.34144312374,+4.3415339234,+0,+1.7367545441,+0,+0,+2.60144372856,+3.03493065183,+0,+3.03516042784,+0,+0,+0,+0
2010-08-16 18:04:00 UTC,+5.63001469351,+1.7326903705,+5.63059238303,+0,+0,+0,+4.3448728355,+4.34496371255,+0,+1.73812660222,+0,+0,+2.60372725876,+3.03759469244,+0,+3.03782473069,+0,+0,+0,+0
2010-08-16 18:04:30 UTC,+5.62904890514,+0,+5.62962645836,+0,+0,+0,+0,+4.34772403751,+0,+1.73923084688,+0,+0,+2.60529628581,+0,+0,+3.03965538883,+0,+3.90790539969,+4.77562280839,+2.60348228803
2010-08-16 18:05:00 UTC,+5.63454158686,+0,+5.63511991468,+6.08638062791,+0,+0,+0,+4.34764463661,+0,+1.73919908322,+0,+0,+2.60541143228,+0,+0,+3.03978973566,+0,+3.9080781178,+4.77583386782,+2.60357997139
2010-08-16 18:05:30 UTC,+5.62854800523,+0,+5.62912548789,+6.09290652217,+0,+0,+0,+4.35230980502,+3.04664297701,+1.7410653443,+2.61141477927,+0,+2.60838496619,+0,+0,+3.04325909829,+0,+3.91253837764,+4.78128425096,+2.60655015425
2010-08-16 18:06:00 UTC,+5.62399107521,+0,+5.62456791494,+6.09532208393,+0,+0,+0,+4.35403531253,+3.04785084476,+1.74175469371,+2.61245009532,+0,+2.6093624208,+0,+0,+0,+0,+3.91400454606,+4.783075891,+2.60726269519
2010-08-16 18:06:30 UTC,+0,+1.73517029279,+5.63865420006,+6.09573035368,+0,+2.17735307262,+0,+4.35432695174,+3.04805499432,+1.74187136138,+2.6126250808,+6.08778760746,+2.60945457713,+0,+0,+0,+0,+3.91414277928,+4.78324481029,+2.60764797959
2010-08-16 18:07:00 UTC,+0,+1.73699761043,+5.64459213263,+6.09231188899,+2.61131404892,+2.17613198312,+0,+4.35188504088,+3.04634563903,+1.74089449668,+2.61115991794,+6.08330167472,+2.6075316699,+0,+5.64927528528,+0,+0,+3.91125844499,+4.77972018883,+2.60563001649
2010-08-16 18:07:30 UTC,+0,+1.73364512721,+5.63369812117,+6.08804126089,+2.60948350798,+2.17460649734,+0,+4.34883440435,+3.04421017136,+0,+2.6093295156,+6.07838397657,+2.60542368517,+0,+5.64470834231,+0,+3.90797231996,+3.90809649698,+4.77585632703,+2.6035840545
2010-08-16 18:08:00 UTC,+0,+1.73497289256,+0,+6.07392991215,+2.60343488912,+2.16956586588,+4.3386635119,+4.33875424884,+3.03715398946,+0,+2.60328135487,+6.06429704165,+2.59938528186,+0,+5.63162615855,+0,+3.89891519542,+3.89903897524,+4.76478814709,+2.5974363381
2010-08-16 18:08:30 UTC,+0,+1.73739791963,+0,+6.06284939444,+2.59868539055,+2.16560785945,+4.33074854756,+0,+3.03161333209,+0,+2.59853221624,+6.05148684875,+2.59389415712,+3.02612022954,+5.61972965237,+0,+3.89067894545,+3.89080236369,+4.75472311067,+2.59160053052
2010-08-16 18:09:00 UTC,+0,+1.73669376861,+0,+6.05800814565,+2.59661026132,+2.16387854531,+4.3272903777,+0,+3.02919253349,+0,+2.59645724441,+6.04624376529,+2.59164669455,+3.02349827148,+5.61486053129,+3.02372976295,+3.88730793066,+3.88743120075,+4.7505960804,+2.5894023739
2010-08-16 18:09:30 UTC,+0,+1.7386626521,+0,+6.0554291034,+2.5955047933,+2.16295730078,+4.32544813277,+0,+3.02790291961,+1.73035482512,+2.59535186022,+6.04416833492,+2.59075705551,+3.02246039154,+5.61293313082,+3.02269177874,+3.88597354295,+3.88609675441,+4.74896540899,+2.58866254245
2010-08-16 18:10:00 UTC,+0,+1.73932457046,+0,+6.04810292234,+2.59236453493,+2.1603391762,+4.32021494204,+0,+3.02423714478,+1.72826128612,+2.59221184005,+6.03685498185,+2.58762216606,+3.01880313423,+5.60614140184,+3.01903415387,+3.88127145855,+3.88139446328,+4.74321928728,+2.58553155544
2010-08-16 18:10:30 UTC,+0,+0,+0,+6.04245035928,+2.5899416479,+2.1583200594,+4.31617723937,+0,+3.02141066444,+1.72664600231,+2.58978913689,+6.03120779011,+2.58520148124,+3.01597908974,+5.6008969952,+3.01620982543,+3.87764062427,+3.87776346928,+4.73878227325,+2.58311294502
2010-08-16 18:11:00 UTC,+5.64814129572,+0,+0,+6.04189336747,+2.58970290163,+2.15812109981,+4.31577937253,+0,+3.02113214893,+1.72648683558,+2.58955040875,+6.03016927365,+2.58475631817,+3.01545974897,+5.59993255072,+3.01569043241,+3.87697291516,+3.87709573078,+4.73796630803,+2.5824708527
2010-08-16 18:11:30 UTC,+5.63831859914,+0,+0,+6.04842152233,+2.59250109809,+2.16045298133,+4.32044252235,+0,+3.02439645599,+1.72835232969,+0,+6.0374189584,+2.58786391623,+3.01908516732,+5.60666515286,+3.01931621532,+3.88163406453,+3.88175708521,+4.7436624052,+0
2010-08-16 18:12:00 UTC,+5.63317754582,+0,+5.63375568125,+6.04701928608,+2.59190005039,+2.15995209726,+4.31944088593,+0,+3.02369528854,+1.72795162482,+0,+6.03639129683,+0,+3.0185712549,+5.60571078911,+3.01880225123,+3.88097333456,+3.88109632618,+4.74285496869,+0
2010-08-16 18:12:30 UTC,+5.63365652713,+1.73393246827,+5.63423473026,+6.04830204579,+2.59244988618,+2.1604103038,+4.32035717861,+4.32044396529,+3.02433671348,+1.72831818787,+0,+6.0388814817,+0,+3.01981654506,+5.60802336179,+3.02004575613,+3.88257438663,+3.88269744864,+4.74481151379,+0
2010-08-16 18:13:00 UTC,+5.62752011578,+1.73192420607,+5.6281059282,+6.05049452434,+2.59338965952,+2.16119346541,+4.32192329587,+4.32201011531,+3.0254330299,+0,+0,+6.04094880384,+0,+3.02085037037,+5.60994323249,+3.02107968407,+3.88390356131,+3.88402668178,+4.74643581451,+0
2010-08-16 18:13:30 UTC,+5.62201797853,+1.73023075445,+5.62260299825,+6.0577737504,+2.59650979128,+2.16379363219,+4.32712294598,+4.32720987416,+0,+0,+0,+6.0492159083,+0,+3.02498457894,+5.61762068643,+3.02521430277,+3.88921885535,+3.88934220941,+0,+0
2010-08-16 18:14:00 UTC,+5.6202882296,+1.72969837099,+5.6208729999,+0,+2.60020218001,+0,+4.33327625325,+4.33336331019,+0,+0,+2.60004889075,+6.05841278982,+0,+0,+5.62616160092,+3.02981392959,+3.89513194492,+3.89525555869,+0,+0
2010-08-16 18:14:30 UTC,+5.62744923532,+1.73190239047,+5.62803503758,+0,+2.60142830166,+0,+4.3353195656,+4.3354066653,+0,+0,+2.60127491947,+6.06069733456,+0,+0,+5.62828320056,+3.03095649648,+3.89660078164,+3.89672445989,+0,+2.59628934994
2010-08-16 18:15:00 UTC,+5.63269647497,+1.73351738946,+5.63328303297,+0,+2.60391502938,+0,+4.33946365805,+4.3395508445,+0,+1.73596173853,+2.60376145874,+6.06707375938,+0,+0,+5.6342048269,+3.03414553072,+3.9007004723,+3.90082433046,+0,+2.59920190452
2010-08-16 18:15:30 UTC,+5.62418388842,+1.73089737969,+5.62476922019,+0,+2.6062250342,+0,+4.34331324463,+4.34340051169,+0,+1.73750176626,+2.60607128856,+6.07263359379,+2.60295876793,+0,+5.63936810597,+3.03692616431,+0,+3.9043991551,+0,+2.60156265237
2010-08-16 18:16:00 UTC,+5.61601751336,+1.72838392679,+5.61660166796,+0,+0,+0,+4.34671795772,+4.34680529607,+0,+1.73886382221,+2.60811418528,+6.07680364897,+2.60474627344,+0,+5.64324073169,+3.03901172899,+0,+3.90708038873,+0,+2.60319881517
2010-08-16 18:16:30 UTC,+5.6142726927,+1.72784690446,+5.61485659554,+0,+0,+0,+4.34694645413,+4.34703379728,+0,+1.73895523225,+2.60825128776,+6.07620358657,+2.6044890551,+0,+5.64268346884,+3.03871162057,+0,+3.90669456477,+0,+2.60258913031
2010-08-16 18:17:00 UTC,+5.62352636901,+0,+5.62411160603,+6.08183431399,+0,+2.17238815509,+4.34430973351,+4.34439702144,+0,+1.73790041178,+2.60666920205,+0,+2.60341141627,+0,+5.64034876735,+0,+0,+3.90507812138,+4.77216032908,+2.60144573826
2010-08-16 18:17:30 UTC,+5.63336683822,+0,+5.63395349269,+6.0744495858,+0,+2.16975030281,+4.33903472186,+4.33912189933,+3.0374114032,+1.73579014255,+2.60350185297,+0,+2.60009355043,+0,+5.63316062036,+0,+0,+3.90010136833,+4.76607881743,+2.59791602419
2010-08-16 18:18:00 UTC,+5.64040204213,+0,+5.64098970936,+6.07967301005,+0,+2.1716161293,+4.34276588474,+4.34285314033,+3.04002329903,+1.73728279484,+2.60574062235,+0,+2.60221968836,+3.03583304704,+5.63776689221,+0,+0,+3.90329054594,+4.76997594082,+2.6001508476
2010-08-16 18:18:30 UTC,+5.63998756763,+0,+5.64057517521,+6.0823663741,+0,+2.17257820891,+4.34468636174,+4.34477708714,+3.04137007579,+1.73805245393,+2.60689500323,+0,+2.6034466184,+3.03726442085,+5.64042503269,+0,+0,+3.90513092409,+4.77222485318,+2.6014427902
2010-08-16 18:19:00 UTC,+5.63720277706,+1.73490434209,+5.63778998387,+6.07303858424,+0,+2.16924628779,+0,+4.33811398063,+3.03670585277,+0,+2.60289709504,+0,+2.59927994258,+3.03240657436,+5.63140374266,+0,+0,+3.89888498438,+4.76459241607,+2.59730069884
2010-08-16 18:19:30 UTC,+5.64245674124,+1.7365214105,+0,+6.07380771288,+2.60338084439,+2.16952102338,+0,+4.33866339116,+3.03709044414,+0,+0,+0,+2.59949688097,+3.0326596618,+5.63187374006,+0,+3.89908660231,+0,+4.76499005606,+2.59743345291
2010-08-16 18:20:00 UTC,+0,+1.73870301736,+0,+6.07051653879,+2.60197013357,+2.16834540381,+0,+4.33631241162,+3.03544474137,+0,+0,+0,+2.59815742134,+3.03109700432,+0,+3.03132733426,+3.89707751534,+0,+4.76253487667,+2.59598984441
2010-08-16 18:20:30 UTC,+0,+1.73628443867,+0,+6.07648102318,+2.60452671754,+2.17047593978,+0,+4.34057301303,+3.03842719334,+0,+0,+0,+2.60092982131,+3.03433137689,+0,+3.03456202735,+3.90123590316,+0,+4.76761658194,+2.59895788673
2010-08-16 18:21:00 UTC,+0,+1.73569595703,+0,+6.07418257392,+2.60354152279,+2.16965492515,+0,+0,+3.03727788785,+1.73571384088,+0,+6.0646056445,+2.59951488709,+3.03268066831,+0,+3.03291115519,+3.8991136101,+0,+4.76502306055,+2.59763694655
2010-08-16 18:21:30 UTC,+0,+1.73621760977,+0,+6.07134676899,+2.60232599888,+2.1686419651,+0,+0,+3.03585988565,+1.73490347767,+0,+6.06171075589,+2.59827398762,+3.03123299437,+0,+3.03146333778,+3.89725235586,+0,+4.76274853835,+0
2010-08-16 18:22:00 UTC,+0,+1.7351646318,+0,+6.07335510447,+2.60318684077,+2.16935934995,+0,+0,+3.036864124,+1.73547738213,+2.60303275618,+6.06393611187,+2.59922789061,+3.03234584884,+0,+3.03257630251,+3.89868313737,+0,+4.76449700686,+0
2010-08-16 18:22:30 UTC,+0,+1.73524680453,+0,+6.07423291775,+2.6035631019,+2.16967290816,+4.33887653245,+0,+3.03730306154,+1.7357282272,+2.60340898862,+6.06529777916,+2.59981157192,+3.03302679055,+0,+3.03325731172,+3.89955861464,+0,+4.76556687272,+0
2010-08-16 18:23:00 UTC,+0,+0,+0,+6.06965412705,+2.60160047405,+2.16803734708,+4.33560584513,+0,+3.03501350513,+1.73441978613,+2.60144651036,+6.06061373236,+2.59780374637,+0,+0,+3.03091468455,+3.89654702998,+0,+4.76188660385,+0
2010-08-16 18:23:30 UTC,+0,+0,+0,+6.07407578078,+2.60349574757,+2.16961677825,+4.33876428755,+0,+3.03722448753,+1.73568332354,+2.60334163942,+6.06469579504,+2.59955353029,+0,+0,+3.03295624208,+3.89917157194,+0,+4.76509389208,+0
2010-08-16 18:24:00 UTC,+0,+0,+5.64032059285,+6.07804724329,+2.60519805357,+0,+4.34160115276,+0,+3.03921035849,+1.73681821371,+2.6050438157,+6.06904993948,+2.60141994254,+0,+0,+3.03513387547,+3.9019710475,+0,+4.76851495579,+0
2010-08-16 18:24:30 UTC,+0,+0,+5.64988850696,+6.07050528762,+2.60196531088,+0,+4.33621383975,+0,+3.03543911536,+1.73466301487,+2.60181131937,+6.061090915,+2.59800829163,+0,+0,+3.03115333741,+3.89685383221,+0,+4.7622615276,+2.59583721367
2010-08-16 18:25:00 UTC,+5.65065563363,+1.73904487032,+5.65124477558,+6.0622841279,+2.5984414379,+0,+4.33034136284,+4.33043176559,+3.03132824637,+0,+2.59828771501,+6.05163818493,+0,+0,+5.61987019447,+3.02642575366,+3.89077624627,+3.89089966878,+4.75483449097,+2.59169712762
2010-08-16 18:25:30 UTC,+5.65327895926,+1.739852279,+5.65386847839,+0,+2.60394018208,+0,+4.33950493044,+4.33959553927,+0,+0,+2.60378604007,+6.06444134343,+0,+0,+5.63176016801,+3.03282898347,+3.89900797354,+3.89913175743,+0,+2.59710528442
2010-08-16 18:26:00 UTC,+5.64856735823,+1.7384021398,+5.64915620002,+0,+2.60234778671,+0,+4.33685122948,+4.33694177862,+0,+0,+2.60219376605,+6.06105691838,+0,+0,+5.62861713704,+3.0311363347,+3.89683197424,+3.89695566264,+0,+2.59577266651
2010-08-16 18:26:30 UTC,+5.64451355908,+1.73715445911,+5.64510181784,+0,+2.6020501753,+0,+4.33635526491,+4.3364458029,+0,+0,+2.60189617732,+6.06062339816,+0,+0,+5.62821453765,+3.03091951872,+3.89655324458,+3.89667692074,+0,+2.59568657029
2010-08-16 18:27:00 UTC,+5.64430320834,+1.73708971718,+5.64489143677,+0,+2.60217035999,+2.16851226303,+4.3365555507,+4.3366460932,+0,+1.73479971663,+2.60201635284,+6.06187038333,+0,+3.03131282077,+5.62937258167,+3.0315431721,+0,+3.89747869891,+0,+2.59642285911
2010-08-16 18:27:30 UTC,+5.63772872956,+1.73506622012,+5.63831601212,+0,+2.60084710415,+2.16740952428,+4.33435036651,+4.33444085938,+0,+1.7339175309,+0,+6.0596034755,+0,+3.03017918692,+5.62726736089,+0,+0,+3.89602113767,+0,+2.59562169428
2010-08-16 18:28:00 UTC,+5.62930080272,+1.73247226715,+5.62988687168,+0,+2.6029526073,+2.16916415088,+4.33785915312,+4.33794972493,+0,+1.7353212238,+0,+6.0650756368,+0,+3.03291570176,+5.63234922043,+0,+0,+3.89953959113,+0,+2.59818058183
2010-08-16 18:28:30 UTC,+5.62441355058,+1.73096806531,+5.6249989155,+0,+0,+2.16853243444,+4.3365958882,+4.33668643159,+0,+1.73481585366,+0,+6.06311767127,+0,+3.03193656366,+5.63053090677,+0,+0,+3.89828067165,+0,+2.59734210255
2010-08-16 18:29:00 UTC,+5.63603339047,+0,+5.63662042888,+6.05283334688,+0,+2.1620289016,+4.32359055205,+4.32368080299,+3.02660252343,+1.7296130584,+0,+6.0447534366,+2.59100520023,+3.02275298887,+5.61347650023,+0,+0,+3.88647295924,+0,+2.5893354058
2010-08-16 18:29:30 UTC,+5.64245327207,+0,+5.64304123437,+6.05811775774,+0,+2.16391651295,+4.32736527265,+4.32745560846,+3.02924491473,+1.73112313848,+0,+6.04938357378,+2.59298991748,+3.02506842505,+5.61777639327,+0,+0,+3.88945001394,+4.75306303669,+2.59139025998
2010-08-16 18:30:00 UTC,+5.63447994636,+0,+5.63506676112,+6.06121388233,+0,+2.16502246024,+4.32957687307,+4.32966725861,+3.03079308593,+1.73200789104,+0,+6.05216763614,+2.59418331117,+3.02646067723,+5.62036188257,+0,+0,+3.89124009174,+4.75525048227,+2.59246668977
2010-08-16 18:30:30 UTC,+5.63702634517,+0,+5.63761352655,+6.07080149306,+0,+2.16844719048,+4.33642542298,+4.33651596253,+3.03558722848,+0,+2.60193827357,+6.06199532518,+2.59839596874,+3.03137530155,+5.62948861197,+3.03160565904,+0,+3.89755903309,+4.76297212525,+2.59695328592
2010-08-16 18:31:00 UTC,+5.63228461863,+1.73339062804,+0,+6.0694900228,+0,+2.16797872847,+4.33548862344,+4.33557914194,+3.03493144726,+0,+2.60137617499,+0,+2.59832881314,+3.03129695561,+5.62934311919,+3.03152730536,+0,+3.89745830039,+4.76284903144,+0
2010-08-16 18:31:30 UTC,+5.6298623753,+1.73264510834,+0,+6.07137281908,+0,+2.16865127029,+4.3368335283,+4.33692407704,+3.03587291161,+0,+2.60218314499,+0,+2.59865591665,+3.03167856528,+5.63005178948,+3.03190895284,+3.89782522017,+3.89794895216,+4.76344859993,+0
2010-08-16 18:32:00 UTC,+5.63227867195,+1.73338879784,+0,+6.0752760503,+2.60401022452,+2.17004551896,+4.33962165502,+4.33971226648,+3.0378246645,+0,+2.60385607717,+0,+2.60015729001,+3.0334301166,+5.63330451728,+3.03366067773,+3.90007716533,+3.90020099614,+4.76620056106,+0
2010-08-16 18:32:30 UTC,+5.63253052311,+1.73346631269,+0,+6.0784952481,+2.60539008391,+2.17119542841,+4.34192116819,+4.34201183139,+3.03943437666,+1.73694623613,+2.6052358314,+0,+2.60175442187,+0,+5.63676470595,+3.03552412867,+3.9024727409,+3.90259667681,+4.76912804387,+0
2010-08-16 18:33:00 UTC,+5.63233431846,+1.73340592469,+0,+6.08569328443,+2.60847541072,+2.17376659358,+0,+0,+3.04303364797,+1.739003156,+2.60832092323,+0,+2.6046318856,+0,+5.64299873579,+3.03888140449,+3.90678871641,+3.90691284156,+4.77440232759,+0
2010-08-16 18:33:30 UTC,+0,+1.73517684478,+0,+6.07906412653,+2.60563392479,+2.17139863384,+0,+0,+3.03971883585,+1.73710879951,+2.60547965373,+0,+2.60169645251,+0,+5.63663911531,+3.035456493,+3.90238579133,+3.90250972341,+4.76902178833,+0
2010-08-16 18:34:00 UTC,+0,+1.73082236353,+0,+6.08086698598,+2.60640669259,+0,+0,+0,+3.04062032899,+1.73762398689,+2.60625236267,+0,+2.60228840514,+0,+5.63792158162,+3.03614715271,+3.90327367498,+3.903397646,+4.77010681537,+2.60033080626
2010-08-16 18:34:30 UTC,+0,+0,+0,+6.08792233886,+2.60943086038,+0,+0,+0,+3.04414825358,+1.73964013336,+2.60927630013,+0,+2.60530623948,+0,+5.64445972457,+3.03966820568,+3.90780019566,+3.90792436514,+4.77563839316,+2.60334508023
2010-08-16 18:35:00 UTC,+0,+0,+0,+6.09155863701,+2.61098950328,+0,+0,+0,+3.04596653057,+1.74067924646,+2.61083482435,+0,+2.60647753275,+0,+5.64699733331,+3.04103481003,+3.90955704598,+3.90968129247,+4.7777853301,+2.60418167177
2010-08-16 18:35:30 UTC,+0,+0,+5.63562663655,+6.08339720931,+2.60749123365,+0,+0,+0,+3.04188552964,+1.73834702668,+0,+6.07297640352,+2.60310302863,+0,+5.63968646473,+3.03709761327,+3.90449554791,+3.90461957251,+4.77159998982,+2.60138672132
2010-08-16 18:36:00 UTC,+0,+0,+5.64594178296,+6.07038314678,+2.6019129571,+0,+0,+0,+3.03537804064,+0,+0,+6.05954038858,+2.59734365554,+0,+5.62720877371,+3.03037787432,+3.89585692894,+3.89598057454,+4.76104327461,+2.59551721243
2010-08-16 18:36:30 UTC,+0,+1.73804185916,+5.64798545539,+6.06719746164,+2.60054746243,+0,+4.3338510184,+0,+0,+0,+0,+6.05606435643,+2.59585364775,+3.02840934661,+5.62398066946,+3.0286394101,+3.8936220313,+3.89374557878,+4.75831214635,+2.59407487808
2010-08-16 18:37:00 UTC,+0,+1.74233898108,+5.66194910474,+0,+2.6030820907,+2.16927205621,+4.33807493509,+0,+0,+0,+0,+6.06222298762,+2.59849355674,+3.03148915088,+0,+3.03171951969,+3.89758169272,+3.89770541403,+4.76315100027,+2.59654337145
2010-08-16 18:37:30 UTC,+0,+1.74592473115,+5.67360112668,+0,+2.60075819026,+2.16733542766,+4.33420219288,+4.33429268244,+0,+0,+0,+6.05823551846,+2.59678432049,+3.02949509992,+0,+0,+3.89501796918,+3.89514157795,+0,+2.59473427954
2010-08-16 18:38:00 UTC,+0,+1.74721724085,+5.67780118307,+0,+2.5983650407,+2.16534109016,+4.33021404817,+4.33030444805,+0,+0,+2.59821132364,+6.0531901457,+0,+3.02697201318,+0,+0,+3.89177407177,+3.8918975381,+0,+2.59253487693
2010-08-16 18:38:30 UTC,+5.67247617051,+1.74576080623,+5.67306844675,+0,+2.59814172263,+2.16515498745,+4.3298418923,+4.32993228379,+0,+1.73211391218,+2.59798802261,+6.05384983227,+0,+3.02730190877,+0,+0,+0,+0,+0,+2.59269910836
2010-08-16 18:39:00 UTC,+5.66500742352,+1.74346207182,+5.66559862765,+0,+2.59699835034,+2.16420215514,+4.32793648104,+4.32802682969,+0,+1.73135165087,+2.59684473751,+6.05120114652,+0,+3.02597735571,+0,+0,+0,+0,+0,+2.59156530094
2010-08-16 18:39:30 UTC,+5.66697425572,+1.74406742431,+5.66756574215,+0,+2.59623088274,+2.16356258397,+4.32665750881,+4.32674782872,+0,+1.73083999699,+2.59607732844,+6.04958765386,+0,+3.0251704813,+0,+0,+0,+0,+0,+2.59094074505
2010-08-16 18:40:00 UTC,+5.66429392632,+0,+5.66488502791,+6.04623651615,+0,+2.15967248889,+4.31887835354,+4.31896849857,+0,+1.72772793946,+2.59140967874,+6.04003483763,+0,+3.02039331469,+0,+0,+0,+0,+0,+0
2010-08-16 18:40:30 UTC,+5.65358464147,+0,+5.65417420456,+6.03700266057,+0,+2.15637412077,+4.31228249521,+4.31237249198,+3.01868662341,+1.72508926067,+2.58745203106,+6.03041974517,+0,+3.01558500455,+0,+3.0158137955,+0,+0,+0,+0
