# file...... Output/hvac/house_hvac_file_049.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_8B_tm_3_B_8_Meter_80_961:hvac_load,house_3_9B_tm_3_B_9_Meter_80_962:hvac_load,house_3_10B_tm_3_B_10_Meter_80_963:hvac_load,house_3_11B_tm_3_B_11_Meter_80_964:hvac_load,house_3_12B_tm_3_B_12_Meter_80_965:hvac_load,house_3_13B_tm_3_B_13_Meter_80_966:hvac_load,house_3_14B_tm_3_B_14_Meter_80_967:hvac_load,house_3_15B_tm_3_B_15_Meter_80_968:hvac_load,house_3_1A_tm_3_A_1_Meter_82_969:hvac_load,house_3_2A_tm_3_A_2_Meter_82_970:hvac_load,house_3_3A_tm_3_A_3_Meter_82_971:hvac_load,house_3_4A_tm_3_A_4_Meter_82_972:hvac_load,house_3_5A_tm_3_A_5_Meter_82_973:hvac_load,house_3_6A_tm_3_A_6_Meter_82_974:hvac_load,house_3_7A_tm_3_A_7_Meter_82_975:hvac_load,house_3_8A_tm_3_A_8_Meter_82_976:hvac_load,house_3_9A_tm_3_A_9_Meter_82_977:hvac_load,house_3_10A_tm_3_A_10_Meter_82_978:hvac_load,house_3_11A_tm_3_A_11_Meter_82_979:hvac_load,house_3_12A_tm_3_A_12_Meter_82_980:hvac_load
2010-08-16 17:40:30 UTC,+5.22582000279,+0,+4.35454292956,+0,+4.35455999314,+3.04860343355,+3.04844061685,+3.48412325644,+0,+0,+5.64630752031,+5.64597569596,+0,+1.30323339348,+2.17183817166,+2.60624563046,+3.90920372775,+2.60626893146,+6.08041112657,+4.77719709045
2010-08-16 17:41:00 UTC,+5.22809622551,+0,+4.35643959696,+0,+4.35645666374,+3.04993134161,+3.04976843001,+3.48564086441,+0,+0,+5.64355359153,+5.64322197361,+6.07693597365,+1.30259771682,+2.17077885879,+2.60497442346,+3.90729701793,+2.60499770536,+6.07744546884,+4.77486713946
2010-08-16 17:41:30 UTC,+0,+0,+0,+0,+4.35177466396,+3.04665335261,+3.0464906753,+3.48189459432,+0,+0,+5.64923106667,+5.64889902328,+6.08304924439,+1.30390822208,+2.17296272874,+2.60759513243,+3.9112278739,+0,+6.08355944255,+4.77967054593
2010-08-16 17:42:00 UTC,+0,+0,+0,+0,+4.34874613006,+3.04453299764,+3.04437047193,+3.47947133349,+0,+0,+5.65373591856,+5.65340353763,+6.08789988294,+0,+2.17469554313,+2.60967456123,+3.91434685252,+0,+0,+4.78348185907
2010-08-16 17:42:30 UTC,+0,+0,+0,+0,+4.35025120968,+0,+3.0454241418,+3.48067561276,+0,+2.60390713276,+5.64102613851,+5.64069471007,+6.07421451677,+0,+2.16980666098,+2.60380775713,+3.90554711082,+0,+0,+4.77272879748
2010-08-16 17:43:00 UTC,+0,+0,+0,+0,+4.35451890009,+0,+3.0484118486,+0,+0,+2.60075400591,+0,+5.63386469845,+6.06685969132,+0,+2.16717926492,+0,+3.90081793012,+0,+0,+4.76694985907
2010-08-16 17:43:30 UTC,+0,+0,+0,+0,+0,+0,+3.04837755171,+0,+0,+2.59780358327,+0,+5.627473767,+6.05997768495,+0,+2.16472077574,+0,+3.89639277329,+0,+0,+4.7615424309
2010-08-16 17:44:00 UTC,+0,+6.09571901004,+0,+4.78959449261,+0,+0,+0,+0,+2.59384713958,+2.59391235221,+0,+5.6190449447,+6.0509011977,+1.29701662531,+0,+0,+3.89055655631,+2.59383664004,+0,+4.7544107241
2010-08-16 17:44:30 UTC,+0,+6.08971970521,+0,+4.7848806434,+0,+0,+0,+0,+2.59197361095,+2.59203876097,+0,+5.61498654623,+6.04653095473,+1.29607977324,+0,+0,+3.88774647272,+2.59196312368,+0,+4.75097687465
2010-08-16 17:45:00 UTC,+0,+6.09095051522,+0,+4.78584773091,+0,+0,+0,+0,+2.5937560601,+2.59382126971,+0,+5.61884765005,+6.05068874299,+1.29697108133,+0,+0,+3.89041994724,+2.59374556116,+0,+4.7542437912
2010-08-16 17:45:30 UTC,+0,+6.08790860325,+4.3484161809,+4.7834576016,+0,+0,+0,+0,+2.5981165442,+2.59818189948,+0,+0,+6.06086012599,+1.29915152755,+0,+0,+3.89696018639,+2.59810601672,+0,+4.76223579506
2010-08-16 17:46:00 UTC,+5.21843935269,+6.08787613147,+4.3483929875,+4.78343208747,+0,+3.04429769282,+0,+0,+2.59915534576,+2.59922073572,+0,+0,+6.063283263,+1.29967097694,+0,+2.59912161768,+3.89851827279,+2.59914481149,+0,+4.76413973679
2010-08-16 17:46:30 UTC,+5.21746185084,+6.08673578827,+4.34757848209,+4.78253608267,+0,+3.04372743551,+0,+0,+2.59880712563,+2.59887250397,+0,+0,+6.06247099508,+1.29949685059,+0,+2.59877340507,+3.89799598145,+2.59879659364,+0,+4.76350151007
2010-08-16 17:47:00 UTC,+5.21124378823,+6.07948186298,+4.34239726885,+4.77683643733,+4.34241431206,+3.04009992766,+0,+3.47440497202,+2.60359428766,+0,+0,+0,+6.07363766091,+0,+2.16960058828,+2.60356046375,+3.90517619033,+2.60358372438,+6.07414677666,+4.77227554205
2010-08-16 17:47:30 UTC,+5.21120166919,+6.07943272735,+4.34236217307,+4.77679782987,+4.34237921623,+3.04007535617,+3.03991314931,+3.47437689033,+2.60388568136,+0,+0,+0,+6.07431737394,+0,+2.1698434051,+2.60385185118,+3.90561324839,+2.60387511619,+6.07482656789,+4.77280961588
2010-08-16 17:48:00 UTC,+5.21368431794,+6.0823289588,+4.34443084514,+4.77907349323,+4.34444789175,+3.04152368957,+3.0413613791,+3.47603212712,+2.60667708941,+0,+5.64716880856,+0,+6.08082868992,+0,+2.1721694706,+2.60664319905,+3.90980004917,+0,+6.08133863283,+4.77792578014
2010-08-16 17:48:30 UTC,+5.21543444785,+6.08437064161,+4.34588914441,+4.78067770991,+4.34590619345,+3.04254468445,+3.04238230093,+3.47719897744,+2.60514438633,+0,+5.64384844904,+0,+6.077253464,+0,+2.17089227725,+2.605110529,+3.90750116545,+0,+6.07776299573,+4.77511660252
2010-08-16 17:49:00 UTC,+5.20000759597,+6.06637384196,+4.33303468972,+4.76653703835,+4.33305171742,+3.03354493146,+3.03338319211,+3.46691355411,+0,+0,+5.65887071746,+0,+6.09342882277,+0,+2.17667066978,+2.61204477193,+0,+0,+6.09394021372,+4.78782613682
2010-08-16 17:49:30 UTC,+5.20372750163,+6.07071344379,+4.33613430826,+4.76994680483,+4.33615134108,+3.03571505878,+3.03555316402,+3.46939369751,+0,+2.60925881645,+5.65261933075,+0,+6.08669758725,+1.30469031933,+2.17426604191,+2.60915914699,+0,+0,+6.08720820482,+4.78253717409
2010-08-16 17:50:00 UTC,+5.20911499409,+6.07699843456,+4.34062344689,+4.77488512675,+4.34064048715,+3.03885802677,+3.03869590703,+3.4729856579,+0,+2.60852440908,+5.65102840603,+5.650696228,+6.08498454529,+1.30432309355,+2.17365408453,+2.60842477994,+0,+2.60844811367,+6.08549496588,+4.78119117822
2010-08-16 17:50:30 UTC,+5.2073277294,+6.07491343076,+4.33913420505,+4.77324687137,+4.33915124284,+3.03781536812,+3.037653323,+3.47179404902,+0,+2.60668787092,+5.64704996823,+5.64671808831,+6.08070072772,+1.30340476924,+2.17212375802,+2.60658834259,+0,+2.60661164874,+6.08121065582,+4.77782523581
2010-08-16 17:51:00 UTC,+5.21515668238,+6.08404660336,+4.34565769575,+4.78042310252,+4.34567474441,+3.04238264099,+3.04222026906,+3.47701378508,+0,+2.60371781106,+5.64061601656,+5.64028461883,+6.07377291435,+1.30191964996,+2.16964890547,+2.60361844583,+0,+2.60364170733,+6.07428204569,+4.77238181533
2010-08-16 17:51:30 UTC,+5.22081864755,+6.09065179145,+4.35037553984,+4.78561301392,+4.3503925964,+0,+3.04552312323,+3.4807887424,+0,+2.59993725367,+5.63242630932,+5.63209552569,+0,+1.30002925748,+2.16649869241,+2.59983809622,+0,+2.59986130082,+6.06546269296,+4.76545294509
2010-08-16 17:52:00 UTC,+5.22076512747,+6.09058935551,+4.35033094413,+4.78556395597,+4.35034800062,+0,+3.04549190279,+3.48075305936,+0,+2.60300905332,+5.63908065613,+5.63874937357,+0,+1.30156524976,+2.16905832116,+0,+0,+2.60293297788,+6.07262864291,+4.77108282958
2010-08-16 17:52:30 UTC,+5.22549090757,+0,+4.35426871028,+4.78989573478,+4.35428577339,+0,+3.04824864224,+3.48390384137,+2.6030442069,+2.60310972668,+5.63929874178,+5.63896744286,+0,+0,+0,+0,+0,+2.60303364722,+6.07286349554,+4.7712673401
2010-08-16 17:53:00 UTC,+5.21856004363,+0,+4.34849355347,+4.78354271608,+4.34851060687,+0,+3.04420558786,+3.47928288124,+2.60742221,+2.60748787583,+5.64878299498,+5.6484509852,+0,+0,+0,+0,+0,+2.60741162175,+6.08307692201,+4.7792914566
2010-08-16 17:53:30 UTC,+5.21800009575,+0,+4.34802697576,+4.78302945261,+4.34804402838,+0,+3.04387894752,+0,+2.60228891735,+2.60235441192,+5.63766252613,+5.63733134985,+0,+0,+0,+0,+3.90321828049,+2.6022783626,+6.07110148345,+4.76988302609
2010-08-16 17:54:00 UTC,+5.21817416155,+0,+0,+0,+4.3481890693,+0,+0,+0,+2.60033134247,+0,+5.63342174934,+5.63309089108,+0,+0,+0,+0,+3.90028213662,+0,+6.06653466497,+4.76629513329
2010-08-16 17:54:30 UTC,+5.21735354618,+0,+0,+0,+4.34750528872,+3.04366425249,+0,+0,+2.60016886775,+0,+5.63306977342,+5.63273894149,+0,+0,+0,+0,+3.90003844263,+0,+6.06615562819,+4.76599734534
2010-08-16 17:55:00 UTC,+5.2139278059,+0,+0,+0,+4.3446507789,+3.04166573615,+0,+0,+2.60044386583,+0,+5.63366551338,+5.63333463681,+0,+1.30031529727,+0,+2.60041010992,+3.90045090908,+0,+6.06679717019,+4.76650136887
2010-08-16 17:55:30 UTC,+5.21760356745,+0,+0,+0,+4.34771361982,+3.04381011047,+0,+0,+2.60114005967,+0,+5.63517370733,+5.63484271765,+0,+1.30066342678,+2.16755549322,+2.60110628872,+3.90149512214,+0,+0,+4.76777737051
2010-08-16 17:56:00 UTC,+5.21306040025,+0,+0,+0,+4.34392801019,+3.04115970703,+0,+0,+2.60198916966,+0,+5.6370131701,+5.63668204252,+6.06989351838,+1.30108802149,+2.16826305203,+2.60195538039,+3.9027686924,+0,+0,+4.76933364093
2010-08-16 17:56:30 UTC,+5.2139736176,+6.08266645266,+0,+0,+0,+3.0416924619,+0,+0,+2.59720662639,+2.59748441896,+5.62665254573,+5.62632219514,+6.05873762705,+1.29869652604,+2.16427778447,+2.59717294042,+3.89559541128,+2.59719610486,+0,+4.76056807495
2010-08-16 17:57:00 UTC,+5.21490017352,+6.08374736289,+0,+0,+0,+3.04223299824,+0,+3.47684276494,+2.59856982748,+2.5986351979,+5.62960570533,+5.62927513319,+6.06191746687,+1.2993781904,+2.16541373256,+2.59853611204,+3.8976400607,+2.59855929703,+0,+0
2010-08-16 17:57:30 UTC,+5.21335707339,+6.08194719879,+0,+0,+0,+3.04133278091,+0,+3.47581394598,+0,+2.59867565479,+5.62969334595,+5.62936276728,+6.06201183476,+1.29939842006,+2.16544744396,+2.59857656672,+3.89770073953,+2.59859975232,+0,+0
2010-08-16 17:58:00 UTC,+0,+6.08741150861,+4.3480611244,+0,+0,+3.04406534646,+3.04390285419,+3.47893687545,+0,+2.60207407475,+5.63705524005,+5.63672410925,+6.06993881741,+0,+2.16827923449,+2.60197479983,+3.90279781999,+2.60199803661,+0,+0
2010-08-16 17:58:30 UTC,+0,+6.08810751094,+4.34855825339,+4.78361388986,+0,+3.04441339994,+3.04425088278,+3.47933465053,+0,+2.60369321313,+5.64056273076,+5.64023133701,+6.07371553837,+0,+2.16962840883,+2.60359384924,+3.9052262659,+2.60361711038,+0,+0
2010-08-16 17:59:00 UTC,+0,+6.09143590879,+4.35093560616,+4.78622912045,+0,+3.04607784893,+3.04591521276,+3.48123687638,+0,+2.60095894784,+5.63463957442,+5.63430862479,+6.06733772873,+0,+2.16735003624,+2.60085973422,+3.90112530991,+2.6008829542,+0,+0
2010-08-16 17:59:30 UTC,+0,+6.08639278046,+4.34733348417,+4.78226657027,+0,+3.04355590585,+3.04339345001,+3.47835465809,+0,+2.60252894616,+5.63804061427,+5.63770940959,+6.07099982761,+0,+2.16865826375,+2.60242964624,+3.90348005359,+2.60245288986,+0,+0
2010-08-16 18:00:00 UTC,+0,+6.09607057572,+4.35424597918,+4.78987072922,+4.35426304226,+3.04839553059,+3.04823272874,+3.48388565324,+0,+2.60272019083,+5.63845490201,+5.63812366635,+6.0714459157,+0,+2.16881762162,+2.60262088042,+3.90376688976,+2.60264412692,+0,+0
2010-08-16 18:00:30 UTC,+0,+6.08763172516,+4.34821841702,+4.78324004947,+4.34823546996,+0,+3.04401297114,+3.47906273229,+0,+2.6026444937,+0,+5.63795969825,+6.0712693484,+1.30138295898,+2.16875454571,+2.60254518746,+3.90365335631,+0,+6.0717781916,+0
2010-08-16 18:01:00 UTC,+0,+6.09573022925,+4.35400288214,+4.78960330791,+4.35401396204,+0,+3.0480625421,+3.48369114048,+2.59771034359,+2.5977756853,+0,+5.62741333704,+6.0599126116,+1.29894840822,+2.1646975293,+0,+3.89635093086,+0,+6.06042014744,+0
2010-08-16 18:01:30 UTC,+0,+6.09575661821,+4.35401606936,+4.78962404257,+4.35403281069,+0,+3.04807573762,+3.48370622215,+2.5993040057,+0,+0,+0,+6.06363003109,+1.29974531388,+0,+0,+3.89874124609,+0,+6.06413147447,+4.76441220437
2010-08-16 18:02:00 UTC,+5.21805234382,+6.08742465105,+4.34806486532,+4.7830773446,+4.3480815975,+0,+3.04390648249,+3.47894175478,+2.59800965798,+0,+0,+0,+6.06061080024,+1.29909807944,+0,+0,+3.89679986899,+0,+6.06111190243,+4.76203989129
2010-08-16 18:02:30 UTC,+5.21354447067,+6.08216581445,+4.34430868047,+4.77894530541,+4.34432540692,+0,+3.04127686208,+3.47593626058,+2.59778687465,+0,+0,+0,+6.06009112997,+1.29898667733,+0,+0,+3.89646571889,+2.59777634932,+6.06059217335,+4.76163156853
2010-08-16 18:03:00 UTC,+5.2164517544,+6.08555742054,+4.34673117432,+4.78161020077,+4.34674790447,+0,+3.04297279547,+3.47787460802,+2.59504967597,+0,+0,+0,+6.05370626635,+1.29761794983,+0,+0,+3.89236022656,+2.59503916856,+6.05420658784,+4.75661476256
2010-08-16 18:03:30 UTC,+5.21179278753,+6.08012231967,+4.34284909072,+4.77733966501,+4.34286581495,+3.04042020415,+3.04025503613,+0,+2.59993414788,+0,+0,+0,+6.06509991801,+1.30006041445,+0,+0,+0,+2.59992360851,+6.06560152746,+4.76556714487
2010-08-16 18:04:00 UTC,+5.21326849182,+6.08184386045,+4.3440787211,+4.77869233568,+4.3440954472,+3.04128110399,+3.04111587272,+0,+2.59894821713,+2.59901360018,+0,+0,+6.06280010901,+0,+2.16572904263,+0,+0,+2.59893768421,+6.06330145859,+4.76376010616
2010-08-16 18:04:30 UTC,+5.21080010741,+6.07896426966,+4.34202194012,+4.77642974741,+4.34203866309,+3.03984109213,+0,+0,+2.59850235948,+2.59856772763,+0,+0,+6.0617600895,+0,+2.16535751186,+2.59846864551,+0,+2.59849182948,+6.06226132147,+4.76294292718
2010-08-16 18:05:00 UTC,+5.20693309237,+6.0744464069,+4.33879975046,+4.77288513635,+4.33881646855,+3.03758514384,+0,+0,+2.6010380638,+2.60110351663,+0,+0,+6.06767494265,+0,+2.16747050062,+2.60100429506,+0,+2.60102751723,+6.06817684301,+4.76759042995
2010-08-16 18:05:30 UTC,+5.21006840379,+0,+4.34141224822,+4.775759048,+4.34142897026,+3.03941422914,+0,+0,+2.59827111839,+2.59833647883,+5.62895859935,+0,+6.06122069002,+0,+2.1651648199,+2.59823740941,+0,+2.5982605899,+6.0617218611,+4.76251082461
2010-08-16 18:06:00 UTC,+5.21262349203,+0,+4.34354127513,+4.77810111134,+4.34355800041,+3.0409048225,+0,+0,+2.59616740498,+2.59623269515,+5.62440123695,+5.62407105527,+6.05631351113,+1.29817686668,+2.16341180691,+2.59613374148,+0,+2.59615689025,+6.05681412746,+4.75865509943
2010-08-16 18:06:30 UTC,+5.20364663966,+0,+0,+4.76987268454,+4.3360780283,+3.03566788535,+0,+0,+0,+2.60273494882,+5.63848687178,+5.63815563373,+0,+1.30142818926,+2.16882991896,+2.6026356376,+0,+2.60265888431,+6.07198266957,+4.77057215483
2010-08-16 18:07:00 UTC,+5.2008068033,+0,+0,+4.76726961347,+4.33371173171,+3.03401117493,+0,+3.46744378873,+0,+2.60547590863,+5.64442453059,+5.64409284742,+0,+1.30279875164,+2.17111386995,+2.60537644684,+0,+0,+6.07837681695,+4.77559567112
2010-08-16 18:07:30 UTC,+5.20514730938,+0,+0,+4.77124823916,+4.33732846295,+3.03654334957,+0,+3.47033769582,+0,+2.60044721433,+5.63353102152,+5.63320015499,+0,+1.30028425317,+2.16692362568,+2.60034802883,+0,+0,+6.06664581225,+4.76637929119
2010-08-16 18:08:00 UTC,+5.21284365381,+0,+0,+4.77830291763,+4.34374145049,+3.04103326097,+3.04086804793,+3.47546901116,+0,+2.60243885027,+5.63784544226,+5.63751425222,+0,+1.30128013109,+2.16858318983,+2.6023395553,+3.90334492432,+0,+6.07129192672,+4.77002947762
2010-08-16 18:08:30 UTC,+5.21234976785,+0,+0,+4.77785020832,+4.34332991945,+3.04074513662,+3.04057994474,+3.47513972696,+0,+2.60607636878,+5.64572528946,+5.64539350882,+0,+1.30309899977,+2.17161421353,+2.60597476939,+3.90880061442,+0,+6.07977757847,+4.77669616948
2010-08-16 18:09:00 UTC,+5.21922912063,+0,+0,+0,+4.34906214819,+3.04475842948,+3.04459294287,+3.47972633672,+0,+0,+5.64343723136,+5.64310562215,+0,+1.30257085795,+2.17073410026,+2.60491860895,+3.90721645482,+2.60494399299,+6.07731361389,+4.77476037317
2010-08-16 18:09:30 UTC,+5.21256722543,+6.08101911187,+0,+0,+0,+0,+3.04070679634,+3.47528471053,+2.6079077739,+0,+5.64983489256,+5.64950280391,+0,+0,+2.17319499348,+2.60787174936,+3.91164593873,+2.60789718249,+0,+4.78017307172
2010-08-16 18:10:00 UTC,+5.21590665918,+6.08491485112,+0,+0,+0,+0,+3.04265481991,+3.47751118153,+2.6089006123,+0,+5.65198572063,+5.65165347088,+0,+0,+2.1740223205,+0,+3.91313508571,+2.60889001442,+0,+4.7819927656
2010-08-16 18:10:30 UTC,+5.21797188582,+6.08732411725,+0,+0,+0,+0,+3.04385954816,+3.47888811171,+2.61044819756,+0,+5.65533832034,+5.65500581942,+0,+0,+0,+0,+3.91545629114,+2.61043758959,+0,+4.7848292104
2010-08-16 18:11:00 UTC,+5.22044048623,+6.09020913031,+4.35005848213,+0,+0,+0,+3.04530216868,+3.48053693812,+2.60731638761,+0,+5.64855374744,+5.64822175483,+6.08231993506,+0,+0,+0,+3.91075892523,+2.60730580005,+0,+4.77908916747
2010-08-16 18:11:30 UTC,+5.22473266992,+6.09521634367,+4.35363495,+0,+0,+0,+3.04780597315,+3.48339863234,+2.60278172672,+2.60284723775,+5.63873011985,+5.63839886353,+6.07174225882,+1.30148433711,+0,+0,+3.90395743957,+2.60277116876,+0,+4.77077795318
2010-08-16 18:12:00 UTC,+5.22548576759,+6.09609489893,+4.35426246963,+0,+0,+0,+3.04824528551,+3.48390073931,+2.60040835229,+2.60047378408,+5.63358857898,+5.63325770822,+6.06620606047,+1.30029753883,+0,+0,+3.90039764276,+2.60039780983,+0,+4.7664279874
2010-08-16 18:12:30 UTC,+5.22680680012,+6.09763600071,+4.35536322183,+0,+0,+3.04918170847,+3.04901589725,+3.48478150104,+2.60062947483,+2.60069491402,+5.63406760584,+5.63373669906,+6.06672185653,+1.30040767945,+0,+0,+3.90072930183,+2.60061893092,+0,+4.76683326469
2010-08-16 18:13:00 UTC,+5.22696134566,+6.09781629179,+4.35549199709,+0,+4.3555087407,+3.04927186776,+3.04910604993,+3.48488453999,+2.59780050354,+2.59786584826,+5.62793908677,+5.62760863972,+6.06012292123,+1.29899306231,+2.1647726591,+0,+3.89648616073,+0,+0,+4.76164827303
2010-08-16 18:13:30 UTC,+5.22595250881,+6.09663939403,+4.3546513824,+4.79032292679,+4.35466812471,+3.04868332921,+3.04851755455,+0,+2.5952604263,+2.59532568617,+5.62243641105,+5.62210637675,+6.05419786801,+1.29772290562,+2.1626560265,+2.59522469497,+3.89267632847,+0,+0,+4.75699277196
2010-08-16 18:14:00 UTC,+0,+6.10145304905,+4.35808959877,+4.79410518048,+4.3581063464,+3.05108840362,+3.05092457219,+0,+2.59446025516,+2.59452711583,+5.6207064927,+5.62037658826,+6.05233516382,+1.29732359665,+2.16199060443,+2.59442616988,+3.89147860223,+0,+6.05283533025,+4.75552918656
2010-08-16 18:14:30 UTC,+0,+6.09622997875,+4.35435895217,+4.79000123517,+4.35437569403,+3.04847647412,+3.04831283074,+0,+2.59776614981,+2.59783312505,+5.62786144347,+5.62753775765,+6.0600465926,+1.29897669974,+2.16474539193,+2.59773199186,+3.896433468,+0,+6.06054763095,+4.76158829923
2010-08-16 18:15:00 UTC,+0,+6.08589889972,+4.34697984341,+4.78188375238,+4.34699657393,+3.04331015432,+0,+0,+0,+2.60025560886,+5.63310918403,+5.63278511714,+6.06569715574,+0,+2.16676396722,+2.60015433857,+3.90006679528,+0,+6.06619883266,+4.76602812492
2010-08-16 18:15:30 UTC,+0,+6.09093419607,+4.35057636986,+4.78584015725,+4.3505931059,+3.04582818284,+0,+0,+0,+2.596325618,+5.62459578476,+5.62427233614,+6.0565302583,+0,+2.16348923643,+2.59622457017,+3.89417245546,+2.5962480447,+6.05703089912,+4.75882540451
2010-08-16 18:16:00 UTC,+0,+6.08743875292,+4.34807970375,+4.78309366781,+4.34809643595,+3.04408019725,+0,+0,+0,+0,+5.61642862966,+5.61610577436,+6.04773618351,+0,+2.16034769049,+2.5924546272,+3.88851784115,+2.59247804389,+6.04823582975,+4.75191562286
2010-08-16 18:16:30 UTC,+0,+6.08705909358,+4.34780852708,+4.78279535646,+4.34782525887,+3.04389033891,+0,+0,+0,+0,+5.61468364219,+5.61436091377,+6.04585724916,+0,+2.15967647037,+2.59164914426,+3.88730968093,+2.59167254858,+6.04635668268,+4.75043928493
2010-08-16 18:17:00 UTC,+0,+6.08450651459,+4.34598531408,+4.78078970767,+4.34600204308,+3.04261385655,+0,+0,+0,+0,+5.62393820255,+5.6236148017,+6.05582219936,+1.29807111434,+2.16323629344,+2.59592103151,+3.89371717163,+2.59594450138,+6.05632276012,+4.75826906028
2010-08-16 18:17:30 UTC,+0,+6.08236095889,+4.34445282281,+4.77910387104,+4.34446954948,+3.0415409166,+0,+3.47605159542,+0,+0,+5.63377961122,+0,+6.06641904579,+1.30034276566,+2.16702185108,+2.60046380641,+3.90053097242,+2.60048734587,+6.06692080421,+4.76659533669
2010-08-16 18:18:00 UTC,+0,+6.07725308058,+4.34080445385,+4.77509043602,+4.34082117497,+3.03898659143,+0,+3.47313236946,+0,+0,+5.64081548654,+0,+6.07399500314,+1.30196682722,+2.16972607906,+2.60371155247,+0,+2.60373514161,+6.07449761733,+4.77254800553
2010-08-16 18:18:30 UTC,+5.20617191801,+0,+4.33816917947,+4.77219146863,+4.3381858966,+0,+3.03697873553,+3.47102376648,+2.60355449857,+2.60362034802,+0,+0,+6.0735486705,+1.30187114669,+2.16956663403,+2.60352021361,+0,+2.60354379983,+6.07405123429,+4.77219730788
2010-08-16 18:19:00 UTC,+5.2104294072,+0,+4.3417167376,+4.77608867402,+4.34173346011,+0,+3.0394623012,+3.4738623292,+2.60226889398,+2.60233470022,+0,+0,+6.07054020636,+1.30122828388,+0,+2.60223463721,+0,+2.60225820377,+6.07105205507,+0
2010-08-16 18:19:30 UTC,+5.21282878284,+0,+0,+4.7782880058,+4.34373274593,+0,+3.04086195408,+3.47546204627,+2.6046943979,+2.60476028566,+0,+0,+6.07619799317,+1.30244115002,+0,+0,+0,+0,+6.07671049855,+0
2010-08-16 18:20:00 UTC,+5.20962446704,+0,+0,+4.77535084437,+4.34106274168,+0,+3.03899274704,+3.47332565771,+2.6079666751,+2.60803267277,+0,+0,+6.08383098448,+1.30407744256,+0,+0,+0,+0,+6.08434437511,+0
2010-08-16 18:20:30 UTC,+5.21199356789,+0,+0,+4.77752242547,+4.34303680095,+0,+3.04037473941,+3.4749051899,+2.60433895463,+2.60440483044,+0,+0,+6.07536887812,+0,+0,+0,+0,+0,+6.07588128721,+0
2010-08-16 18:21:00 UTC,+5.21506293761,+0,+0,+4.78033589176,+4.34559436109,+0,+3.04216522696,+3.47695160694,+2.60345626808,+2.60352211423,+0,+0,+6.07330990276,+0,+0,+0,+0,+0,+6.07382207296,+0
2010-08-16 18:21:30 UTC,+5.21231105629,+0,+0,+4.77781344382,+4.34330134897,+3.04072302799,+3.04055994324,+3.47511686648,+2.60423871536,+2.6043045878,+0,+0,+0,+0,+0,+0,+0,+0,+6.07564743953,+0
2010-08-16 18:22:00 UTC,+5.21255970948,+0,+0,+4.77804136597,+0,+3.04086808793,+3.04070499271,+3.4752826491,+2.60265931266,+2.60272513202,+0,+5.63812927789,+0,+0,+2.16882068093,+0,+0,+2.60264861986,+6.07196286039,+0
2010-08-16 18:22:30 UTC,+5.21006114451,+6.07810070722,+0,+4.77575111462,+0,+3.03941046879,+3.03924747867,+3.47361680025,+2.60278256673,+2.60284839025,+0,+5.63839626789,+0,+1.30148514445,+2.16892338782,+2.60274829869,+3.90395752904,+2.60277187311,+0,+0
2010-08-16 18:23:00 UTC,+5.20659733245,+6.07405986322,+0,+4.77257609203,+0,+3.03738974139,+3.03722689698,+3.47130739975,+2.60722302746,+2.60728900017,+0,+5.64801508984,+0,+1.30370558378,+2.17262359745,+2.60718866213,+3.91061772102,+2.60721230441,+0,+0
2010-08-16 18:23:30 UTC,+5.2089848786,+6.07684514754,+4.34051308234,+0,+0,+3.03878259409,+3.03861964923,+3.47289922986,+0,+0,+5.64621956076,+5.64588655831,+0,+1.30321422682,+2.17180478481,+2.60620606222,+3.90914389931,+2.60622968948,+0,+4.7771200972
2010-08-16 18:24:00 UTC,+5.20658971921,+6.0740509817,+4.33851731284,+0,+0,+3.03738529996,+3.03722245587,+0,+0,+0,+5.64014640249,+5.63981385779,+0,+1.30181238534,+2.16946871231,+2.60340270457,+3.90493908584,+2.603426289,+0,+4.77198193019
2010-08-16 18:24:30 UTC,+5.20788962437,+6.07556743635,+4.33960046041,+0,+0,+3.0381436419,+3.03798074313,+0,+0,+0,+5.64971385291,+5.64938058715,+0,+1.30402079946,+2.17314888277,+2.60781902039,+3.91156320828,+2.60784267229,+0,+4.78007642679
2010-08-16 18:25:00 UTC,+5.21217773346,+6.08056989596,+4.34317353266,+0,+0,+3.04064524978,+0,+0,+0,+0,+5.65107005588,+5.65073668802,+0,+1.30433384597,+2.17367055337,+2.60844504086,+3.91250218924,+2.60846870231,+0,+4.78122383612
2010-08-16 18:25:30 UTC,+5.20911970009,+6.07700242877,+4.34062542252,+0,+4.34064214337,+3.03886124658,+0,+0,+0,+0,+5.65369363166,+5.65336006611,+0,+1.30493943482,+2.17467972568,+2.6096560781,+3.91431864879,+2.60967975803,+0,+4.78344350025
2010-08-16 18:26:00 UTC,+5.21592404015,+6.08494029511,+4.3462951475,+0,+4.34631187698,+3.04283077959,+0,+0,+0,+2.60758135961,+5.64898158144,+5.64864837085,+6.0827782757,+0,+2.17286721068,+2.60748100536,+3.91105621263,+0,+0,+4.77945689192
