# file...... Output/hvac/house_hvac_file_044.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_13C_tm_3_C_13_Meter_75_861:hvac_load,house_3_14C_tm_3_C_14_Meter_75_862:hvac_load,house_3_15C_tm_3_C_15_Meter_75_863:hvac_load,house_3_1A_tm_3_A_1_Meter_76_864:hvac_load,house_3_2A_tm_3_A_2_Meter_76_865:hvac_load,house_3_3A_tm_3_A_3_Meter_76_866:hvac_load,house_3_4A_tm_3_A_4_Meter_76_867:hvac_load,house_3_5A_tm_3_A_5_Meter_76_868:hvac_load,house_3_6A_tm_3_A_6_Meter_76_869:hvac_load,house_3_7A_tm_3_A_7_Meter_76_870:hvac_load,house_3_8A_tm_3_A_8_Meter_76_871:hvac_load,house_3_9A_tm_3_A_9_Meter_76_872:hvac_load,house_3_10A_tm_3_A_10_Meter_76_873:hvac_load,house_3_11A_tm_3_A_11_Meter_76_874:hvac_load,house_3_12A_tm_3_A_12_Meter_76_875:hvac_load,house_3_13A_tm_3_A_13_Meter_76_876:hvac_load,house_3_14A_tm_3_A_14_Meter_76_877:hvac_load,house_3_15A_tm_3_A_15_Meter_76_878:hvac_load,house_3_16A_tm_3_A_16_Meter_76_879:hvac_load,house_3_17A_tm_3_A_17_Meter_76_880:hvac_load
2010-08-16 17:30:00 UTC,+2.17186339948,+0,+3.90905044554,+5.66360843669,+0,+0,+3.48559651612,+1.74298285208,+0,+0,+5.66368569063,+2.61416895103,+1.30722843957,+0,+0,+0,+6.09835940844,+5.66301213312,+2.61424773315,+0
2010-08-16 17:30:30 UTC,+2.17061485263,+6.0765987695,+3.90680327803,+5.65555094638,+0,+0,+3.48063753593,+1.74050299531,+0,+0,+5.6556280805,+2.61044977482,+0,+0,+0,+0,+6.08968384511,+5.6549558148,+2.61052840671,+0
2010-08-16 17:31:00 UTC,+2.17093264192,+6.07748837098,+3.90737524357,+5.65499892886,+0,+0,+3.48029779685,+1.74033310061,+0,+0,+5.65507605476,+2.61019497455,+0,+0,+0,+0,+6.08908948366,+5.65440387768,+2.61027359614,+0
2010-08-16 17:31:30 UTC,+2.1694725056,+6.0734009478,+3.90474725185,+5.65285998159,+0,+0,+3.47898138237,+1.73967479601,+0,+0,+5.65293707571,+2.60920767934,+0,+0,+0,+5.65223726803,+6.08678646233,+5.65226524159,+2.60928626104,+0
2010-08-16 17:32:00 UTC,+2.17271108635,+6.08246684849,+3.91057613474,+5.64114092475,+0,+0,+3.47176889166,+0,+0,+0,+5.64121784464,+2.60379839714,+0,+0,+0,+5.64051993956,+6.07416846396,+5.64054789131,+0,+2.17016481836
2010-08-16 17:32:30 UTC,+0,+6.07990678167,+3.90893015058,+5.64318878384,+0,+0,+3.47302924601,+0,+0,+0,+5.64326573416,+2.6047436479,+1.30251508223,+0,+0,+5.64256749663,+6.07637340956,+5.64259545217,+0,+2.17071344248
2010-08-16 17:33:00 UTC,+0,+6.07358766529,+3.90486730112,+5.63493710062,+5.20105950984,+5.63482873027,+3.46795074939,+0,+0,+6.0686005665,+5.63501392828,+2.60093483592,+1.30061039069,+0,+0,+5.63431703114,+6.06748876003,+5.63434497144,+0,+2.16753924607
2010-08-16 17:33:30 UTC,+0,+6.0721602191,+3.90394953053,+5.62653198121,+5.19330181058,+5.62642381488,+3.46277782033,+0,+4.32852130785,+6.05954846081,+5.62660868397,+2.5970552008,+1.29867028207,+0,+5.19335733443,+5.62591315288,+6.05843890575,+5.6259410778,+0,+2.16430602679
2010-08-16 17:34:00 UTC,+0,+6.07096764968,+3.90318277298,+5.62442332499,+5.19135557768,+5.62431520985,+0,+1.7309228322,+4.32689905625,+6.05727749017,+5.62449999642,+2.59608188723,+1.29818355223,+4.32665701513,+5.19141106322,+5.62380480816,+0,+5.62383272924,+0,+2.16349488445
2010-08-16 17:34:30 UTC,+0,+6.06395345459,+0,+5.62997762435,+5.19648204648,+5.62986937437,+0,+1.732632282,+4.331172143,+6.06325933329,+5.63005437831,+2.59864564082,+1.29946562143,+4.33092978949,+5.1965376329,+5.62935828711,+0,+5.62938621831,+0,+2.16563147139
2010-08-16 17:35:00 UTC,+0,+6.06891358877,+0,+5.62642407932,+5.19320221999,+5.62631591559,+0,+1.73153860552,+4.32843829578,+6.05943225316,+5.62650078048,+2.59700539547,+1.29864537568,+4.3281961421,+5.19325774189,+5.62580526686,+0,+5.62583319158,+2.59708348348,+2.16426451991
2010-08-16 17:35:30 UTC,+2.16663126726,+6.06544734577,+0,+5.63890288701,+5.20471982426,+5.63879442043,+0,+1.7353792147,+4.33803861109,+6.07287162024,+5.63897977363,+2.60276536365,+1.30152579183,+4.33779575581,+5.20477557255,+5.63828223214,+0,+5.63831017974,+2.60284368483,+2.16906477547
2010-08-16 17:36:00 UTC,+2.16392816304,+6.05788042925,+0,+5.6410982182,+5.20674605619,+5.64098969837,+0,+1.73605487279,+4.33972754404,+6.07523593749,+5.64117513744,+2.6037786846,+1.30203252824,+4.33948456542,+5.20680184425,+5.64047723947,+0,+5.64050519113,+2.60385704676,+2.16990925917
2010-08-16 17:36:30 UTC,+2.16634313711,+6.06464077057,+0,+5.63635918219,+5.20237205293,+5.63625077733,+0,+0,+4.33608166394,+6.07013211317,+5.636436031,+2.60159124037,+0,+4.33583895162,+5.20242775512,+5.63573890274,+0,+5.63576684565,+2.60166951404,+0
2010-08-16 17:37:00 UTC,+2.16508780509,+6.06112666532,+3.89685555272,+0,+5.20927449112,+5.64372907756,+0,+0,+4.34183508039,+6.07818625258,+5.64391462384,+2.60504315797,+0,+4.3415919478,+5.20933032879,+5.64321628085,+0,+0,+2.60512157129,+0
2010-08-16 17:37:30 UTC,+2.16444170531,+6.05931801035,+3.89569268542,+0,+5.21443652137,+5.64932176937,+0,+0,+4.34613780713,+6.0842095889,+0,+2.60762469521,+0,+4.3458943604,+5.21449246024,+5.64880828348,+0,+0,+2.60770321291,+0
2010-08-16 17:38:00 UTC,+2.16438577702,+6.0591614478,+3.8955920242,+0,+5.21625443844,+5.65129135289,+3.4780829125,+0,+4.34765310245,+6.08633083289,+0,+2.60853383762,+0,+4.34740954508,+5.21631041292,+5.65077762431,+0,+0,+2.60861239208,+0
2010-08-16 17:38:30 UTC,+2.16720163668,+6.06704400564,+3.90066008229,+0,+5.21035929101,+5.64490438093,+3.47415195683,+1.73725972575,+4.3427392978,+6.07945205584,+0,+0,+1.30293615521,+4.34249609919,+5.21041514996,+5.64439143938,+6.07833755233,+0,+2.6056641029,+0
2010-08-16 17:39:00 UTC,+2.16883570657,+0,+3.90360112418,+0,+5.21192090074,+5.64659627379,+3.47519325716,+1.73778045302,+4.34404095238,+6.08127422668,+0,+0,+1.30332669516,+4.34379765872,+5.2119767903,+5.64608312369,+6.08015927046,+0,+2.60644509734,+2.17206600739
2010-08-16 17:39:30 UTC,+2.16731945379,+0,+3.90087213261,+0,+5.21344245681,+5.64824477131,+3.47620784915,+1.73828782412,+4.34530922078,+6.08304966063,+0,+0,+1.30370721812,+4.34506583452,+5.2134983762,+5.64773141809,+6.08193426348,+0,+2.60720606002,+2.17270015453
2010-08-16 17:40:00 UTC,+2.16315273393,+0,+3.89337276095,+0,+5.21994577718,+5.65529065507,+3.48054434168,+1.74045639128,+4.35072995776,+6.09063808637,+0,+0,+1.3053336206,+4.35048617583,+5.22000182393,+5.65477643388,+6.08952080504,+0,+2.6104585093,+2.1754105784
2010-08-16 17:40:30 UTC,+2.16250351736,+0,+3.89220428401,+0,+5.21252798762,+5.64725400919,+3.4755980701,+1.73798288948,+4.3445469799,+6.08198260858,+0,+0,+1.30347852036,+4.34430364926,+5.21258388909,+5.64674077798,+6.08086747631,+0,+2.60674871451,+2.17231902632
2010-08-16 17:41:00 UTC,+2.16287374271,+0,+3.89287062525,+5.64448395529,+5.20987100082,+5.64437535332,+3.47382635901,+0,+4.3423322914,+6.07888229241,+0,+0,+1.30281403967,+4.34208912251,+5.20992685019,+5.64386247696,+6.07776793043,+0,+2.60541989854,+2.17121165945
2010-08-16 17:41:30 UTC,+2.16187634582,+0,+3.89107548424,+5.64935956737,+5.21437106044,+5.64925084715,+3.4768270533,+0,+4.34608324331,+6.08413320561,+0,+2.60759195816,+1.30393945079,+4.34583980054,+5.21442699802,+5.64873736995,+6.08301753932,+5.64876533696,+0,+2.1730871737
2010-08-16 17:42:00 UTC,+2.16094139557,+0,+3.88939273633,+5.6529145577,+5.21765222159,+5.65280575127,+3.47901497124,+0,+4.34881820195,+6.0879618419,+0,+2.60923287059,+1.30476002991,+4.34857455952,+5.21770822345,+5.65229183608,+6.08684522482,+5.65231980975,+0,+2.17445468097
2010-08-16 17:42:30 UTC,+0,+0,+3.89944965764,+5.64126440517,+5.20689944228,+5.64115588131,+3.47184488761,+0,+4.33985539661,+6.07541491676,+5.64134132689,+2.6038553932,+0,+4.33961240863,+5.20695523335,+0,+6.07430141642,+5.64067135384,+0,+2.16997318676
2010-08-16 17:43:00 UTC,+0,+6.06879710452,+0,+5.63440853541,+5.20057165827,+5.63430017787,+3.4676254441,+1.73399598588,+0,+6.0680313149,+5.63448535523,+2.60069086083,+0,+4.33433837114,+5.20062732509,+0,+6.06691964976,+5.63381648318,+0,+0
2010-08-16 17:43:30 UTC,+0,+6.07099462589,+0,+5.62925527792,+5.19581534015,+5.62914704547,+3.46445387277,+1.73240996504,+0,+6.06248138405,+5.62933202114,+2.59831222014,+0,+4.33037410765,+5.19587091345,+0,+6.06137109932,+5.62866397723,+0,+0
2010-08-16 17:44:00 UTC,+0,+6.08134500184,+0,+5.62038491049,+5.18762822998,+5.62027689341,+3.45899460676,+1.72967992701,+0,+6.05292821746,+5.62046152191,+2.59421783577,+0,+4.3235503705,+5.18768364211,+0,+6.05182030995,+5.61979490414,+0,+0
2010-08-16 17:44:30 UTC,+0,+6.08604855129,+0,+5.61597925508,+5.18356192898,+5.61587134499,+3.45628314689,+1.72832399579,+0,+6.04818343528,+5.61605580105,+2.59218427324,+1.29623445257,+4.32016121717,+5.18361726095,+0,+6.04707670902,+5.61538989194,+2.59226216591,+0
2010-08-16 17:45:00 UTC,+0,+6.08649877173,+0,+5.6202476589,+5.18750155039,+5.62013964513,+3.45891013536,+1.72963768507,+0,+0,+5.6203242683,+2.59415448322,+1.29721970555,+4.32344478654,+5.18755696003,+0,+6.05167252999,+5.61965767247,+2.59423245575,+0
2010-08-16 17:45:30 UTC,+2.17016673645,+6.07534433846,+3.90599674678,+5.62889122827,+5.19547933207,+5.62878300465,+3.46422981852,+0,+0,+0,+5.6289679661,+2.59814418213,+1.29921485447,+4.33009405399,+5.19553489877,+0,+6.06097912429,+5.62829998063,+2.59822231626,+2.16521356459
2010-08-16 17:46:00 UTC,+2.16955311658,+6.07362660548,+3.90489233756,+5.63139378723,+5.19778912675,+5.63128550287,+3.46577001789,+0,+0,+0,+5.63147056223,+2.59929931329,+1.2997925067,+4.3320192058,+0,+0,+6.06367364813,+5.63080217467,+2.59937749418,+2.16617623046
2010-08-16 17:46:30 UTC,+2.17060083785,+6.07655953742,+3.90677805389,+5.63046824154,+0,+5.63035997965,+3.46520039102,+0,+0,+0,+5.6305450028,+2.59887209993,+1.29957886798,+4.33130720822,+0,+0,+6.06267710614,+5.6298767639,+2.59895026353,+2.16582019841
2010-08-16 17:47:00 UTC,+2.17107377166,+6.07788344167,+3.90762925261,+5.64128686836,+0,+0,+0,+0,+0,+0,+5.64136379041,+2.60386576176,+1.30207607336,+0,+0,+5.64066586174,+6.07432560269,+5.64069381375,+2.60394412745,+2.16998182774
2010-08-16 17:47:30 UTC,+2.17069650296,+6.07682733694,+3.90695023448,+5.64237850016,+0,+0,+0,+1.73644890581,+0,+0,+5.64245543843,+2.60436963717,+1.30232804884,+0,+0,+5.64175733246,+6.07550097091,+5.64178528649,+2.60444802324,+2.17040174857
2010-08-16 17:48:00 UTC,+2.16891681289,+6.07184537296,+3.90374710149,+5.64916771554,+0,+0,+0,+1.73853842574,+4.34593564609,+0,+5.64924475476,+2.60750340322,+1.30389516669,+0,+0,+5.64854554635,+6.08281097089,+5.64857351301,+2.60758191603,+2.17301337359
2010-08-16 17:48:30 UTC,+2.16945045035,+6.07333920756,+3.90470755622,+5.6459480228,+0,+0,+0,+1.73754749947,+4.34345864167,+0,+5.64602501415,+2.60601725744,+0,+0,+0,+5.64532632849,+6.07934430306,+5.64535428915,+2.60609571016,+2.17177484609
2010-08-16 17:49:00 UTC,+2.17299804875,+6.08327015486,+3.91109261722,+5.66007600097,+0,+0,+0,+1.74189567311,+4.35432771057,+0,+5.66015320239,+2.61253844945,+0,+0,+0,+5.65945222392,+6.09455600684,+5.65948021105,+2.61261716574,+2.17720949158
2010-08-16 17:49:30 UTC,+2.17171781555,+6.07968634204,+3.9087884198,+5.65485522613,+0,+0,+0,+1.74028887325,+4.35031121521,+6.09005189356,+5.65493234992,+2.6101286443,+0,+0,+5.21949944372,+5.65423221843,+6.08893475761,+5.65426019574,+2.61020726322,+2.17520120285
2010-08-16 17:50:00 UTC,+2.16903315639,+6.07217105834,+3.90395649957,+5.6544582516,+0,+0,+0,+0,+4.35000581097,+6.08962436182,+5.65453536947,+2.60994540876,+0,+0,+5.21913303969,+5.6538353025,+6.08850733217,+5.65386327906,+2.61002402027,+0
2010-08-16 17:50:30 UTC,+2.17064755141,+6.07669030476,+3.90686213019,+5.6502815469,+0,+0,+0,+0,+4.34679254924,+6.08512615465,+5.65035860267,+0,+1.30415226629,+0,+5.21527797721,+5.64965921358,+6.08401024187,+5.64968718232,+2.60809605903,+0
2010-08-16 17:51:00 UTC,+2.17107835884,+6.07789628289,+3.90763750876,+5.6436018771,+0,+0,+3.47328348419,+0,+4.34165368266,+6.07793231607,+5.64367883356,+0,+1.30261043433,+0,+5.20911269966,+5.6429805289,+6.07681819013,+5.6430084852,+2.60501273242,+0
2010-08-16 17:51:30 UTC,+2.17103754823,+6.07778203985,+0,+5.63483265748,+5.20096311163,+5.63472428967,+3.46788646988,+0,+4.33490726337,+6.06848808382,+5.63490948359,+0,+1.30058628264,+0,+5.20101878613,+5.63421260342,+6.06737630532,+5.63424054352,+0,+0
2010-08-16 17:52:00 UTC,+2.16689262614,+0,+0,+5.64012818299,+5.20585073968,+5.6400196867,+3.47114559989,+1.73575632458,+4.33898126734,+6.07419123361,+5.6402050878,+0,+1.30180862025,+4.33873834324,+5.20590651017,+5.63950734741,+0,+5.63953529727,+0,+0
2010-08-16 17:52:30 UTC,+2.16319182997,+0,+0,+5.63933778914,+5.20512122733,+5.63922931202,+3.47065915217,+1.73551306469,+4.33837319405,+6.07333999902,+5.6394146822,+0,+1.3016261779,+4.33813031437,+5.2051769835,+5.63871707018,+0,+5.63874501858,+0,+2.16923207036
2010-08-16 17:53:00 UTC,+0,+0,+0,+5.64805913993,+5.21317080069,+5.64795045126,+3.47602670552,+1.73819723888,+4.34508278617,+6.08273267752,+5.64813616266,+0,+1.30363928015,+4.34483941646,+5.21322671475,+5.64743713434,+0,+5.64746509892,+0,+2.17258693491
2010-08-16 17:53:30 UTC,+0,+0,+0,+5.63678890866,+5.20276867897,+5.63668049338,+3.46909044426,+1.73472859451,+4.33641226515,+6.07059491792,+5.63686576385,+0,+1.30103783358,+4.33616952871,+5.20282438894,+5.63616856583,+0,+5.63619650954,+0,+2.1682515859
2010-08-16 17:54:00 UTC,+0,+0,+3.89221425097,+5.6320799517,+5.19842243815,+5.6319716507,+3.46619231765,+1.73327931638,+4.3327895255,+6.06552348782,+0,+2.59961603308,+1.29995089034,+4.3325470538,+5.19847806271,+5.63146030407,+0,+5.63148823912,+0,+2.16644017912
2010-08-16 17:54:30 UTC,+0,+0,+3.89125680841,+5.63181065377,+5.19817388332,+5.63170235929,+3.46602657835,+1.73319643447,+4.33258234673,+6.06523346065,+0,+2.59949173058,+1.29988872979,+4.33233989012,+5.19822950301,+5.6311910458,+0,+5.63121898036,+2.59956991927,+2.16633658763
2010-08-16 17:55:00 UTC,+0,+0,+3.8934338189,+5.63315517836,+5.19941484345,+5.63304685126,+3.46685406571,+0,+4.33361672917,+6.06668148035,+0,+2.60011233624,+0,+4.33337419699,+5.19947048752,+5.63253537194,+0,+5.63256330897,+2.60019055004,+2.16685378939
2010-08-16 17:55:30 UTC,+0,+6.05204285694,+3.89012969101,+5.63479969249,+5.2009326858,+5.63469132547,+3.46786618161,+0,+4.33488190246,+6.06845258136,+0,+2.60087141109,+0,+4.33463927782,+5.20098835971,+5.63417964325,+0,+5.6342075833,+2.60094965562,+2.16748638895
2010-08-16 17:56:00 UTC,+2.15893109145,+6.04389191245,+3.88577453846,+5.63681840434,+5.20279590269,+5.63670998834,+3.46910859736,+0,+4.33643495703,+6.07062668402,+0,+2.60180320811,+0,+4.33619221893,+5.2028516132,+5.63619805716,+0,+5.63622600092,+2.60188149034,+2.16826293208
2010-08-16 17:56:30 UTC,+2.16149054709,+6.05105670619,+3.89038111361,+5.62731040543,+5.19402027514,+5.62720222019,+3.46325690139,+0,+4.32912017266,+6.06038680447,+0,+2.59741450589,+0,+4.32887796914,+5.19407581314,+5.62669146207,+6.06124274133,+5.6267193884,+2.59749261046,+2.1646054653
2010-08-16 17:57:00 UTC,+2.1644588564,+6.05936602215,+3.8957235544,+0,+5.19714075325,+5.63058303635,+3.46533767457,+1.7328519315,+4.33172119764,+6.06402794829,+0,+2.59897506096,+1.29963035622,+4.33147880397,+5.19719635263,+5.63007186096,+6.06291727875,+5.63009979348,+2.59905322873,+0
2010-08-16 17:57:30 UTC,+2.16528025067,+6.06166538656,+3.89720192133,+0,+5.19738667812,+5.63084947842,+3.46550166022,+1.73293393647,+4.33192618431,+6.06431490673,+0,+2.59909804824,+1.29969185908,+4.33168377568,+5.19744228233,+5.6303382702,+6.06320416595,+5.6303662032,+2.59917622098,+0
2010-08-16 17:58:00 UTC,+2.16371519048,+6.05728424606,+3.89438508499,+0,+5.20362971026,+5.63761335954,+3.46966459054,+1.73501571022,+0,+6.0715996161,+0,+2.60222019636,+1.30125316732,+4.33688717519,+5.20368543715,+5.63710131686,+6.07048706384,+5.63712926229,+2.60229849548,+0
2010-08-16 17:58:30 UTC,+2.16434603116,+6.0590501856,+3.89552048858,+0,+5.20669834198,+5.64093800349,+3.47171079155,+1.73603896232,+0,+6.0751802621,+0,+2.60375482275,+1.30202059555,+4.33944479701,+5.20675412911,+0,+6.07406681995,+5.64045350244,+2.60383318395,+0
2010-08-16 17:59:00 UTC,+2.1647374115,+6.06014579332,+3.89622490513,+0,+5.20105746482,+5.63482651466,+3.46794938577,+1.7341579807,+0,+6.06859818029,+5.63501171258,+2.60093381323,+1.30060987927,+4.33474327777,+5.20111314118,+0,+6.06748637437,+0,+2.60101206028,+0
2010-08-16 17:59:30 UTC,+2.16600628894,+6.06369781699,+3.89850866407,+0,+5.20468451078,+5.63875616081,+3.47036794439,+0,+0,+6.0728304146,+5.63894151253,+2.60274770337,+1.30151696037,+4.33776632301,+5.20474025838,+0,+6.07171755643,+0,+2.60282602384,+2.16905005771
2010-08-16 18:00:00 UTC,+2.16357590196,+6.05689432957,+0,+0,+5.20519143756,+5.6393053798,+3.4707059692,+0,+0,+6.07342192413,+5.63949075296,+2.60300121796,+1.30164373664,+4.3381888327,+5.2052471951,+0,+6.07230891919,+0,+2.60307954867,+2.16926133226
2010-08-16 18:00:30 UTC,+2.16514570076,+6.0612887352,+0,+0,+5.20457682285,+5.63863948853,+0,+0,+0,+6.07270475833,+5.63882483563,+2.60269384841,+1.30149002882,+4.3376765679,+5.20463256833,+0,+6.07159193165,+0,+2.60277216668,+2.16900517592
2010-08-16 18:01:00 UTC,+2.16652382358,+6.06514657395,+0,+5.62859106574,+5.19520229019,+5.62848284942,+0,+0,+0,+6.06176604395,+5.62866779909,+2.59800563307,+1.29914556953,+4.32986314694,+5.19525785143,+0,+6.0606559372,+0,+2.59808376158,+2.16509810024
2010-08-16 18:01:30 UTC,+2.16269529763,+6.05442921613,+0,+5.63139322558,+5.19778860832,+5.63128494123,+0,+1.73306796237,+0,+6.06478390081,+5.63147000058,+2.59929905407,+0,+4.33201877376,+5.19784422044,+0,+6.06367304331,+0,+0,+2.16617601444
2010-08-16 18:02:00 UTC,+2.1663055545,+6.06453556401,+0,+5.62968383593,+5.19621088762,+5.62957559307,+0,+1.73254186262,+0,+0,+5.62976058554,+2.59851003399,+0,+4.33070378592,+5.19626646871,+0,+6.06183253078,+0,+0,+2.16551845906
2010-08-16 18:02:30 UTC,+2.16870173652,+6.07124330025,+0,+5.62987982673,+5.19639178191,+5.62977157913,+0,+1.73260218277,+4.33109333428,+0,+5.62995657924,+2.59859749587,+0,+4.33085455639,+5.19644736655,+0,+6.06204355564,+0,+0,+2.16559385132
2010-08-16 18:03:00 UTC,+2.16998469957,+6.07483475461,+3.905669112,+5.62389247878,+5.19086562093,+5.62378437653,+0,+1.73075945335,+4.32648709797,+0,+5.62396914231,+2.59583386205,+0,+4.32624864929,+5.19092109682,+5.62327404037,+6.05559693417,+5.62330196049,+0,+2.16329068244
2010-08-16 18:03:30 UTC,+2.16832305164,+6.07018323117,+3.90267843436,+5.63410499579,+5.2002914994,+5.63399664563,+0,+1.7339025653,+4.33434387634,+0,+5.63418181109,+2.60054774498,+1.30041832042,+4.33410486619,+0,+5.63348504911,+6.06659282649,+5.63351298788,+0,+0
2010-08-16 18:04:00 UTC,+0,+6.07701408447,+3.90707030297,+5.63306255186,+5.19932935164,+5.632954227,+0,+0,+4.33354189476,+0,+5.63313935167,+0,+1.3001776987,+4.33330294191,+0,+5.63244275907,+6.06547041934,+5.63247069593,+0,+0
2010-08-16 18:04:30 UTC,+0,+6.08018929129,+3.90911178895,+5.63260348271,+5.19890564321,+5.63249516901,+3.46651452471,+0,+4.33318871982,+0,+5.63268027569,+0,+1.3000717342,+4.33294979224,+0,+5.63198375779,+6.0649761363,+5.6320116938,+2.59993588802,+0
2010-08-16 18:05:00 UTC,+0,+0,+3.91033997507,+5.63742802009,+5.20334920289,+5.63731958931,+3.46948378526,+0,+4.33690037281,+0,+5.63750488478,+0,+1.3011846705,+4.33666118006,+0,+5.63680758293,+6.07017075167,+5.63683552781,+2.60216288818,+0
2010-08-16 18:05:30 UTC,+0,+0,+3.91546919806,+5.63193858963,+5.19828262397,+5.63183029204,+3.46610531644,+0,+4.33267719884,+0,+5.63201537273,+0,+1.29991757613,+4.33243830776,+0,+5.63131896278,+6.06426024084,+5.63134689758,+2.59962897429,+0
2010-08-16 18:06:00 UTC,+0,+0,+3.91712178026,+5.62774129123,+5.19440864426,+5.62763309554,+3.46352208996,+1.73194400454,+4.32944809841,+6.06084464445,+5.62781801196,+0,+1.29894873725,+4.32920943808,+0,+5.62712228426,+6.05974097869,+5.62715021138,+2.59769150678,+0
2010-08-16 18:06:30 UTC,+0,+0,+3.91774973793,+5.63990484498,+0,+5.6397963541,+3.47100814656,+1.73568758774,+4.33880586409,+6.07394446406,+5.63997445419,+0,+1.30175638202,+0,+0,+5.63928404233,+6.07283756774,+5.63931199178,+2.60330618726,+2.1694502012
2010-08-16 18:07:00 UTC,+2.17601157387,+0,+3.91651643924,+5.64474898649,+0,+0,+3.47398947238,+1.73717847148,+4.34253259885,+6.07916147377,+5.64481865534,+2.60546078698,+1.30287452788,+0,+5.21017147173,+5.64412746911,+6.07805329161,+5.64415542754,+2.60554223657,+2.17131360967
2010-08-16 18:07:30 UTC,+2.1740937074,+0,+3.91306461257,+5.63373736756,+0,+0,+3.46721237397,+1.73378942019,+4.33406104958,+6.06730225719,+5.63380690092,+2.60037805555,+1.30033277796,+0,+5.20000784302,+5.63311747509,+6.06619699836,+5.63314541319,+2.60045928785,+2.16707774167
2010-08-16 18:08:00 UTC,+2.16876687669,+0,+3.90347724236,+5.63730999237,+0,+0,+3.46941114516,+1.73488896875,+4.3368095708,+6.07114987782,+5.63737956968,+2.60202710395,+0,+0,+5.20330534462,+5.63668957254,+6.07003121965,+5.63671751721,+2.60210840678,+2.16845203257
2010-08-16 18:08:30 UTC,+2.16553119961,+0,+0,+5.64446821641,+0,+0,+3.47381667248,+1.73709205873,+4.34231659449,+6.07885909196,+5.64453788179,+2.60533118941,+0,+0,+5.20991232338,+5.64384674047,+6.07773850252,+5.64387469837,+2.60541263346,+2.1712056051
2010-08-16 18:09:00 UTC,+2.16396343315,+6.05797545125,+0,+5.64193273986,+0,+0,+3.47225621407,+0,+4.34036598093,+6.07612845218,+5.64200237405,+2.60416086686,+0,+0,+5.20757210043,+5.64131163788,+6.07500854657,+5.64133959109,+2.6042422609,+2.17023027683
2010-08-16 18:09:30 UTC,+2.16249512506,+6.05386515817,+0,+5.64794009728,+0,+0,+3.4759534408,+0,+4.34498761038,+6.08259821394,+5.64800980542,+2.60693373654,+0,+0,+5.21311683936,+5.64731810915,+6.08147668791,+5.64734607352,+2.60701263411,+2.17254114251
2010-08-16 18:10:00 UTC,+2.15974730652,+6.04617308125,+0,+5.64981589109,+0,+0,+3.4771078976,+0,+4.34643071134,+6.08461839317,+5.64988562232,+2.60779956343,+1.30404409279,+0,+5.21484818091,+5.64919362642,+6.08349636147,+5.64922159428,+2.60787849626,+2.1732627089
2010-08-16 18:10:30 UTC,+2.15754023343,+6.03999473499,+0,+5.65289703011,+0,+0,+3.47900418385,+0,+4.34880111835,+6.08793669662,+5.65296679929,+2.60922175231,+1.30475529463,+0,+5.21769204566,+5.65227431112,+6.0868138342,+5.65230228475,+2.60930074307,+0
2010-08-16 18:11:00 UTC,+2.15746978276,+6.03979751973,+0,+5.6473650243,+5.21252075909,+0,+3.47559951223,+1.73798361061,+4.34454519048,+6.08197887585,+0,+2.60666829494,+1.30347837309,+4.34430545187,+5.21258605201,+5.64674312106,+0,+5.64677108436,+2.60674718168,+0
2010-08-16 18:11:30 UTC,+2.15906862995,+6.0442732352,+3.88602437345,+5.6387928622,+5.20460891108,+5.63867687576,+3.47032377704,+1.73534535229,+4.33795038438,+6.07274688862,+0,+2.60271156542,+1.30149970932,+4.33771111665,+5.20467402064,+5.63817222361,+0,+5.63820017101,+0,+0
2010-08-16 18:12:00 UTC,+2.15823812092,+6.04194835875,+3.88452959988,+5.63462564785,+5.20076269777,+5.63450977355,+3.46775906581,+1.73406280659,+4.33474442861,+6.06825891108,+0,+2.60078806698,+1.30053781465,+4.3345053899,+5.20082771808,+5.63400562441,+0,+5.63403356413,+0,+0
2010-08-16 18:12:30 UTC,+2.1583318951,+6.04221086467,+3.88469837735,+5.63559470528,+5.20165710847,+5.63547880487,+3.4683554721,+1.73436105399,+0,+6.06930255988,+0,+2.60123536355,+1.3007614968,+4.33525085996,+5.20172214955,+5.63497453861,+0,+5.63500248013,+0,+0
2010-08-16 18:13:00 UTC,+2.1590158429,+6.04412546641,+3.88592936584,+5.62992434952,+5.19642354119,+5.62980860175,+3.46486565273,+1.73261588555,+0,+6.06319573944,+0,+2.59861804664,+1.29945264035,+4.33088880657,+5.19648846073,+5.62930502019,+0,+5.6293329513,+0,+2.165610978
2010-08-16 18:13:30 UTC,+2.16108083911,+6.04990609175,+3.88964600441,+5.62531723711,+5.1921713155,+5.62520161335,+3.46203020635,+0,+0,+6.05823400341,+0,+2.59649150055,+1.29838920642,+4.32734467791,+5.19222783539,+5.62469858811,+0,+5.62472651083,+0,+2.16383874802
2010-08-16 18:14:00 UTC,+2.16349934488,+6.05667631043,+3.89399889945,+5.62494147835,+5.19182450159,+5.62482586473,+0,+0,+0,+6.05782932131,+0,+2.59631805818,+1.29830247209,+4.3270556167,+5.19188101451,+5.62432288496,+0,+5.62435080698,+0,+2.16369420387
