# file...... Output/hvac/house_hvac_file_041.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_6A_tm_3_A_6_Meter_70_801:hvac_load,house_3_7A_tm_3_A_7_Meter_70_802:hvac_load,house_3_8A_tm_3_A_8_Meter_70_803:hvac_load,house_3_1A_tm_3_A_1_Meter_71_804:hvac_load,house_3_2A_tm_3_A_2_Meter_71_805:hvac_load,house_3_3A_tm_3_A_3_Meter_71_806:hvac_load,house_3_4A_tm_3_A_4_Meter_71_807:hvac_load,house_3_5A_tm_3_A_5_Meter_71_808:hvac_load,house_3_6A_tm_3_A_6_Meter_71_809:hvac_load,house_3_7A_tm_3_A_7_Meter_71_810:hvac_load,house_3_8A_tm_3_A_8_Meter_71_811:hvac_load,house_3_9A_tm_3_A_9_Meter_71_812:hvac_load,house_3_10A_tm_3_A_10_Meter_71_813:hvac_load,house_3_11A_tm_3_A_11_Meter_71_814:hvac_load,house_3_12A_tm_3_A_12_Meter_71_815:hvac_load,house_3_13A_tm_3_A_13_Meter_71_816:hvac_load,house_3_14A_tm_3_A_14_Meter_71_817:hvac_load,house_3_15A_tm_3_A_15_Meter_71_818:hvac_load,house_3_1C_tm_3_C_1_Meter_73_819:hvac_load,house_3_2C_tm_3_C_2_Meter_73_820:hvac_load
2010-08-16 18:53:30 UTC,+1.30852424974,+0,+0,+5.23119976017,+0,+0,+4.35930958515,+4.79522190218,+5.23046097157,+5.66638186476,+0,+5.23086302635,+0,+3.05180408832,+0,+0,+0,+0,+4.7559961236,+4.75559471667
2010-08-16 18:54:00 UTC,+1.30797600996,+0,+0,+5.22916540397,+0,+0,+4.35761430474,+4.79335710174,+5.22842700029,+5.66417835009,+0,+5.22882884637,+0,+0,+0,+0,+0,+0,+0,+4.75046002967
2010-08-16 18:54:30 UTC,+0,+5.21162800574,+0,+5.20967367368,+0,+2.6049408235,+4.34137135382,+4.77548993245,+5.20893896065,+5.64306586713,+0,+5.20933880581,+2.60503800014,+0,+0,+0,+0,+0,+0,+4.74801992838
2010-08-16 18:55:00 UTC,+0,+5.21447425439,+0,+5.21247844765,+0,+2.60634327677,+4.34370864274,+4.77806093922,+5.21174320319,+5.64610386002,+0,+5.21214333646,+2.60644051725,+0,+0,+0,+0,+0,+0,+0
2010-08-16 18:55:30 UTC,+0,+5.21659769933,+0,+5.21483684079,+0,+2.60752252907,+0,+4.78022276932,+5.21410114962,+5.64865835531,+0,+5.21450152508,+2.60761982323,+0,+0,+0,+0,+0,+0,+0
2010-08-16 18:56:00 UTC,+0,+5.21267555605,+0,+5.21091677001,+0,+2.60556240104,+0,+4.77662942145,+5.21018182148,+5.64441232783,+0,+5.21058179431,+2.60565960597,+0,+0,+0,+0,+0,+0,+0
2010-08-16 18:56:30 UTC,+0,+5.20354735991,+0,+5.20161042807,+1.30054288689,+2.60090901011,+0,+4.76809872764,+5.20087724355,+5.63433215752,+0,+5.20127626003,+2.60100600314,+0,+4.33437274477,+0,+0,+0,+0,+0
2010-08-16 18:57:00 UTC,+1.29951629711,+5.19737653918,+5.62940077071,+0,+1.29901482457,+2.59785314383,+0,+4.76249664966,+5.19476695912,+5.62771254391,+0,+5.19516534716,+2.59794999768,+0,+4.32928037573,+3.89667496673,+4.32953147024,+0,+0,+0
2010-08-16 18:57:30 UTC,+1.30036010899,+5.2007512041,+5.63305570274,+0,+1.2999191752,+2.59966169216,+0,+0,+5.19838319861,+5.63163021887,+0,+5.19878195864,+2.5997586284,+0,+4.33229418408,+3.89938768696,+4.33254550898,+0,+0,+0
2010-08-16 18:58:00 UTC,+1.29865378299,+5.19392707822,+5.62566483089,+0,+1.29816389088,+2.59615142036,+0,+0,+5.19136431875,+0,+0,+5.19176235674,+2.5962481967,+3.02899092106,+4.32644458291,+3.89412247776,+4.32669546063,+6.48934960897,+0,+0
2010-08-16 18:58:30 UTC,+1.29897586,+5.19521516383,+5.62705989235,+0,+1.2984857837,+2.59679515155,+0,+0,+5.19265147595,+0,+0,+5.19304964639,+2.59689195722,+3.02974198647,+4.32751731198,+3.89508803813,+4.32776827172,+6.49095860055,+0,+0
2010-08-16 18:59:00 UTC,+1.30058004656,+5.20163080258,+5.63400835227,+0,+1.30005932238,+0,+0,+0,+5.19894360718,+0,+5.19909725194,+5.19934242484,+0,+3.03341348958,+4.3327612339,+3.89980807714,+4.33301259449,+6.49882398488,+4.78777557638,+0
2010-08-16 18:59:30 UTC,+1.30258264859,+5.20963982879,+5.64268253239,+0,+1.30207182143,+0,+4.33974777509,+0,+0,+0,+5.20714498586,+5.20739066145,+0,+3.03810920925,+4.33946802099,+3.90584483658,+4.33971989399,+6.50888352818,+4.79097875489,+0
2010-08-16 19:00:00 UTC,+0,+5.2082420682,+5.641168687,+0,+0,+0,+4.33867234393,+0,+0,+0,+5.20585464851,+5.20610024351,+0,+3.03735631874,+4.338392685,+3.9048769298,+4.33864447585,+6.50727062638,+4.79391887387,+4.79351332197
2010-08-16 19:00:30 UTC,+0,+5.21616798523,+5.64975285681,+0,+0,+0,+4.34527417875,+0,+0,+0,+5.21377574546,+5.214021835,+0,+3.04197814739,+4.34499393583,+3.91081869609,+4.3452462308,+6.51717187554,+4.78714986377,+4.78674505094
2010-08-16 19:01:00 UTC,+0,+5.21435960965,+5.64779429415,+5.21254969333,+0,+0,+4.34376801356,+0,+0,+0,+5.21196859917,+0,+0,+3.04092370765,+4.3434879038,+3.9094631212,+4.34374008382,+6.5149129705,+4.79148345474,+4.79107816872
2010-08-16 19:01:30 UTC,+0,+0,+5.63924461277,+5.20431507562,+0,+0,+4.33690589889,+0,+0,+0,+5.20373521012,+0,+0,+3.03611966159,+4.33662639626,+3.90328709853,+4.3368780522,+6.50462136106,+4.79333165221,+4.79292616444
2010-08-16 19:02:00 UTC,+0,+0,+5.63743617091,+5.20251311887,+0,+0,+4.33540428288,+0,+0,+0,+5.20193352236,+0,+2.60145739044,+3.03506840653,+4.33512491318,+3.90193561798,+4.33537645439,+6.50236927915,+4.78367682566,+4.78327239215
2010-08-16 19:02:30 UTC,+1.30379871957,+0,+5.64794988992,+5.21196027136,+1.30313150756,+2.60608417638,+4.34327683336,+0,+0,+0,+5.21137926517,+0,+2.60618140506,+3.04057984099,+4.34299676707,+3.90902105047,+4.34324890957,+6.51417631208,+4.77659960615,+4.7761959459
2010-08-16 19:03:00 UTC,+1.30092281954,+0,+5.63549305761,+5.20080181398,+1.30034152211,+2.60050468396,+4.33397820937,+4.76735750846,+0,+0,+5.20022247289,+0,+2.6006016586,+0,+4.33369896588,+0,+0,+6.5002304937,+4.7878053525,+4.78740046803
2010-08-16 19:03:30 UTC,+1.30035731562,+0,+5.63304360362,+5.19814771944,+1.29967791015,+2.59917757393,+4.33176648547,+4.76492462262,+0,+5.6305815227,+5.19756877473,+0,+2.5992744881,+0,+4.33148743788,+0,+0,+6.49691341197,+4.77586151105,+4.77545793148
2010-08-16 19:04:00 UTC,+1.30048216438,+0,+5.63358437995,+5.19849904423,+1.29976575306,+2.59935324465,+4.33205925328,+4.76524666582,+5.1977664497,+5.63096206021,+5.19792004696,+0,+2.59945016684,+0,+4.33178017971,+0,+0,+6.49735249684,+4.76933414609,+4.76892578588
2010-08-16 19:04:30 UTC,+1.30047693392,+0,+5.63356172446,+5.19847814365,+1.29976052722,+2.59934279387,+4.3320418363,+4.76522750723,+5.19774555309,+5.63093942174,+5.19789914951,+0,+2.59943971559,+0,+4.33176276427,+0,+0,+6.49732637534,+4.76893893245,+4.76853061637
2010-08-16 19:05:00 UTC,+1.30226401456,+0,+5.64130238326,+5.20561922503,+1.30154603511,+2.60291350335,+4.33799267949,+4.77177340664,+5.20488528043,+5.63867428838,+5.20503916489,+5.20640286546,+2.60301058768,+0,+4.33771308067,+0,+0,+6.50625128441,+4.75990141708,+4.75949411016
2010-08-16 19:05:30 UTC,+0,+5.2213761811,+0,+5.21875180787,+1.30482961748,+2.60948010512,+0,+4.78381143888,+5.21801537527,+5.65289885488,+5.21816978896,+5.2184161527,+2.60957748838,+0,+0,+0,+0,+6.5226643623,+4.75776165646,+4.75735458856
2010-08-16 19:06:00 UTC,+0,+5.21648333339,+0,+5.21392977181,+0,+2.60706897316,+0,+4.77939130105,+5.21319425236,+5.64767586278,+5.21334847182,+5.21359453472,+2.60716624668,+0,+0,+0,+0,+6.51663779006,+4.76430467659,+4.76389687789
2010-08-16 19:06:30 UTC,+0,+5.2228961341,+0,+5.22094066084,+0,+0,+0,+4.78581785934,+5.22020381372,+5.6552697126,+5.22035831557,+5.22060481588,+0,+0,+0,+0,+0,+0,+4.76024732445,+4.75983997889
2010-08-16 19:07:00 UTC,+0,+5.22243024614,+0,+5.2202816494,+0,+0,+0,+4.78521377398,+5.21954492704,+5.65455590383,+5.21969940236,+5.21994586157,+0,+3.04543450259,+0,+0,+4.35018324013,+0,+4.75985936391,+4.75945206168
2010-08-16 19:07:30 UTC,+0,+5.21604375766,+0,+5.21389928057,+0,+0,+0,+4.77936335115,+5.21316376703,+5.64764283631,+5.21331798523,+5.21356404618,+0,+3.04171105187,+0,+0,+4.34486471533,+0,+4.76698353587,+4.76657543808
2010-08-16 19:08:00 UTC,+1.30230727237,+5.20854302144,+0,+5.20634883773,+0,+0,+0,+4.7724422089,+5.20561475484,+5.63946456886,+5.20576866871,+5.20601425837,+0,+3.03730615102,+0,+3.90481624734,+4.33857281694,+0,+4.77222166863,+4.7718129861
2010-08-16 19:08:30 UTC,+1.30377753445,+5.21442306575,+0,+5.21222624897,+1.30328824583,+0,+0,+4.77782976034,+5.21149105238,+5.64583069093,+5.21164520315,+5.2118911597,+0,+3.04073501133,+0,+3.90922435668,+4.34347055274,+0,+0,+4.77702413804
2010-08-16 19:09:00 UTC,+1.30228796205,+5.20846579343,+0,+5.20620612777,+1.30169278029,+0,+0,+4.77231139327,+5.205472072,+5.63930999255,+5.20562598011,+5.20587156082,+0,+3.03722289452,+0,+3.90470921363,+4.33845389457,+0,+0,+4.78268600051
2010-08-16 19:09:30 UTC,+1.3003637566,+5.20077028621,+0,+5.19880548558,+1.29984237359,+0,+0,+0,+5.19807283293,+5.63129398233,+0,+5.19847156106,+0,+3.03290538671,+4.33204117523,+3.89915866798,+4.33229136018,+0,+0,+0
2010-08-16 19:10:00 UTC,+1.29713591258,+5.1878593696,+0,+5.18578175,+1.29658600631,+2.59299429688,+4.32146161152,+0,+5.18505156887,+0,+0,+5.18544895711,+2.59309092937,+3.02530738624,+4.32118910165,+3.88939075387,+4.32143846235,+0,+0,+0
2010-08-16 19:10:30 UTC,+1.29944015818,+5.19707477026,+0,+5.19487283464,+1.29885907999,+2.59754005412,+4.32903744142,+0,+5.19414092811,+0,+0,+5.19453925174,+2.5976368937,+3.0306110923,+4.32876427987,+3.89620914578,+4.32901421597,+0,+0,+0
2010-08-16 19:11:00 UTC,+0,+5.20455633796,+5.63718247104,+0,+1.30082879452,+2.6014791452,+4.33560627873,+0,+5.20201724354,+0,+0,+5.20242250411,+2.60157616421,+3.03520697805,+4.33532849294,+3.90211757115,+4.33557892741,+0,+0,+0
2010-08-16 19:11:30 UTC,+0,+0,+5.64745066527,+0,+1.3030746799,+2.60597053082,+4.34309150869,+0,+5.21099788788,+0,+0,+5.21140409232,+2.60606775432,+3.04044724644,+4.3428130661,+3.90885440893,+4.3430640684,+6.51389225759,+0,+0
2010-08-16 19:12:00 UTC,+0,+0,+5.65726265217,+0,+0,+2.6106975632,+4.35096946171,+0,+0,+0,+0,+5.22085691248,+2.61079690465,+0,+4.35069032836,+3.91594470442,+4.35094192795,+6.52570737248,+0,+0
2010-08-16 19:12:30 UTC,+0,+0,+5.65010951125,+0,+0,+2.60750819372,+4.34565413892,+0,+0,+0,+0,+5.21447901323,+2.60760738541,+0,+4.34537547159,+3.91116082094,+0,+6.51773561254,+0,+0
2010-08-16 19:13:00 UTC,+0,+0,+5.64584418309,+0,+0,+2.60553997453,+4.34237395441,+0,+0,+0,+0,+5.21054309304,+2.60563907382,+0,+4.34209557471,+3.90820859755,+0,+6.51281609138,+0,+0
2010-08-16 19:13:30 UTC,+1.30363495793,+0,+5.64724917997,+0,+0,+2.60624900569,+4.34355560786,+0,+0,+0,+0,+0,+0,+0,+4.34327712453,+3.90927210631,+0,+6.51458829931,+4.78174126182,+0
2010-08-16 19:14:00 UTC,+1.30476019563,+0,+5.65212311231,+0,+0,+0,+4.34769529459,+0,+0,+0,+0,+0,+0,+0,+4.34741644821,+0,+0,+6.52079687568,+4.77940084831,+0
2010-08-16 19:14:30 UTC,+1.30402562381,+0,+5.64894133707,+0,+0,+0,+4.34515950966,+0,+0,+0,+0,+0,+0,+0,+4.34488088565,+0,+0,+6.51699378245,+4.78418001864,+0
2010-08-16 19:15:00 UTC,+1.30386743222,+0,+5.64825613527,+0,+1.30345906414,+0,+4.34437260898,+4.7787868152,+0,+0,+0,+0,+0,+0,+4.34409405401,+0,+0,+6.51581361279,+4.78636456531,+4.78596139969
2010-08-16 19:15:30 UTC,+1.3033088709,+5.21254696739,+5.6458367441,+5.21087544859,+1.3028602658,+0,+0,+4.77659154401,+0,+5.64436757045,+0,+0,+0,+0,+4.34209851569,+0,+0,+6.51282050256,+4.78834772625,+4.78794434534
2010-08-16 19:16:00 UTC,+1.30295889623,+5.21114730873,+5.64432083997,+5.20906461752,+1.3024074978,+0,+0,+4.7749316388,+5.20833812278,+5.64240616761,+5.20849134622,+0,+0,+0,+4.34058963409,+0,+0,+6.5105670736,+4.78005506042,+4.77965257996
2010-08-16 19:16:30 UTC,+0,+5.20335851383,+5.63588516452,+5.20108476586,+1.30041226948,+0,+0,+4.76761687738,+5.20035975924,+5.63376278615,+5.20051266331,+0,+0,+3.03423715091,+4.33394039372,+0,+0,+6.50059384113,+4.7763076383,+4.77590556495
2010-08-16 19:17:00 UTC,+0,+5.20173982763,+5.63413204218,+5.19924522698,+1.29995232357,+0,+0,+4.76593065708,+5.19852056352,+5.6317702885,+5.19867339395,+0,+0,+3.03316396917,+4.33240759133,+0,+4.33265780409,+6.49829478237,+4.7778437799,+4.77744153968
2010-08-16 19:17:30 UTC,+0,+5.20478440574,+5.63742948053,+5.20202114642,+1.30064639576,+2.60111646802,+0,+4.76847521418,+5.20129596513,+5.63477702733,+5.20144890669,+0,+2.60121327038,+3.03478343266,+4.3347206362,+0,+4.33497102451,+6.50176413113,+4.78099816494,+4.78059558207
2010-08-16 19:18:00 UTC,+0,+5.20453182012,+5.63715591702,+5.20179657439,+0,+2.60100197731,+0,+4.76826532774,+5.20106703763,+5.6345290181,+5.20121997002,+5.20146411697,+2.60109877447,+3.03464985207,+0,+0,+4.33478021976,+6.50147796376,+4.77980757205,+4.77940511843
2010-08-16 19:18:30 UTC,+0,+5.20395200513,+0,+5.20104670615,+0,+2.60062702551,+0,+4.76757795932,+5.20031731041,+5.63372405404,+5.20047021281,+5.20071431329,+2.60072380567,+3.03421238185,+0,+0,+4.33415534297,+6.50054077864,+4.78423408804,+4.78383115374
2010-08-16 19:19:00 UTC,+1.29926143749,+5.19636001012,+0,+5.19392382021,+0,+2.59706541444,+0,+4.76104874986,+5.19319576573,+5.62600888954,+5.19334838283,+5.19359204135,+2.5971620329,+3.03005691728,+0,+3.89549408798,+4.3282197322,+0,+4.7849688594,+4.78456584531
2010-08-16 19:19:30 UTC,+1.29765330444,+5.18992858178,+0,+5.1874982295,+0,+2.59385246744,+0,+4.75516313582,+5.18677138546,+5.61904900164,+5.18692374509,+5.18716700477,+2.59394894002,+3.02630825208,+0,+3.89067484761,+4.32286518846,+0,+4.77977478266,+4.77937233269
2010-08-16 19:20:00 UTC,+1.29812403419,+5.19181117763,+0,+5.18923707181,+0,+2.59472192964,+4.32434140962,+4.75675705247,+5.18850990016,+5.62093243117,+5.18866232947,+5.1889056971,+2.5948184417,+3.02732268609,+0,+3.89197899215,+4.32431419254,+0,+4.7784196313,+4.77801732851
2010-08-16 19:20:30 UTC,+1.29854523246,+5.19349568157,+0,+5.19092028827,+0,+2.59556357759,+4.32574407656,+4.75829997946,+5.1901927995,+5.6227556095,+5.19034529627,+5.19058876839,+2.59566012786,+3.02830466818,+0,+3.89324141689,+4.32571684274,+0,+4.77793102826,+4.77752877854
2010-08-16 19:21:00 UTC,+1.29930101356,+5.19651828718,+0,+5.19440601917,+1.29874126401,+2.59730652531,+4.32864882449,+0,+5.19367787381,+5.62653118397,+5.19383051024,+5.19407419871,+0,+0,+0,+3.89585574076,+4.32862155602,+0,+4.7790631089,+4.77866073622
2010-08-16 19:21:30 UTC,+0,+0,+0,+5.20345983476,+1.3010050153,+0,+4.33619359864,+0,+5.202729985,+0,+5.20288298397,+5.20312723407,+0,+0,+0,+3.90264616932,+4.33616624033,+0,+4.77939175521,+4.7789893468
2010-08-16 19:22:00 UTC,+0,+0,+0,+5.19806208634,+1.2996554009,+0,+4.33169551797,+0,+5.19733325257,+0,+5.19748603543,+5.19772995074,+0,+0,+4.33141807558,+3.89859781812,+4.3316682132,+0,+0,+4.77876772214
2010-08-16 19:22:30 UTC,+0,+0,+0,+5.20368467293,+1.30106123222,+0,+4.33638096199,+0,+5.20295478086,+0,+5.20310778882,+5.20335205286,+0,+0,+4.33610310823,+3.9028147996,+0,+0,+0,+4.78056203547
2010-08-16 19:23:00 UTC,+0,+0,+0,+5.19941853281,+1.29999455709,+0,+4.33282587921,+0,+5.1986894436,+0,+5.1988422808,+5.19908628027,+0,+0,+4.33254833753,+3.89961516299,+0,+0,+0,+4.78127917442
2010-08-16 19:23:30 UTC,+0,+0,+0,+5.21160261654,+1.30304097813,+0,+4.34297918533,+0,+0,+0,+5.21102455974,+5.21126931463,+0,+0,+4.34270075261,+3.90875331593,+0,+0,+0,+4.78207272545
2010-08-16 19:24:00 UTC,+0,+0,+5.64447726376,+5.20968854468,+0,+0,+4.34138414066,+0,+0,+0,+5.20911077122,+5.20935540751,+0,+0,+4.34110584783,+3.90731774786,+0,+0,+0,+0
2010-08-16 19:24:30 UTC,+1.30202242238,+0,+5.6402645333,+0,+0,+0,+4.33828855328,+0,+0,+0,+5.20539658114,+5.20564098711,+0,+0,+4.3380105321,+0,+0,+6.50669866423,+0,+0
2010-08-16 19:25:00 UTC,+1.3030180944,+0,+5.64457725463,+0,+0,+0,+0,+0,+0,+0,+5.20933555799,+5.20958020826,+2.60515754543,+0,+4.34129317969,+0,+0,+6.51162232551,+0,+0
2010-08-16 19:25:30 UTC,+1.30396211326,+0,+5.64866624325,+0,+0,+2.60680631755,+0,+0,+0,+0,+5.21282638342,+5.21307125003,+2.60690337812,+0,+4.34420234868,+0,+0,+6.51598580435,+0,+0
2010-08-16 19:26:00 UTC,+1.30504924031,+5.21950725219,+5.65337510079,+0,+0,+2.60924853069,+0,+0,+0,+0,+0,+0,+2.60934570206,+3.04427141331,+4.34827211618,+0,+0,+6.5220900714,+0,+0
2010-08-16 19:26:30 UTC,+1.30422639929,+5.2162164521,+5.64981099018,+0,+0,+2.60748106873,+0,+4.78014737941,+0,+0,+0,+0,+2.6075781599,+3.04220924957,+4.34532677161,+0,+0,+6.5176723326,+0,+0
2010-08-16 19:27:00 UTC,+0,+5.21304983629,+5.64638137767,+0,+1.30295523093,+2.6057337497,+0,+4.77694415663,+0,+0,+0,+0,+2.60583076161,+3.04017058737,+4.34241499373,+0,+4.34266596587,+6.51330494066,+0,+0
2010-08-16 19:27:30 UTC,+0,+5.21153647693,+5.64474232966,+0,+1.30253451111,+2.6048923809,+0,+4.77540174133,+0,+5.64296367114,+0,+0,+2.60498935462,+3.03918893101,+4.34101291501,+0,+4.34126378077,+6.511201955,+4.78233430265,+0
2010-08-16 19:28:00 UTC,+0,+5.20323126858,+5.6357473512,+0,+1.30039253293,+2.60060878508,+0,+4.76754896168,+5.20028083824,+5.6336845417,+0,+0,+2.60070556441,+3.03419110005,+4.33387462025,+0,+4.33412494436,+6.50049518713,+4.79321707385,+0
2010-08-16 19:28:30 UTC,+0,+5.20741836883,+5.64028220127,+0,+1.30147209649,+2.60276773047,+0,+4.77150678661,+5.2045977127,+5.63836125118,+0,+0,+0,+3.03671002216,+4.33747234254,+0,+4.33772293969,+6.50589143067,+4.78949279975,+0
2010-08-16 19:29:00 UTC,+0,+5.20562100052,+5.63833555675,+5.20339834716,+1.30098964139,+0,+0,+4.76973804146,+5.20266850894,+5.63627123779,+0,+0,+0,+3.03558432019,+4.33586452663,+0,+4.33611500176,+6.50347985872,+4.78440818441,+0
2010-08-16 19:29:30 UTC,+0,+5.21221149857,+5.64547341368,+5.21020708959,+1.3026920506,+0,+0,+4.77597930221,+5.20947597033,+5.64364613801,+0,+0,+0,+3.03955651446,+0,+0,+4.34178883214,+6.51198942269,+4.78560611432,+4.78520303104
2010-08-16 19:30:00 UTC,+1.30166275687,+5.20596364003,+5.63870665328,+5.20388201409,+0,+0,+4.33654541138,+4.77018139666,+5.20315208477,+5.6367951223,+0,+0,+0,+0,+0,+3.90296280695,+4.33651804889,+6.50408434538,+4.78619139012,+4.78578824333
2010-08-16 19:30:30 UTC,+1.30105574365,+5.20353600359,+5.63607739529,+5.20156161412,+0,+0,+4.33461176323,+4.76805439284,+5.20083212157,+5.63428177751,+0,+5.20234633935,+0,+0,+0,+3.90122248981,+4.33458442374,+6.5011843105,+4.79145296486,+4.79104924687
2010-08-16 19:31:00 UTC,+1.30202004236,+5.20739253706,+5.64025422418,+5.20505642694,+0,+0,+4.33752407941,+4.77125792686,+5.20432627672,+5.63806718954,+0,+5.2047236887,+0,+0,+0,+3.90384362526,+4.33749670527,+6.50555212623,+4.79106933689,+4.79066566053
2010-08-16 19:31:30 UTC,+1.30498797036,+0,+0,+5.21710639024,+0,+0,+4.34756561967,+4.78230357362,+5.21637397371,+5.6511191271,+0,+5.21677261457,+0,+0,+0,+3.91288118704,+4.34753812627,+0,+4.78278527989,+4.78238250292
2010-08-16 19:32:00 UTC,+1.30477052672,+0,+0,+5.21646040269,+0,+0,+4.34702730183,+4.78171142654,+5.21572810753,+5.65041942451,+0,+5.21612668257,+0,+0,+0,+3.91239669159,+0,+0,+4.77842881765,+4.77802651387
2010-08-16 19:32:30 UTC,+0,+0,+0,+5.21433065264,+0,+0,+4.34525252705,+0,+5.21359875789,+5.64811258214,+0,+5.21399711581,+2.60736639373,+0,+0,+3.91079936325,+0,+0,+4.78490912635,+4.78450611876
2010-08-16 19:33:00 UTC,+0,+0,+0,+5.2119914694,+0,+2.60609966535,+4.34330322628,+0,+5.21126001454,+5.64557889194,+5.2114133549,+5.21165813394,+2.60619669386,+0,+0,+3.90904495847,+0,+0,+4.78187659055,+4.78147391229
2010-08-16 19:33:30 UTC,+0,+0,+0,+5.20922464169,+1.30244640636,+2.60471618622,+4.34099755852,+0,+5.20849370726,+0,+5.20864693692,+5.20889154446,+2.60481315194,+0,+4.34071929961,+3.90696981718,+0,+0,+4.78179535946,+4.78139269001
2010-08-16 19:34:00 UTC,+0,+0,+0,+5.21188963739,+1.30311274277,+2.60604874692,+4.34321836708,+0,+5.2111582018,+0,+5.21131153806,+5.21155631075,+2.6061457731,+0,+4.34293991337,+3.9089685837,+0,+0,+4.78622802761,+4.78582487679
2010-08-16 19:34:30 UTC,+0,+0,+0,+5.21800533406,+1.30464186775,+2.60910673955,+4.34831473237,+0,+5.21727274849,+0,+5.21742632933,+5.217671481,+2.60920390448,+0,+4.34803583172,+3.91355540159,+0,+0,+4.78690905368,+4.78650582893
2010-08-16 19:35:00 UTC,+1.30331167398,+0,+0,+5.2105678981,+1.30278226457,+2.60538784611,+0,+0,+0,+0,+5.20998999443,+5.21023468523,+2.60548484231,+3.03976700874,+4.34183857107,+3.90797726944,+0,+0,+4.7833634121,+4.78296057236
2010-08-16 19:35:30 UTC,+1.3030978916,+0,+0,+5.20991377347,+1.30261871192,+2.60506076836,+0,+0,+0,+0,+5.20933596668,+5.20958061692,+2.60515774971,+3.03938539493,+4.34129352024,+0,+0,+0,+0,+4.78686100432
2010-08-16 19:36:00 UTC,+1.30359510877,+5.21369172272,+0,+5.2122608334,+0,+2.6062343537,+0,+0,+0,+0,+5.21168267905,+5.21192747477,+0,+3.04075466069,+4.34324921327,+0,+0,+0,+0,+4.78607302351
2010-08-16 19:36:30 UTC,+1.30385092103,+5.21471479632,+0,+5.21317730609,+0,+2.60669261167,+0,+0,+0,+0,+5.212599016,+5.21284386854,+0,+3.04128932737,+4.34401286622,+0,+0,+0,+0,+4.78711260278
2010-08-16 19:37:00 UTC,+1.30504489033,+5.21948985527,+0,+5.21786089028,+0,+0,+0,+0,+0,+0,+5.21728190697,+5.21752704968,+0,+3.04402171233,+4.34791547363,+0,+4.34816686285,+0,+0,+4.78756379849
2010-08-16 19:37:30 UTC,+0,+5.22010651162,+5.65402413046,+0,+0,+0,+0,+0,+0,+0,+5.2177780336,+5.21802320708,+0,+3.04431119361,+4.34832893351,+0,+4.34858035411,+6.52217529202,+0,+4.78664810739
2010-08-16 19:38:00 UTC,+0,+5.21366873594,+5.64705167873,+0,+0,+0,+0,+0,+0,+0,+5.21161187349,+0,+0,+3.04071334693,+4.34319020566,+0,+4.34344123659,+6.51446768536,+0,+0
2010-08-16 19:38:30 UTC,+0,+5.21890047251,+5.65271792631,+0,+0,+0,+0,+4.78236555669,+0,+0,+5.21659512742,+0,+0,+3.04362098849,+4.34734312826,+0,+4.34759447409,+6.52069667722,+0,+0
2010-08-16 19:39:00 UTC,+0,+5.20958692048,+5.64263085698,+0,+0,+0,+0,+4.77394199792,+0,+0,+5.20740702386,+0,+0,+3.03825989051,+4.33968598623,+0,+4.33993675137,+6.50921168711,+0,+0
2010-08-16 19:39:30 UTC,+0,+5.20580826574,+5.63853837473,+0,+1.30114200074,+0,+0,+4.77029661122,+0,+5.636931264,+5.20343077239,+0,+0,+0,+4.33637227491,+0,+4.3366227886,+6.50424143314,+0,+0
2010-08-16 19:40:00 UTC,+0,+5.20053878967,+5.63283125497,+0,+1.29966654156,+0,+4.33173264823,+4.76488737996,+5.19737780088,+5.6305395203,+5.19753058554,+0,+2.59925363801,+0,+4.33145520257,+0,+4.33170534302,+6.49686628923,+0,+0
2010-08-16 19:40:30 UTC,+1.2996596839,+5.19795272232,+5.63003040811,+0,+1.29894715011,+2.59771826282,+4.3293350147,+4.76224999442,+5.1945011548,+5.62742308997,+5.19465382423,+0,+2.59781491094,+0,+4.32905777961,+3.89647332395,+4.32930773805,+6.49327038135,+4.79216024814,+0
2010-08-16 19:41:00 UTC,+1.30233448156,+5.20865007809,+5.64161620723,+0,+1.3016752588,+2.60317402087,+4.33842742874,+4.77225160684,+5.20541010217,+5.63924135773,+5.20556320845,+0,+2.60327091663,+0,+0,+3.90465665546,+4.33840004386,+6.50690694584,+4.78559446389,+0
2010-08-16 19:41:30 UTC,+1.30024127917,+0,+5.63254956902,+0,+1.2995705271,+2.59896491185,+4.33141264516,+4.7645353781,+5.19699386584,+5.63012358216,+5.19714663511,+0,+2.59906161655,+0,+0,+3.89834322765,+4.33138534376,+6.49638635704,+4.79335882501,+0
2010-08-16 19:42:00 UTC,+1.30130853524,+0,+5.63717235354,+5.20220978708,+1.30069246236,+2.60120859343,+4.33515190219,+4.76864854314,+5.20148017241,+5.63498384693,+0,+0,+2.60130539999,+0,+0,+3.90170862433,+0,+6.50199439667,+4.78997748588,+0
2010-08-16 19:42:30 UTC,+1.30313079659,+0,+5.64506542087,+5.20955920998,+0,+2.60488347826,+4.34127636277,+4.7753854208,+5.20882821259,+5.64294438617,+0,+0,+2.60498045158,+0,+0,+3.90722074588,+0,+6.51117970295,+4.789650342,+0
