# file...... Output/Qh/house_Qh_file_015.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_0_7C_tm_0_C_7_Meter_34_281:Qh,house_0_8C_tm_0_C_8_Meter_34_282:Qh,house_0_9C_tm_0_C_9_Meter_34_283:Qh,house_0_10C_tm_0_C_10_Meter_34_284:Qh,house_0_11C_tm_0_C_11_Meter_34_285:Qh,house_0_12C_tm_0_C_12_Meter_34_286:Qh,house_0_13C_tm_0_C_13_Meter_34_287:Qh,house_0_14C_tm_0_C_14_Meter_34_288:Qh,house_0_15C_tm_0_C_15_Meter_34_289:Qh,house_2_1A_tm_2_A_1_Meter_35_290:Qh,house_2_2A_tm_2_A_2_Meter_35_291:Qh,house_2_3A_tm_2_A_3_Meter_35_292:Qh,house_2_4A_tm_2_A_4_Meter_35_293:Qh,house_2_5A_tm_2_A_5_Meter_35_294:Qh,house_2_6A_tm_2_A_6_Meter_35_295:Qh,house_2_7A_tm_2_A_7_Meter_35_296:Qh,house_2_8A_tm_2_A_8_Meter_35_297:Qh,house_2_9A_tm_2_A_9_Meter_35_298:Qh,house_2_10A_tm_2_A_10_Meter_35_299:Qh,house_2_11A_tm_2_A_11_Meter_35_300:Qh
2010-08-16 21:10:00 UTC,-56521.7876137,-30438.1854474,+0,+0,-69568.5291642,+0,-21743.4779914,+0,-56518.5944434,+0,+0,-34547.1386407,+0,+0,+0,-47493.0383724,+0,-51817.2480489,-43176.3519086,+0
2010-08-16 21:10:30 UTC,-56507.1692328,+0,+0,+0,-69550.5362821,+0,+0,+0,-56503.9769885,+0,+0,-34558.6003757,+0,+0,+0,-47508.7935516,+0,-51834.4389371,-43190.6752645,-25919.1071874
2010-08-16 21:11:00 UTC,-56591.1869134,+0,+0,+0,-69653.9497589,+0,+0,+0,-56587.9887115,+0,+0,-34577.4227275,+0,+0,+0,-47534.6673352,+0,-51862.6699202,+0,-25933.2240777
2010-08-16 21:11:30 UTC,+0,+0,+0,+0,-69683.7794019,+0,+0,+0,-56612.221915,+0,+0,-34587.4860047,+0,+0,+0,-47548.5006262,+0,-51877.7634759,+0,-25940.7716032
2010-08-16 21:12:00 UTC,+0,+0,+0,+0,-69728.387314,+0,+0,+0,-56648.674677,+0,+0,-34574.7244498,+0,+0,-43213.6027019,-47530.9581996,+0,+0,+0,-25931.2003513
2010-08-16 21:12:30 UTC,+0,+0,+0,+0,-69562.0887025,+0,+0,+0,-56513.2597893,+0,+0,+0,+0,+0,-43268.9563799,-47591.8404594,+0,+0,+0,-25964.4180718
2010-08-16 21:13:00 UTC,+0,+0,+0,+0,-69572.5027011,+0,+0,+0,-56521.7199515,+0,+0,+0,-25966.6114348,+0,-43275.2108378,-47598.7195968,+0,+0,+0,+0
2010-08-16 21:13:30 UTC,+0,+0,+0,-52195.470952,+0,+0,+0,+0,-56540.7833549,+0,+0,+0,-25947.9498692,+0,-43244.1105928,-47564.5131395,+0,+0,+0,+0
2010-08-16 21:14:00 UTC,+0,+0,-47836.9189634,-52184.6331322,+0,+0,+0,+0,-56529.0435198,+0,+0,+0,-25967.5141227,+0,-43276.715203,-47600.3742138,+0,+0,+0,+0
2010-08-16 21:14:30 UTC,+0,+0,-47770.6380843,-52112.3288986,+0,-17375.0820924,-21717.4290293,-13030.9455175,-56450.7215164,+0,+0,+0,-25984.8483367,+0,-43305.6033646,-47632.1476522,+0,+0,+0,+0
2010-08-16 21:15:00 UTC,+0,+0,-47755.4883521,-52095.8024165,+0,-17369.571436,-21710.5413558,-13026.8126963,+0,+0,-52003.448372,+0,-26004.5480516,+0,-43338.4337284,+0,+0,+0,+0,+0
2010-08-16 21:15:30 UTC,+0,+0,-47745.0528203,-52084.4184792,+0,-17365.775727,-21705.7970822,-13023.966009,+0,+0,-51979.7743597,+0,-25992.7095144,+0,-43318.7042226,+0,+0,+0,+0,+0
2010-08-16 21:16:00 UTC,+0,+0,-47701.98446,-52037.4362312,+0,-17350.1097767,-21686.2164841,-13012.2170328,+0,+0,-51924.4955302,+0,-25965.0662837,+0,-43272.635672,+0,+0,+0,+0,+0
2010-08-16 21:16:30 UTC,+0,+0,-47682.1731169,-52015.8245093,+0,+0,+0,+0,+0,+0,-51885.1641424,+0,-25945.3978739,+0,-43239.8574807,+0,+0,+0,+0,+0
2010-08-16 21:17:00 UTC,+0,+0,-47682.4363344,-52016.111647,+0,+0,+0,+0,+0,+0,-51858.7301126,+0,+0,-47537.1203746,-43217.8277549,+0,+0,+0,+0,+0
2010-08-16 21:17:30 UTC,+0,+0,-47661.1674319,-51992.9099085,+0,+0,+0,+0,+0,+0,-51857.4274823,-34577.2366265,+0,-47535.9262905,+0,+0,+0,+0,+0,-25933.0845108
2010-08-16 21:18:00 UTC,-56313.9076748,+0,-47652.1644263,-51983.0887445,+0,+0,+0,+0,+0,-64825.4000795,-51860.8606487,-34579.5259057,+0,-47539.0733764,+0,+0,-60503.8886722,+0,+0,-25934.8014856
2010-08-16 21:18:30 UTC,-56307.8379656,+0,-47647.0282312,+0,+0,+0,+0,+0,+0,-64756.8875021,-51806.0501203,-34542.9775427,+0,-47488.8301259,+0,+0,-60439.94313,+0,-43171.1510311,-25907.3899677
2010-08-16 21:19:00 UTC,-56321.2551183,+0,-47658.3818418,+0,+0,+0,+0,+0,+0,-64753.9110124,-51803.6689084,-34541.3897206,+0,-47486.6473367,+0,+0,-60437.1650526,+0,-43169.1667286,-25906.1990905
2010-08-16 21:19:30 UTC,-56318.9771397,+0,-47656.4542137,+0,-69319.0192314,+0,+0,+0,+0,-64832.5477286,+0,-34583.3388533,+0,-47544.3150581,+0,+0,-60510.5598604,+0,-43221.590576,-25937.6612219
2010-08-16 21:20:00 UTC,-56325.888144,+0,+0,+0,-69327.5259188,+0,-21668.1755728,+0,+0,-64743.5225535,+0,-34535.8481995,+0,-47479.0290563,+0,+0,-60427.4691214,+0,-43162.2411177,+0
2010-08-16 21:20:30 UTC,-56331.1725591,-30335.6989196,+0,+0,-69334.0302845,+0,-21670.2085767,-13002.587967,+0,-64761.6137884,+0,-34545.4990558,+0,-47492.2961451,+0,+0,-60444.3543981,+0,-43174.3017958,+0
2010-08-16 21:21:00 UTC,-56338.1133101,-30339.4368105,+0,+0,-69342.5733649,-17339.4386932,-21672.8788009,-13004.1901798,+0,-64767.7523098,+0,+0,+0,-47496.7977896,+0,+0,-60450.0837269,+0,-43178.3940942,+0
2010-08-16 21:21:30 UTC,-56347.2138319,-30344.3378306,+0,+0,-69353.7748169,-17342.2398565,-21676.3799259,-13006.2909575,+0,-64829.0705601,+0,+0,+0,+0,+0,+0,-60507.3145142,+0,-43219.2724367,+0
2010-08-16 21:22:00 UTC,-56380.7016858,-30362.37247,+0,+0,-69394.9936155,-17352.5474993,-21689.2632686,-13014.0213409,+0,-64810.232453,+0,+0,+0,+0,+0,+0,-60489.7321519,-51853.6886874,-43206.7138494,+0
2010-08-16 21:22:30 UTC,-56393.4739165,-30369.2508616,+0,+0,-69410.7144198,-17356.4788228,+0,+0,+0,-64849.206088,+0,+0,-25942.7683443,+0,+0,+0,-60526.1078116,-51884.8718846,-43232.695961,+0
2010-08-16 21:23:00 UTC,+0,-30378.5710014,+0,+0,-69432.015925,+0,+0,+0,-56407.59022,-64831.4604976,+0,+0,-25935.6690672,+0,+0,+0,-60509.545139,-51870.6734595,+0,+0
2010-08-16 21:23:30 UTC,+0,-30381.7410755,+0,+0,-69439.2612399,+0,+0,+0,-56413.4761947,+0,+0,+0,-25931.6049277,+0,+0,+0,+0,-51862.5452544,+0,+0
2010-08-16 21:24:00 UTC,+0,+0,+0,+0,-69437.0806099,+0,+0,+0,-56411.7044007,+0,+0,+0,-25941.5774641,+0,+0,+0,+0,-51882.4901713,+0,+0
2010-08-16 21:24:30 UTC,+0,+0,+0,-52109.5949164,+0,+0,+0,+0,-56447.7595233,+0,+0,+0,-25926.0075769,+0,+0,+0,+0,-51851.3506799,+0,+0
2010-08-16 21:25:00 UTC,+0,+0,+0,-52093.7802814,+0,+0,+0,+0,-56430.628661,+0,+0,+0,-25932.4939604,+0,+0,+0,+0,-51864.3233291,+0,-25934.0511364
2010-08-16 21:25:30 UTC,+0,+0,+0,-52095.5267551,+0,+0,+0,+0,-56432.5204909,+0,+0,+0,-25945.7832602,+0,+0,+0,+0,-51890.9016869,+0,-25947.3416316
2010-08-16 21:26:00 UTC,+0,+0,+0,-52092.5646246,+0,+0,-21709.192439,+0,-56429.3118267,+0,+0,+0,-25951.0478766,+0,-43249.2732198,+0,+0,-51901.4308241,+0,-25952.6067214
2010-08-16 21:26:30 UTC,+0,+0,+0,-52081.9059294,+0,+0,-21704.7504172,+0,-56417.7658724,+0,+0,-34595.8425034,+0,+0,-43239.99507,-47559.7069824,+0,-51890.2964526,+0,-25947.0390733
2010-08-16 21:27:00 UTC,+0,+0,+0,-52090.2740417,+0,+0,-21708.2379607,-13025.4067576,-56426.8304497,+0,+0,-34593.3942139,+0,+0,-43236.9351885,-47556.3415276,+0,-51886.6243491,+0,-25945.2028397
2010-08-16 21:27:30 UTC,+0,+0,+0,-52098.0329193,+0,+0,-21711.4715959,-13027.3470335,-56435.2350866,+0,-51837.8559625,-34564.1868639,+0,+0,-43200.4317337,-47516.1926778,+0,-51842.8172713,+0,+0
2010-08-16 21:28:00 UTC,+0,+0,+0,-52102.4851444,+0,+0,-21713.3271312,-13028.460409,+0,+0,-51863.2862355,-34581.1440949,+0,+0,-43221.6249437,-47539.5023343,+0,-51868.2508258,+0,+0
2010-08-16 21:28:30 UTC,+0,+0,-47751.4302836,-52091.3753126,+0,-17368.096021,+0,-13025.6821545,+0,+0,-51871.872613,-34586.8696003,+0,+0,-43228.7807022,-47547.3726987,+0,-51876.8383106,+0,+0
2010-08-16 21:29:00 UTC,+0,+0,-47736.0269919,+0,+0,-17362.4933022,+0,+0,+0,+0,-51906.1503587,-34609.726692,+0,+0,-43257.3473242,-47578.7919047,+0,+0,+0,+0
2010-08-16 21:29:30 UTC,-56381.0873585,+0,-47709.0123389,+0,+0,-17352.6668269,+0,+0,+0,+0,-51903.1861653,-34607.7501298,+0,+0,-43254.8770095,-47576.0748936,+0,+0,+0,+0
2010-08-16 21:30:00 UTC,-56362.9383385,+0,-47693.6546169,+0,+0,-17347.0805145,+0,+0,+0,+0,-51898.8755326,+0,+0,-47573.9206948,-43251.2845925,-47572.123722,+0,+0,+0,+0
2010-08-16 21:30:30 UTC,-56371.1917652,+0,-47700.6386764,+0,-69383.288902,+0,+0,+0,+0,+0,-51885.3134487,+0,+0,-47561.4887191,-43239.9821541,-47559.6925725,+0,+0,+0,+0
2010-08-16 21:31:00 UTC,-56370.408111,+0,-47699.9755472,+0,-69382.3243347,+0,+0,+0,+0,+0,-51886.3469928,+0,+0,-47562.4361395,+0,-47560.6399298,+0,+0,+0,+0
2010-08-16 21:31:30 UTC,-56332.2292476,+0,-47667.6686421,+0,-69335.3317817,+0,+0,+0,+0,+0,+0,+0,+0,-47568.9575199,+0,-47567.1607014,+0,+0,-43243.9918431,+0
2010-08-16 21:32:00 UTC,-56331.8810425,+0,-47667.3739906,+0,-69334.9031907,+0,-21670.4818444,+0,+0,+0,+0,+0,+0,-47554.540911,+0,+0,+0,+0,-43230.8861727,+0
2010-08-16 21:32:30 UTC,-56310.3811872,+0,-47649.1807877,+0,-69308.4399178,+0,-21662.2104868,+0,+0,-64831.7025444,+0,+0,-25935.7662744,-47543.6953849,+0,+0,+0,+0,-43221.0268577,-25937.3240467
2010-08-16 21:33:00 UTC,-56319.5487401,+0,-47656.9383818,+0,-69319.7238753,+0,-21665.7373992,+0,+0,-64767.1703038,+0,+0,-25909.9495931,-47496.3710888,+0,+0,+0,+0,-43178.0058802,-25911.5050427
2010-08-16 21:33:30 UTC,-56314.6392725,+0,-47652.7839845,+0,-69313.6810169,+0,-21663.8486441,-12998.771911,+0,-64783.1768818,+0,+0,-25916.3531632,-47508.109408,+0,+0,+0,+0,-43188.6768041,-25917.909189
2010-08-16 21:34:00 UTC,+0,-30320.0101135,+0,+0,-69287.0190876,+0,-21655.5152999,-12993.7716822,+0,-64681.8475898,+0,+0,-25875.815593,+0,+0,+0,+0,+0,-43121.1247024,-25877.3680682
2010-08-16 21:34:30 UTC,+0,-30329.708334,+0,+0,-69320.3381171,+0,+0,-13000.020503,+0,-64701.806139,+0,+0,-25883.8001836,+0,+0,+0,+0,+0,-43134.4302417,-25885.353378
2010-08-16 21:35:00 UTC,+0,-30350.3970563,+0,-52024.218716,-69367.6229146,+0,+0,-13008.8885347,+0,-64724.435159,+0,-34525.6671676,-25892.8531194,+0,+0,+0,-60409.6542595,+0,-43149.5160735,+0
2010-08-16 21:35:30 UTC,+0,-30347.3853768,+0,-52019.0564822,+0,-17343.982304,+0,+0,+0,-64762.5264156,+0,-34545.9871315,-25908.091857,+0,+0,+0,-60445.2063603,+0,+0,+0
2010-08-16 21:36:00 UTC,+0,-30355.9236618,+0,-52033.691713,+0,-17348.8623344,+0,+0,+0,-64799.4441471,+0,-34565.6810713,-25922.8611152,+0,+0,+0,-60479.6631627,+0,+0,+0
2010-08-16 21:36:30 UTC,+0,-30351.2441988,+0,-52025.670593,+0,-17346.1879248,+0,+0,+0,-64824.493698,+0,-34579.0441122,+0,+0,+0,+0,-60503.0429481,+0,+0,+0
2010-08-16 21:37:00 UTC,+0,-30334.9240037,+0,-51997.6966123,+0,-17336.8601674,+0,+0,-56326.54735,-64905.2238116,+0,-34622.109971,+0,+0,+0,+0,-60578.3916061,+0,+0,+0
2010-08-16 21:37:30 UTC,+0,-30384.3376042,+0,-52082.3950578,+0,+0,+0,+0,-56418.2951136,+0,+0,-34615.955533,+0,+0,+0,+0,-60567.623712,+0,+0,+0
2010-08-16 21:38:00 UTC,+0,+0,+0,-52083.0459658,+0,+0,-21705.2261652,+0,-56419.0001957,+0,+0,-34628.9575309,+0,+0,+0,+0,-60590.3721984,+0,+0,+0
2010-08-16 21:38:30 UTC,+0,+0,+0,-52073.3881128,+0,+0,-21701.2011021,+0,-56408.5385345,+0,+0,+0,+0,+0,+0,+0,-60565.7694696,+0,+0,+0
2010-08-16 21:39:00 UTC,+0,+0,+0,-52079.0951437,+0,+0,-21703.579749,+0,-56414.7204069,+0,+0,+0,+0,+0,+0,+0,-60554.9739311,+0,+0,+0
2010-08-16 21:39:30 UTC,+0,+0,+0,+0,+0,+0,-21703.2078671,+0,-56413.7538378,+0,+0,+0,+0,+0,-43284.6844704,+0,-60584.1051013,-51934.5915814,+0,+0
2010-08-16 21:40:00 UTC,+0,+0,+0,+0,+0,+0,-21701.0975465,-13021.1224096,-56408.2688406,+0,-51891.20134,+0,+0,+0,-43244.8892704,+0,+0,-51896.1706315,+0,-25949.9768863
2010-08-16 21:40:30 UTC,+0,+0,+0,+0,+0,+0,+0,-13018.2131841,-56395.6670324,+0,-51910.0577365,+0,+0,+0,-43260.6039094,+0,+0,-51915.0294593,+0,-25959.4072335
2010-08-16 21:41:00 UTC,-56392.4632984,+0,+0,+0,+0,+0,+0,-13016.7372894,-56389.2739417,+0,-51875.1445106,+0,+0,+0,-43231.5077485,+0,+0,-51880.1117311,+0,-25941.946641
2010-08-16 21:41:30 UTC,-56357.8492054,+0,+0,+0,+0,+0,+0,-13008.7470456,+0,+0,-51825.8723453,+0,+0,+0,-43190.4451193,+0,+0,-51830.8334241,+0,-25917.3051316
2010-08-16 21:42:00 UTC,-56311.2524452,+0,+0,+0,-69309.5131456,+0,+0,+0,+0,+0,-51844.8238404,+0,+0,+0,-43206.2390123,+0,+0,-51849.7873642,+0,-25926.7830403
2010-08-16 21:42:30 UTC,-56305.2091968,+0,+0,+0,-69302.074764,+0,+0,+0,+0,+0,-51852.3356723,+0,-25928.9822603,+0,-43212.4992608,+0,+0,-51857.300165,+0,+0
2010-08-16 21:43:00 UTC,-56312.6079767,+0,-47651.0654672,+0,-69311.1816125,-17331.5896988,+0,+0,+0,+0,-51869.2136332,+0,-25937.4224064,+0,-43226.5651016,+0,+0,-51874.1803034,+0,+0
2010-08-16 21:43:30 UTC,-56329.6617133,+0,-47665.4963592,+0,-69332.1723434,-17336.8388805,+0,+0,+0,+0,-51817.3454621,+0,-25911.484739,-47499.1845921,-43183.3389421,+0,+0,-51822.3054407,+0,+0
2010-08-16 21:44:00 UTC,-56353.6863851,+0,-47685.8260645,+0,-69361.7433062,-17344.2337324,-21678.8714043,+0,+0,+0,+0,-34533.0312978,-25898.3755056,-47475.1541898,-43161.491881,-47473.3629195,+0,-51796.0872122,-43158.7179853,+0
2010-08-16 21:44:30 UTC,-56370.1099587,+0,-47699.7237114,+0,-69381.9583951,-17349.2889477,-21685.1898299,+0,+0,+0,+0,-34539.0651981,-25902.900564,-47483.4490276,-43169.0330712,-47481.6572055,+0,-51805.1372467,-43166.2585523,+0
2010-08-16 21:45:00 UTC,-56371.8404645,+0,-47701.1880673,+0,-69384.0884021,+0,-21685.8555845,+0,+0,+0,+0,-34532.5250664,-25897.9958628,-47474.4582705,+0,-47472.6670466,+0,-51795.3279335,-43158.0853478,+0
2010-08-16 21:45:30 UTC,+0,+0,-47693.2979014,+0,-69372.6116824,+0,-21682.2685244,+0,+0,+0,+0,-34550.3384638,-25911.3547423,-47498.9461609,+0,-47497.1531402,+0,-51822.0454736,-43180.3464179,+0
2010-08-16 21:46:00 UTC,+0,+0,-47686.0772788,-52020.0828537,-69362.1087874,+0,-21678.9857406,+0,+0,+0,+0,-34541.3324836,+0,-47486.5655851,+0,-47484.7733875,+0,-51808.5377201,-43169.0916394,+0
2010-08-16 21:46:30 UTC,+0,+0,-47718.0373314,-52054.9473141,+0,+0,+0,+0,+0,+0,+0,-34553.2706994,+0,-47502.9771222,+0,-47501.1838334,+0,+0,-43184.0108337,+0
2010-08-16 21:47:00 UTC,+0,+0,-47696.8757146,-52031.8626102,+0,+0,+0,-13010.8005049,+0,-64735.4041785,+0,-34531.5195892,+0,-47473.0757399,+0,-47471.2844395,+0,+0,-43156.8284602,+0
2010-08-16 21:47:30 UTC,+0,+0,-47707.882959,-52043.870151,+0,+0,+0,-13013.8032513,+0,-64802.5254086,+0,+0,+0,+0,+0,-47520.5040814,+0,+0,-43201.5754102,+0
2010-08-16 21:48:00 UTC,+0,+0,-47703.9924324,-52039.6260682,+0,+0,+0,-13012.7419263,+0,-64777.1122361,+0,+0,+0,+0,+0,-47501.8687366,+0,+0,-43184.6334983,-25915.4836926
2010-08-16 21:48:30 UTC,+0,-30343.6057162,+0,-52012.5771409,+0,+0,+0,-13005.9777542,+0,-64821.624491,+0,+0,+0,+0,+0,-47534.5093378,+0,+0,+0,-25933.2928069
2010-08-16 21:49:00 UTC,+0,-30340.6439641,+0,-52007.500486,+0,+0,+0,+0,+0,-64837.4914164,+0,+0,+0,+0,+0,-47546.1444707,+0,+0,+0,-25939.6410783
2010-08-16 21:49:30 UTC,+0,-30355.5647355,+0,-52033.0757553,+0,+0,+0,+0,+0,-64868.4089709,+0,+0,+0,+0,+0,+0,+0,+0,+0,-25952.0110247
2010-08-16 21:50:00 UTC,+0,-30358.570788,+0,-52038.2281658,+0,+0,+0,+0,+0,-64820.7123575,+0,+0,+0,+0,+0,+0,+0,+0,+0,-25932.9280492
2010-08-16 21:50:30 UTC,+0,-30342.5798363,+0,+0,+0,-17341.2363158,-21675.1248346,+0,-56340.7608076,-64869.9734513,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:51:00 UTC,+0,-30326.7702905,+0,+0,+0,-17332.2004189,-21663.8310244,+0,-56311.4067345,-64918.0649202,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:51:30 UTC,+0,-30324.2909344,+0,+0,+0,-17330.7833505,-21662.0598554,+0,-56306.8032375,-64919.7775586,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:52:00 UTC,+0,+0,+0,+0,+0,-17324.5770081,-21654.3026563,+0,-56286.6412746,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:52:30 UTC,-56294.4683656,+0,+0,+0,+0,+0,+0,+0,-56291.2856736,+0,-51968.6187033,+0,-25987.1319899,+0,+0,+0,-60629.6067769,+0,+0,+0
2010-08-16 21:53:00 UTC,-56297.934026,+0,+0,+0,-69293.1204655,+0,+0,+0,-56294.7510874,+0,-51975.3259018,-34655.8555277,-25990.4860517,+0,+0,+0,-60637.4318322,+0,+0,+0
2010-08-16 21:53:30 UTC,-56315.5345802,+0,+0,+0,-69314.7842512,+0,+0,-12998.9793181,-56312.3503901,+0,-51950.1026807,-34639.0363667,-25977.8727007,+0,+0,+0,-60608.0047775,+0,+0,+0
2010-08-16 21:54:00 UTC,-56332.7173032,+0,+0,+0,-69335.9337458,+0,+0,-13002.945802,-56329.5318913,+0,-51876.198382,-34589.7560465,-25940.9154504,+0,-43232.3862001,+0,-60521.7832014,+0,+0,+0
2010-08-16 21:54:30 UTC,-56312.725846,+0,+0,+0,-69311.3270978,+0,+0,-12998.3309459,-56309.5418556,+0,-51809.2588948,-34545.1199454,-25907.441085,+0,-43176.5998313,+0,-60443.6872265,+0,+0,+0
2010-08-16 21:55:00 UTC,-56340.2939811,+0,+0,+0,-69345.2597608,+0,+0,-13004.694931,-56337.1079314,+0,-51765.2550349,-34515.7778455,-25885.4362084,+0,-43139.9277272,+0,-60392.3494959,+0,+0,+0
2010-08-16 21:55:30 UTC,-56401.8360328,+0,+0,+0,-69421.0092927,+0,+0,+0,+0,+0,-51735.442592,-34495.8985266,-25870.5279277,+0,-43115.0824823,+0,-60357.5683528,+0,+0,-25872.0805041
2010-08-16 21:56:00 UTC,-56407.9860402,+0,+0,+0,-69428.5790789,+0,+0,+0,+0,+0,-51728.8527028,-34491.5043033,+0,+0,-43109.5905667,+0,-60349.8801577,+0,+0,-25868.784807
2010-08-16 21:56:30 UTC,-56386.4215747,+0,+0,+0,-69402.0362827,+0,-21691.4656741,+0,+0,+0,-51795.1050294,+0,+0,+0,-43164.8042668,+0,-60427.1744487,+0,+0,-25901.9185287
2010-08-16 21:57:00 UTC,+0,+0,+0,-52040.0618723,-69388.7490141,+0,-21687.3126072,+0,+0,+0,+0,+0,+0,+0,-43207.3286304,+0,-60486.7047908,+0,-43204.5506597,-25927.4373816
2010-08-16 21:57:30 UTC,+0,+0,-47727.5231174,-52065.2950166,+0,+0,-21697.8289196,+0,+0,+0,+0,+0,+0,-47538.7390003,-43219.2996079,+0,+0,+0,-43216.5206486,-25934.62116
2010-08-16 21:58:00 UTC,+0,+0,-47723.9927715,-52061.4438463,+0,+0,-21696.2238835,+0,+0,+0,+0,+0,+0,-47481.4362614,-43167.2032495,+0,+0,-51802.9417419,-43164.4285923,+0
2010-08-16 21:58:30 UTC,+0,+0,-47696.2291703,-52031.1571945,+0,-17348.018298,+0,+0,+0,+0,+0,+0,+0,-47457.7845841,-43145.700503,+0,+0,-51777.1367183,-43142.9276223,+0
2010-08-16 21:59:00 UTC,+0,+0,-47693.7915085,-52028.4980074,+0,-17347.1316078,+0,+0,+0,+0,+0,+0,+0,-47498.7516621,+0,+0,+0,-51821.833607,-43180.1694597,+0
2010-08-16 21:59:30 UTC,+0,+0,-47681.9266836,-52015.5549524,+0,-17342.8158238,+0,+0,+0,+0,+0,+0,+0,-47532.6920843,+0,+0,+0,-51858.864104,-43211.0235937,+0
2010-08-16 22:00:00 UTC,+0,+0,-47686.3138845,-52020.3407883,+0,-17344.4118071,+0,+0,+0,+0,+0,+0,+0,-47584.0368743,+0,+0,+0,-51914.8836972,-43257.6994027,+0
2010-08-16 22:00:30 UTC,+0,+0,-47702.0610312,-52037.5189757,+0,+0,+0,-13012.2153275,+0,+0,+0,+0,+0,-47602.7980094,+0,+0,+0,-51935.3529206,-43274.7545415,+0
2010-08-16 22:01:00 UTC,+0,+0,-47683.4935504,-52017.2641529,+0,+0,+0,-13007.1501691,+0,+0,+0,+0,+0,-47573.0633695,+0,+0,+0,-51902.9111202,-43247.7237458,+0
2010-08-16 22:01:30 UTC,+0,+0,-47714.1774369,+0,+0,+0,+0,-13015.52065,+0,+0,+0,+0,+0,+0,+0,+0,+0,-51867.4296433,+0,+0
2010-08-16 22:02:00 UTC,+0,+0,-47664.3329764,+0,+0,+0,+0,-13001.9232164,+0,-64860.6661362,+0,-34598.3418567,+0,+0,+0,-47563.1379532,+0,-51894.0436406,+0,+0
2010-08-16 22:02:30 UTC,+0,+0,-47667.2536572,+0,+0,+0,-21670.4281369,+0,+0,-64857.1030555,+0,-34596.4411148,-25945.9286778,+0,+0,-47560.5251647,+0,-51891.1927844,+0,+0
2010-08-16 22:03:00 UTC,+0,+0,+0,+0,+0,+0,-21673.4624044,+0,+0,-64806.7413253,+0,-34569.5754135,-25925.7810324,+0,+0,-47523.5951722,+0,-51850.8978609,+0,+0
2010-08-16 22:03:30 UTC,+0,-30344.8403965,+0,+0,+0,+0,-21676.7398471,+0,+0,-64857.6482368,+0,-34596.7319441,-25946.1467822,+0,+0,-47560.9249434,+0,-51891.6289892,+0,-25947.7062533
2010-08-16 22:04:00 UTC,-56332.51797,-30336.4250568,+0,+0,+0,+0,-21670.7282103,+0,+0,-64871.554298,+0,-34604.2475035,-25951.7100218,+0,+0,-47571.1221854,+0,-51902.755367,+0,-25953.2699928
2010-08-16 22:04:30 UTC,-56299.6184662,-30318.7072691,+0,+0,-69295.19417,+0,-21658.0712159,+0,+0,-64931.1632489,+0,-34636.0463557,-25975.5570973,+0,+0,-47614.833119,+0,+0,+0,-25977.1192102
2010-08-16 22:05:00 UTC,-56299.0894805,-30318.4225116,+0,+0,-69294.5432598,+0,+0,+0,-56295.9061648,-64895.0530308,+0,-34616.7833185,-25961.1109778,+0,+0,-47588.3535471,+0,+0,+0,-25962.671885
2010-08-16 22:05:30 UTC,-56304.0245514,-30321.0802581,+0,+0,-69300.6176321,+0,+0,+0,-56300.8408847,-64868.300574,-51895.1811639,+0,-25950.4084267,+0,+0,-47568.7361099,+0,+0,+0,-25951.9683724
2010-08-16 22:06:00 UTC,-56306.327541,-30322.3205162,+0,+0,-69303.4522855,+0,+0,+0,-56303.1437107,-64919.0988717,-51935.8201493,+0,-25970.730724,+0,+0,-47605.9862374,+0,+0,+0,+0
2010-08-16 22:06:30 UTC,-56334.856773,-30337.6847255,+0,+0,-69338.5677225,-17338.4633363,+0,+0,-56331.6709142,+0,-51947.1317497,+0,+0,+0,+0,-47616.3545712,+0,+0,+0,+0
2010-08-16 22:07:00 UTC,-56355.6220882,+0,+0,+0,-69364.1268789,-17344.8549678,+0,-13008.2335255,-56352.4347532,+0,-51937.7867691,+0,+0,+0,+0,-47607.7888621,+0,+0,+0,+0
2010-08-16 22:07:30 UTC,-56367.5576992,+0,+0,+0,-69378.8179221,-17348.5287875,+0,-13010.9887583,-56364.3695157,+0,-51927.7521872,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 22:08:00 UTC,-56334.4664263,+0,+0,+0,-69338.0872609,-17338.3431862,+0,-13003.3499232,-56331.2805954,+0,-51880.9457128,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 22:08:30 UTC,+0,+0,+0,-52033.3008203,-69379.7341513,+0,+0,-13011.1605926,-56365.1138453,+0,-51874.6277964,+0,+0,+0,-43231.0733154,+0,+0,+0,+0,+0
2010-08-16 22:09:00 UTC,+0,+0,+0,-52043.227226,+0,+0,-21688.5009476,+0,-56375.5255111,+0,-51854.6077328,+0,+0,+0,-43214.3888967,+0,+0,+0,+0,+0
2010-08-16 22:09:30 UTC,+0,+0,+0,-52071.3890764,+0,+0,-21700.2377025,+0,+0,+0,-51796.0027871,+0,+0,+0,-43165.5484195,+0,+0,+0,+0,+0
