# file...... Output/Qh/house_Qh_file_032.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_0_10A_tm_0_A_10_Meter_53_621:Qh,house_0_11A_tm_0_A_11_Meter_53_622:Qh,house_0_12A_tm_0_A_12_Meter_53_623:Qh,house_0_13A_tm_0_A_13_Meter_53_624:Qh,house_0_14A_tm_0_A_14_Meter_53_625:Qh,house_0_15A_tm_0_A_15_Meter_53_626:Qh,house_0_1A_tm_0_A_1_Meter_55_627:Qh,house_0_2A_tm_0_A_2_Meter_55_628:Qh,house_0_3A_tm_0_A_3_Meter_55_629:Qh,house_0_4A_tm_0_A_4_Meter_55_630:Qh,house_0_5A_tm_0_A_5_Meter_55_631:Qh,house_0_6A_tm_0_A_6_Meter_55_632:Qh,house_0_7A_tm_0_A_7_Meter_55_633:Qh,house_0_8A_tm_0_A_8_Meter_55_634:Qh,house_0_1B_tm_0_B_1_Meter_56_635:Qh,house_0_2B_tm_0_B_2_Meter_56_636:Qh,house_0_3B_tm_0_B_3_Meter_56_637:Qh,house_0_4B_tm_0_B_4_Meter_56_638:Qh,house_0_5B_tm_0_B_5_Meter_56_639:Qh,house_0_6B_tm_0_B_6_Meter_56_640:Qh
2010-08-16 19:53:00 UTC,+0,-51994.843048,+0,+0,+0,-30332.1055205,-38948.296582,-47603.9381591,+0,-17312.1723775,+0,-38951.3285353,-60579.7912108,-51926.9379885,+0,+0,+0,+0,+0,+0
2010-08-16 19:53:30 UTC,+0,-52030.3001924,+0,+0,+0,-30352.7903126,-38976.812355,-47638.7914514,+0,-17324.8478741,+0,-38979.8474953,-60624.1432273,-51964.955028,+0,+0,+0,+0,+0,+0
2010-08-16 19:54:00 UTC,-60635.8016941,-51972.3176793,-25989.4950991,+0,+0,-30318.9647957,-38934.1889412,-47586.69515,+0,-17305.9014142,+0,-38937.219317,-60557.8488881,-51908.129776,+0,+0,+0,-39261.8409471,+0,+0
2010-08-16 19:54:30 UTC,-60745.4720527,-52066.3181954,-26036.503191,+0,+0,-30373.8022949,-39006.9679556,-47675.6490157,+0,+0,-26007.2327543,-39010.0064642,-60671.045752,-52005.1582765,+0,+0,-56675.6328867,-39241.9738706,+0,+0
2010-08-16 19:55:00 UTC,-60674.3173197,-52005.3301423,-26006.0040829,+0,+0,-30338.2234235,-38959.2503053,-47617.3263048,+0,+0,-25975.4165055,-38962.2834832,-60596.8280871,-51941.5414193,+0,+0,-56712.9767447,-39267.8317262,+0,-43634.0056023
2010-08-16 19:55:30 UTC,-60669.3868613,-52001.1041544,-26003.8907362,+0,-69325.776569,-30335.7580898,-38957.661662,-47615.3845917,+0,+0,-25974.3572602,-38960.6946619,-60594.3571915,-51939.4234513,+0,+0,-56700.5968495,-39259.259566,-52345.4269655,-43624.4801305
2010-08-16 19:56:00 UTC,-60649.362089,-51983.9405474,-25995.3075023,+0,-69302.89567,-30325.7452802,-38944.0167517,-47598.7071533,+0,+0,-25965.2593712,-38947.0482266,-60573.1345756,-51921.2321472,-34934.1582659,+0,-56753.2714587,-39295.7328297,-52394.0574787,-43665.0095928
2010-08-16 19:56:30 UTC,-60616.4280386,-51955.7121568,-25981.1909535,+0,-69265.2642496,-30309.2775582,+0,-47572.4833117,+0,+0,-25950.9537203,-38925.5903766,-60539.7638341,-51892.6278833,-34849.1613598,-30492.4675089,-56615.1982444,-39200.1273546,-52266.5848375,-43558.7718126
2010-08-16 19:57:00 UTC,-60669.2175872,-52000.9590664,-26003.81818,-30336.0003908,-69325.5831514,-30335.6734492,+0,-47621.0520102,+0,-17318.3963679,-25977.4489547,-38965.3320683,+0,+0,-34811.4463476,-30459.4676373,-56553.9321102,-39157.7050887,-52210.0224059,-43511.6317555
2010-08-16 19:57:30 UTC,-60689.36984,-52018.2319393,+0,-30346.0771142,-69348.6097133,+0,+0,-47636.9361699,-51960.6235605,-17324.1731423,+0,-38978.3293974,+0,+0,-34791.4059432,-30441.9326895,-56521.3774875,-39135.1634193,-52179.9671603,-43486.5832208
2010-08-16 19:58:00 UTC,-60741.8269794,+0,+0,-30372.3072376,-69408.5487983,+0,+0,-47681.0063574,-52008.6918533,-17340.2006524,+0,+0,+0,+0,-34758.8103802,-30413.4122326,-56468.4276509,-39098.4995699,-52131.0825385,-43445.8419735
2010-08-16 19:58:30 UTC,-60795.3150792,+0,+0,-30399.0528713,-69469.6658927,+0,+0,-47723.5716833,-52055.1187636,-17355.6808717,+0,+0,+0,+0,-34722.772794,-30381.8800754,-56409.8864296,-39057.9640968,-52077.0358064,-43400.7985369
2010-08-16 19:59:00 UTC,-60839.5879988,+0,+0,-30421.1906416,-69520.2534512,+0,+0,-47759.3766508,-52094.1720088,-17368.7024734,+0,+0,+0,+0,-34715.7258963,-30375.7141828,-56398.4391041,+0,-52066.4673465,-43391.9906083
2010-08-16 19:59:30 UTC,-60867.7967626,+0,+0,-30435.2958584,-69552.4856278,+0,+0,-47781.977659,-52118.8234138,-17376.9220401,+0,+0,+0,+0,-34711.0516643,-30371.6243246,-56390.846053,+0,-52059.45725,-43386.1482783
2010-08-16 20:00:00 UTC,-60886.3550583,+0,+0,-30444.5755554,-69573.6908915,+0,+0,+0,-52137.9414474,+0,+0,+0,+0,+0,-34690.9690371,-30354.0524331,-56358.2228534,+0,-52029.3386873,-43361.046971
2010-08-16 20:00:30 UTC,-60904.1686512,+0,+0,-30453.4828789,-69594.045236,+0,+0,+0,-52150.8555445,+0,-26081.2579921,+0,+0,+0,+0,-30336.6968597,-56326.0012621,+0,-51999.5908987,-43336.2546726
2010-08-16 20:01:00 UTC,+0,+0,+0,+0,-69508.6334058,+0,+0,+0,-52089.3441892,+0,-26050.4932954,+0,+0,+0,+0,-30325.2134114,-56304.6815998,+0,+0,+0
2010-08-16 20:01:30 UTC,+0,+0,-26072.5911019,+0,-69508.6592805,+0,+0,+0,-52091.0308415,+0,-26051.3368689,+0,+0,+0,+0,+0,-56259.797788,+0,+0,+0
2010-08-16 20:02:00 UTC,+0,+0,-26097.280436,+0,+0,+0,+0,+0,-52141.3664335,+0,-26076.5120458,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 20:02:30 UTC,+0,+0,-26079.164078,+0,+0,+0,-39080.3647896,+0,-52100.6960002,-17370.8777808,-26056.1708658,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 20:03:00 UTC,+0,+0,-26040.7743554,+0,+0,-30378.7129772,-39020.2811631,+0,-52020.5967208,-17344.1701168,+0,+0,+0,-52022.7064105,+0,+0,+0,+0,+0,+0
2010-08-16 20:03:30 UTC,+0,+0,-26019.4122024,+0,+0,-30353.7929805,-38985.5783743,+0,-51974.3333966,-17328.7444419,+0,+0,-60637.7774586,-51976.4412413,+0,+0,+0,+0,+0,+0
2010-08-16 20:04:00 UTC,+0,+0,-25984.8584259,+0,+0,-30313.4843119,-38933.2964115,+0,+0,-17305.5046776,+0,+0,-60556.4606912,-51906.7398196,+0,+0,+0,+0,+0,+0
2010-08-16 20:04:30 UTC,+0,+0,-25974.9431825,+0,+0,-30301.9176964,-38917.194502,+0,+0,-17298.3472454,+0,+0,-60531.4165818,-51885.2730293,+0,+0,+0,+0,+0,+0
2010-08-16 20:05:00 UTC,+0,+0,+0,+0,+0,-30272.5158359,-38874.8779287,+0,+0,+0,+0,-38877.8396011,-60465.5994894,-51828.8572999,-34869.6774231,+0,+0,-39223.2705765,+0,+0
2010-08-16 20:05:30 UTC,+0,+0,+0,-30259.874947,+0,-30259.4780025,-38857.4547839,+0,+0,+0,+0,-38860.4145629,-60438.5003977,-51805.6290632,-34886.6904153,+0,+0,-39242.4070458,+0,+0
2010-08-16 20:06:00 UTC,+0,-51836.1434787,+0,-30239.8495557,+0,-30239.4530472,-38831.1890956,+0,+0,+0,-25890.0303202,-38834.1460192,-60397.648055,-51770.6121008,-34895.4048757,+0,+0,-39252.2092016,+0,+0
2010-08-16 20:06:30 UTC,+0,-51836.8311868,+0,-30240.250754,+0,-30239.8542368,-38831.8254125,+0,+0,+0,-25890.4545915,-38834.7824054,-60398.6377499,-51771.4604271,-34913.815648,-30549.0905812,+0,-39272.9179159,+0,+0
2010-08-16 20:07:00 UTC,+0,-51808.9718755,+0,-30223.9980669,-69069.3908183,-30223.6019037,-38810.7922697,+0,+0,+0,-25876.4305157,-38813.7469752,-60365.9238486,-51743.4194051,-34836.4417283,-30481.3897392,+0,-39185.886569,+0,+0
2010-08-16 20:07:30 UTC,-60402.8052781,-51772.6120941,+0,-30202.7863382,-69020.9197687,+0,-38779.5468717,-47397.5729098,+0,-17237.1348617,-25855.5973073,-38782.4981782,-60317.3263143,-51701.7635818,-34857.120944,-30499.4836954,+0,-39209.1468606,-52278.6107202,+0
2010-08-16 20:08:00 UTC,-60480.9793894,-51839.6165865,+0,-30241.8757126,-69110.2431363,+0,+0,-47462.7428477,+0,-17260.8360031,-25891.149041,-38835.8240459,-60400.2576903,-51772.8489738,-34854.8502172,-30497.4968486,+0,-39206.5927129,-52275.2052254,+0
2010-08-16 20:08:30 UTC,-60475.3317901,-51834.9057745,+0,-30239.1274985,-69103.9631748,+0,+0,-47458.9396659,+0,-17259.452854,-25889.0743161,-38832.7120596,-60395.4179876,-51768.7005781,-34829.5965365,-30475.4003147,-56583.5120289,-39178.1869948,-52237.1659782,-43534.3076403
2010-08-16 20:09:00 UTC,-60511.4262276,-51865.8431496,-25936.2489549,-30257.1758796,-69145.2056439,+0,+0,-47488.1719132,-51798.4853907,-17270.0840993,+0,-38856.6315989,-60432.6172036,-51800.586229,+0,-30455.8942205,-56547.2978596,-39153.1113607,-52203.73236,-43506.4434456
2010-08-16 20:09:30 UTC,-60560.5608886,-51907.957601,-25957.3096936,+0,-69201.348223,+0,+0,-47528.495506,-51842.4673965,-17284.7490682,+0,-38889.6267267,-60483.9306064,-51844.5699861,+0,-30442.526123,-56522.4792309,-39135.926295,-52180.8193234,-43487.3472975
2010-08-16 20:10:00 UTC,-60635.5382985,-51972.2224683,-25989.4161106,+0,-69287.0194249,+0,+0,-47592.7240316,-51912.5231467,-17308.1078321,+0,-38942.1822696,+0,-51914.6285273,+0,-30415.6708789,-56472.620955,+0,-52134.7892006,-43448.9849415
2010-08-16 20:10:30 UTC,-60670.6978854,-52002.358561,-26004.4866323,+0,-69327.1937153,+0,+0,-47625.57988,-51948.1881271,+0,+0,+0,+0,-51950.4666996,+0,-30401.8866206,-56447.0297038,+0,-52111.1628626,-43429.2943137
2010-08-16 20:11:00 UTC,-60664.9824764,-51997.4597523,-26002.0368254,+0,-69320.6631356,+0,+0,-47623.4679387,-51945.8845926,+0,+0,+0,+0,+0,+0,+0,-56396.6660086,+0,-52064.6661237,-43390.5430691
2010-08-16 20:11:30 UTC,-60720.1723758,-52044.7642878,-26025.6929774,+0,-69383.7246047,+0,+0,-47669.5308731,-51996.1263215,+0,+0,+0,+0,+0,+0,+0,-56375.2992835,+0,-52044.939949,-43374.102909
2010-08-16 20:12:00 UTC,-60746.7614622,-52067.5544068,-26037.0899082,+0,-69414.1060129,+0,+0,-47691.8952769,-52020.5196071,+0,-26016.1570571,+0,+0,+0,+0,+0,-56406.2711089,+0,-52073.5337386,-43397.933504
2010-08-16 20:12:30 UTC,-60790.3621738,-52104.9255821,+0,+0,-69463.9253668,+0,+0,-47725.9030681,-52057.6125618,+0,-26034.7091004,+0,+0,+0,+0,+0,-56393.2415189,+0,-52061.5045684,-43387.9081702
2010-08-16 20:13:00 UTC,-60812.868933,-52124.2166443,+0,+0,-69489.6422003,+0,+0,-47744.8482954,-52078.2764877,-17363.4326949,-26045.0441635,+0,+0,+0,+0,+0,-56371.3919837,+0,+0,-43371.0965217
2010-08-16 20:13:30 UTC,-60811.6633984,-52123.1833528,+0,+0,+0,-30406.9039764,+0,-47742.8918105,-52076.1425116,-17362.7211566,-26043.9768554,+0,+0,+0,+0,+0,-56336.1483593,+0,+0,-43343.9790824
2010-08-16 20:14:00 UTC,+0,+0,+0,-30405.4073509,+0,-30405.0072455,+0,-47736.8002303,-52069.4983074,-17360.5057584,-26040.6537563,+0,+0,+0,-34693.6465103,+0,-56362.6673744,+0,+0,-43364.3835611
2010-08-16 20:14:30 UTC,+0,+0,+0,-30404.2942599,+0,-30403.8941786,-39054.3577871,-47733.5941421,-52066.001365,-17359.3397617,+0,+0,+0,+0,-34696.9724809,+0,-56367.8510833,+0,+0,+0
2010-08-16 20:15:00 UTC,+0,+0,+0,-30359.7418768,+0,-30359.3427617,-38995.8843802,-47662.1251819,+0,-17333.3477851,+0,+0,+0,+0,-34711.6035986,+0,-56391.6184793,+0,+0,+0
2010-08-16 20:15:30 UTC,+0,+0,+0,-30385.3450252,+0,-30384.9453152,-39032.4922819,+0,+0,+0,+0,+0,+0,+0,-34696.1082709,+0,+0,+0,+0,+0
2010-08-16 20:16:00 UTC,+0,+0,+0,-30379.9257308,+0,-30379.5261384,-39023.1013885,+0,+0,+0,+0,+0,+0,+0,-34703.6944455,+0,+0,-39036.4666886,+0,+0
2010-08-16 20:16:30 UTC,+0,+0,-25998.7915773,-30330.1730259,+0,-30329.7745132,-38955.6383263,+0,+0,+0,+0,+0,-60591.1780969,+0,-34727.141127,-30385.6997983,+0,-39062.8397219,+0,+0
2010-08-16 20:17:00 UTC,+0,+0,-25979.003896,-30307.0891713,+0,-30306.6911601,-38924.4063112,+0,+0,+0,+0,+0,-60542.6014246,+0,-34727.2414885,-30385.7876125,+0,-39062.9526092,+0,+0
2010-08-16 20:17:30 UTC,+0,+0,-25972.4128571,-30299.3444219,+0,-30299.0023728,-38910.6542249,+0,+0,+0,+0,-38913.7306648,-60521.2121362,-51876.700964,-34741.8909259,-30398.6055712,+0,-39079.4304256,+0,+0
2010-08-16 20:18:00 UTC,+0,+0,-25976.1252675,+0,+0,+0,-38912.5486012,+0,+0,-17296.3043515,-25944.3189577,-38915.6252576,-60524.1585522,-51879.2265289,+0,-30434.7077246,+0,-39125.8406764,+0,+0
2010-08-16 20:18:30 UTC,+0,+0,-25956.3140956,+0,-69198.776772,+0,-38882.972966,+0,+0,-17283.1577021,-25924.599023,-38886.0462395,-60478.1581286,-51839.7965705,+0,-30455.0797241,+0,-39152.0294091,+0,+0
2010-08-16 20:19:00 UTC,+0,+0,-25955.5251753,+0,-69196.6737072,+0,-38882.3664817,+0,+0,-17282.888114,-25924.1946415,-38885.4396856,-60477.2148348,-51838.9880117,+0,-30463.2495113,+0,-39162.5318824,+0,+0
2010-08-16 20:19:30 UTC,+0,+0,-25964.7890229,+0,-69221.368833,+0,+0,+0,+0,-17290.2260654,-25935.2015467,-38901.9495497,-60502.8904904,-51860.9962882,+0,-30450.2615447,+0,-39145.8355148,-52194.1701798,+0
2010-08-16 20:20:00 UTC,+0,+0,+0,+0,-69212.9844311,+0,+0,+0,+0,-17288.8233803,-25933.0975234,-38898.7936091,-60497.9824643,-51856.7892994,+0,-30448.7914782,+0,-39143.9457062,-52191.6504639,+0
2010-08-16 20:20:30 UTC,+0,+0,+0,+0,-69217.4472674,+0,+0,+0,-51857.5055631,+0,+0,-38901.0374618,-60501.4714782,-51859.779956,+0,-30417.0077028,+0,-39103.0866546,-52137.1723038,+0
2010-08-16 20:21:00 UTC,-60548.0768205,+0,+0,+0,-69187.0826149,+0,+0,+0,-51836.0797024,+0,+0,-38884.9637588,-60476.4741265,-51838.3530981,+0,+0,+0,+0,-52170.9369044,+0
2010-08-16 20:21:30 UTC,-60603.4139143,+0,+0,+0,-69250.3122639,+0,+0,+0,-51884.4579888,+0,+0,-38921.257199,-60532.9166217,-51886.7336364,+0,+0,+0,+0,-52083.9523478,+0
2010-08-16 20:22:00 UTC,-60587.0561151,+0,+0,+0,-69231.6214032,+0,+0,+0,-51868.8942948,+0,+0,-38909.5812999,-60514.7586052,-51871.1692179,+0,+0,+0,+0,-52108.6550869,+0
2010-08-16 20:22:30 UTC,-60638.1134768,-51974.3036121,+0,-30320.4678458,-69289.9609188,+0,+0,+0,-51918.2814182,+0,+0,-38946.6315674,+0,-51920.5586403,+0,+0,-56421.3837241,+0,-52087.6893505,-43409.7313912
2010-08-16 20:23:00 UTC,-60652.3056145,-51986.467961,+0,-30327.5643448,-69306.1772375,+0,+0,+0,-51934.8332949,+0,+0,+0,+0,-51937.1112877,-34717.3129935,+0,-56400.8916533,+0,-52068.7705258,-43393.9640918
2010-08-16 20:23:30 UTC,-60683.8262843,-52013.4849214,+0,-30343.3256348,-69342.1936045,+0,+0,-47635.4390277,-51958.9410678,-17323.6426648,-25985.3263583,+0,+0,-51961.2201834,-34725.256744,+0,-56413.7958135,+0,-52080.6839897,-43403.8929936
2010-08-16 20:24:00 UTC,-60664.3138053,-51996.7604078,-26001.7504873,-30333.568804,-69319.8981205,-30333.2261084,+0,-47620.4001785,-51942.5379066,-17318.1733051,-25977.1223353,+0,+0,-51944.816258,-34731.1168568,+0,-56423.3152255,+0,-52089.4725641,-43411.2175546
2010-08-16 20:24:30 UTC,-60709.8364945,-52035.7787632,-26021.2629646,-30356.3315278,+0,-30355.9884229,+0,-47653.4890467,-51978.6285711,-17330.2071325,-25995.17304,+0,+0,-51980.9086034,-34695.0897946,+0,-56364.7913626,+0,-52035.4417762,-43366.1872932
2010-08-16 20:25:00 UTC,-60723.0981695,-52047.145595,-26026.9473414,-30362.9627669,+0,-30362.6195428,+0,-47668.986548,-51995.5319947,-17335.8432954,-26003.6272672,+0,+0,+0,-34709.6431735,+0,-56388.4324777,+0,+0,-43384.3775761
2010-08-16 20:25:30 UTC,-60721.9036695,-52046.1217317,-26026.4354766,-30362.3655444,+0,-30362.0223008,+0,-47667.3492093,-51993.7458113,-17335.2479011,-26002.7341903,+0,+0,+0,-34750.1675102,+0,-56454.2612132,+0,+0,-43435.0288726
2010-08-16 20:26:00 UTC,-60713.1474386,-52038.616601,-26022.6822769,-30357.9871639,+0,-30357.6439989,-38995.1356783,-47661.2103034,+0,+0,-25999.3852825,+0,+0,+0,-34769.9268064,+0,-56486.3590451,+0,+0,-43459.7260378
2010-08-16 20:26:30 UTC,-60716.0732411,-52041.1243614,-26023.9363691,+0,+0,-30359.1069624,-38997.6388757,-47664.2698296,+0,+0,+0,+0,+0,+0,-34756.3396072,-30411.2478243,-56464.2874268,+0,+0,-43442.7433831
2010-08-16 20:27:00 UTC,+0,-52045.9464793,-26026.3478354,+0,+0,-30361.9200629,-39000.3887354,-47667.630838,+0,+0,+0,+0,+0,+0,+0,-30408.8943763,-56459.9181368,+0,+0,-43439.3815023
2010-08-16 20:27:30 UTC,+0,-52023.9965284,+0,+0,+0,-30349.1150211,-38982.8566444,-47646.2022881,+0,+0,+0,+0,+0,+0,+0,-30412.0440011,-56465.7655673,-39096.7055025,+0,-43443.8807151
2010-08-16 20:28:00 UTC,+0,-52036.4295246,+0,+0,+0,+0,-38993.6351207,-47659.3762511,+0,+0,+0,+0,+0,+0,+0,-30408.938512,-56460.000077,-39092.7133163,+0,+0
2010-08-16 20:28:30 UTC,+0,-52018.3687954,+0,+0,+0,+0,-38978.7411766,-47641.1721688,+0,-17325.7277816,+0,+0,+0,+0,+0,-30416.1346996,-56473.360148,-39101.9642013,+0,+0
2010-08-16 20:29:00 UTC,+0,-52026.8012505,+0,+0,+0,+0,-38985.6886704,-47649.663724,+0,-17328.8160078,+0,+0,+0,+0,+0,-30415.7438415,+0,-39101.4617431,+0,+0
2010-08-16 20:29:30 UTC,+0,-52010.5339618,+0,+0,+0,+0,-38971.9985198,-47632.9309749,+0,-17322.7306074,-25983.9582877,+0,+0,+0,+0,-30423.8860495,+0,-39111.9287619,+0,+0
2010-08-16 20:30:00 UTC,+0,+0,+0,+0,-69285.7690415,+0,-38938.1807958,-47591.5973537,+0,-17307.6983112,-25961.4098887,+0,-60564.0250764,+0,+0,-30433.621663,+0,-39124.4441451,+0,+0
2010-08-16 20:30:30 UTC,+0,+0,+0,+0,-69265.5169718,+0,-38926.6567259,-47577.5121628,+0,-17302.5758556,-25953.7262335,-38929.7356107,-60546.1008965,+0,+0,-30414.0832126,+0,-39099.3267786,+0,+0
2010-08-16 20:31:00 UTC,+0,+0,+0,+0,-69336.7054174,+0,+0,+0,+0,+0,-25983.6520558,-38974.6230032,-60615.9084652,+0,+0,+0,+0,-39062.3845634,+0,+0
2010-08-16 20:31:30 UTC,+0,+0,+0,-30348.1569272,-69353.232421,+0,+0,+0,+0,+0,-25990.0900944,-38984.279773,-60630.9263954,+0,+0,+0,+0,-39036.7565191,+0,+0
2010-08-16 20:32:00 UTC,+0,+0,-26008.0504,-30340.9179209,-69336.6904536,+0,+0,+0,-51953.3132874,+0,+0,-38972.9132546,-60613.2495138,-51955.5921827,-34695.204611,+0,+0,+0,-52035.6133,+0
2010-08-16 20:32:30 UTC,+0,+0,-25998.5735475,-30329.8624834,-69311.4275024,+0,+0,+0,-51932.9454098,+0,+0,-38957.6332545,-60589.4865012,-51935.2233565,-34693.6218887,+0,+0,+0,-52033.239647,+0
2010-08-16 20:33:00 UTC,+0,+0,-25996.4783435,-30327.4182755,-69305.8422048,+0,+0,+0,-51925.6567323,+0,+0,-38952.1652823,-60580.9828692,-51927.9343396,-34710.1107064,+0,+0,+0,-52057.968386,+0
2010-08-16 20:33:30 UTC,+0,+0,-26004.6916056,-30336.9996429,-69327.7367348,+0,+0,+0,-51942.9150882,+0,+0,-38965.1125171,-60601.1180321,-51945.1934995,-34718.3811827,+0,+0,+0,-52070.37185,+0
2010-08-16 20:34:00 UTC,+0,+0,-26011.7512973,-30345.2352869,-69346.5561347,+0,+0,+0,-51957.0175197,-17323.0016454,+0,-38975.6921724,-60617.571207,-51959.2965874,-34712.8324397,+0,+0,+0,-52062.0502453,+0
2010-08-16 20:34:30 UTC,-60711.5393639,+0,-26021.9931394,-30357.1831408,-69373.8583617,-30356.8399603,+0,+0,-51979.35915,-17330.4510875,+0,-38992.4528827,-60643.6369785,-51981.6392584,-34708.8758058,+0,+0,+0,-52056.1163712,+0
2010-08-16 20:35:00 UTC,-60732.6844698,+0,+0,+0,-69398.0193327,-30367.4129636,+0,+0,-51998.09745,-17336.6990587,+0,-39006.51037,-60665.498778,-52000.378431,-34683.0380632,+0,+0,+0,-52017.3667904,+0
2010-08-16 20:35:30 UTC,-60728.5398637,+0,+0,+0,-69393.2831219,-30365.340605,+0,+0,-51995.5554428,-17335.8516445,-26003.6398285,-39004.6037221,+0,-51997.8363262,-34698.9109771,+0,+0,+0,-52041.17151,+0
2010-08-16 20:36:00 UTC,-60678.2282711,+0,+0,+0,+0,-30340.183737,+0,+0,-51948.5180845,-17320.1678269,-25980.1141498,+0,+0,-51950.7967772,+0,+0,+0,+0,-52067.534269,+0
2010-08-16 20:36:30 UTC,-60644.9537002,+0,+0,+0,+0,-30323.5457426,+0,+0,-51921.7514966,+0,-25966.7268714,+0,+0,-51924.0289428,+0,-30403.0596479,-56449.0844027,+0,-52113.2642551,+0
2010-08-16 20:37:00 UTC,-60652.8814255,+0,+0,+0,+0,-30327.5097742,+0,+0,-51929.6457693,+0,-25970.6751827,+0,+0,-51931.9235829,+0,-30406.8371998,-56456.0976109,+0,+0,-43436.4426867
2010-08-16 20:37:30 UTC,-60683.5659042,+0,+0,+0,+0,-30342.8526673,+0,+0,+0,+0,-25986.2774505,+0,+0,-51963.120285,+0,-30396.6955978,-56437.2692353,+0,+0,-43421.9554928
2010-08-16 20:38:00 UTC,-60690.8757092,+0,+0,+0,+0,-30346.5077254,-38980.6401846,+0,+0,+0,+0,+0,+0,-51970.0047701,+0,-30383.1904704,-56412.1963127,+0,+0,-43402.6635309
2010-08-16 20:38:30 UTC,-60650.5452546,+0,+0,+0,+0,+0,-38952.9478075,+0,+0,+0,+0,+0,+0,-51933.08555,+0,-30407.9945054,-56458.2462053,+0,+0,-43438.0958882
2010-08-16 20:39:00 UTC,-60667.2987489,-51999.3187556,+0,+0,+0,+0,-38967.1106602,+0,+0,+0,+0,+0,+0,+0,+0,-30420.7563079,-56481.9391116,-39107.9050336,+0,-43456.3260168
2010-08-16 20:39:30 UTC,-60708.2151348,-52034.3889618,-26020.5684019,+0,+0,+0,-38993.7534798,+0,+0,-17332.4010939,+0,+0,+0,+0,+0,-30405.7072949,-56453.999887,-39088.5591379,+0,-43434.8286269
2010-08-16 20:40:00 UTC,-60685.5787713,-52014.9868737,-26010.865867,-30344.2021824,+0,+0,-38977.6849843,-47639.8814553,+0,-17325.2585973,+0,+0,+0,+0,+0,-30417.6173573,-56476.1108662,-39103.8696511,+0,-43451.8419749
2010-08-16 20:40:30 UTC,+0,-52015.7683497,-26011.2566713,-30344.6580839,+0,+0,-38979.5851009,-47642.2038676,+0,-17326.1032171,+0,+0,+0,+0,+0,+0,-56475.5945602,-39103.5121462,+0,-43451.444711
2010-08-16 20:41:00 UTC,+0,-51984.1815964,-25995.4606238,-30326.2308456,+0,+0,-38953.9166829,-47610.830714,+0,-17314.6933644,+0,+0,+0,+0,-34764.365624,+0,-56477.3231883,-39104.7090964,+0,-43452.7747763
2010-08-16 20:41:30 UTC,+0,-51972.8050752,-25989.7714011,-30319.5939536,-69287.9615007,+0,-38945.6618503,-47600.7412674,+0,+0,-25966.3984703,+0,+0,+0,-34817.5330626,+0,-56563.6906256,-39164.5123072,+0,-43519.2288159
2010-08-16 20:42:00 UTC,+0,-52027.5918201,-26017.169406,-30351.5557192,-69360.9978299,+0,-38990.466687,-47655.5038562,+0,+0,-25996.272665,+0,+0,+0,-34819.2565451,+0,-56566.4903239,-39166.4508959,+0,+0
2010-08-16 20:42:30 UTC,+0,-52038.6383923,+0,-30358.0001236,-69375.7240401,+0,-38998.9067064,-47665.8196465,+0,+0,-26001.9001549,+0,+0,+0,-34770.9174686,+0,+0,-39112.0786696,+0,+0
2010-08-16 20:43:00 UTC,+0,-52005.0626787,+0,-30338.4125561,-69330.9641811,+0,+0,-47629.4319571,-51952.3878302,+0,-25982.0498719,+0,-60612.1698488,+0,-34772.9131495,+0,+0,-39114.3234295,+0,+0
2010-08-16 20:43:30 UTC,+0,-51989.6457134,+0,+0,-69310.4117914,+0,+0,-47614.3541634,-51935.9421907,+0,-25973.8246042,+0,-60592.9828748,+0,-34767.3625561,+0,+0,+0,+0,+0
2010-08-16 20:44:00 UTC,+0,-52012.2875111,+0,+0,-69340.5956218,+0,+0,-47633.4528557,-51956.7735025,+0,+0,-38975.5098433,-60617.2865716,+0,-34737.2886549,+0,+0,+0,+0,+0
2010-08-16 20:44:30 UTC,+0,-52058.367917,+0,+0,-69402.0255142,+0,+0,-47674.1530748,-52001.1660167,-17337.7225695,+0,-39008.8131429,-60669.0789033,+0,-34699.9718875,+0,+0,+0,-52042.7622599,+0
2010-08-16 20:45:00 UTC,+0,-52091.6481435,+0,+0,-69446.3910433,-30388.5814588,+0,-47706.8362599,-52036.8139039,-17349.6089298,+0,-39035.5565749,-60710.6689883,+0,+0,+0,+0,+0,-51991.4026042,+0
2010-08-16 20:45:30 UTC,+0,-52075.7741266,+0,+0,-69425.2293539,-30379.3209621,+0,-47691.3246727,-52019.8951151,-17343.9676446,+0,-39022.8640878,-60690.9299957,+0,+0,+0,+0,+0,-51954.0478177,+0
2010-08-16 20:46:00 UTC,+0,-52049.7031766,+0,+0,-69390.4741104,-30364.1118343,+0,-47662.8309938,-51988.8165086,-17333.6050059,+0,-38999.5488939,-60654.6708758,-51991.097119,+0,+0,+0,+0,-52017.1506914,+0
2010-08-16 20:46:30 UTC,+0,+0,+0,+0,-69414.2041703,-30374.4962676,+0,-47679.0400916,-52006.4960851,-17339.4999633,+0,-39012.8121253,-60675.2974725,-52008.777519,+0,-30321.9414326,+0,+0,-51974.2258701,+0
