# file...... Output/Qh/house_Qh_file_060.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_15C_tm_3_C_15_Meter_103_1181:Qh,house_3_1C_tm_3_C_1_Meter_104_1182:Qh,house_3_2C_tm_3_C_2_Meter_104_1183:Qh,house_3_3C_tm_3_C_3_Meter_104_1184:Qh,house_3_4C_tm_3_C_4_Meter_104_1185:Qh,house_3_5C_tm_3_C_5_Meter_104_1186:Qh,house_3_6C_tm_3_C_6_Meter_104_1187:Qh,house_3_7C_tm_3_C_7_Meter_104_1188:Qh,house_3_8C_tm_3_C_8_Meter_104_1189:Qh,house_3_9C_tm_3_C_9_Meter_104_1190:Qh,house_3_10C_tm_3_C_10_Meter_104_1191:Qh,house_3_11C_tm_3_C_11_Meter_104_1192:Qh,house_3_12C_tm_3_C_12_Meter_104_1193:Qh,house_3_13C_tm_3_C_13_Meter_104_1194:Qh,house_3_14C_tm_3_C_14_Meter_104_1195:Qh,house_3_15C_tm_3_C_15_Meter_104_1196:Qh,house_3_1B_tm_3_B_1_Meter_106_1197:Qh,house_3_2B_tm_3_B_2_Meter_106_1198:Qh,house_3_3B_tm_3_B_3_Meter_106_1199:Qh,house_3_4B_tm_3_B_4_Meter_106_1200:Qh
2010-08-16 18:08:00 UTC,+0,+0,-48145.5013959,+0,+0,-56899.3854093,-17510.9565442,+0,+0,-65645.867404,-21888.5596173,+0,+0,-52522.9602347,+0,+0,+0,-21935.721097,-35092.4366177,+0
2010-08-16 18:08:30 UTC,+0,+0,-48076.0428747,+0,+0,-56817.2984608,-17485.6923896,+0,+0,-65551.1634781,-21856.9796067,+0,+0,+0,+0,+0,-17545.1040896,-21931.1505994,-35085.125129,+0
2010-08-16 18:09:00 UTC,+0,+0,-48031.2911277,+0,+0,-56764.410288,+0,-39303.9542288,+0,-65490.1462583,-21836.6327741,+0,+0,+0,-30570.9704745,+0,-17571.8634053,-21964.5992765,-35138.6334472,+0
2010-08-16 18:09:30 UTC,+0,+0,-47998.6942708,-26185.3982186,+0,-56725.8869168,+0,-39277.2792212,+0,-65445.7017444,-21821.8122847,+0,+0,+0,-30550.2220654,-52366.9402643,-17549.5498546,-21936.7077279,-35094.014945,+0
2010-08-16 18:10:00 UTC,-21808.9066616,+0,-47923.0220673,-26144.1138058,+0,-56636.4565006,+0,-39215.3545669,+0,-65342.5255015,+0,-60993.8278887,+0,+0,-30502.0557811,-52284.3792508,-17554.3999764,-21942.7702837,-35103.7130617,-48262.7882478
2010-08-16 18:10:30 UTC,-21784.8771476,+0,-47865.3194876,-26112.67088,+0,-56568.3451404,+0,-39168.1917319,+0,-65263.9452469,+0,-60920.4752562,-52223.2793615,+0,-30465.3714854,-52221.4994946,-17565.4281888,-21956.5553565,+0,-48293.1060404
2010-08-16 18:11:00 UTC,-21783.0119899,-56559.8171915,-47852.9961031,-26105.9475685,+0,-56553.7811698,-17404.589004,-39158.107097,+0,-65247.1427562,+0,-60904.7905655,-52209.8334496,+0,-30457.5274332,-52208.0541754,-17578.6877466,-21973.1295723,+0,-48329.5580537
2010-08-16 18:11:30 UTC,-21801.8782525,-56608.7674501,-47894.4092537,-26128.5414835,+0,-56602.723886,-17419.6522639,-39191.9968527,+0,-65303.6080954,+0,-60957.4994987,-52255.0188901,+0,-30483.8876349,-52253.2376245,-17591.2459041,-21988.8270498,+0,-48364.0818431
2010-08-16 18:12:00 UTC,-21799.016417,-56604.39712,+0,-26126.5242752,+0,-56598.3542292,-17418.3074004,-39188.97114,+0,-65298.5668111,-21772.7488582,-60952.7935902,-52250.9846869,+0,-30481.5341686,-52249.203599,-17593.6775988,+0,+0,-48370.7668449
2010-08-16 18:12:30 UTC,-21805.5301384,-56621.3820816,+0,-26134.3640042,+0,-56615.3365754,-17423.5341117,-39200.7303462,-56614.5839084,+0,-21779.2822097,-60971.0827537,-52266.6633163,+0,-30490.680739,-52264.8815379,-17597.6782398,+0,+0,-48381.7650589
2010-08-16 18:13:00 UTC,-21810.8990266,-56628.129145,+0,-26137.4782387,-60977.7680204,-56622.0825991,-17425.6103577,-39205.4015441,-56621.3298515,+0,-21781.8775022,-60978.347894,-52272.8914559,+0,-30494.3141001,-52271.1094029,-17592.7860409,+0,+0,-48368.3158519
2010-08-16 18:13:30 UTC,-21827.7017561,-56672.2177695,+0,-26157.8281742,-61025.2415198,+0,-17439.1775664,-39235.9254425,-56665.4111633,+0,-21798.8364152,-61025.821894,-52313.5891762,-52307.6755148,-30518.0562623,-52311.8053306,+0,+0,-35177.2883571,-48363.9411083
2010-08-16 18:14:00 UTC,-21849.347891,-56728.6052507,+0,-26183.854879,-61085.9581134,+0,-17456.5294514,-39274.9642153,-56721.7892939,+0,-21820.5261462,-61086.5391279,-52365.6398356,-52359.7184312,-30548.4214814,-52363.8536974,+0,+0,-35207.7014971,-48405.7537345
2010-08-16 18:14:30 UTC,-21861.0074673,-56758.6714112,+0,-26197.732482,-61118.3325856,+0,-17465.7815857,-39295.7799352,-56751.8504708,+0,-21832.0912472,-61118.9139415,-52393.3440458,-52387.4680441,-30564.6124073,-52391.6062154,+0,+0,-35180.4129168,-48368.2368189
2010-08-16 18:15:00 UTC,+0,-56829.2024624,+0,-26230.2874173,-61194.2786203,+0,+0,-39344.6107339,-56822.3698366,+0,-21859.2213729,-61194.8607772,-52458.4503569,-52452.4889812,+0,-52456.709783,+0,-21947.2552654,-35110.8877498,-48272.6521591
2010-08-16 18:15:30 UTC,+0,-56873.8456491,+0,-26250.893321,-61242.3492659,+0,+0,-39375.5185746,-56867.0056302,+0,-21876.3936002,-61242.9319299,-52499.6599119,-52493.6923717,+0,-52497.9176019,+0,-21962.1476322,-35134.7307812,-48305.4320585
2010-08-16 18:16:00 UTC,+0,-56902.1555386,-48142.6230165,+0,-61272.8326353,+0,+0,-39395.1183752,-56895.2206848,+0,-21887.2831419,-61273.4156208,-52525.7924092,-52519.8209617,+0,-52524.0489988,+0,-21948.7550824,-35113.306507,-48275.9775171
2010-08-16 18:16:30 UTC,+0,-56908.6616295,-48148.1273349,+0,-61279.8382279,+0,+0,-39399.6227408,-56901.7256777,+0,-21889.7857428,-61280.4212874,-52531.7980988,-52525.8257526,+0,-52530.0544353,-17556.5082065,-21945.3933617,-35107.928709,-48268.5840076
2010-08-16 18:17:00 UTC,+0,-56871.2078623,-48116.4814236,+0,-61239.5610587,+0,-17500.4268458,-39373.7258493,-56864.3265999,-65606.3955148,+0,-61240.1436933,-52497.2696636,-52491.302481,+0,-52495.5274543,-17548.4554955,-21935.3276247,-35091.826391,-48246.4462043
2010-08-16 18:17:30 UTC,-21881.1349605,-56809.1680194,-48063.9940492,+0,-61172.7580247,+0,-17481.3355519,-39330.7737003,-56802.2971214,-65534.8308654,+0,-61173.3399546,-52440.0013812,-52434.0427655,+0,-52438.2615845,-17547.08755,-21933.6177185,-35089.0910272,-48242.685569
2010-08-16 18:18:00 UTC,-21899.6290165,-56852.7264806,-48100.8456779,+0,-61219.6607445,+0,-17494.7396377,-39360.930603,-56845.8483055,-65585.0767376,+0,-61220.2431691,-52480.2097075,-52474.245077,-30615.2880313,-52478.468217,-17530.5661206,-21912.9662431,-35056.0545381,-48197.2663144
2010-08-16 18:18:30 UTC,-21909.0624636,-56869.9998918,-48115.4594483,+0,-61238.260345,-56863.9645148,-17500.0551213,-39372.8895329,-56863.1188315,-65605.0020887,+0,-61238.8429658,-52496.1545995,-52490.187584,-30624.5899501,-52494.4124373,-17522.7105137,-21903.1468825,-35040.3463537,-48175.6703753
2010-08-16 18:19:00 UTC,-21870.4185255,-56770.5084459,-48031.2870136,-26203.2183406,-61131.1303137,-56764.4881925,-17469.4389825,-39304.0084528,-56763.6440099,-65490.2359984,-21836.6629667,-61131.7118045,-52404.3151632,-52398.3618883,-30571.0127296,+0,-17543.5432319,-21929.1873877,+0,+0
2010-08-16 18:19:30 UTC,-21875.3350217,-56782.6441408,-48041.554137,-26208.8198086,-61144.1977421,-56776.6220421,-17473.1734555,-39312.4103787,-56775.7776765,-65504.2348525,-21841.331031,-61144.7793708,-52415.5174867,-52409.5625356,-30577.5479326,+0,-17551.556052,-21939.2032619,+0,+0
2010-08-16 18:20:00 UTC,-21867.0162366,-56768.0518949,-48029.208705,-26202.0844715,-61128.4851572,-56762.0320145,-17468.6830372,-39302.3077049,-56761.1878688,-65487.4022986,-21835.7180406,+0,-52402.0475487,-52396.0946125,-30569.6898505,+0,-17539.6037528,-21924.263113,+0,+0
2010-08-16 18:20:30 UTC,-21889.464772,-56827.0469817,-48079.1201315,-26229.314811,-61192.0096677,-56821.0181317,+0,-39343.1518724,-56820.1730963,-65555.4547351,-21858.4108374,+0,-52456.5052505,-52450.5441656,-30601.4593435,+0,-17547.9599878,+0,+0,+0
2010-08-16 18:21:00 UTC,-21885.100045,-56820.2182052,-48073.3428035,-26226.1628552,-61184.6566033,-56814.1903935,+0,+0,-56813.3454612,-65547.5775564,-21855.7841094,+0,-52450.2016835,-52444.2415421,-30597.7819733,+0,-17557.0040778,+0,+0,+0
2010-08-16 18:21:30 UTC,-21872.4227401,-56787.3300776,-48045.5185648,-26210.9826948,-61149.2434473,-56781.3072659,+0,+0,-56780.4628296,-65509.6402067,-21843.1335035,+0,-52419.8430225,-52413.8874235,-30580.0713606,+0,+0,+0,+0,+0
2010-08-16 18:22:00 UTC,-21882.2996985,-56813.9540762,-48068.0431827,-26223.2715234,-61177.9115383,-56807.9272173,+0,+0,-56807.0823796,-65540.3517147,-21853.3745763,+0,-52444.4193362,-52438.4600606,-30594.4086717,+0,+0,+0,-35088.2531399,+0
2010-08-16 18:22:30 UTC,+0,+0,-48083.8033594,-26231.8698546,-61197.9702218,-56826.552845,-17488.5408154,+0,-56825.7077261,-65561.8401485,-21860.5401198,+0,-52461.6150584,-52455.6532095,-30604.4402992,+0,+0,+0,-35073.0030659,+0
2010-08-16 18:23:00 UTC,+0,+0,-48038.6419196,-26207.2309806,-61140.4912325,-56773.1803373,-17472.1141911,+0,-56772.3360236,-65500.2641488,-21840.0069582,+0,-52412.3400045,-52406.3855289,-30575.6942554,-52410.6013737,+0,-21906.1067507,-35045.0813011,+0
2010-08-16 18:23:30 UTC,+0,+0,-48110.4345496,-26246.3991188,-61231.8649312,-56858.0260094,-17498.2274092,+0,-56857.1804158,-65598.1508196,+0,+0,+0,-52484.7058034,-30621.3915148,-52488.9300677,+0,-21914.9320774,-35059.199314,+0
2010-08-16 18:24:00 UTC,+0,+0,+0,-26270.074858,-61287.0970687,-56909.3121904,-17514.0119158,+0,+0,-65657.3198179,+0,+0,+0,-52532.0476132,+0,-52536.2769645,-17521.7293772,-21901.9204803,-35038.3844591,-48172.8937898
2010-08-16 18:24:30 UTC,+0,+0,+0,-26238.327405,+0,-56840.5411338,-17492.8460346,+0,+0,-65577.9784737,+0,+0,+0,-52468.5656727,+0,-52472.7882023,-17529.7980429,-21912.0061605,-35054.5186791,-48195.0753794
2010-08-16 18:25:00 UTC,-21865.5309495,+0,+0,+0,+0,-56787.2884334,-17476.4562849,-39319.7961834,+0,-65516.5406943,+0,-61156.2665558,+0,-52419.4085854,+0,-52423.6258312,-17539.2101957,-21923.7711741,-35073.3393554,-48220.9503536
2010-08-16 18:25:30 UTC,-21902.7093419,+0,+0,+0,+0,-56880.5937626,-17505.1731564,-39384.4042375,+0,-65624.1872947,-21881.3304258,-61256.7518563,+0,-52505.5378923,+0,-52509.7643951,-17528.695288,-21910.6277376,-35052.3135944,-48192.0437928
2010-08-16 18:26:00 UTC,-21888.0047604,+0,+0,+0,+0,-56845.1210617,+0,-39359.8416304,+0,-65583.2623485,-21867.6835757,-61218.5494837,+0,-52472.7933627,+0,-52477.0163466,-17553.3663594,-21941.466112,-35101.646226,-48259.8671045
2010-08-16 18:26:30 UTC,-21883.3916254,+0,+0,+0,+0,-56833.1476199,+0,-39351.5507775,+0,-65569.4485575,-21863.0772232,-61205.6546695,+0,-52461.7407867,+0,-52465.9625828,-17574.8818191,-21968.3600315,-35144.6688551,-48319.0153252
2010-08-16 18:27:00 UTC,-21877.9238099,-56815.0055588,+0,+0,+0,-56808.9785391,+0,-39334.8152137,+0,-65541.5646258,-21853.7790354,-61179.6257449,+0,-52439.4305263,-30594.9749069,-52443.6499245,-17574.5601586,-21967.9579619,-35144.025658,-48318.131047
2010-08-16 18:27:30 UTC,-21862.0897804,-56773.8357864,+0,+0,+0,-56767.8150276,+0,-39306.3120758,+0,-65494.0741777,-21837.942847,-61135.2946442,+0,-52401.4328598,-30572.8045382,-52405.6481717,-17601.095725,-22001.1269206,+0,-48391.0800718
2010-08-16 18:28:00 UTC,-21872.8609161,-56797.3001439,-48053.9535082,-26215.5845745,+0,-56791.2758161,-17477.683494,-39322.5571941,+0,-65521.1409487,-21846.9685465,-61160.5607731,+0,+0,-30585.4403493,-52427.3069436,-17600.9113892,-22000.8965044,+0,-48390.5733138
2010-08-16 18:28:30 UTC,-21861.9844946,-56768.8461319,-48029.8806513,-26202.451067,+0,-56762.8261312,-17468.9274447,-39302.8575802,+0,-65488.318474,-21836.0235482,-61129.9218453,+0,+0,-30570.1175555,-52401.0424718,-17601.9184605,+0,+0,-48393.3418577
2010-08-16 18:29:00 UTC,-21808.1853449,-56622.2127589,-47905.8248991,-26134.7695558,+0,-56616.2150763,-17423.8044912,-39201.3386535,+0,-65319.1729174,-21779.6201821,-60972.0288565,-52267.4250836,+0,-30491.153894,-52265.692562,+0,+0,+0,-48376.0076006
2010-08-16 18:29:30 UTC,-21830.0595763,-56678.9246014,-47953.8046307,-26160.9460201,-61032.5150083,-56672.918283,-17441.2562201,-39240.6020573,+0,+0,-21801.4347173,-61033.0954592,-52319.7751467,+0,-30521.6938367,-52318.0404175,+0,+0,+0,-48233.4689053
2010-08-16 18:30:00 UTC,+0,-56693.8918136,-47966.467292,-26167.8544307,-61048.6313457,-56687.8832168,-17445.8620258,-39250.9643321,-56687.040189,+0,+0,-61049.2119665,-52333.5912118,+0,-30529.7538428,-52331.8559001,+0,+0,+0,-48236.8971987
2010-08-16 18:30:30 UTC,+0,-56767.4395969,-48028.6906854,-26201.801853,-61127.8258504,-56761.4198106,-17468.4946167,-39301.8837913,-56760.5756743,+0,+0,-61128.4073063,-52401.4823431,+0,-30569.360121,-52399.7441699,+0,+0,-34972.017873,-48081.6519267
2010-08-16 18:31:00 UTC,+0,-56744.2941324,-48009.1090018,-26191.11861,-61102.9033633,-56738.277866,-17461.3721476,-39285.8594534,-56737.4340786,+0,+0,-61103.4845565,-52380.1170252,+0,-30556.8960379,-52378.3797522,+0,-21918.8693349,-35065.4978063,-48210.1696633
2010-08-16 18:31:30 UTC,+0,-56777.3575137,-48037.0815084,-26206.3796623,-61138.5052271,-56771.3362186,-17471.5466212,-39308.7502794,-56770.4919326,+0,+0,-61139.0867958,-52410.6374608,+0,-30574.7010269,-52408.8989016,-17546.4833227,-21932.8624457,-35087.8828052,-48240.9449269
2010-08-16 18:32:00 UTC,+0,-56842.2660978,-48091.995913,-26236.3394924,-61208.397252,-56836.2349351,+0,-39353.6885484,-56835.3896703,+0,-21864.264957,-61208.9795578,-52470.5538455,+0,-30609.655002,+0,-17534.4141802,-21917.776245,-35063.7491737,-48207.7656147
2010-08-16 18:32:30 UTC,-21899.5079859,-56864.3274857,-48110.6604395,-26246.5223589,-61232.1524314,-56858.2929698,+0,-39368.9623467,-56857.447372,+0,-21872.7509959,-61232.7349879,-52490.9184653,+0,+0,+0,-17531.2132865,-21913.7751882,-35057.3486205,+0
2010-08-16 18:33:00 UTC,-21917.3000435,-56904.0255196,-48144.2460453,-26264.8457646,-61274.8983368,-56897.9849738,+0,-39396.4465535,-56897.1387771,+0,-21888.0210705,-61275.4813441,-52527.5632748,-52521.5915621,+0,+0,-17507.0017216,-21883.5111886,-35008.9348291,+0
2010-08-16 18:33:30 UTC,-21898.8390915,-56855.9012214,-48103.5315941,-26242.6330511,-61223.0792304,-56849.8679867,+0,-39363.1285766,-56849.0225161,+0,-21869.509785,-61223.661691,-52483.1402751,-52477.1752063,+0,+0,-17520.0830657,-21899.8626221,-35035.0924713,+0
2010-08-16 18:34:00 UTC,-21903.0658514,-56867.4057976,-48113.2647749,+0,-61235.4670858,+0,-17499.2568502,-39371.0935592,-56860.5251707,-65602.0097305,-21873.9350858,-61236.0496771,-52493.7600202,-52487.793363,+0,+0,-17539.2053907,-21923.7651678,-35073.3297469,+0
2010-08-16 18:34:30 UTC,-21936.2356511,-56960.4727777,-48192.0019479,+0,-61335.6794129,+0,-17527.8960108,-39435.5267795,-56953.5766126,-65709.3650389,-21909.7338293,+0,-52579.6691059,-52573.6896033,+0,+0,-17545.2693607,-21931.3450161,-35085.4553493,+0
2010-08-16 18:35:00 UTC,-21956.4223019,-57011.9229992,-48235.5302252,+0,-61391.0797999,+0,-17543.7285985,-39471.1473994,-57005.0182491,-65768.7142826,-21929.5244493,+0,-52627.1622291,-52621.1756283,+0,+0,-17528.7604798,-21910.7092261,-35052.4439526,+0
2010-08-16 18:35:30 UTC,-21925.2267021,-56936.8723873,+0,+0,-61310.267069,+0,-17520.6335492,-39419.187481,-56929.9801614,-65682.1413417,-21900.6558049,+0,-52557.88385,-52551.9076042,+0,+0,-17501.9848829,-21877.2402348,+0,+0
2010-08-16 18:36:00 UTC,-21871.2348461,-56793.1547125,+0,+0,-61155.5152762,+0,-17476.4078354,+0,-56786.2864913,-65516.359082,-21845.3739825,+0,-52425.2196774,-52419.2632742,-30583.2079894,-52423.4805038,-17519.7125319,+0,+0,+0
2010-08-16 18:36:30 UTC,-21867.8285148,-56786.5778977,+0,+0,-61148.4335179,+0,-17474.3839762,+0,-56779.7107755,-65508.772547,+0,+0,-52419.1486936,-52413.1931987,-30579.6663035,-52417.4097758,+0,+0,+0,+0
2010-08-16 18:37:00 UTC,+0,+0,+0,-26241.0534664,-61219.3942829,+0,-17494.6634873,+0,-56845.6008845,-65584.7912826,+0,+0,-52479.9812782,-52474.0166815,-30615.1547706,-52478.2397972,+0,+0,+0,+0
2010-08-16 18:37:30 UTC,+0,+0,+0,-26220.5146338,-61171.4801055,+0,+0,+0,-56801.1105188,-65533.4618586,+0,+0,-52438.9058582,-52432.9474067,-30591.1922233,-52437.1661078,+0,+0,+0,-48021.1326084
2010-08-16 18:38:00 UTC,+0,+0,+0,-26193.237074,-61107.845438,+0,+0,+0,-56742.0230064,-65465.2914137,+0,+0,-52384.3537215,-52378.4034337,-30559.3676387,-52382.6162699,+0,+0,+0,-48035.6650568
2010-08-16 18:38:30 UTC,+0,+0,+0,-26188.4050574,-61096.5730322,+0,+0,+0,-56731.5560954,-65453.2155301,-21824.3181031,+0,-52374.6902171,-52368.7413766,-30553.7301504,-52372.953173,+0,+0,-34953.5963226,-48056.3256817
2010-08-16 18:39:00 UTC,+0,+0,+0,-26160.5262383,-61031.5357173,-56672.0089557,+0,+0,-56671.1661672,-65383.5424618,-21801.0848861,-61032.1161579,-52318.9356292,-52312.9951361,-30521.2040796,-52317.2009354,-17461.4129766,-21826.5261175,-34917.7749382,-48007.0778647
2010-08-16 18:39:30 UTC,-21821.1310778,+0,-47926.5705892,-26146.0878525,-60997.853021,-56640.7326613,-17431.3503478,+0,-56639.8903441,-65347.4589192,-21789.0524484,-60998.4331064,-52290.0604377,-52284.1242693,-30504.358891,-52288.3269615,-17467.6958017,-21834.3795303,-34930.3381615,-48024.3499861
2010-08-16 18:40:00 UTC,-21770.5051567,+0,-47813.1236288,-26084.1942045,-60853.4639771,-56506.6592501,-17390.0861357,-39125.478127,-56505.8189522,-65192.7780731,-21737.4724807,-60854.0425402,-52166.279921,-52160.3623021,-30432.147898,-52164.5516664,-17478.7668746,-21848.2181625,-34952.4760325,-48054.7854887
2010-08-16 18:40:30 UTC,-21744.0537845,+0,-47761.198041,-26055.8649779,+0,-56445.2927717,-17371.1991695,-39082.9856897,-56444.4533977,-65121.9794073,-21713.863909,-60787.9538126,-52109.6245737,-52103.7154524,-30399.0963382,-52107.8987108,-17529.0381243,-21911.0562765,-35052.9991346,-48192.9862846
2010-08-16 18:41:00 UTC,-21734.7371826,+0,-47751.2039391,-26050.4124611,+0,-56433.4815847,-17367.5640015,-39074.8071843,+0,-65108.3528082,-21709.3199751,-60775.2337355,+0,-52092.8126507,-30392.7349155,-52096.9947346,-17542.0466547,-21927.3166944,-35079.0111799,-48228.748071
2010-08-16 18:41:30 UTC,-21736.0170767,-56440.7193537,-47752.2766599,-26050.9977093,+0,-56434.7493431,-17367.9541838,-39075.6850277,+0,-65109.8154241,-21709.8077002,-60776.5990499,+0,-52093.9829072,+0,-52098.1651173,-17540.0601307,-21924.8335767,-35075.038898,-48223.286913
2010-08-16 18:42:00 UTC,-21816.8551101,-56650.4800529,-47929.7397833,-26147.8168804,+0,-56644.478065,-17432.5030828,-39220.9089959,+0,-65351.7800012,-21790.4933589,-61002.4667245,+0,-52287.5816179,+0,-52291.7846822,-17547.505565,-21934.1402294,-35089.9268959,-48243.7551765
2010-08-16 18:42:30 UTC,-21851.614191,-56746.9161861,-48011.3273301,+0,+0,-56740.8995215,+0,-39287.674784,+0,-65463.0216879,+0,-61106.307952,+0,-52376.5873984,+0,-52380.8000386,-17551.666645,-21939.341501,-35098.2474522,-48255.1944145
2010-08-16 18:43:00 UTC,-21888.7128654,-56842.7334474,-48092.3913035,+0,+0,-56836.702214,+0,-39354.0121093,+0,-65573.5495024,+0,-61209.4827943,+0,-52465.0220004,+0,-52469.2441489,-17549.6985713,-21936.8814459,-35094.3120632,-48249.7839767
2010-08-16 18:43:30 UTC,-21897.2622926,-56864.4581294,-48110.7709679,+0,+0,-56858.423594,+0,-39369.0527953,+0,-65598.6095135,+0,-61232.8756638,+0,-52485.0728101,+0,-52489.2971141,+0,-21926.3692367,+0,-48226.6643122
2010-08-16 18:44:00 UTC,+0,-56798.2061832,-48054.7200417,+0,+0,-56792.1817176,+0,-39323.1844738,+0,-65522.1860895,+0,-61161.5363849,+0,-52423.9255318,+0,-52428.143263,+0,+0,+0,-48228.8053912
2010-08-16 18:44:30 UTC,+0,-56817.8839725,-48071.3679795,+0,+0,-56811.8565153,-17485.5496312,-39336.8080307,+0,-65544.8849545,+0,-61182.7251853,+0,-52442.0871602,-30596.5249638,+0,+0,+0,+0,-48256.8341605
2010-08-16 18:45:00 UTC,+0,-56845.0269924,-48094.3317037,+0,+0,-56838.9954098,-17492.3703025,-39355.6000034,+0,-65576.1951674,-21865.326951,-61211.9524547,+0,-52467.1388288,-30611.1417738,+0,+0,+0,+0,-48237.1145106
2010-08-16 18:45:30 UTC,+0,-56900.5029714,-48141.2658746,-26263.2198634,-61271.10534,-56894.4629606,-17509.4417223,-39394.0077816,+0,+0,-21886.6661023,-61271.6883073,+0,-52518.3404235,-30641.0161883,+0,+0,+0,+0,+0
2010-08-16 18:46:00 UTC,+0,-56968.793849,-48199.0417991,-26294.7408565,-61344.6393467,-56962.7434698,-17530.4566234,-39441.2877209,+0,+0,-21912.9345766,-61345.2230896,+0,+0,-30677.7915636,+0,+0,+0,+0,+0
2010-08-16 18:46:30 UTC,+0,-56969.9422156,+0,-26295.2709077,-61345.8758806,-56963.891662,-17530.8100061,-39442.0827716,-56963.0444703,+0,-21913.3763024,-61346.4596366,-52588.4102379,+0,-30678.4099715,+0,-17519.8603188,-21899.5841925,+0,+0
2010-08-16 18:47:00 UTC,-21906.6001599,-56882.8849071,+0,-26255.0879004,-61252.1346249,-56876.8475727,-17504.0201799,-39381.8102373,-56876.001695,+0,-21879.8892135,-61252.7173921,-52508.0486125,+0,-30631.5286702,+0,-17535.3396476,-21918.9330619,-35065.5997515,+0
2010-08-16 18:47:30 UTC,-21913.3547214,-56898.867302,+0,-26262.4648881,-61269.34409,-56892.8275398,-17508.9383837,-39392.8753558,-56891.9814209,+0,-21886.0369327,-61269.9270387,-52522.8017819,+0,-30640.1353626,+0,-17568.0427746,-21959.8113546,-35130.9934011,+0
2010-08-16 18:48:00 UTC,-21954.5352545,-57014.7428349,+0,-26315.9495115,-61394.1161328,-57008.6854827,+0,-39473.0996611,-57007.8376145,+0,-21930.6091151,+0,-52629.7651879,+0,-30702.5355887,+0,-17541.0379125,-21926.0557856,-35076.9940842,+0
2010-08-16 18:48:30 UTC,-22011.6702916,-57162.7876311,+0,-26384.2824871,-61553.527298,-57156.707835,+0,-39575.5957704,-57155.8577297,+0,-21987.5553848,+0,-52766.4236839,+0,-30782.2593074,+0,-17525.1324109,-21906.1742084,-35045.1892144,+0
2010-08-16 18:49:00 UTC,-22019.8637428,-57181.5383329,+0,-26392.9372404,-61573.7176163,-57175.4556972,+0,-39588.5774761,-57174.6053086,+0,+0,+0,-52783.7322471,+0,-30792.3567618,-52781.9779808,-17523.8025801,-21904.5119449,-35042.5300654,+0
2010-08-16 18:49:30 UTC,-22002.6324088,-57144.8720941,+0,-26376.0132199,-61534.2362676,-57138.795013,+0,+0,-57137.9451787,+0,+0,+0,-52749.8860516,+0,+0,-52748.1332089,-17499.494382,-21874.1271556,-34993.9230464,+0
2010-08-16 18:50:00 UTC,-21916.414349,-56912.1196289,+0,-26268.5817594,-61283.6138826,-56906.0778539,-17513.0164737,+0,-56905.231535,-65653.5883565,+0,+0,-52535.0348563,+0,+0,-52533.2910566,-17494.3616171,-21867.7112963,-34983.6594977,+0
2010-08-16 18:50:30 UTC,-21891.9786493,-56848.7089533,+0,-26239.3133187,-61215.3347661,-56842.6768114,-17493.5033388,+0,-56841.8314493,-65580.4424103,+0,+0,-52476.5011731,+0,+0,-52474.7598388,+0,-21903.3378553,-35040.6518562,+0
2010-08-16 18:51:00 UTC,+0,+0,-48047.8151072,+0,-61152.1663597,-56784.0213562,-17475.450766,+0,-56783.1768789,-65512.7714595,-21844.1776527,+0,-52422.3487498,-52416.3927758,+0,-52420.609697,+0,+0,-35017.805486,-48144.6014818
2010-08-16 18:51:30 UTC,+0,+0,-48028.0195475,+0,-61126.971663,-56760.6266491,-17468.2505032,+0,-56759.7825247,-65485.7809257,-21835.1773762,+0,-52400.7500739,-52394.7973324,+0,-52399.0119314,+0,+0,+0,-48122.9411617
2010-08-16 18:52:00 UTC,+0,+0,-48011.5643075,+0,-61106.028341,+0,-17462.265219,+0,-56740.335754,-65463.344797,-21827.6958142,+0,-52382.7959773,-52376.8459228,+0,-52381.0585913,+0,+0,+0,-48125.2876503
2010-08-16 18:52:30 UTC,+0,+0,-47978.4512883,+0,-61063.8839157,+0,-17450.2209796,+0,-56701.2028525,-65418.1963866,-21812.6406019,+0,-52346.6667938,-52340.7221485,+0,-52344.930931,+0,+0,+0,-48112.9750037
2010-08-16 18:53:00 UTC,+0,+0,-47879.7234675,+0,-60938.2285851,+0,+0,+0,-56584.5265085,-65283.5845555,-21767.7528658,-60938.8080418,-52238.9461484,-52233.0176384,-30474.5398725,-52237.2148282,+0,+0,+0,-48165.8904491
2010-08-16 18:53:30 UTC,+0,+0,-47881.5981208,+0,-60940.6145404,+0,+0,+0,-56586.74197,-65286.1405778,-21768.6051984,-60941.1940223,-52240.9915583,-52235.0627418,-30475.7331223,-52239.2601518,-17506.9363725,+0,+0,-48132.2263068
2010-08-16 18:54:00 UTC,-21767.1329724,+0,-47812.590743,-26083.903476,-60852.7857494,+0,+0,-39125.0420487,-56505.1891889,-65192.0515028,-21737.2301979,-60853.3643053,-52165.6984959,-52159.7809643,-30431.8087066,-52163.9702659,-17530.0321052,-21912.2987338,+0,-48195.71884
