# file...... Output/Qh/house_Qh_file_044.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_13C_tm_3_C_13_Meter_75_861:Qh,house_3_14C_tm_3_C_14_Meter_75_862:Qh,house_3_15C_tm_3_C_15_Meter_75_863:Qh,house_3_1A_tm_3_A_1_Meter_76_864:Qh,house_3_2A_tm_3_A_2_Meter_76_865:Qh,house_3_3A_tm_3_A_3_Meter_76_866:Qh,house_3_4A_tm_3_A_4_Meter_76_867:Qh,house_3_5A_tm_3_A_5_Meter_76_868:Qh,house_3_6A_tm_3_A_6_Meter_76_869:Qh,house_3_7A_tm_3_A_7_Meter_76_870:Qh,house_3_8A_tm_3_A_8_Meter_76_871:Qh,house_3_9A_tm_3_A_9_Meter_76_872:Qh,house_3_10A_tm_3_A_10_Meter_76_873:Qh,house_3_11A_tm_3_A_11_Meter_76_874:Qh,house_3_12A_tm_3_A_12_Meter_76_875:Qh,house_3_13A_tm_3_A_13_Meter_76_876:Qh,house_3_14A_tm_3_A_14_Meter_76_877:Qh,house_3_15A_tm_3_A_15_Meter_76_878:Qh,house_3_16A_tm_3_A_16_Meter_76_879:Qh,house_3_17A_tm_3_A_17_Meter_76_880:Qh
2010-08-16 20:37:30 UTC,-21835.4441829,+0,-39306.2142405,+0,-52575.6842828,+0,+0,-17530.0699102,+0,+0,+0,-26291.9843272,+0,+0,+0,-56955.3217558,+0,+0,+0,+0
2010-08-16 20:38:00 UTC,-21854.3120233,+0,-39334.6868132,+0,+0,+0,+0,-17540.8478369,+0,+0,+0,-26308.1485068,+0,+0,+0,-56990.3357081,+0,+0,+0,+0
2010-08-16 20:38:30 UTC,-21899.5481271,+0,-39416.1038622,+0,+0,+0,+0,-17515.8165635,-43785.3516306,+0,+0,+0,+0,+0,+0,-56909.0173087,+0,+0,+0,+0
2010-08-16 20:39:00 UTC,+0,-61280.851227,-39399.0920617,+0,+0,+0,-35047.8041689,+0,-43810.2757147,+0,+0,+0,+0,+0,+0,-56941.4095243,+0,+0,+0,+0
2010-08-16 20:39:30 UTC,+0,-61254.2405872,-39381.9828294,+0,+0,+0,-35087.4665955,+0,-43859.8549058,+0,+0,+0,+0,+0,-52622.9253914,+0,+0,+0,+0,-21930.3842374
2010-08-16 20:40:00 UTC,+0,-61186.1370714,-39338.1960549,+0,+0,+0,-35071.5174292,+0,-43839.9180556,-61372.006542,+0,+0,-13153.1414108,+0,-52599.006109,+0,+0,+0,+0,-21920.4156091
2010-08-16 20:40:30 UTC,+0,-61164.0813727,-39324.0154077,+0,+0,+0,-35086.3789956,+0,-43858.4954472,-61398.0128048,+0,+0,-13158.7152589,+0,-52621.2939843,+0,+0,+0,+0,-21929.7044924
2010-08-16 20:41:00 UTC,+0,-61220.3624411,+0,-56925.26867,+0,+0,-35033.9588127,+0,-43792.9686882,-61306.2826983,+0,+0,-13139.055007,+0,-52542.679492,+0,+0,-56919.1963526,-26275.9769283,-21896.9404518
2010-08-16 20:41:30 UTC,+0,-61133.8604022,+0,-56904.7251755,+0,+0,-35021.3153096,+0,-43777.1639397,-61284.1578252,+0,+0,-13134.3130459,+0,-52523.7180448,+0,+0,-56898.6559087,-26266.4940665,-21889.0379182
2010-08-16 20:42:00 UTC,+0,-61075.7280948,+0,-57025.9297728,+0,+0,-35095.9107332,+0,-43870.4103972,-61414.6923978,+0,+0,+0,-43867.9335082,-52635.5887224,+0,+0,-57019.8425155,-26322.4420169,+0
2010-08-16 20:42:30 UTC,+0,-61113.69106,+0,-57043.0443609,+0,+0,-35106.4439138,+0,-43883.5771801,-61433.1244162,+0,+0,+0,-43881.0993199,-52651.3853234,+0,+0,-57036.9545649,-26330.3420975,+0
2010-08-16 20:43:00 UTC,+0,-61199.0609148,+0,-56960.9442919,+0,+0,-35055.9153908,-17529.8438114,-43820.4150521,-61344.7045259,+0,+0,+0,-43817.9418512,-52575.607747,+0,+0,-56954.8666774,-26292.4447689,+0
2010-08-16 20:43:30 UTC,+0,+0,+0,-56922.8422391,+0,+0,-35032.4654649,-17518.1170725,+0,-61303.6694879,+0,+0,+0,-43788.6309223,-52540.4399195,+0,-61292.2722045,-56916.7702817,-26274.8568897,+0
2010-08-16 20:44:00 UTC,-21885.3697601,+0,+0,-56951.5156318,+0,+0,+0,-17526.941935,+0,-61334.5500748,+0,-26287.2929635,+0,-43810.6886253,-52566.9051849,+0,-61323.1449707,-56945.4394177,-26288.0925061,+0
2010-08-16 20:44:30 UTC,-21898.2865996,+0,+0,-57003.9960183,+0,-57002.9067665,+0,-17543.0939187,+0,-61391.0702476,+0,-26311.516877,+0,-43851.0604357,-52615.3440774,+0,-61379.6508329,-56997.9120153,+0,+0
2010-08-16 20:45:00 UTC,-21903.2315422,+0,-39428.2390238,-57068.4621009,-52674.241077,-57067.3712651,+0,+0,+0,-61460.4988716,+0,-26341.2732101,-13172.1077966,-43900.6526253,+0,+0,-61449.0612923,-57062.3681932,+0,+0
2010-08-16 20:45:30 UTC,-21923.6481991,+0,-39459.4795442,-57038.472322,-52646.5613774,-57037.3822044,+0,+0,+0,-61428.2005688,-57039.2600671,-26327.4305188,-13165.1853943,-43877.5822613,+0,+0,-61416.7711612,-57032.3828615,+0,+0
2010-08-16 20:46:00 UTC,-21861.7165402,+0,-39348.0134236,-56990.6976768,-52602.4667623,-56989.6087037,+0,+0,+0,+0,-56991.4846955,-26305.3786831,-13154.1577927,-43840.8304574,+0,+0,-61365.3319878,-56984.615304,+0,+0
2010-08-16 20:46:30 UTC,-21882.5639642,+0,-39385.5351286,-57015.3045803,-52625.1782221,-57014.2150177,+0,+0,+0,+0,-57016.0919731,-26316.7367453,-13159.837691,-43859.7599144,+0,-57008.9381832,-61391.8263505,-57009.2185568,+0,-21931.5749595
2010-08-16 20:47:00 UTC,-21875.3749545,+0,-39372.5961725,+0,-52681.0574201,-57074.7563064,+0,+0,+0,+0,-57076.6356325,-26344.6820813,-13173.8124923,-43906.3338832,+0,-57069.4718313,-61457.0129904,-57069.7523163,+0,-21954.8641316
2010-08-16 20:47:30 UTC,-21857.733944,+0,-39340.84545,+0,-52644.2234498,-57034.8492198,+0,+0,+0,+0,-57036.7269834,-26326.2613151,+0,-43875.6336549,+0,-57029.5697802,-61414.0438197,+0,+0,-21939.5125756
2010-08-16 20:48:00 UTC,+0,+0,-39350.1417865,+0,-52662.9549164,-57055.1434824,+0,+0,+0,+0,-57057.0220407,+0,+0,-43891.2458821,+0,-57049.8614819,-61435.8952675,+0,+0,-21947.3194225
2010-08-16 20:48:30 UTC,+0,+0,+0,+0,-52705.2872097,-57101.0076253,+0,-17573.2874917,+0,+0,-57102.8879794,+0,+0,+0,+0,-57095.7198379,-61485.278582,+0,+0,-21964.9625534
2010-08-16 20:49:00 UTC,+0,+0,+0,+0,-52738.9305679,-57137.4579001,+0,-17584.5061244,+0,+0,-57139.3396814,+0,+0,+0,+0,-57132.1655153,-61524.5257014,+0,+0,+0
2010-08-16 20:49:30 UTC,+0,+0,+0,+0,-52708.7679656,-57104.7787858,+0,-17574.448176,+0,+0,-57106.6592876,+0,+0,+0,+0,-57099.4905229,+0,+0,-26359.3427006,+0
2010-08-16 20:50:00 UTC,+0,-61351.5799655,+0,+0,-52594.1852559,-56980.6364819,+0,-17536.2399379,+0,+0,-56982.5121732,+0,+0,+0,+0,-56975.3636116,+0,+0,-26302.0374533,+0
2010-08-16 20:50:30 UTC,+0,-61351.0140243,+0,+0,-52504.4706744,-56883.4368602,+0,+0,+0,+0,-56885.3087446,+0,-13129.6501601,+0,-52505.0715884,-56878.1762673,+0,+0,-26257.1691061,+0
2010-08-16 20:51:00 UTC,+0,-61348.8326425,+0,+0,-52408.5943202,+0,-34944.9505286,+0,+0,+0,-56781.4291837,+0,-13105.6724769,+0,-52409.1932173,-56774.3139074,+0,+0,-26209.2191052,+0
2010-08-16 20:51:30 UTC,+0,-61283.8038821,+0,+0,-52429.5599386,+0,-34958.9307107,+0,-43699.1815108,+0,+0,+0,-13110.9157619,+0,-52430.1592771,-56797.0258533,+0,+0,-26219.7045012,+0
2010-08-16 20:52:00 UTC,+0,-61195.7984242,+0,+0,+0,+0,-35027.5004969,+0,-43784.8957494,+0,+0,+0,-13136.632944,+0,-52532.9933043,+0,+0,+0,-26271.1331124,+0
2010-08-16 20:52:30 UTC,+0,-61271.7927611,+0,+0,+0,+0,-35021.2428893,+0,-43777.0735571,+0,+0,+0,+0,+0,-52523.6087763,+0,+0,+0,-26266.4397908,+0
2010-08-16 20:53:00 UTC,-21844.9769929,-61154.5460639,-39317.8850683,-56913.0947544,+0,+0,-35026.4665785,+0,-43783.6033212,-61293.1719365,+0,+0,+0,+0,-52531.4427391,+0,+0,+0,+0,+0
2010-08-16 20:53:30 UTC,-21844.3237616,-61152.7174485,-39316.709366,-56980.1976382,+0,+0,-35067.7650786,+0,-43835.2276522,-61365.4402043,+0,-26300.5321298,+0,+0,-52593.3780554,+0,+0,+0,+0,-21918.070356
2010-08-16 20:54:00 UTC,-21816.6778095,-61075.3267197,-39266.9513977,-57071.8794296,+0,+0,-35124.1907787,+0,-43905.761493,-61464.1795188,+0,-26342.8506971,+0,+0,-52677.999301,+0,+0,+0,+0,-21953.3379865
2010-08-16 20:54:30 UTC,-21860.5221246,+0,-39345.8634688,-57011.4437342,+0,+0,-35086.9956052,-17545.3866004,-43859.2664424,-61399.0916641,+0,-26314.9547706,+0,+0,-52622.217731,+0,+0,-57005.3576065,+0,-21930.0899919
2010-08-16 20:55:00 UTC,-21873.7214045,+0,-39369.6198562,-57024.7560956,+0,+0,-35095.1887031,-17549.4837689,-43869.5080536,-61413.4287712,+0,-26321.0994941,+0,+0,-52634.5049139,+0,+0,-57018.6679945,+0,-21935.2109007
2010-08-16 20:55:30 UTC,-21870.4744212,+0,-39363.7758564,-57016.5272725,+0,+0,+0,-17546.9511695,-43863.1773653,-61404.5665178,+0,-26317.3012315,-13160.9270685,+0,-52626.9097888,+0,+0,-57010.4403917,+0,-21932.0454927
2010-08-16 20:56:00 UTC,-21835.2601957,+0,+0,-57070.4255201,+0,+0,+0,-17563.5395278,-43904.6429553,-61462.6136917,+0,-26342.1796011,-13172.5612147,-43902.1632165,+0,+0,+0,-57064.3306469,+0,+0
2010-08-16 20:56:30 UTC,+0,+0,+0,-57072.0135001,+0,+0,+0,+0,+0,-61464.324039,+0,-26342.912638,-13172.9278647,-43903.3848988,+0,+0,+0,-57065.9180594,+0,+0
2010-08-16 20:57:00 UTC,+0,+0,+0,-57039.5601054,+0,+0,+0,+0,+0,-61429.3724794,+0,-26327.9327905,-13165.436798,-43878.4193392,+0,+0,-61417.9410258,-57033.4694758,+0,+0
2010-08-16 20:57:30 UTC,+0,+0,+0,-57112.9564406,+0,+0,+0,+0,+0,-61508.4186441,+0,-26361.8110933,+0,-43934.8812473,+0,+0,-61496.9671969,-57106.8549303,+0,+0
2010-08-16 20:58:00 UTC,+0,+0,+0,-57027.2295143,+0,-57026.1395485,+0,+0,+0,-61416.0927162,+0,+0,+0,-43868.9337334,+0,+0,-61404.6646218,-57021.1407128,-26323.0423658,+0
2010-08-16 20:58:30 UTC,+0,+0,+0,-57052.2488883,+0,-57051.1583234,+0,+0,+0,+0,+0,+0,+0,-43888.1804928,+0,+0,-61431.603096,-57046.1563772,-26334.591289,+0
2010-08-16 20:59:00 UTC,+0,+0,+0,+0,-52691.8098755,-57086.4067388,+0,+0,+0,+0,+0,+0,+0,-43915.2969585,+0,+0,-61469.5557327,-57081.4001196,-26350.8624322,+0
2010-08-16 20:59:30 UTC,+0,+0,+0,+0,-52728.7702434,-57126.4507656,+0,+0,+0,+0,+0,+0,+0,-43946.1025326,+0,-57121.1586888,-61512.6723557,-57121.4391711,-26369.3471651,+0
2010-08-16 21:00:00 UTC,+0,+0,+0,+0,-52778.1496243,-57179.9499403,+0,+0,+0,+0,+0,+0,+0,-43987.2590517,+0,-57174.6511193,-61570.2765494,-57174.9317014,-26394.0429317,+0
2010-08-16 21:00:30 UTC,+0,+0,-39470.7946409,+0,-52620.1029127,-57008.7171518,+0,+0,+0,+0,-57021.8245307,+0,+0,-43855.5309307,+0,-57003.4399272,-61385.904997,+0,-26315.000121,-21929.4604753
2010-08-16 21:01:00 UTC,+0,+0,-39515.8488483,+0,-52533.4133114,-56914.7948938,+0,-17515.9757788,+0,+0,-56916.6681562,+0,-13136.8889057,-43783.277225,+0,-56909.5295281,-61284.7760643,+0,-26271.6446396,-21893.3302278
2010-08-16 21:01:30 UTC,+0,-61406.8922291,-39480.1309851,+0,-52454.7895993,-56829.6116861,+0,-17489.7583253,+0,+0,-56831.4816612,+0,-13117.226095,-43717.7465228,-52455.3897503,-56824.3568169,-61193.0563402,+0,+0,-21860.5618479
2010-08-16 21:02:00 UTC,-21934.3234696,-61404.6550962,-39478.6926269,+0,-52433.0631933,-56806.0726079,+0,-17482.513486,+0,+0,-56807.9416612,+0,-13111.7925467,+0,-52433.6628875,-56800.820713,-61167.7111068,+0,+0,-21851.5067764
2010-08-16 21:02:30 UTC,-21866.2367668,-61214.0575473,-39356.148504,+0,-52358.9447916,-56725.7703708,-34911.8445395,-17457.79812,+0,+0,-56727.6362776,+0,-13093.2562997,+0,-52359.5429256,-56720.5286315,-61081.2472865,+0,+0,-21820.615907
2010-08-16 21:03:00 UTC,-21825.350597,-61099.6034473,-39282.5605742,+0,-52384.2129443,-56753.1466933,-34928.6937155,+0,+0,+0,-56755.0136731,+0,+0,+0,-52384.8116105,-56747.9014905,+0,+0,+0,+0
2010-08-16 21:03:30 UTC,-21825.4900748,-61099.9938935,+0,+0,-52509.0520447,-56888.4013426,-35011.9382486,+0,+0,+0,-56890.2736208,-26258.5568994,+0,+0,-52509.653336,-56883.1390442,+0,+0,+0,+0
2010-08-16 21:04:00 UTC,-21801.6215494,-61033.1778907,+0,+0,-52479.1738395,-56856.0303465,-34992.0150263,+0,+0,+0,-56857.9013565,-26243.6148446,+0,+0,-52479.7745031,-56850.7721386,+0,+0,+0,+0
2010-08-16 21:04:30 UTC,-21800.3702893,-61029.6751953,+0,+0,-52527.3765983,+0,-35024.1573263,+0,-43780.5864769,+0,-56910.1278002,-26267.7209857,+0,+0,-52527.9782742,+0,+0,+0,+0,+0
2010-08-16 21:05:00 UTC,-21824.2960989,-61096.6515537,+0,-56727.433261,-52359.1473044,+0,-34912.2015302,+0,-43640.6392789,+0,-56728.2163332,-26183.7561743,+0,+0,-52360.0783022,+0,+0,+0,+0,+0
2010-08-16 21:05:30 UTC,+0,-61026.0770603,+0,-56803.9118415,+0,+0,-34959.2704086,+0,-43699.476461,-61175.3848833,-56804.696087,-26219.0569437,+0,+0,-52430.6671248,+0,+0,+0,+0,+0
2010-08-16 21:06:00 UTC,+0,+0,+0,-56792.9276104,+0,+0,-34952.5101586,+0,-43691.0260004,-61163.5551943,-56793.711689,-26213.9868792,+0,+0,-52420.5287856,+0,+0,+0,+0,+0
2010-08-16 21:06:30 UTC,+0,+0,+0,-57013.6718142,+0,+0,-35088.3672777,+0,-43860.85037,-61401.2901079,+0,-26315.8772516,-13159.4374775,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:07:00 UTC,+0,+0,+0,-56950.9699591,+0,+0,+0,-17526.7751033,-43812.612173,-61333.7620848,+0,-26286.9355388,-13144.9643486,+0,+0,+0,+0,+0,-26287.8412968,+0
2010-08-16 21:07:30 UTC,+0,+0,+0,-56895.9137787,+0,+0,+0,-17509.8303632,-43770.2559944,-61274.4682237,+0,+0,-13132.2560284,+0,+0,+0,+0,-56889.8434785,-26262.4274059,+0
2010-08-16 21:08:00 UTC,+0,+0,-39097.0589835,-56904.0145261,+0,+0,+0,-17512.3235452,-43776.4881145,-61283.1924867,+0,+0,-13134.1258804,+0,+0,+0,+0,-56897.9430229,-26266.166705,-21888.7652292
2010-08-16 21:08:30 UTC,+0,+0,-39164.3145196,-56827.6251109,+0,+0,+0,-17488.8130339,-43717.7197099,-61200.9233673,+0,+0,+0,+0,+0,+0,+0,-56821.5649508,-26230.9054079,-21859.3802617
2010-08-16 21:09:00 UTC,+0,+0,-39178.5772363,-56834.540688,+0,+0,+0,+0,-43723.0400466,-61208.3712372,+0,+0,+0,+0,+0,+0,+0,-56828.4795013,-26234.0976329,-21862.0404992
2010-08-16 21:09:30 UTC,+0,+0,-39228.4950108,-56814.8313284,+0,+0,+0,+0,+0,-61187.1448451,+0,+0,+0,+0,+0,+0,+0,-56808.7730691,-26224.9058641,-21854.458835
2010-08-16 21:10:00 UTC,+0,+0,-39232.4591247,-56762.7788689,+0,+0,+0,+0,+0,-61131.0858987,+0,+0,+0,+0,+0,+0,+0,-56756.7283441,+0,-21834.4356431
2010-08-16 21:10:30 UTC,+0,+0,-39243.2478579,+0,+0,+0,+0,+0,+0,-61141.3570559,+0,+0,+0,-43672.8355761,+0,+0,-61129.7752527,-56766.2635962,+0,+0
2010-08-16 21:11:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43709.0328227,+0,+0,-61180.4375427,-56813.3103639,+0,+0
2010-08-16 21:11:30 UTC,-21888.810422,+0,+0,+0,+0,-56814.9636043,+0,+0,+0,+0,+0,+0,+0,-43706.6691512,+0,+0,-61177.1293077,-56810.2382216,+0,+0
2010-08-16 21:12:00 UTC,-21920.6877377,+0,+0,+0,+0,-56835.0016009,+0,+0,+0,+0,+0,+0,-13118.5040327,-43722.0843692,+0,+0,-61198.7047133,-56830.2738948,+0,+0
2010-08-16 21:12:30 UTC,-21882.9145424,+0,+0,+0,+0,-56901.115076,+0,+0,+0,+0,+0,+0,-13133.7651472,-43772.9454223,+0,-56896.0997116,-61269.8907285,-56896.3797071,+0,+0
2010-08-16 21:13:00 UTC,-21879.9489779,-61252.3098871,+0,+0,-52568.5400238,-56952.9669573,+0,+0,+0,+0,+0,+0,-13145.7342258,-43812.8350382,-52569.4782783,-56947.9454924,-61325.7209392,-56948.2255827,+0,+0
2010-08-16 21:13:30 UTC,-21890.7583046,-61282.568694,+0,+0,-52479.9674312,-56857.0042266,+0,-17499.3595679,+0,+0,+0,-26244.1792973,-13123.5829456,-43739.0109746,-52480.620378,-56851.9940553,-61222.3954854,+0,+0,+0
2010-08-16 21:14:00 UTC,-21883.8612135,-61263.2615015,+0,+0,-52513.3979425,-56893.2240461,+0,-17509.3928382,+0,+0,+0,-26260.8980661,+0,-43766.8748584,-52514.0516568,-56888.2096101,-61261.3942604,+0,+0,+0
2010-08-16 21:14:30 UTC,-21805.812485,-61044.7778598,+0,+0,-52575.9173682,-56960.959837,+0,-17530.2406339,+0,+0,+0,-26292.164344,+0,-43818.9839549,-52576.5725161,-56955.9374318,-61334.3270719,+0,+0,+0
2010-08-16 21:15:00 UTC,+0,-61029.9117875,+0,+0,-52589.7363018,-56975.9317654,-35065.8336672,-17534.84871,+0,+0,+0,-26299.0752616,+0,-43830.5018486,-52590.3917664,-56970.9075991,-61350.4477205,+0,+0,+0
2010-08-16 21:15:30 UTC,+0,-60987.2543415,+0,+0,-52582.0649253,-56967.620546,-35060.7185173,+0,+0,+0,+0,-26295.2389446,+0,-43824.1081735,-52582.7202879,-56962.5971319,-61341.4984146,+0,+0,-21913.7478196
2010-08-16 21:16:00 UTC,+0,-60831.3404124,-39110.2458978,+0,-52529.0378757,-56910.1691373,-35025.35913,+0,+0,+0,+0,-26268.719852,+0,+0,-52529.6920229,-56905.1524817,-61279.6390519,+0,-26269.5305386,-21891.6470794
2010-08-16 21:16:30 UTC,+0,-60783.9476806,-39079.7746165,+0,-52495.9140827,-56874.2816293,-35003.2715892,+0,+0,+0,-56876.1562854,-26252.1544762,+0,+0,-52496.5674699,-56869.2691971,+0,+0,-26252.9644694,-21877.8416644
2010-08-16 21:17:00 UTC,+0,-60773.3983803,-39072.9919159,-56812.2956863,-52437.4710371,-56810.9623298,-34964.3007127,+0,+0,+0,-56812.8344998,-26222.926813,+0,+0,-52438.1230822,-56805.5822738,+0,+0,-26223.7355822,-21853.4836277
2010-08-16 21:17:30 UTC,+0,+0,-39029.9058496,-56883.3969085,-52503.0945771,-56882.0612352,-35008.0596721,+0,+0,+0,-56883.9361968,+0,-13129.3670215,+0,+0,+0,+0,+0,-26256.5556213,-21880.8343684
2010-08-16 21:18:00 UTC,+0,+0,-39011.0728362,-56915.0723223,-52532.3296993,+0,-35027.554177,+0,-43784.9955154,+0,-56915.6118224,+0,-13136.678486,+0,+0,+0,+0,+0,-26271.176865,+0
2010-08-16 21:18:30 UTC,+0,+0,-39099.8588262,-56812.8719297,-52438.0028865,+0,-34964.6553592,+0,-43706.3700417,-61185.0348293,-56813.410747,+0,-13113.0881207,+0,+0,+0,+0,+0,-26224.0015737,+0
2010-08-16 21:19:00 UTC,+0,+0,+0,-56803.1668698,-52429.0455101,+0,+0,+0,-43698.9036822,-61174.5827698,-56803.7056226,+0,-13110.8479545,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:19:30 UTC,+0,+0,+0,-56868.7996397,+0,+0,+0,+0,-43749.5953112,-61245.5453175,-56869.5969767,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:20:00 UTC,+0,+0,+0,-56818.3288933,+0,+0,+0,+0,-43710.7666757,-61191.1894779,-56819.125454,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:20:30 UTC,-21769.6812021,+0,+0,-56825.4722664,+0,+0,+0,-17488.2092626,-43716.2623113,-61198.8827463,-56826.2689387,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:21:00 UTC,-21763.4948939,+0,+0,-56790.2724306,+0,+0,+0,-17477.3756723,-43689.1819005,-61160.9732344,-56791.0685531,+0,+0,+0,+0,+0,+0,-56784.0954916,+0,+0
2010-08-16 21:21:30 UTC,-21772.6011713,+0,+0,-56833.258572,+0,+0,+0,-17490.6056836,-43722.252576,-61207.2684398,-56834.0553658,+0,+0,+0,+0,+0,+0,-56827.0750682,+0,+0
2010-08-16 21:22:00 UTC,-21808.2261532,+0,+0,-56849.0455806,+0,+0,+0,-17495.4645127,-43734.3980499,-61224.270729,+0,+0,+0,+0,+0,+0,+0,-56842.8596654,+0,+0
2010-08-16 21:22:30 UTC,-21811.0907383,+0,+0,+0,+0,+0,+0,+0,-43793.3315507,-61306.7709658,+0,+0,+0,+0,+0,+0,+0,-56919.451304,+0,+0
2010-08-16 21:23:00 UTC,-21833.4661431,+0,+0,+0,+0,+0,+0,+0,+0,-61224.4790981,+0,+0,-13121.5421984,+0,+0,+0,+0,-56843.0531108,+0,-21867.7245277
2010-08-16 21:23:30 UTC,-21842.836381,+0,+0,+0,+0,+0,+0,+0,+0,-61168.67999,+0,-26216.1833015,-13109.5828999,+0,+0,+0,+0,-56791.250294,+0,-21847.7942708
2010-08-16 21:24:00 UTC,+0,+0,-39318.4925451,+0,+0,+0,+0,+0,+0,+0,+0,-26245.7578166,-13124.3725572,+0,-52483.7759913,+0,+0,-56855.3123006,+0,-21872.4412645
2010-08-16 21:24:30 UTC,+0,+0,-39366.1766416,+0,+0,+0,+0,+0,+0,+0,+0,-26214.3336638,-13108.658011,-43696.9920194,-52420.9394456,+0,-61152.7748004,-56787.2432745,+0,-21846.25286
2010-08-16 21:25:00 UTC,+0,-61181.7641629,-39335.442296,+0,+0,+0,+0,+0,+0,+0,+0,-26210.1119884,+0,-43682.0769094,-52412.497675,+0,-61142.927175,-56778.098547,-26210.9202978,-21842.7345808
2010-08-16 21:25:30 UTC,+0,-61216.128075,-39357.5365337,+0,+0,-56805.8385812,+0,+0,+0,+0,+0,-26220.5618775,+0,-43699.4928117,-52433.3935416,+0,-61167.3029457,-56800.7344388,-26221.3706246,+0
2010-08-16 21:26:00 UTC,+0,-61204.9561848,-39350.3535803,+0,+0,-56811.5737922,+0,+0,+0,+0,+0,-26223.2092029,+0,-43703.9048742,-52438.6872028,-56806.1931122,-61173.4781904,-56806.4689102,-26224.0180608,+0
2010-08-16 21:26:30 UTC,+0,-61191.9005779,-39341.9596636,+0,+0,-56836.0613065,+0,+0,+0,+0,+0,-26234.5125073,+0,-43722.7430865,-52461.2893083,-56830.6771568,-61199.8441032,-56830.9529722,-26235.3218765,+0
2010-08-16 21:27:00 UTC,+0,-61254.7480381,+0,+0,-52451.8122328,-56826.5007648,-34973.8644544,-17488.8573439,+0,+0,+0,-26230.0994406,+0,-43715.3882201,-52452.4648264,-56821.117865,-61189.5500312,+0,-26230.908625,+0
2010-08-16 21:27:30 UTC,+0,-61286.8267414,+0,+0,-52444.5744109,-56818.6590482,-34969.0381445,-17486.4438116,+0,+0,+0,+0,+0,-43709.3556355,-52445.2268383,-56813.2771733,-61181.1066605,+0,-26227.2888023,+0
2010-08-16 21:28:00 UTC,+0,-61263.803758,+0,+0,-52477.9313488,-56854.799155,-34991.2811518,-17497.5670549,+0,+0,+0,+0,+0,-43737.157999,-52478.584542,-56849.4125557,-61220.0196084,+0,+0,+0
2010-08-16 21:28:30 UTC,+0,-61187.874134,+0,+0,-52541.5920229,-56923.7714158,-35033.7312318,-17518.7954129,+0,+0,+0,+0,+0,-43790.217936,-52542.2466761,-56918.3758051,-61294.2837572,+0,+0,+0
2010-08-16 21:29:00 UTC,+0,+0,+0,-56994.5589067,-52605.9309485,-56993.4787322,-35076.633832,+0,+0,+0,+0,+0,-13155.086197,-43843.843461,+0,-56988.0737528,-61369.3389689,+0,+0,+0
2010-08-16 21:29:30 UTC,+0,+0,+0,-57006.9506177,-52617.3680994,-57005.8701505,-35084.2603276,+0,+0,+0,+0,+0,-13157.9465333,-43853.3761023,+0,-57000.4635542,-61382.6811203,+0,+0,+0
2010-08-16 21:30:00 UTC,-21770.8289049,+0,+0,-57033.1385647,-52641.5387323,-57032.0574789,-35100.3777363,+0,+0,+0,+0,+0,-13163.991408,-43873.5218519,+0,-57026.6474649,+0,+0,+0,+0
2010-08-16 21:30:30 UTC,-21796.2834516,+0,+0,-57049.3837947,-52656.5325582,-57048.3023253,-35110.3758851,+0,+0,+0,+0,+0,-13167.7412386,+0,+0,-57042.8901925,+0,+0,+0,-21944.7153417
2010-08-16 21:31:00 UTC,-21800.0068158,+0,+0,-56986.7099504,-52598.6866151,-56985.6299615,-35071.8031802,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-21920.6063277
2010-08-16 21:31:30 UTC,-21759.3127243,+0,+0,-56992.6442434,-52604.1635469,+0,+0,+0,+0,-61378.9240973,+0,+0,+0,+0,+0,+0,+0,+0,+0,-21922.8891891
2010-08-16 21:32:00 UTC,-21761.8825788,+0,-39168.2999563,-56894.9475691,-52513.9926652,+0,+0,+0,-43769.7127494,-61273.7067628,+0,+0,+0,+0,+0,+0,+0,+0,+0,-21885.3077919
2010-08-16 21:32:30 UTC,-21749.0808432,+0,-39145.2591139,-56862.2913908,-52483.8520675,+0,+0,+0,-43744.5892615,-61238.5367204,-56863.0886857,+0,+0,+0,+0,+0,+0,+0,+0,-21872.7457994
2010-08-16 21:33:00 UTC,-21747.24501,+0,-39141.9549417,-56809.1356942,+0,+0,+0,+0,-43703.6948091,-61181.2891113,-56809.9321589,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:33:30 UTC,+0,+0,-39131.1343264,-56816.6756051,+0,+0,+0,+0,-43709.4955143,-61189.4094427,-56817.4721875,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:34:00 UTC,+0,+0,-39110.4354452,-56655.4643181,+0,+0,+0,-17435.8860219,-43585.4704626,-61015.7882679,-56656.258394,-26150.6557126,+0,+0,+0,+0,+0,+0,-26151.46168,+0
