# file...... Output/Qh/house_Qh_file_013.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_1_13C_tm_1_C_13_Meter_30_241:Qh,house_1_14C_tm_1_C_14_Meter_30_242:Qh,house_1_15C_tm_1_C_15_Meter_30_243:Qh,house_1_1C_tm_1_C_1_Meter_31_244:Qh,house_1_2C_tm_1_C_2_Meter_31_245:Qh,house_1_3C_tm_1_C_3_Meter_31_246:Qh,house_1_4C_tm_1_C_4_Meter_31_247:Qh,house_1_5C_tm_1_C_5_Meter_31_248:Qh,house_1_6C_tm_1_C_6_Meter_31_249:Qh,house_1_7C_tm_1_C_7_Meter_31_250:Qh,house_1_8C_tm_1_C_8_Meter_31_251:Qh,house_1_1C_tm_1_C_1_Meter_32_252:Qh,house_1_2C_tm_1_C_2_Meter_32_253:Qh,house_1_3C_tm_1_C_3_Meter_32_254:Qh,house_1_4C_tm_1_C_4_Meter_32_255:Qh,house_1_5C_tm_1_C_5_Meter_32_256:Qh,house_1_6C_tm_1_C_6_Meter_32_257:Qh,house_1_7C_tm_1_C_7_Meter_32_258:Qh,house_1_8C_tm_1_C_8_Meter_32_259:Qh,house_1_1A_tm_1_A_1_Meter_33_260:Qh
2010-08-16 19:36:00 UTC,+0,+0,+0,-21794.7497275,+0,+0,-30510.857225,-39224.4007734,+0,+0,+0,-26146.6499624,-56639.0431725,-21788.4787379,+0,-13074.0234561,+0,-43574.4204781,-26146.1192879,+0
2010-08-16 19:36:30 UTC,+0,+0,+0,+0,+0,+0,-30529.3473714,-39248.1706101,+0,+0,+0,-26161.5639652,-56671.3476543,+0,-52318.2950963,+0,+0,-43599.2746613,-26161.0329164,+0
2010-08-16 19:37:00 UTC,+0,+0,+0,+0,+0,+0,-30514.6983249,-39229.3386637,+0,+0,+0,-26147.5203659,-56640.92851,+0,-52290.2113148,+0,-43575.6157177,-43575.8710053,-26146.9896695,+0
2010-08-16 19:37:30 UTC,+0,-43392.5774883,+0,+0,+0,+0,-30531.1357939,+0,+0,+0,-34891.1619491,+0,-56673.2286881,+0,-52320.0317181,+0,-43600.4665147,-43600.7218773,-26161.9013112,+0
2010-08-16 19:38:00 UTC,+0,-43393.9894814,+0,+0,+0,+0,-30532.1505863,+0,+0,+0,-34892.3216355,+0,-56675.1118765,+0,-52321.7703288,+0,-43601.9153838,-43602.1707508,-26162.7707006,+0
2010-08-16 19:38:30 UTC,+0,-43410.8013642,+0,+0,+0,+0,+0,+0,+0,+0,-34907.8174558,+0,-56699.2696188,+0,-52344.073413,+0,-43620.5016319,-43620.757055,-26173.9233195,+0
2010-08-16 19:39:00 UTC,+0,-43423.5864449,-56445.0631683,+0,+0,-39281.7729856,+0,+0,+0,+0,-34918.3463998,+0,-56716.6883435,+0,-52360.1548526,-13091.9479218,-43633.9030798,-43634.1585435,-26181.9648155,+0
2010-08-16 19:39:30 UTC,+0,-43418.4174315,-56438.34438,-21822.3725244,+0,-39274.8341604,+0,+0,+0,+0,-34912.1782775,+0,-56707.3908418,+0,-52351.5711461,-13089.8015841,-43626.7498585,-43627.0053005,-26177.6725478,+0
2010-08-16 19:40:00 UTC,+0,-43380.27281,-56388.7632261,-21804.2928949,+0,-39242.2968307,+0,+0,+0,+0,-34883.2549053,+0,+0,+0,-52312.0912767,-13079.9297266,-43593.8493575,-43594.1047001,-26157.9307071,+0
2010-08-16 19:40:30 UTC,+0,-43377.7937524,-56385.540897,-21802.8423302,-56674.8227658,-39239.6862963,+0,+0,+0,+0,-34880.9343258,+0,+0,-21797.7137917,-52310.6327336,-13079.5650209,-43592.6338823,-43592.8892213,+0,+0
2010-08-16 19:41:00 UTC,+0,-43329.9469293,-56323.3486299,-21776.7002099,-56606.8729924,-39192.6391648,+0,-39191.9184226,-47900.4397962,+0,-34839.1127707,+0,+0,-21772.6833597,-52250.5654311,-13064.5453182,-43542.576868,-43542.8320562,+0,-56550.3986561
2010-08-16 19:41:30 UTC,+0,-43352.7444946,-56352.9813653,-21788.7721089,-56638.250814,-39214.3645721,+0,-39213.6433058,-47926.9918661,+0,-34858.4251133,+0,+0,-21785.995022,-52282.5103708,-13072.5330833,-43569.1981452,+0,+0,-56500.0651527
2010-08-16 19:42:00 UTC,+0,-43324.6917439,-56316.517834,-21772.3686526,-56595.6142149,-39184.8438011,+0,-39184.123247,-47890.9125622,-56596.2701045,-34832.1832465,-26124.400982,+0,-21769.9384074,-52243.9781746,+0,-43537.0873856,+0,+0,-56557.4388231
2010-08-16 19:42:30 UTC,-56291.0211623,-43305.9528455,-56292.1606367,-21766.8913662,-56581.3774073,-39174.9865059,+0,-39174.2661897,-47878.8653041,-56582.0331093,+0,-26118.7891673,+0,-21765.2620179,-52232.7559111,+0,+0,+0,+0,-56584.3239033
2010-08-16 19:43:00 UTC,-56312.5380276,-43322.5068636,-56313.6778827,-21773.9034481,-56599.6035243,-39187.6059231,-30481.6745846,-39186.8853024,-47894.2883357,-56600.2594664,+0,-26127.6662864,+0,-21772.659423,+0,+0,+0,+0,+0,-56577.8351521
2010-08-16 19:43:30 UTC,-56317.487653,-43326.3148622,-56318.6275958,+0,-56604.99267,-39191.3372653,-30484.5770616,-39190.6165545,-47898.8486579,-56605.648683,+0,-26132.3561918,+0,+0,+0,+0,+0,+0,+0,-56539.0857863
2010-08-16 19:44:00 UTC,-56355.8125608,+0,-56356.9531824,+0,-56645.8561227,+0,-30506.5852303,-39218.9089503,-47933.4275167,-56646.512674,+0,-26150.6275788,+0,+0,+0,+0,+0,+0,+0,-56577.751279
2010-08-16 19:44:30 UTC,-56295.9049037,+0,-56297.0444646,+0,-56582.8845736,+0,-30472.6701206,-39175.309698,-47880.1406759,-56583.5402956,+0,-26120.2134048,+0,+0,+0,-13060.8042536,+0,+0,-26119.6833938,-56571.3936934
2010-08-16 19:45:00 UTC,-56277.4316504,+0,-56278.5708843,+0,-56561.248452,+0,-30461.0173741,-39160.3296194,-47861.8320809,-56561.9038889,+0,-26110.2247442,+0,+0,+0,-13055.8095741,+0,+0,-26109.694984,-56588.7702909
2010-08-16 19:45:30 UTC,-56274.3594757,+0,-56275.4986552,+0,-56560.9330226,+0,-30460.8474907,-39160.1112274,-47861.5651629,-56561.5884554,+0,+0,+0,+0,+0,-13056.18313,+0,+0,-26110.4420248,-56623.3814339
2010-08-16 19:46:00 UTC,-56273.8328987,+0,-56274.972069,-21759.1226746,-56561.1846777,+0,-30460.9830268,-39160.2854644,-47861.7781148,-56561.8401138,+0,+0,+0,+0,+0,-13056.4063944,+0,+0,-26110.8885112,-56624.7470786
2010-08-16 19:46:30 UTC,-56323.1839176,+0,-56324.3239612,-21777.8061304,-56609.7475504,+0,+0,-39193.9086639,-47902.8722616,-56610.4036261,+0,+0,+0,+0,+0,-13067.3863948,+0,+0,-26132.8464259,-56635.4375072
2010-08-16 19:47:00 UTC,-56398.6997217,+0,+0,-21805.0597287,+0,+0,+0,-39242.9549034,-47962.8163896,-56681.243336,+0,+0,-56672.7983856,+0,+0,+0,+0,-43600.3908144,-26161.7026586,-56695.5082315
2010-08-16 19:47:30 UTC,-56428.3351422,+0,+0,-21816.6134043,+0,+0,+0,+0,-47988.2286326,-56711.2745669,-34902.9649702,+0,-56701.0603212,-21812.3376476,+0,+0,+0,-43622.1347725,-26174.750012,-56713.1524503
2010-08-16 19:48:00 UTC,-56429.942546,+0,+0,-21815.5403095,+0,+0,+0,+0,-47985.8683671,-56708.4852942,-34901.2482582,+0,-56695.0343771,-21810.0193782,+0,+0,-43617.2431629,-43617.4985762,-26171.9680856,-56706.5804223
2010-08-16 19:48:30 UTC,-56417.7978139,+0,+0,-21810.9300524,+0,-39254.2415101,+0,+0,+0,-56696.5019477,-34893.8728759,+0,-56682.7682838,-21805.3004318,+0,+0,-43607.8059957,-43608.0613805,-26166.3053435,+0
2010-08-16 19:49:00 UTC,-56398.6582236,-43388.7635062,+0,-21804.5712418,+0,-39242.7977623,+0,+0,+0,-56679.9736212,-34883.7001979,+0,-56664.3052794,-21798.1974428,-52311.793385,+0,-43593.6011098,-43593.8564517,+0,+0
2010-08-16 19:49:30 UTC,-56415.3528361,-43401.6075185,+0,-21811.0729431,+0,-39254.4986657,+0,+0,+0,-56696.8733603,-34894.101469,+0,-56680.2265374,-21804.3225847,-52326.4923228,-13083.5306777,-43605.8504518,-43606.1058306,+0,+0
2010-08-16 19:50:00 UTC,-56439.6405135,-43420.2932611,+0,+0,+0,-39272.4698554,+0,+0,+0,+0,-34910.0765786,-26175.5489683,-56701.6398773,-21812.5606112,-52346.2617,-13088.4739686,-43622.3252382,-43622.5806668,+0,+0
2010-08-16 19:50:30 UTC,-56465.7934627,-43440.4140516,+0,+0,+0,-39296.0705784,+0,+0,+0,+0,-34931.055943,-26192.0245034,-56737.3267212,+0,-52379.2087628,-13096.7123114,-43649.7816324,-43650.0371442,+0,+0
2010-08-16 19:51:00 UTC,+0,-43436.8445603,+0,+0,+0,-39286.1953979,-30558.3637894,-39285.4723993,+0,+0,-34922.2776099,-26186.5058776,-56725.3730975,+0,-52368.1728533,-13093.9528059,-43640.5848709,-43640.8403548,+0,+0
2010-08-16 19:51:30 UTC,+0,-43431.6268238,+0,+0,+0,-39281.1232434,-30554.4183432,-39280.4003671,+0,+0,-34917.7688252,-26183.1254551,-56718.0509307,+0,-52361.4128304,-13092.2624766,-43634.9514141,-43635.206881,+0,+0
2010-08-16 19:52:00 UTC,+0,-43390.2129796,+0,+0,+0,-39242.6170213,-30524.4657397,-39241.8950735,+0,+0,-34883.539532,-26157.9103841,-56663.4338133,+0,-52310.9888231,+0,-43592.9306291,-43593.185969,+0,+0
2010-08-16 19:52:30 UTC,+0,-43399.1929445,+0,+0,-56706.9867342,-39252.4106702,-30532.0838666,-39251.6884862,+0,+0,+0,-26163.0108976,-56674.4817826,+0,-52321.188609,+0,-43601.4306083,-43601.6859738,-26162.4798126,+0
2010-08-16 19:53:00 UTC,+0,-43418.5985162,+0,-21816.9293366,-56711.4383487,+0,-30541.9063901,-39264.3157408,+0,+0,+0,-26172.0231334,-56694.0027407,+0,-52339.210888,+0,-43616.4494525,-43616.7048634,-26171.4918222,+0
2010-08-16 19:53:30 UTC,+0,-43406.8267345,+0,-21813.1681335,-56701.6620605,+0,-30536.6410938,-39257.5469879,+0,+0,+0,+0,-56689.4108025,+0,-52334.9714855,+0,+0,-43613.1719518,-26169.3719161,+0
2010-08-16 19:54:00 UTC,+0,-43405.5845721,+0,-21812.4695292,-56699.8462151,+0,-30535.6631196,-39256.2897618,-47979.114203,+0,+0,+0,-56689.1760182,+0,-52334.7547269,+0,+0,-43612.9913158,-26169.2635266,-56500.9589782
2010-08-16 19:54:30 UTC,+0,-43389.9518091,-56401.3441852,-21806.8540277,-56685.2501501,+0,+0,-39246.1839678,-47966.7629398,+0,+0,+0,-56675.1966381,-21802.3875085,-52321.8485831,+0,+0,+0,-26162.8098315,-56625.0044215
2010-08-16 19:55:00 UTC,+0,+0,-56426.3978984,-21817.7891222,-56713.6731427,+0,+0,-39265.8630323,-47990.8146181,+0,+0,+0,+0,-21814.5648653,-52351.071451,-13089.6766365,+0,+0,-26177.4226762,-56567.7147351
2010-08-16 19:55:30 UTC,+0,+0,-56399.3993549,-21807.3601386,-56686.5656564,+0,+0,-39247.0947774,-47967.8761278,+0,+0,+0,+0,-21805.63154,+0,-13084.3161264,+0,+0,-26166.7026737,-56560.7149387
2010-08-16 19:56:00 UTC,+0,+0,-56356.089834,-21792.6891272,-56648.4321032,+0,+0,-39220.692467,-47935.6073241,+0,+0,+0,+0,-21790.9620837,+0,-13075.5136068,+0,+0,-26149.0993063,-56558.3945627
2010-08-16 19:56:30 UTC,+0,+0,-56364.8311973,+0,-56659.1411153,+0,+0,-39228.1070046,-47944.6693439,+0,+0,+0,+0,-21794.8056594,+0,-13077.8199739,+0,+0,-26153.7116024,-56528.6901256
2010-08-16 19:57:00 UTC,+0,+0,-56346.4663516,+0,-56648.6658466,+0,+0,+0,-47935.8051191,+0,+0,+0,+0,-21791.0252199,+0,-13075.5514922,+0,+0,+0,-56559.7537548
2010-08-16 19:57:30 UTC,+0,+0,-56355.7171744,+0,-56648.0800451,-39221.1701452,+0,+0,-47935.3094109,-56648.7366257,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56558.3332993
2010-08-16 19:58:00 UTC,+0,+0,-56387.3362442,+0,-56675.8522566,-39240.3990963,+0,+0,-47958.8103953,-56676.5092029,-34881.5679544,-26164.5432779,+0,+0,+0,+0,+0,+0,+0,-56592.6175006
2010-08-16 19:58:30 UTC,-56352.8275606,+0,-56353.9681293,+0,-56640.8618538,-39216.1724067,-30503.8954254,+0,-47929.2013412,-56641.5183393,-34860.0321497,-26148.85169,+0,+0,+0,+0,+0,+0,+0,-56635.6762853
2010-08-16 19:59:00 UTC,-56385.3401216,+0,-56386.4812663,+0,+0,-39241.5814735,-30523.6602243,+0,-47960.2554574,-56678.2169229,-34882.6190036,-26164.9338393,+0,+0,+0,+0,+0,+0,+0,-56700.4697531
2010-08-16 19:59:30 UTC,-56363.2263736,+0,-56364.3671265,-21792.5669558,+0,-39221.1940353,-30507.8015698,+0,-47935.3386086,-56648.7711305,-34864.4960206,-26150.178699,+0,+0,+0,+0,-43580.045816,+0,+0,-56720.2648437
2010-08-16 20:00:00 UTC,-56358.4716168,-43357.8459083,-56359.6122854,-21790.9193629,+0,-39218.2289155,-30505.4951097,+0,-47931.7147378,-56644.4885766,-34861.8602399,-26146.2625001,+0,+0,+0,-13073.8297115,-43573.5194908,-43573.7747722,+0,-56744.9028526
2010-08-16 20:00:30 UTC,-56317.775287,-43326.5361538,-56318.915235,-21774.6790421,+0,-39189.0017342,-30482.760336,-39188.2810798,-47895.9942496,-56602.2754509,-34835.8793535,-26127.3722723,+0,+0,+0,-13064.3839375,-43542.0390251,-43542.2942117,+0,-56787.0414353
2010-08-16 20:01:00 UTC,-56390.8671079,-43382.7694045,-56392.0083505,-21802.6352659,+0,-39239.3136494,-30521.8961655,-39238.5917813,+0,-56674.9414807,-34880.6030691,-26159.2910532,+0,+0,+0,-13080.3444431,-43595.2315071,-43595.4868539,-26158.7600615,-56711.4771617
2010-08-16 20:01:30 UTC,-56405.8440598,-43394.2919343,+0,-21806.436074,+0,-39246.1538413,-30527.2169047,-39245.4318082,+0,-56684.820842,-34886.6835134,+0,+0,-21801.4433833,-52319.5828991,-13081.802991,-43600.0924919,-43600.3478534,-26161.6768801,+0
2010-08-16 20:02:00 UTC,-56415.1269494,-43401.4337324,+0,-21814.2329455,+0,+0,+0,-39259.463249,+0,-56705.0870894,-34899.1567674,+0,+0,-21808.3529835,-52336.1643569,-13085.9491494,-43613.9106296,-43614.1660328,-26169.9684096,+0
2010-08-16 20:02:30 UTC,-56429.9401492,-43412.8302787,+0,-21818.8059971,+0,+0,+0,-39267.693025,+0,-56716.9737286,+0,+0,-56698.1961083,-21811.2357428,-52343.082319,+0,-43619.6757049,-43619.9311255,-26173.4277246,+0
2010-08-16 20:03:00 UTC,-56460.1700215,-43436.0876528,+0,+0,+0,+0,+0,-39287.5936252,+0,-56745.7170701,+0,+0,-56726.2047555,-21822.0110803,-52368.9406621,+0,-43641.2247233,-43641.4802092,-26186.3581443,+0
2010-08-16 20:03:30 UTC,-56490.363546,-43459.3170621,+0,+0,+0,+0,+0,-39308.9274609,+0,-56776.5304988,+0,+0,-56757.0007647,-21833.8587565,-52397.3723725,+0,-43664.9182541,-43665.1738118,-26200.5753716,+0
2010-08-16 20:04:00 UTC,-56363.6619973,-43361.8391315,+0,+0,+0,+0,+0,-39215.6637368,+0,-56641.8254651,+0,+0,-56622.3719021,-21782.0650544,-52273.0793486,+0,-43561.3388143,-43561.5940589,-26138.4228589,+0
2010-08-16 20:04:30 UTC,-56377.5641307,-43372.5347489,+0,+0,+0,+0,+0,-39223.9388719,+0,+0,+0,+0,-56639.1658681,+0,-52288.5839956,+0,+0,-43574.5148767,-26146.1759313,+0
2010-08-16 20:05:00 UTC,-56355.4043701,-43355.4861194,+0,+0,-56637.9076816,+0,+0,-39213.4057333,+0,+0,+0,+0,-56625.89712,+0,-52276.3339258,+0,+0,-43564.3062651,+0,+0
2010-08-16 20:05:30 UTC,-56324.9279181,-43332.0390365,+0,+0,-56606.1911727,+0,+0,-39191.4463551,+0,+0,+0,+0,-56593.2342059,+0,-52246.1786329,-13063.4484086,+0,-43539.1763122,+0,+0
2010-08-16 20:06:00 UTC,-56312.0592997,+0,+0,-21770.1328283,-56589.87284,+0,+0,-39180.148124,+0,+0,+0,-26117.4071747,-56575.7018279,+0,-52229.9922627,-13059.4010404,+0,-43525.6873793,+0,+0
2010-08-16 20:06:30 UTC,+0,+0,+0,-21757.6999373,-56557.5566351,+0,-30459.0290415,+0,-47858.7080469,+0,+0,-26103.0375538,-56544.6575275,+0,-52201.3313162,-13052.2344304,+0,-43501.8027418,+0,+0
2010-08-16 20:07:00 UTC,+0,+0,+0,-21759.2716868,-56561.6420061,-39161.3220888,-30461.229334,+0,-47862.1651085,+0,+0,-26107.0053287,-56553.2519502,+0,-52209.2659225,-13054.2184623,+0,+0,+0,-56398.8479451
2010-08-16 20:07:30 UTC,+0,+0,+0,-21753.2492924,-56545.9882924,-39150.4837543,-30452.7985825,+0,-47848.9188571,+0,+0,-26099.7622884,-56537.563119,+0,-52194.7815643,-13050.5966785,+0,+0,+0,-56328.7237691
2010-08-16 20:08:00 UTC,+0,+0,+0,-21739.8853038,-56511.2519338,-39126.4329586,-30434.0903314,+0,-47819.5247756,+0,+0,-26085.9689792,-56507.6860384,+0,+0,+0,+0,+0,+0,-56409.0995294
2010-08-16 20:08:30 UTC,+0,+0,+0,-21751.6497124,-56541.8305826,-39147.605035,-30450.5593301,+0,-47845.4005822,+0,-34799.0806303,-26100.6129229,-56539.405641,+0,+0,+0,+0,+0,+0,-56400.6295076
2010-08-16 20:09:00 UTC,+0,+0,+0,-21743.9901118,-56521.9213589,-39133.8202662,-30439.8366531,+0,-47828.5532969,+0,-34786.8269506,-26090.6787645,-56517.887697,-21741.868436,+0,+0,+0,+0,+0,-56419.9212473
2010-08-16 20:09:30 UTC,+0,+0,-56216.7168769,+0,-56500.518838,-39119.0015665,-30428.309718,+0,-47810.4423759,+0,-34773.6541796,+0,-56495.7734444,-21733.360755,+0,+0,+0,+0,-26079.9776325,-56464.8288801
2010-08-16 20:10:00 UTC,+0,+0,-56204.4944498,+0,-56490.7069215,-39112.2079814,+0,-39111.4891806,-47802.1394825,+0,-34767.6151651,+0,+0,-21731.3048256,+0,+0,+0,+0,-26077.5105143,-56517.0388979
2010-08-16 20:10:30 UTC,+0,+0,-56192.3943356,+0,-56478.2369509,-39103.5740099,+0,-39102.8554177,-47791.5873304,+0,-34759.8470589,+0,+0,-21725.2769164,+0,-13036.6585935,-43447.7712742,+0,-26070.2770148,-56554.4131558
2010-08-16 20:11:00 UTC,+0,-43273.5550348,-56249.8685492,+0,+0,+0,+0,-39151.7112831,-47851.298783,+0,-34803.2772664,+0,+0,-21750.8207594,+0,-13051.4264966,-43498.8550302,+0,-26100.9296619,-56546.8418016
2010-08-16 20:11:30 UTC,+0,-43286.9357318,-56267.2609339,+0,+0,+0,+0,-39159.8508719,-47861.2469575,+0,-34810.5129181,+0,+0,+0,+0,-13054.5061874,-43509.1188893,+0,-26107.0884583,-56565.7902953
2010-08-16 20:12:00 UTC,+0,-43281.4441224,-56260.1228764,+0,+0,+0,+0,-39155.4065393,-47855.8151111,+0,-34806.5621481,+0,+0,+0,+0,-13053.0245981,-43504.1811132,+0,-26104.1255612,-56581.8518459
2010-08-16 20:12:30 UTC,+0,-43292.2739478,-56274.1996089,-21759.1277641,+0,+0,+0,-39160.2146241,-47861.8485508,-56561.7107778,-34810.9504777,+0,+0,+0,+0,-13055.268577,-43511.6597483,+0,-26108.6130926,-56631.3604515
2010-08-16 20:13:00 UTC,+0,-43309.7716338,-56296.9433046,-21768.6155662,+0,+0,+0,-39177.2890324,-47882.7169648,-56586.3720965,+0,+0,+0,+0,+0,+0,-43528.0135894,-43528.1795243,-26118.4261633,-56653.8044477
2010-08-16 20:13:30 UTC,+0,-43341.7038396,-56338.449159,-21787.3084918,+0,+0,+0,-39210.9291381,+0,-56634.9599814,+0,+0,+0,+0,+0,+0,-43565.6661346,-43565.8320282,+0,+0
2010-08-16 20:14:00 UTC,-56309.9904172,-43320.6785283,-56311.1202131,-21777.5181253,+0,+0,+0,-39193.310228,+0,-56609.512214,+0,-26128.8778127,+0,+0,+0,+0,-43544.6104557,-43544.7763723,+0,+0
2010-08-16 20:14:30 UTC,-56296.9404592,-43310.6384705,-56298.0700289,-21769.4313094,+0,+0,+0,-39178.7570574,+0,-56588.4924295,+0,-26117.3609349,+0,+0,-52229.8499896,+0,-43525.3292097,-43525.5835219,+0,+0
2010-08-16 20:15:00 UTC,-56332.2322489,-43337.7904051,-56333.3624306,-21782.841058,+0,+0,-30494.1706891,-39202.889468,+0,-56623.3479318,+0,-26133.9013378,+0,+0,-52262.9267059,+0,-43552.8936715,-43553.1480654,+0,+0
2010-08-16 20:15:30 UTC,-56333.8220244,-43339.01377,-56334.9522105,-21782.9179964,+0,+0,-30494.2783229,+0,+0,-56623.5473141,+0,-26134.8887319,+0,+0,-52264.9010089,+0,+0,-43554.7933941,+0,+0
2010-08-16 20:16:00 UTC,-56315.1155906,-43324.6218714,-56316.2454521,+0,+0,-39184.8088878,-30479.4456458,+0,+0,-56596.0066331,+0,-26121.2502559,+0,-21767.3067812,-52237.6274287,-13061.3293145,+0,-43532.0649049,+0,+0
2010-08-16 20:16:30 UTC,-56300.8281912,-43313.6297813,+0,+0,+0,-39171.8578862,-30469.3715621,+0,+0,-56577.3015058,+0,-26112.617611,+0,-21760.1131033,-52220.3642736,-13057.012686,+0,-43517.6786222,+0,+0
2010-08-16 20:17:00 UTC,-56305.5796817,+0,+0,+0,-56574.0073614,-39169.8837606,-30467.8359661,+0,+0,-56574.4502772,+0,-26112.1603171,+0,-21759.7320353,-52219.4497989,-13056.7840228,+0,-43516.916543,+0,+0
2010-08-16 20:17:30 UTC,-56274.4598468,+0,+0,+0,-56543.7005513,-39148.8999006,-30451.5134321,+0,+0,-56544.1432959,+0,+0,+0,-21748.0757149,-52191.4773391,-13049.7895471,+0,-43493.605641,-26097.6399269,+0
2010-08-16 20:18:00 UTC,-56244.6431775,+0,+0,+0,-56511.3846882,-39126.5250101,+0,+0,+0,-56511.8272505,+0,+0,-56496.6474211,-21733.6600356,-52156.8830601,-13041.139294,+0,-43464.7764333,-26080.341086,+0
2010-08-16 20:18:30 UTC,-56241.0311774,+0,+0,+0,-56508.5945218,-39124.5931516,+0,+0,+0,-56509.0370683,+0,+0,-56494.8241563,-21732.9586007,-52155.1997798,+0,+0,-43463.3736685,-26079.499363,+0
2010-08-16 20:19:00 UTC,-56227.333033,+0,+0,-21731.2105917,-56488.7035974,-39110.821053,+0,+0,+0,-56489.1460319,-34766.289171,+0,-56478.4041837,+0,-52140.0404844,+0,+0,-43450.740641,-26071.9189698,+0
2010-08-16 20:19:30 UTC,-56246.8012553,+0,+0,-21741.9489103,-56516.3988917,-39130.146504,+0,-39129.2989484,-47823.9019836,+0,-34783.4680311,+0,-56510.2464867,+0,-52169.6611853,+0,+0,+0,-26086.7307771,-56467.4335012
2010-08-16 20:20:00 UTC,-56285.6273915,+0,+0,-21759.070953,-56560.9030348,+0,+0,-39160.1120629,-47861.5616477,+0,-34810.8593938,+0,-56557.3408561,+0,+0,+0,+0,+0,-26108.4724026,-56468.8716139
2010-08-16 20:20:30 UTC,-56277.1342026,+0,+0,-21757.092165,-56555.7590963,+0,+0,-39156.5506824,-47857.2089081,+0,-34807.6935869,+0,-56552.1971587,+0,+0,+0,+0,+0,-26106.0980361,-56473.1193779
2010-08-16 20:21:00 UTC,-56285.5411784,+0,+0,-21761.498594,-56567.2124246,+0,+0,-39164.4805666,-47866.9007807,+0,-34814.7428687,+0,-56563.6494879,+0,+0,+0,+0,+0,-26111.3851271,-56443.082878
2010-08-16 20:21:30 UTC,+0,+0,+0,-21763.7458395,-56573.0535362,+0,+0,-39168.524748,-47871.843563,+0,-34818.3379494,+0,-56570.4575082,+0,+0,-13058.2345008,+0,+0,+0,-56503.4749854
2010-08-16 20:22:00 UTC,+0,-43311.0427981,+0,-21763.1652951,-56571.5445665,+0,+0,-39167.4799903,-47870.5666642,+0,-34817.4092106,+0,-56565.7239326,+0,+0,-13057.1417427,-43517.8542134,+0,+0,-56494.5711964
2010-08-16 20:22:30 UTC,+0,-43300.5306073,+0,+0,-56568.0439125,+0,+0,-39165.0562599,-47867.6043906,+0,-34815.2546321,-26110.036201,-56559.5736018,+0,+0,-13055.721923,-43513.1223101,+0,+0,-56576.6332502
2010-08-16 20:23:00 UTC,+0,-43309.8181826,+0,+0,+0,+0,-30473.8718141,-39176.7940604,-47881.9502831,+0,-34825.6889666,-26117.4646757,-56575.6639585,+0,+0,-13059.4364237,-43525.5018094,+0,+0,-56584.5802507
2010-08-16 20:23:30 UTC,+0,-43312.1150979,+0,+0,+0,+0,-30476.5196962,-39180.1980102,-47886.110577,+0,+0,-26118.4603099,-56577.8205402,-21764.9818611,+0,-13059.934276,-43527.1610267,+0,+0,-56598.1569297
2010-08-16 20:24:00 UTC,+0,-43299.4312376,+0,+0,+0,+0,-30467.0225756,-39167.989113,-47871.188912,+0,+0,-26110.7688827,-56561.1606182,-21758.5725103,+0,+0,-43514.3433189,+0,+0,-56577.2664424
2010-08-16 20:24:30 UTC,+0,-43318.3089103,-56319.2565259,+0,+0,+0,-30481.8106871,-39186.9997732,-47894.4236643,+0,+0,-26123.4411683,-56588.6092675,-21769.1324652,+0,+0,-43535.4615911,+0,+0,-56634.2540084
2010-08-16 20:25:00 UTC,+0,-43327.255059,-56319.7705034,+0,+0,+0,-30491.3071419,+0,-47909.3442834,+0,+0,-26132.9216877,+0,-21777.0326864,+0,+0,-43551.2608082,+0,+0,-56583.0338364
2010-08-16 20:25:30 UTC,+0,-43268.8036036,-56243.7939977,-21750.1114064,+0,-39144.7250192,-30448.3523873,+0,-47841.8544169,+0,+0,+0,+0,-21747.8699684,+0,+0,-43492.9398095,+0,+0,-56586.7406207
2010-08-16 20:26:00 UTC,+0,-43276.0017176,-56253.1502246,-21753.7288291,+0,-39151.2351571,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43495.466319,-43495.7204861,-26098.9090832,+0
2010-08-16 20:26:30 UTC,+0,-43320.5783242,-56311.0916315,-21775.0552332,+0,-39189.615475,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43538.10105,-43538.3553435,-26124.4919433,+0
2010-08-16 20:27:00 UTC,+0,-43299.8437005,-56284.1404253,-21763.9540951,+0,-39169.6371785,+0,+0,+0,+0,+0,+0,+0,+0,-52217.0560612,-13056.1856577,+0,-43514.9217953,-26110.4307452,+0
2010-08-16 20:27:30 UTC,+0,-43295.0424591,-56277.8996935,-21757.9474506,+0,-39158.8272499,+0,+0,+0,-56558.6410414,+0,+0,+0,+0,-52204.3631093,-13053.0118021,+0,-43504.3440999,-26104.083645,+0
2010-08-16 20:28:00 UTC,+0,+0,-56330.3424201,-21777.7335417,+0,-39194.4355249,+0,+0,+0,-56610.070352,+0,+0,+0,+0,-52251.8295272,-13064.8807153,+0,-43543.9003283,-26127.8191872,+0
2010-08-16 20:28:30 UTC,+0,+0,-56307.9469377,-21769.4570024,+0,-39179.5405516,+0,+0,+0,-56588.5574249,+0,+0,+0,+0,-52231.9742815,-13059.9159383,+0,-43527.3539221,-26117.8905886,+0
