# file...... Output/Qh/house_Qh_file_051.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_2C_tm_3_C_2_Meter_85_1001:Qh,house_3_3C_tm_3_C_3_Meter_85_1002:Qh,house_3_4C_tm_3_C_4_Meter_85_1003:Qh,house_3_5C_tm_3_C_5_Meter_85_1004:Qh,house_3_6C_tm_3_C_6_Meter_85_1005:Qh,house_3_7C_tm_3_C_7_Meter_85_1006:Qh,house_3_8C_tm_3_C_8_Meter_85_1007:Qh,house_3_9C_tm_3_C_9_Meter_85_1008:Qh,house_3_10C_tm_3_C_10_Meter_85_1009:Qh,house_3_11C_tm_3_C_11_Meter_85_1010:Qh,house_3_12C_tm_3_C_12_Meter_85_1011:Qh,house_3_13C_tm_3_C_13_Meter_85_1012:Qh,house_3_14C_tm_3_C_14_Meter_85_1013:Qh,house_3_15C_tm_3_C_15_Meter_85_1014:Qh,house_3_1B_tm_3_B_1_Meter_86_1015:Qh,house_3_2B_tm_3_B_2_Meter_86_1016:Qh,house_3_3B_tm_3_B_3_Meter_86_1017:Qh,house_3_4B_tm_3_B_4_Meter_86_1018:Qh,house_3_5B_tm_3_B_5_Meter_86_1019:Qh,house_3_6B_tm_3_B_6_Meter_86_1020:Qh
2010-08-16 19:47:00 UTC,-56929.9719154,-39417.5845989,-56932.1654549,+0,+0,-30661.430197,-56930.8091318,+0,-48173.5369387,-52554.6008641,+0,+0,+0,-52558.4377916,-30609.2875284,-52465.8871226,-48094.1836064,+0,-26236.7270391,+0
2010-08-16 19:47:30 UTC,-56961.3482781,-39439.3096343,-56963.5432072,+0,+0,-30678.3299497,+0,+0,-48200.0874067,-52583.5660348,+0,-17531.349315,+0,-52587.4059138,-30532.5366891,+0,-47973.5942401,+0,-26170.940062,+0
2010-08-16 19:48:00 UTC,-56970.5800041,-39445.7016932,-56972.7753419,+0,+0,-30683.302287,+0,+0,-48207.8992312,-52592.0883262,+0,-17534.1908412,+0,-52595.9290731,-30521.6728754,+0,-47956.5252367,+0,-26161.6281448,+0
2010-08-16 19:48:30 UTC,-56957.5849986,-39436.7039341,-56959.7797609,-30675.6134813,+0,+0,+0,+0,-48196.9029446,-52580.0919532,+0,-17530.1909766,+0,-52583.931478,-30537.902974,+0,-47982.0256383,+0,-26175.5397728,+0
2010-08-16 19:49:00 UTC,-56928.0810514,-39416.2753631,-56930.2745076,-30659.7227907,+0,+0,+0,+0,-48171.9369027,-52552.855309,-52558.5163953,-17521.109658,+0,-52556.6920592,-30595.2589021,+0,-48072.1421124,+0,-26224.7024029,+0
2010-08-16 19:49:30 UTC,-56973.5695526,-39447.7716605,-56975.7650227,-30684.2226894,+0,+0,+0,+0,-48210.4289671,-52594.8481356,-52600.5153027,+0,+0,-52598.6891637,-30584.087561,+0,-48054.5899264,-52423.3514715,-26215.1268886,+0
2010-08-16 19:50:00 UTC,-57000.2109583,-39466.2182052,-57002.4076083,-30698.5716292,-57004.5123504,+0,+0,+0,+0,-52619.4422186,-52625.112947,+0,+0,-52623.2857519,-30594.1656951,+0,-48070.4244878,-52440.6256267,+0,+0
2010-08-16 19:50:30 UTC,+0,-39552.2856279,-57126.7159144,-30765.5205463,-57128.8266308,+0,+0,+0,+0,-52734.192673,-52739.8800074,+0,+0,+0,-30612.5239644,+0,-48099.2686298,-52472.0921244,+0,+0
2010-08-16 19:51:00 UTC,+0,-39457.3967729,-56989.6666981,-30691.7097372,-56991.7708277,+0,+0,+0,+0,-52607.6809352,-52613.3499609,+0,-21924.2732915,+0,-30568.8331044,+0,-48030.6224324,-52397.2049806,+0,+0
2010-08-16 19:51:30 UTC,+0,+0,-56973.6841505,-30683.1019914,-56975.7875116,+0,+0,+0,+0,+0,-52598.594148,+0,-21918.1242944,+0,-30639.9685134,+0,-48142.3889535,-52519.1327178,+0,+0
2010-08-16 19:52:00 UTC,+0,+0,-56883.427191,-30634.4921537,-56885.5262105,-30635.1802398,+0,-52510.8781332,+0,+0,-52515.2648215,+0,-21883.3995508,+0,+0,+0,-48181.1631805,-52561.4320905,+0,+0
2010-08-16 19:52:30 UTC,+0,+0,-56855.6195736,-30619.5157594,-56857.7172551,-30620.2033258,+0,-52485.2074656,+0,+0,-52489.5915646,+0,-21872.7010689,+0,+0,+0,+0,-52690.9111682,+0,+0
2010-08-16 19:53:00 UTC,+0,+0,+0,+0,-56949.2185242,-30669.4826526,+0,-52569.673013,+0,+0,-52574.0656313,-17526.2933773,-21907.9028455,+0,+0,-52743.8250497,+0,-52744.4879056,+0,+0
2010-08-16 19:53:30 UTC,+0,+0,+0,+0,-56888.0308406,-30636.5291438,-56884.5770788,-52513.190177,+0,+0,-52517.5770978,-17507.4615369,-21884.3631153,+0,+0,-52704.3652347,+0,-52705.0273562,+0,-52710.5786901
2010-08-16 19:54:00 UTC,+0,+0,+0,+0,-56908.7775925,-30647.7026071,-56905.3220686,-52532.3416686,+0,+0,-52536.7305222,-17513.8468019,+0,+0,+0,-52745.5110924,+0,-52746.1739797,+0,-52751.730796
2010-08-16 19:54:30 UTC,+0,+0,+0,+0,-56875.3085992,-30629.6773981,-56871.855917,-52501.4461751,+0,+0,-52505.8319123,-17503.5459909,+0,+0,+0,-52726.7022276,+0,-52727.3647648,-26367.1580677,-52732.919075
2010-08-16 19:55:00 UTC,+0,+0,+0,+0,-56855.4577971,+0,-56852.0068011,-52483.1217418,-48106.8554341,+0,-52487.5056299,+0,+0,+0,+0,-52807.8347362,+0,+0,-26407.7316192,-52814.0639015
2010-08-16 19:55:30 UTC,-56774.2254434,+0,+0,+0,-56778.5059544,+0,-56775.061496,-52412.0868828,-48041.7453186,+0,-52416.4636052,+0,+0,+0,+0,-52780.3235424,+0,+0,-26393.9735482,-52786.5485317
2010-08-16 19:56:00 UTC,-56747.2695553,+0,+0,+0,-56751.5475742,+0,-56748.1054076,-52387.2013866,-48018.9354268,+0,+0,+0,+0,+0,+0,-52877.621908,+0,+0,-26442.6314798,-52883.8616641
2010-08-16 19:56:30 UTC,-56723.5887363,+0,+0,+0,-56727.8645661,+0,-56724.424413,-52365.3394124,-47998.8968768,-52364.0777,+0,+0,+0,-52367.8951926,+0,-52623.9691899,+0,+0,-26315.782305,-52630.170431
2010-08-16 19:57:00 UTC,-56657.5514287,-39228.960287,+0,+0,+0,+0,-56658.3866172,-52304.3742083,-47943.0165508,-52303.1151904,+0,+0,+0,-52306.9264568,+0,-52552.7608539,+0,+0,-26280.1717273,-52558.951272
2010-08-16 19:57:30 UTC,-56729.3431629,-39278.6689814,+0,-30552.6834523,+0,+0,-56730.1788824,-52370.6518611,-48003.7662341,-52369.389914,+0,+0,+0,-52373.2079492,+0,-52492.5298673,+0,+0,-26250.0508109,-52498.7111272
2010-08-16 19:58:00 UTC,-56791.5117093,-39321.714567,-56793.6991169,-30586.1671554,+0,+0,-56792.3478905,+0,-48056.3728408,-52426.7809674,+0,+0,-21848.8782821,-52430.6048605,-30578.9341287,-52413.8616659,-48046.4929575,+0,+0,-52420.0309585
2010-08-16 19:58:30 UTC,-56767.7774997,-39305.2809681,-56769.9638562,-30573.3840156,+0,+0,-56768.6135044,+0,-48036.2891119,-52404.8706707,+0,-17471.7681889,-21839.7465647,-52408.6923277,-30522.6199635,-52317.3396946,-47958.0132826,+0,+0,-52323.4942959
2010-08-16 19:59:00 UTC,-56727.4914913,-39277.3868812,-56729.6760635,-30551.6861498,+0,-30552.3713597,-56728.3271969,+0,-48002.1993619,-52367.6805383,+0,-17459.3681442,-21824.2465557,-52371.4983988,-30517.250512,+0,-47949.5769092,+0,+0,-52314.2897035
2010-08-16 19:59:30 UTC,-56642.8269463,-39218.7650352,-56645.007769,-30506.0861985,+0,-30506.769822,-56643.6620262,+0,-47930.5567927,-52289.5222467,+0,-17433.3083706,-21791.6719379,-52293.3321241,-30495.5090963,+0,-47915.4172391,+0,+0,+0
2010-08-16 20:00:00 UTC,-56686.3026646,-39248.8676819,-56688.4854128,-30529.5020297,+0,-30530.186468,-56687.1380655,+0,-47967.3456534,-52329.6569675,+0,-17446.690211,-21808.3991875,-52333.4709451,-30463.5206335,+0,-47865.1576187,+0,+0,+0
2010-08-16 20:00:30 UTC,-56694.2342564,-39254.3595268,-56696.4173559,-30533.7739501,+0,-30534.458537,-56695.0697159,+0,-47974.0573132,-52336.9790368,+0,+0,-21811.4508612,-52340.7937622,-30430.3231986,+0,-47812.9984878,+0,+0,+0
2010-08-16 20:01:00 UTC,-56864.8894133,-39372.521387,-56867.0800702,-30625.6880574,+0,-30626.3758379,+0,+0,-48118.4645614,-52494.5197834,+0,+0,+0,-52498.3505857,-30487.5573293,+0,-47902.9235837,+0,+0,+0
2010-08-16 20:01:30 UTC,+0,-39437.7901448,-56961.3485889,-30676.4584078,+0,-30677.1479494,+0,+0,+0,-52581.5401568,+0,+0,+0,-52585.3798293,-30437.1447505,+0,-47823.7163708,+0,+0,+0
2010-08-16 20:02:00 UTC,+0,-39426.8189614,-56945.5027654,+0,-56947.6047711,+0,+0,+0,+0,-52566.9126916,-52572.4586036,+0,+0,-52570.7508737,-30390.0861352,+0,-47749.7788403,+0,+0,+0
2010-08-16 20:02:30 UTC,+0,-39468.5655845,-57005.7979589,+0,-57007.902864,+0,+0,+0,+0,-52622.571891,-52628.1256183,+0,+0,-52626.415743,-30512.7831441,+0,-47942.5578716,-52300.9809935,-26154.0083122,+0
2010-08-16 20:03:00 UTC,+0,-39453.3844789,-56983.8716903,+0,-56985.9755408,+0,+0,+0,+0,-52602.3314952,-52607.88238,+0,+0,-52606.1732852,+0,+0,+0,-52398.2139914,-26202.6329481,+0
2010-08-16 20:03:30 UTC,+0,+0,-57086.0931498,+0,-57088.3933916,+0,+0,-52709.9261807,+0,+0,-52702.4342225,+0,+0,+0,+0,+0,+0,-52427.4217705,-26217.2392807,+0
2010-08-16 20:04:00 UTC,+0,+0,+0,+0,-56926.0086681,+0,+0,-52548.247811,+0,+0,-52552.5211468,-17519.1500398,+0,+0,+0,+0,+0,-52528.9980332,-26268.0359063,+0
2010-08-16 20:04:30 UTC,+0,+0,+0,+0,-56978.3404023,+0,+0,-52596.5556491,+0,+0,-52600.8336442,-17535.2562679,+0,+0,+0,-52620.9096764,+0,-52607.4571682,-26307.2720328,+0
2010-08-16 20:05:00 UTC,+0,+0,+0,+0,-56924.3596205,+0,+0,-52546.7255621,+0,+0,-52550.998751,-17518.6425095,+0,+0,+0,-52680.249443,+0,-52680.7558433,-26343.9274961,+0
2010-08-16 20:05:30 UTC,+0,+0,+0,+0,-56858.5111986,+0,+0,-52485.9403612,+0,+0,-52490.2076869,-17498.3762253,-21873.0065099,+0,+0,-52728.2900755,+0,-52728.7970923,-26367.9521343,+0
2010-08-16 20:06:00 UTC,+0,+0,+0,+0,-56874.0206923,-30628.9837769,+0,-52500.2572979,+0,+0,-52504.5260043,+0,-21878.9732219,+0,+0,-52738.4314252,+0,-52738.9385723,-26373.0237221,+0
2010-08-16 20:06:30 UTC,-56769.9004388,+0,+0,+0,-56774.1805498,-30575.2134248,+0,-52408.0940672,+0,+0,-52412.3538825,+0,-21840.5633635,+0,+0,-52823.2134109,+0,-52823.7216453,+0,-52829.4449103
2010-08-16 20:07:00 UTC,-56684.429319,+0,+0,-30528.493054,-56688.7015285,-30529.1774573,+0,-52329.1876988,-47965.760441,+0,-52333.4399007,+0,-21807.6784193,+0,+0,-52720.8067155,+0,-52721.3136364,+0,-52727.0226675
2010-08-16 20:07:30 UTC,-56644.318046,+0,+0,-30506.8892979,-56648.5865461,-30507.5729493,-56645.1531368,-52292.1572365,-47931.8185511,+0,-52296.4058646,+0,-21792.2456371,+0,+0,-52756.0811846,+0,-52756.5885581,+0,-52762.302493
2010-08-16 20:08:00 UTC,-56535.9644675,+0,+0,-30448.530532,-56540.2229462,-30449.2121506,-56536.7987627,-52192.1259245,-47840.1304817,+0,-52196.3648986,+0,+0,+0,+0,-52765.057275,+0,+0,+0,-52771.2799463
2010-08-16 20:08:30 UTC,-56591.4396446,+0,+0,-30478.4092215,+0,-30479.0918812,-56592.2743463,-52243.3402444,-47887.0732033,+0,+0,+0,+0,+0,+0,-52709.3470499,+0,+0,+0,-52715.5612616
2010-08-16 20:09:00 UTC,-56626.1968007,+0,+0,-30497.1292749,+0,+0,-56627.0317582,-52275.4278227,-47916.4844753,+0,+0,+0,+0,+0,-30727.1752898,-52667.9457178,-48279.4064943,+0,+0,-52674.1536406
2010-08-16 20:09:30 UTC,-56574.5095247,-39171.4619588,-56576.4992246,-30469.2907329,+0,+0,-56575.3441023,+0,-47872.7470498,-52226.4548444,+0,+0,+0,+0,-30715.2254854,-52647.4638559,-48260.6312001,+0,+0,-52653.6686668
2010-08-16 20:10:00 UTC,-56531.9391369,-39141.9861632,-56533.9272346,-30446.3625057,+0,+0,-56532.7734025,+0,-47836.7242738,-52187.155882,+0,-17399.1581465,+0,-52190.818072,-30659.227439,-52551.48369,-48172.6481901,+0,+0,-52557.6739138
2010-08-16 20:10:30 UTC,-56465.2236048,-39095.792236,-56467.2091922,-30410.4298063,+0,+0,-56466.0573833,+0,-47780.1114032,-52125.5672685,+0,-17378.6231213,+0,-52129.2234814,-30639.4318015,+0,-48141.3814401,+0,+0,-52523.7392059
2010-08-16 20:11:00 UTC,-56622.2160683,-39204.4940348,-56624.2075637,-30494.9852693,+0,+0,-56623.0509963,+0,-47912.9564851,-52270.4952617,+0,-17426.9453602,+0,-52274.1655339,-30583.7537099,+0,-48053.9017346,+0,-26214.8407281,-52428.2929345
2010-08-16 20:11:30 UTC,-56636.4040734,-39214.3178289,-56638.3961029,+0,+0,+0,-56637.2391059,+0,-47924.9621998,-52283.5929549,+0,-17431.3124237,+0,-52287.2644967,-30553.3672479,+0,-48006.2833369,+0,-26188.8625539,-52376.338041
2010-08-16 20:12:00 UTC,-56614.6360686,-39199.2456325,-56616.6272786,+0,+0,+0,-56615.4709408,+0,-47906.5423829,-52263.4977655,+0,+0,+0,-52267.1673593,-30565.1632623,+0,-48024.8169663,+0,-26198.9735587,+0
2010-08-16 20:12:30 UTC,+0,-39258.1121834,-56701.6484383,+0,+0,+0,-56700.489527,+0,-47978.4835306,-52341.9823121,+0,+0,+0,-52345.659512,-30557.6140969,+0,-48012.9558898,+0,-26192.5027589,+0
2010-08-16 20:13:00 UTC,+0,-39284.637046,-56739.9583885,+0,+0,-30558.0112134,-56738.7983184,+0,+0,-52377.3469092,+0,+0,-21828.2752811,-52381.0275343,-30536.1543744,+0,-47979.2388638,+0,-26174.0413892,+0
2010-08-16 20:13:30 UTC,+0,-39311.8162476,-56779.2134039,+0,-56781.496859,-30579.1537283,-56778.0521472,+0,+0,-52413.5839126,+0,+0,-21843.3780464,-52417.2680459,-30503.9944754,+0,-47928.7099659,+0,-26146.4755329,+0
2010-08-16 20:14:00 UTC,+0,-39277.9789772,-56730.3421167,+0,-56732.6228951,-30552.8319472,-56729.1823374,+0,+0,-52368.4699576,+0,+0,-21824.5755679,-52372.1497232,+0,+0,+0,+0,-26172.6415325,+0
2010-08-16 20:14:30 UTC,+0,-39312.676151,-56780.4553643,+0,-56782.5724595,-30579.822642,+0,+0,+0,-52414.5438467,+0,+0,-21843.8240989,-52418.4146339,+0,+0,+0,+0,+0,+0
2010-08-16 20:15:00 UTC,+0,-39384.221871,-56883.7890972,+0,-56885.9112486,-30635.4775635,+0,+0,+0,-52509.932382,-52515.6575309,+0,-21883.5800497,-52513.8130726,+0,+0,+0,+0,+0,+0
2010-08-16 20:15:30 UTC,+0,-39365.6303847,+0,+0,-56859.0581316,-30620.9671037,+0,-52486.5993959,+0,-52485.1451069,-52490.866906,+0,+0,-52489.0234637,+0,+0,+0,-52326.5047115,+0,+0
2010-08-16 20:16:00 UTC,+0,+0,+0,+0,-56888.5063241,+0,+0,-52513.7834141,+0,+0,-52518.0535466,-17507.6403068,+0,-52516.2089141,+0,+0,+0,-52371.124885,+0,+0
2010-08-16 20:16:30 UTC,+0,+0,+0,-30616.7582236,-56852.5664741,+0,+0,-52480.6068605,+0,+0,-52484.8737927,-17496.5789956,+0,+0,+0,-52415.1826373,+0,-52415.6856577,+0,+0
2010-08-16 20:17:00 UTC,+0,+0,+0,-30640.4413359,-56896.5424748,+0,+0,-52521.0674186,+0,+0,-52525.4725396,-17510.1136159,+0,+0,+0,-52420.4687096,+0,-52421.1655181,+0,+0
2010-08-16 20:17:30 UTC,+0,+0,+0,-30595.7445939,-56813.5473049,+0,+0,-52444.4538599,+0,+0,-52448.851203,-17484.5699526,+0,+0,+0,-52461.7517311,+0,-52462.4493729,+0,+0
2010-08-16 20:18:00 UTC,-56735.1258582,+0,+0,-30555.8268407,-56739.4260073,+0,+0,-52376.031847,+0,+0,-52380.4222424,+0,+0,+0,+0,-52575.5930957,+0,-52576.2930331,+0,+0
2010-08-16 20:18:30 UTC,-56728.9997344,+0,+0,-30552.5273308,-56733.2993118,+0,+0,-52370.376241,-48003.4756562,+0,-52374.7660616,+0,+0,+0,+0,-52632.8262238,+0,-52633.5273139,+0,+0
2010-08-16 20:19:00 UTC,-56672.8351016,+0,+0,-30522.2772526,-56677.1294419,+0,+0,-52318.5253454,-47955.9495216,+0,-52322.9099009,+0,+0,+0,+0,-52672.720144,+0,-52673.4220371,+0,+0
2010-08-16 20:19:30 UTC,-56737.6565681,+0,+0,-30557.1898719,-56741.9569528,+0,+0,-52378.3681847,-48010.8010107,+0,-52382.758817,+0,+0,+0,+0,-52672.9345531,+0,-52673.6364506,+0,+0
2010-08-16 20:20:00 UTC,-56755.2075982,+0,+0,-30566.6427967,+0,-30567.3536696,+0,-52394.5712042,-48025.6525747,+0,-52398.9634822,+0,+0,+0,+0,-52636.5877754,-48250.675378,-52637.2889412,-26322.1227035,-52642.8652621
2010-08-16 20:20:30 UTC,-56735.9759349,+0,+0,+0,+0,-30556.995475,+0,-52376.816866,-48009.3789043,+0,-52381.2074816,+0,-21827.5525328,+0,-30658.3096485,-52549.8514535,-48171.1659928,+0,-26278.7467847,-52556.1157997
2010-08-16 20:21:00 UTC,-56709.1966019,+0,-56711.380568,+0,+0,-30542.571692,+0,+0,-47986.7184122,+0,-52356.4824291,+0,-21817.2491667,+0,-30684.2878667,-52594.3777955,-48211.9823823,+0,-26301.0140136,-52600.649033
2010-08-16 20:21:30 UTC,-56763.9283422,+0,-56766.114732,+0,+0,-30572.051091,-56764.7171039,+0,-48033.0320431,-52413.2433264,+0,+0,-21838.3072366,+0,-30579.9115574,-52415.4781111,-48047.9886886,+0,-26211.5478637,-52421.7216507
2010-08-16 20:22:00 UTC,-56693.3121124,-39253.7205652,-56695.4953748,+0,+0,-30534.0160483,-56694.1004665,+0,-47973.2770637,-52336.1163628,+0,-17448.8872948,-21811.1375988,+0,-30614.5420701,+0,-48102.3993637,+0,-26241.2314065,-52481.0871051
2010-08-16 20:22:30 UTC,-56661.4581771,-39231.6648585,-56663.640029,+0,+0,-30516.8590032,-56662.2463482,+0,-47946.3224779,-52306.7103342,+0,-17439.0826004,-21798.881777,+0,-30614.6097079,+0,-48102.505635,+0,-26241.2893822,-52481.2030535
2010-08-16 20:23:00 UTC,-56706.8944347,-39263.1249836,-56709.0782989,+0,+0,+0,-56707.6828671,+0,-47984.7703338,-52348.6549133,+0,-17453.0679567,+0,+0,-30596.3788335,+0,-48073.8616989,+0,+0,-52449.9507255
2010-08-16 20:23:30 UTC,+0,-39261.7840895,-56707.1416284,+0,+0,+0,-56705.7462713,+0,-47983.1316088,-52346.8671508,+0,-17452.4718724,+0,-52350.731383,-30585.9343379,+0,-48057.4515448,+0,+0,-52432.0462193
2010-08-16 20:24:00 UTC,+0,-39240.2550939,-56676.0470184,+0,+0,+0,-56674.6528594,+0,-47956.820724,-52318.1633659,+0,+0,+0,-52322.0246147,-30583.8233341,+0,-48054.1347833,+0,+0,-52428.4274249
2010-08-16 20:24:30 UTC,+0,-39280.0234782,-56733.4850157,+0,+0,+0,-56732.0886438,+0,-48005.422219,-52371.1850288,+0,+0,+0,-52375.0517883,-30543.4758089,+0,-47990.7416711,+0,+0,-52359.2615652
2010-08-16 20:25:00 UTC,+0,-39287.9282299,-56744.9019518,+0,-56747.0175072,+0,-56743.5051402,+0,+0,-52381.7241314,+0,+0,+0,-52385.591986,+0,+0,+0,+0,+0,+0
2010-08-16 20:25:30 UTC,+0,-39199.4827795,-56617.1589076,+0,-56619.2683061,+0,-56615.766901,+0,+0,-52263.8031073,+0,+0,+0,-52267.6589394,+0,+0,+0,+0,+0,+0
2010-08-16 20:26:00 UTC,+0,-39183.6318597,-56594.2652178,-30478.7867238,-56596.3734945,+0,-56592.8740945,+0,+0,-52242.6696841,+0,+0,+0,-52246.5233176,+0,+0,+0,+0,+0,+0
2010-08-16 20:26:30 UTC,+0,-39273.03873,+0,-30548.3334366,-56725.5113298,+0,-56722.0006274,+0,+0,-52361.8724371,+0,+0,+0,-52365.7384639,+0,+0,+0,+0,+0,+0
2010-08-16 20:27:00 UTC,+0,-39250.3194865,+0,-30530.660873,-56692.6960222,+0,-56689.1881899,+0,+0,-52331.5817397,+0,+0,+0,-52335.4446193,+0,+0,+0,+0,+0,+0
2010-08-16 20:27:30 UTC,+0,-39239.1351233,+0,-30521.9609181,-56676.54151,-30522.670285,-56673.0350923,-52317.9828081,+0,-52316.6700576,+0,+0,+0,-52320.5313862,+0,+0,+0,+0,+0,+0
2010-08-16 20:28:00 UTC,+0,+0,+0,-30576.6264657,-56778.0472523,-30577.337822,+0,-52411.6836409,+0,+0,-52416.0779349,+0,-21842.083758,-52414.2376307,+0,-52532.2808535,+0,+0,+0,+0
2010-08-16 20:28:30 UTC,+0,+0,+0,-30569.5299977,-56764.8701724,-30570.2410959,+0,-52399.5197642,+0,+0,-52403.9128231,-17469.5887798,-21837.0143415,-52402.0730516,+0,-52536.845564,+0,-52537.5448284,-26272.2427997,+0
2010-08-16 20:29:00 UTC,-56732.9715165,+0,+0,-30554.6669746,-56737.2717617,-30555.3775322,+0,-52374.0434318,+0,+0,-52378.4339037,-17461.0947359,-21826.3968263,-52376.595248,+0,-52512.7875914,+0,-52513.4863709,-26260.2116206,+0
2010-08-16 20:29:30 UTC,-56772.8816816,+0,+0,-30576.1624517,-56777.1856479,-30576.8737911,+0,-52410.8882864,+0,+0,-52415.2824995,-17473.3791496,-21841.752286,-52413.4422302,+0,-52544.7301829,+0,-52545.4296063,-26276.1858278,+0
2010-08-16 20:30:00 UTC,-56867.6458288,+0,+0,+0,-56871.9586291,+0,+0,-52498.3740451,+0,+0,-52502.7771404,-17502.5477048,-21878.2128442,+0,+0,-52560.3270759,+0,-52561.0268136,-26283.9856956,+0
2010-08-16 20:30:30 UTC,-56859.5211828,+0,+0,+0,-56863.8333724,+0,+0,-52490.8736427,-48113.9221305,+0,-52495.2761142,+0,+0,+0,+0,-52501.7155815,+0,-52502.414191,-26254.6747499,+0
2010-08-16 20:31:00 UTC,-56878.8234566,+0,+0,+0,+0,+0,+0,-52508.6933984,-48130.255585,+0,-52513.0976784,+0,+0,+0,+0,-52438.2026089,-48068.8198359,-52438.8999373,-26222.9124733,+0
2010-08-16 20:31:30 UTC,-56952.7149064,+0,+0,+0,+0,+0,+0,-52576.9095878,-48192.7820346,+0,-52581.3207913,+0,+0,+0,+0,-52384.8758163,-48019.9362516,-52385.5720682,-26196.2442148,+0
2010-08-16 20:32:00 UTC,-56857.7563177,+0,+0,+0,+0,+0,+0,-52489.2443284,-48112.4287133,+0,-52493.6466343,+0,+0,+0,-30547.815876,-52360.4659573,-47997.560231,-52361.1617162,+0,+0
2010-08-16 20:32:30 UTC,-56863.5615618,+0,-56865.7524621,+0,+0,+0,+0,+0,-48117.3410719,+0,-52499.0065486,+0,+0,+0,-30547.048776,-52359.151157,-47996.3549803,-52359.8468893,+0,+0
2010-08-16 20:33:00 UTC,-56854.0840053,+0,-56856.2744859,+0,+0,+0,+0,+0,-48109.3212272,+0,-52490.2560308,+0,+0,+0,-30578.9652163,-52413.8555302,-48046.5013649,-52414.5523672,+0,+0
2010-08-16 20:33:30 UTC,-56861.3084893,+0,-56863.4992896,+0,+0,+0,+0,+0,-48115.4345369,+0,-52496.9263123,+0,+0,+0,-30588.8884417,+0,-48062.0925115,-52431.5609936,+0,-52437.1102936
2010-08-16 20:34:00 UTC,-56831.4965243,+0,-56833.6860045,+0,+0,+0,+0,+0,-48090.2078522,-52463.681733,+0,+0,+0,+0,-30590.959529,+0,-48065.3465568,+0,+0,-52440.6606609
2010-08-16 20:34:30 UTC,+0,-39313.1802741,-56781.3735623,+0,+0,+0,+0,+0,-48045.9433749,-52415.3915267,+0,+0,+0,+0,-30589.286801,+0,-48062.7184045,+0,+0,-52437.7931822
2010-08-16 20:35:00 UTC,+0,-39326.9748643,-56801.2972686,+0,+0,-30591.0006522,+0,+0,-48062.8019349,-52433.7833253,+0,-17481.4522379,+0,+0,-30546.8124965,+0,-47995.9837442,+0,+0,-52364.9814852
2010-08-16 20:35:30 UTC,+0,-39239.948203,-56675.6034015,-30522.5936503,+0,-30523.3031589,-56674.2089087,+0,-47956.4453308,-52317.7539179,+0,-17442.7653648,+0,+0,-30573.4262977,+0,+0,+0,+0,-52410.6042664
2010-08-16 20:36:00 UTC,+0,-39258.2275065,-56702.0044387,-30536.8125285,+0,-30537.5225546,-56700.608929,+0,-47978.7847218,-52342.125013,+0,-17450.8912878,-21813.6425315,+0,-30606.1039289,+0,+0,+0,+0,-52466.6219879
2010-08-16 20:36:30 UTC,+0,-39242.410653,-56679.1599503,-30524.5091103,-56681.2725813,-30525.2186886,-56677.7653205,+0,+0,-52321.0370081,+0,-17443.8600278,-21804.8534896,-52324.8992562,+0,+0,+0,+0,+0,-52539.1740776
2010-08-16 20:37:00 UTC,+0,-39229.6873315,-56660.7834907,-30514.6120504,-56662.8952218,-30515.3212683,-56659.389569,+0,+0,-52304.0734912,+0,+0,-21797.7834482,-52307.9339761,+0,+0,+0,+0,-26282.9615166,-52557.1975519
2010-08-16 20:37:30 UTC,+0,-39208.4827691,-56630.1574644,-30498.117707,-56632.2676955,+0,-56628.7647233,+0,+0,-52275.802261,+0,+0,-21786.0005859,-52279.6598066,+0,+0,+0,+0,-26255.0193398,-52508.6621843
2010-08-16 20:38:00 UTC,+0,-39256.71153,+0,-30535.6332997,-56701.9285359,+0,-56698.4194679,+0,+0,-52340.1038193,+0,+0,-21812.8001405,-52343.9680491,+0,+0,+0,+0,-26230.2266696,-52459.0782067
2010-08-16 20:38:30 UTC,+0,-39337.9453392,+0,-30598.8224462,-56819.2613323,+0,-56815.7420068,+0,+0,-52448.4097471,+0,+0,+0,-52452.2852247,+0,+0,+0,+0,-26278.6922069,+0
2010-08-16 20:39:00 UTC,+0,-39312.8893152,+0,-30579.3321781,-56783.070818,+0,-56779.5546552,-52416.3211219,+0,-52415.0035093,+0,+0,+0,-52418.8755188,+0,+0,+0,+0,-26305.8088125,+0
2010-08-16 20:39:30 UTC,+0,-39314.1711789,+0,+0,-56784.9223211,+0,-56781.4059963,-52418.0302605,+0,-52416.712569,+0,+0,+0,-52420.5847561,+0,+0,+0,+0,-26271.3933044,+0
2010-08-16 20:40:00 UTC,-56773.1761324,-39297.1060438,+0,+0,-56760.2736922,+0,-56756.7593116,-52395.2769883,+0,+0,+0,+0,+0,-52397.8302385,+0,-52574.2774054,+0,+0,-26290.9625581,+0
2010-08-16 20:40:30 UTC,-56730.8563489,+0,+0,+0,-56735.1568327,+0,-56731.6446478,-52372.0913976,+0,+0,+0,+0,+0,-52374.6433091,+0,-52545.6471103,+0,+0,+0,+0
