# file...... Output/Qh/house_Qh_file_014.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_1_2A_tm_1_A_2_Meter_33_261:Qh,house_1_3A_tm_1_A_3_Meter_33_262:Qh,house_1_4A_tm_1_A_4_Meter_33_263:Qh,house_1_5A_tm_1_A_5_Meter_33_264:Qh,house_1_6A_tm_1_A_6_Meter_33_265:Qh,house_1_7A_tm_1_A_7_Meter_33_266:Qh,house_1_8A_tm_1_A_8_Meter_33_267:Qh,house_1_9A_tm_1_A_9_Meter_33_268:Qh,house_1_10A_tm_1_A_10_Meter_33_269:Qh,house_1_11A_tm_1_A_11_Meter_33_270:Qh,house_1_12A_tm_1_A_12_Meter_33_271:Qh,house_1_13A_tm_1_A_13_Meter_33_272:Qh,house_1_14A_tm_1_A_14_Meter_33_273:Qh,house_1_15A_tm_1_A_15_Meter_33_274:Qh,house_0_1C_tm_0_C_1_Meter_34_275:Qh,house_0_2C_tm_0_C_2_Meter_34_276:Qh,house_0_3C_tm_0_C_3_Meter_34_277:Qh,house_0_4C_tm_0_C_4_Meter_34_278:Qh,house_0_5C_tm_0_C_5_Meter_34_279:Qh,house_0_6C_tm_0_C_6_Meter_34_280:Qh
2010-08-16 21:11:30 UTC,-47739.715776,+0,-56421.7638741,+0,+0,-43407.1198821,-43403.5021234,+0,+0,-43405.4623663,+0,+0,-34722.477913,-47744.4435822,+0,+0,-30489.6597191,-39200.8932591,+0,+0
2010-08-16 21:12:00 UTC,-47731.9235159,+0,-56412.5543628,+0,+0,-43400.0343679,-43396.4174084,+0,+0,+0,+0,+0,-34716.8102618,-47736.6502515,+0,+0,-30509.2932375,-39226.1363698,+0,+0
2010-08-16 21:12:30 UTC,-47800.0379736,+0,-56493.0574331,+0,+0,-43461.9709482,-43458.3470035,+0,+0,+0,+0,+0,-34766.3528825,+0,+0,+0,-30436.5282626,-39132.5813433,+0,+0
2010-08-16 21:13:00 UTC,-47811.9164642,+0,-56507.0963751,+0,+0,-43472.7720761,-43469.1469141,+0,+0,+0,+0,+0,-34774.9926271,+0,+0,+0,-30441.0849715,+0,+0,+0
2010-08-16 21:13:30 UTC,-47777.9170646,+0,-56466.9131879,+0,+0,-43441.8563721,-43438.2346959,+0,+0,+0,+0,+0,-34750.2633789,+0,+0,+0,-30451.3526682,+0,+0,+0
2010-08-16 21:14:00 UTC,+0,+0,-56534.033156,+0,+0,-43493.4964032,-43489.8689049,+0,+0,+0,+0,+0,-34791.5698673,+0,+0,-60882.5218139,+0,+0,+0,+0
2010-08-16 21:14:30 UTC,+0,+0,-56594.3226851,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34828.6728156,+0,-26061.2980342,-60798.1661436,+0,+0,+0,+0
2010-08-16 21:15:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26053.032645,-60778.8850808,+0,+0,+0,+0
2010-08-16 21:15:30 UTC,+0,+0,+0,-21777.3340348,+0,+0,+0,+0,+0,+0,+0,-52259.1435107,+0,+0,-26047.3394173,-60765.6037159,+0,+0,+0,+0
2010-08-16 21:16:00 UTC,+0,+0,+0,-21752.1428391,+0,+0,+0,+0,-47843.8676767,+0,+0,-52198.6944784,+0,+0,-26023.8421848,-60710.7906182,+0,+0,+0,+0
2010-08-16 21:16:30 UTC,+0,+0,+0,-21735.9255387,+0,+0,+0,+0,-47808.2001352,+0,+0,-52159.7792929,+0,+0,-26013.0335133,-60685.5767241,+0,+0,+0,+0
2010-08-16 21:17:00 UTC,+0,-30414.6514364,+0,-21725.5454715,+0,+0,+0,+0,-47785.3707214,+0,+0,-52134.8711873,+0,+0,-26013.1771195,-60685.911721,+0,+0,+0,-60688.6007317
2010-08-16 21:17:30 UTC,+0,-30409.2948417,+0,-21721.7191346,-39094.9296864,+0,+0,+0,-47776.9552632,+0,-34751.4441229,-52125.6894742,+0,+0,-26001.5732324,-60658.8427915,+0,+0,-60656.7737933,-60661.5299219
2010-08-16 21:18:00 UTC,+0,-30407.6729548,+0,+0,-39092.8445984,+0,+0,-56463.6013989,-47774.4072038,+0,-34749.5906798,-52122.9094056,+0,+0,+0,-60647.3846674,+0,+0,-60645.3161321,-60650.0710017
2010-08-16 21:18:30 UTC,+0,-30376.0304392,+0,+0,-39052.1651739,+0,+0,-56404.8472844,-47724.6953479,+0,-34713.4305758,-52068.6711224,+0,+0,+0,-60640.8478326,+0,+0,-60638.7795612,-60643.5337127
2010-08-16 21:19:00 UTC,+0,-30377.0455723,+0,+0,-39053.4702224,+0,+0,-56406.7321918,-47726.2901677,+0,-34714.5906387,-52070.4111565,+0,+0,+0,-60655.2975713,+0,+0,-60653.2287165,-60657.9844553
2010-08-16 21:19:30 UTC,+0,-30411.0868432,+0,+0,-39097.2334726,+0,+0,-56469.9403385,-47779.7705806,-43440.9649382,-34753.4919677,-52128.7611353,+0,+0,+0,-60652.8442793,+0,+0,-60650.7755234,-60655.530993
2010-08-16 21:20:00 UTC,+0,-30364.2335722,+0,+0,-39036.9990706,+0,-43372.0328272,-56382.9424396,-47705.9561355,-43374.0382459,-34699.9493916,-52048.4500013,+0,+0,+0,+0,-30333.8940844,+0,-60658.2181082,-60662.97465
2010-08-16 21:20:30 UTC,+0,+0,+0,+0,-39049.1835657,+0,-43385.5702052,-56400.5407518,-47720.8459386,-43387.5764926,-34710.7802384,-52064.6957105,+0,+0,+0,+0,-30336.7401098,+0,-60663.9089828,-60668.6661498
2010-08-16 21:21:00 UTC,+0,+0,+0,+0,-39043.8447777,+0,-43379.6386348,-56392.8298325,-47714.3217863,-43381.6445416,-34706.0345683,-52057.5774511,+0,-47718.3743592,+0,+0,-30340.4781874,+0,-60671.3835932,-60676.1415812
2010-08-16 21:21:30 UTC,+0,+0,+0,+0,+0,-43429.616616,-43425.9356919,-56453.0150523,+0,-43427.944569,+0,+0,-34740.395674,-47769.3024513,+0,+0,-30345.3794522,-39015.389972,-60681.1840966,-60685.9431614
2010-08-16 21:22:00 UTC,+0,+0,+0,+0,+0,-43413.1697865,-43409.4907626,-56431.6369831,+0,-43411.4985848,+0,+0,-34727.2400324,-47751.212557,+0,+0,-30363.4149916,-39038.5785381,-60717.2477241,-60722.0107491
2010-08-16 21:22:30 UTC,+0,+0,+0,+0,+0,-43433.3020752,-43429.6207249,-56457.8055191,+0,-43431.6298385,+0,+0,-34743.3436327,-47773.3560934,+0,+0,-30370.2937264,-39047.4226316,-60731.002352,+0
2010-08-16 21:23:00 UTC,+0,+0,+0,+0,+0,-43413.4766644,-43409.7976048,-56432.0358717,+0,-43411.8054469,+0,+0,-34727.4855006,-47751.5500924,-26041.3847616,+0,-30379.614331,-39059.406274,-60749.6397116,+0
2010-08-16 21:23:30 UTC,-47727.8106828,+0,+0,-21699.8943603,+0,-43396.4323848,-43392.755295,-56409.8812203,+0,-43394.7620436,+0,+0,-34713.8519658,-47732.8030622,-26044.1023348,+0,+0,-39063.4822895,+0,+0
2010-08-16 21:24:00 UTC,-47752.9779127,+0,+0,-21711.3381275,+0,-43419.3175018,-43415.6375906,+0,+0,-43417.6459099,+0,+0,-34732.1573233,-47757.9743069,-26043.2845802,+0,+0,-39062.2556779,+0,+0
2010-08-16 21:24:30 UTC,-47721.8502809,+0,-56400.963309,-21697.184422,+0,-43391.0129201,-43387.3362796,+0,+0,+0,+0,+0,-34709.5167942,-47726.8420523,-26059.9313434,+0,+0,-39087.2237139,+0,+0
2010-08-16 21:25:00 UTC,-47737.8841935,+0,-56419.9136706,-21704.4750279,+0,-43405.5926741,+0,+0,+0,+0,+0,+0,-34721.1789815,-47742.8783467,-26052.0219704,+0,+0,-39075.3606565,+0,+0
2010-08-16 21:25:30 UTC,-47776.4236429,+0,-56465.4631568,+0,+0,-43440.6368744,+0,+0,+0,+0,+0,+0,+0,-47781.4235189,-26052.8954343,+0,+0,+0,+0,+0
2010-08-16 21:26:00 UTC,-47804.7238004,+0,-56498.9108996,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26051.4139843,+0,+0,+0,+0,+0
2010-08-16 21:26:30 UTC,-47804.2543483,+0,-56498.3562059,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:27:00 UTC,-47800.6674758,+0,-56494.1169085,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-60772.4352956,+0,+0,+0,+0
2010-08-16 21:27:30 UTC,-47766.19382,+0,-56453.3727543,+0,-39087.0615321,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-60781.4873979,+0,+0,+0,+0
2010-08-16 21:28:00 UTC,-47783.9843204,+0,-56474.3992129,+0,-39101.6201984,+0,+0,+0,+0,+0,-34757.3914235,+0,+0,+0,+0,-60786.6817055,+0,+0,+0,+0
2010-08-16 21:28:30 UTC,+0,-30420.0254376,-56484.6596649,+0,-39108.7245087,+0,+0,+0,+0,+0,-34763.7064734,+0,+0,+0,+0,-60773.7201228,+0,+0,+0,+0
2010-08-16 21:29:00 UTC,+0,-30447.6038397,+0,+0,-39144.179016,+0,+0,+0,+0,+0,-34795.2221523,+0,+0,+0,+0,-60754.1162927,+0,+0,+0,+0
2010-08-16 21:29:30 UTC,+0,-30447.4532571,+0,+0,-39143.9854281,+0,+0,+0,+0,+0,-34795.0500712,+0,+0,+0,+0,-60719.7347463,+0,+0,-60717.6630884,+0
2010-08-16 21:30:00 UTC,+0,-30441.4762893,+0,+0,-39136.3014743,+0,+0,+0,+0,+0,-34788.2197739,+0,+0,+0,+0,-60700.1889751,-30353.8487887,+0,-60698.1181067,+0
2010-08-16 21:30:30 UTC,+0,-30435.3781197,+0,+0,-39128.4617044,+0,+0,+0,+0,+0,-34781.250971,+0,+0,+0,+0,-60709.0775868,-30358.2938335,+0,-60707.0063593,-60711.7690082
2010-08-16 21:31:00 UTC,+0,-30422.4709191,+0,+0,-39111.8682848,+0,-43455.214759,-56491.0771597,-47797.4478336,+0,-34766.501014,+0,+0,+0,+0,-60708.2336223,-30357.8717811,+0,-60706.162429,-60710.9249851
2010-08-16 21:31:30 UTC,+0,-30427.4323391,+0,-21734.6753748,+0,+0,-43462.3011287,-56500.2892695,-47805.2420352,+0,+0,+0,+0,+0,+0,-60667.116566,-30337.3100016,+0,-60665.0469842,-60669.8052705
2010-08-16 21:32:00 UTC,+0,+0,+0,-21724.6112982,+0,+0,-43442.1773104,-56474.1287204,-47783.107785,-43444.187634,+0,+0,-34759.8115518,+0,-26004.9603265,-60666.741563,-30337.1224691,+0,-60664.6719963,-60669.4302416
2010-08-16 21:32:30 UTC,+0,+0,+0,-21714.9682164,+0,+0,-43422.8953016,-56449.0625064,-47761.899444,-43424.9043887,+0,-52109.4885649,-34737.963186,+0,-25995.0344799,-60643.5870758,-30325.5433007,+0,-60641.5184441,-60646.2741465
2010-08-16 21:33:00 UTC,+0,+0,+0,-21689.5156538,+0,-43375.6765346,-43372.0011453,-56382.9011524,-47705.9208055,-43374.0069679,+0,-52048.4123623,-34697.2487952,+0,-25999.2668675,+0,-30330.4806659,+0,-60651.3911346,-60656.1479211
2010-08-16 21:33:30 UTC,+0,+0,+0,-21696.8632832,+0,-43390.3703244,-43386.6932372,-56402.0005689,-47722.0806822,-43388.7000023,+0,-52066.0438007,-34709.0021988,+0,-25997.0003117,+0,+0,+0,-60646.1040471,-60650.860253
2010-08-16 21:34:00 UTC,+0,+0,+0,+0,+0,-43321.2652943,-43317.5960247,-56312.1755929,-47646.0803307,-43319.5984545,+0,-51983.1228717,-34653.7256422,+0,-25987.0001035,+0,+0,+0,-60622.7765086,-60627.5303951
2010-08-16 21:34:30 UTC,+0,+0,+0,+0,+0,-43331.3912743,-43327.7208339,-56325.3376361,-47657.216639,-43329.7239137,+0,-51995.2732828,-34661.8253033,-47661.2635946,-25999.4974083,+0,+0,-38996.5801431,-60651.928378,-60656.6854668
2010-08-16 21:35:00 UTC,+0,+0,+0,+0,+0,-43342.8932933,-43339.221523,-56340.2882947,-47669.8662816,-43341.2253411,+0,-52009.0748368,-34671.0256431,-47673.9146831,+0,+0,+0,-39023.1812739,+0,-60698.0609711
2010-08-16 21:35:30 UTC,+0,+0,+0,+0,+0,-43364.9459775,-43361.2716577,-56368.953015,-47694.1192914,-43363.276891,+0,-52035.5363922,-34688.6653455,-47698.1704647,+0,+0,+0,-39019.3089188,+0,+0
2010-08-16 21:36:00 UTC,+0,+0,+0,+0,+0,-43397.6910322,+0,-56411.5159918,+0,-43396.0202622,+0,-52074.8279858,+0,-47734.1868025,+0,+0,+0,-39030.2872687,+0,+0
2010-08-16 21:36:30 UTC,+0,+0,+0,+0,+0,-43428.3982711,+0,-56451.4299138,+0,-43426.7258521,+0,-52111.6742444,+0,-47767.9616182,+0,+0,+0,-39024.2706046,+0,+0
2010-08-16 21:37:00 UTC,+0,+0,+0,+0,+0,-43498.0501101,+0,+0,+0,+0,+0,-52195.2511975,+0,-47844.5717913,+0,+0,+0,-39003.2864356,+0,+0
2010-08-16 21:37:30 UTC,+0,+0,+0,+0,-39127.407292,+0,+0,+0,+0,+0,+0,-52168.9921633,+0,-47820.501649,+0,+0,+0,-39066.8214181,+0,+0
2010-08-16 21:38:00 UTC,+0,+0,+0,+0,-39147.6867842,+0,+0,+0,+0,+0,+0,+0,+0,-47845.2866027,+0,+0,+0,-39067.3096847,+0,+0
2010-08-16 21:38:30 UTC,+0,+0,+0,+0,-39126.4296906,+0,+0,+0,+0,+0,-34779.4447806,+0,+0,-47819.3068553,+0,+0,+0,+0,+0,+0
2010-08-16 21:39:00 UTC,-47798.0970218,+0,-56491.0796294,+0,-39113.170383,+0,+0,+0,+0,+0,-34767.6585535,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:39:30 UTC,-47825.2220909,+0,-56523.1385426,+0,-39135.3678912,+0,+0,+0,+0,+0,-34787.3900073,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:40:00 UTC,-47787.0588203,+0,-56478.0336627,-21726.8361396,-39104.1373894,+0,+0,+0,+0,+0,-34759.6290894,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:40:30 UTC,-47820.1363712,+0,-56517.1277691,-21741.876467,-39131.2060473,+0,+0,+0,+0,+0,-34783.6905276,+0,+0,+0,+0,-60738.8720011,-30373.1941708,+0,+0,+0
2010-08-16 21:41:00 UTC,-47788.2158625,-30417.1943124,-56479.401162,-21727.3622452,-39105.0842422,+0,+0,+0,+0,+0,-34760.4707506,+0,+0,+0,-26032.9300404,-60731.9864079,-30369.7508023,+0,-60729.9140621,+0
2010-08-16 21:41:30 UTC,-47751.7341927,-30393.9723347,-56436.2838923,-21710.7743017,+0,+0,+0,+0,+0,+0,-34733.9333021,+0,+0,+0,-26016.949964,-60694.7084654,-30351.108894,+0,-60692.6375778,+0
2010-08-16 21:42:00 UTC,-47762.8042607,-30401.0189391,-56449.3675223,+0,+0,+0,-43424.5730427,+0,+0,+0,+0,+0,+0,+0,-25995.437621,-60644.5256121,-30326.0132972,+0,-60642.456751,+0
2010-08-16 21:42:30 UTC,-47774.4338279,-30408.4216897,-56463.1124199,+0,+0,+0,-43435.1466697,+0,+0,+0,+0,+0,+0,+0,-25992.6476323,-60638.0172745,-30322.7585875,+0,-60635.9486762,+0
2010-08-16 21:43:00 UTC,-47778.0434792,-30410.7193983,-56467.3786396,+0,+0,+0,-43438.4285726,+0,+0,+0,+0,+0,-34750.389295,+0,-25996.0634294,-60645.9854654,-30326.7433449,+0,-60643.9165455,+0
2010-08-16 21:43:30 UTC,+0,-30387.8340231,+0,+0,+0,+0,-43405.7405324,+0,+0,+0,+0,+0,-34724.239462,+0,-26003.9366346,-60664.35166,+0,+0,-60662.2819982,+0
2010-08-16 21:44:00 UTC,+0,-30373.371279,+0,+0,+0,+0,-43385.0828524,+0,+0,+0,+0,+0,-34707.7136969,+0,+0,-60690.2252739,+0,+0,-60688.1545673,+0
2010-08-16 21:44:30 UTC,+0,+0,+0,+0,+0,+0,-43386.3421331,-56401.5440432,+0,+0,+0,+0,-34708.7210984,+0,+0,-60707.9128079,+0,+0,-60705.841387,-60710.60511
2010-08-16 21:45:00 UTC,+0,+0,+0,+0,+0,-43372.9793895,-43369.3036385,-56379.3943516,+0,-43371.3096792,+0,+0,-34695.0906155,+0,+0,-60709.7764936,+0,+0,-60707.7049975,-60712.4689248
2010-08-16 21:45:30 UTC,+0,+0,+0,+0,+0,-43399.7537661,-43396.0747578,-56414.196231,+0,-43398.0826109,+0,+0,-34716.506965,+0,+0,-60699.7346211,+0,+0,-60697.6634835,-60702.4265429
2010-08-16 21:46:00 UTC,+0,+0,+0,+0,+0,-43381.218873,-43377.5420055,-56390.104035,-47712.0146354,-43379.5486703,+0,+0,-34701.6811032,+0,+0,+0,+0,+0,-60688.4741691,-60693.2362195
2010-08-16 21:46:30 UTC,+0,+0,+0,+0,+0,-43398.7563646,+0,-56412.899779,-47731.3019482,-43397.0852605,+0,+0,-34715.7091541,+0,+0,+0,+0,+0,+0,-60733.9145972
2010-08-16 21:47:00 UTC,+0,+0,+0,+0,+0,-43375.9204328,+0,-56383.2169674,-47706.1875377,-43374.2505023,+0,+0,+0,+0,+0,+0,+0,+0,+0,-60706.9803413
2010-08-16 21:47:30 UTC,+0,+0,+0,+0,+0,-43425.133704,+0,-56447.1858157,-47760.3111138,-43423.4612443,+0,+0,+0,+0,+0,+0,+0,-39037.92335,+0,-60720.9902319
2010-08-16 21:48:00 UTC,+0,+0,+0,+0,-39058.9638991,-43400.1148045,+0,-56414.6655187,-47732.7959277,-43398.4436306,+0,+0,+0,+0,+0,+0,+0,-39034.7397296,+0,-60716.0384158
2010-08-16 21:48:30 UTC,+0,+0,+0,-21711.4095156,-39076.3731255,-43419.4592671,+0,-56439.8100166,-47754.070504,-43417.787099,+0,+0,+0,-47758.1292221,+0,+0,+0,-39014.449474,+0,-60684.4788712
2010-08-16 21:49:00 UTC,+0,+0,+0,-21712.901001,-39079.0574092,+0,+0,-56443.6869819,-47757.3507761,-43420.7696185,-34737.3354428,+0,+0,-47761.4098687,+0,+0,+0,-39010.6413146,+0,-60678.5556449
2010-08-16 21:49:30 UTC,+0,+0,+0,-21726.4771968,-39103.4910122,+0,+0,-56478.9769299,-47787.2093444,+0,-34759.0545704,+0,+0,-47791.2718455,-26021.6634829,+0,+0,-39029.8261328,+0,+0
2010-08-16 21:50:00 UTC,+0,+0,+0,-21708.1617973,-39070.527897,+0,+0,-56431.3675111,-47746.9272689,+0,-34729.7535491,-52093.1542836,+0,-47750.9853416,-26024.2405573,+0,+0,-39033.6913416,+0,+0
2010-08-16 21:50:30 UTC,+0,+0,+0,+0,-39105.4946724,+0,+0,+0,-47789.657678,+0,-34760.8356557,-52139.7758342,+0,-47793.7206285,-26010.5321771,+0,-30343.6219701,-39013.1305079,+0,+0
2010-08-16 21:51:00 UTC,+0,+0,+0,+0,-39139.3822516,+0,+0,+0,+0,+0,-34790.9584603,-52184.9584816,+0,-47835.1369558,-25996.9793081,+0,-30327.8116356,-38992.8029216,+0,+0
2010-08-16 21:51:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34798.0813499,-52195.6424474,+0,-47844.9303312,-25994.8538587,+0,-30325.3321558,+0,+0,+0
2010-08-16 21:52:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-34815.5032731,-52221.7744302,+0,-47868.8840129,-25985.545016,+0,-30314.4727638,+0,+0,+0
2010-08-16 21:52:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-52230.4015207,+0,-47876.7919691,+0,+0,-30316.9742734,+0,+0,+0
2010-08-16 21:53:00 UTC,+0,+0,+0,+0,+0,+0,-43541.5489943,+0,+0,+0,+0,-52251.8810281,+0,+0,+0,+0,-30318.840773,+0,-60628.1139404,+0
2010-08-16 21:53:30 UTC,+0,-30460.5580957,+0,+0,+0,+0,-43509.614656,+0,+0,+0,+0,-52213.557808,+0,+0,+0,-60649.1374108,-30328.3198959,+0,-60647.0682703,+0
2010-08-16 21:54:00 UTC,+0,-30419.7010508,-56484.0544118,+0,+0,+0,-43451.2569995,+0,+0,+0,+0,-52143.5249378,+0,+0,+0,-60667.6425186,+0,+0,-60665.5726307,+0
2010-08-16 21:54:30 UTC,-47724.6556057,-30376.7361131,-56404.2801917,+0,+0,+0,-43389.8885646,+0,+0,+0,+0,-52069.8789413,-34711.5580698,+0,+0,-60646.112516,+0,+0,-60644.0434976,+0
2010-08-16 21:55:00 UTC,-47683.3931401,-30350.4709302,-56355.5125301,+0,+0,+0,-43352.3728191,+0,+0,+0,+0,-52024.8577648,-34681.5461082,+0,+0,-60675.8023528,+0,+0,-60673.7320895,+0
2010-08-16 21:55:30 UTC,-47654.8958315,-30332.331088,-56321.8317741,+0,+0,+0,-43326.4630033,+0,+0,+0,+0,+0,-34660.8187315,+0,+0,-60742.0806887,+0,+0,-60740.007749,+0
2010-08-16 21:56:00 UTC,-47646.3325296,-30326.8801531,-56311.7108712,+0,+0,+0,-43318.6772297,+0,+0,+0,+0,+0,-34654.5902558,+0,+0,-60748.7040015,+0,+0,-60746.6307943,+0
2010-08-16 21:56:30 UTC,-47707.5656325,-30365.8578274,-56384.0818174,+0,+0,+0,-43374.3505015,+0,+0,+0,+0,+0,-34699.1278508,+0,+0,-60725.479932,+0,+0,-60723.4076626,+0
2010-08-16 21:57:00 UTC,-47747.595441,+0,-56431.3927467,-21708.8931078,+0,-43414.4267167,-43410.7456894,+0,+0,+0,+0,+0,-34728.2433338,+0,+0,-60713.8540113,+0,+0,-60711.7822113,+0
2010-08-16 21:57:30 UTC,-47767.1782287,+0,-56454.5374957,-21717.7973819,+0,-43432.2334853,+0,+0,+0,+0,+0,+0,-34742.4867774,+0,+0,-60743.2929348,+0,+0,-60741.2199461,+0
2010-08-16 21:58:00 UTC,-47690.8639388,+0,-56364.3422112,-21683.0973488,-39025.4182626,-43362.8403543,+0,-56366.214631,+0,-43361.1709602,+0,+0,+0,+0,+0,-60738.7998638,+0,+0,+0,+0
2010-08-16 21:58:30 UTC,-47668.2388338,+0,-56337.6017685,-21672.8097334,-39006.9032472,-43342.2671807,+0,-56339.4730207,+0,-43340.5988445,+0,+0,+0,+0,-26020.7043511,-60703.4651306,+0,+0,+0,-60706.15768
2010-08-16 21:59:00 UTC,+0,+0,+0,+0,-39059.2588578,-43400.442722,+0,-56415.0912873,+0,-43398.7713954,+0,+0,+0,+0,-26019.3744116,+0,+0,+0,+0,-60703.0550529
2010-08-16 21:59:30 UTC,+0,+0,+0,+0,-39080.7602467,-43424.3342381,+0,-56446.146178,+0,-43422.6616836,-34738.8491494,+0,+0,+0,-26012.9012018,+0,+0,+0,+0,-60687.9536438
2010-08-16 22:00:00 UTC,+0,+0,+0,+0,-39122.5065605,-43470.7212178,+0,-56506.4411046,+0,-43469.046214,-34775.957638,+0,+0,+0,-26015.2949383,+0,+0,+0,+0,-60693.537746
2010-08-16 22:00:30 UTC,+0,+0,+0,+0,-39140.0401097,-43490.2038216,+0,-56531.7651658,+0,-43488.5278175,-34791.5432797,+0,+0,+0,-26023.8862645,+0,+0,+0,+0,-60713.5805282
2010-08-16 22:01:00 UTC,+0,+0,+0,+0,-39109.125888,+0,+0,-56487.115128,+0,-43454.1788899,-34764.0635047,+0,+0,+0,-26013.7562207,+0,-30347.3828935,-39017.9660136,+0,-60689.948058
2010-08-16 22:01:30 UTC,+0,+0,+0,+0,-39076.0602041,+0,+0,-56439.3576903,-47753.6875189,-43417.4394627,-34734.671286,+0,+0,+0,+0,+0,-30366.9118272,-39043.074659,+0,-60729.0021459
2010-08-16 22:02:00 UTC,+0,+0,+0,+0,+0,+0,+0,-56487.5662899,-47794.4764646,-43454.5259652,-34764.3411713,+0,+0,+0,+0,+0,-30335.1880371,-39002.2869024,+0,-60665.5607056
2010-08-16 22:02:30 UTC,+0,+0,+0,+0,+0,+0,+0,-56484.1738607,-47791.6061548,+0,-34762.2533077,+0,+0,-47795.8611304,+0,+0,-30337.046921,-39004.6768975,+0,-60669.2781137
2010-08-16 22:03:00 UTC,+0,+0,+0,+0,+0,+0,+0,-56454.575045,-47766.562812,+0,+0,+0,+0,-47770.8147293,+0,+0,-30341.2946269,-39010.1382372,+0,-60677.7727033
2010-08-16 22:03:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-47819.3720981,+0,+0,+0,+0,-47823.6304635,+0,+0,-30345.8827566,-39016.0372649,+0,+0
2010-08-16 22:04:00 UTC,+0,+0,+0,+0,+0,+0,-43477.0318873,+0,-47821.4435313,+0,+0,+0,+0,-47825.7021493,+0,+0,-30337.4669972,-39005.2169958,+0,+0
2010-08-16 22:04:30 UTC,+0,+0,+0,+0,+0,+0,-43513.1151238,+0,-47861.1315967,+0,+0,+0,+0,-47865.3950588,+0,+0,+0,-38982.4358315,-60629.9279587,+0
2010-08-16 22:05:00 UTC,+0,+0,+0,+0,+0,+0,-43486.8883635,+0,-47832.2845911,+0,+0,+0,+0,-47836.5447201,+0,+0,+0,+0,-60629.3582932,+0
2010-08-16 22:05:30 UTC,+0,+0,+0,-21734.7003305,+0,+0,-43462.3484697,+0,-47805.2930847,+0,+0,+0,-34769.5245079,-47809.549919,+0,+0,+0,+0,-60634.6729532,+0
2010-08-16 22:06:00 UTC,+0,+0,+0,-21755.1723497,+0,+0,-43503.2836958,+0,-47850.3178688,+0,+0,+0,-34802.2719407,-47854.5801987,+0,+0,+0,+0,-60637.1530811,+0
2010-08-16 22:06:30 UTC,+0,-30458.8636137,+0,-21757.1278076,+0,+0,-43507.1937702,+0,+0,+0,+0,+0,-34805.3999288,-47858.8814268,+0,+0,+0,+0,-60667.8766859,+0
2010-08-16 22:07:00 UTC,+0,-30457.8877569,+0,-21756.4307311,+0,+0,-43505.7999171,+0,+0,+0,+0,+0,-34804.2848718,+0,+0,-60692.3102201,+0,+0,-60690.2391994,+0
2010-08-16 22:07:30 UTC,+0,-30452.1757128,+0,+0,+0,+0,-43497.6411885,+0,+0,+0,+0,+0,-34797.7580379,+0,+0,-60705.1643972,+0,+0,-60703.0928574,+0
2010-08-16 22:08:00 UTC,+0,-30418.9646213,+0,+0,+0,+0,-43450.2045351,+0,+0,+0,+0,-52142.2621751,-34759.8095824,+0,-26006.2298756,-60669.5264156,+0,+0,-60667.8349163,+0
2010-08-16 22:08:30 UTC,+0,-30413.3719065,+0,+0,-39100.169508,+0,+0,+0,+0,+0,+0,-52132.6757286,-34753.4191003,+0,-26021.8508824,-60705.9660675,+0,+0,-60704.2735518,+0
2010-08-16 22:09:00 UTC,+0,-30395.4597972,+0,+0,-39077.1418077,-43420.3137354,+0,+0,+0,+0,+0,-52101.9726661,-34732.9519369,+0,-26026.6580083,-60717.1798134,+0,+0,-60715.486985,+0
2010-08-16 22:09:30 UTC,+0,+0,+0,+0,-39034.8801778,-43373.3542386,+0,+0,+0,+0,+0,-52045.624813,+0,+0,-26040.7425025,-60750.0351932,+0,+0,-60748.3414482,+0
2010-08-16 22:10:00 UTC,+0,+0,-56426.3515676,+0,-39068.1444815,-43410.3163355,+0,+0,+0,+0,+0,-52089.9764378,+0,+0,-26030.3891531,-60725.8831218,+0,+0,+0,+0
2010-08-16 22:10:30 UTC,-47722.8028515,+0,-56402.3929961,+0,-39051.5558052,-43391.8836369,+0,+0,+0,+0,-34713.013934,-52067.8585902,+0,+0,-26025.7394323,-60715.0365589,+0,+0,+0,+0
