# file...... Output/Qh/house_Qh_file_004.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_0_15C_tm_0_C_15_Meter_6_61:Qh,house_0_1A_tm_0_A_1_Meter_7_62:Qh,house_0_2A_tm_0_A_2_Meter_7_63:Qh,house_0_3A_tm_0_A_3_Meter_7_64:Qh,house_0_4A_tm_0_A_4_Meter_7_65:Qh,house_0_5A_tm_0_A_5_Meter_7_66:Qh,house_0_6A_tm_0_A_6_Meter_7_67:Qh,house_0_7A_tm_0_A_7_Meter_7_68:Qh,house_0_8A_tm_0_A_8_Meter_7_69:Qh,house_0_1A_tm_0_A_1_Meter_9_70:Qh,house_0_2A_tm_0_A_2_Meter_9_71:Qh,house_0_3A_tm_0_A_3_Meter_9_72:Qh,house_0_4A_tm_0_A_4_Meter_9_73:Qh,house_0_5A_tm_0_A_5_Meter_9_74:Qh,house_0_6A_tm_0_A_6_Meter_9_75:Qh,house_0_7A_tm_0_A_7_Meter_9_76:Qh,house_0_8A_tm_0_A_8_Meter_9_77:Qh,house_0_9A_tm_0_A_9_Meter_9_78:Qh,house_0_10A_tm_0_A_10_Meter_9_79:Qh,house_0_11A_tm_0_A_11_Meter_9_80:Qh
2010-08-16 19:32:00 UTC,+0,+0,+0,+0,+0,-26353.6273312,+0,-52696.1141364,-39527.4088965,-56855.21285,-48114.4234681,-26245.1325739,-48113.4590557,-39365.1717269,+0,-43736.4960427,+0,-48108.8040482,+0,-61234.991117
2010-08-16 19:32:30 UTC,+0,+0,+0,+0,+0,+0,+0,-52691.0916241,-39523.6413595,-56847.917797,-48108.2497199,-26241.7649228,-48107.2854953,+0,+0,-43730.8842047,+0,-48102.6312548,+0,-61227.1338916
2010-08-16 19:33:00 UTC,+0,+0,+0,+0,+0,+0,+0,-52687.2626867,-39520.7691587,-56836.9605921,-48098.97672,-26236.7066946,-48098.0127775,+0,-48097.5178484,+0,+0,-48093.3596892,+0,-61215.3323008
2010-08-16 19:33:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-39514.1105937,-56821.8649591,-48086.2013994,-26229.7380233,-48085.2378457,+0,-48084.7430331,+0,+0,-48080.5863448,+0,-61199.0733654
2010-08-16 19:34:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-39519.1651423,-56831.444747,-48094.3087015,-26234.1603877,-48093.3449011,+0,-48092.8500146,+0,+0,-48088.6923931,+0,-61209.3913923
2010-08-16 19:34:30 UTC,-13175.9877765,+0,-65892.5048375,+0,+0,+0,+0,+0,-39537.0317294,-56865.0021357,+0,-26249.6516497,-48121.7434021,+0,-48121.2482566,+0,+0,-48117.0873655,-21875.3148043,-61245.5347861
2010-08-16 19:35:00 UTC,-13176.3994044,+0,-65859.6787762,+0,+0,+0,+0,+0,+0,-56825.5352177,+0,-26231.4323428,-48088.3438633,+0,-48087.8490224,+0,+0,-48083.6919766,-21860.1315598,-61203.0264621
2010-08-16 19:35:30 UTC,-13180.469679,+0,-65858.9433369,+0,-39514.0493722,+0,+0,+0,+0,-56830.1894985,+0,+0,-48092.2826262,+0,-48091.7877494,+0,+0,-48087.63025,-21861.9220994,-61208.0394118
2010-08-16 19:36:00 UTC,-13177.0501036,+0,-65876.3154966,+0,-39524.4721435,+0,+0,+0,+0,-56851.3341293,+0,+0,-48110.1766234,+0,-48109.6815834,+0,-26243.548085,-48105.5220239,-21870.0566111,-61230.8134936
2010-08-16 19:36:30 UTC,-13181.0291148,-52689.0632977,-65864.3288894,+0,-39517.280541,-26348.7711474,+0,+0,+0,-56843.0545755,+0,+0,-48103.1699128,+0,-48102.6749367,+0,-26239.7259211,-48098.5161837,-21866.8713995,-61221.8958997
2010-08-16 19:37:00 UTC,-13183.1056496,-52706.3874851,-65885.9853705,+0,-39530.2737759,-26357.4350234,+0,+0,+0,-56867.7431027,+0,+0,-48124.0629911,+0,-48123.5678245,+0,-26251.1231051,-48119.4066665,-21876.3692765,-61248.4869778
2010-08-16 19:37:30 UTC,-13179.8753794,-52701.0586563,-65879.3239511,+0,-39526.2771253,-26354.7700609,-39530.9136021,-52698.3989704,+0,-56860.7620327,+0,+0,-48118.1551443,-39369.0139608,-48117.6600315,+0,-26247.9003719,-48113.4995534,-21873.6836023,-61240.9679318
2010-08-16 19:38:00 UTC,+0,-52696.516564,-65873.6460088,+0,-39522.8705314,-26352.4985474,-39527.50647,-52693.8571864,+0,+0,+0,+0,-48115.5350104,-39366.8702262,-48115.0399215,+0,-26246.4710876,-48110.8797451,+0,-61237.63323
2010-08-16 19:38:30 UTC,+0,-52706.4058074,-65886.0082748,-52708.4394492,-39530.2875178,-26357.4441864,-39534.9246281,-52703.7457588,+0,+0,+0,+0,-48133.5747107,-39381.6299025,-48133.0794572,+0,-26256.3117525,-48128.9172044,+0,+0
2010-08-16 19:39:00 UTC,+0,-52679.4322379,-65852.2893715,-52681.4645919,-39510.0571938,-26343.9546266,-39514.6911078,-52676.7740196,-39512.901295,+0,-48104.5187364,+0,-48103.5546252,-39357.068145,-48103.0596456,+0,-26239.9357819,-48098.9008482,+0,+0
2010-08-16 19:39:30 UTC,+0,-52672.4998602,-65843.6234004,-52674.5318832,-39504.8578729,-26340.4877245,-39509.4909653,-52669.8421125,-39507.7014635,+0,-48099.0426284,+0,+0,-39352.5878532,+0,-43722.5151065,-26236.9486533,+0,+0,+0
2010-08-16 19:40:00 UTC,+0,-52660.2092927,-65828.2593062,-52662.2407288,-39495.6398804,-26334.3411759,-39500.271516,-52657.5523792,-39498.4825657,+0,-48087.9941818,+0,+0,-39343.5485382,+0,-43712.4722463,+0,+0,+0,+0
2010-08-16 19:40:30 UTC,+0,-52651.4356541,-65817.2916264,-52653.4666713,-39489.0596038,+0,-39493.6901995,-52648.7793362,-39491.9016429,+0,-48074.5559976,-26223.3856992,+0,-39332.5540532,+0,-43700.257153,+0,+0,+0,+0
2010-08-16 19:41:00 UTC,-13179.4447694,-52673.2140507,-65844.51619,-52675.2461078,+0,+0,-39510.0266967,-52670.5562545,-39508.2371629,+0,-48099.1975395,-26236.827147,+0,-39352.7145941,+0,-43722.6559181,+0,+0,-21864.6273747,+0
2010-08-16 19:41:30 UTC,-13181.5276649,-52651.7938839,-65817.7394395,-52653.8249182,+0,+0,-39493.9589161,-52649.1375418,-39492.1703435,+0,-48074.2683453,-26223.2287908,+0,-39332.3187098,+0,-43699.9956818,+0,+0,-21853.2950464,+0
2010-08-16 19:42:00 UTC,-13179.3765682,-52671.6490151,-65842.5597828,-52673.6809975,+0,+0,-39508.852726,-52668.9913251,-39507.0632624,+0,-48098.4616267,-26236.4257219,+0,-39352.1125052,+0,-43721.9869852,+0,+0,-21864.2928431,+0
2010-08-16 19:42:30 UTC,-13174.2317064,-52689.450312,+0,-52691.4831443,+0,+0,-39522.2059051,-52686.791414,-39520.4156428,-56854.874529,-48114.1371496,-26244.976393,+0,+0,+0,-43736.2357838,+0,+0,-21871.4186317,+0
2010-08-16 19:43:00 UTC,-13178.4425382,-52688.0202208,+0,-52690.0529849,+0,+0,-39521.1331596,-52685.3614197,-39519.3429614,-56853.436044,-48112.9197708,-26244.3123383,+0,+0,+0,-43735.1292059,+0,+0,-21870.865235,+0
2010-08-16 19:43:30 UTC,-13180.7729397,+0,+0,-52695.5700543,+0,+0,+0,+0,-39523.4810022,-56854.3838581,-48113.7218987,-26244.7498823,+0,+0,+0,-43735.8583272,+0,+0,-21871.2298667,+0
2010-08-16 19:44:00 UTC,-13183.5754312,+0,+0,-52726.0339373,+0,+0,+0,+0,+0,-56894.9759279,-48148.0746598,-26263.4885976,+0,+0,+0,-43767.084436,+0,+0,+0,+0
2010-08-16 19:44:30 UTC,+0,+0,+0,-52723.9802167,+0,+0,+0,+0,+0,-56890.2689241,-48144.0911583,-26261.3156806,+0,+0,+0,-43763.463497,+0,-48138.4671508,+0,+0
2010-08-16 19:45:00 UTC,+0,+0,+0,-52732.7797599,+0,-26369.6162647,+0,+0,+0,-56903.38612,+0,+0,+0,+0,+0,-43773.554113,-26267.5773073,-48149.5664179,+0,-61286.8767223
2010-08-16 19:45:30 UTC,+0,+0,+0,+0,+0,-26373.1667423,+0,+0,+0,-56903.4371103,+0,+0,-48154.2696407,+0,-48153.7741985,-43773.593338,-26267.6008463,-48149.6095639,+0,-61286.9316418
2010-08-16 19:46:00 UTC,+0,+0,+0,+0,-39543.2323296,-26366.0757739,+0,+0,+0,-56883.6448748,+0,+0,-48137.5201313,+0,-48137.0248418,-43758.3678395,-26258.4639813,-48132.8621349,+0,-61265.6141746
2010-08-16 19:46:30 UTC,+0,+0,+0,+0,-39546.2620113,-26368.0959624,+0,+0,+0,-56888.9617507,+0,+0,-48142.0196261,+0,-48141.5242956,-43762.4579326,-26260.9184577,-48137.3610709,+0,-61271.3407801
2010-08-16 19:47:00 UTC,+0,+0,-65930.6327913,+0,-39557.0608809,-26375.2966375,+0,+0,+0,-56913.6041767,+0,+0,-48162.8736902,+0,-48162.3781693,+0,-26272.2943591,-48158.2125448,-21894.0124038,-61297.8822038
2010-08-16 19:47:30 UTC,-13179.2954403,+0,-65930.8706674,+0,-39557.2035994,-26375.3918021,+0,-52739.6311721,+0,-56909.8283051,+0,+0,-48159.6782959,-39402.9872675,-48159.1828043,+0,-26270.5512701,-48155.0175474,-21892.5597955,-61293.8153556
2010-08-16 19:48:00 UTC,-13179.0713589,+0,-65918.7767753,+0,-39549.947629,-26370.5535287,+0,-52729.9572715,-39552.7956463,-56896.0540336,+0,+0,-48148.0215891,-39393.4500127,-48147.5262038,+0,-26264.1925313,-48143.3622882,-21887.2607217,-61278.9796097
2010-08-16 19:48:30 UTC,-13178.3884917,+0,-65901.6272265,+0,-39539.6584173,+0,+0,-52716.2393529,-39542.5054247,-56878.6853663,+0,+0,-48133.3230646,-39381.4240113,-48132.8278134,+0,-26256.1744795,-48128.6655894,-21880.5788544,-61260.2724759
2010-08-16 19:49:00 UTC,-13177.3066061,+0,-65908.2863954,+0,-39543.6537177,+0,+0,-52721.5660202,-39546.5011172,+0,+0,+0,-48145.9212391,-39391.7315537,-48145.425873,+0,+0,-48141.2621993,-21886.3059142,-61276.3064483
2010-08-16 19:49:30 UTC,-13182.0865246,+0,-65924.1012435,+0,-39553.1421493,+0,-39562.6759175,-52734.2163119,-39555.9904802,+0,+0,+0,-48163.5580506,-39406.1615952,-48163.0625235,+0,+0,-48158.89682,-21894.3235104,-61298.7532043
2010-08-16 19:50:00 UTC,-13183.0102797,-52721.1843907,-65904.4825675,+0,-39541.3715357,+0,-39546.0103972,-52718.5233392,-39544.2187113,+0,-48147.6641199,-26263.2646567,-48146.6986963,-39392.3676517,-48146.2033231,+0,+0,-48142.0395596,+0,-61277.2959351
2010-08-16 19:50:30 UTC,+0,-52705.4250126,-65884.7822107,+0,-39529.5519163,+0,-39534.1889105,-52702.7650305,-39532.3979315,+0,-48128.0352997,-26252.5575443,-48127.0704731,-39376.3082819,-48126.575279,+0,+0,-48122.4137748,+0,-61252.314666
2010-08-16 19:51:00 UTC,+0,-52735.6101439,-65922.5157971,+0,-39552.1909293,+0,-39556.8314996,-52732.9481139,-39555.0391667,+0,-48163.8765695,-26272.10821,-48162.9106531,-39405.6319092,-48162.4151319,+0,+0,-48158.2495031,+0,-61297.9292473
2010-08-16 19:51:30 UTC,+0,-52714.7690055,-65896.4628743,+0,+0,+0,-39541.1980632,-52712.1083893,-39539.4066651,+0,-48136.3452257,-26257.0904358,-48135.3801464,-39383.1070693,-48134.8848765,+0,+0,-48130.7224158,+0,+0
2010-08-16 19:52:00 UTC,+0,-52716.8377801,-65899.0489914,+0,+0,+0,-39542.7499005,-52714.1770237,-39540.9584096,+0,-48142.9796978,-26260.709402,-48142.0144167,-39388.5350797,+0,+0,+0,-48137.355862,+0,+0
2010-08-16 19:52:30 UTC,+0,-52693.1629911,-65869.4538014,+0,+0,+0,-39524.9908748,-52690.503841,-39523.2004459,+0,-48120.6431289,-26248.5252692,-48119.6785272,+0,+0,+0,+0,+0,+0,+0
2010-08-16 19:53:00 UTC,+0,-52684.3345865,-65858.4176601,+0,+0,-26346.4063053,-39518.3684769,+0,+0,+0,-48109.4880258,-26242.4403929,+0,+0,+0,+0,+0,+0,-21869.3052302,+0
2010-08-16 19:53:30 UTC,-13189.3227951,-52700.0196841,-65878.0251611,+0,+0,-26354.2504679,-39530.1342442,+0,+0,+0,-48133.9480764,-26255.7828408,+0,+0,+0,+0,+0,+0,-21880.4242948,+0
2010-08-16 19:54:00 UTC,-13187.7557985,-52669.3364323,+0,-52671.3683042,+0,-26338.9056848,-39507.118002,+0,+0,-56830.3360002,-48093.3703775,-26233.6485515,+0,+0,+0,-43717.3591218,-26233.8545318,+0,-21861.9784598,+0
2010-08-16 19:54:30 UTC,-13185.7264368,-52716.4373085,+0,-52718.4714291,+0,-26362.4609689,-39542.449497,+0,+0,-56898.1029097,-48150.7210009,+0,+0,+0,+0,-43769.4899176,-26265.138372,+0,-21888.0489408,+0
2010-08-16 19:55:00 UTC,-13187.6446139,-52685.6576648,+0,-52687.6903161,+0,-26347.0679807,-39519.3609498,+0,+0,-56849.9602833,-48109.9782609,+0,+0,+0,+0,-43732.4554205,-26242.9138646,+0,-21869.5280817,+0
2010-08-16 19:55:30 UTC,-13181.140338,-52684.6547572,+0,-52686.6873605,+0,-26346.5664234,+0,+0,+0,-56840.9657471,-48102.3662522,+0,+0,+0,+0,-43725.5362273,-26238.7616365,+0,-21866.06781,+0
2010-08-16 19:56:00 UTC,-13181.3344899,-52680.1043503,+0,-52682.1367363,+0,-26344.2907519,+0,+0,+0,-56839.1776849,+0,+0,+0,+0,+0,-43724.1607315,-26237.9361976,+0,+0,+0
2010-08-16 19:56:30 UTC,+0,+0,+0,-52673.0161213,-39503.7210975,+0,+0,+0,+0,-56824.0372443,+0,+0,+0,+0,+0,-43712.5137016,-26230.9467813,+0,+0,+0
2010-08-16 19:57:00 UTC,+0,+0,+0,-52689.3864902,-39515.998377,+0,+0,+0,-39518.8430614,-56847.4061944,+0,+0,+0,+0,+0,-43730.490646,-26241.7347974,+0,+0,+0
2010-08-16 19:57:30 UTC,+0,+0,+0,-52690.4457577,-39516.7927955,+0,+0,-52685.7541475,-39519.6375579,-56847.4087666,+0,+0,+0,+0,+0,-43730.4926247,-26241.7359848,-48102.2005328,+0,+0
2010-08-16 19:58:00 UTC,+0,+0,+0,-52710.0484084,-39531.4941884,+0,+0,-52705.3545321,-39534.3403942,-56871.0228703,+0,+0,+0,-39376.118527,+0,-43748.6581575,+0,-48122.1818798,+0,-61252.0194913
2010-08-16 19:58:30 UTC,+0,+0,+0,-52727.9703709,-39544.9351162,+0,+0,-52723.2744231,-39547.7826416,-56892.3929261,+0,+0,+0,-39390.9150753,-48144.4279588,-43765.09742,+0,-48140.2643997,+0,-61275.0363695
2010-08-16 19:59:00 UTC,+0,+0,-65934.4463099,-52747.1894962,-39559.348877,+0,+0,-52742.4913272,-39562.197817,-56925.3337769,+0,+0,+0,-39413.723199,-48172.3044486,-43790.4377044,+0,-48168.1376818,-21900.8495663,-61310.515712
2010-08-16 19:59:30 UTC,+0,+0,-65947.6345355,-52757.739973,-39567.2614145,+0,+0,-52753.0405849,-39570.1111309,-56937.4613406,+0,+0,-48183.063213,-39422.1202792,-48182.5675078,-43799.7670296,+0,-48178.3995602,-21903.1904481,-61323.5778512
2010-08-16 20:00:00 UTC,-13173.9322095,+0,-65959.7270535,-52767.4138923,-39574.5165605,+0,+0,-52762.7133865,-39577.3669889,+0,+0,-26288.9699617,-48193.8215305,-39430.922492,-48193.3257271,-43809.5464653,+0,-48189.1565418,-21908.0811191,-61337.2701972
2010-08-16 20:00:30 UTC,-13173.3183271,+0,-65969.4152214,-52775.1643504,-39580.3291691,+0,+0,-52770.4629491,-39583.1801677,+0,-48207.361885,-26291.6135684,-48198.667777,-39434.8875816,-48198.1719293,-43813.9517598,+0,-48194.0021866,-21910.2841956,-61343.2654622
2010-08-16 20:01:00 UTC,-13181.5127051,+0,-65841.6719849,+0,-39503.6870825,-26339.7070425,+0,-52668.2811761,-39506.5305581,+0,-48117.5571829,-26246.8419499,-48116.5926751,-39367.7355837,-48116.0975766,+0,+0,-48111.9372784,-21872.9733125,-61238.8072645
2010-08-16 20:01:30 UTC,-13184.1762255,+0,-65839.0096196,+0,-39502.0897437,-26338.6419386,+0,-52666.151551,-39504.9330625,+0,-48115.2625972,-26245.5903013,-48114.2981592,-39365.8582625,-48113.8030816,+0,+0,-48109.6430476,-21871.9302383,-61235.8870002
2010-08-16 20:02:00 UTC,-13185.6842998,+0,-65869.8493048,+0,+0,-26350.9796407,-39525.2282022,-52690.8202042,+0,+0,-48144.8316976,-26261.7196293,-48143.8663602,-39390.0502981,-48143.3710128,+0,+0,-48139.2075755,-21885.3717778,-61273.5188874
2010-08-16 20:02:30 UTC,-13188.9752259,+0,-65860.2446576,+0,+0,-26347.1372125,-39519.4647934,+0,+0,+0,-48138.9453134,-26258.5087294,-48137.980155,+0,-48137.4848613,+0,+0,-48133.3221014,+0,-61266.0274269
2010-08-16 20:03:00 UTC,+0,-52645.2450231,-65809.5528919,+0,+0,-26326.8575011,-39489.0464586,+0,+0,+0,-48094.1819919,-26234.0912703,-48093.2181953,+0,-48092.72331,+0,+0,-48088.5657028,+0,-61209.058218
2010-08-16 20:03:30 UTC,+0,-52622.5124717,-65781.1355661,+0,+0,-26315.4888859,-39471.9942266,+0,+0,+0,-48066.7413358,-26219.1229639,-48065.7783745,+0,-48065.2837392,+0,-26219.3288189,-48061.1292917,+0,-61174.1351518
2010-08-16 20:04:00 UTC,+0,-52591.3295032,-65742.1546101,+0,+0,-26299.8941918,-39448.6031334,+0,+0,+0,-48028.6419133,+0,-48027.6801122,+0,-48027.185824,+0,-26198.5461979,-48023.0357646,+0,-61125.6469293
2010-08-16 20:04:30 UTC,+0,-52585.6553101,-65735.0614601,+0,+0,+0,-39444.2739829,+0,+0,+0,-48026.0688856,+0,-48025.1071629,+0,+0,+0,-26197.1426527,-48020.4631351,+0,+0
2010-08-16 20:05:00 UTC,+0,-52565.0360656,-65709.2859195,+0,+0,+0,-39428.8070484,+0,+0,+0,-48002.7258603,+0,-48001.7648488,+0,+0,+0,-26184.4094084,+0,+0,+0
2010-08-16 20:05:30 UTC,+0,-52553.1654283,-65694.4467678,+0,+0,+0,-39419.9026304,+0,+0,-56702.2806525,-47984.9980956,+0,-47984.0376245,+0,+0,+0,-26174.7391983,+0,-21812.7145211,+0
2010-08-16 20:06:00 UTC,-13154.9782606,-52538.966116,+0,+0,+0,+0,-39409.2514235,+0,-39407.5405909,-56682.2709424,-47968.0640265,+0,-47967.1040716,+0,+0,+0,-26165.5019363,+0,-21805.0166213,+0
2010-08-16 20:06:30 UTC,-13150.2560585,-52540.4902489,+0,+0,+0,+0,-39410.3947082,+0,-39408.6838113,-56688.2749019,+0,+0,+0,+0,+0,+0,-26168.2735981,+0,-21807.326394,+0
2010-08-16 20:07:00 UTC,-13151.4392216,-52527.3144572,+0,+0,-39395.9680341,+0,-39400.5112658,-52524.6665696,-39398.8009247,-56677.4031805,+0,+0,+0,+0,+0,+0,+0,+0,-21803.1439533,+0
2010-08-16 20:07:30 UTC,-13149.9972917,-52510.9037312,+0,+0,-39383.6599011,+0,+0,-52508.2569587,-39386.4915815,-56655.0871322,+0,+0,+0,+0,+0,+0,+0,+0,-21794.5587863,+0
2010-08-16 20:08:00 UTC,-13144.7229854,-52540.3817801,+0,+0,-39405.7685968,+0,+0,-52537.7330046,-39408.6024511,-56688.0647088,+0,+0,+0,-39249.438957,+0,-43607.9146198,+0,+0,-21807.2455308,+0
2010-08-16 20:08:30 UTC,-13145.1516815,-52538.243134,+0,+0,-39404.1646007,+0,+0,-52535.5945038,-39406.9982973,-56684.5519912,+0,+0,+0,-39247.0067639,+0,-43605.2124048,+0,+0,+0,+0
2010-08-16 20:09:00 UTC,+0,-52551.4596196,+0,+0,-39414.0770363,+0,+0,-52548.6288449,-39416.9117074,-56700.4342512,+0,+0,+0,-39258.003584,+0,-43617.4300913,+0,+0,+0,+0
2010-08-16 20:09:30 UTC,+0,+0,+0,+0,-39431.001379,-26291.2402823,+0,-52571.192786,-39433.8377137,-56733.7104322,+0,+0,+0,-39281.0438928,+0,-43643.0283342,+0,+0,+0,+0
2010-08-16 20:10:00 UTC,+0,+0,+0,-52600.7733086,-39449.5411831,-26303.6026074,+0,-52595.9104992,-39452.3793399,-56771.1951317,+0,-26206.3470612,+0,-39306.9981638,+0,-43671.8640482,+0,+0,+0,+0
2010-08-16 20:10:30 UTC,+0,+0,-65762.8322582,-52610.0457508,-39456.4952329,-26308.2395616,+0,-52605.1818058,-39459.334073,-56788.0867827,+0,-26214.1448376,+0,-39318.6938821,+0,-43684.8582253,+0,-48064.0828846,+0,+0
2010-08-16 20:11:00 UTC,+0,+0,-65759.576565,-52607.4412077,-39454.5419048,-26306.9370841,+0,-52602.5775818,+0,+0,+0,-26210.4144941,+0,-39313.0988196,+0,-43678.6419989,+0,-48045.1669547,+0,+0
2010-08-16 20:11:30 UTC,+0,+0,-65784.7433933,-52627.5745823,-39469.6413238,-26317.0053628,+0,-52622.7084911,+0,+0,-48068.93055,-26220.3171346,+0,-39327.9515788,-48067.3443758,-43695.1437119,+0,-48063.3181673,-21850.8685881,-61176.9213122
2010-08-16 20:12:00 UTC,+0,+0,-65795.3301703,-52636.0439668,+0,-26321.2407245,+0,-52631.1768385,+0,+0,-48076.5335643,-26224.4644206,+0,-39334.1720045,-48074.9470489,-43702.0547293,+0,-48070.9200051,-21854.324771,-61186.5974864
2010-08-16 20:12:30 UTC,-13148.2805956,+0,-65822.996743,-52658.1771281,+0,-26332.3090545,+0,+0,+0,+0,-48101.6452647,-26238.1623301,+0,+0,-48100.0576232,-43724.8808611,-26238.312186,-48096.0278212,-21865.6941339,-61218.5565468
2010-08-16 20:13:00 UTC,-13152.5217205,+0,-65830.3443184,-52664.0551627,+0,+0,+0,+0,+0,+0,-48101.093888,-26237.8615656,+0,+0,-48099.5062711,-43724.3796685,-26238.0114201,-48095.4765296,-21865.4434898,-61217.8548227
2010-08-16 20:13:30 UTC,-13155.6146262,+0,-65828.7021329,-52662.74142,+0,+0,+0,+0,+0,+0,-48097.8099736,-26236.0702587,-48096.8460666,+0,-48096.222504,-43721.3946431,-26236.2201054,-48092.1931232,-21863.9506922,-61213.6754634
2010-08-16 20:14:00 UTC,-13155.5736433,+0,-65830.6763982,-52664.3208254,+0,+0,+0,+0,+0,+0,-48103.8643871,+0,-48102.9002959,+0,-48102.276646,-43726.8980077,-26239.5226763,-48098.2466003,-21866.7028997,-61221.3807707
2010-08-16 20:14:30 UTC,-13156.2321552,+0,-65830.2782331,-52664.0022947,+0,+0,-39501.5198355,+0,+0,+0,-48104.4604947,+0,-48103.4963854,+0,-48102.8727269,-43727.43986,-26239.8478421,-48098.8426157,+0,-61222.1394227
2010-08-16 20:15:00 UTC,-13160.9805474,+0,-65785.9621551,-52628.5495874,+0,+0,-39474.9272762,+0,-39473.1268142,+0,-48069.1635369,+0,-48068.2005018,+0,-48067.5773522,+0,-26220.5940023,-48063.3730411,+0,-61177.217829
2010-08-16 20:15:30 UTC,+0,+0,-65807.4433037,-52645.5889831,+0,+0,-39487.8175252,+0,-39486.0161944,+0,-48094.9306176,+0,-48093.9667222,+0,-48093.3431905,+0,-26234.6495076,-48089.1356427,+0,-61210.0108629
2010-08-16 20:16:00 UTC,+0,+0,-65808.7073157,-52646.6001828,+0,+0,-39488.5760154,+0,-39486.7746387,+0,-48095.730815,+0,-48094.6289469,+0,-48094.1433521,+0,-26235.0860005,-48089.9357107,+0,-61211.0292551
2010-08-16 20:16:30 UTC,+0,-52600.915747,-65754.14838,+0,+0,+0,-39455.837068,+0,-39454.0376715,-56772.0429394,-48044.0376594,+0,-48042.9376587,+0,-48042.4525152,+0,+0,-48038.2509318,+0,-61145.2406132
2010-08-16 20:17:00 UTC,+0,-52580.8988834,-65729.1258515,+0,+0,+0,-39440.821906,-52578.2198594,-39439.0234179,-56750.2038125,+0,+0,-48024.4560372,+0,+0,+0,+0,-48019.7716382,+0,-61121.7186461
2010-08-16 20:17:30 UTC,+0,-52577.0010061,+0,+0,+0,+0,-39437.8980083,-52574.3222508,-39436.0996971,-56738.8734645,+0,+0,-48014.867595,+0,+0,+0,+0,-48010.184404,-21829.0625229,-61109.5152244
2010-08-16 20:18:00 UTC,+0,-52583.7642933,+0,+0,-39438.2791477,-26296.1495398,-39442.9713232,-52581.0850718,-39441.1727051,-56755.6720792,+0,+0,-48029.0836228,+0,+0,+0,+0,+0,-21833.209009,+0
2010-08-16 20:18:30 UTC,-13146.4151988,-52565.5352553,+0,+0,-39424.6072887,-26287.0331181,-39429.297255,-52562.8572905,-39427.4994642,-56733.0496899,+0,+0,-48009.9391565,-39280.4948022,+0,+0,+0,+0,-21824.5060274,+0
2010-08-16 20:19:00 UTC,-13144.1832474,-52563.1367632,+0,+0,-39422.8084089,-26285.8336214,-39427.4980843,-52560.4589638,-39425.7004024,-56726.4878608,+0,+0,-48004.5542857,-39276.0890176,+0,+0,+0,+0,-21822.0580912,+0
2010-08-16 20:19:30 UTC,-13147.0759583,-52572.8555419,+0,+0,-39430.0975359,-26290.6940255,-39434.7883895,-52570.1770723,+0,-56740.3292046,+0,+0,-48016.2677698,-39285.6727366,+0,+0,+0,+0,-21827.3829844,+0
2010-08-16 20:20:00 UTC,-13145.7486116,-52570.7655056,+0,+0,-39428.5299994,-26289.6487891,+0,-52568.0871802,+0,-56731.5411356,+0,-26188.08133,-48008.8307097,-39279.5878951,+0,+0,+0,+0,-21824.0021328,+0
2010-08-16 20:20:30 UTC,-13143.2707141,-52568.3640742,+0,+0,-39426.7288815,-26288.4480069,+0,-52565.6857717,+0,-56732.156449,+0,-26188.3655709,+0,-39280.0141204,+0,+0,+0,+0,+0,+0
2010-08-16 20:21:00 UTC,-13142.5470178,-52557.2279101,+0,+0,-39418.3767093,+0,+0,-52554.5503755,+0,-56715.0716399,+0,-26180.478602,+0,-39268.1846325,+0,+0,+0,+0,+0,+0
2010-08-16 20:21:30 UTC,+0,-52582.4997151,+0,+0,-39437.3306747,+0,+0,-52579.8204381,+0,-56750.3923708,+0,-26196.7839352,+0,-39292.6406363,+0,+0,+0,+0,+0,+0
2010-08-16 20:22:00 UTC,+0,-52581.5150004,+0,+0,-39436.5921343,+0,+0,+0,+0,+0,+0,-26194.879265,+0,-39289.7838642,+0,+0,-26195.0809465,+0,+0,+0
2010-08-16 20:22:30 UTC,+0,+0,-65762.3841128,+0,+0,+0,+0,+0,+0,+0,-48047.5984397,-26208.6919091,+0,+0,+0,-43675.7198666,-26208.8937056,+0,+0,+0
2010-08-16 20:23:00 UTC,+0,+0,-65766.0028412,+0,+0,+0,+0,+0,+0,+0,-48052.5928617,-26211.4162645,+0,+0,+0,-43680.259709,-26211.6180838,+0,+0,+0
2010-08-16 20:23:30 UTC,+0,+0,-65773.4675472,+0,+0,+0,+0,+0,+0,+0,-48056.9240196,-26213.778823,+0,+0,+0,-43684.1966558,-26213.9806619,-48051.2504058,+0,+0
2010-08-16 20:24:00 UTC,+0,+0,-65756.5873009,+0,+0,+0,+0,+0,-39455.5011542,+0,-48043.3788562,+0,+0,+0,+0,-43671.884339,-26206.5919896,-48037.7073732,-21839.2600371,+0
2010-08-16 20:24:30 UTC,+0,+0,-65783.3401039,+0,+0,+0,+0,+0,-39471.5536234,+0,-48069.5992549,+0,+0,+0,-48068.1284559,-43695.7182235,-26220.894802,-48063.9236476,-21851.1793292,+0
