# file...... Output/Qh/house_Qh_file_001.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_0_1A_tm_0_A_1_Meter_1_1:Qh,house_0_2A_tm_0_A_2_Meter_1_2:Qh,house_0_3A_tm_0_A_3_Meter_1_3:Qh,house_0_4A_tm_0_A_4_Meter_1_4:Qh,house_0_5A_tm_0_A_5_Meter_1_5:Qh,house_0_6A_tm_0_A_6_Meter_1_6:Qh,house_0_7A_tm_0_A_7_Meter_1_7:Qh,house_0_8A_tm_0_A_8_Meter_1_8:Qh,house_0_9A_tm_0_A_9_Meter_1_9:Qh,house_0_10A_tm_0_A_10_Meter_1_10:Qh,house_0_11A_tm_0_A_11_Meter_1_11:Qh,house_0_12A_tm_0_A_12_Meter_1_12:Qh,house_0_13A_tm_0_A_13_Meter_1_13:Qh,house_0_14A_tm_0_A_14_Meter_1_14:Qh,house_0_15A_tm_0_A_15_Meter_1_15:Qh,house_0_1B_tm_0_B_1_Meter_2_16:Qh,house_0_2B_tm_0_B_2_Meter_2_17:Qh,house_0_3B_tm_0_B_3_Meter_2_18:Qh,house_0_4B_tm_0_B_4_Meter_2_19:Qh,house_0_5B_tm_0_B_5_Meter_2_20:Qh
2010-08-16 18:19:00 UTC,-44185.1795418,+0,+0,-39767.5002153,-44184.8800853,-30929.3138546,+0,-53020.1838246,+0,-48602.1833145,-35349.076913,-44184.4966673,-17675.2695666,-17675.7960463,-22094.2783846,-52424.3475568,-52422.2692217,-52420.1944389,-52423.0768222,-34953.8856599
2010-08-16 18:19:30 UTC,-44191.5791553,+0,+0,-39773.260039,-44191.2796276,-30933.793518,+0,-53027.8630243,+0,-48609.2226421,-35354.1967658,-44190.8961624,-17677.8296415,-17678.3562257,-22097.4785085,-52427.0724951,-52424.9141069,-52422.9190814,-52425.8016697,+0
2010-08-16 18:20:00 UTC,-44192.2203114,+0,+0,-39773.8080769,-44191.877587,-30934.2423207,-17677.9295844,-53028.6323779,-53022.6999451,-48609.927889,-35354.7097068,-44191.5373066,-17678.0861268,-17678.6127215,-22097.7991183,-52421.5722396,-52419.414163,-52417.419423,-52420.3015976,+0
2010-08-16 18:20:30 UTC,-44183.6988849,+0,+0,-39766.1385755,-44183.3562715,-30928.27741,-17674.5207545,-53018.4071142,-53012.4761963,-48600.554649,-35347.89235,-44183.0160377,-17674.6772507,+0,-22093.5379827,-52427.1387265,-52424.9803346,-52422.9853056,-52425.8678989,+0
2010-08-16 18:21:00 UTC,-44182.9877707,-17674.5071556,-22092.5782905,-39765.4985546,-44182.6451665,-30927.7796373,-17674.2362872,-53017.5538145,-53011.623023,+0,-35347.3234407,-44182.3049366,-17674.3927796,+0,-22093.1823903,-52428.201765,-52426.0433129,-52424.0482288,-52426.930902,+0
2010-08-16 18:21:30 UTC,-44187.0396369,-17676.128058,-22094.6043534,-39769.1453376,-44186.6969799,+0,-17675.857157,-53022.4158409,-53016.484329,+0,-35350.5650361,-44186.3567279,+0,+0,-22095.2085243,-52422.0518419,-52419.8937381,-52417.8989732,-52420.7811839,+0
2010-08-16 18:22:00 UTC,-44182.2722144,-17674.2209056,-22092.2204894,-39764.8545357,+0,+0,-17673.9500429,+0,-53010.7645203,+0,-35346.7509775,-44181.5893936,+0,+0,-22092.8245767,-52427.5314601,-52425.3730459,-52423.3779966,-52426.2606194,+0
2010-08-16 18:22:30 UTC,-44185.8955252,-17675.6703694,-22094.0322609,-39768.1156079,+0,+0,-17675.3994775,+0,-53015.1116584,+0,-35349.6497179,-44185.2126374,+0,-17676.082477,-22094.6364117,-52428.0327733,-52425.8743307,+0,-52426.7619159,+0
2010-08-16 18:23:00 UTC,+0,-17681.5845131,-22101.4247031,+0,+0,+0,-17681.3135021,+0,-53032.848977,+0,-35361.4772414,-44199.9963009,+0,-17681.9968232,-22102.029113,-52413.7697103,-52411.6120756,+0,-52412.4993284,-34946.8326172
2010-08-16 18:23:30 UTC,+0,+0,-22102.9828278,+0,+0,+0,+0,+0,-53036.5875192,+0,-35363.9701601,-44203.1122932,+0,-17683.2434057,+0,-52417.8224092,-52415.664545,+0,-52416.5518922,-34949.5348552
2010-08-16 18:24:00 UTC,+0,+0,-22100.768897,+0,+0,+0,+0,+0,-53031.2754458,+0,-35360.4279858,-44198.6847972,-17680.9454322,-17681.4721435,+0,+0,-52418.1936486,+0,-52419.0810547,-34951.2212936
2010-08-16 18:24:30 UTC,+0,+0,+0,+0,+0,-30944.927003,+0,+0,-53041.0132968,+0,-35366.9213383,-44206.8010811,-17684.1922968,-17684.7191406,+0,+0,-52421.6972867,+0,-52422.5847745,-34953.5575639
2010-08-16 18:25:00 UTC,+0,+0,+0,+0,+0,-30945.5145919,+0,+0,-53042.0204137,-48627.6410969,-35367.5928995,-44207.6404906,-17684.5280969,-17685.0549544,+0,+0,-52426.6103127,+0,-52427.497915,-34956.8336319
2010-08-16 18:25:30 UTC,+0,-17685.0273762,+0,+0,+0,-30946.187981,-17684.7562958,-53049.1100569,-53043.1745903,-48628.6992582,+0,-44208.6024715,-17684.9129309,+0,+0,+0,-52425.8114081,+0,+0,-34956.3009122
2010-08-16 18:26:00 UTC,+0,-17683.5592288,+0,+0,-44205.2728775,-30943.6190081,-17683.288178,-53044.7062315,-53038.7714172,-48624.662383,+0,+0,-17683.4447931,+0,+0,+0,-52432.3970534,+0,+0,-34960.692304
2010-08-16 18:26:30 UTC,+0,-17681.4832894,+0,+0,-44200.083596,-30939.9865172,-17681.2122804,-53038.4792853,-53032.5453936,-48618.9542994,+0,+0,-17681.3688674,+0,-22101.902583,+0,-52441.6763949,+0,+0,-34966.8798863
2010-08-16 18:27:00 UTC,-44199.2221448,-17681.0015301,-22100.6959977,+0,-44198.8793292,-30939.1435319,-17680.7305308,-53037.0342098,-53031.1005322,-48617.6296353,+0,+0,-17680.8871113,+0,-22101.3003821,+0,-52436.6768654,-52434.6812294,+0,-34963.5461368
2010-08-16 18:27:30 UTC,-44192.8043348,-17678.4341591,-22097.4868871,+0,-44192.4616028,-30934.6511311,-17678.1632116,-53029.3331753,-53023.4006385,-48610.5702922,+0,+0,-17678.3197572,-17678.8463614,-22098.091159,+0,-52451.7149217,-52449.7185052,+0,-34973.573703
2010-08-16 18:28:00 UTC,-44180.0521606,+0,-22091.1103913,+0,-44179.7095947,-30925.7247406,-17673.0619538,-53014.0312368,-53008.1009674,-48596.5433932,+0,+0,+0,-17673.7448262,-22091.7144398,+0,+0,-52453.9810858,+0,-34976.4161931
2010-08-16 18:28:30 UTC,-44179.8555428,+0,-22091.0120762,-39762.6794695,-44179.5129795,-30925.5871101,+0,-53013.7953058,-53007.8650712,-48596.3271212,+0,+0,+0,-17673.6661689,-22091.6161211,+0,+0,-52451.1333954,+0,-34974.5172186
2010-08-16 18:29:00 UTC,-44189.866022,+0,-22096.0176365,-39771.6891564,-44189.5233283,-30932.5943424,+0,-53025.8073545,-53019.8753402,-48607.3382617,+0,+0,+0,-17677.6708829,-22096.6218569,+0,+0,-52448.7906709,+0,-34972.9549792
2010-08-16 18:29:30 UTC,-44195.4769639,+0,-22098.8232873,-39776.7391473,-44195.1341971,-30936.5219439,+0,-53032.5401897,-53026.6071779,-48613.510081,+0,+0,+0,-17679.9155524,-22099.427606,-52452.9847659,+0,-52448.8285399,+0,+0
2010-08-16 18:30:00 UTC,-44186.4859759,-17675.9065723,-22094.3275052,-39768.6470286,-44186.1433262,+0,+0,-53021.7514769,-53015.8200635,-48603.6203415,-35350.1220933,+0,+0,+0,-22094.9316663,-52451.1956473,+0,-52447.0396154,-52449.9240176,+0
2010-08-16 18:30:30 UTC,-44190.9126105,-17677.6773966,+0,-39772.6311127,-44190.5699032,+0,+0,-53027.0632056,+0,-48608.4894686,-35353.663513,+0,+0,+0,-22097.1452031,-52426.2466827,+0,-52422.0933587,-52424.9758849,+0
2010-08-16 18:31:00 UTC,-44184.2516505,-17675.0127562,+0,-39766.6360787,-44183.9090299,+0,-17674.7418776,-53019.0704038,+0,-48601.1626699,-35348.3345765,-44183.5687931,-17674.8983768,+0,-22093.8143929,-52447.5104826,+0,-52443.3548506,-52446.2389758,+0
2010-08-16 18:31:30 UTC,-44176.9402601,-17672.0879186,+0,-39760.0556406,-44176.5977347,+0,-17671.8170989,-53010.2971198,+0,-48593.1204228,-35342.4852792,-44176.2575378,-17671.9735584,+0,-22090.1583352,-52453.9346029,+0,-52449.7782738,-52452.662882,+0
2010-08-16 18:32:00 UTC,-44175.0005355,-17671.3119541,+0,-39758.3098391,-44174.6580354,+0,-17671.0411501,-53007.9695523,+0,-48590.9868007,-35340.9334505,-44174.3178492,-17671.1975991,+0,-22089.1883768,-52448.0491383,+0,-52443.893448,-52446.7776136,+0
2010-08-16 18:32:30 UTC,-44172.516661,+0,+0,-39756.0742885,-44172.1741932,-30920.4499685,-17670.0475247,-53004.9890335,+0,-48588.2546347,-35338.946288,-44171.8340205,-17670.2039602,-17670.7302331,-22087.9463164,-52449.4527123,+0,-52445.2968696,-52448.1811408,+0
2010-08-16 18:33:00 UTC,-44177.6042763,+0,-22089.8863707,-39760.6532722,-44177.2617422,-30924.0112468,-17672.0827256,-53011.0939043,+0,-48593.850815,-35343.0165089,-44176.9215418,-17672.2391887,-17672.7655447,-22090.4903762,-52436.5851947,+0,-52432.4307485,-52435.3140521,+0
2010-08-16 18:33:30 UTC,-44180.9709673,+0,-22091.5698241,-39763.68338,-44180.6283894,-30926.3678957,-17673.4295045,-53015.1337564,+0,-48597.554045,-35345.7099469,-44180.2881705,-17673.5859859,-17674.1123969,-22092.1738887,-52435.2429844,-52445.4874311,-52431.0886839,-52433.9718866,-34961.1504576
2010-08-16 18:34:00 UTC,-44168.9724625,+0,-22085.5701872,-39752.8844194,-44168.6300409,-30917.9690661,+0,-53000.7361817,+0,-48584.3561533,-35336.1108395,-44168.2898876,-17668.7861537,-17669.3123687,-22086.1740414,-52436.7735512,-52434.6146135,-52432.6190845,-52435.5024023,-34962.1710011
2010-08-16 18:34:30 UTC,-44168.4612251,-17668.6959782,-22085.3145521,-39752.4242927,-44168.1188102,-30917.6112052,+0,-53000.1227237,+0,+0,-35335.7018367,-44167.7786596,-17668.5816404,-17669.1078471,+0,-52439.6625615,-52437.5034603,-52435.5077813,-52438.3913164,-34964.0973207
2010-08-16 18:35:00 UTC,-44170.3162298,-17669.4380515,-22086.2421139,-39754.0938443,-44169.9737907,-30918.9096894,+0,-53002.3486318,-52996.4200935,+0,-35337.1858874,-44169.6336301,+0,+0,+0,-52437.6648191,-52435.505831,-52433.5102557,-52436.3936405,-34962.7652762
2010-08-16 18:35:30 UTC,-44184.6262676,-17675.1626175,-22093.3975914,-39766.9732437,-44184.2836421,-30928.9265683,+0,+0,-53013.5888418,+0,-35348.6342797,-44183.9434033,+0,+0,+0,-52424.8375759,-52422.6793143,-52420.6844049,-52423.566825,-34954.2123924
2010-08-16 18:36:00 UTC,-44192.2066066,-17678.1950448,-22097.1880039,-39773.7957423,-44191.8638824,-30934.2327275,-17677.9241021,+0,-53022.6835023,+0,-35354.6987427,-44191.5236021,+0,+0,+0,-52435.0517081,-52432.892868,+0,-52433.7806167,-34961.0229194
2010-08-16 18:36:30 UTC,-44197.2766204,-17680.2232455,+0,-39778.3588841,-44196.9338302,-30937.7816849,-17679.9522619,+0,-53028.766351,+0,-35358.754882,-44196.5935222,+0,+0,+0,-52433.5653771,-52431.4066212,+0,-52432.2943353,-34960.0318712
2010-08-16 18:37:00 UTC,+0,+0,+0,+0,+0,-30949.4247079,-17686.6060218,+0,-53048.7222818,+0,-35372.0618106,-44213.2263496,+0,+0,+0,-52417.2450319,-52415.0872004,+0,-52415.9745342,-34949.1498746
2010-08-16 18:37:30 UTC,+0,+0,+0,+0,+0,-30956.2170566,-17690.4877163,+0,-53060.3642443,+0,-35379.8248546,-44222.9296683,-17690.6444291,-17691.1715362,-22113.4971452,-52410.737357,-52408.5798941,+0,-52409.4670763,-34944.8107201
2010-08-16 18:38:00 UTC,+0,+0,+0,+0,+0,+0,-17693.1534387,+0,-53068.3592688,+0,+0,-44229.5933443,-17693.3101876,-17693.8374035,-22116.829375,-52414.4995822,-52412.3419062,+0,-52413.229176,-34947.3192775
2010-08-16 18:38:30 UTC,+0,+0,+0,+0,+0,+0,-17694.0317931,+0,-53070.9936257,-48654.2040404,+0,+0,-17694.188554,-17694.7158057,-22117.9273434,-52408.3477674,-52406.19044,+0,-52407.0775664,-34943.2174018
2010-08-16 18:39:00 UTC,+0,-17690.4770833,-22112.5400587,+0,+0,+0,-17690.2058931,+0,-53059.5190012,-48643.6839849,+0,+0,-17690.3626021,-17690.8896977,-22113.1448581,-52404.1846943,-52402.0276027,+0,-52402.9146321,-34940.4415689
2010-08-16 18:39:30 UTC,+0,-17693.9885951,-22116.9293075,+0,+0,+0,+0,-53075.9899499,-53070.0505019,-48653.3393745,+0,+0,-17693.8740907,-17694.4013296,-22117.5342606,-52405.869476,-52403.712289,+0,-52404.5993577,+0
2010-08-16 18:40:00 UTC,+0,-17693.4917231,-22116.3082375,+0,+0,+0,+0,-53074.4995427,-53068.5603154,-48651.973156,+0,+0,-17693.3772221,+0,-22116.9131688,-52415.7324125,-52413.5746667,+0,-52414.4619652,+0
2010-08-16 18:40:30 UTC,+0,-17688.5341473,-22110.1114667,+0,+0,+0,+0,-53059.6288972,-53053.6918724,-48638.3416123,+0,+0,-17688.4196788,+0,-22110.716181,+0,-52433.4693235,-52431.473854,-52434.3570856,+0
2010-08-16 18:41:00 UTC,-44212.8472946,-17686.4521144,-22107.5090092,+0,+0,-30948.6809964,+0,-53053.3836731,-53047.4475734,-48632.6167738,+0,+0,-17686.3376597,+0,-22108.1136323,+0,-52446.7329355,-52444.7367776,+0,+0
2010-08-16 18:41:30 UTC,-44214.9081315,+0,-22108.5394937,+0,-44214.5651118,-30950.123561,-17687.0054028,-53055.8565691,-53049.920103,-48634.8836148,+0,+0,+0,+0,-22109.1441529,+0,-52443.4179104,-52441.4219245,+0,+0
2010-08-16 18:42:00 UTC,-44206.5842883,+0,-22104.3773054,+0,-44206.2413769,-30944.2969565,-17683.6756122,-53045.868395,-53039.9334087,-48625.7277089,+0,+0,+0,-17684.3590617,-22104.9818187,+0,-52446.0104245,-52444.014304,+0,+0
2010-08-16 18:42:30 UTC,-44208.3307443,+0,+0,-39788.3078778,-44207.9878102,-30945.5194577,-17684.3742478,-53047.9640503,-53042.0287533,-48627.6487429,-35367.5984608,+0,+0,-17685.0577353,-22105.8551333,+0,-52449.6261477,-52447.6298396,+0,+0
2010-08-16 18:43:00 UTC,-44202.0416428,+0,+0,-39782.6475259,-44201.6987905,-30941.1171514,-17681.8584158,-53040.4174591,-53034.4832802,-48620.7309742,-35362.5670204,+0,+0,-17682.5417666,-22102.7102708,+0,-52447.2075555,-52445.2113729,+0,+0
2010-08-16 18:43:30 UTC,-44188.4436104,-17676.6897015,+0,-39770.4089496,-44188.1009352,-30931.598669,-17676.4187891,-53024.1005354,-53018.168774,-48605.7736639,-35351.6882505,-44187.7606755,+0,-17677.101844,-22095.9105806,+0,-52449.0081154,-52447.0118394,+0,-34971.7687703
2010-08-16 18:44:00 UTC,-44194.980663,-17679.3047741,+0,-39776.2924638,-44194.6379026,-30936.1745383,-17679.033809,-53031.9446547,-53026.0117311,-48612.9641692,-35356.9180579,-44194.2976072,+0,-17679.7170062,-22099.1794309,+0,-52453.2994017,-52451.302903,+0,-34974.6302543
2010-08-16 18:44:30 UTC,-44198.5671629,-17680.7395121,+0,-39779.5204053,-44198.2243559,-30938.6850513,+0,-53036.248266,-53030.3147048,-48616.9091806,-35359.7873486,-44197.8840408,-17680.625095,+0,+0,+0,-52456.5631496,-52454.5664815,+0,-34976.8065626
2010-08-16 18:45:00 UTC,-44197.7778204,-17680.4237447,-22099.9737892,-39778.8099768,-44197.4350236,-30938.1325197,+0,-53035.3010965,+0,-48616.0409343,-35359.1558546,-44197.0947129,-17680.3093297,+0,+0,+0,-52449.0265387,-52447.0302617,+0,-34971.7810552
2010-08-16 18:45:30 UTC,-44204.0119531,-17682.9176378,-22103.0910553,-39784.4208554,-44203.6690752,-30942.4963483,+0,-53042.7817279,+0,-48622.8982394,-35364.1433185,-44203.3287303,-17682.8032063,+0,+0,+0,-52442.4105006,-52440.414567,+0,-34967.3693973
2010-08-16 18:46:00 UTC,-44203.1503567,+0,-22102.6602296,-39783.6453967,-44202.80749,+0,+0,-53041.7478575,+0,-48621.9505166,-35363.4540196,-44202.4671499,-17682.4585369,+0,+0,-52442.3495437,-52440.1902903,-52438.1944719,-52441.078209,-34965.888933
2010-08-16 18:46:30 UTC,-44199.6043634,+0,-22100.8871193,-39780.4539122,-44199.2615429,+0,+0,-53037.4928521,+0,-48618.050061,-35360.6171353,-44198.9212222,-17681.0400124,+0,+0,-52435.9522411,+0,-52431.7978636,-52434.6811197,-34961.6233722
2010-08-16 18:47:00 UTC,-44196.512884,+0,-22099.3412806,-39777.6715019,-44196.1701038,+0,-17679.6467441,-53033.7832394,+0,+0,-35358.1438736,-44195.8298,-17679.8033099,-17680.3299746,+0,-52437.8207973,+0,-52433.666217,-52436.5496136,-34962.8692785
2010-08-16 18:47:30 UTC,-44191.6845532,+0,-22096.9269604,-39773.3258809,-44191.3418358,+0,-17677.7152649,-53027.9894962,+0,+0,-35354.2810868,-44191.0015584,-17677.8718044,-17678.3983903,+0,-52452.5056047,+0,-52448.3494307,-52451.2339314,-34972.6607394
2010-08-16 18:48:00 UTC,-44191.7198826,-17678.0003365,+0,-39773.3576782,-44191.3771648,+0,-17677.7293977,+0,+0,+0,-35354.3093511,-44191.0368871,+0,-17678.4125239,-22097.5488791,-52440.0602891,+0,-52435.9054658,-52438.7890307,-34964.3625155
2010-08-16 18:48:30 UTC,-44189.3961526,-17677.070755,+0,-39771.2662619,-44189.053465,-30936.410526,-17676.799835,+0,+0,+0,-35352.4503083,-44188.7132001,+0,-17677.4829106,-22096.3868989,-52437.9699031,+0,+0,-52436.6987144,-34962.9686985
2010-08-16 18:49:00 UTC,-44184.8644929,-17675.2579167,+0,-39767.1876525,-44184.5218643,-30929.0933235,-17674.9870332,+0,+0,+0,-35348.8248659,-44184.1816241,+0,-17675.6700103,-22094.1208445,-52442.393524,+0,+0,-52441.1221878,+0
2010-08-16 18:49:30 UTC,-44194.4655999,-17679.0987291,+0,-39775.8288938,-44194.1228462,-30935.8139995,-17678.8277681,+0,-53025.393774,+0,-35356.5059944,-44193.7825536,+0,+0,-22098.9218738,-52432.987617,+0,+0,-52431.7165944,+0
2010-08-16 18:50:00 UTC,-44206.312301,+0,+0,-39786.4912273,-44205.9693932,-30944.1065682,+0,+0,-53039.6070864,+0,+0,-44205.6290358,+0,+0,-22104.8458116,-52432.9041122,+0,+0,-52431.6330924,+0
2010-08-16 18:50:30 UTC,+0,+0,-22099.1368574,+0,-44195.761289,-30936.9609075,+0,+0,-53027.3595534,+0,+0,-44195.4209875,+0,+0,-22099.7411872,-52446.2802611,+0,+0,-52445.0087953,+0
2010-08-16 18:51:00 UTC,+0,+0,-22102.6446807,+0,-44202.7763946,-30941.871473,+0,+0,-53035.7761738,+0,+0,+0,-17682.4460974,+0,-22103.2491333,-52445.6524262,+0,+0,-52444.3809814,+0
2010-08-16 18:51:30 UTC,+0,+0,-22107.9427051,+0,+0,-30949.2881228,+0,+0,-53048.4881772,-48633.5708102,+0,+0,-17686.6846253,+0,-22108.5473434,-52434.5548216,+0,+0,-52433.2837467,+0
2010-08-16 18:52:00 UTC,+0,-17688.5197301,-22110.0934458,+0,+0,-30952.2989225,-17688.2485793,-53059.5856517,-53053.6486333,-48638.3019703,+0,+0,-17688.4052617,-17688.9322775,-22110.6981594,-52435.157258,-52445.4016863,+0,-52433.8861631,+0
2010-08-16 18:52:30 UTC,+0,-17689.5095189,-22111.3306421,+0,+0,-30954.0308608,-17689.2383482,-53062.5546025,-53056.6171444,-48641.0235322,+0,+0,-17689.3950441,-17689.9221002,-22111.9353991,-52429.8387389,-52427.680194,+0,-52428.5678213,+0
2010-08-16 18:53:00 UTC,+0,-17689.1438493,-22110.8735698,+0,+0,-30953.39101,-17688.872686,-53061.4577473,-53055.5204517,-48640.0180729,+0,+0,-17689.0293769,-17689.5564181,-22111.4783108,-52432.180174,-52430.0214965,-52428.0262059,-52430.9091783,+0
2010-08-16 18:53:30 UTC,+0,-17692.8525706,-22115.5093225,+0,+0,+0,-17692.5813325,-53072.5823535,-53066.6434102,-48650.2157173,+0,+0,-17692.7380738,-17693.2652663,-22116.1142259,-52424.8465779,-52422.6883159,-52420.6934059,-52423.5758268,-34954.2183947
2010-08-16 18:54:00 UTC,+0,-17693.6135002,+0,+0,+0,+0,-17693.3422468,-53074.8648228,-53068.9255414,-48652.307999,+0,+0,-17693.4989983,-17694.0262219,-22117.0653906,-52431.102493,-52428.9438766,-52426.9486419,-52429.8315333,-34958.3896819
2010-08-16 18:54:30 UTC,-44227.3871434,+0,+0,+0,+0,+0,-17691.9973871,-53070.8307272,-53064.8920432,-48648.6100459,-35382.8440621,+0,+0,+0,+0,-52436.9428289,-52434.7838817,-52432.7883439,-52435.6716744,-34962.2838713
2010-08-16 18:55:00 UTC,-44238.1740584,+0,+0,+0,+0,+0,+0,-53083.774458,-53077.8338571,-48660.4752357,-35391.473867,+0,+0,+0,+0,-52428.8219215,-52426.6634342,-52424.6683179,-52427.5510377,-34956.869054
2010-08-16 18:55:30 UTC,-44246.0436751,+0,+0,+0,-44245.7002502,+0,+0,-53093.2175842,-53087.2755848,-48669.1315101,-35397.7697594,+0,+0,+0,+0,-52423.0362729,-52420.8781133,-52418.8832973,-52421.7655821,-34953.0113287
2010-08-16 18:56:00 UTC,-44242.9531732,+0,+0,+0,-44242.6097885,+0,+0,-53089.5091444,-53083.5676943,-48665.7320774,-35395.2972797,-44242.2692306,+0,+0,+0,+0,-52431.9776377,-52429.9822456,+0,-34960.4126323
2010-08-16 18:56:30 UTC,-44227.2350775,-17692.2077812,-22114.7033616,-39805.32226,-44226.8918973,-30958.7522961,+0,-53070.6482561,-53064.7095992,-48648.4427792,-35382.7224055,-44226.5514254,+0,+0,+0,+0,-52443.1749343,-52441.178961,+0,-34967.8791313
2010-08-16 18:57:00 UTC,-44220.9837221,-17689.7069985,-22111.5774836,-39799.6958806,-44220.6406233,-30954.3764118,+0,-53063.1469583,-53057.2094125,-48641.5665298,-35377.7211631,-44220.3001856,+0,-17690.1195865,+0,+0,-52443.3570808,-52441.3610981,+0,-34968.000589
2010-08-16 18:57:30 UTC,-44222.8926519,-17690.4706439,-22112.5320097,-39801.4139662,-44222.5495282,-30955.712643,-17690.1994538,-53065.4375737,-53059.4996886,-48643.6662788,-35379.2483552,-44222.2090801,-17690.3561627,-17690.883258,+0,+0,-52430.8176707,-52428.8223387,+0,-34959.6391515
2010-08-16 18:58:00 UTC,-44218.3197297,-17688.6412991,-22110.2454021,-39797.2982196,-44217.9766656,-30952.5116446,-17688.3701458,-53059.9503076,-53054.0132352,-48638.6362411,-35375.5899018,-44217.6362425,-17688.5268299,-17689.0538506,-22110.8501211,+0,-52431.9687442,-52429.9733526,+0,-34960.4067019
2010-08-16 18:58:30 UTC,-44218.6583172,+0,-22110.4147067,-39797.6029569,-44218.3152486,-30952.7486523,-17688.5055911,-53060.3565947,+0,-48639.0086742,-35375.8607803,-44217.9748237,-17688.662277,-17689.1893033,-22111.0194316,+0,-52433.5208216,-52431.5253494,+0,-34961.4416468
2010-08-16 18:59:00 UTC,-44224.1649998,+0,-22113.1682244,-39802.5591118,-44223.8218596,-30956.6032734,-17690.7084316,-53066.9643243,+0,-48645.0658124,-35380.2662657,-44223.4814045,-17690.8651475,+0,-22113.7730458,+0,-52450.1005136,-52448.1041809,+0,+0
2010-08-16 18:59:30 UTC,-44232.9454112,+0,+0,-39810.4617061,-44232.6021568,-30962.749471,-17694.2208633,-53077.5003563,+0,+0,-35387.290817,-44232.2616537,-17694.3776268,+0,-22118.1636866,+0,-52449.0332106,-52447.0369333,+0,+0
2010-08-16 19:00:00 UTC,-44230.6829586,+0,+0,-39808.425441,-44230.3397336,-30961.1657774,+0,-53074.7855322,+0,+0,-35385.4807977,-44229.9992429,-17693.4725646,+0,-22117.0323482,+0,-52445.8385583,-52443.8424467,+0,+0
2010-08-16 19:00:30 UTC,-44236.6003408,+0,+0,-39813.7512359,-44236.2570388,-30965.307884,+0,+0,+0,+0,-35390.2148531,-44235.9165156,-17695.8397296,+0,-22119.9913325,+0,-52435.6159845,+0,+0,+0
2010-08-16 19:01:00 UTC,-44227.5421046,-17692.3155503,+0,-39805.564724,-44227.1612906,+0,+0,+0,+0,+0,-35382.9379298,-44226.8208172,+0,+0,-22115.4429485,+0,-52436.6320913,+0,-52437.5199271,+0
2010-08-16 19:01:30 UTC,-44212.6033312,-17686.3394759,+0,-39792.1194688,-44212.2227361,+0,+0,+0,+0,+0,+0,-44211.8823445,+0,-17686.7519487,-22107.9728337,+0,-52444.9531218,+0,-52445.8411514,+0
2010-08-16 19:02:00 UTC,-44207.2206964,-17684.1862184,+0,-39787.2749681,-44206.8401803,+0,+0,+0,+0,+0,+0,-44206.4998181,+0,-17684.5986175,-22105.281254,-52448.6372477,-52446.4776382,+0,-52447.3657034,+0
2010-08-16 19:02:30 UTC,-44217.4817685,-17688.2910353,-22109.8075865,-39796.5101796,-44217.1011019,+0,-17688.0198891,+0,+0,+0,+0,+0,+0,-17688.7035749,-22110.4122901,-52448.0171198,-52445.8575454,+0,-52446.7455961,+0
2010-08-16 19:03:00 UTC,+0,+0,-22103.1422318,-39784.5129697,-44203.7714201,+0,-17682.6875415,+0,-53036.9699906,+0,+0,+0,+0,-17683.3709373,-22103.7467018,-52440.3603803,-52438.2012396,+0,-52439.0891119,+0
2010-08-16 19:03:30 UTC,+0,+0,-22099.9371108,-39778.7439579,-44197.3616723,+0,-17680.123414,+0,-53029.2796699,-48615.9602496,+0,+0,+0,-17680.8066704,-22100.5414685,-52448.2829981,+0,+0,-52447.0114655,-34969.8452113
2010-08-16 19:04:00 UTC,+0,+0,-22101.3620031,+0,-44200.2112372,-30944.2221455,-17681.2633415,+0,-53032.6985357,-48619.0947017,+0,+0,-17681.4199292,+0,+0,-52451.6889699,+0,+0,-52450.4173239,-34972.141806
2010-08-16 19:04:30 UTC,+0,+0,-22101.7970437,+0,+0,-30940.6848748,-17681.6113781,-53039.6764349,-53033.7423658,-48620.0516961,+0,+0,-17681.7679705,+0,+0,-52444.7389429,+0,+0,-52443.4675285,-34967.5076958
2010-08-16 19:05:00 UTC,+0,-17686.9363719,-22108.1021868,+0,+0,-30949.5113796,-17686.655553,-53054.8071458,-53048.8708352,-48633.9216351,+0,+0,-17686.8122139,+0,+0,-52442.8515483,+0,+0,-52441.5801968,-34966.2492265
2010-08-16 19:05:30 UTC,+0,-17694.5866526,+0,+0,+0,-30962.8978718,+0,-53077.7547503,-53071.815041,-48654.9571223,+0,+0,-17694.4624361,+0,+0,-52437.580625,+0,-52433.4260707,-52436.3094492,-34962.7347022
2010-08-16 19:06:00 UTC,+0,-17691.4490453,+0,+0,+0,-30957.4076737,+0,-53068.343256,-53062.4049404,-48646.3298441,+0,+0,-17691.3248527,+0,+0,-52443.6417325,+0,-52439.4865204,-52442.3703547,-34966.7761023
2010-08-16 19:06:30 UTC,+0,-17693.0728222,+0,+0,+0,-30960.248965,+0,-53073.2138995,-53067.2748625,-48650.7946395,-35384.4329635,+0,-17692.9486172,-17693.4758183,+0,-52452.7108434,+0,-52448.5546471,-52451.4391633,-34972.8231665
