# file...... Output/Qh/house_Qh_file_039.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_17C_tm_3_C_17_Meter_66_761:Qh,house_3_18C_tm_3_C_18_Meter_66_762:Qh,house_3_19C_tm_3_C_19_Meter_66_763:Qh,house_3_20C_tm_3_C_20_Meter_66_764:Qh,house_3_21C_tm_3_C_21_Meter_66_765:Qh,house_3_22C_tm_3_C_22_Meter_66_766:Qh,house_3_23C_tm_3_C_23_Meter_66_767:Qh,house_3_24C_tm_3_C_24_Meter_66_768:Qh,house_3_25C_tm_3_C_25_Meter_66_769:Qh,house_3_26C_tm_3_C_26_Meter_66_770:Qh,house_3_27C_tm_3_C_27_Meter_66_771:Qh,house_3_28C_tm_3_C_28_Meter_66_772:Qh,house_3_1A_tm_3_A_1_Meter_68_773:Qh,house_3_2A_tm_3_A_2_Meter_68_774:Qh,house_3_3A_tm_3_A_3_Meter_68_775:Qh,house_3_4A_tm_3_A_4_Meter_68_776:Qh,house_3_5A_tm_3_A_5_Meter_68_777:Qh,house_3_6A_tm_3_A_6_Meter_68_778:Qh,house_3_7A_tm_3_A_7_Meter_68_779:Qh,house_3_8A_tm_3_A_8_Meter_68_780:Qh
2010-08-16 18:51:00 UTC,+0,-38633.4293104,-47217.0606418,-34342.8461771,-12880.0392722,+0,+0,+0,-60091.5386669,+0,+0,-47220.7877337,-57059.7289585,-21951.1557683,+0,-35118.9750912,+0,-65842.3118845,+0,-35118.1316767
2010-08-16 18:51:30 UTC,+0,-38634.9249712,-47218.8886083,-34344.1757627,-12880.537941,+0,+0,+0,-60093.8650282,+0,+0,+0,-57068.9601184,-21954.7072883,+0,-35124.6569235,+0,-65852.9642207,-43903.9280888,-35123.813339
2010-08-16 18:52:00 UTC,-47206.6620895,-38621.0306315,-47201.9072269,+0,-12875.9054238,-34332.5212021,+0,+0,-60072.253677,+0,+0,+0,-57112.260695,-21971.3663921,+0,-35151.3086773,-13183.2745896,-65902.931103,-43937.2409315,-35150.4642957
2010-08-16 18:52:30 UTC,-47179.3386008,+0,-47174.5872383,+0,-12868.4525361,-34312.6492777,+0,+0,-60037.4849003,+0,+0,+0,-57156.949101,-21988.5594361,+0,+0,-13193.5909057,-65954.4994742,-43971.6214844,-35177.9694421
2010-08-16 18:53:00 UTC,-47100.540807,+0,-47095.799541,+0,-12846.9592656,-34255.3409367,+0,-34253.3908596,-59937.2157584,+0,+0,+0,-57179.3953244,-21997.1952084,-30794.8947376,+0,-13198.7726151,-65980.4013862,-43988.8902491,-35191.7848075
2010-08-16 18:53:30 UTC,-47096.7800597,+0,-47092.0392757,+0,-12845.9334658,-34252.605807,-25690.9955751,-34250.6559269,-59932.430258,+0,-38532.3933313,+0,-57229.6094787,-22016.5141805,-30821.9399717,+0,-13210.3645483,-66038.3462135,-44027.521976,-35222.6909798
2010-08-16 18:54:00 UTC,-47029.9261895,+0,-47025.1939755,+0,-12827.6980766,-34203.9840851,-25654.5266024,-34202.0377082,-59847.3596066,-51301.1924399,-38477.6975941,+0,+0,-22007.0304774,-30808.6634387,+0,-13204.6740564,-66009.9010391,-44008.5576219,-35207.5191083
2010-08-16 18:54:30 UTC,-47002.0685283,+0,-46997.3398866,+0,+0,-34183.7236654,-25639.3301701,-34181.7787488,-59811.9111095,-51270.8054358,-38454.9061649,+0,+0,-21931.3576172,-30702.7266346,+0,-13159.2681843,-65782.9298274,-43857.2362682,-35086.4589256
2010-08-16 18:55:00 UTC,-47055.2200897,+0,-47050.4846331,+0,+0,-34222.3799232,-25668.3244954,-34220.4322209,+0,-51328.7829066,-38498.3915119,+0,+0,-21942.7338954,-30718.6526419,+0,+0,-65817.0515385,-43879.9851597,-35104.658505
2010-08-16 18:55:30 UTC,-47074.2764194,+0,-47069.5385196,+0,+0,-34236.2392789,-25678.7197766,-34234.2905779,+0,-51349.5694607,-38513.9822323,+0,+0,+0,-30731.5836219,+0,+0,-65844.7563593,-43898.4559202,-35119.435492
2010-08-16 18:56:00 UTC,-47127.2477841,+0,+0,+0,+0,-34274.7644825,-25707.6158035,-34272.8130063,+0,-51407.3503764,-38557.3201561,+0,+0,+0,-30708.185274,+0,+0,-65794.6250454,-43865.0334516,+0
2010-08-16 18:56:30 UTC,-47098.7564461,+0,+0,+0,-12846.4725546,-34254.0432003,-25692.0736994,-34252.0932166,+0,-51376.2721585,-38534.0102895,-47097.7305122,+0,+0,-30658.8229923,+0,+0,-65688.8656142,-43794.5238049,+0
2010-08-16 18:57:00 UTC,-47120.2306964,+0,+0,+0,-12852.3299761,-34269.6610699,-25703.7879627,-34267.7099612,+0,-51399.69617,-38551.579205,-47119.204103,+0,+0,-30627.0072956,-35000.7698916,+0,-65620.7000079,-43749.0779026,+0
2010-08-16 18:57:30 UTC,-47191.5173907,-38608.6406715,+0,-34320.8100192,-12871.7744821,+0,-25742.6750519,-34319.5518694,+0,-51477.4553642,-38609.9016115,-47190.4886088,+0,+0,-30644.5288711,-35020.7934182,-13134.3238742,-65658.2402448,-43774.1059195,+0
2010-08-16 18:58:00 UTC,-47303.9321886,-38700.6078311,+0,-34402.5653256,-12902.4372871,+0,-25803.9976335,-34401.3034201,+0,-51600.0769099,-38701.87252,-47302.8999595,+0,+0,-30605.4985482,-34976.1898547,-13117.5949747,-65574.6171949,-43718.3545644,+0
2010-08-16 18:58:30 UTC,-47341.2750761,-38731.1582535,+0,-34429.7234871,-12912.6231132,+0,-25824.3682807,-34428.4603345,+0,-51640.8103624,-38732.4241872,-47340.2417029,+0,+0,-30612.5605838,-34984.2602965,-13120.6218543,-65589.7477114,-43728.4420558,+0
2010-08-16 18:59:00 UTC,-47319.6856065,-38713.4957891,+0,-34414.0222293,-12906.7342654,+0,-25812.591166,-34412.7597977,+0,-51617.2606667,-38714.7610031,-47318.6528947,+0,+0,+0,-35026.5429912,-13136.4802944,+0,-43781.2924864,+0
2010-08-16 18:59:30 UTC,-47345.2335251,-38734.3966824,+0,-34432.602327,-12913.7028389,+0,-25826.5276255,+0,+0,-51645.1282204,-38735.6627481,-47344.2000306,+0,-21926.9558594,+0,-35080.2593235,-13156.627004,+0,-43848.4341711,+0
2010-08-16 19:00:00 UTC,-47371.2345487,-38755.668264,+0,-34451.511952,-12920.7950033,+0,-25840.7112549,+0,+0,-51673.4900196,-38756.9351963,-47370.2002578,-56978.9079096,-21920.0613456,+0,-35069.2292662,-13152.4900991,+0,-43834.6473655,-35068.3873402
2010-08-16 19:00:30 UTC,-47318.5783689,-38712.5545699,-47313.7659343,-34413.1855214,+0,+0,+0,+0,-60214.6106372,-51616.0057213,-38713.8197456,-47317.5024436,-57062.5215341,-21952.2301604,+0,-35120.6939373,-13171.7923052,+0,-43898.9746313,-35119.8504714
2010-08-16 19:01:00 UTC,-47346.1535552,-38735.1139398,-47341.3375399,-34433.2399415,+0,-34438.70231,+0,+0,-60249.6996359,-51646.0845532,-38736.3800347,-47345.0767334,-57043.1383433,-21944.7728329,+0,-35108.763472,+0,+0,-43884.0623776,-35107.9203629
2010-08-16 19:01:30 UTC,-47361.967162,-38748.0511151,-47357.1490937,-34444.7405969,+0,-34445.4707294,+0,+0,-60269.8222072,-51663.333932,+0,-47360.8898262,-56945.9057351,-21907.3643611,+0,-35048.9162355,+0,+0,+0,-35048.0749173
2010-08-16 19:02:00 UTC,+0,-38694.2521222,-47291.3970529,-34396.9153425,+0,-34397.6441443,+0,+0,-60186.1428846,-51591.6027236,+0,-47295.1313843,-56932.9659803,-21902.3860258,+0,-35040.9517404,+0,+0,+0,-35040.1106605
2010-08-16 19:02:30 UTC,+0,-38657.0655811,-47245.9484143,-34363.8579229,-12887.926695,-34364.5858045,+0,+0,-60128.3026841,-51542.0212087,+0,-47249.6783199,-57039.3189592,-21943.3033943,+0,-35106.4126186,+0,+0,+0,-35105.5695799
2010-08-16 19:03:00 UTC,+0,-38729.1605974,-47334.0614849,-34427.9476472,-12911.9639455,-34428.6773127,+0,+0,-60240.4397654,-51638.1468497,+0,-47337.7999707,-56908.5972085,-21893.0105848,+0,-35025.9526186,+0,+0,+0,-35025.1119876
2010-08-16 19:03:30 UTC,+0,-38650.5877453,-47238.0313344,-34358.0993732,-12885.7669148,-34358.8270944,+0,-34356.8395101,-60118.2270142,-51533.3841882,+0,-47241.7604687,-56885.2165031,-21884.0152825,-30640.0463007,+0,-13130.8614327,-65640.9324773,+0,-35010.7214556
2010-08-16 19:04:00 UTC,+0,-38622.4957279,-47203.6978384,-34333.1266378,-12876.4007341,-34333.8536636,+0,-34331.8679221,-60074.5324984,-51495.9285722,+0,-47207.4236284,-56899.7550954,-21889.6087425,-30644.2810814,+0,-13134.2176684,-65657.7093512,+0,-35019.6697778
2010-08-16 19:04:30 UTC,+0,-38621.6244356,-47202.6329625,-34332.352092,-12876.1102357,-34333.0790961,+0,-34331.0934119,-60073.1772846,-51494.7668618,+0,-47206.3586487,-56895.6927267,-21888.04582,-30642.0930974,+0,-13133.2798703,-65653.0215628,+0,-35017.1694408
2010-08-16 19:05:00 UTC,+0,-38563.0975022,-47131.102526,-34280.323871,-12856.5967246,-34281.0494256,-25712.3271442,-34279.0675818,-59982.1440926,+0,+0,-47134.8212436,-56974.6529418,+0,-30684.6209148,+0,-13151.5078401,-65744.13805,+0,-35065.7684616
2010-08-16 19:05:30 UTC,-47098.5033803,-38532.5103678,-47093.7195473,-34253.1330687,-12846.3986427,-34253.8578654,-25691.9319794,-34251.8780295,-59934.568655,+0,-38533.7682029,-47097.4346221,-57110.0317,+0,-30757.5356366,+0,-13182.7600258,-65900.3589445,+0,-35149.0923769
2010-08-16 19:06:00 UTC,-47157.7250437,-38580.9598363,-47152.9335102,-34296.202808,-12862.5522199,+0,-25724.2375516,-34294.945789,-60009.9272889,+0,-38582.2196475,+0,-57057.7101805,+0,-30729.3553759,+0,-13170.6816048,-65839.9823074,+0,+0
2010-08-16 19:06:30 UTC,-47137.5977071,+0,+0,+0,+0,+0,-25713.258037,-34280.3085895,-59984.3155694,+0,-38565.7527248,+0,-57118.5958058,+0,-30762.0971864,+0,+0,-65910.1321332,+0,+0
2010-08-16 19:07:00 UTC,-47152.3263572,+0,+0,+0,+0,+0,-25721.292554,-34291.0197031,-60003.057545,+0,-38577.8027812,+0,-57126.8397301,+0,-30766.5373322,+0,+0,-65919.645213,+0,+0
2010-08-16 19:07:30 UTC,-47205.6787908,+0,+0,+0,+0,+0,-25750.3964454,-34329.8191845,-60070.9476807,+0,-38621.4523926,+0,-57057.1314532,+0,-30728.992721,+0,+0,-65839.2053154,-43894.7550478,+0
2010-08-16 19:08:00 UTC,-47247.5863328,+0,+0,+0,+0,+0,-25773.2571185,-34360.2955996,+0,+0,-38655.7385137,+0,-56982.7253643,+0,-30688.9178834,-35071.5568852,+0,-65753.3443701,-43837.5116902,+0
2010-08-16 19:08:30 UTC,-47288.7735853,+0,+0,+0,-12898.2976279,+0,-25795.7248712,-34390.2481993,+0,+0,-38689.4353403,+0,-57045.4254221,+0,-30722.6878971,-35110.1490865,+0,-65825.6971349,-43885.749165,+0
2010-08-16 19:09:00 UTC,-47329.2539554,+0,+0,+0,-12909.3392405,+0,-25817.8070176,-34419.6867334,+0,+0,-38722.5538412,+0,-56981.1167953,-21920.874873,-30688.0515136,-35070.5668023,-13152.9782387,-65751.4881606,-43836.274158,+0
2010-08-16 19:09:30 UTC,-47341.4439694,+0,+0,+0,-12912.6642448,+0,-25824.4567014,+0,+0,+0,-38732.5269467,+0,-56890.4487915,-21885.992124,-30639.2180644,-35014.7601842,-13132.0475941,-65646.8617614,-43766.5199027,+0
2010-08-16 19:10:00 UTC,-47356.8857056,+0,+0,+0,-12916.8762038,+0,-25832.8802082,+0,+0,+0,-38745.1604076,+0,+0,-21835.453827,+0,-34933.907289,-13101.7231723,-65495.2785389,-43665.4596085,-34933.0336627
2010-08-16 19:10:30 UTC,-47354.7421986,+0,-47349.9250677,+0,-12916.2915311,-34440.2161328,-25831.7109198,+0,+0,-51666.6792537,-38743.4067245,+0,+0,-21872.9107754,+0,-34993.8321952,-13124.1984113,-65607.6259128,-43740.361424,-34992.9566528
2010-08-16 19:11:00 UTC,-47269.5203818,+0,-47264.7143192,+0,-12893.0460352,-34378.2357111,-25785.222199,+0,+0,-51562.493593,-38673.6835766,-47268.4953604,+0,-21904.6863846,+0,-35044.6679028,-13143.2646839,-65702.9328329,-43803.9023976,-35043.7907355
2010-08-16 19:11:30 UTC,-47319.7180354,+0,-47314.9054528,+0,-12906.7381789,-34414.7436366,+0,+0,+0,-51617.248862,-38714.7521493,-47318.691489,+0,-21943.5462852,+0,-35106.8373065,-13166.5817325,-65819.4882008,-43881.6096783,-35105.9581531
2010-08-16 19:12:00 UTC,-47257.6568026,-38662.7638175,-47252.8522819,-34368.8795043,-12889.8100703,-34369.6075256,+0,+0,+0,-51549.5528801,-38663.9775405,-47256.6321419,+0,-21977.4082081,+0,-35161.0107759,+0,+0,-43949.3226184,-35160.1682584
2010-08-16 19:12:30 UTC,-47250.557922,-38656.9561799,-47245.8115035,-34363.7167492,+0,-34364.4446269,+0,+0,+0,-51541.8094678,-38658.1696815,-47249.5334769,+0,-21947.8000563,+0,-35113.6426359,+0,+0,-43890.1679596,-35112.8015296
2010-08-16 19:13:00 UTC,-47234.0046568,-38643.4138533,-47229.2603481,-34351.6781676,+0,-34352.40571,+0,+0,+0,-51523.7532764,+0,-47232.9807149,+0,-21931.9821291,+0,-35088.3365716,+0,+0,-43858.5371259,-35087.4962193
2010-08-16 19:13:30 UTC,-47259.6284068,-38664.3767989,-47254.880833,-34370.3133796,+0,-34371.0414408,+0,-34375.5131556,-60139.5977256,-51551.7034928,+0,-47258.6036862,+0,-21934.7008655,+0,-35092.6860996,+0,+0,-43863.9737357,-35091.8456177
2010-08-16 19:14:00 UTC,-47245.9838535,-38653.2141068,-47241.2380183,-34360.3901972,+0,-34361.1179822,+0,-34359.1658292,-60122.2352439,-51536.8201046,+0,-47244.9595475,+0,+0,+0,+0,+0,+0,-43900.3487326,-35120.9463552
2010-08-16 19:14:30 UTC,+0,-38686.1831786,-47281.5321456,-34389.6983701,-12897.6183158,-34390.426971,+0,-34388.4727185,-60173.5962529,-51580.7782726,+0,-47285.257585,+0,+0,-30712.6079595,+0,-13163.4921648,+0,-43871.3653313,-35097.7590446
2010-08-16 19:15:00 UTC,+0,-38707.1756428,-47307.1887071,-34408.3598223,-12904.6174098,+0,+0,-34407.1333534,-60206.2480796,-51608.7678461,+0,-47310.9166361,+0,+0,-30711.083028,+0,-13162.8385606,+0,-43869.1871005,-35096.0164156
2010-08-16 19:15:30 UTC,+0,-38728.9978377,-47333.8593485,-34427.7588709,-12911.8931435,+0,+0,-34426.5315526,-60240.1904757,-51637.8637121,+0,-47337.5898648,+0,+0,-30705.0269848,+0,-13160.2428671,+0,-43860.5365732,+0
2010-08-16 19:16:00 UTC,+0,-38676.9751091,-47270.2782307,-34381.5127686,-12894.5482551,+0,+0,-34380.2874753,-60159.2739563,-51568.5010125,+0,-47274.0025785,+0,+0,-30703.6478189,+0,-13159.6517398,+0,-43858.5665559,+0
2010-08-16 19:16:30 UTC,+0,-38653.6684984,+0,-34360.7941331,-12886.7776014,+0,-25772.6859444,-34359.5697473,-60123.0226899,-51537.4259517,+0,-47245.5149497,-56923.2794422,+0,-30656.9267601,+0,-13139.626527,+0,+0,+0
2010-08-16 19:17:00 UTC,+0,-38658.1927431,+0,-34364.8160039,-12888.2860292,+0,-25775.7026524,-34363.591442,-60130.0597322,-51543.5182086,+0,-47251.0449259,-56906.023259,+0,-30647.6326282,+0,-13135.6496304,-65664.907108,+0,+0
2010-08-16 19:17:30 UTC,+0,-38685.7288861,+0,-34389.2945226,-12897.4668504,+0,-25794.0633974,-34388.0688885,-60172.889643,-51580.2326577,-38686.9900289,-47284.7023043,-56941.7980695,+0,-30666.9008408,+0,+0,-65706.1895641,+0,+0
2010-08-16 19:18:00 UTC,-47273.4271814,-38675.6656599,+0,-34380.3811252,+0,+0,-25787.3533685,-34379.1234789,-60157.2372292,-51566.8151718,-38676.9263943,-47272.4020412,-56938.6528716,+0,-30665.2068459,+0,+0,-65702.5601529,+0,+0
2010-08-16 19:18:30 UTC,-47303.4064226,-38700.1918604,+0,-34402.1839684,+0,+0,-25803.7071217,-34400.9253251,-60195.3854552,-51599.5164088,-38701.4535904,-47302.3803716,-56923.799526,-21898.8388503,-30657.2068764,-35035.2877323,+0,-65685.4200882,+0,+0
2010-08-16 19:19:00 UTC,-47322.7037572,-38715.9791281,+0,-34416.2182382,+0,+0,-25814.2338675,+0,-60219.9410827,-51620.5658647,-38717.241499,-47321.6771201,-56850.0120762,-21870.4505216,-30617.4651587,-34989.8711768,+0,-65600.2728219,+0,+0
2010-08-16 19:19:30 UTC,-47269.4243986,-38672.3909593,+0,-34377.4700427,+0,-34378.1659041,-25785.1698398,+0,-60152.1437378,-51562.4489531,-38673.6515605,-47268.3993802,-56778.4004899,-21842.8993129,-30578.8953523,-34945.7938739,+0,-65517.6363946,+0,-34944.9577714
2010-08-16 19:20:00 UTC,-47267.9573324,-38671.1907434,+0,+0,+0,-34377.0989311,-25784.3695515,+0,-60150.2769133,-51560.8486829,-38672.4512959,+0,-56803.5876177,-21852.5895863,+0,-34961.2966823,-13112.0024061,-65546.7011649,+0,-34960.4601174
2010-08-16 19:20:30 UTC,-47290.8947547,+0,+0,+0,-12898.8762079,-34393.78094,-25796.8819746,+0,+0,+0,-38691.217303,+0,-56821.3882755,-21859.438054,+0,-34972.2530795,-13116.1116807,-65567.242293,+0,-34971.4161879
2010-08-16 19:21:00 UTC,-47302.1870279,+0,-47297.4340315,+0,-12901.9563404,-34401.993624,-25803.0419387,+0,+0,+0,-38700.4559557,+0,-56849.3560983,-21870.1981469,+0,-34989.4674195,-13122.5680411,-65599.5158543,+0,-34988.6300145
2010-08-16 19:21:30 UTC,-47308.5553813,+0,-47303.8015734,+0,-12903.6934019,-34406.6252225,-25806.515892,+0,+0,+0,-38705.6661561,+0,-56930.2011472,-21901.301752,+0,-35039.2279619,-13141.2310844,-65692.8072586,+0,-35038.3890733
2010-08-16 19:22:00 UTC,-47302.3396052,+0,-47297.5865893,+0,-12901.9979581,-34402.104591,-25803.1251701,+0,+0,+0,-38700.5807852,+0,-56873.883964,-21879.6347802,+0,-35004.5644472,-13128.2302882,-65627.8198647,+0,-35003.726592
2010-08-16 19:22:30 UTC,-47327.5732397,+0,-47322.8170096,+0,-12908.8808006,-34420.4565971,+0,+0,+0,+0,-38721.2254142,+0,-56929.3983808,-21900.9929027,+0,-35038.733855,-13141.0457661,-65691.8809038,+0,-35037.8949812
2010-08-16 19:23:00 UTC,-47340.9976773,+0,-47336.2397375,+0,-12912.542512,-34430.2199691,+0,+0,+0,+0,-38732.2084749,+0,-56885.8182878,-21884.2262864,+0,-35011.9100853,+0,-65641.5915165,-43763.0092962,-35011.072011
2010-08-16 19:23:30 UTC,-47322.8837309,+0,-47318.128098,+0,-12907.6016686,-34417.0459947,+0,+0,+0,+0,-38717.3887425,+0,-57012.3507419,+0,+0,-35089.7914538,+0,-65787.6040396,-43860.3556287,-35088.9510583
2010-08-16 19:24:00 UTC,-47409.7357231,+0,-47404.9690305,+0,+0,+0,+0,-34478.2513345,+0,+0,+0,+0,-56996.6219777,+0,+0,+0,+0,-65769.4537841,-43848.2548805,-35079.2702136
2010-08-16 19:24:30 UTC,-47413.3388339,+0,-47408.5716826,+0,+0,+0,+0,-34480.87163,+0,+0,+0,+0,-56956.2309239,+0,+0,+0,+0,+0,-43817.1804737,-35054.4100558
2010-08-16 19:25:00 UTC,-47377.4853922,+0,-47372.722806,+0,+0,+0,+0,-34454.7978801,+0,+0,+0,+0,-57007.3752455,+0,-30702.2205227,+0,+0,+0,-43856.5277876,+0
2010-08-16 19:25:30 UTC,-47317.1929202,-38711.4706787,-47312.4380125,+0,+0,+0,+0,-34410.9512995,+0,+0,+0,-47316.1664506,-57031.8323329,+0,-30715.3930388,+0,+0,+0,-43875.3435734,+0
2010-08-16 19:26:00 UTC,-47270.5556707,-38673.3164599,-47265.8067044,-34378.292777,-12893.3284253,+0,+0,-34377.0352264,+0,+0,+0,-47269.5306179,+0,+0,-30741.4916428,+0,-13175.8787828,+0,-43912.6231433,+0
2010-08-16 19:26:30 UTC,+0,-38687.9428362,+0,-34391.2950598,-12898.2050031,+0,+0,-34390.0369145,-60176.3332363,-51583.1845582,+0,-47287.4084115,+0,+0,-30721.7365245,+0,-13167.4114913,+0,-43884.4046873,+0
2010-08-16 19:27:00 UTC,+0,-38679.9129104,+0,-34384.1567663,-12895.5277467,+0,+0,-34382.8989475,-60163.8434337,-51572.4781097,+0,-47277.5934475,+0,+0,-30704.7960628,+0,-13160.150597,+0,-43860.2067213,+0
2010-08-16 19:27:30 UTC,+0,-38699.564557,+0,-34401.6263199,-12902.0797991,+0,-25803.288844,-34400.3677021,-60194.4097429,-51598.6800136,+0,-47301.6136198,+0,+0,-30700.8880801,+0,-13158.4755864,+0,-43854.6245108,+0
2010-08-16 19:28:00 UTC,+0,-38762.1329323,+0,-34457.2471821,-12922.9407082,+0,-25845.008625,-34455.9860213,-60291.7290361,-51682.1035844,+0,-47378.0908293,+0,-21896.4590345,-30653.8752972,+0,-13138.3253169,+0,-43787.4708716,+0
2010-08-16 19:28:30 UTC,+0,-38726.8758495,+0,-34425.9050015,-12911.1856518,-34426.6021168,-25821.4996599,-34424.6452736,-60236.8899204,-51635.0946648,-38728.1386626,-47334.9961626,+0,-21913.7440953,-30678.0732001,+0,+0,+0,-43822.0354541,+0
2010-08-16 19:29:00 UTC,+0,-38694.0033201,+0,-34396.6825955,-12900.225628,-34397.3789544,-25799.5806831,+0,-60185.759756,-51591.2651136,-38695.2647989,-47294.81613,+0,-21906.5681443,-30668.0273596,-35047.6533049,+0,+0,-43807.6858519,-35046.8141651
2010-08-16 19:29:30 UTC,+0,-38711.502441,+0,-34412.2386367,+0,-34412.9353983,-25811.2488704,+0,-60212.9780121,-51614.5970151,-38712.7646301,-47316.2052736,+0,-21932.0891956,-30703.755086,-35088.4827008,+0,-65785.150379,-43858.7197773,-35087.6423441
2010-08-16 19:30:00 UTC,-47319.1966991,-38713.1099826,+0,-34413.6676788,+0,-34414.3644773,-25812.3207581,+0,-60215.4783941,-51616.7403801,-38714.3722369,-47318.1701686,+0,-21909.3057277,-30671.8597889,-35052.0329781,+0,-65716.8141895,-43813.1601408,-35051.1937077
2010-08-16 19:30:30 UTC,-47362.8566406,-38748.828449,+0,-34445.4200121,+0,-34446.1176326,-25836.1373686,+0,-60271.0351484,-51664.3644711,-38750.0921532,-47361.8287844,+0,-21900.3929293,+0,-35037.773998,+0,-65690.0813568,-43795.3374006,-35036.9351527
2010-08-16 19:31:00 UTC,-47346.5745461,-38735.5079671,-47341.8158958,-34433.5786198,+0,-34434.2759338,-25827.2554442,+0,-60250.3163768,-51646.6040266,-38736.7711307,-47345.5471841,+0,-21916.9510315,+0,-35064.2641806,+0,-65739.7453323,-43828.4482994,-35063.4245457
2010-08-16 19:31:30 UTC,-47265.2466814,-38668.9731433,-47260.4983913,-34374.4317366,+0,-34375.1275193,-25782.8908844,+0,-60146.8276425,-51557.8919158,-38670.2336059,-47264.2217899,+0,-21962.4431911,+0,-35137.0439983,-13177.9176764,-65876.1934331,+0,-35136.2021948
2010-08-16 19:32:00 UTC,-47221.7235857,-38633.3666345,-47216.980842,-34342.7789265,-12880.0087596,-34343.4738895,-25759.1489228,+0,-60091.4450281,-51510.4170982,-38634.6256512,-47220.7000172,+0,-21958.2120841,+0,-35130.274937,-13175.3788927,-65863.5027499,+0,-35129.4333351
2010-08-16 19:32:30 UTC,-47297.279243,-38695.1791774,-47292.5268719,-34397.7278871,-12900.6176704,+0,-25800.3647294,+0,-60187.5886929,-51592.8329059,-38696.4407039,-47296.2533782,-57048.436841,-21946.7906944,+0,-35112.0026307,-13168.5257361,-65829.2457045,+0,-35111.1615731
2010-08-16 19:33:00 UTC,-47278.7840187,-38680.0481215,-47274.034004,-34384.2769638,-12895.5728275,+0,-25790.2755368,+0,+0,-51572.6583892,-38681.3090337,-47277.7587159,-57032.3282858,+0,+0,-35102.0877339,-13164.8070845,-65810.6571883,+0,-35101.2469718
2010-08-16 19:33:30 UTC,-47296.234811,-38694.3247212,-47291.4825729,+0,-12900.3327862,+0,+0,-34402.1401714,+0,-51591.6936436,-38695.586213,+0,-56997.7496173,+0,+0,-35080.8043888,-13156.8246163,-65770.7550274,+0,-35079.9642609
2010-08-16 19:34:00 UTC,-47338.9522798,+0,-47334.1946002,+0,-12911.9846001,+0,+0,-34426.7753894,+0,-51638.2896887,-38730.5350547,+0,-57026.8725166,+0,+0,-35098.7296796,+0,-65804.3614861,+0,+0
2010-08-16 19:34:30 UTC,-47348.166111,+0,-47343.4072581,+0,-12914.4978071,+0,+0,-34433.475977,+0,-51648.3400994,-38738.0732526,+0,-57097.5736448,+0,+0,+0,+0,-65885.9472665,+0,+0
2010-08-16 19:35:00 UTC,-47336.5569437,+0,-47331.7995693,+0,+0,+0,+0,-34425.0334257,+0,-51635.6768656,+0,+0,-57007.5569226,+0,+0,+0,+0,-65782.0721976,+0,+0
2010-08-16 19:35:30 UTC,-47375.2386032,+0,-47370.4763028,+0,+0,+0,+0,-34453.1639444,+0,-51677.8706672,+0,+0,-56993.9089874,+0,-30694.9676333,+0,+0,-65766.3231204,+0,+0
2010-08-16 19:36:00 UTC,-47389.8220687,+0,-47385.0579115,+0,+0,+0,+0,-34463.769499,+0,+0,+0,+0,-57019.5013714,+0,-30708.7516183,+0,+0,-65795.8555309,+0,+0
2010-08-16 19:36:30 UTC,-47424.480714,+0,+0,+0,+0,+0,+0,-34488.9743557,+0,+0,+0,+0,-57028.2931942,+0,-30713.4868694,+0,+0,-65806.0008821,+0,+0
2010-08-16 19:37:00 UTC,-47415.5465803,+0,+0,+0,+0,+0,+0,-34482.4771726,+0,+0,+0,+0,-57084.425263,+0,-30743.7194381,+0,-13176.8336438,+0,+0,+0
2010-08-16 19:37:30 UTC,+0,+0,+0,+0,-12928.174053,-34471.898992,+0,-34469.9389058,+0,+0,+0,+0,-57088.3341693,-21962.1404331,-30745.8247643,+0,-13177.7360131,+0,+0,+0
2010-08-16 19:38:00 UTC,+0,+0,+0,+0,-12940.2963418,-34504.2211522,+0,-34502.2587527,+0,+0,+0,+0,-57015.2205768,-21934.0113673,-30706.4459951,+0,-13160.8577786,+0,-43862.5635051,+0
2010-08-16 19:38:30 UTC,+0,+0,+0,+0,-12932.5408028,-34483.5422373,-25864.2078772,+0,+0,+0,+0,+0,-57076.9869531,-21957.774807,-30739.7131862,+0,-13175.116514,+0,-43910.082774,-35128.7337862
2010-08-16 19:39:00 UTC,+0,-38813.0152184,+0,+0,-12939.9053586,-34503.1786575,-25878.9362704,+0,+0,+0,+0,-47440.2841509,-56978.6271096,-21919.9327251,-30686.7368585,+0,-13152.4101953,+0,-43834.4107304,-35068.1946119
2010-08-16 19:39:30 UTC,+0,-38807.5574815,+0,+0,-12938.0856956,-34498.3268152,-25875.297122,+0,-60362.382702,+0,+0,-47433.6131693,-56937.6496678,-21904.1674301,-30664.6665238,-35043.8125651,+0,+0,-43802.8851923,-35042.9735397
2010-08-16 19:40:00 UTC,+0,-38732.4313197,+0,-34430.8435994,-12913.0379001,-34431.5408426,-25825.2039756,+0,-60245.5309378,+0,-38733.6943583,-47341.7866036,-56889.6261965,-21885.6913072,-30638.8012156,-35014.2538724,+0,+0,-43765.9388684,-35013.4157283
