# file...... Output/Qh/house_Qh_file_023.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_14A_tm_2_A_14_Meter_48_441:Qh,house_2_15A_tm_2_A_15_Meter_48_442:Qh,house_2_16A_tm_2_A_16_Meter_48_443:Qh,house_2_17A_tm_2_A_17_Meter_48_444:Qh,house_2_18A_tm_2_A_18_Meter_48_445:Qh,house_2_19A_tm_2_A_19_Meter_48_446:Qh,house_2_20A_tm_2_A_20_Meter_48_447:Qh,house_2_21A_tm_2_A_21_Meter_48_448:Qh,house_2_22A_tm_2_A_22_Meter_48_449:Qh,house_2_23A_tm_2_A_23_Meter_48_450:Qh,house_2_24A_tm_2_A_24_Meter_48_451:Qh,house_2_25A_tm_2_A_25_Meter_48_452:Qh,house_2_26A_tm_2_A_26_Meter_48_453:Qh,house_2_27A_tm_2_A_27_Meter_48_454:Qh,house_2_28A_tm_2_A_28_Meter_48_455:Qh,house_2_29A_tm_2_A_29_Meter_48_456:Qh,house_2_1B_tm_2_B_1_Meter_48_457:Qh,house_2_2B_tm_2_B_2_Meter_48_458:Qh,house_2_3B_tm_2_B_3_Meter_48_459:Qh,house_2_4B_tm_2_B_4_Meter_48_460:Qh
2010-08-16 20:22:00 UTC,-47508.1503834,+0,-17277.9541548,+0,+0,+0,+0,-30235.9386924,-51823.9311629,-21597.1728558,-51829.3646103,-17278.0648548,+0,-21597.841929,+0,+0,-51973.4606155,+0,-51973.4490452,-30321.2531033
2010-08-16 20:22:30 UTC,-47588.8043533,+0,+0,+0,+0,+0,+0,+0,-51911.9102965,-21633.8394114,-51917.3557121,-17307.3988186,+0,-21634.5099853,+0,+0,-51940.4736117,+0,-51940.4619313,-30302.0079325
2010-08-16 20:23:00 UTC,-47576.3213519,-34603.4540527,+0,+0,+0,+0,+0,+0,-51898.2935623,-21628.1644441,-51903.737126,-17302.8587334,+0,-21628.8347858,+0,+0,-51948.135638,+0,-51948.1239832,-30306.4780871
2010-08-16 20:23:30 UTC,-47572.7819958,-34600.8797356,+0,-43255.8034594,+0,+0,+0,+0,-51894.4327541,+0,-51899.875793,+0,+0,-21627.2256736,+0,-51895.6383499,+0,+0,-52000.0074341,-30336.7476602
2010-08-16 20:24:00 UTC,-47535.0449261,-34573.4320345,+0,-43213.762405,+0,+0,+0,+0,+0,+0,-51858.7057631,+0,+0,+0,+0,-51854.4724286,+0,+0,-52038.2381473,-30359.0520236
2010-08-16 20:24:30 UTC,-47584.7095959,-34609.5551626,+0,-43258.9120567,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-51908.6497113,+0,+0,-51976.0997027,+0
2010-08-16 20:25:00 UTC,-47547.6211314,-34582.5792187,+0,-43225.1953067,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-51868.1913284,+0,+0,+0,+0
2010-08-16 20:25:30 UTC,-47555.3114567,-34588.1728138,+0,-43232.1864844,+0,+0,-17294.6438544,+0,+0,+0,+0,+0,+0,+0,+0,-51876.5803619,+0,+0,+0,+0
2010-08-16 20:26:00 UTC,-47551.6253213,-34585.4917383,+0,-43228.8354559,+0,+0,-17293.3032668,+0,+0,+0,+0,+0,+0,+0,+0,-51872.5592982,+0,+0,+0,+0
2010-08-16 20:26:30 UTC,+0,-34592.3606197,+0,-43237.4207481,-56208.6779139,-30272.1470457,-17296.7378351,+0,+0,+0,+0,+0,+0,+0,+0,-51882.8612117,+0,-34733.3716697,+0,+0
2010-08-16 20:27:00 UTC,+0,-34567.9384468,-17284.9886999,-43206.8959114,-56168.995361,-30247.6015036,-17284.5262952,+0,+0,+0,+0,-17285.0994617,+0,+0,-47526.8046178,-51846.2329624,+0,-34741.3877543,+0,+0
2010-08-16 20:27:30 UTC,+0,-34545.5632766,-17273.8002476,-43178.929587,-56132.6388957,-30228.0227151,-17273.3382949,-30228.6694818,+0,+0,+0,-17273.9109182,+0,+0,-47496.0421401,-51812.6747967,+0,-34739.9704326,+0,+0
2010-08-16 20:28:00 UTC,+0,+0,-17268.537398,-43165.7747247,-56115.53746,-30218.8132004,-17268.0756581,-30219.4596797,+0,+0,+0,-17268.6480258,-30217.9858992,+0,-47481.572017,-51796.8896317,+0,-34745.1423478,+0,+0
2010-08-16 20:28:30 UTC,+0,+0,-17265.2934302,-43157.6661997,-56104.9963068,-30213.1365479,+0,-30213.78285,+0,+0,+0,-17265.4040315,-30212.3094511,-21582.0156542,-47472.6527785,-51787.1598145,+0,-34762.5758182,+0,+0
2010-08-16 20:29:00 UTC,+0,+0,+0,-43196.0682905,-56154.9193595,-30240.0212548,+0,-30240.6683958,+0,-21600.5512286,+0,-17280.7676338,-30239.1931902,-21601.2204723,-47514.8944203,-51833.2403684,+0,-34741.1334545,+0,+0
2010-08-16 20:29:30 UTC,+0,+0,+0,+0,-56151.3192628,-30238.0825204,+0,-30238.7296009,+0,-21599.16637,+0,+0,-30237.2545255,-21599.835557,-47511.8482524,-51829.9173654,-52105.5817939,-34739.0955857,+0,+0
2010-08-16 20:30:00 UTC,+0,+0,+0,+0,-56122.810188,-30222.729731,+0,-30223.3763325,-51802.4002279,-21588.1997095,+0,+0,-30221.9022888,-21588.8684475,-47487.7257267,-51803.6025892,-52135.6489595,-34759.14187,+0,+0
2010-08-16 20:30:30 UTC,+0,+0,+0,+0,-56127.2311022,-30225.1105963,+0,+0,-51806.4805528,-21589.9004191,+0,+0,-30224.2830299,-21590.5692586,-47491.4663796,+0,-52078.6315302,-34721.1274767,-52078.6203641,+0
2010-08-16 20:31:00 UTC,+0,+0,+0,+0,-56201.9391208,-30265.3425743,+0,+0,-51875.4359139,-21618.6385478,+0,+0,-30264.5135597,-21619.3085637,-47554.6794485,+0,-51997.8067468,+0,-51997.7953125,-30335.4573213
2010-08-16 20:31:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,-51923.5307224,-21638.6827416,+0,+0,-30292.5734442,+0,-47598.7691358,+0,-51952.5400178,+0,-51952.5284327,-30309.0479543
2010-08-16 20:32:00 UTC,-47583.3540927,+0,+0,+0,+0,+0,-17304.8425727,+0,-51905.964737,+0,-51911.4098248,+0,-30282.3249471,+0,-47582.6659676,+0,-51941.1882741,+0,-51941.1766512,-30302.4251565
2010-08-16 20:32:30 UTC,-47567.2916187,+0,+0,+0,+0,+0,-17299.0009116,+0,-51888.4434351,+0,-51893.8861397,+0,-30272.1025189,+0,+0,+0,-51913.2401686,+0,-51913.2284523,-30286.1197636
2010-08-16 20:33:00 UTC,-47598.453312,+0,+0,+0,+0,+0,-17310.3339135,+0,-51922.4352999,+0,-51927.8826272,-17310.9083715,+0,+0,+0,+0,-51938.6548504,+0,-51938.643219,-30300.9471148
2010-08-16 20:33:30 UTC,-47598.478852,+0,-17310.8066841,+0,+0,+0,-17310.3432021,+0,-51922.4631593,+0,-51927.9104909,-17310.9176607,+0,+0,+0,+0,-51973.6495559,+0,-51973.6380412,-30321.3636119
2010-08-16 20:34:00 UTC,-47613.5810296,+0,-17316.2993221,+0,+0,+0,-17315.8356186,+0,-51938.9369496,+0,-51944.3865205,-17316.4103435,+0,+0,+0,+0,-51944.3672897,+0,-51944.3556774,-30304.2798476
2010-08-16 20:34:30 UTC,-47640.3372718,+0,-17326.0305253,+0,+0,+0,-17325.5664293,+0,-51968.1232516,+0,-51973.5767906,-17326.1416259,+0,+0,+0,+0,-51943.9774229,+0,-51943.9658093,-30304.0523927
2010-08-16 20:35:00 UTC,-47653.6375709,+0,-17330.8678228,+0,+0,+0,+0,+0,-51982.6315131,+0,-51988.0870238,-17330.9789627,+0,+0,+0,+0,-51930.3888904,+0,-51930.3772314,-30296.124615
2010-08-16 20:35:30 UTC,-47655.5019169,+0,+0,+0,+0,+0,+0,-30329.7224569,-51984.6650382,+0,-51990.1210619,+0,+0,+0,+0,+0,+0,+0,-51953.4136623,+0
2010-08-16 20:36:00 UTC,-47611.1220969,-34628.7663703,+0,+0,+0,+0,+0,-30301.4765001,+0,+0,-51941.7039893,+0,+0,-21644.6568341,+0,+0,+0,+0,+0,+0
2010-08-16 20:36:30 UTC,-47531.4825153,-34570.841275,+0,+0,-56173.7117427,+0,+0,-30250.7891301,+0,+0,-51854.8195565,+0,+0,-21608.4499557,+0,+0,+0,-34730.6310436,+0,+0
2010-08-16 20:37:00 UTC,+0,-34563.767379,+0,+0,-56162.2176692,+0,+0,-30244.5991154,+0,+0,-51844.2091047,+0,+0,-21604.0283194,+0,-51839.9767982,+0,-34717.9164629,+0,+0
2010-08-16 20:37:30 UTC,+0,-34569.5196936,+0,+0,-56171.5643613,+0,+0,-30249.63268,+0,-21606.9543138,-51852.8372577,+0,+0,-21607.623883,+0,-51848.6040901,+0,-34720.3734437,+0,+0
2010-08-16 20:38:00 UTC,+0,-34550.5796568,+0,-43185.1991613,-56140.7894989,-30232.4122043,+0,-30233.0591952,+0,-21595.116067,-51824.4282527,+0,+0,-21595.7851516,+0,-51820.1979204,+0,-34711.1697427,+0,+0
2010-08-16 20:38:30 UTC,+0,-34527.4042398,+0,-43156.232623,-56103.1327467,-30212.1331814,-17264.2584644,-30212.7795397,+0,-21580.6305457,-51789.6664122,+0,+0,+0,+0,-51785.4395489,+0,-34731.1811149,+0,+0
2010-08-16 20:39:00 UTC,+0,-34542.8843617,+0,-43175.5809495,-56128.2857398,-30225.6786442,-17271.9988127,+0,+0,-21590.3062136,+0,-17272.5714495,+0,+0,+0,-51808.6565556,+0,-34724.0275151,+0,+0
2010-08-16 20:39:30 UTC,+0,-34569.0111918,+0,-43208.236407,-56170.7381187,-30248.5402213,-17285.0627126,+0,+0,-21606.6364807,+0,-17285.6359835,-30247.7117733,+0,+0,-51847.8414423,+0,-34722.0152375,+0,+0
2010-08-16 20:40:00 UTC,+0,-34560.153081,-17281.0958564,-43197.16466,-56156.3448015,-30240.789191,-17280.6335051,+0,+0,-21601.0998691,+0,-17281.2065998,-30239.960984,+0,-47516.1004256,-51834.5558865,+0,-34718.9722567,+0,+0
2010-08-16 20:40:30 UTC,+0,-34544.2713736,-17273.1543872,-43177.3143983,-56130.5392885,-30226.8923318,-17272.6923567,+0,+0,+0,+0,-17273.2650659,-30226.064625,+0,-47494.265478,-51810.736583,+0,+0,+0,+0
2010-08-16 20:41:00 UTC,+0,+0,-17266.533249,-43160.7643978,-56109.0241438,-30215.3059337,-17266.071486,+0,+0,+0,+0,-17266.6438737,-30214.478644,+0,-47476.0607611,-51790.8774251,-52095.8362357,+0,+0,+0
2010-08-16 20:41:30 UTC,+0,+0,-17273.3257193,-43177.7426551,-56131.0960262,-30227.1921477,+0,+0,+0,+0,+0,+0,-30226.3644301,+0,-47494.7365532,-51811.2504695,-52148.4187154,+0,+0,+0
2010-08-16 20:42:00 UTC,+0,+0,+0,-43196.3172823,+0,-30240.1959551,+0,+0,-51832.3353324,+0,+0,+0,-30239.3677695,+0,-47515.1683247,-51833.5390764,-52163.9964573,+0,-52163.9856264,+0
2010-08-16 20:42:30 UTC,-47537.1209624,+0,+0,-43215.6496312,+0,+0,+0,+0,-51855.5323262,+0,+0,+0,-30252.9015587,+0,-47536.4335769,-51856.7369106,-52097.6188679,+0,-52097.6078181,-30393.689652
2010-08-16 20:43:00 UTC,-47520.4063021,+0,+0,-43200.4545018,+0,+0,+0,+0,-51837.299605,+0,+0,+0,-30242.2640683,-21603.4144742,-47519.7191951,+0,-52083.947537,+0,-52083.9364421,-30385.7135694
2010-08-16 20:43:30 UTC,-47492.6394199,+0,+0,+0,+0,+0,+0,+0,-51807.0108764,+0,+0,+0,-30224.5927577,-21590.7906983,-47491.9527754,+0,-52072.7934462,+0,-52072.7823144,-30379.2060869
2010-08-16 20:44:00 UTC,-47540.1976639,+0,+0,+0,+0,+0,+0,-30256.3361262,-51858.8884603,+0,+0,+0,-30254.8596232,-21612.4123045,-47539.5102272,+0,-51995.9019237,+0,-51995.890537,-30334.3462885
2010-08-16 20:44:30 UTC,-47615.8299825,+0,+0,+0,+0,+0,+0,-30304.4730346,-51941.3898686,+0,+0,+0,+0,-21646.7973433,-47615.1412858,+0,-51970.6669977,+0,-51970.655527,-30319.6238103
2010-08-16 20:45:00 UTC,-47648.7272387,+0,+0,+0,+0,+0,+0,-30325.4109596,-51977.2747832,+0,+0,-17329.1933801,+0,-21661.7537021,-47648.0379789,+0,-51918.7645526,+0,-51918.7529356,-30289.3431898
2010-08-16 20:45:30 UTC,-47666.7289099,+0,+0,+0,+0,+0,-17335.1648353,-30336.8682935,-51996.9114058,+0,+0,-17335.7406124,+0,-21669.9378766,+0,+0,-51879.6220608,+0,-51879.610313,-30266.5068039
2010-08-16 20:46:00 UTC,-47625.1608255,+0,+0,+0,+0,+0,-17320.0471989,-30310.4118931,-51951.5680166,+0,+0,-17320.6222435,+0,+0,+0,+0,-51951.8391334,-34641.5167306,-51951.8276267,-30308.639454
2010-08-16 20:46:30 UTC,-47653.5072195,+0,+0,+0,+0,+0,-17330.3563215,-30328.4532236,-51982.4888924,-21663.2549103,-51987.9450866,-17330.9318656,+0,+0,+0,+0,-51912.9593352,-34610.6712864,-51912.9476988,-30285.9563288
2010-08-16 20:47:00 UTC,-47684.8535302,+0,-17342.2213156,+0,-56354.9694621,+0,-17341.7564648,+0,-52016.6821445,-21677.5054306,-52022.142985,-17342.3325611,+0,+0,+0,+0,+0,-34626.1340572,+0,+0
2010-08-16 20:47:30 UTC,+0,+0,-17345.2025,+0,-56364.6567127,+0,-17344.7375291,+0,-52025.6234597,-21681.23185,-52031.0855154,-17345.3137697,+0,+0,+0,+0,+0,-34622.196956,+0,+0
2010-08-16 20:48:00 UTC,+0,+0,-17339.1272276,+0,-56344.9153345,+0,+0,+0,+0,-21673.6378838,-52012.8617819,+0,+0,+0,+0,+0,+0,-34615.4232587,+0,+0
2010-08-16 20:48:30 UTC,+0,+0,-17346.37232,+0,-56368.4580011,+0,+0,+0,+0,-21682.6941012,-52034.5945747,+0,+0,+0,+0,+0,+0,-34629.4295315,+0,+0
2010-08-16 20:49:00 UTC,+0,+0,+0,+0,-56364.8733087,-30353.0866569,+0,+0,+0,-21681.3151685,-52031.2854603,+0,+0,+0,+0,+0,+0,-34653.2890443,+0,+0
2010-08-16 20:49:30 UTC,+0,-34696.6110805,+0,+0,-56378.069483,-30360.1930979,+0,+0,+0,+0,-52043.4671611,+0,+0,+0,+0,+0,+0,-34650.9346802,+0,+0
2010-08-16 20:50:00 UTC,+0,-34633.5327448,+0,+0,-56275.5760172,-30304.9981242,+0,+0,+0,+0,-51948.8530826,+0,+0,+0,+0,-51944.6099285,+0,-34644.6316762,+0,+0
2010-08-16 20:50:30 UTC,+0,-34601.2674657,+0,+0,-56223.1495307,-30276.7652631,+0,+0,+0,+0,-51900.4569512,+0,+0,-21627.468495,+0,-51896.2186248,+0,+0,+0,+0
2010-08-16 20:51:00 UTC,+0,-34540.6473154,+0,+0,-56124.6504175,-30223.7212377,+0,+0,+0,+0,-51809.5300858,+0,-30222.8935702,-21589.5770348,+0,-51805.3008322,+0,+0,+0,+0
2010-08-16 20:51:30 UTC,+0,-34511.1920188,+0,+0,-56076.7897553,-30197.9471757,+0,+0,+0,+0,-51765.3487741,-17256.724072,-30197.1204359,-21571.1655949,+0,-51761.1239297,+0,+0,+0,+0
2010-08-16 20:52:00 UTC,+0,-34533.9089177,+0,+0,+0,-30217.8249847,-17267.5109606,+0,+0,+0,-51799.4228628,-17268.0834947,-30216.9975294,-21585.3651063,+0,-51795.194618,+0,+0,+0,+0
2010-08-16 20:52:30 UTC,+0,-34534.8090192,+0,+0,+0,-30218.6125942,-17267.9610281,-30219.2592829,+0,+0,-51800.772965,-17268.5335841,-30217.7851105,-21585.9277272,+0,-51796.5445851,+0,+0,+0,+0
2010-08-16 20:53:00 UTC,+0,-34518.8764905,+0,-43145.5734881,+0,-30204.6712651,-17259.994468,-30205.3175188,+0,+0,-51776.8750558,-17260.566637,-30203.8442834,-21575.9688799,+0,-51772.6490618,-52121.4880596,+0,+0,+0
2010-08-16 20:53:30 UTC,-47473.3622491,-34528.5683657,+0,-43157.6871889,+0,+0,-17264.8405855,-30213.7983971,+0,+0,+0,-17265.4129898,-30212.3245918,+0,+0,-51787.1848859,-52127.3574898,+0,-52127.3465907,+0
2010-08-16 20:54:00 UTC,-47499.0017948,+0,-17274.6275276,-43180.9958232,+0,+0,-17274.1653364,-30230.1170841,+0,+0,+0,+0,-30228.6421036,+0,-47498.3149996,-51815.1540379,-52138.2696501,+0,-52138.2588128,-30417.4063942
2010-08-16 20:54:30 UTC,-47477.7472136,+0,-17266.8972693,-43161.6734974,+0,+0,-17266.4353903,-30216.5894032,-51790.7657033,+0,+0,+0,-30215.1153312,+0,-47477.0607723,-51791.9682304,-52135.2595586,+0,-52135.2487114,-30415.6502565
2010-08-16 20:55:00 UTC,-47528.2894735,+0,-17285.2794112,-43207.6209572,+0,+0,+0,-30248.7575067,-51845.8983182,+0,+0,+0,-30247.2812744,+0,-47527.6021903,-51847.1028427,-52101.3775573,+0,-52101.3665985,-30395.8829329
2010-08-16 20:55:30 UTC,-47556.0725006,+0,-17295.3840549,-43232.8782278,+0,+0,+0,-30266.440279,-51876.2046592,+0,+0,+0,+0,+0,-47555.3847546,-51877.410281,-52079.4928145,+0,-52079.4817835,-30383.1150095
2010-08-16 20:56:00 UTC,-47591.0856852,+0,+0,-43264.708362,+0,+0,+0,+0,-51914.397817,-21634.8773284,+0,+0,+0,+0,-47590.3973559,+0,-52059.2488055,+0,-52059.2377076,-30371.3043169
2010-08-16 20:56:30 UTC,-47613.6129866,+0,+0,-43285.1876872,+0,+0,+0,+0,-51938.9709587,-21645.1186989,+0,+0,+0,+0,-47612.9242674,+0,-52019.5257382,-34681.7211444,-52019.5145347,-30348.1293474
2010-08-16 20:57:00 UTC,-47635.9272225,+0,+0,-43305.473335,-56297.1472123,+0,+0,+0,-51963.3118222,-21655.2630981,+0,+0,+0,+0,-47635.2381315,+0,-51966.4508828,-34646.3352455,-51966.4395031,-30317.1645898
2010-08-16 20:57:30 UTC,-47644.2733345,+0,+0,-43313.0607017,-56307.0108543,+0,+0,+0,-51972.4159465,-21659.0573705,+0,-17327.5737926,+0,+0,-47643.5841045,+0,-51916.0579438,-34612.7374248,-51916.0463964,-30287.7645061
2010-08-16 20:58:00 UTC,+0,+0,+0,+0,-56231.6454256,+0,+0,+0,-51902.8537893,-21630.066358,+0,-17304.3804144,+0,+0,-47579.8147762,+0,-51905.9565903,-34606.0026823,-51905.9450092,-30281.8712073
2010-08-16 20:58:30 UTC,+0,+0,+0,+0,-56275.5214802,+0,+0,+0,-51943.3513096,+0,+0,-17317.8830767,+0,-21647.6156309,-47616.9398423,+0,+0,-34622.1344481,+0,+0
2010-08-16 20:59:00 UTC,+0,+0,+0,+0,-56325.2784147,+0,-17332.6198427,+0,-51989.2767136,+0,+0,-17333.1956454,+0,-21666.7566682,+0,+0,+0,-34606.7303365,+0,+0
2010-08-16 20:59:30 UTC,+0,+0,+0,+0,-56349.8363816,+0,-17340.1770821,+0,-52011.9436748,+0,+0,-17340.7532508,+0,-21676.2038296,+0,+0,+0,-34583.1821038,+0,+0
2010-08-16 21:00:00 UTC,+0,+0,+0,+0,-56418.0670929,+0,-17361.173764,+0,-52074.9205053,+0,+0,+0,+0,-21702.4513818,+0,+0,+0,-34579.9242224,+0,+0
2010-08-16 21:00:30 UTC,+0,+0,+0,+0,-56307.8050016,-30322.2668142,-17327.2427375,+0,+0,+0,+0,+0,+0,-21660.0348511,+0,+0,+0,+0,+0,+0
2010-08-16 21:01:00 UTC,+0,+0,-17307.1937162,+0,-56241.1473884,-30286.3703762,-17306.730145,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:01:30 UTC,+0,+0,-17273.3252239,+0,-56131.092674,-30227.1038251,+0,-30227.8380463,+0,+0,-51815.4773454,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:02:00 UTC,+0,+0,-17262.2861778,+0,+0,-30207.7865968,+0,-30208.5201026,+0,+0,-51782.363997,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:02:30 UTC,+0,+0,-17247.7741667,+0,+0,-30182.3920279,+0,-30183.1245925,+0,+0,-51738.8329491,+0,-30181.6525369,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:03:00 UTC,+0,-34466.7545756,+0,+0,+0,-30159.059979,+0,-30159.7916785,+0,+0,-51698.8374467,+0,-30158.3211912,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:03:30 UTC,+0,-34508.0885187,+0,+0,+0,-30195.2281214,+0,-30195.9611618,+0,+0,-51760.8364176,+0,-30194.4882435,+0,+0,-51756.6114967,+0,+0,+0,+0
2010-08-16 21:04:00 UTC,+0,-34487.7419317,+0,+0,+0,-30177.424394,+0,-30178.1567744,+0,+0,-51730.317494,-17245.0458308,-30176.6850527,+0,+0,-51726.0956196,+0,+0,+0,+0
2010-08-16 21:04:30 UTC,-47446.9194861,-34509.2405476,+0,+0,+0,-30196.2361729,+0,+0,+0,+0,-51762.5644069,-17255.7961204,-30195.4962647,+0,+0,-51758.3393138,+0,+0,+0,+0
2010-08-16 21:05:00 UTC,-47412.3957675,-34484.1301877,+0,+0,+0,+0,+0,+0,+0,+0,-51724.9000477,-17243.239794,-30173.5247897,+0,+0,-51720.6787137,-52011.5712027,+0,-52011.7398823,+0
2010-08-16 21:05:30 UTC,-47452.6533282,-34513.4110669,+0,+0,+0,+0,+0,+0,+0,-21571.9442464,-51768.8199451,-17257.8816252,-30199.1454495,+0,+0,-51764.5940989,-52004.1079583,+0,-52004.2766113,+0
2010-08-16 21:06:00 UTC,-47426.7298194,-34494.5559536,+0,+0,+0,+0,-17247.834712,+0,+0,-21560.1590138,-51740.5381616,-17248.4532077,-30182.6472928,-21560.82691,+0,-51736.3151377,-52014.5678332,+0,-52014.7365936,+0
2010-08-16 21:06:30 UTC,-47512.1013694,-34556.6497948,+0,+0,+0,+0,-17278.8827883,+0,+0,-21598.9702552,-51833.6760043,+0,-30236.9791818,-21599.63974,+0,-51829.4436862,-51979.2577272,-34654.993802,-51979.4261248,-30324.6724271
2010-08-16 21:07:00 UTC,-47446.4483094,-34508.8979305,+0,+0,+0,+0,-17255.0059673,+0,-51756.390211,-21569.1233478,-51762.0504526,+0,+0,-21569.7916111,+0,-51757.825282,-52000.3432219,-34669.0519538,-52000.5118362,-30336.9740861
2010-08-16 21:07:30 UTC,-47425.3366478,+0,+0,+0,-56048.070091,+0,-17247.3280408,+0,-51733.3613555,-21559.5256561,-51739.0182524,+0,+0,-21560.1935264,+0,-51734.7953803,-52053.3272052,-34704.3775114,-52053.4963633,-30367.885899
2010-08-16 21:08:00 UTC,-47430.8369793,+0,+0,+0,-56054.5704731,+0,-17249.3284113,+0,-51739.3611833,+0,+0,+0,+0,-21562.6941658,-47429.9905625,-51740.7954808,-52055.7440358,-34705.9888641,-52055.9132187,-30369.2959215
2010-08-16 21:08:30 UTC,-47397.4648506,+0,-17237.6990768,-43088.5150872,-56015.1307437,+0,+0,+0,-51702.958463,+0,+0,+0,+0,+0,-47396.6192201,-51704.1983403,-52118.8882593,-34748.0884701,-52119.0580887,-30406.1354001
2010-08-16 21:09:00 UTC,+0,+0,-17241.4742321,-43097.9512755,-56027.3978846,+0,+0,+0,-51714.2809875,+0,+0,+0,+0,+0,-47406.9988796,-51715.5212934,-52106.7429042,-34739.8944697,-52106.9126094,-30399.0495811
2010-08-16 21:09:30 UTC,+0,+0,-17233.4876718,-43077.9884722,-56001.4460368,+0,+0,+0,-51690.3275309,+0,+0,+0,+0,+0,-47385.0401082,+0,-52093.3505192,-34730.9655295,+0,-30391.2362223
2010-08-16 21:10:00 UTC,+0,+0,-17242.2310894,-43099.8430778,-56029.8572468,+0,+0,+0,-51716.5509694,+0,+0,+0,+0,+0,-47409.0798324,+0,-52074.9171029,-34718.6756445,+0,-30380.4818348
2010-08-16 21:10:30 UTC,+0,+0,+0,-43121.18307,-56057.5995053,+0,+0,-30188.2974168,-51742.156805,+0,+0,-17250.8792645,+0,+0,-47432.5534998,+0,+0,+0,+0,+0
2010-08-16 21:11:00 UTC,+0,+0,+0,-43141.8994508,-56084.5310109,+0,+0,-30202.8011384,-51767.0144833,+0,+0,-17259.1673768,+0,+0,-47455.3411943,+0,+0,+0,+0,+0
2010-08-16 21:11:30 UTC,+0,+0,+0,-43155.3674834,-56102.0395902,+0,+0,-30212.230227,-51783.1748362,+0,+0,-17264.5556039,+0,+0,-47470.1558193,+0,+0,+0,+0,+0
2010-08-16 21:12:00 UTC,+0,+0,+0,-43131.5318846,+0,-30194.877144,+0,-30195.5427134,-51754.5743942,+0,+0,-17255.0195696,+0,+0,-47443.9370339,+0,+0,+0,+0,+0
2010-08-16 21:12:30 UTC,+0,+0,+0,-43192.3080147,+0,-30237.4256674,+0,-30238.0926189,+0,+0,+0,-17279.3345974,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:13:00 UTC,+0,+0,+0,-43196.926709,+0,-30240.6591508,-17280.5621153,-30241.3262072,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:13:30 UTC,+0,+0,+0,+0,+0,-30220.7219756,-17269.1693163,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:14:00 UTC,+0,+0,+0,+0,+0,-30243.0160633,-17281.9089376,+0,+0,+0,+0,+0,+0,-21603.384151,+0,+0,+0,+0,+0,+0
2010-08-16 21:14:30 UTC,+0,+0,+0,+0,+0,-30261.7937843,-17292.6391838,+0,+0,+0,+0,+0,-30260.9596833,-21616.7978543,+0,+0,+0,+0,+0,+0
2010-08-16 21:15:00 UTC,+0,+0,+0,+0,+0,-30289.5703082,-17308.5116608,+0,+0,+0,+0,+0,-30288.7351995,-21636.6397746,+0,+0,+0,+0,+0,+0
2010-08-16 21:15:30 UTC,+0,+0,+0,+0,+0,-30277.5963035,+0,+0,+0,-21627.4054063,+0,+0,-30276.7615936,-21628.0863086,+0,+0,+0,+0,+0,+0
2010-08-16 21:16:00 UTC,-47514.5911454,+0,-17280.2634349,+0,+0,+0,+0,+0,+0,-21600.0535831,+0,+0,-30238.4718123,-21600.7333407,+0,+0,+0,+0,+0,+0
2010-08-16 21:16:30 UTC,-47474.2946219,+0,-17265.6077113,+0,+0,+0,+0,+0,+0,-21581.7342382,-51792.2524138,+0,-30212.8265864,+0,+0,+0,+0,+0,-51920.3264261,+0
2010-08-16 21:17:00 UTC,-47439.5051939,+0,-17252.954901,+0,+0,+0,+0,+0,+0,-21565.9184929,-51754.2984387,-17253.0998237,-30190.6861467,+0,+0,-51750.0580502,-51909.0180672,-34608.0679764,-51909.022569,+0
2010-08-16 21:17:30 UTC,-47431.0636327,-34497.7082655,-17249.8847304,+0,-56054.8383279,+0,+0,+0,+0,-21562.0808446,-51745.0890085,-17250.0296156,-30185.3138284,+0,+0,-51740.8495449,-51937.5882692,-34627.1162373,-51937.5928838,+0
2010-08-16 21:18:00 UTC,-47439.4109367,-34503.9108158,+0,+0,-56064.9165737,+0,+0,+0,+0,+0,-51754.3924774,-17253.1311739,-30190.7410041,+0,+0,-51750.1520796,-51923.3436937,-34617.6191261,-51923.3482521,+0
2010-08-16 21:18:30 UTC,-47382.8553302,-34462.7755415,+0,+0,-55998.0777123,+0,+0,+0,+0,+0,-51692.6919309,-17232.5616585,-30154.748009,+0,+0,-51688.4577295,-52033.6049743,-34691.1322772,-52033.6099664,+0
