# file...... Output/Qh/house_Qh_file_020.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_7A_tm_2_A_7_Meter_46_381:Qh,house_2_8A_tm_2_A_8_Meter_46_382:Qh,house_2_1A_tm_2_A_1_Meter_47_383:Qh,house_2_2A_tm_2_A_2_Meter_47_384:Qh,house_2_3A_tm_2_A_3_Meter_47_385:Qh,house_2_4A_tm_2_A_4_Meter_47_386:Qh,house_2_5A_tm_2_A_5_Meter_47_387:Qh,house_2_6A_tm_2_A_6_Meter_47_388:Qh,house_2_7A_tm_2_A_7_Meter_47_389:Qh,house_2_8A_tm_2_A_8_Meter_47_390:Qh,house_2_9A_tm_2_A_9_Meter_47_391:Qh,house_2_10A_tm_2_A_10_Meter_47_392:Qh,house_2_11A_tm_2_A_11_Meter_47_393:Qh,house_2_12A_tm_2_A_12_Meter_47_394:Qh,house_2_13A_tm_2_A_13_Meter_47_395:Qh,house_2_14A_tm_2_A_14_Meter_47_396:Qh,house_2_15A_tm_2_A_15_Meter_47_397:Qh,house_2_1B_tm_2_B_1_Meter_47_398:Qh,house_2_2B_tm_2_B_2_Meter_47_399:Qh,house_2_3B_tm_2_B_3_Meter_47_400:Qh
2010-08-16 17:04:00 UTC,-56083.145055,-21573.0039752,-60402.2890553,-51769.8286953,-30203.5451552,+0,-30203.2971469,-47461.4320004,-64707.0666442,-21575.0049553,-47455.6627264,-12945.8712597,-21574.6998696,-34517.6882274,-38834.6216698,+0,-43145.1345266,-52179.5235393,-26090.7370249,-30438.8693392
2010-08-16 17:04:30 UTC,-56031.9061282,-21553.293771,-60347.570337,-51722.9318106,-30176.1832953,+0,-30175.9356357,-47418.4361501,-64648.450752,-21555.4596323,-47412.6741398,-12934.1429399,-21555.1548692,-34486.418354,-38799.4402725,+0,-43106.0495477,-52192.354812,-26097.1529164,-30446.2176136
2010-08-16 17:05:00 UTC,-56074.6327401,-21569.7294182,-60396.6688514,-51765.0121742,+0,+0,-30200.4867875,-47457.0158049,-64701.0466159,-21572.9084897,-47451.2476432,-12944.6665276,-21572.6923187,-34514.4764486,-38831.0079926,+0,-43141.1201488,-52180.8906206,-26091.4205827,-30439.5300968
2010-08-16 17:05:30 UTC,+0,+0,-60452.1335817,-51812.5484342,+0,+0,-30228.2213337,+0,-64760.4616569,-21592.7201175,-47494.8223212,-12956.5547453,-21592.5037867,-34546.1726421,-38866.6690367,+0,-43180.7379967,-52161.9693202,-26081.9595564,-30428.4924993
2010-08-16 17:06:00 UTC,+0,+0,-60489.3217729,-51844.4207177,+0,+0,-30246.8168921,+0,-64800.2984673,-21606.0034892,-47524.0384292,-12964.5256001,-21605.787051,-34567.42442,-38890.5791814,+0,-43207.3011142,-52145.8919396,-26073.9205465,-30419.1138808
2010-08-16 17:06:30 UTC,+0,+0,-60462.0456891,-51821.0436442,+0,-43188.1185076,-30233.1777773,+0,-64771.0797247,-21596.2606556,-47502.6095565,+0,+0,-34551.837072,-38873.0420254,+0,-43187.8181063,-52134.9301542,-26068.439436,-30412.7194063
2010-08-16 17:07:00 UTC,+0,+0,-60439.7676927,-51801.9502014,+0,-43172.2053579,-30222.0379029,+0,-64747.2150442,-21588.3031052,-47485.107325,+0,+0,-34539.10596,-38858.7183892,+0,-43171.9051778,-52128.5332184,-26065.240841,-30408.9878022
2010-08-16 17:07:30 UTC,+0,-21569.6626672,-60383.7467426,-51753.9372319,+0,-43132.1896521,-30194.0252247,+0,-64687.2041695,-21568.2927993,-47441.0956657,+0,+0,-34507.0919058,-38822.6997231,+0,-43131.8900284,+0,-26094.3200569,-30442.9127351
2010-08-16 17:08:00 UTC,+0,-21553.0959994,-60338.351713,-51715.2612956,+0,-43099.9557587,-30171.4601428,+0,-64638.8635473,+0,+0,+0,+0,-34481.3035913,-38793.6855686,-60335.743687,-43099.6565837,+0,-26099.3494666,+0
2010-08-16 17:08:30 UTC,+0,-21571.2918732,-60385.4933631,-51755.6645935,-30195.1474029,-43133.6292967,+0,+0,-64689.363179,+0,+0,+0,+0,-34508.2436752,-38823.9955666,-60382.8824298,-43133.329653,+0,-26094.1855017,+0
2010-08-16 17:09:00 UTC,-56087.8745221,-21574.8231668,-60398.6202797,-51766.9151701,-30201.7114612,-43143.0059248,+0,+0,-64703.4251496,+0,+0,-12945.1424427,+0,-34515.7453266,-38832.4355935,-60396.0085372,-43142.7061506,+0,-26089.5415218,+0
2010-08-16 17:09:30 UTC,-56134.6019474,-21592.7979198,-60451.5269076,-51812.259412,-30228.1671943,-43180.7974182,+0,+0,-64760.1004112,+0,+0,-12956.4824646,-21592.3833322,-34545.979928,-38866.4522162,-60448.9119041,+0,+0,-26096.4046165,+0
2010-08-16 17:10:00 UTC,-56127.6856586,-21590.1373097,-60439.8551449,-51802.2562498,-30222.3307202,-43172.4602048,+0,-47491.1614656,-64747.5976583,+0,+0,-12953.9806183,-21588.1218366,+0,+0,-60437.241043,+0,+0,-26100.6655548,+0
2010-08-16 17:10:30 UTC,-56140.9677055,-21595.246547,-60454.1851842,-51814.5379773,-30229.4963951,-43182.6962302,+0,-47502.4215582,-64762.5067609,+0,+0,-12957.052123,-21593.2403906,+0,+0,-60451.5701993,+0,+0,-26101.0051687,+0
2010-08-16 17:11:00 UTC,-56205.2708732,-21619.982203,+0,-51878.2793857,-30266.685805,-43235.8205697,+0,-47560.8607425,+0,+0,+0,-12972.9930417,-21619.8053697,+0,+0,-60525.9376361,+0,+0,+0,+0
2010-08-16 17:11:30 UTC,-56194.5416935,-21615.8549836,+0,-51865.3804677,-30259.1600361,-43225.0701568,-30258.8977362,-47549.0348006,+0,-21614.7386721,+0,-12969.7671862,-21614.429595,+0,+0,-60510.8884008,+0,-52232.6560944,+0,+0
2010-08-16 17:12:00 UTC,-56216.1990386,-21624.1859669,+0,-51887.1576933,-30271.8657816,-43243.2200643,-30271.6033085,-47569.0005222,+0,-21623.8147381,+0,+0,-21623.5055083,+0,+0,-60536.2960041,+0,-52218.1118386,+0,-30461.2428466
2010-08-16 17:12:30 UTC,-56239.5819393,+0,+0,+0,-30285.7487884,-43263.0516662,-30285.4861259,-47590.8161838,+0,-21633.7317543,+0,+0,-21633.4223578,+0,+0,-60563.6568536,+0,-52155.2459857,+0,-30424.5705261
2010-08-16 17:13:00 UTC,-56238.5431981,+0,+0,+0,-30285.1465904,-43261.9817319,-30284.8839361,-47589.6518523,+0,-21633.3015877,-47584.0796761,+0,-21632.9921984,+0,+0,-60562.4526576,+0,-52137.9405978,+0,-30414.475559
2010-08-16 17:13:30 UTC,-56202.9327203,+0,+0,+0,-30264.4384937,-43232.4009158,-30264.1761218,-47557.111595,+0,-21618.5092205,-47551.5446051,+0,+0,-34587.4321422,-38913.0895116,-60521.04336,+0,-52099.1298446,+0,-30391.8356002
2010-08-16 17:14:00 UTC,-56111.2041453,+0,+0,+0,-30214.3119018,-43160.7967748,-30214.0502142,-47478.3437475,+0,-21582.702407,-47472.7893175,+0,+0,-34529.9706339,-38848.6370425,-60420.8068729,-43160.7055055,-52141.507248,-26071.7281034,-30416.5561374
2010-08-16 17:14:30 UTC,-56058.1694424,-21563.4900689,-60375.1241555,+0,-30189.9622655,-43126.0141441,-30189.7009105,-47440.0812533,+0,-21565.3087867,-47434.5329285,-12940.0843032,+0,-34502.1432476,-38817.3284255,-60372.1157149,-43125.9230141,-52151.8890311,-26076.9192013,-30422.612272
2010-08-16 17:15:00 UTC,-56112.1771685,-21584.2654171,-60434.2961265,+0,-30219.5508972,+0,-30219.289163,-47486.5762292,+0,-21586.4447305,-47481.0208205,-12952.7670826,+0,-34535.9579385,-38855.3731881,-60431.2834908,-43168.1893284,-52094.8665101,-26048.5064868,-30389.4649515
2010-08-16 17:15:30 UTC,-56116.2546215,-21585.8339147,-60429.4634377,+0,-30217.1343315,+0,-30216.8726303,-47482.7788901,-64736.024901,-21584.7185105,-47476.8452195,-12951.731246,+0,-34533.1962256,-38852.2659823,-60426.4511655,-43164.7373602,-52072.8721482,-26037.5087838,-30376.6346082
2010-08-16 17:16:00 UTC,-56087.5406524,-21574.7883435,-60394.1153776,+0,-30199.4586853,+0,-30199.1972256,-47455.0037601,-64698.1594642,-21572.0923066,-47449.0749745,-12944.1547587,-21571.7839559,-34512.9960456,-38829.5387422,-60391.1057625,-43139.4883991,-52061.0020637,-26031.5734597,-30369.7102309
2010-08-16 17:16:30 UTC,-56105.3906404,-21581.6548032,-60414.7002271,+0,-30209.7520512,+0,-30209.4904509,-47471.1785337,-64720.2103013,-21579.4451431,-47465.2469032,-12948.5669061,-21579.1366688,-34524.7595671,-38842.7738905,-60411.6890646,-43154.1920649,-52081.4047076,-26041.6707869,-30381.6120504
2010-08-16 17:17:00 UTC,-56115.6078215,-21585.5851066,-60426.0416615,+0,-30215.4232873,+0,-30215.1616094,-47480.0901918,-64732.3594356,-21583.4962643,-47474.1569934,-12950.9978243,-21583.1877218,-34531.2408004,-38850.065932,-60423.0296462,-43162.2932009,-52088.2066294,-26045.0718816,-30385.5799305
2010-08-16 17:17:30 UTC,-56094.0170836,-21577.2796706,-60402.9014506,-51770.185833,-30203.8521238,+0,-30203.590604,-47461.9075146,-64707.5712524,-21575.2306616,-47455.9775141,+0,-21574.9222581,-34518.0169792,-38835.1877992,-60399.8911747,-43145.7642518,-52163.7346779,-26082.8373925,-30429.6389859
2010-08-16 17:18:00 UTC,-56170.7421791,-21606.7939635,-60486.3744428,-51841.7262045,-30245.5924368,+0,-30245.330347,-47527.4973438,-64796.9889281,-21605.0469239,-47521.5558104,+0,-21604.7380188,-34565.7188754,-38888.857243,-60483.3578942,-43205.3886375,-52135.6407997,-26068.7899004,+0
2010-08-16 17:18:30 UTC,-56101.2082495,-21580.0459386,-60417.2584905,-51782.4905065,+0,+0,-30210.7696823,-47473.1887178,-64722.9507548,-21580.3589463,-47467.2567331,+0,-21580.0504565,-34526.2215254,-38844.4187414,-60414.2471352,-43156.0194211,-52177.0503553,-26089.4954934,+0
2010-08-16 17:19:00 UTC,-56092.1426673,-21576.5586274,-60408.0467757,-51774.5956245,+0,+0,+0,-47465.9505104,-64713.0830126,+0,-47460.0197996,+0,-21576.7601189,+0,-38838.4960151,-60405.0361134,-43149.4395343,-52247.0369261,-26124.4901571,+0
2010-08-16 17:19:30 UTC,-56101.5745057,+0,-60429.884932,-51793.3119746,+0,-43173.4469027,+0,-47483.1100841,-64736.4764123,+0,-47477.176355,+0,-21584.5605014,+0,-38852.5369848,+0,-43165.0384318,-52291.0214803,-26146.4833007,+0
2010-08-16 17:20:00 UTC,+0,+0,-60515.471097,-51866.6634394,+0,-43226.2637658,+0,-47550.3603623,-64828.1577565,+0,-47544.4148111,-12970.1660883,-21615.1310674,+0,-38907.5651044,+0,-43226.172248,-52252.0302162,-26126.9869004,+0
2010-08-16 17:20:30 UTC,+0,+0,-60479.9519843,-51836.2218484,+0,-43200.8925201,+0,+0,-64790.1090828,+0,-47516.5101796,-12962.5529381,+0,+0,-38884.7278857,+0,-43200.8011038,-52284.6471839,-26143.2960268,+0
2010-08-16 17:21:00 UTC,+0,+0,-60428.1878771,-51791.857517,+0,-43163.9175013,+0,+0,-64734.6584992,+0,-47475.8431099,-12951.4578429,+0,+0,-38851.4458531,+0,-43163.8262329,+0,-26138.8234561,+0
2010-08-16 17:21:30 UTC,+0,+0,-60400.5191082,-51768.1440512,+0,-43144.1537445,+0,+0,-64705.0192476,+0,-47454.1058915,-12945.5273316,+0,+0,-38833.6560582,+0,-43144.0625553,+0,+0,-30471.7596739
2010-08-16 17:22:00 UTC,+0,-21575.1331138,-60403.124221,-51770.3767584,-30203.9635188,-43146.0145722,+0,+0,-64707.8098891,+0,+0,-12946.0857101,+0,+0,-38835.3310302,+0,-43145.9233756,+0,+0,-30439.0427232
2010-08-16 17:22:30 UTC,+0,-21568.5296622,-60380.3316183,-51750.8424024,-30192.5661752,-43129.733853,-30192.3048097,+0,-64683.3940705,-21567.1687955,+0,-12941.2003537,+0,-34505.1191091,-38820.6763937,+0,-43129.6427216,+0,+0,-30461.3154321
2010-08-16 17:23:00 UTC,+0,-21583.401705,-60419.677689,-51784.5638764,-30212.2410097,-43157.8386877,-30211.9793754,+0,-64725.5422421,-21581.2230752,+0,+0,-21580.9145709,-34527.6040124,-38845.9741785,+0,-43157.7474437,+0,+0,-30428.3364239
2010-08-16 17:23:30 UTC,-56108.7784314,-21582.9580047,-60428.5936269,-51792.205264,-30216.6993864,-43164.2073278,-30216.4376911,+0,-64735.0931448,-21584.4078172,+0,+0,-21584.0992594,-34532.6991591,-38851.7067325,+0,-43164.1160583,+0,+0,-30444.3031509
2010-08-16 17:24:00 UTC,-56102.1863685,-21580.4221972,-60418.850913,-51783.8552895,-30211.8275841,-43157.248123,-30211.5659553,+0,-64724.6565855,-21580.9277538,+0,+0,-21580.6192545,-34527.131539,-38845.4425982,-60415.8394383,-43157.1568813,+0,+0,-30440.9484626
2010-08-16 17:24:30 UTC,-56084.1585566,-21573.4873328,-60401.7808567,-51769.2254304,-30203.2917754,-43145.0550093,-30203.0302633,+0,-64706.3708542,-21574.8303891,+0,+0,-21574.5219924,-34517.3765988,+0,-60398.7706653,+0,+0,-26102.747605,-30449.0886736
2010-08-16 17:25:00 UTC,-56127.5795494,-21590.1903411,-60445.7447308,-51806.9045855,-30225.2757225,-43176.4583337,-30225.0139101,-47495.5720966,-64753.4656965,-21590.5341317,+0,+0,-21590.2254709,-34542.5004152,+0,-60442.731235,+0,-52194.1904744,-26098.0658906,-30447.4052819
2010-08-16 17:25:30 UTC,-56106.6791773,-21582.1505945,-60419.9926709,-51784.8335004,-30212.3985752,-43158.0636524,-30212.1369136,-47475.3371871,-64725.8791633,-21581.3356648,+0,-12949.7014013,-21581.0271496,-34527.7840353,+0,-60416.9808567,+0,-52195.4778345,-26098.7096053,-30448.1562454
2010-08-16 17:26:00 UTC,-56068.2438265,-21567.3654416,-60379.3554545,-51750.0054524,-30192.0781084,-43129.0365541,-30191.8167245,-47443.4060433,-64682.3478956,-21566.820192,+0,-12940.991238,-21566.511921,-34504.5612869,+0,-60376.3466957,+0,-52208.8345268,-26105.3882146,-30455.9478313
2010-08-16 17:26:30 UTC,-56084.4097174,+0,-60398.4864817,-51766.4016623,-30201.6444969,-43142.701816,-30201.3829823,-47458.4384602,-64702.841373,-21573.6537285,+0,-12945.091774,-21573.3453425,-34515.4939999,+0,-60395.4762845,+0,-52160.2071428,-26081.073565,-30427.5811953
2010-08-16 17:27:00 UTC,-56067.8141862,+0,-60376.7189382,-51747.745831,-30190.7597299,-43127.1532949,-30190.498364,-47441.3343716,-64679.5236145,-21565.8784378,-47435.4075899,-12940.4261284,-21565.5701826,-34503.0546103,+0,-60373.7103775,+0,-52123.7513675,-26062.8449597,-30406.3148303
2010-08-16 17:27:30 UTC,-56088.2510635,+0,-60398.8466723,-51766.7103628,-30201.8246087,-43142.9590996,-30201.5630917,-47458.721484,+0,-21573.7823874,-47452.7916437,-12945.1689772,+0,-34515.6998363,+0,-60395.8364478,+0,-52141.2815363,-26071.6103892,+0
2010-08-16 17:28:00 UTC,-56078.9465043,+0,-60383.5037291,-51753.560723,-30194.1524354,-43131.99966,-30193.8910232,-47446.6655961,+0,-21568.3019413,-47440.7378768,-12941.8803774,+0,-34506.9318808,-38822.7161211,-60380.4946583,+0,-52148.0709429,-26075.0052262,+0
2010-08-16 17:28:30 UTC,-56174.9958215,+0,-60490.7741764,-51845.4966588,-30247.7925644,+0,-30247.5304196,-47530.9545398,+0,-21606.618572,-47525.0119994,+0,+0,+0,-38891.6862767,-60487.7570445,+0,-52105.3443479,-26053.6410876,+0
2010-08-16 17:29:00 UTC,-56174.444234,-21608.2181762,-60495.7069769,+0,-30250.2591902,+0,-30249.9970118,-47534.8305426,+0,-21608.3805513,-47528.8873209,+0,+0,+0,-38894.8578493,-60492.6894746,-43212.0547852,-52117.3777177,-26059.6580094,+0
2010-08-16 17:29:30 UTC,-56205.8327794,-21620.2925912,+0,+0,-30269.3067283,+0,-30269.04429,-47564.7614341,+0,-21621.9867353,-47558.8129541,+0,+0,+0,-38919.3490579,-60530.7782084,-43239.2634409,-52110.5933318,-26056.2656829,+0
2010-08-16 17:30:00 UTC,-56261.0955728,-21641.5508525,+0,+0,-30300.7256577,+0,+0,-47614.1324635,+0,+0,-47608.1753125,+0,-21644.1205704,+0,-38959.7473253,-60593.6056065,-43284.1441409,-52064.7587402,-26033.347485,+0
2010-08-16 17:30:30 UTC,-56157.4517536,-21601.6816998,+0,+0,-30245.5533871,+0,+0,-47527.4359079,+0,+0,-47521.4935901,+0,-21604.7101788,+0,-38888.807278,-60483.2790669,-43205.3326074,-52134.1097183,-26068.0243483,+0
2010-08-16 17:31:00 UTC,-56181.4734164,-21610.9222532,+0,+0,-30255.4469544,+0,+0,-47542.9824468,+0,+0,-47537.0373975,-12968.1537411,-21611.7773092,+0,-38901.5283667,-60503.0629072,-43219.4651775,-52132.0469832,-26066.9929402,+0
2010-08-16 17:31:30 UTC,-56186.5750553,-21612.8847308,+0,+0,-30256.4228972,+0,+0,-47544.5160221,+0,+0,-47538.5707027,-12968.5720693,-21612.4744405,+0,-38902.7832282,-60505.0144668,-43220.8592729,-52140.9062774,-26071.4227617,-30416.3220807
2010-08-16 17:32:00 UTC,-56109.5580848,-21583.2581615,+0,+0,-30214.0990277,+0,+0,-47478.0092047,-64729.5213231,+0,-47472.0755752,-12950.4303714,-21582.2418363,-34529.7273093,-38848.3634525,-60420.3808257,-43160.4012989,-52158.0383128,+0,-30426.3160011
2010-08-16 17:32:30 UTC,-56107.1719917,-21582.3402887,+0,+0,+0,+0,+0,-47476.5107125,-64727.4784518,+0,-47470.5773471,-12950.0216131,-21581.560653,-34528.6374921,-38847.137298,-60418.4739114,-43159.0390958,-52171.7149012,+0,-30434.2941972
2010-08-16 17:33:00 UTC,-56086.0268784,-21574.2062737,-60393.6650846,+0,+0,-43139.2578734,-30198.9721305,-47454.65005,-64697.6761242,+0,-47448.7205292,-12944.0584716,-21571.6232543,-34512.7387612,-38829.249622,-60390.6549985,-43139.1666769,-52194.0103571,+0,-30447.3001834
2010-08-16 17:33:30 UTC,-56023.5095485,+0,-60324.4235466,+0,+0,-43089.7987551,-30164.3486685,-47400.2427438,-64623.503428,-21547.1987835,-47394.3227955,-12929.2172705,-21546.8908336,-34473.169644,-38784.7303721,-60321.4186679,-43089.7077568,-52212.3310132,+0,-30457.9874823
2010-08-16 17:34:00 UTC,-56062.030448,+0,-60366.2272862,-51738.7536534,+0,-43119.6590984,-30185.2521642,-47433.0904957,-64668.2842939,-21562.1309341,-47427.1647674,+0,+0,-34497.059019,-38811.6083301,-60363.2192631,-43119.5679804,-52233.1218474,+0,-30470.1157522
2010-08-16 17:34:30 UTC,+0,+0,-60361.6940015,-51734.8684106,+0,-43116.4209805,-30182.9853456,-47429.5284171,-64663.4281632,-21560.5116606,-47423.6033153,+0,+0,-34494.4684054,-38808.6936284,-60358.6863193,-43116.3298755,+0,+0,-30476.0609716
2010-08-16 17:35:00 UTC,+0,+0,-60376.4177646,-51747.487383,+0,-43126.9381407,-30190.3477999,-47441.0977773,-64679.2005047,-21565.7709377,-47435.1706399,+0,+0,-34502.8825212,-38818.1603578,+0,-43126.8469935,+0,+0,-30457.1134188
2010-08-16 17:35:30 UTC,+0,+0,-60438.5204427,-51800.7120413,+0,-43171.2979577,-30221.4015886,+0,-64745.7254557,-21587.9538757,+0,+0,+0,-34538.372051,-38858.0898314,+0,-43171.2066197,+0,-26079.6994764,-30425.9780684
2010-08-16 17:36:00 UTC,+0,-21584.5520362,-60429.8033062,-51793.2410359,-30217.3044589,-43165.0713209,-30217.042681,+0,-64736.387513,-21584.8401446,+0,+0,+0,-34533.3905121,-38852.4850975,+0,-43164.9800078,+0,-26092.5742839,-30440.9984361
2010-08-16 17:36:30 UTC,+0,-21569.3011604,-60383.6268863,-51753.665622,-30194.2141377,-43132.0875785,-30193.9526752,+0,-64686.9225536,-21568.3460883,+0,-12941.9070016,-21568.0377738,-34507.002303,-38822.7957012,+0,-43131.9963974,+0,-26066.6973115,-30410.8091194
2010-08-16 17:37:00 UTC,+0,-21585.3679021,-60427.2799725,-51791.0784171,-30216.042677,-43163.2689078,-30215.7809163,+0,-64733.6844741,-21583.938819,+0,-12951.2635845,-21583.6302421,-34531.9485154,-38850.8627061,+0,-43163.1776019,+0,-26065.3677558,-30409.257996
2010-08-16 17:37:30 UTC,+0,-21598.9863016,-60464.3290641,-51822.8312732,-30234.5689167,-43189.7330147,-30234.3069031,+0,-64773.3720875,-21597.1726253,+0,-12959.2046695,-21596.8638258,+0,-38874.6836332,+0,-43189.6416029,+0,-26069.4989171,+0
2010-08-16 17:38:00 UTC,-56137.6030362,-21594.0464969,-60456.8312343,-51816.4052717,-30230.8196591,-43184.3773268,-30230.5576967,+0,-64765.340285,-21594.4944267,+0,-12957.5975882,-21594.1856723,+0,-38869.8628605,+0,-43184.2859365,+0,-26070.6768736,+0
2010-08-16 17:38:30 UTC,-56108.8714702,-21582.9941569,-60427.1554554,-51790.9717,-30215.9804127,-43163.1799654,-30215.7186528,+0,-64733.5510896,-21583.8943418,+0,-12951.2368955,-21583.5857657,+0,-38850.7826469,+0,-43163.0886599,-52100.226952,-26051.0823075,+0
2010-08-16 17:39:00 UTC,-56110.0640466,-21583.4529124,-60427.830126,-51791.5499251,-30216.3177789,-43163.6618816,-30216.0560144,+0,-64734.2738079,-21584.1353319,+0,-12951.3815041,-21583.8267517,+0,+0,+0,-43163.5705741,-52074.9287422,-26038.4327046,+0
2010-08-16 17:39:30 UTC,-56111.2742074,-21583.9184319,-60432.3489605,-51795.422784,-30218.5774027,-43166.8896778,-30218.3156074,+0,-64739.11446,-21585.7494437,+0,+0,-21585.4408364,+0,+0,-60429.335718,-43166.7983574,-52129.6238217,-26065.781321,+0
2010-08-16 17:40:00 UTC,-56141.1491691,-21595.4106087,-60470.9392967,-51828.4965609,-30237.8743354,-43194.4546933,-30237.6122767,-47515.3691749,-64780.45308,-21599.5337775,+0,+0,-21599.2249383,+0,+0,-60467.9231555,+0,-52173.3404914,-26087.6405166,+0
2010-08-16 17:40:30 UTC,-56089.2726988,-21575.4551013,-60414.2112887,-51779.8776044,-30209.5077958,-43153.9339422,+0,-47470.794569,-64719.6846008,-21579.2708074,-47464.861425,+0,-21578.9623003,+0,+0,-60411.1991622,+0,-52160.1524237,-26081.0462322,+0
2010-08-16 17:41:00 UTC,-56075.617883,+0,-60395.6572777,-51763.9759244,-30200.2299418,-43140.6808419,+0,-47456.2155489,-64699.8092324,+0,-47450.2849688,+0,+0,-34513.8772718,+0,-60392.6465457,+0,-52176.211213,-26089.0759431,-30436.9170799
2010-08-16 17:41:30 UTC,-56103.5859546,+0,-60426.2229569,-51790.1721825,-30215.514179,+0,+0,-47480.2328703,-64732.551703,+0,-47474.2980673,+0,+0,-34531.3444887,+0,-60423.2099281,+0,-52148.1544055,-26075.0469869,-30420.5502268
2010-08-16 17:42:00 UTC,-56103.5588711,+0,-60427.8460206,-51791.5632261,-30216.3257852,+0,+0,-47481.5082108,-64734.2903557,+0,-47475.5731832,-12951.3850228,+0,-34532.272013,+0,-60424.8328697,+0,-52113.5193063,-26057.7287554,-30400.3459477
2010-08-16 17:42:30 UTC,-56020.1135358,+0,-60333.2282623,-51710.471257,-30169.0125792,+0,+0,-47407.1612577,-64632.9342232,+0,-47401.2393066,-12931.1046945,+0,-34478.2012728,-38790.3918077,-60330.2222242,+0,-52142.431611,-26072.185477,-30417.2118522
2010-08-16 17:43:00 UTC,-55999.7354373,-21541.0122756,-60313.9831172,-51693.977243,-30159.3891269,+0,+0,-47392.0391718,-64612.3185005,+0,-47386.1198812,-12926.9796987,+0,-34467.2033457,-38778.01803,-60310.9785264,+0,-52163.2275147,+0,-30429.3430791
2010-08-16 17:43:30 UTC,-55997.3795399,-21540.1060184,-60310.9249062,-51691.3562097,-30157.8598813,+0,+0,-47389.6361484,-64609.0424947,+0,-47383.7172812,-12926.3242028,-21542.0693839,-34465.4556849,-38776.0517349,-60307.9205458,+0,-52187.2410238,+0,-30443.3512864
2010-08-16 17:44:00 UTC,-55938.4007631,-21517.4183035,-60241.7081585,-51632.0341366,-30123.2483422,+0,-30122.9878257,-47335.2483214,+0,+0,-47329.3390291,-12911.4883141,-21517.3458179,-34425.9007351,-38731.5484222,-60238.7090076,+0,-52202.4764868,+0,-30452.2388474
2010-08-16 17:44:30 UTC,-55890.8243398,-21499.1167985,-60189.2694048,-51587.091613,-30097.0265676,+0,-30096.7664101,-47294.0439895,+0,-21498.9223474,-47288.141955,-12900.2486128,-21498.6151922,-34395.9338226,-38697.8326177,-60186.2742036,-42993.1676841,-52174.8850627,+0,-30436.1434742
2010-08-16 17:45:00 UTC,-55956.1541585,-21524.2476076,-60255.9977256,-51644.2809802,-30130.3937796,+0,-30130.1331653,-47346.4765076,+0,-21522.7574725,-47340.5652373,-12914.5511344,-21522.4499162,-34434.0667231,-38740.7359838,-60252.9974985,-43040.8314221,-52153.569123,+0,-30423.7088857
2010-08-16 17:45:30 UTC,-55963.0242165,-21526.8904713,-60263.0665766,-51650.3390043,-30133.9285859,+0,-30133.667899,-47352.0309902,+0,-21525.2825176,-47346.1183541,+0,-21524.97491,-34438.1063445,-38745.2811364,-60260.0655717,-43045.8806314,-52149.2150595,+0,-30421.1689427
2010-08-16 17:46:00 UTC,-55976.6031409,-21532.1139562,-60278.6848615,+0,-30141.7384424,-43057.1276088,-30141.4776486,-47364.3032305,+0,-21530.8613145,-47358.3884344,+0,-21530.5536131,-34447.0316477,-38755.3230036,-60275.6826814,-43057.0367019,-52192.1231517,-26097.032235,-30446.1992475
2010-08-16 17:46:30 UTC,-56006.5594796,-21543.637438,-60304.8278154,+0,+0,-43075.8014782,-30154.5501423,-47384.8453465,+0,-21540.199487,-47378.9269346,+0,-21539.8916285,-34461.9714314,-38772.1317687,-60301.8236681,-43075.7104964,-52201.0032982,-26101.4724831,-30451.3794539
2010-08-16 17:47:00 UTC,-56070.5431128,-21568.2503988,-60374.839393,+0,+0,-43125.8106347,-30189.558654,-47439.8577198,+0,-21565.2073791,-47433.92963,+0,-21564.8990998,+0,-38817.1461195,-60371.8299811,-43125.7194525,-52179.0190371,-26090.4799196,-30438.5550022
2010-08-16 17:47:30 UTC,-56071.5952256,-21568.6551212,-60378.8579104,+0,+0,-43128.6810552,-30191.568069,-47443.0153144,+0,-21566.6427795,-47437.0866692,-12940.8850441,-21566.3344761,+0,-38819.7298486,-60375.8481964,-43128.5898615,-52153.453394,-26077.6965947,+0
2010-08-16 17:48:00 UTC,-56096.3019038,+0,+0,+0,+0,-43145.7907233,-30203.545556,-47461.8367365,+0,-21575.1987474,-47455.9047812,-12946.0191431,+0,+0,-38835.13064,-60399.7995061,-43145.6994612,+0,-26069.9179838,+0
2010-08-16 17:48:30 UTC,-56157.9677811,+0,+0,+0,+0,-43193.9905807,-30237.2874817,-47514.858796,-64779.7561854,-21599.3018688,-47508.9175211,-12960.4824752,+0,+0,-38878.5163964,-60467.2730393,-43193.8991258,+0,-26050.8826665,+0
2010-08-16 17:49:00 UTC,+0,+0,+0,+0,+0,-43280.8760785,-30298.1109805,-47610.4368358,-64910.0563789,-21642.7503711,-47604.4787756,-12986.5542043,+0,+0,-38956.7239452,-60588.901445,-43280.7842767,+0,-26018.5233655,+0
2010-08-16 17:49:30 UTC,+0,+0,+0,+0,+0,-43235.2898757,-30266.1987235,-47560.2899186,-64841.6917914,-21619.9542515,+0,-12972.8751543,+0,+0,-38915.6908021,-60525.0866841,-43235.1982558,+0,-26035.1360436,+0
