# file...... Output/Qh/house_Qh_file_034.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_3A_tm_3_A_3_Meter_60_661:Qh,house_3_4A_tm_3_A_4_Meter_60_662:Qh,house_3_5A_tm_3_A_5_Meter_60_663:Qh,house_3_6A_tm_3_A_6_Meter_60_664:Qh,house_3_7A_tm_3_A_7_Meter_60_665:Qh,house_3_8A_tm_3_A_8_Meter_60_666:Qh,house_3_1C_tm_3_C_1_Meter_62_667:Qh,house_3_2C_tm_3_C_2_Meter_62_668:Qh,house_3_3C_tm_3_C_3_Meter_62_669:Qh,house_3_4C_tm_3_C_4_Meter_62_670:Qh,house_3_5C_tm_3_C_5_Meter_62_671:Qh,house_3_6C_tm_3_C_6_Meter_62_672:Qh,house_3_7C_tm_3_C_7_Meter_62_673:Qh,house_3_8C_tm_3_C_8_Meter_62_674:Qh,house_3_9C_tm_3_C_9_Meter_62_675:Qh,house_3_10C_tm_3_C_10_Meter_62_676:Qh,house_3_11C_tm_3_C_11_Meter_62_677:Qh,house_3_12C_tm_3_C_12_Meter_62_678:Qh,house_3_13C_tm_3_C_13_Meter_62_679:Qh,house_3_14C_tm_3_C_14_Meter_62_680:Qh
2010-08-16 17:49:30 UTC,-51581.0683639,+0,+0,-51584.245401,+0,+0,-51805.8183258,-17273.1868395,-47489.119903,+0,-56121.4869573,-21590.0712739,-47489.5241962,+0,+0,-47491.4074288,+0,-21590.1428333,-51813.8403436,-34544.1130584
2010-08-16 17:50:00 UTC,-51569.6365738,+0,+0,-51572.8128505,+0,+0,-51742.5843581,+0,-47431.1549722,+0,-56052.9856551,-21563.7171128,-47431.5587355,+0,+0,-47433.4386323,+0,-21563.7884056,-51750.5937109,-34501.9462267
2010-08-16 17:50:30 UTC,-51536.8632244,+0,+0,-51540.0369178,+0,+0,-51774.7171965,+0,-47460.610301,+0,-56087.7951041,-21577.1092946,-47461.0143363,+0,+0,-47462.8960074,+0,-21577.1807366,-51782.7332042,+0
2010-08-16 17:51:00 UTC,-51483.9294278,+0,+0,-51487.0989479,+0,-64350.6403769,-51775.4908235,+0,-47461.3194644,+0,-56088.633173,+0,-47461.7235063,+0,+0,-47463.60522,+0,-21577.5031688,-51783.506991,+0
2010-08-16 17:51:30 UTC,-51414.7145344,+0,-55693.2132513,-51417.8785952,+0,-64264.1294675,-51780.1830409,+0,-47465.6206969,+0,-56093.7162439,+0,-47466.0247786,-47468.5375445,+0,-47467.9067514,-47467.5772391,+0,-51788.2001807,+0
2010-08-16 17:52:00 UTC,-51449.9987301,-42874.8719769,-55731.4319433,-51453.1655739,+0,-64308.2307831,-51689.1614763,-17235.2553001,-47382.1836206,+0,+0,+0,-47382.5869318,-47385.0934805,+0,-47384.4638771,-47384.1358079,+0,-51697.1597619,+0
2010-08-16 17:52:30 UTC,+0,-42870.8299747,-55726.1781149,-51448.314761,-42871.1823768,-64302.1682851,-51607.9484102,-17207.207112,-47307.7377382,+0,+0,+0,-47308.1403622,-47310.6413584,-60211.8426927,-47310.0128162,-47309.686038,+0,-51615.9298607,+0
2010-08-16 17:53:00 UTC,+0,-42926.7038128,-55798.8034001,-51515.3690364,-42927.0569197,-64385.9720558,-51595.0713084,-17202.9132245,-47295.9336376,-34401.3296893,+0,+0,-47296.3361526,-47298.8362676,-60196.8185114,-47298.2078937,-47297.8813205,+0,-51603.0500875,+0
2010-08-16 17:53:30 UTC,+0,-42857.1615905,-55708.4118347,-51431.9113129,-42857.5138202,-64281.6674182,-51593.2064216,-17202.2913757,-47294.2241449,-34400.0862104,+0,-21501.4600283,-47294.6266442,-47297.1266317,-60194.6426805,-47296.4982822,-47296.1717387,+0,-51601.1848143,+0
2010-08-16 17:54:00 UTC,+0,-42825.7638666,-55667.6008133,-51394.2308564,-42826.1156998,-64234.5747604,-51592.6512449,-17202.1062514,-47293.7152291,-34399.7160268,+0,-21501.2286443,-47294.1177236,-47296.6176732,-60193.9949358,+0,-47295.6627962,-21501.2992389,-51600.6295226,-34401.9641998
2010-08-16 17:54:30 UTC,+0,-42828.1623814,-55670.7184217,+0,-42828.5142449,-64238.1722319,-51591.9747281,-17201.8806654,-47293.0950838,-34399.2649349,+0,-21500.946688,-47293.4975726,-47295.9974757,-60193.2056188,+0,-47295.0426184,-21501.0172795,-51599.9528646,-34401.5130677
2010-08-16 17:55:00 UTC,+0,-42830.1738587,-55673.3325922,+0,-42830.5257773,-64241.188994,-51611.9621639,+0,-47311.4170266,-34412.5924993,+0,-21509.2771756,-47311.8196899,-47314.3211223,-60216.5258447,+0,-47313.3656006,-21509.3478872,-51619.944874,-34414.8419378
2010-08-16 17:55:30 UTC,+0,-42839.3246117,-55685.2268164,+0,-42839.6766459,-64254.9139785,-51573.6413835,+0,-47276.2893751,-34387.0407678,+0,-21493.3060059,-47276.6917142,-47279.1905252,-60171.8156023,+0,-47278.2361143,-21493.3765386,-51581.6161467,-34389.2879439
2010-08-16 17:56:00 UTC,+0,-42851.9008987,-55701.5735793,+0,-42852.2530916,-64273.7768362,-51536.8840213,+0,+0,-34362.531499,-55830.1507823,-21477.9864296,-47242.9968963,-47245.4931918,-60128.9294555,+0,-47244.5398469,-21478.0567905,-51544.8511591,-34364.7765042
2010-08-16 17:56:30 UTC,+0,-42795.3297579,-55628.0419424,+0,-42795.6812364,-64188.9272023,-51590.1802665,+0,+0,-34398.0686509,-55887.8865124,-21500.19901,-47291.852613,-47294.3525553,-60191.112116,+0,-47293.397665,-21500.2696199,-51598.158459,-34400.3168033
2010-08-16 17:57:00 UTC,+0,-42816.6060573,-55655.697051,+0,-42816.9578046,-64220.8389889,-51646.3264288,-17220.0045531,+0,-34435.506083,-55948.7095532,-21523.5993643,-47343.3207986,-47345.8245805,-60256.619876,+0,-47344.8680635,-21523.6702361,+0,-34437.7575494
2010-08-16 17:57:30 UTC,-51382.1405996,-42818.3238391,-55657.9298386,+0,-42818.6756081,-64223.4154471,-51655.6493811,-17223.1133038,+0,-34441.7224899,-55958.8090914,-21527.4849439,-47351.8669828,-47354.3714022,-60267.4973018,-47353.7422296,-47353.4146151,-21527.5558592,+0,-34443.9745065
2010-08-16 17:58:00 UTC,-51425.327142,-42854.3124189,-55704.7080923,+0,-42854.6646423,-64277.3938141,+0,-17217.1396943,+0,-34429.7773738,-55939.402357,-21520.0186213,-47335.4450907,-47337.9482853,-60246.5958201,-47337.3193468,-47336.992017,-21520.0894531,+0,-34432.0283332
2010-08-16 17:58:30 UTC,-51441.6052207,-42867.8774071,-55722.3399776,+0,-42868.2298017,-64297.7396001,+0,-17221.5120721,+0,-34438.5205903,-55953.6070983,-21525.4835891,-47347.4650794,-47349.9691704,-60261.8946402,-47349.3400606,-47349.0125224,-21525.554482,+0,-34440.7723235
2010-08-16 17:59:00 UTC,-51389.7551117,-42824.6692296,-55666.1776295,-51392.9173439,-42825.0210787,-64232.9327388,+0,-17224.7947016,+0,-34445.0846933,-55964.2715231,-21529.5864971,-47356.4892684,-47358.9940327,-60273.3804618,-47358.3647942,-47358.0370995,+0,+0,-34447.3370076
2010-08-16 17:59:30 UTC,-51419.6988145,-42849.6221727,-55698.6116714,-51422.8634093,-42849.974337,-64270.3590316,+0,+0,+0,+0,-55992.7772102,+0,-47380.6106533,-47383.1172157,-60304.0817153,-47382.4876334,-47382.1595209,+0,+0,-34464.8842063
2010-08-16 18:00:00 UTC,-51416.0489639,-42846.5806296,-55694.6578882,-51419.2134092,+0,-64265.7968977,+0,+0,+0,+0,-55939.0303293,+0,-47335.1303183,-47337.6336499,-60246.1953532,-47337.0047087,-47336.6773074,+0,+0,-34431.7997159
2010-08-16 18:00:30 UTC,-51413.366058,-42844.3448875,-55691.751852,-51416.5302916,+0,-64262.4435642,+0,+0,+0,+0,-55969.4965792,+0,-47360.9107229,-47363.4159767,-60279.0081768,-47362.7866681,-47362.4588199,+0,+0,-34450.5537763
2010-08-16 18:01:00 UTC,-51339.9916089,+0,-55612.2750432,-51343.1500535,+0,-64170.7336765,+0,+0,-47377.3610442,+0,-55989.4134869,+0,-47377.7643215,-47380.270832,-60300.459126,-47379.641283,-47379.313143,-21539.3306254,+0,-34462.8139954
2010-08-16 18:01:30 UTC,-51363.2407217,+0,-55637.4577218,-51366.4010013,+0,-64199.7924766,+0,-17207.08489,-47307.4003989,+0,-55906.7360351,+0,-47307.8030303,-47310.2408202,-60211.4136839,-47309.6757716,-47309.3488443,-21507.5219035,-51615.5626617,-34411.9203662
2010-08-16 18:02:00 UTC,-51351.2930514,+0,-55624.5163954,-51354.4523883,+0,-64184.8592197,+0,-17233.0612659,-47378.8107116,+0,-55991.1266619,-21539.9186587,+0,-47381.6569204,-60302.3042529,-47381.091051,-47380.7628859,-21539.9897393,-51693.4803693,+0
2010-08-16 18:02:30 UTC,-51360.198364,+0,-55634.1623397,-51363.3584032,+0,-64195.9898687,+0,-17239.9045745,-47397.6232994,+0,-56013.3588297,-21548.4720053,+0,-47400.4710325,-60326.2487882,-47399.9049466,-47399.5764559,-21548.5431812,-51714.0072872,+0
2010-08-16 18:03:00 UTC,-51322.9175131,+0,-55593.7809413,-51326.0746102,-42777.8237699,-64149.3929595,+0,-17251.5839019,-47429.7303425,+0,-56051.3019974,-21563.0698183,+0,+0,-60367.1144155,-47432.0142207,-47431.6851748,-21563.1411568,-51749.040138,+0
2010-08-16 18:03:30 UTC,-51394.2421869,+0,-55671.0374973,-51397.4049124,-42828.7141949,-64238.5408547,-51698.8989449,-17237.5351641,-47391.1096745,-34470.5608921,-56005.6612175,-21545.5105155,+0,+0,-60317.9582902,-47393.390869,-47393.062491,-21545.5816584,-51706.9000972,+0
2010-08-16 18:04:00 UTC,-51382.4148781,-42818.5523848,-55658.2265421,-51385.5766704,-42818.8580581,-64223.7580361,-51731.6499132,-17248.456014,-47421.1316264,-34492.3987506,-56041.1402856,-21559.160319,+0,+0,-60356.1700277,-47423.414907,-47423.0860097,-21559.2316141,-51739.657849,+0
2010-08-16 18:04:30 UTC,-51386.1904146,-42821.6986472,-55662.3160808,-51389.3525044,-42822.0043532,+0,-51759.1953697,+0,-47446.3818227,-34510.7656515,-56070.9802314,-21570.6405927,+0,+0,+0,-47448.6668577,-47448.3375241,-21570.6984202,-51767.2090113,+0
2010-08-16 18:05:00 UTC,-51410.7950981,-42842.2024149,-55688.9666896,-51413.959267,-42842.5083553,+0,-51763.037026,+0,-47449.9033547,-34513.3274417,-56075.1418397,-21572.2419062,+0,+0,+0,-47452.1887904,+0,-21572.2997734,-51771.0518812,+0
2010-08-16 18:05:30 UTC,-51371.4144375,-42809.385385,-55646.3108415,-51374.5754999,-42809.6909847,+0,-51822.0470987,+0,-47503.9963385,-34552.6744769,-56139.0673511,-21596.8358601,+0,+0,+0,-47506.2855296,+0,-21596.8939688,-51830.0741696,+0
2010-08-16 18:06:00 UTC,-51341.2052462,-42784.2112028,-55613.5892324,-51344.3639248,-42784.5165409,+0,-51837.6244625,+0,-47518.2756989,-34563.0612298,-56155.9422829,-21603.3281235,+0,+0,+0,-47520.5658809,+0,+0,-51845.654757,-34565.324221
2010-08-16 18:06:30 UTC,-51427.3701005,-42856.0148381,-55706.9201932,-51430.5355766,-42856.3209219,+0,-51839.7082538,-17284.4884282,-47520.1858557,-34564.4506707,-56158.1996504,-21604.1965968,+0,+0,+0,-47522.4761702,+0,+0,-51847.7389797,-34566.7137848
2010-08-16 18:07:00 UTC,-51465.4533219,-42887.750675,+0,-51468.574964,-42888.0570881,+0,-51825.173238,-17279.6417111,-47506.8619883,-34554.7589397,+0,-21598.1387584,+0,+0,+0,+0,+0,+0,-51833.1556511,-34557.0211976
2010-08-16 18:07:30 UTC,+0,-42820.9589948,+0,-51388.4183207,-42821.2647147,+0,-51794.9983576,-17269.6075063,-47479.2774609,-34534.6940574,+0,-21585.5971579,-47479.6816847,+0,+0,+0,+0,+0,-51803.0574962,-34536.954542
2010-08-16 18:08:00 UTC,+0,-42843.0782866,+0,-51414.9636661,-42843.3842361,+0,-51710.5360246,-17241.4433499,-47401.8528061,-34478.3756484,+0,+0,-47402.2563148,-47404.701035,+0,+0,+0,+0,-51718.5775481,-34480.6311544
2010-08-16 18:08:30 UTC,+0,-42889.3797903,+0,-51470.5300638,-42889.6862202,+0,-51629.734909,-17214.5000286,-47327.7843047,-34424.4984866,+0,+0,-47328.1871297,-47330.6265328,-60237.3583587,+0,+0,-21516.7764829,-51637.7595701,-34426.7492266
2010-08-16 18:09:00 UTC,+0,-42866.8263656,+0,-51443.4637172,-42867.1325615,-64296.1627701,-51600.3473257,+0,-47300.8453912,-34404.9032148,+0,+0,-47301.2479675,-47303.685435,-60203.0706887,+0,+0,-21504.5282911,-51608.3658487,-34407.1522199
2010-08-16 18:09:30 UTC,+0,-42902.7284341,+0,-51486.549761,-42903.0350026,-64350.0113841,-51580.3346106,+0,-47282.5002014,-34391.5589881,+0,+0,-47282.9026083,-47285.338758,-60179.7210528,+0,-47284.3741739,-21496.1873685,-51588.3489544,-34393.8068119
2010-08-16 18:10:00 UTC,+0,-42909.4246641,+0,-51494.6458105,-42909.7811192,-64360.1293831,-51521.4697205,+0,-47228.5401266,+0,+0,+0,-47228.9420407,-47231.3744597,-60111.0411993,+0,-47230.411521,-21471.6538229,-51529.472191,-34354.5533271
2010-08-16 18:10:30 UTC,+0,-42929.3084168,+0,-51518.508343,+0,-64389.9525984,-51476.4228404,+0,-47187.1678243,+0,-55764.7418245,-21452.8224175,-47187.6482342,-47190.0776838,-60058.4831976,-47189.5140214,-47189.1160698,-21452.8791276,-51484.4158963,-34324.5139685
2010-08-16 18:11:00 UTC,+0,-42899.3286977,+0,+0,+0,-64344.9866591,-51473.2660478,-17162.3186893,-47184.2740761,+0,-55761.3220654,-21451.5067383,-47184.7544492,-47187.1836906,-60054.8000409,-47186.6200614,-47186.2221695,-21451.5634353,-51481.2584435,-34322.4088717
2010-08-16 18:11:30 UTC,+0,-42843.4685526,+0,+0,+0,-64261.2032246,-51511.8188079,-17175.1741944,-47219.6143709,+0,-55803.0863407,-21467.5746471,-47220.0951924,-47222.5269755,-60099.7810928,-47221.9629406,-47221.5643204,-21467.6315038,-51519.8192621,-34348.1176495
2010-08-16 18:12:00 UTC,-51375.3283671,-42812.5973937,-55650.4512678,+0,+0,-64214.9002367,-51506.6194902,-17173.4404702,-47214.8482939,+0,-55797.4539103,-21465.4076904,-47215.3290549,-47217.7604953,-60093.7148402,-47217.1965152,-47216.7979931,-21465.4645255,-51514.6188576,-34344.6505021
2010-08-16 18:12:30 UTC,-51388.5393928,-42823.6064924,-55664.7609658,+0,+0,-64231.4125463,-51509.9338475,-17174.5456494,-47217.8864775,+0,-55801.0443599,-21466.789038,-47218.367277,-47220.7989354,-60097.5818335,-47220.2349206,-47219.8363359,-21466.8458869,-51517.9339065,-34346.860669
2010-08-16 18:13:00 UTC,-51350.8483605,+0,-55623.935421,+0,+0,-64184.3029554,-51521.1107343,-17178.2726078,-47228.1320339,+0,-55813.1523016,-21471.447309,-47228.6129634,-47231.0453587,-60110.6223557,-47230.4812262,-47230.0824305,-21471.5042041,-51529.1131297,-34354.2903428
2010-08-16 18:13:30 UTC,-51318.932365,+0,-55589.3651844,+0,+0,-64144.4115165,+0,-17188.7917774,-47257.049656,-34373.1041401,-55847.3264235,-21484.5950668,-47257.5309522,-47259.9654259,-60147.4286416,-47259.4009614,-47259.0015706,+0,-51560.6659799,-34375.3268265
2010-08-16 18:14:00 UTC,-51314.5770107,+0,-55584.6476253,+0,-42762.3262441,-64138.9678095,+0,+0,+0,-34405.1907454,-55899.3639499,-21504.6335281,-47301.642933,-47304.0805764,-60203.5735604,-47303.5156052,-47303.1153076,+0,-51608.7972206,+0
2010-08-16 18:14:30 UTC,-51358.4924671,+0,-55632.2152368,+0,-42798.9226289,-64193.8572367,+0,+0,+0,-34423.7776746,-55929.5612599,-21516.2513122,-47327.1958488,-47329.6353276,-60236.0968411,-47329.0700626,-47328.6692404,+0,-51636.678386,+0
2010-08-16 18:15:00 UTC,-51392.1698741,+0,-55668.6933712,+0,-42826.9872659,-64235.9502442,+0,+0,+0,-34456.7772343,-55983.1740966,-21536.8777292,-47372.562946,-47375.0056819,-60293.8392452,-47374.4398954,-47374.0381428,+0,-51686.1790949,+0
2010-08-16 18:15:30 UTC,-51333.0446969,+0,-55604.6511452,+0,-42777.7160546,-64162.0503594,+0,+0,+0,-34481.6507953,-56023.5850068,-21552.4249801,-47406.758594,-47409.2037841,-60337.3628334,-47408.5744183,-47408.2351513,+0,-51723.4904681,+0
2010-08-16 18:16:00 UTC,-51262.0917759,-42718.2343348,-55527.7975484,-51265.1978867,-42718.588344,-64073.3671162,+0,-17251.6965794,+0,-34498.891705,-56051.5955082,-21563.2014323,-47430.4610357,-47432.9079259,-60367.5308618,-47432.2782229,-47431.9385355,-21563.2766781,-51749.3525474,+0
2010-08-16 18:16:30 UTC,-51240.5911938,-42700.317329,-55504.5089113,-51243.6956472,-42700.6711085,-64046.493787,+0,-17255.9035804,+0,-34507.3042338,-56065.2629503,+0,-47442.0264037,-47444.4741238,-60382.2510477,-47443.844256,-47443.5043637,-21568.5350004,-51761.9716895,+0
2010-08-16 18:17:00 UTC,-51310.0396306,-42758.1905553,-55579.7329018,-51313.1494351,-42758.5450764,-64133.2965901,+0,-17250.9037098,+0,-34497.2712068,-56049.0196814,+0,-47428.2813753,-47430.7281094,-60364.7566305,-47430.0984373,-47429.7587886,-21562.2856718,+0,+0
2010-08-16 18:17:30 UTC,-51371.7105326,-42809.5825561,-55646.5325617,-51374.8250865,-42809.937735,-64210.3783465,+0,-17234.8221816,+0,-34465.1138481,-55996.7750154,+0,-47384.0720219,-47386.5155841,-60308.4877844,-47385.8865412,-47385.5476768,-21542.1854012,+0,-34467.3795199
2010-08-16 18:18:00 UTC,-51421.0994608,-42850.786991,-55700.09036,-51424.2746171,-42851.1426969,-64272.179993,+0,-17247.0063819,+0,-34489.4779318,-56036.3582857,+0,-47417.5673223,-47420.0132877,-60351.1199824,-47419.3837681,-47419.0443094,-21557.4144094,+0,-34491.7457743
2010-08-16 18:18:30 UTC,-51426.4203814,-42855.2210657,-55705.8538001,-51429.5959594,-42855.5768283,-64278.7400346,+0,+0,+0,-34501.5535569,-56055.9770306,+0,-47434.1686731,-47436.6158294,-60372.1686289,-47435.9860735,-47435.6463204,-21564.9623964,+0,-34503.822475
2010-08-16 18:19:00 UTC,-51409.5599557,-42841.1707926,-55687.5911609,-51412.7341971,-42841.5263756,-64257.6663931,-51665.3495526,+0,-47360.3519433,-34448.2111852,-55969.3139943,-21531.5453449,-47360.8345493,-47363.2764433,-60278.8305707,-47362.6477312,-47362.3092795,-21531.6202264,+0,-34450.4753504
2010-08-16 18:19:30 UTC,-51438.0748593,-42864.9330741,-55718.4775337,-51441.2513615,-42865.2889609,-64293.3068249,-51675.0468283,+0,-47369.2411796,-34454.6771923,-55979.8190353,-21535.5869393,-47369.7238982,+0,-60290.1447385,+0,-47371.198982,-21535.6618674,+0,-34456.9419337
2010-08-16 18:20:00 UTC,-51479.7425888,-42899.6559803,-55763.6106045,-51482.9223925,-42900.0123106,-64345.3868172,-51655.3857047,+0,-47351.2183475,-34441.5674316,-55958.5201761,-21527.3926498,-47351.6208158,+0,+0,+0,-47353.1752046,-21527.4674834,+0,-34443.8310048
2010-08-16 18:20:30 UTC,-51421.5659215,-42851.175706,-55700.5956147,-51424.7411145,-42851.5314168,-64272.6725043,-51694.4248081,-17236.0645564,-47387.0044615,+0,-56000.8111651,-21543.663222,+0,+0,+0,+0,-47388.963196,-21543.738243,+0,-34469.8640506
2010-08-16 18:21:00 UTC,-51407.1942846,-42839.1994115,-55685.0287465,-51410.3683385,+0,-64254.7095695,-51685.1194587,-17232.9616683,-47378.4744937,+0,-55990.7306973,-21539.7849729,+0,+0,+0,+0,-47380.4327806,+0,+0,-34463.6588212
2010-08-16 18:21:30 UTC,-51417.400995,-42847.7049541,-55696.0843077,-51420.5758581,+0,+0,-51657.7759814,-17223.8439291,-47353.4094509,+0,+0,-21528.3888602,+0,+0,+0,+0,-47355.3664229,+0,-51665.8069171,-34445.4249495
2010-08-16 18:22:00 UTC,+0,-42832.0621695,-55675.7517114,-51401.8029194,+0,+0,-51678.340866,-17230.7013321,-47372.2607369,+0,+0,-21536.9598159,+0,+0,+0,+0,-47374.2186976,+0,-51686.3760925,-34459.1385473
2010-08-16 18:22:30 UTC,+0,-42835.9769115,-55680.8401189,-51406.5010098,+0,+0,-51689.7880719,-17234.518427,-47382.754088,+0,+0,-21541.7307401,+0,+0,+0,+0,-47384.7125995,+0,-51697.8256879,-34466.7720643
2010-08-16 18:23:00 UTC,+0,-42893.0103691,-55754.9725922,-51474.9469817,+0,+0,-51661.0775521,-17224.9448444,-47356.4359135,+0,+0,-21529.7648763,+0,+0,+0,-47358.7314262,+0,+0,-51669.1091763,-34447.6265862
2010-08-16 18:23:30 UTC,+0,-42882.8594916,-55741.7784131,-51462.7648922,+0,+0,-51700.6639131,+0,-47392.7236842,+0,+0,-21546.2635326,+0,+0,+0,-47395.0217451,+0,-21546.3385836,-51708.7037983,-34474.0245685
2010-08-16 18:24:00 UTC,+0,-42854.3647167,-55704.7407126,-51428.5682528,+0,+0,-51717.317049,+0,-47407.9891738,-34482.8623819,+0,-21553.2041646,+0,+0,-60339.4629581,-47410.2883065,+0,-21553.2792955,-51725.3604092,-34485.1296352
2010-08-16 18:24:30 UTC,+0,+0,-55780.5025451,-51498.5185984,-42913.008209,+0,-51667.208274,+0,-47362.0557841,-34449.4505545,+0,-21532.3200159,+0,-47364.980428,-60280.9992092,-47364.3516916,+0,-21532.3949063,-51675.2411779,-34451.7148302
2010-08-16 18:25:00 UTC,+0,+0,-55799.2201222,-51515.8003969,-42927.4086675,+0,-51631.6128021,+0,-47329.4263563,-34425.7159934,-55932.7670345,+0,+0,-47332.3482441,-60239.4686638,-47331.719972,+0,-21517.5593867,-51639.6382773,+0
2010-08-16 18:25:30 UTC,+0,+0,-55824.1384221,-51538.8072784,-42946.5796831,+0,-51705.5901389,-17239.7876586,-47397.2394251,-34475.0430428,-56012.9065475,+0,+0,-47400.1670402,-60325.7807412,-47399.5378031,+0,-21548.3917412,-51713.6310518,+0
2010-08-16 18:26:00 UTC,+0,+0,-55790.2890041,-51507.5543633,-42920.537469,-64376.1715791,-51673.9026125,-17229.2213875,-47368.1923072,-34453.9142453,-55978.5795084,+0,-47368.5949318,-47371.1174693,-60288.8097399,-47370.4886457,+0,-21535.1849799,-51681.9369133,+0
2010-08-16 18:26:30 UTC,+0,+0,+0,-51477.7789705,-42895.7264349,-64338.9586239,-51663.163527,-17225.6404173,-47358.3480715,-34446.753574,-55966.9458769,+0,-47358.7506055,-47361.2724023,-60276.2800543,-47360.6437187,+0,-21530.7091323,-51671.1955868,+0
2010-08-16 18:27:00 UTC,-51478.3945785,+0,+0,+0,-42898.888961,-64343.7019552,-51657.9504474,-17223.9021054,-47353.5693793,-34443.277566,-55961.2985572,+0,-47353.9718693,-47356.4933067,-60270.1977629,-47355.864691,-47355.5263598,-21528.5364196,-51665.9814198,+0
2010-08-16 18:27:30 UTC,-51438.8347243,-42865.5662913,+0,+0,-42865.9221861,-64294.256571,-51625.7580537,-17213.1674831,-47324.0594631,-34421.812128,-55926.4245967,-21515.0445459,-47324.4616813,-47326.9808969,-60232.637713,-47326.3527012,-47326.0148948,-21515.119237,-51633.7823048,+0
2010-08-16 18:28:00 UTC,-51379.951303,-42816.497059,+0,+0,-42816.8523264,-64220.6588985,-51654.6025979,+0,-47350.5004942,-34441.0452668,-55957.671838,-21527.0662692,-47350.9029559,-47353.4241622,-60266.2917037,-47352.7955902,-47352.4573136,+0,-51662.6328714,+0
2010-08-16 18:28:30 UTC,-51344.8683516,-42787.2614365,+0,+0,-42787.6163298,-64176.8091449,+0,+0,-47335.2139476,-34429.925872,-55939.6066418,-21520.1160627,-47335.6162685,-47338.1363241,-60246.8350762,-47337.5079696,-47337.1699648,+0,-51645.9532829,+0
2010-08-16 18:29:00 UTC,-51420.1784813,-42850.0195126,+0,+0,-42850.3752086,-64270.9383599,+0,+0,-47230.872035,-34354.0278257,-55816.2984028,-21472.6757913,-47231.2733955,-47233.7855916,-60114.0292904,-47233.1587215,-47232.8225755,+0,-51532.1028241,-34356.2835908
2010-08-16 18:29:30 UTC,-51462.8516055,-42885.5802427,+0,+0,-42885.9363932,-64324.274981,+0,+0,-47266.5791986,-34380.0011288,-55858.4960908,-21488.9104723,-47266.9808877,-47269.4957746,-60159.4771641,-47268.8683966,-47268.5316137,+0,-51571.0639392,-34382.2592116
2010-08-16 18:30:00 UTC,-51402.0212624,-42834.8885848,+0,+0,-42835.2440874,-64248.2438726,+0,-17198.6784831,-47284.2286087,-34392.8392659,-55879.3536506,-21496.9349834,-47284.6304604,-47287.1466768,-60181.941232,-47286.5190477,-47286.1819503,+0,-51590.3217182,-34395.0984939
2010-08-16 18:30:30 UTC,-51420.9108551,-42850.6298205,+0,+0,-42850.9855244,-64271.8537448,+0,-17217.2504785,-47335.2837846,+0,-55939.6891734,-21520.1478147,-47335.6861062,-47338.2061668,-60246.9239642,-47337.5778115,-47337.2398054,-21520.2225647,-51646.0294836,-34432.2392106
2010-08-16 18:31:00 UTC,-51385.1646803,-42820.8415148,+0,+0,-42821.1968377,-64227.1750353,+0,-17213.5584235,+0,+0,-55927.6946565,-21515.5331756,-47325.5364005,-47328.0556973,-60234.0055969,-47327.4274863,-47327.0896607,-21515.6078724,-51634.9549519,-34424.855751
2010-08-16 18:31:30 UTC,-51350.7551444,-42792.1670685,-55623.8957958,+0,+0,-64184.1669757,+0,-17223.7551231,+0,+0,-55960.8210514,-21528.2778631,-47353.567806,-47356.0892127,-60269.6834781,-47355.4606029,-47355.1222789,-21528.3527069,-51665.5405385,-34445.2473532
2010-08-16 18:32:00 UTC,-51358.3210148,-42798.4719238,-55632.090887,-51361.4911937,+0,-64193.623464,+0,-17237.3088161,+0,+0,-56004.8534394,-21545.2184019,-47390.8278135,-47393.3520237,-60317.1073607,+0,-47392.3838979,-21545.2934409,-51706.195621,-34472.3523509
2010-08-16 18:32:30 UTC,-51357.3980383,-42797.7027812,-55631.0911513,-51360.5681434,+0,-64192.4698477,+0,+0,+0,+0,-56026.1723665,-21553.4204128,-47408.8677936,-47411.3933612,-60340.0683299,+0,-47410.4246583,-21553.4955462,-51725.8793765,-34485.4756339
2010-08-16 18:33:00 UTC,-51365.2283412,-42804.2279956,-55639.5726681,-51368.3990672,+0,-64202.2568478,+0,+0,+0,+0,-56065.9853508,-21568.7376223,-47442.5573608,-47445.0854615,-60382.9478167,+0,-47444.1156819,-21568.8129318,-51762.638681,-34509.9832914
2010-08-16 18:33:30 UTC,-51400.8804473,-42833.9379111,-55678.1898128,-51404.0540008,+0,-64246.8179808,+0,+0,+0,+0,-56020.6601518,+0,-47404.2033821,-47406.7285985,-60334.131549,+0,-47405.7600449,-21551.3748121,-51720.7899504,-34482.0824815
2010-08-16 18:34:00 UTC,-51303.422925,-42752.7237823,-55572.6271544,-51306.5887489,+0,-64125.0070129,-51727.4394392,+0,+0,-34489.6118486,-56036.5758546,+0,-47417.6711779,-47420.1974072,-60351.2731221,+0,-47419.228423,-21557.4981153,-51735.48491,-34491.8797029
2010-08-16 18:34:30 UTC,-51309.7502793,-42757.9965468,-55579.4807277,-51312.9166053,+0,-64132.9154955,-51785.461284,-17266.4208519,+0,-34528.2999956,-56099.4308129,+0,-47470.8587598,-47473.3889879,-60418.9693371,+0,-47472.4183041,-21581.680518,-51793.5188547,-34530.5712955
