# file...... Output/Qh/house_Qh_file_017.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_2B_tm_2_B_2_Meter_38_321:Qh,house_2_3B_tm_2_B_3_Meter_38_322:Qh,house_2_4B_tm_2_B_4_Meter_38_323:Qh,house_2_5B_tm_2_B_5_Meter_38_324:Qh,house_2_6B_tm_2_B_6_Meter_38_325:Qh,house_2_7B_tm_2_B_7_Meter_38_326:Qh,house_2_8B_tm_2_B_8_Meter_38_327:Qh,house_2_1B_tm_2_B_1_Meter_39_328:Qh,house_2_2B_tm_2_B_2_Meter_39_329:Qh,house_2_3B_tm_2_B_3_Meter_39_330:Qh,house_2_4B_tm_2_B_4_Meter_39_331:Qh,house_2_5B_tm_2_B_5_Meter_39_332:Qh,house_2_6B_tm_2_B_6_Meter_39_333:Qh,house_2_7B_tm_2_B_7_Meter_39_334:Qh,house_2_8B_tm_2_B_8_Meter_39_335:Qh,house_2_1C_tm_2_C_1_Meter_41_336:Qh,house_2_2C_tm_2_C_2_Meter_41_337:Qh,house_2_3C_tm_2_C_3_Meter_41_338:Qh,house_2_4C_tm_2_C_4_Meter_41_339:Qh,house_2_5C_tm_2_C_5_Meter_41_340:Qh
2010-08-16 19:45:30 UTC,+0,+0,-39238.1963192,-43594.3341443,-56666.8958077,+0,+0,-30507.8377966,-47934.0307533,-56649.0445148,-52289.3960337,-21791.8938114,+0,-47933.6905499,+0,+0,-39005.8678709,+0,-30337.9020828,-43335.796306
2010-08-16 19:46:00 UTC,-47967.6921514,+0,-39252.4694007,-43610.1914373,-56687.507498,+0,+0,-30519.7832468,-47952.7986995,-56671.224773,-52309.8688619,-21800.4266082,+0,-47952.458498,+0,+0,-39005.291715,+0,-30337.4539626,-43335.1562139
2010-08-16 19:46:30 UTC,-47907.3861538,+0,-39203.1183855,-43555.3628078,-56616.2399309,+0,+0,-30483.4213469,+0,-56603.7081624,-52247.5496622,-21774.4528105,+0,-47895.3289443,+0,+0,+0,+0,-30363.7627887,-43372.7355708
2010-08-16 19:47:00 UTC,-47811.0608055,+0,-39124.2911648,-43467.7863269,-56502.4059328,+0,+0,-30420.1413794,+0,-56486.2102175,-52139.096687,-21729.2510707,+0,-47795.9074056,-47799.7361186,+0,+0,+0,+0,-43432.7425625
2010-08-16 19:47:30 UTC,-47729.76927,+0,-39057.7667606,+0,-56406.3383864,+0,+0,-30368.4273399,+0,-56390.1878425,-52050.4661048,+0,+0,-47714.6575376,-47718.4784896,+0,+0,+0,+0,-43461.2578111
2010-08-16 19:48:00 UTC,-47752.2233493,+0,-39076.1419123,+0,-56432.873846,+0,+0,-30385.7891452,+0,-56422.4251566,+0,+0,+0,-47741.9353209,-47745.7588786,+0,+0,+0,+0,-43468.8468427
2010-08-16 19:48:30 UTC,-47761.0513128,+0,-39083.3662193,+0,-56443.3064302,-26054.9848108,+0,-30391.8662544,+0,-56433.7091032,+0,+0,+0,-47751.4832953,-47755.3077649,+0,+0,+0,+0,-43452.3780533
2010-08-16 19:49:00 UTC,-47792.2041108,+0,-39108.8599104,+0,+0,-26071.9800578,+0,+0,+0,-56468.9973483,+0,+0,-26066.6567958,-47781.3426406,-47785.1699622,+0,+0,+0,+0,-43441.4695724
2010-08-16 19:49:30 UTC,-47791.0060401,-26072.692649,-39107.8794772,+0,+0,-26071.3264567,+0,+0,+0,-56468.4374151,+0,+0,-26066.3983131,-47780.8688499,-47784.6961264,+0,+0,+0,+0,-43452.3054205
2010-08-16 19:50:00 UTC,-47799.1020563,-26077.1097045,+0,+0,+0,-26075.7431961,-52151.1929047,+0,+0,+0,+0,+0,-26073.0313967,-47793.0270797,-47796.8555173,+0,+0,-56488.598623,+0,-43455.5845854
2010-08-16 19:50:30 UTC,+0,-26087.5342343,+0,+0,+0,-26086.1669799,-52172.0405405,+0,+0,+0,+0,+0,-26084.4388136,+0,-47817.7669437,+0,+0,-56531.9873204,+0,-43488.9634719
2010-08-16 19:51:00 UTC,+0,-26063.9282596,+0,+0,+0,-26062.5626947,-52124.8318149,+0,+0,+0,+0,+0,-26060.8371126,+0,-47774.5016507,+0,+0,-56508.880492,+0,-43471.1874095
2010-08-16 19:51:30 UTC,+0,-26083.287043,+0,+0,+0,+0,-52163.5467381,+0,+0,+0,+0,+0,-26079.7971722,+0,-47809.2581514,+0,+0,-56510.0615638,-30433.3237516,+0
2010-08-16 19:52:00 UTC,+0,-26094.7060262,+0,+0,+0,+0,-52186.3831448,+0,+0,+0,+0,+0,+0,+0,-47830.1863634,-43417.2095559,-39079.6872502,-56439.4927075,-30395.31703,+0
2010-08-16 19:52:30 UTC,+0,+0,+0,+0,+0,+0,-52228.7850297,+0,-47861.9692239,+0,+0,-21759.1312256,+0,+0,-47865.4640011,-43435.704756,-39096.3354512,-56463.5349265,-30408.2656026,+0
2010-08-16 19:53:00 UTC,+0,+0,+0,+0,+0,+0,-52288.8606492,+0,-47917.012636,+0,+0,-21784.1565693,+0,+0,-47920.5126765,-43453.961926,-39112.7693921,-56487.2677266,-30421.0475287,+0
2010-08-16 19:53:30 UTC,+0,+0,+0,-43574.4317307,+0,+0,-52292.2254179,-30498.4658217,-47919.3060911,+0,+0,-21785.1992828,+0,+0,-47922.806351,-43443.544036,-39103.3918713,-56473.7253378,-30413.7539173,+0
2010-08-16 19:54:00 UTC,+0,+0,+0,-43612.7354431,+0,+0,-52338.1934322,-30524.4989773,-47960.207761,+0,+0,-21803.7951183,+0,+0,-47963.7119301,-43456.2687273,-39114.8458278,-56490.266376,-30422.6625308,+0
2010-08-16 19:54:30 UTC,+0,+0,-39229.69577,-43584.8900941,-56654.6202049,+0,-52304.776426,-30508.7158489,-47935.4102943,+0,+0,-21792.521016,+0,+0,+0,-43438.6580688,-39098.9938354,-56467.3739871,-30410.3332302,+0
2010-08-16 19:55:00 UTC,-47940.6750648,+0,-39230.3601464,-43585.6282117,-56655.5796279,+0,-52305.6622356,-30507.896536,-47934.1230411,+0,-52289.496705,-21791.9357697,+0,+0,+0,-43446.9493796,-39106.4571447,-56478.1520005,-30416.1380136,+0
2010-08-16 19:55:30 UTC,-47942.4739221,+0,-39231.8322296,-43587.2636856,-56657.705456,+0,+0,-30506.1094871,-47931.3153413,+0,-52286.4339534,-21790.6592565,+0,-47930.9751376,+0,-43419.6319347,-39081.8677214,-56442.641598,-30397.0129484,+0
2010-08-16 19:56:00 UTC,-47987.9682395,+0,-39269.0622032,-43628.6259241,-56711.4690867,-26178.7781535,+0,-30535.5192014,-47977.5220502,+0,-52336.8380843,-21811.6670135,+0,-47977.1818509,+0,-43396.5257371,-39061.0689933,-56412.6054666,+0,+0
2010-08-16 19:56:30 UTC,-47875.5274086,+0,-39177.0469898,-43526.3976724,-56578.5903559,-26117.4366487,+0,-30464.8869183,-47866.5490169,+0,-52215.784253,+0,+0,-47866.2088053,+0,-43413.153129,-39076.0359131,-56434.2196905,+0,+0
2010-08-16 19:57:00 UTC,-47828.5233733,-26093.1614998,-39138.5815439,-43483.6628359,-56523.0425968,-26091.7938427,+0,-30431.9916283,-47814.8659966,-56508.2137028,-52159.4063473,+0,-26084.7602968,-47814.5257771,+0,-43394.8352206,-39059.5472981,-56410.4079359,+0,-43395.4325563
2010-08-16 19:57:30 UTC,-47814.230897,-26085.3637559,-39126.8853888,-43470.6684911,-56506.1522383,-26083.9966568,+0,+0,-47802.5754946,-56493.6885911,-52145.9993765,+0,-26078.0550492,-47802.2352731,+0,-43398.5228755,+0,-56415.20158,+0,-43399.1203028
2010-08-16 19:58:00 UTC,-47773.520049,-26063.1525746,-39093.5699293,-43433.6552545,-56458.0415545,-26061.7870652,+0,+0,-47761.8806495,-56445.5947725,-52101.607814,+0,-26055.8534316,-47761.5404207,+0,-43429.3828915,+0,+0,+0,-43429.9810843
2010-08-16 19:58:30 UTC,-47745.6034085,-26047.9217055,-39070.7245261,-43408.2741758,-56425.0506273,-26046.5572867,+0,+0,-47733.9749864,-56412.6154135,-52071.167203,+0,-26040.6291225,-47733.634752,+0,+0,+0,+0,+0,-43406.6156368
2010-08-16 19:59:00 UTC,-47702.9228039,-26024.6358547,-39035.7971268,-43369.470087,-56374.6121555,+0,+0,+0,-47690.589822,-56361.3421317,-52023.8409355,+0,-26016.9597625,-47690.2495782,+0,+0,+0,+0,+0,-43431.6842531
2010-08-16 19:59:30 UTC,+0,-26032.5327038,-39047.6419335,+0,-56391.7171774,+0,+0,+0,+0,-56379.1489923,-52040.2770247,+0,-26025.1799698,-47705.3169528,+0,+0,+0,+0,+0,-43420.6206674
2010-08-16 20:00:00 UTC,+0,+0,+0,+0,-56365.5577408,+0,+0,+0,+0,-56352.2896699,-52015.4853318,+0,-26012.7808612,-47682.5897869,+0,+0,+0,+0,+0,-43426.2851767
2010-08-16 20:00:30 UTC,+0,+0,+0,+0,-56344.4130496,+0,-52026.2709355,+0,+0,-56333.1801263,-51997.8468404,+0,+0,-47666.4201397,+0,+0,+0,+0,+0,-43390.2714364
2010-08-16 20:01:00 UTC,+0,+0,+0,+0,-56308.0333358,+0,-51984.7818836,+0,+0,-56294.8297314,-51962.4486589,+0,+0,-47633.9697381,-47637.7829816,+0,+0,+0,-30405.8583203,-43432.7376936
2010-08-16 20:01:30 UTC,+0,+0,+0,+0,-56272.9958383,+0,-51952.432672,+0,+0,-56258.1333282,-51928.5771462,-21641.5093262,+0,-47602.9188707,-47606.7291469,+0,+0,+0,-30417.4358667,-43449.2748902
2010-08-16 20:02:00 UTC,+0,+0,+0,+0,-56214.7537868,+0,-51898.6592948,-30264.7049036,+0,-56197.596558,-51872.7005012,-21618.220676,+0,-47551.6953423,-47555.5007234,+0,+0,+0,-30422.439513,-43456.422025
2010-08-16 20:02:30 UTC,+0,+0,+0,+0,+0,+0,-52080.4110219,-30371.6646951,+0,-56396.1989478,-52056.0144756,-21694.6235155,+0,+0,-47723.5653057,+0,+0,+0,-30426.0222929,-43461.5396152
2010-08-16 20:03:00 UTC,+0,+0,+0,+0,+0,-26072.5446119,-52144.795715,-30409.664515,+0,-56466.7568257,-52121.1408146,-21721.7673041,+0,+0,-47783.273951,+0,+0,+0,-30439.2870114,+0
2010-08-16 20:03:30 UTC,-47806.3780431,+0,+0,+0,+0,-26079.7976528,-52159.3018446,-30418.967469,+0,-56484.030506,-52137.0847693,-21728.4125306,+0,+0,-47797.8915677,+0,-39159.2846004,+0,-30457.2259455,+0
2010-08-16 20:04:00 UTC,-47854.9250717,-26107.6510979,+0,+0,+0,-26106.2824042,-52212.2715206,-30450.3158434,+0,-56542.2380186,-52190.8114771,-21750.8051003,+0,+0,-47847.1488817,+0,-39063.7293063,+0,-30382.9053229,+0
2010-08-16 20:04:30 UTC,-47892.7051296,-26128.2634198,-39191.2323507,+0,+0,-26126.8932519,-52253.4933498,-30477.4117514,+0,+0,-52237.2500591,-21770.160075,+0,+0,-47889.7243487,+0,-39061.7457104,-56413.582736,-30381.3625295,+0
2010-08-16 20:05:00 UTC,-47918.1100429,-26142.1240186,-39211.9418808,+0,+0,-26140.7528598,-52281.2126549,-30495.5898705,+0,+0,+0,+0,-26139.273845,+0,-47918.2874043,+0,-39046.1988472,-56391.1309973,-30369.2705512,+0
2010-08-16 20:05:30 UTC,-47916.0824931,-26141.0178131,-39210.2826446,-43563.4117318,+0,-26139.6467333,-52279.0003949,-30493.0695034,-47910.8277332,+0,+0,+0,-26137.1134999,+0,-47914.3271824,-43353.4582829,-39022.4432747,-56356.8247918,+0,+0
2010-08-16 20:06:00 UTC,-47950.018815,-26159.5330399,-39238.054278,-43594.2659465,+0,+0,+0,+0,-47943.3611745,+0,+0,+0,-26154.8625504,+0,-47946.8637338,-43350.0159372,-39019.3446712,-56352.3499969,+0,+0
2010-08-16 20:06:30 UTC,-47977.1995248,-26174.362489,-39260.2974854,-43618.9780948,+0,+0,+0,+0,-47970.5355502,+0,+0,+0,-26169.6878903,+0,-47974.0407062,-43332.1928834,-39003.3013739,-56329.1813437,+0,+0
2010-08-16 20:07:00 UTC,-47844.8708654,+0,-39152.0069336,-43498.6675649,+0,+0,+0,+0,-47837.5318218,+0,+0,+0,-26097.1259403,+0,-47841.0242619,-43348.1235599,-39017.6412612,-56349.8900461,+0,+0
2010-08-16 20:07:30 UTC,-47901.0356689,+0,-39197.969145,-43549.621923,+0,+0,+0,+0,-47890.5502733,+0,+0,+0,-26126.0508623,-47890.210065,-47894.0477838,-43331.0264447,-39002.2514123,-56327.6650597,+0,+0
2010-08-16 20:08:00 UTC,+0,+0,-39183.4272633,-43533.4660105,-56587.6785867,+0,+0,+0,-47876.1382456,+0,+0,+0,-26118.188189,-47875.6480587,+0,-43298.9008116,-38973.3337467,-56285.9041103,+0,+0
2010-08-16 20:08:30 UTC,+0,+0,-39167.2077912,-43515.4463089,-56564.2562305,+0,+0,+0,-47858.0359019,+0,+0,+0,+0,-47857.545826,+0,-43331.0956307,+0,-56327.7549963,+0,+0
2010-08-16 20:09:00 UTC,+0,+0,-39133.0071157,-43477.4496374,-56514.8674253,+0,+0,+0,-47816.2515591,+0,+0,+0,+0,-47815.7617389,+0,-43314.1342631,+0,-56305.7064716,+0,+0
2010-08-16 20:09:30 UTC,+0,+0,-39105.6655754,-43447.0734099,-56475.3838218,+0,+0,+0,-47782.8473043,+0,+0,+0,+0,-47782.3576881,+0,-43303.6547747,+0,-56292.083911,+0,-43304.2798684
2010-08-16 20:10:00 UTC,+0,+0,+0,-43430.8476309,-56454.2932435,+0,+0,+0,-47763.9193668,+0,+0,+0,+0,-47763.4298661,+0,-43286.5203526,+0,-56269.5837785,+0,-43287.144996
2010-08-16 20:10:30 UTC,+0,+0,+0,-43407.1364885,-56423.4730474,-26045.9399228,+0,+0,-47737.1047086,+0,+0,-21702.3618907,+0,-47736.6153713,+0,-43276.6098611,+0,-56256.7009771,-30296.9332294,-43277.2342439
2010-08-16 20:11:00 UTC,+0,+0,+0,-43370.7577316,-56376.1872459,-26024.1109367,+0,-30355.7724612,-47695.1152265,+0,+0,-21683.2714763,+0,-47694.6261444,+0,-43330.1744387,+0,-56326.3304019,-30334.4341657,-43330.8002289
2010-08-16 20:11:30 UTC,+0,-26023.5836965,+0,+0,-56372.0933223,-26022.2210208,-52044.1481988,-30354.1802036,-47692.613571,+0,+0,-21682.134105,+0,-47692.124504,+0,+0,+0,-56333.4129376,-30338.2486695,-43336.2488304
2010-08-16 20:12:00 UTC,+0,-26034.5788901,+0,+0,-56395.90933,-26033.2154268,-52066.1370844,-30365.4185328,-47710.2705274,-56384.4149274,+0,-21690.1617966,+0,-47709.7813532,+0,+0,+0,+0,-30337.1203727,-43334.6371819
2010-08-16 20:12:30 UTC,-47703.7664608,-26025.180859,+0,+0,-56375.5528375,-26023.8180689,-52047.3423058,-30357.2885926,+0,-56369.3193957,+0,-21684.3544696,+0,-47697.00818,+0,+0,+0,+0,-30341.7251518,-43341.2146053
2010-08-16 20:13:00 UTC,-47679.3787937,-26011.8752524,+0,+0,-56346.7323894,-26010.5134156,-52020.7329099,-30339.6025677,+0,-56336.480293,-52001.0645107,-21671.7211009,+0,-47669.2211794,+0,+0,+0,+0,-30354.7628396,-43359.8375173
2010-08-16 20:13:30 UTC,-47658.2526773,-26000.3491069,+0,+0,-56321.7663224,+0,-51997.6821933,-30324.6195324,+0,-56308.6600546,-51975.3857029,-21661.0185143,-25992.725769,-47645.6809203,+0,+0,+0,+0,-30379.493365,-43395.1623708
2010-08-16 20:14:00 UTC,-47701.3107313,-26023.8410436,+0,+0,-56372.6507467,+0,-52044.6628581,-30354.9052431,+0,-56364.8940339,-52027.2911374,+0,-26018.6853176,+0,+0,+0,+0,+0,-30365.5888179,-43375.3012441
2010-08-16 20:14:30 UTC,-47711.6872007,+0,-39043.0166756,+0,-56384.9132768,+0,-52055.9846287,-30361.6410788,+0,-56377.5401094,-52038.9637963,+0,-26024.5231829,+0,+0,+0,+0,+0,-30353.1443892,-43357.5257376
2010-08-16 20:15:00 UTC,-47725.1565797,+0,-39054.0392827,+0,-56400.8308939,+0,-52070.6810745,+0,+0,-56392.0616019,-52052.3675144,+0,-26031.2268055,+0,-47720.0861522,+0,-39062.8488823,+0,+0,+0
2010-08-16 20:15:30 UTC,-47712.0945347,+0,-39043.3502637,+0,+0,+0,-52056.4294144,+0,+0,-56374.7920726,-52036.4271317,+0,-26023.2547912,+0,-47705.4721819,+0,-39054.7609292,+0,+0,+0
2010-08-16 20:16:00 UTC,-47704.0072577,+0,-39036.7320764,+0,+0,+0,-52047.605383,+0,+0,-56365.1881837,-52027.5624906,+0,-26018.8213045,+0,-47697.3450139,+0,-39037.9181366,+0,+0,+0
2010-08-16 20:16:30 UTC,-47751.8815355,+0,-39075.9097799,+0,+0,+0,+0,+0,+0,-56422.0718583,-52080.0676135,+0,+0,+0,-47745.4820955,+0,-39021.1370731,+0,+0,+0
2010-08-16 20:17:00 UTC,+0,+0,-39084.9757156,+0,+0,+0,+0,+0,+0,-56433.5936907,-52090.7025671,+0,+0,+0,-47755.2322986,+0,-39025.0905081,+0,+0,+0
2010-08-16 20:17:30 UTC,+0,+0,-39095.7563691,+0,+0,+0,+0,+0,+0,-56449.1562171,-52105.0671875,+0,+0,+0,-47768.401887,+0,-39005.8246914,+0,+0,+0
2010-08-16 20:18:00 UTC,+0,+0,-39125.3683399,-43468.962868,+0,-26083.0387552,+0,+0,+0,-56492.7351179,-52145.2916575,+0,+0,+0,-47805.2799727,+0,-38979.6522903,+0,+0,+0
2010-08-16 20:18:30 UTC,+0,+0,-39147.2382096,-43493.2601149,+0,-26097.6182593,+0,+0,+0,-56524.3065297,-52174.4329008,+0,+0,+0,-47831.9968743,-43298.9188361,-38973.3502559,+0,+0,+0
2010-08-16 20:19:00 UTC,+0,-26099.307096,-39147.7863791,-43493.8691269,+0,-26097.9836955,+0,+0,-47830.3760354,+0,-52176.2793016,+0,+0,+0,-47833.9113847,-43278.3688696,-38954.8523458,-56258.9874226,+0,+0
2010-08-16 20:19:30 UTC,+0,-26081.1715063,-39120.5840842,-43463.6475992,+0,-26079.8493409,+0,+0,-47792.5639666,+0,-52135.0324578,-21727.6198321,+0,-47792.2536929,-47796.0956298,-43308.536621,-38982.0076384,-56298.2029508,+0,+0
2010-08-16 20:20:00 UTC,+0,-26078.2836186,+0,-43458.8351626,+0,-26076.8951038,+0,-30412.5148576,-47784.2038078,+0,-52125.9128787,-21723.8188919,+0,-47783.8935223,-47787.7346559,-43333.0786948,+0,-56330.1055733,-30336.4676569,+0
2010-08-16 20:20:30 UTC,+0,-26057.2031803,+0,-43423.7060623,+0,+0,+0,-30387.4760363,-47744.8641687,+0,-52082.999541,-21705.9333386,+0,-47744.5538836,-47748.3913504,-43333.0807192,+0,-56330.1080894,-30336.4692737,+0
2010-08-16 20:21:00 UTC,+0,-26064.7101578,+0,-43436.2158464,+0,+0,+0,-30396.2281471,-47758.6149003,+0,-52097.9993617,-21712.1850994,+0,-47758.3046351,-47762.1434233,-43346.9014176,+0,-56348.0738302,-30346.1452404,+0
2010-08-16 20:21:30 UTC,-47697.6198873,-26021.7832737,+0,-43364.681591,-56368.2887415,+0,+0,-30350.0045426,-47685.9914632,+0,-52018.7789584,-21679.1669019,+0,-47685.6810918,+0,-43336.7154385,+0,-56334.832918,-30339.0139655,-43337.3415553
2010-08-16 20:22:00 UTC,-47708.751825,+0,+0,-43374.8024727,-56381.4440564,+0,+0,-30357.7124859,-47698.101668,+0,+0,-21684.6727988,-26021.1049554,-47697.7913144,+0,-43347.4272394,+0,-56348.7573542,-30346.5133718,-43348.0536373
2010-08-16 20:22:30 UTC,-47672.8684963,+0,+0,-43342.1782397,-56339.0384578,+0,-52013.5309811,-30335.799215,-47663.6730041,+0,+0,-21669.0198282,-26002.3218663,-47663.3625995,+0,-43347.8245978,+0,-56349.2738864,-30346.7915653,-43348.4510061
2010-08-16 20:23:00 UTC,-47678.1961145,+0,+0,-43347.0219781,-56345.334441,+0,-52019.3439256,-30340.0919168,-47670.4174096,+0,+0,+0,-26006.0013809,-47670.107015,+0,-43358.8429726,+0,-56363.5968431,-30354.5056058,-43359.4696701
2010-08-16 20:23:30 UTC,-47721.9072986,+0,+0,+0,-56396.9907118,+0,-52067.0370352,-30367.139901,-47712.9133921,+0,+0,+0,-26029.1857197,-47712.6030604,+0,-43359.6187319,+0,-56364.6052647,-30355.0487201,-43360.2454496
2010-08-16 20:24:00 UTC,-47742.4609746,+0,+0,+0,-56421.2802913,+0,-52089.4630736,+0,-47736.6551715,+0,+0,+0,-26042.1384131,-47736.3448745,+0,-43340.4157845,+0,-56339.6430549,-30341.6046037,-43341.0419985
2010-08-16 20:24:30 UTC,-47687.8230263,+0,+0,+0,-56356.7111714,+0,-52029.8478133,+0,-47682.0281882,+0,+0,+0,-26012.3358204,-47681.7178109,+0,+0,+0,-56376.4158795,+0,-43369.3313665
2010-08-16 20:25:00 UTC,-47704.6717902,+0,-39037.2761397,+0,-56376.6224212,+0,-52048.2314368,+0,-47701.6598275,+0,+0,+0,+0,-47701.3494792,+0,+0,+0,-56384.1562718,+0,-43375.2860574
2010-08-16 20:25:30 UTC,+0,+0,-39093.6294577,+0,-56458.0010913,-26061.8135476,-52123.3670421,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56314.2600877,+0,-43321.5150219
2010-08-16 20:26:00 UTC,+0,+0,-39112.7085171,+0,-56485.5529416,-26074.5324985,-52148.8050601,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56310.6211307,+0,-43318.7155687
2010-08-16 20:26:30 UTC,+0,-26071.4276425,-39105.9687557,+0,-56475.8201293,-26070.0394733,-52139.8189686,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39020.3532814,+0,+0,-43351.838838
2010-08-16 20:27:00 UTC,+0,-26072.2528883,-39107.2065749,+0,-56477.6076499,-26070.8646587,-52141.469347,+0,+0,-56478.6019324,+0,+0,+0,+0,+0,+0,-39001.8224876,+0,+0,+0
2010-08-16 20:27:30 UTC,+0,-26075.9702438,-39112.7823846,+0,-56485.6596122,-26074.5817418,+0,+0,+0,-56484.9411939,+0,+0,+0,+0,+0,+0,-39000.3467294,+0,+0,+0
2010-08-16 20:28:00 UTC,+0,-26079.4816551,-39118.0492906,+0,-56493.2654912,+0,+0,+0,+0,-56491.6903986,+0,+0,+0,+0,+0,+0,-39036.2400902,+0,+0,+0
2010-08-16 20:28:30 UTC,+0,-26092.1691229,-39137.07973,+0,+0,+0,+0,+0,+0,-56515.6290433,+0,-21740.6028045,+0,+0,+0,+0,-39024.8276438,+0,+0,+0
2010-08-16 20:29:00 UTC,+0,-26079.417546,-39117.9531309,+0,+0,+0,+0,-30419.869003,+0,-56485.656218,+0,-21729.0721509,+0,+0,+0,+0,-38998.095442,+0,+0,+0
2010-08-16 20:29:30 UTC,+0,+0,-39121.9493549,+0,+0,+0,+0,-30419.751789,+0,-56485.438576,+0,-21728.9884233,+0,+0,-47799.1056595,+0,-39003.1721584,+0,-30335.8004294,+0
2010-08-16 20:30:00 UTC,+0,+0,+0,+0,+0,+0,+0,-30435.9786581,+0,-56515.5684992,+0,-21740.5795129,+0,+0,-47824.6027198,+0,-39015.763483,+0,-30345.5936572,+0
2010-08-16 20:30:30 UTC,-47776.3267153,+0,+0,-43436.2401275,+0,+0,+0,-30397.1703767,+0,-56443.5092501,-52099.6132017,-21712.8582326,-26054.9265735,+0,-47763.6236495,+0,-39019.7560204,+0,-30348.6989449,+0
2010-08-16 20:31:00 UTC,-47714.3313958,+0,+0,-43379.8755214,+0,+0,+0,-30357.7343509,+0,-56370.2847536,-52032.025699,-21684.6885023,-26021.1237527,+0,-47701.6583576,+0,+0,+0,-30367.596786,+0
2010-08-16 20:31:30 UTC,-47679.0882487,+0,+0,-43347.8333263,+0,+0,+0,-30333.3285763,+0,-56324.9683088,-51990.1978228,-21667.2551,-26000.2041994,-47659.4803806,-47663.3098963,+0,+0,+0,-30377.766401,+0
2010-08-16 20:32:00 UTC,-47667.1351448,+0,+0,-43336.9658602,+0,+0,+0,-30324.6422434,-47646.1432939,-56308.8395978,-51975.3107393,+0,-25992.758658,-47645.8329766,-47649.6611803,+0,+0,+0,-30354.7672817,+0
2010-08-16 20:32:30 UTC,-47654.1984192,+0,+0,-43325.20411,+0,+0,+0,-30316.4144042,-47633.216264,-56293.5622131,-51961.209445,+0,-25985.7061172,-47632.9059273,-47636.7328888,-43386.2018277,+0,+0,-30373.6601213,+0
2010-08-16 20:33:00 UTC,-47670.2776743,+0,+0,-43339.8229702,+0,-26005.4826425,+0,+0,-47651.9898857,-56315.7491998,-51981.6884233,+0,-25995.9483567,-47651.6795771,-47655.5083428,-43397.3685093,+0,+0,-30381.4779917,+0
2010-08-16 20:33:30 UTC,-47698.9727601,+0,+0,-43365.9118307,+0,-26021.1371205,-52042.013888,+0,-47687.5051383,+0,-52020.4298084,+0,+0,-47687.1948824,-47691.027061,-43357.7927449,+0,-56362.231409,-30353.7707267,+0
2010-08-16 20:34:00 UTC,-47676.0364984,+0,+0,-43345.0587503,+0,-26008.6243437,-52016.9882187,+0,-47664.5781256,+0,-51995.4201529,+0,+0,-47664.2678358,-47668.0978112,-43350.9516817,+0,-56353.3386044,+0,-43351.578324
2010-08-16 20:34:30 UTC,+0,-26006.5101694,+0,-43339.2297441,-56335.2053368,-26005.1266804,-52009.9928597,+0,-47659.1302774,+0,-51989.4774335,+0,+0,-47658.8199795,-47662.6494314,-43320.2828402,+0,-56313.471701,+0,-43320.9086779
2010-08-16 20:35:00 UTC,+0,-25993.020216,-38988.3622723,-43316.7498059,-56305.9854864,-25991.6377163,-51983.0148063,+0,-47635.4937685,+0,-51963.6938333,+0,+0,-47635.1834352,-47639.0106154,-43325.5566515,+0,-56320.3272098,+0,-43326.1826276
2010-08-16 20:35:30 UTC,+0,-26009.6027795,-39013.2350618,+0,-56341.9034947,+0,-52016.1775748,+0,-47667.0755942,+0,-51998.1443263,+0,+0,-47666.765364,+0,-43310.3886582,+0,-56300.609988,+0,-43311.0143113
2010-08-16 20:36:00 UTC,+0,-26019.9901081,-39028.81543,+0,-56364.4029211,+0,-52036.950805,+0,-47687.3116656,+0,-52020.2186011,+0,+0,-47687.0014653,+0,-43331.1146627,+0,-56327.5520432,+0,-43331.7408596
2010-08-16 20:36:30 UTC,+0,-26061.7926331,-39091.5167044,+0,-56454.9491029,+0,-52120.5501126,+0,-47763.9128731,+0,-52103.7781091,+0,+0,-47763.6027837,+0,-43319.7566326,+0,-56312.7875634,+0,-43320.3825315
2010-08-16 20:37:00 UTC,+0,+0,-39085.9617962,+0,-56446.9273238,+0,-52113.1437802,+0,-47756.4027416,+0,-52095.5857721,+0,+0,-47756.0926415,+0,-43310.0183951,+0,-56300.1286772,+0,-43310.6440384
2010-08-16 20:37:30 UTC,+0,+0,-39083.0074628,+0,-56442.6610051,+0,-52109.2047817,+0,-47755.9239825,+0,-52095.0635234,+0,+0,+0,+0,-43293.3867278,+0,-56278.5089148,+0,-43294.0119345
2010-08-16 20:38:00 UTC,+0,+0,-39072.2300966,+0,-56427.0975351,+0,-52094.8353713,+0,-47741.3342953,+0,-52079.1485378,-21704.3290336,+0,+0,+0,+0,-38993.3122953,-56314.6258618,+0,-43321.7967363
2010-08-16 20:38:30 UTC,+0,+0,-39098.9677812,+0,-56465.7091173,+0,+0,-30405.8245358,+0,+0,-52114.4446552,-21719.0400668,+0,+0,+0,+0,-39043.0452031,-56386.4464683,+0,-43377.0483947
2010-08-16 20:39:00 UTC,+0,+0,-39102.6113109,+0,-56470.970697,+0,+0,-30410.8327597,+0,+0,+0,-21722.6175143,+0,+0,+0,+0,-39053.8289519,-56402.0195661,+0,-43389.0287927
