# file...... Output/Qh/house_Qh_file_016.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_12A_tm_2_A_12_Meter_35_301:Qh,house_2_13A_tm_2_A_13_Meter_35_302:Qh,house_2_14A_tm_2_A_14_Meter_35_303:Qh,house_2_15A_tm_2_A_15_Meter_35_304:Qh,house_2_1A_tm_2_A_1_Meter_37_305:Qh,house_2_2A_tm_2_A_2_Meter_37_306:Qh,house_2_3A_tm_2_A_3_Meter_37_307:Qh,house_2_4A_tm_2_A_4_Meter_37_308:Qh,house_2_5A_tm_2_A_5_Meter_37_309:Qh,house_2_6A_tm_2_A_6_Meter_37_310:Qh,house_2_7A_tm_2_A_7_Meter_37_311:Qh,house_2_8A_tm_2_A_8_Meter_37_312:Qh,house_2_9A_tm_2_A_9_Meter_37_313:Qh,house_2_10A_tm_2_A_10_Meter_37_314:Qh,house_2_11A_tm_2_A_11_Meter_37_315:Qh,house_2_12A_tm_2_A_12_Meter_37_316:Qh,house_2_13A_tm_2_A_13_Meter_37_317:Qh,house_2_14A_tm_2_A_14_Meter_37_318:Qh,house_2_15A_tm_2_A_15_Meter_37_319:Qh,house_2_1B_tm_2_B_1_Meter_38_320:Qh
2010-08-16 20:24:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-38996.4120764,-47656.648388,+0,+0,-47660.4686055,+0,+0,-47661.0253334,-21667.3396537,-43359.3109503
2010-08-16 20:25:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-38970.313778,-47624.7556064,+0,-25983.0728676,-47628.5724277,+0,+0,-47629.1284284,-21652.8382121,-43374.6310439
2010-08-16 20:25:30 UTC,+0,+0,-30335.3890807,+0,+0,+0,+0,+0,+0,+0,-38973.1043653,-47628.1654688,+0,-25984.9336789,-47631.9828409,-43301.2205052,+0,-47632.5389986,+0,-43437.2457213
2010-08-16 20:26:00 UTC,+0,+0,-30336.1803789,+0,+0,+0,+0,+0,+0,+0,-38974.5332102,-47629.9115532,+0,-25985.8863829,-47633.7291114,-43302.8079942,+0,-47634.2853089,+0,-43458.4446337
2010-08-16 20:26:30 UTC,+0,+0,-30338.7475922,+0,+0,+0,+0,+0,+0,+0,-38977.7122293,-47633.7963951,+0,-25988.0060417,-47637.614367,-43306.3399789,+0,-47638.1706531,+0,-43450.9560249
2010-08-16 20:27:00 UTC,+0,+0,-30325.028386,+0,+0,+0,+0,+0,+0,+0,-38954.0879447,-47604.9269222,-25971.7575786,-25972.2541937,-47608.7418191,-43280.0926973,-56261.790498,-47609.2974467,+0,-43452.3313767
2010-08-16 20:27:30 UTC,+0,+0,-30308.3531265,+0,+0,-56224.4053114,+0,+0,+0,+0,-38929.6457963,-47575.0579991,-25955.4608062,-25955.9570227,-47578.8697148,-43252.9367448,-56226.4892369,-47579.4246606,+0,-43458.5267085
2010-08-16 20:28:00 UTC,+0,+0,-30299.4397372,+0,+0,-56208.4897648,+0,+0,-34595.907659,+0,-38918.6255148,-47561.5909375,-25948.1130468,+0,-47565.4012183,-43240.6928854,-56210.5728856,-47565.9558565,+0,-43464.3788145
2010-08-16 20:28:30 UTC,+0,+0,+0,+0,+0,-56197.4799076,-34589.6791631,+0,-34589.130836,+0,+0,-47552.2748625,-25943.0301056,+0,-47556.0841505,-43232.2229817,-56199.5624716,-47556.6385758,+0,-43485.5237047
2010-08-16 20:29:00 UTC,+0,-56281.5479347,+0,+0,+0,-56232.5340275,-34611.2561896,+0,-34610.7074604,+0,+0,-47581.9361745,-25959.2136051,+0,-47585.7486228,-43259.190181,-56234.6183639,-47586.3037256,+0,-43464.2719706
2010-08-16 20:29:30 UTC,-38964.5124283,-56274.3632406,+0,+0,+0,-56235.3259368,-34612.9747067,+0,-34612.4259454,-51908.5964518,+0,+0,-25960.502551,+0,+0,-43261.338002,-56237.4104143,+0,+0,+0
2010-08-16 20:30:00 UTC,-38949.6840396,-56252.9481406,+0,+0,-30272.1859628,-56212.4923665,-34598.9198525,+0,-34598.3713532,-51887.5199946,+0,+0,+0,+0,+0,-43243.7720943,-56214.5756897,+0,+0,+0
2010-08-16 20:30:30 UTC,-38944.0596019,-56244.8250587,+0,+0,-30267.5884432,-56203.9552295,-34593.6652177,+0,-34593.116802,-51879.6397051,+0,+0,+0,+0,+0,-43237.204548,-56206.0382333,+0,+0,+0
2010-08-16 20:31:00 UTC,-38986.042101,-56305.4560171,+0,+0,-30301.7193589,-56267.3307646,-34632.6750566,+0,-34632.1259139,-51938.1382999,+0,+0,+0,+0,+0,+0,-56269.4169722,+0,-21646.7567961,+0
2010-08-16 20:31:30 UTC,-39007.7752265,-56336.8429128,+0,+0,-30318.8430706,-56299.1267023,-34652.2465564,+0,-34651.6970491,-51967.4874443,+0,+0,+0,+0,+0,+0,-56301.2145164,+0,-21658.9900419,+0
2010-08-16 20:32:00 UTC,-38996.8775669,-56321.1045546,+0,-38997.4449754,-30314.1576862,-56290.4267079,-34646.8914092,+0,+0,-51959.4569405,+0,+0,+0,-25986.4382654,+0,+0,+0,+0,-21655.6427853,+0
2010-08-16 20:32:30 UTC,-38985.5881344,-56304.8004009,+0,-38986.1553154,-30305.3970591,-56274.159654,-34636.8784739,+0,+0,-51944.4416856,+0,+0,+0,-25978.928042,+0,+0,+0,+0,-21649.3841592,+0
2010-08-16 20:33:00 UTC,-39005.6416828,-56333.7616569,-30340.4942408,-39006.2092678,-30322.218648,-56305.3945984,+0,+0,+0,-51973.2730068,+0,+0,+0,-25993.3486863,+0,+0,+0,+0,-21661.4015675,+0
2010-08-16 20:33:30 UTC,-39006.888908,+0,-30341.4644282,-39007.4565183,-30319.9389366,-56301.1615457,+0,-51971.4831335,+0,-51969.3657002,+0,+0,+0,-25991.3943582,+0,+0,+0,+0,-21659.7729331,+0
2010-08-16 20:34:00 UTC,-39020.6845954,+0,-30352.1957689,-39021.2524835,-30334.8858038,+0,+0,-51997.1027776,+0,-51994.9838486,+0,+0,+0,-26004.207859,+0,+0,+0,+0,+0,+0
2010-08-16 20:34:30 UTC,+0,+0,-30370.4196444,-39044.6806795,+0,+0,+0,-52025.2031266,+0,-52023.0825573,-39023.0893595,+0,-26017.7643079,-26018.2620686,+0,+0,+0,+0,+0,+0
2010-08-16 20:35:00 UTC,+0,+0,-30378.5284933,-39055.10523,+0,+0,+0,-52041.6850904,+0,-52039.5635595,-39035.452558,+0,-26026.0074542,+0,+0,+0,+0,+0,+0,+0
2010-08-16 20:35:30 UTC,+0,+0,-30379.0643829,-39055.7939862,+0,+0,+0,-52047.4728489,+0,+0,-39039.794168,+0,-26028.9023389,+0,+0,+0,+0,+0,+0,+0
2010-08-16 20:36:00 UTC,+0,+0,+0,-39024.8627781,+0,+0,+0,-52005.4979002,+0,+0,-39008.3085614,+0,-26007.9093518,+0,+0,+0,+0,+0,+0,-43365.2302891
2010-08-16 20:36:30 UTC,+0,+0,+0,-38975.1099375,+0,+0,+0,-51934.7662743,+0,+0,-38955.2524327,+0,-25972.5342453,+0,+0,+0,+0,-47610.7205874,+0,-43434.8982321
2010-08-16 20:37:00 UTC,+0,+0,+0,+0,+0,+0,+0,-51926.113112,-34622.6970737,+0,-38948.7616541,+0,-25968.2065266,+0,-47611.1240489,+0,+0,-47602.7876661,+0,-43428.7261242
2010-08-16 20:37:30 UTC,+0,+0,+0,+0,+0,+0,+0,-51939.3573291,-34631.5283104,+0,-38958.6962047,+0,+0,+0,-47614.3735956,+0,+0,-47614.9295081,+0,-43425.4435382
2010-08-16 20:38:00 UTC,+0,+0,+0,+0,+0,+0,+0,-51910.5760399,-34612.3369624,+0,-38937.1072219,-47584.1754458,+0,+0,-47587.988503,-43261.2263314,+0,-47588.5438135,+0,-43413.4687109
2010-08-16 20:38:30 UTC,+0,+0,+0,+0,+0,+0,+0,-51877.4023897,-34590.2167903,+0,-38912.2235078,-47553.7669189,+0,+0,-47557.576737,-43233.5797867,-56201.3262371,-47558.1313533,+0,-43443.1771897
2010-08-16 20:39:00 UTC,+0,+0,+0,+0,+0,+0,+0,-51898.5597589,-34604.3245133,+0,+0,-47573.1607578,+0,+0,-47576.9726422,-43251.2120991,-56224.247284,-47577.5277013,+0,-43447.225548
2010-08-16 20:39:30 UTC,+0,+0,+0,+0,+0,+0,-34626.1955817,+0,-34625.6465458,+0,+0,-47602.4720866,+0,-25970.9153947,-47606.2870922,-43277.8611027,-56258.8895392,-47606.8428203,-21642.7068527,-43434.7629298
2010-08-16 20:40:00 UTC,-38971.6310796,+0,+0,+0,+0,+0,-34614.6680961,+0,-34614.1192609,+0,+0,-47586.6251709,+0,-25962.2692577,-47590.4386718,-43263.4536834,-56240.1606743,-47590.9941155,-21635.5016291,-43438.0915602
2010-08-16 20:40:30 UTC,-38953.7851276,-56258.8700481,-30300.1565591,+0,+0,+0,-34601.7761419,+0,+0,+0,+0,-47568.902974,+0,-25952.5996199,-47572.7145874,-43247.3411797,-56219.2152959,-47573.2696267,-21627.4434603,-43452.548534
2010-08-16 20:41:00 UTC,-38939.2883778,-56237.9338998,-30288.879877,+0,+0,+0,-34588.9138799,+0,+0,+0,+0,-47551.2215956,+0,-25942.9522526,-47555.0313253,-43231.2657865,-56198.3181593,-47555.5859608,-21619.4038504,-43442.2619211
2010-08-16 20:41:30 UTC,-38945.3846707,-56246.7381418,-30293.6220404,+0,-30263.9256897,-56197.1535131,-34589.4790572,+0,+0,+0,+0,-47551.9985284,+0,-25943.376165,-47555.8083409,-43231.9721511,-56199.2363949,-47556.3629941,-21619.7571168,+0
2010-08-16 20:42:00 UTC,-38962.7848584,-56271.867424,-30307.1572385,+0,-30277.0116471,-56221.4519984,-34604.4356173,+0,+0,-51895.7898248,+0,-47572.5588781,-25954.0981208,-25954.594365,-47576.3708808,-43250.6650208,-56223.5361086,+0,+0,+0
2010-08-16 20:42:30 UTC,-38972.6392132,-56286.0990444,-30314.8227099,+0,-30286.5874703,-56239.2327382,-34615.3802787,+0,+0,-51912.2022827,+0,-47587.6041875,-25962.3069867,+0,-47591.4177928,-43264.3437768,-56241.3177472,+0,+0,+0
2010-08-16 20:43:00 UTC,-38959.0453003,-56266.4667684,-30304.2483242,+0,-30280.7946542,-56228.4764241,-34608.7593952,+0,+0,-51902.2736995,+0,-47578.5026498,-25957.3411004,+0,-47582.3152859,+0,+0,+0,+0,+0
2010-08-16 20:43:30 UTC,-38945.4418932,-56246.820782,+0,+0,-30272.1800989,-56212.4806023,-34598.9134122,+0,+0,-51887.5088049,+0,-47564.9676625,-25949.9562803,+0,+0,+0,+0,+0,+0,+0
2010-08-16 20:44:00 UTC,-38979.4167767,-56295.8871752,+0,+0,-30302.7887286,-56269.3158297,+0,+0,+0,-51939.9703893,+0,+0,-25976.1955006,+0,+0,+0,+0,+0,+0,+0
2010-08-16 20:44:30 UTC,-39032.2397528,-56372.1739127,+0,+0,-30343.1469767,-56344.2545101,+0,+0,+0,-52009.1423138,+0,+0,-26010.7925703,+0,+0,+0,+0,+0,+0,+0
2010-08-16 20:45:00 UTC,+0,+0,+0,-39058.4568957,-30364.1291568,-56383.2147107,+0,+0,+0,-52045.1043041,-39045.9176832,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 20:45:30 UTC,+0,+0,+0,-39065.655758,-30367.4398831,-56389.3621893,+0,+0,+0,-52050.7787161,-39043.8664402,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 20:46:00 UTC,+0,+0,+0,-39036.5771743,+0,-56347.9785586,+0,+0,-34681.7672455,-52012.5796781,-39015.2114908,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 20:46:30 UTC,+0,+0,+0,-39058.5960853,+0,-56379.7689923,+0,+0,-34701.3349907,-52041.9237439,-39037.2238965,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 20:47:00 UTC,+0,+0,+0,-39086.3588202,+0,-56415.814592,+0,+0,-34723.5218879,-52075.1955288,-39062.1826735,+0,+0,-26044.3285429,+0,+0,+0,+0,+0,+0
2010-08-16 20:47:30 UTC,+0,+0,+0,-39088.6799379,+0,+0,+0,+0,-34732.4294794,+0,-39072.2031188,+0,+0,-26051.0098246,+0,+0,+0,+0,+0,+0
2010-08-16 20:48:00 UTC,+0,+0,-30393.0716467,-39073.8010669,+0,+0,+0,+0,-34718.1432787,+0,-39056.1320975,+0,+0,-26040.294231,+0,+0,+0,+0,-21700.5235608,+0
2010-08-16 20:48:30 UTC,+0,+0,-30404.7742571,-39088.8456757,+0,+0,+0,+0,-34730.8493518,+0,-39070.4255809,+0,+0,-26049.8246246,+0,+0,+0,+0,-21708.4656905,-43307.879517
2010-08-16 20:49:00 UTC,+0,+0,-30405.8545193,-39090.2344361,+0,+0,+0,+0,-34732.5607333,+0,-39072.3507708,+0,+0,-26051.1082737,+0,+0,+0,+0,-21709.5354163,-43334.939821
2010-08-16 20:49:30 UTC,+0,+0,-30412.914336,-39099.3103755,+0,+0,+0,+0,+0,+0,+0,+0,+0,-26058.821261,+0,+0,+0,-47767.9740919,-21715.9630151,-43352.4204061
2010-08-16 20:50:00 UTC,+0,+0,-30364.1884601,-39036.6693364,+0,+0,+0,-52012.6291463,+0,+0,+0,+0,-26011.4766343,+0,+0,+0,-56347.8257348,-47682.1031372,-21676.9232473,-43340.2553417
2010-08-16 20:50:30 UTC,-38999.5098573,+0,-30335.7250627,+0,+0,+0,-34645.6399156,-51959.6954847,+0,+0,+0,+0,-25985.0028507,+0,+0,-43302.1621205,-56290.4795282,-47633.5753834,+0,-43384.89572
2010-08-16 20:51:00 UTC,-38939.4820246,+0,+0,+0,+0,+0,-34592.4237878,-51879.8886739,+0,+0,+0,+0,-25945.0889572,+0,+0,-43235.6520273,-56204.0200266,-47560.4112495,+0,-43444.137511
2010-08-16 20:51:30 UTC,-38914.2693758,+0,+0,+0,+0,+0,-34567.4950507,-51842.5037125,+0,+0,+0,+0,-25926.3915616,+0,-47525.5838883,-43204.4958235,-56163.5186562,-47526.1380039,+0,-43475.5144232
2010-08-16 20:52:00 UTC,-38939.7793358,-56238.6423736,+0,+0,+0,+0,-34590.6016987,-51877.1561356,+0,+0,+0,+0,-25943.7223287,+0,-47557.3513113,-43233.3747607,-56201.059704,-47557.9061524,+0,-43468.5521212
2010-08-16 20:52:30 UTC,-38939.3614676,-56238.0388894,+0,+0,+0,+0,-34592.0464413,-51879.3227769,+0,+0,+0,+0,+0,+0,-47559.3375684,-43235.1804153,-56203.4069565,-47559.8924549,+0,-43493.7306373
2010-08-16 20:53:00 UTC,-38927.9331524,-56221.5341631,+0,+0,+0,+0,-34579.5813813,-51860.6292607,+0,+0,+0,-47538.3916633,+0,+0,-47542.200387,-43219.6014499,-56183.1551494,-47542.7548821,+0,-43476.6450455
2010-08-16 20:53:30 UTC,-38935.5810322,-56232.5792004,+0,+0,-30259.9786755,+0,-34584.9679985,-51868.7074262,+0,+0,+0,-47545.7964894,+0,+0,-47549.6060021,-43226.3337018,-56191.9067105,-47550.1606664,+0,+0
2010-08-16 20:54:00 UTC,-38955.3256231,-56261.0939818,+0,+0,-30275.7127992,+0,-34602.9513572,-51895.6762272,+0,-51907.9014784,+0,-47570.517289,+0,+0,-47574.3296128,-43248.8092608,-56221.1237109,-47574.8849166,+0,+0
2010-08-16 20:54:30 UTC,-38939.888455,-56238.7996833,+0,+0,-30261.5969957,+0,+0,-51871.4810672,+0,-51869.3688129,+0,-47548.338868,+0,-25941.3802672,-47552.1488301,-43228.6452885,+0,-47552.7036277,+0,+0
2010-08-16 20:55:00 UTC,+0,-56284.4003079,+0,+0,-30288.6917207,+0,+0,-51917.922717,-34617.236646,-51915.8077496,+0,-47590.9094675,+0,-25964.6077637,-47594.7239631,-43267.3492338,+0,+0,+0,+0
2010-08-16 20:55:30 UTC,+0,-56316.9719629,+0,+0,-30307.5470729,-56278.1504467,+0,+0,-34638.7869182,-51948.1248351,+0,-47620.534558,+0,-25980.7718921,-47624.3522077,+0,+0,+0,+0,+0
2010-08-16 20:56:00 UTC,+0,-56349.4231785,-30348.9314283,+0,-30322.6093883,-56306.1187091,+0,+0,-34656.0020297,-51973.9408561,-38986.227191,-47644.2001187,+0,-25993.684363,-47648.0202873,+0,+0,+0,+0,+0
2010-08-16 20:56:30 UTC,+0,+0,-30360.4458436,+0,-30333.12981,-56325.653138,+0,+0,-34668.0261624,-51991.9719479,-38999.7534606,-47660.7292783,+0,-26002.7033419,-47664.5513816,+0,+0,+0,+0,+0
2010-08-16 20:57:00 UTC,+0,+0,-30372.0263114,+0,-30346.0147219,-56349.5783173,+0,+0,-34682.7526628,-52014.0560138,-39016.3197892,-47680.9737538,+0,-26013.7491899,+0,+0,+0,+0,-21678.4023554,+0
2010-08-16 20:57:30 UTC,+0,+0,-30377.8715935,+0,+0,-56365.1788853,+0,+0,-34692.3551722,-52028.4560721,-39027.1219706,-47694.1742952,+0,+0,+0,+0,+0,+0,-21684.4045543,+0
2010-08-16 20:58:00 UTC,+0,+0,-30341.7592512,+0,+0,-56294.8432745,+0,+0,-34649.0619808,-51963.5329949,-38978.4200236,-47634.6592746,-25987.9818015,+0,+0,+0,+0,+0,-21657.3434662,+0
2010-08-16 20:58:30 UTC,+0,+0,-30360.2161523,+0,+0,-56332.0032056,+0,+0,+0,-51997.8333589,-39004.1503896,-47666.1024371,-26005.1374894,+0,+0,+0,+0,+0,-21671.6404657,+0
2010-08-16 20:59:00 UTC,+0,+0,+0,-39062.6972861,+0,-56380.2629892,+0,+0,+0,-52042.3793063,-39037.5667335,+0,-26027.4179075,+0,+0,+0,+0,+0,-21690.2082794,+0
2010-08-16 20:59:30 UTC,+0,+0,+0,-39079.7122993,+0,-56412.6991297,+0,+0,+0,+0,-39060.0262397,+0,-26042.3927526,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:00:00 UTC,+0,+0,+0,-39116.6949844,+0,-56466.6604624,+0,+0,+0,+0,-39097.3902674,+0,-26067.3051661,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:00:30 UTC,+0,+0,+0,-39039.1617954,+0,-56362.6205187,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:01:00 UTC,+0,+0,+0,-38999.2461056,+0,-56304.6588886,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43310.9869266
2010-08-16 21:01:30 UTC,-38933.9093265,+0,+0,-38934.4757148,+0,+0,-34599.9600714,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43339.9243624
2010-08-16 21:02:00 UTC,-38905.5850001,+0,+0,-38906.1508176,+0,+0,-34571.9669813,+0,+0,+0,+0,+0,+0,+0,+0,+0,-56170.9514124,+0,+0,-43355.9316683
2010-08-16 21:02:30 UTC,-38879.5815404,+0,+0,-38880.1468335,+0,+0,-34547.243323,+0,+0,+0,+0,+0,+0,-25911.7752936,+0,+0,-56130.7829883,+0,+0,-43407.6705443
2010-08-16 21:03:00 UTC,-38858.8597885,+0,+0,-38859.4246636,+0,+0,-34527.0035883,+0,+0,+0,+0,+0,+0,-25896.5943442,+0,+0,-56097.8995747,-47470.609986,+0,-43442.6818545
2010-08-16 21:03:30 UTC,-38901.8839159,+0,+0,-38902.4496587,+0,+0,-34562.8015362,+0,+0,+0,+0,+0,+0,-25923.4448362,+0,-43198.7584363,-56156.0603518,-47519.8270522,+0,-43416.5139802
2010-08-16 21:04:00 UTC,-38884.0096543,-56158.0989206,-30245.8807674,+0,+0,+0,-34545.3690457,+0,-34544.9249697,+0,+0,+0,+0,-25910.3694793,+0,-43176.9709905,-56127.7378575,-47495.8598675,+0,-43416.8313431
2010-08-16 21:04:30 UTC,-38902.5151584,-56184.8244954,-30260.275766,+0,+0,+0,-34562.9867825,+0,-34562.5424853,+0,+0,+0,+0,-25923.5837814,+0,-43198.9899607,-56156.3613211,-47520.0817396,+0,-43434.0139785
2010-08-16 21:05:00 UTC,-38871.6524394,-56140.2526799,-30236.2683792,+0,+0,+0,-34536.8725247,+0,-34536.4285552,+0,+0,+0,+0,+0,+0,-43166.3518825,-56113.9335943,-47484.1783641,+0,-43391.707883
2010-08-16 21:05:30 UTC,+0,-56182.6654843,-30259.1131668,+0,+0,+0,-34562.0285919,+0,-34561.5843082,+0,+0,+0,+0,+0,+0,-43197.7921864,-56154.8042763,-47518.7642398,+0,-43374.3953809
2010-08-16 21:06:00 UTC,+0,-56153.618346,-30243.4677224,+0,-30219.5201979,+0,+0,+0,-34538.296817,+0,+0,+0,-25904.8516159,+0,-47486.1932766,-43168.6866874,-56116.9687105,-47486.7468628,-21588.1082049,+0
2010-08-16 21:06:30 UTC,+0,-56257.4413588,+0,+0,-30278.4809128,+0,+0,+0,-34605.6850186,+0,+0,+0,-25955.3957836,+0,-47578.6156632,-43252.9107581,+0,-47579.3971815,-21630.2302618,+0
2010-08-16 21:07:00 UTC,+0,-56184.9854318,+0,+0,-30233.4293765,+0,+0,-51823.3763779,-34554.1940895,-51820.9660847,+0,+0,-25916.7752821,+0,-47507.8243935,-43188.5556396,+0,-47508.6036169,-21598.0450458,+0
2010-08-16 21:07:30 UTC,+0,-56169.3257042,+0,+0,-30223.5734146,+0,+0,-51806.4826733,+0,-51804.0735661,-38859.0277164,+0,-25908.3262426,+0,-47492.3373291,-43174.4766172,+0,-47493.1160499,-21591.003859,+0
2010-08-16 21:08:00 UTC,+0,+0,+0,+0,-30229.8910538,+0,+0,-51817.311482,+0,-51814.9016144,-38867.1504582,+0,-25913.7420493,+0,-47502.2644863,+0,+0,+0,-21595.5172368,+0
2010-08-16 21:08:30 UTC,+0,+0,+0,+0,-30213.3945267,+0,+0,-51789.0354546,+0,-51786.6275725,-38845.9404736,-47484.3479643,+0,+0,-47476.3428386,+0,+0,+0,+0,+0
2010-08-16 21:09:00 UTC,+0,+0,+0,+0,-30210.6478479,+0,+0,-51784.3274843,+0,-51781.919933,-38842.4090021,-47468.1729583,+0,+0,-47472.0268732,+0,+0,+0,+0,+0
2010-08-16 21:09:30 UTC,+0,+0,+0,+0,-30197.1361629,+0,+0,-51761.1676541,+0,-51758.7617296,-38825.0367012,-47446.9438214,+0,+0,-47450.7954268,+0,+0,+0,+0,+0
2010-08-16 21:10:00 UTC,+0,+0,+0,+0,+0,-56082.608976,+0,-51769.70212,+0,-51767.5562406,-38831.6339701,-47455.0057541,+0,+0,-47458.8582367,+0,+0,+0,+0,+0
2010-08-16 21:10:30 UTC,+0,+0,+0,+0,+0,-56099.1652149,+0,-51784.985196,+0,-51782.838269,-38843.098196,-47469.0148435,+0,-25898.251619,-47472.869028,+0,+0,+0,+0,+0
2010-08-16 21:11:00 UTC,+0,+0,+0,+0,+0,-56129.3381416,+0,-51812.8378133,+0,-51810.6892154,-38863.990792,-47494.5458203,+0,-25912.1820731,-47498.4027814,+0,+0,+0,+0,+0
2010-08-16 21:11:30 UTC,+0,+0,+0,+0,+0,-56154.5184194,+0,-51836.0817182,+0,-51833.9317264,+0,-47515.8522419,+0,-25923.8074845,+0,+0,+0,+0,+0,+0
2010-08-16 21:12:00 UTC,-38892.2747652,+0,-30252.3102985,+0,+0,-56145.65283,+0,+0,+0,+0,+0,-47508.3505778,+0,-25919.7143557,+0,+0,+0,+0,+0,+0
2010-08-16 21:12:30 UTC,-38942.0933498,+0,-30291.0630074,+0,+0,-56216.7920352,+0,+0,+0,+0,+0,-47568.5453836,+0,-25952.5584129,+0,+0,+0,+0,+0,+0
2010-08-16 21:13:00 UTC,-38947.7223928,+0,-30295.4417076,-38948.2891191,+0,-56224.6434218,-34606.4492933,+0,+0,+0,+0,-47575.1888749,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:13:30 UTC,-38919.7320184,+0,-30273.6686521,-38920.2981805,+0,-56180.2964511,-34579.1521219,+0,-34578.6019961,+0,+0,-47537.6644562,+0,+0,+0,+0,+0,+0,+0,-43293.7955876
2010-08-16 21:14:00 UTC,-38949.076329,+0,-30296.494903,-38949.6430825,+0,-56214.3874808,-34600.1363899,+0,-34599.5858708,+0,+0,-47566.5107574,-25950.90053,+0,+0,+0,-56216.4713353,+0,+0,-43293.6131984
2010-08-16 21:14:30 UTC,-38975.0758172,+0,-30316.7192934,-38975.6430945,+0,-56256.2583021,-34625.9093993,+0,-34625.3583972,+0,+0,+0,-25970.2311971,+0,+0,+0,-56258.3442705,+0,+0,-43283.1974616
2010-08-16 21:15:00 UTC,-39004.6233067,+0,+0,-39005.1911789,+0,-56298.1703211,-34651.7077665,+0,-34651.1562809,+0,+0,+0,-25989.580883,+0,+0,+0,-56300.2584048,+0,+0,-43226.9222165
2010-08-16 21:15:30 UTC,-38986.8666784,+0,+0,-38987.2624228,+0,+0,-34637.9444982,+0,-34637.3932574,+0,+0,+0,-25979.2580029,+0,+0,+0,-56277.8971706,+0,-21650.0854512,-43244.3873545
2010-08-16 21:16:00 UTC,-38945.4047553,-56246.463321,+0,-38945.8000327,+0,+0,-34601.807025,+0,-34601.2564614,+0,+0,+0,-25952.1536222,+0,+0,+0,-56219.1852811,+0,-21627.4975052,-43308.5438814
2010-08-16 21:16:30 UTC,+0,-56203.8592253,+0,-38916.2991659,+0,+0,-34569.3530011,+0,-34568.8030458,+0,+0,+0,-25927.8119577,+0,+0,-43206.7398171,-56166.4578272,-47528.8340107,-21607.2119203,-43307.4476871
2010-08-16 21:17:00 UTC,+0,-56175.2256586,+0,-38896.4720802,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43192.0997582,-56147.4265319,-47512.7291227,-21599.8900994,-43295.9028897
2010-08-16 21:17:30 UTC,+0,-56173.8146385,+0,-38895.4950303,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43191.487358,-56146.6304444,-47512.055448,-21599.5838243,-43317.1954526
2010-08-16 21:18:00 UTC,+0,-56177.5334737,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43197.3162269,-56154.2076628,-47518.4675315,+0,-43311.0195484
2010-08-16 21:18:30 UTC,+0,-56118.1622433,+0,+0,-30208.2208996,+0,+0,+0,+0,+0,-38845.4245483,+0,+0,-25895.6635021,+0,-43152.3400721,+0,-47468.9912308,+0,+0
2010-08-16 21:19:00 UTC,+0,-56115.5828937,+0,+0,-30204.9480743,+0,+0,+0,+0,+0,-38834.9447041,+0,+0,-25892.8577981,+0,-43147.6649591,+0,-47463.8483434,+0,+0
2010-08-16 21:19:30 UTC,+0,-56183.7274421,+0,+0,-30238.4314141,+0,+0,+0,+0,-51829.5385404,-38877.9947392,+0,+0,-25921.5621549,+0,-43195.4947024,+0,-47516.3085023,+0,+0
2010-08-16 21:20:00 UTC,+0,-56106.5803218,+0,+0,-30196.7488499,+0,+0,+0,+0,-51758.0968032,-38824.4028392,+0,+0,-25885.8289619,+0,-43135.9525315,+0,-47450.8093114,+0,+0
2010-08-16 21:20:30 UTC,+0,+0,-30226.6651726,+0,-30202.7041881,+0,+0,+0,+0,-51768.3038898,-38832.0597074,+0,+0,-25890.9343116,-47459.5443474,-43144.4595172,+0,-47460.1674125,+0,+0
2010-08-16 21:21:00 UTC,+0,+0,-30229.530384,+0,-30208.9780405,+0,+0,+0,+0,-51779.0568901,-38840.1260941,+0,+0,+0,-47469.4027006,+0,+0,-47470.0260205,+0,+0
2010-08-16 21:21:30 UTC,+0,+0,-30258.1512397,+0,-30239.5297713,+0,+0,+0,+0,-51831.4206973,-38879.4069152,+0,+0,+0,-47517.4098487,+0,+0,+0,+0,+0
2010-08-16 21:22:00 UTC,+0,+0,-30249.3583808,+0,-30231.3125924,+0,+0,+0,+0,-51817.336952,-38868.8419643,+0,+0,+0,-47504.4978689,+0,+0,+0,+0,+0
