# file...... Output/Qh/house_Qh_file_049.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_8B_tm_3_B_8_Meter_80_961:Qh,house_3_9B_tm_3_B_9_Meter_80_962:Qh,house_3_10B_tm_3_B_10_Meter_80_963:Qh,house_3_11B_tm_3_B_11_Meter_80_964:Qh,house_3_12B_tm_3_B_12_Meter_80_965:Qh,house_3_13B_tm_3_B_13_Meter_80_966:Qh,house_3_14B_tm_3_B_14_Meter_80_967:Qh,house_3_15B_tm_3_B_15_Meter_80_968:Qh,house_3_1A_tm_3_A_1_Meter_82_969:Qh,house_3_2A_tm_3_A_2_Meter_82_970:Qh,house_3_3A_tm_3_A_3_Meter_82_971:Qh,house_3_4A_tm_3_A_4_Meter_82_972:Qh,house_3_5A_tm_3_A_5_Meter_82_973:Qh,house_3_6A_tm_3_A_6_Meter_82_974:Qh,house_3_7A_tm_3_A_7_Meter_82_975:Qh,house_3_8A_tm_3_A_8_Meter_82_976:Qh,house_3_9A_tm_3_A_9_Meter_82_977:Qh,house_3_10A_tm_3_A_10_Meter_82_978:Qh,house_3_11A_tm_3_A_11_Meter_82_979:Qh,house_3_12A_tm_3_A_12_Meter_82_980:Qh
2010-08-16 18:06:30 UTC,-52476.8072888,+0,+0,-48102.3610925,-43727.7061332,-30613.5619199,+0,+0,+0,-26247.5970778,-56862.0064852,-56858.6660747,+0,-13124.4108252,-21871.8290423,-26246.5955617,+0,-26246.829996,-61233.64757,-48109.4149857
2010-08-16 18:07:00 UTC,-52448.1686137,+0,+0,-48076.1101057,-43703.8429275,-30596.8546222,+0,-34967.8585204,+0,-26275.2386203,-56921.8855274,-56918.5406282,+0,-13138.2324281,-21894.8618239,-26274.2355858,+0,+0,-61298.1301268,-48160.0752465
2010-08-16 18:07:30 UTC,-52491.9409751,+0,+0,-48116.2330404,-43740.3162936,-30622.3906452,+0,-34997.0424784,+0,-26224.5261411,-56812.0286106,-56808.6919468,+0,-13112.8746626,-21852.6047959,-26223.5258929,+0,+0,-61179.8273834,-48067.1315425
2010-08-16 18:08:00 UTC,-52569.5556963,+0,+0,-48187.3768032,-43804.9888461,-30667.6697027,-30666.0035917,-35048.7898519,+0,-26244.611036,-56855.5379112,-56852.1979849,+0,-13122.9177145,-21869.3408725,-26243.6096838,-39363.7565268,+0,-61226.6816898,-48103.9422914
2010-08-16 18:08:30 UTC,-52564.5750433,+0,+0,-48182.8114011,-43800.8387113,-30664.7640777,-30663.0981801,-35045.4691453,+0,-26281.2940337,-56935.0031884,-56931.6573063,+0,-13141.260317,-21899.9075995,-26280.2694423,-39418.7750971,+0,-61312.2562767,-48171.1733561
2010-08-16 18:09:00 UTC,-52633.9507129,+0,+0,+0,-43858.6460691,-30705.2366175,-30703.5677477,-35091.7233691,+0,+0,-56911.9289883,-56908.5848349,+0,-13135.9342066,-21891.0319902,-26269.6184639,-39402.799447,-26269.8744523,-61287.4081263,-48151.6515828
2010-08-16 18:09:30 UTC,-52566.7680207,-61324.7766712,+0,+0,+0,+0,-30664.3774304,-35046.9312497,-26299.7630613,+0,-56976.4469806,-56973.0979922,+0,+0,-21915.8491671,-26299.3997675,-39447.469116,-26299.6562509,+0,-48206.2365995
2010-08-16 18:10:00 UTC,-52592.3784752,-61354.653323,+0,+0,+0,+0,-30679.3170035,-35064.0063485,-26305.7407603,+0,-56989.3963943,-56986.0462951,+0,+0,-21920.8302917,+0,-39456.4348827,-26305.6339011,+0,-48217.1921062
2010-08-16 18:10:30 UTC,-52613.2023104,-61378.9461343,+0,+0,+0,+0,-30691.4643689,-35077.8900389,-26321.3451786,+0,-57023.2009089,-57019.8482771,+0,+0,+0,+0,-39479.8397713,-26321.2382177,+0,-48245.7921921
2010-08-16 18:11:00 UTC,-52638.0933937,-61408.0359376,-43861.9662947,+0,+0,+0,-30706.01042,-35094.5152794,-26289.7669037,+0,-56954.7915509,-56951.4440445,-61328.4885895,+0,+0,+0,-39432.4758781,-26289.6601486,+0,-48187.9149083
2010-08-16 18:11:30 UTC,-52681.3718042,-61458.5240459,-43898.0280888,+0,+0,+0,-30731.2564684,-35123.3699571,-26244.0435776,-26244.7041301,-56855.7391763,-56852.399094,-61221.8330858,-13122.9642916,+0,+0,-39363.8959876,-26243.9371208,+0,-48104.1123106
2010-08-16 18:12:00 UTC,-52688.9653444,-61467.3825846,-43904.3554163,+0,+0,+0,-30735.6860879,-35128.4327394,-26220.1126649,-26220.7724186,-56803.8966337,-56800.5604389,-61166.0111821,-13110.9977154,+0,+0,-39328.002289,-26220.0063645,+0,-48060.251279
2010-08-16 18:12:30 UTC,-52702.2854147,-61482.9216295,-43915.4543834,+0,+0,-30745.1281109,-30743.456224,-35137.3135259,-26222.3422601,-26223.0020884,-56808.7266975,-56805.3901395,-61171.2119925,-13112.1082716,+0,+0,-39331.3464324,-26222.2359451,+0,-48064.3377203
2010-08-16 18:13:00 UTC,-52703.8437089,-61484.739518,-43916.752834,+0,-43916.9216611,-30746.0371939,-30744.3652402,-35138.3524755,-26193.8175302,-26194.4764059,-56746.9323796,-56743.6004571,-61104.6744325,-13097.8445808,-21827.5652613,+0,-39288.562522,+0,+0,-48012.0570601
2010-08-16 18:13:30 UTC,-52693.6715313,-61472.8727694,-43908.276853,-48301.1857469,-43908.445667,-30740.1029155,-30738.4313972,+0,-26168.2057406,-26168.8637609,-56691.4484871,-56688.1207265,-61044.9316759,-13085.0374955,-21806.2230958,-26167.845459,-39250.1476973,+0,+0,-47965.1152933
2010-08-16 18:14:00 UTC,+0,-61521.4092145,-43942.9446468,-48339.3224949,-43943.1135144,-30764.3534613,-30762.7015367,+0,-26160.137555,-26160.8117161,-56674.0055905,-56670.6791393,-61026.1498898,-13081.0112331,-21799.5135951,-26159.7938705,-39238.0709337,+0,-61031.1931054,-47950.3578518
2010-08-16 18:14:30 UTC,+0,-61468.7446045,-43905.328257,-48297.9421062,-43905.4970664,-30738.0171801,-30736.3671516,+0,-26193.4711389,-26194.1464553,-56746.1494963,-56742.8857479,-61103.9048051,-13097.6795957,-21827.2903243,-26193.1267218,-39288.0312173,+0,-61108.9568124,-48011.4523398
2010-08-16 18:15:00 UTC,+0,-61364.5755589,-43830.9241493,-48216.0929177,-43831.0928444,-30685.9247896,+0,+0,+0,-26218.5725415,-56799.0628584,-56795.7952676,-61160.8798575,+0,-21847.6437705,-26217.5514255,-39324.666329,+0,-61165.9383036,-48056.2194356
2010-08-16 18:15:30 UTC,+0,-61415.34683,-43867.1881956,-48255.9856451,-43867.3569463,-30711.3142602,+0,+0,+0,-26178.9461486,-56713.2216143,-56709.9602576,-61068.4493424,+0,-21814.6244142,-26177.9272757,-39265.2332581,-26178.1639712,-61073.4973413,-47983.5938648
2010-08-16 18:16:00 UTC,+0,-61380.1020144,-43842.0141237,-48228.2925858,-43842.1828358,-30693.6891903,+0,+0,+0,+0,-56630.8715763,-56627.616202,-60979.778026,+0,-21782.9479705,-26139.9146576,-39208.2173574,-26140.1507699,-60984.8159965,-47913.9220177
2010-08-16 18:16:30 UTC,+0,-61376.2738808,-43839.279829,-48225.2846901,-43839.4485369,-30691.7748344,+0,+0,+0,+0,-56613.2767366,-56610.0226417,-60960.8325899,+0,-21776.1800076,-26131.7929127,-39196.0353872,-26132.0289003,-60965.8684156,-47899.0359915
2010-08-16 18:17:00 UTC,+0,-61350.5360351,-43820.8962354,-48205.0615828,-43821.0649152,-30678.9039669,+0,+0,+0,+0,-56706.5911636,-56703.3302885,-61061.3099309,-13088.5485102,-21812.073971,-26174.8666726,-39260.6425971,-26175.1033211,-61066.3571226,-47977.9842042
2010-08-16 18:17:30 UTC,+0,-61328.9022359,-43805.4440109,-48188.0631655,-43805.6126672,-30668.0854328,+0,-35049.2892321,+0,+0,-56805.8228261,+0,-61168.1587291,-13111.4537409,-21850.2440329,-26220.671813,-39329.346662,-26220.9091631,-61173.217997,-48061.9386744
2010-08-16 18:18:00 UTC,+0,-61277.3991153,-43768.6572327,-48147.5953988,-43768.825833,-30642.3299804,+0,-35019.8544576,+0,+0,-56876.7660852,+0,-61244.547676,-13127.8292757,-21877.5109667,-26253.4190803,+0,-26253.6569315,-61249.6155726,-48121.9598813
2010-08-16 18:18:30 UTC,-52494.222349,+0,-43742.0855633,-48118.3648929,-43742.2541234,+0,-30622.0846185,-34998.5932554,-26251.8354941,-26252.499459,+0,+0,-61240.0472704,-13126.8645217,-21875.9032705,-26251.4897963,+0,-26251.7276179,-61245.1146588,-48118.4237706
2010-08-16 18:19:00 UTC,-52537.1509322,+0,-43777.8558583,-48157.6607075,-43778.0244726,+0,-30647.1265977,-35027.2146964,-26238.8726466,-26239.5361758,+0,+0,-61209.7127005,-13120.3824877,+0,-26238.5272329,+0,-26238.7648564,-61214.8737096,+0
2010-08-16 18:19:30 UTC,-52561.3440169,+0,+0,-48179.836735,-43798.1834216,+0,-30661.2394027,-35043.3447638,-26263.3291847,-26263.9935359,+0,+0,-61266.7605898,-13132.611908,+0,+0,+0,+0,-61271.9282201,+0
2010-08-16 18:20:00 UTC,-52529.0346601,+0,+0,-48150.2211157,-43771.2615683,+0,-30642.3920479,-35021.8033975,-26296.3238014,-26296.9892608,+0,+0,-61343.7246143,-13149.1107685,+0,+0,+0,+0,-61348.9011706,+0
2010-08-16 18:20:30 UTC,-52552.9224818,+0,+0,-48172.117331,-43791.1661561,+0,-30656.3267806,-35037.7299392,-26259.7452235,-26260.4094542,+0,+0,-61258.4005604,+0,+0,+0,+0,+0,-61263.5672199,+0
2010-08-16 18:21:00 UTC,-52583.8711673,+0,+0,-48200.4857229,-43816.9542271,+0,-30674.3804011,-35058.3641158,-26250.8450287,-26251.5089603,+0,+0,-61237.6397574,+0,+0,+0,+0,+0,-61242.8040079,+0
2010-08-16 18:21:30 UTC,-52556.1237412,+0,+0,-48175.0516909,-43793.8336137,-30659.8386006,-30658.1942048,-35039.86429,-26258.7345033,-26259.3987001,+0,+0,+0,+0,+0,+0,+0,+0,-61261.2093161,+0
2010-08-16 18:22:00 UTC,-52558.63093,+0,+0,-48177.349847,+0,-30661.3012508,-30659.6567495,-35041.5358887,-26242.8092673,-26243.4729289,+0,-56849.6808417,+0,+0,-21868.3817693,+0,+0,-26242.701451,-61224.057428,+0
2010-08-16 18:22:30 UTC,-52533.4377119,-61285.9457984,+0,-48154.2570707,+0,-30646.6039676,-30644.960526,-35024.7390097,-26244.0520474,-26244.7157509,+0,-56852.372922,+0,-13122.9724321,-21869.4173706,-26243.7065202,-39363.8968896,-26243.9442229,+0,+0
2010-08-16 18:23:00 UTC,-52498.5118348,-61245.2016649,+0,-48122.2430796,+0,-30626.2288215,-30624.5868491,-35001.4531509,-26288.8255464,-26289.4907541,+0,-56949.3602259,+0,-13145.3612886,-21906.7268622,-26288.4790382,-39431.0521055,-26288.717425,+0,+0
2010-08-16 18:23:30 UTC,-52522.5856418,-61273.2858959,-43765.7193119,+0,+0,-30640.2730598,-30638.6300746,-35017.5036935,+0,+0,-56931.2557713,-56927.8980827,+0,-13140.4068994,-21898.4707128,-26278.5714094,-39416.1914505,-26278.809645,+0,-48168.0606249
2010-08-16 18:24:00 UTC,-52498.4350699,-61245.1121119,-43745.5958182,+0,+0,-30626.1840382,-30624.542069,+0,+0,+0,-56870.0196605,-56866.6665874,+0,-13126.2720266,-21874.9159184,-26250.3049439,-39373.7940006,-26250.5427474,+0,-48116.2521011
2010-08-16 18:24:30 UTC,-52511.5421112,-61260.402638,-43756.5172765,+0,+0,-30633.830457,-30632.1879364,+0,+0,+0,-56966.4889814,-56963.1286377,+0,-13148.5396319,-21912.0233535,-26294.8349878,-39440.5855245,-26295.0734717,+0,-48197.8695181
2010-08-16 18:25:00 UTC,-52554.7794371,-61310.8428139,-43792.5448322,+0,+0,-30659.0543571,+0,+0,+0,+0,-56980.1636778,-56976.8023046,+0,-13151.6961034,-21917.2833973,-26301.1471992,-39450.0533401,-26301.3857794,+0,-48209.4389326
2010-08-16 18:25:30 UTC,-52523.945057,-61274.8717743,-43766.8520463,+0,-43767.0206439,-30641.0661189,+0,+0,+0,+0,-57006.6173895,-57003.254023,+0,-13157.8023012,-21927.4589575,-26313.3581786,-39468.3688381,-26313.5969452,+0,-48231.8199727
2010-08-16 18:26:00 UTC,-52592.5537287,-61354.9098767,-43824.0203091,+0,-43824.1889937,-30681.0912182,+0,+0,+0,-26292.4386364,-56959.1054332,-56955.7456459,-61333.1100726,+0,-21909.1832326,-26291.4267569,-39435.4734493,+0,+0,-48191.6227015
2010-08-16 18:26:30 UTC,-52657.1982169,-61430.3234099,-43877.8854143,+0,-43878.0541814,-30718.8036813,+0,+0,+0,-26273.568083,-56918.2267739,-56914.8700669,-61289.0936539,+0,-21893.4590401,-26272.5572507,-39407.1706906,+0,+0,-48157.0375023
2010-08-16 18:27:00 UTC,-52657.1123107,-61430.2231927,-43877.8138328,+0,-43877.9825999,-30718.7535652,+0,+0,-26271.9242536,-26272.5888934,-56916.1055887,-56912.7490421,-61286.8096522,+0,-21892.6431147,-26271.5781156,-39405.702066,+0,+0,-48155.2428841
2010-08-16 18:27:30 UTC,-52751.9335081,-61540.8405401,-43956.8237266,+0,-43956.9926157,+0,+0,-35170.4150127,-26241.3208893,-26241.9845009,-56849.8083024,-56846.4567521,-61215.4235273,+0,-21867.1415128,-26240.975422,-39359.8004597,+0,-61220.5851996,-48099.1523762
2010-08-16 18:28:00 UTC,-52752.3593468,-61541.3373189,-43957.1785574,+0,-43957.347447,+0,+0,-35170.6989288,-26202.0899522,-26202.7522446,-56764.8207717,-56761.4756305,-61123.9125433,-13101.9894083,+0,-26201.7453458,-39300.9584673,-26201.9824062,-61129.0635885,-48027.2490825
2010-08-16 18:28:30 UTC,-52745.3727173,-61533.186795,-43951.3569386,-48348.5223661,-43951.5258191,+0,-30773.2022144,-35166.0407876,-26179.340408,-26180.0019352,-56715.5375367,-56712.1961126,-61070.846438,-13090.6135646,+0,+0,-39266.8367111,-26179.2330131,-61075.9913181,-47985.5532392
2010-08-16 18:29:00 UTC,-52721.7229641,-61505.5972571,-43931.6507483,-48326.8443685,-43931.8195984,+0,-30754.7949335,-35150.272972,-26233.4292992,-26234.0926454,-56832.712439,-56829.3621782,-61197.0154244,-13117.6605576,+0,+0,-39347.9639623,-26233.3215451,-61202.1749588,-48084.688503
2010-08-16 18:29:30 UTC,+0,-61329.2192347,-43805.6704314,-48188.2584175,-43805.839088,+0,-30666.5989544,-35049.4704016,-26263.3130351,-26263.9773856,-56897.4507632,-56894.0956225,-61266.7229221,-13132.6038322,+0,+0,-39392.7862062,-26263.2050828,-61271.8905469,-48139.4600564
2010-08-16 18:30:00 UTC,+0,-61310.0413561,-43791.9723805,-48173.1897344,-43792.1410162,+0,-30657.0092573,-35038.5099681,-26226.198213,-26226.861316,-56817.0474505,-56813.6983709,-61180.148026,-13114.044674,+0,+0,-39337.1181463,-26226.0905069,-61185.305602,-48071.4352141
2010-08-16 18:30:30 UTC,+0,-61101.4975059,-43643.0172104,-48009.3300475,-43643.1856217,-30554.3658758,-30552.7290887,-34919.3241504,-26238.0513781,+0,-56842.7254314,-56839.3744156,-61207.7969916,-13119.9718148,-21864.4170486,+0,-39354.8965608,-26237.9435934,-61212.957778,-48093.1599474
2010-08-16 18:31:00 UTC,+0,+0,-43757.538242,-48135.3101025,-43757.7068255,-30634.5452637,-30632.9026915,-35010.9576471,-26215.9792396,+0,-56794.9096837,-56791.5622732,-61156.3110128,-13108.9347062,-21846.0244675,+0,-39321.7908357,-26215.8716014,-61161.4658211,-48052.705662
2010-08-16 18:31:30 UTC,+0,+0,+0,-48167.2871193,-43786.7752889,-30654.8968778,-30653.2528381,-35034.2166123,-26204.7040018,+0,-56770.4836907,-56767.1381225,-61130.0101355,+0,-21836.6288794,+0,+0,-26204.5964384,-61135.1618888,-48032.040168
2010-08-16 18:32:00 UTC,+0,+0,+0,-48137.6350432,-43759.8202952,-30636.0249606,-30634.3822818,-35012.6487276,+0,+0,-56794.849718,-56791.5023113,-61156.2464427,+0,-21846.0014017,-26215.6066487,+0,+0,-61161.4012444,-48052.6549274
2010-08-16 18:32:30 UTC,+0,+0,+0,-48114.1967672,-43738.5139093,-30621.1077855,-30619.4661825,-34995.6005441,+0,+0,-56797.3893937,+0,-61158.9810598,+0,-21846.9783011,-26216.7789576,+0,+0,-61164.1361782,-48054.8036087
2010-08-16 18:33:00 UTC,+0,+0,+0,-48051.7477865,-43681.7451414,-30581.3624388,-30579.7237031,-34950.1773349,+0,-26216.8733533,-56795.4108586,+0,-61156.8506567,+0,-21846.217247,-26215.8656696,+0,+0,-61162.0055277,-48053.1296786
2010-08-16 18:33:30 UTC,+0,+0,+0,-48091.3064748,-43717.705664,-30606.5393717,-30604.8988196,+0,+0,-26243.6576442,-56853.4327776,+0,-61219.3262094,-13122.4433467,-21868.5356863,-26242.6484724,+0,+0,-61224.4883347,-48102.2188463
