# file...... Output/Qh/house_Qh_file_050.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_13A_tm_3_A_13_Meter_82_981:Qh,house_3_14A_tm_3_A_14_Meter_82_982:Qh,house_3_15A_tm_3_A_15_Meter_82_983:Qh,house_3_1C_tm_3_C_1_Meter_83_984:Qh,house_3_2C_tm_3_C_2_Meter_83_985:Qh,house_3_3C_tm_3_C_3_Meter_83_986:Qh,house_3_4C_tm_3_C_4_Meter_83_987:Qh,house_3_5C_tm_3_C_5_Meter_83_988:Qh,house_3_6C_tm_3_C_6_Meter_83_989:Qh,house_3_7C_tm_3_C_7_Meter_83_990:Qh,house_3_8C_tm_3_C_8_Meter_83_991:Qh,house_3_1C_tm_3_C_1_Meter_84_992:Qh,house_3_2C_tm_3_C_2_Meter_84_993:Qh,house_3_3C_tm_3_C_3_Meter_84_994:Qh,house_3_4C_tm_3_C_4_Meter_84_995:Qh,house_3_5C_tm_3_C_5_Meter_84_996:Qh,house_3_6C_tm_3_C_6_Meter_84_997:Qh,house_3_7C_tm_3_C_7_Meter_84_998:Qh,house_3_8C_tm_3_C_8_Meter_84_999:Qh,house_3_1C_tm_3_C_1_Meter_85_1000:Qh
2010-08-16 17:18:00 UTC,-57068.7600619,-17563.4560057,-57074.6736299,-61301.8812317,+0,-21896.5909466,-43788.611964,+0,+0,+0,-26273.914375,-61197.2367195,-26231.5144588,-30602.4175241,-56830.9647741,-30604.7333571,+0,-39346.7380561,-48083.3098231,-26212.9594761
2010-08-16 17:18:30 UTC,-56967.9050953,-17532.414862,-56973.8042851,-61337.5561192,+0,-21909.3341423,-43813.9400447,+0,+0,-17527.3649765,-26289.2046998,-61238.3507707,-26249.1382215,+0,-56869.1463436,-30625.2956524,+0,-39373.1732698,-48115.613264,-26230.0977813
2010-08-16 17:19:00 UTC,-56939.6506619,+0,-56945.5458199,-61334.7214483,-26289.5400967,-21908.3215882,-43811.9152042,+0,+0,-17526.5549381,-26287.9897547,+0,-26252.1362174,+0,-56875.8989813,-30628.9322171,+0,-39377.8484949,-48121.3263193,-26232.29029
2010-08-16 17:19:30 UTC,-56924.7174064,+0,-56930.6104345,-61241.2363417,-26249.4691639,-21874.9283767,-43745.1376291,+0,-30622.498877,-17499.8405293,-26247.9218593,+0,+0,+0,-56799.4393625,-30587.7556668,+0,-39324.9112684,-48056.6378128,-26198.6054849
2010-08-16 17:20:00 UTC,-57108.7736595,+0,-57114.6929283,-61137.1874197,-26204.8702164,-21837.7617323,-43670.8141895,+0,-30570.4707572,-17470.1073921,-26203.3262935,+0,+0,+0,-56693.696104,-30530.808707,+0,-39251.6993567,-47967.1739484,-26146.0156557
2010-08-16 17:20:30 UTC,-57044.9380882,+0,+0,-61103.4763075,-26190.4204737,-21825.720003,-43646.7339226,+0,-30553.6140158,-17460.4740665,-26188.8776468,+0,+0,+0,-56662.2781602,-30513.8888911,-39228.7111071,+0,-47940.5928638,-26131.5333347
2010-08-16 17:21:00 UTC,-56935.9302977,-17522.5736559,+0,-61132.1198011,-26202.6980608,-21835.951561,-43667.1943266,+0,-30567.9367698,-17468.6592638,-26201.1543026,+0,+0,+0,-56693.9981791,-30530.9713866,-39250.6716759,+0,-47967.4295182,-26148.1563452
2010-08-16 17:21:30 UTC,-56838.9123638,-17492.713468,+0,-61219.3418942,-26240.0844508,-21867.1076027,-43729.498153,+0,-30611.5508835,-17493.5839476,-26238.5378575,+0,+0,+0,-56775.2174929,-30574.7112251,-39306.9018551,+0,-48036.1449492,-26185.7661641
2010-08-16 17:22:00 UTC,-56844.523915,-17494.4405912,+0,-61368.4053812,-26303.9781887,-21920.3536079,-43835.9760565,-43836.8928548,-30686.0878693,+0,-26302.4267527,+0,+0,+0,-56914.9691945,-30649.9730818,-39403.6554846,+0,-48154.3815968,-26250.1938965
2010-08-16 17:22:30 UTC,-56866.501172,-17501.2047539,+0,-61395.5568174,-26315.6162279,-21930.0521966,+0,-43856.2879011,-30699.6645423,+0,-26314.0639102,+0,+0,-30658.4900681,-56935.0946191,-30660.8114237,-39417.588824,+0,-48171.4086733,-26260.6103365
2010-08-16 17:23:00 UTC,-56964.3178191,-17531.3107691,+0,-61362.9312214,-26301.6317759,-21918.398219,+0,-43832.9825064,-30683.3505971,+0,-26300.0805176,+0,+0,-30641.0821675,-56902.7671751,-30643.4018092,-39395.2077187,+0,-48144.0581016,-26244.8672552
2010-08-16 17:23:30 UTC,-57013.3262797,-17546.394595,+0,-61399.2494005,-26317.1989963,+0,+0,-43858.9256189,-30701.5109639,+0,+0,-61299.6641228,-26275.3014455,-30653.6393089,-56926.0864881,+0,-39411.3522677,+0,-48163.787361,-26256.4851208
2010-08-16 17:24:00 UTC,-56947.2124501,-17526.046078,+0,-61433.967177,-26332.0802281,+0,+0,-43883.7255176,-30718.8710726,-17554.9155067,+0,-61340.1927852,-26292.6741202,-30673.9068364,-56963.7244192,+0,-39437.4099573,+0,+0,+0
2010-08-16 17:24:30 UTC,-56925.5815556,+0,-56931.4747072,-61414.9248646,-26323.9180386,+0,+0,-43870.1230502,-30709.3492469,-17549.4739548,+0,-61321.3295802,-26284.5883778,-30664.4737462,-56946.2066436,+0,-39425.2819591,+0,+0,+0
2010-08-16 17:25:00 UTC,+0,+0,-57031.9049205,-61368.03484,-26303.819362,+0,+0,-43836.6281666,-30685.9025857,-17536.0746098,+0,-61274.7842766,-26264.6366593,-30641.1974225,-56902.9812104,+0,-39395.3559006,+0,+0,+0
2010-08-16 17:25:30 UTC,+0,+0,-57029.5127789,+0,-26308.751304,+0,+0,-43844.8472331,-30691.6560009,-17539.3626439,+0,-61281.769787,-26267.6311582,-30644.6908994,-56909.4686982,+0,-39399.8473545,+0,+0,+0
2010-08-16 17:26:00 UTC,+0,+0,-56946.8190761,+0,-26312.9773116,+0,+0,-43851.8899671,-30696.5859657,-17542.1800301,-26311.4251208,-61293.7563592,-26272.7692214,-30650.685131,-56920.6003212,+0,-39407.5540581,-39408.7977864,+0,+0
2010-08-16 17:26:30 UTC,+0,-17526.019677,-56953.0226357,+0,-26286.2572074,+0,-43806.4441863,-43807.3603302,-30665.4148972,-17524.3663251,-26284.7070409,-61232.5456103,-26246.5311361,-30620.0749271,-56863.7554631,-30622.3926155,-39368.1989281,-39369.4409455,+0,+0
2010-08-16 17:27:00 UTC,+0,-17524.7434687,-56948.8755492,+0,+0,-21921.200467,-43837.6693727,-43838.5862211,+0,-17536.8579789,-26303.4427842,-61280.9813186,-26267.2931797,-30644.2966027,+0,-30646.6166762,-39399.3404126,-39400.5837839,+0,-26250.1318905
2010-08-16 17:27:30 UTC,+0,-17510.2331044,-56901.7235863,+0,+0,-21918.5967179,-43832.462564,-43833.379295,+0,+0,-26300.3185937,-61272.4777796,-26263.6481241,-30640.0441623,+0,-30642.363817,-39393.8731068,-39395.1162404,+0,-26246.4905946
2010-08-16 17:28:00 UTC,+0,-17515.5369392,-56918.9585931,+0,+0,-21927.7737123,-43850.814122,-43851.7312671,+0,+0,-26311.3298997,-61306.9599579,-26278.4289651,+0,+0,-30659.6093247,+0,-39417.28734,-48169.5196485,-26263.1047455
2010-08-16 17:28:30 UTC,+0,-17537.039878,-56988.8331852,-61436.5805967,+0,-21940.5922567,-43876.4478165,-43877.36554,+0,+0,-26326.7106349,-61335.4025617,-26290.6209321,+0,+0,-30673.83427,+0,-39435.575157,-48191.8670939,-26272.4297047
2010-08-16 17:29:00 UTC,+0,-17568.066061,-57089.6539155,-61367.9712334,+0,-21920.1986374,-43835.6659789,-43836.582782,+0,+0,-26302.2407073,-61276.7272619,-26265.4696714,+0,+0,-30644.4891025,+0,-39397.8485413,-48145.7657222,-26245.1252815
2010-08-16 17:29:30 UTC,-57179.948245,-17593.3513471,-57171.8193951,-61377.2857024,+0,-21923.525799,-43842.3194201,-43843.2363736,+0,-17538.7182332,-26306.2329068,-61287.057531,-26269.8977584,+0,+0,-30649.6555617,+0,-39404.4906233,-48153.8822478,-26249.5479587
2010-08-16 17:30:00 UTC,-57178.6120543,+0,-57184.5416344,-61419.8371946,+0,-21938.7253416,-43872.7144802,-43873.6321196,+0,-17550.8777943,-26324.4705577,-61327.5732216,-26287.2648733,+0,+0,-30669.9185974,+0,-39430.5411056,-48185.7155562,-26266.0541319
2010-08-16 17:30:30 UTC,-57085.2775433,+0,-57091.1941958,-61393.178726,-26314.5971043,-21929.2029509,-43853.6720439,+0,+0,-17543.259927,-26313.0447182,-61299.7070974,-26275.3201625,+0,+0,-30655.982249,+0,-39412.6241813,-48163.8209798,-26254.1225955
2010-08-16 17:31:00 UTC,-57073.2473488,+0,-57079.1622866,-61399.8745046,-26317.4671451,-21931.5947065,-43858.4549218,+0,-30701.8236279,-17545.17332,+0,-61302.8866558,-26276.6830851,+0,+0,-30657.5724354,+0,-39414.6685504,-48166.319169,-26253.9726613
2010-08-16 17:31:30 UTC,-57046.188765,+0,-57052.0998484,-61359.4320964,-26300.132138,-21917.1485354,-43829.5664064,+0,-30681.6010012,-17533.6164526,+0,-61262.8162624,-26259.5068466,-30640.0539942,-56891.8672647,-30637.5321038,+0,-39388.9043806,-48134.8357323,-26240.7049569
2010-08-16 17:32:00 UTC,-56932.1030109,-17521.3960804,+0,-61438.5009112,-26334.0237503,-21945.3921941,-43886.0462443,+0,-30721.1381892,-17556.2112438,+0,-61343.570626,+0,-30675.5963622,-56966.8617765,-30677.9196312,+0,-39440.8272309,-48198.2846956,-26276.3566381
2010-08-16 17:32:30 UTC,-56962.698495,-17530.8127593,+0,-61411.6849251,-26322.5294971,-21935.81343,-43866.891252,+0,-30707.7292533,-17548.5482785,+0,-61311.2657269,+0,-30659.441365,-56936.8610438,-30661.7630441,-39418.8117693,-39420.0560639,-48172.9026322,-26263.1246031
2010-08-16 17:33:00 UTC,-56879.5449523,-17505.2197565,+0,-61349.3586355,-26295.8143066,+0,-43822.3708081,+0,-30676.5639167,+0,+0,-61248.7084712,+0,-30628.1578019,-56878.7657199,-30630.4764009,-39378.59091,-39379.8334564,-48123.7511955,+0
2010-08-16 17:33:30 UTC,-56786.3660026,-17476.5411287,+0,-61331.2892376,-26288.0691413,+0,-43809.4636124,+0,-30667.5285823,+0,-26286.518765,+0,+0,-30623.5749706,-56870.2551462,-30625.8931182,-39372.698825,-39373.9411152,-48116.5508412,+0
2010-08-16 17:34:00 UTC,-56759.9489613,-17468.4104879,+0,-61328.334558,-26286.802664,+0,-43807.353048,+0,-30666.0511386,+0,-26285.2523837,+0,+0,-30625.3257994,-56873.5065331,+0,-39374.9498423,-39376.1922303,-48119.3016708,+0
2010-08-16 17:34:30 UTC,-56821.7417743,-17487.4290884,+0,-61257.8348074,-26256.5840462,+0,-43756.994199,-43757.9092391,-30630.798784,+0,-26255.036056,+0,+0,-30591.6237416,-56810.9199303,+0,-39331.6195578,-39332.8600612,-48066.3503997,+0
2010-08-16 17:35:00 UTC,-56786.0776864,-17476.4523912,+0,-61296.9576032,-26273.3534222,+0,-43784.9400988,-43785.8557695,-30650.3615578,-17515.7636724,-26271.804161,+0,+0,-30612.4725992,-56849.6374227,+0,-39358.4246548,-39359.6663242,-48099.1072569,+0
2010-08-16 17:35:30 UTC,-56909.7844597,+0,+0,-61271.529787,-26262.4542882,+0,-43766.7767323,-43767.6920048,-30637.6467998,-17508.4974765,-26260.905781,+0,+0,-30599.6804963,-56825.8816811,+0,-39341.9779576,-39343.2189882,-48079.008501,+0
2010-08-16 17:36:00 UTC,-56937.4436364,+0,+0,-61208.4010195,-26235.395127,+0,+0,-43722.5973236,-30606.0801961,-17490.4577293,-26233.8486709,+0,-26195.7883729,-30560.8767626,-56753.8209822,+0,-39292.0885177,-39293.3273777,-48018.0416921,-26176.3897753
2010-08-16 17:36:30 UTC,-56891.0866525,+0,-56896.9759805,-61278.7391054,-26265.54445,-21888.3248214,+0,-43772.8418268,-30641.2517125,-17510.5576193,-26263.9957087,+0,-26229.2995999,-30599.9720506,-56826.4231139,+0,-39342.3528052,-39343.5938521,+0,-26209.1307677
2010-08-16 17:37:00 UTC,-56967.3675074,+0,-56973.2677163,-61243.5652167,-26250.4677115,-21875.7605839,+0,-43747.7161137,-30623.6635312,-17500.5062897,-26248.9201129,+0,-26212.5700236,+0,-56790.1784576,-30582.7687963,-39317.2597151,-39318.4996705,+0,-26190.9163635
2010-08-16 17:37:30 UTC,-57015.2707099,-17546.9936271,-57021.1777473,+0,-26242.7315976,-21869.3136742,+0,-43734.8237116,-30614.6387563,-17495.3487928,-26241.1845854,-61123.0038108,-26199.5761599,+0,-56762.0272295,-30567.6082383,-39297.7699096,-39299.0090169,+0,-26178.8681665
2010-08-16 17:38:00 UTC,-57034.0901872,-17552.7858862,-57039.9999072,+0,-26247.4439113,-21873.2406925,+0,-43742.6768846,+0,-17498.4903886,-26245.8965418,-61131.8323666,-26203.3605351,+0,-56770.2260845,-30572.0236487,-39303.4461839,-39304.6855382,+0,-26182.6478681
2010-08-16 17:38:30 UTC,-56962.2850531,-17530.6857008,-56968.1845369,+0,-26279.3490893,-21899.8289518,+0,-43795.8475592,+0,+0,-26277.7993019,-61201.8910914,-26233.3913206,+0,-56835.287834,-30607.0619918,-39348.4900746,-39349.7313885,+0,-26211.4692698
2010-08-16 17:39:00 UTC,+0,-17536.5008678,-56987.0811368,+0,+0,-21918.1118308,+0,-43832.4092995,+0,+0,+0,-61254.3707633,-26255.8868163,+0,-56884.0243648,-30633.3085535,-39382.2316049,+0,+0,-26233.3358704
2010-08-16 17:39:30 UTC,+0,-17541.9858716,-57004.9048598,+0,+0,-21900.675941,+0,-43797.5413514,+0,+0,+0,-61207.5538584,-26235.8186749,+0,-56840.5467013,-30609.8941013,+0,+0,+0,-26211.3561551
2010-08-16 17:40:00 UTC,+0,-17565.8453742,-57082.437198,+0,+0,-21856.0479942,-43707.3813355,-43708.2952682,+0,+0,+0,-61083.4354298,-26182.6151089,+0,-56725.2810828,-30547.818974,+0,+0,-47993.8955692,-26160.4623167
2010-08-16 17:40:30 UTC,+0,-17536.612453,-56987.4434824,+0,+0,-21847.9454011,-43691.1781232,-43692.091702,+0,-17478.2542765,+0,-61067.3428411,-26175.7171392,+0,-56710.336523,-30539.7708949,+0,+0,-47981.2514992,-26155.5746963
2010-08-16 17:41:00 UTC,+0,+0,-56959.6479601,-61156.9143912,+0,-21844.8087079,-43684.9055675,-43685.819005,+0,-17475.744937,+0,-61061.0697101,-26173.0281518,-30534.3239448,-56704.5108266,-30536.6335255,+0,+0,-47976.3226805,-26154.1869628
2010-08-16 17:41:30 UTC,+0,+0,-57016.9509613,-61131.0085223,+0,-21835.5550394,-43666.400683,-43667.3137031,+0,-17468.3420466,-26200.6781296,-61035.2373383,-26161.9550631,-30521.4057189,-56680.5209607,-30523.7140261,+0,+0,-47956.0261047,-26142.4592857
2010-08-16 17:42:00 UTC,+0,+0,-57062.418624,-61100.7377044,+0,-21824.7421954,-43644.777861,-43645.6903935,-30552.2447963,-17459.6918233,-26187.7039995,-61006.9149677,-26149.814632,-30507.2422966,-56654.2186959,-30509.5492073,+0,+0,-47933.7731293,-26130.3330388
2010-08-16 17:42:30 UTC,+0,+0,-56934.1382672,-61255.392698,-26255.5374788,-21879.9855084,-43755.2498475,-43756.1648717,-30629.577732,-17503.8862085,-26253.9894245,-61177.6150731,-26222.9855115,-30592.6058267,-56812.7435333,-30594.9211505,+0,+0,-48067.8927412,+0
2010-08-16 17:43:00 UTC,+0,-17498.9929418,-56865.1974936,-61302.2143477,-26275.6068477,+0,-43788.6951342,+0,-30652.9902031,-17517.2660149,-26274.0572727,-61219.4613088,-26240.9229672,-30613.5322464,-56851.6050631,-30615.849631,+0,+0,-48100.7714621,+0
2010-08-16 17:43:30 UTC,-56794.8127561,-17479.1412525,-56800.6887016,-61332.8233685,-26288.7269269,+0,-43810.5595387,+0,-30668.2957902,-17526.0128828,-26287.1763577,-61257.6809361,-26257.305872,-30632.6450759,-56887.0986547,-30634.9643428,+0,+0,-48130.8007458,+0
2010-08-16 17:44:00 UTC,-56709.7460447,-17452.9594072,+0,-61430.1987059,-26330.4653441,+0,-43880.1159533,+0,-30716.9868832,+0,-26328.9116137,-61342.038474,-26293.4658642,-30674.8304986,-56965.4393416,-30677.1539181,-39438.5972511,+0,-48197.0807353,+0
2010-08-16 17:44:30 UTC,-56668.7872257,-17440.3530945,+0,-61475.4168491,-26349.8473944,+0,-43912.4158354,+0,-30739.597545,+0,-26348.2921965,-61386.7154219,+0,-30697.1724954,+0,+0,-39467.3220591,-39468.5686128,-48232.1835581,+0
2010-08-16 17:45:00 UTC,-56707.7548759,-17452.3465657,+0,-61473.8702025,-26349.1844484,+0,-43911.3110465,+0,-30738.8241673,+0,-26347.6293008,-61390.9128333,+0,-30699.2715319,+0,+0,-39470.0207624,-39471.2674334,-48235.4814779,+0
2010-08-16 17:45:30 UTC,-56793.989649,-17478.8881047,+0,-61355.230352,-26298.3314311,+0,-43826.565164,+0,-30679.5001135,+0,-26296.7800639,-61266.6029421,+0,-30637.1069471,+0,+0,-39390.0965235,-39391.3397972,-48137.8107235,-26242.9970328
2010-08-16 17:46:00 UTC,-56816.6961528,-17485.8767145,+0,-61328.3500858,-26286.8096252,-21906.0462502,-43807.3642556,+0,-30666.0590353,+0,-26285.2591306,-61240.7454889,+0,+0,+0,+0,-39373.4716103,-39374.7141614,-48117.4944395,-26229.6149745
2010-08-16 17:46:30 UTC,-56809.0846294,-17483.5340394,+0,-61348.6509706,-26295.5112822,-21913.2977976,-43821.86543,+0,-30676.2101915,-17530.5358794,-26293.9601285,-61256.5090909,+0,+0,+0,+0,-39383.6067351,-39384.8497268,-48129.8799522,-26234.1832428
2010-08-16 17:47:00 UTC,-56913.7241694,+0,+0,-61358.0019266,-26299.5194236,-21916.6379921,-43828.5449343,-43829.4616238,-30680.8859984,-17533.2080189,+0,-61267.1988408,+0,+0,+0,+0,-39390.4796539,-39391.7229443,-48138.2789231,-26238.7591974
2010-08-16 17:47:30 UTC,-56920.0935602,+0,+0,-61353.8554132,-26297.7420852,-21915.1568428,-43825.5830281,-43826.4996508,-30678.8125958,-17532.0231066,+0,+0,+0,+0,+0,-30642.3822173,-39393.8959353,-39395.1393742,-48142.4537506,-26242.5805334
2010-08-16 17:48:00 UTC,-56981.1091864,+0,-56987.0120692,-61299.0292983,-26274.2417271,-21895.5727612,-43786.4200522,-43787.3357911,-30651.3976102,-17516.3559354,+0,+0,+0,+0,+0,-30614.3053359,-39357.801418,-39359.0432878,-48098.3448628,-26217.8765381
2010-08-16 17:48:30 UTC,-56947.6067964,+0,-56953.5049023,-61315.0094192,-26281.0913564,-21901.2809167,-43797.8348513,-43798.7508478,-30659.3882326,-17520.9224324,+0,+0,-26247.7044351,+0,+0,-30623.7619998,-39369.9585274,-39371.2009257,+0,-26225.638203
2010-08-16 17:49:00 UTC,-57099.1813213,-17572.8200085,-57105.1010268,-61421.9458708,-26326.927996,-21939.4789935,-43874.2208889,-43875.1386092,-30712.8602191,-17551.4807103,+0,+0,-26289.8896459,+0,-56957.6913623,-30672.9814832,-39433.2331318,-39434.4782799,+0,-26268.4668979
2010-08-16 17:49:30 UTC,-57036.1048956,-17553.4063484,-57042.0156164,+0,-26322.0615669,-21935.4235427,-43866.1110616,-43867.0285988,+0,-17548.2363692,-26320.5084025,+0,-26285.3741416,+0,-56947.9085147,-30667.7130306,-39426.4602193,-39427.705073,+0,-26265.9731568
2010-08-16 17:50:00 UTC,-57011.0021164,-17545.6803997,-57016.9096111,+0,-26289.1749642,-21908.0174322,+0,-43812.2222393,+0,+0,-26287.6242205,+0,-26249.6198157,-30623.6782668,-56870.4466091,-30625.996873,-39372.8313888,-39374.0739865,+0,-26231.228136
2010-08-16 17:50:30 UTC,-56970.8660945,-17533.3273345,-56976.7678684,+0,-26307.2184968,-21923.0540546,+0,-43842.2921807,+0,+0,-26305.6663865,+0,-26267.619711,-30644.6775301,-56909.4434141,-30646.9982035,-39399.8298613,-39401.0736324,+0,-26249.2081563
2010-08-16 17:51:00 UTC,-56905.9578986,-17513.349888,-56911.8504173,+0,+0,-21922.9722023,+0,-43842.1284942,+0,+0,-26305.5681735,+0,-26265.7710091,-30642.5207744,-56905.4381985,-30644.8412354,-39397.0569493,-39398.3005999,+0,-26246.5224886
2010-08-16 17:51:30 UTC,-56823.3369651,-17487.9208104,-56829.2176944,+0,+0,-21927.8478442,+0,-43851.8787067,+0,+0,-26311.4183663,+0,-26273.7921477,-30651.8784954,-56922.816009,-30654.1998777,+0,-39410.3322198,+0,-26253.9337141
2010-08-16 17:52:00 UTC,-56890.4685893,-17508.5825868,-56896.3588976,+0,+0,-21877.8119804,+0,-43751.817973,+0,-17502.1473956,-26251.3812569,-61140.0715208,-26206.8926939,-30573.8314164,-56777.8782243,-30576.1451136,+0,-39309.9837711,-48038.3945106,+0
2010-08-16 17:52:30 UTC,+0,+0,-56898.5593439,+0,+0,-21839.1896672,+0,-43674.5818379,+0,-17471.2497304,-26205.0390597,-61030.6957078,-26160.0085733,-30519.134875,-56676.3036953,-30521.4431821,+0,-39239.6581017,-47952.4575884,+0
2010-08-16 17:53:00 UTC,+0,+0,-56994.2538058,-61116.1068501,+0,+0,+0,-43656.6691125,+0,-17464.0838951,-26194.2913047,-61008.3885496,-26150.4465726,-30507.9795337,-56655.5876048,-30510.2867408,+0,-39225.315205,-47934.9307842,+0
2010-08-16 17:53:30 UTC,+0,+0,-56882.0502126,-61096.5328659,+0,+0,-43641.7743691,-43642.6868568,-30550.1423164,-17458.4904113,-26185.9018579,-60992.0068915,-26143.424548,-30499.787411,-56640.3743761,-30502.0938105,+0,-39214.7822446,-47922.0596641,+0
2010-08-16 17:54:00 UTC,+0,+0,-56839.2615114,-61091.0742955,+0,+0,-43637.8752443,-43638.7876441,-30547.4128392,-17456.9305641,-26183.5623043,-60986.3595203,-26141.0037931,-30496.9632795,-56635.1298063,-30499.2694005,+0,-39211.1511385,-47917.6225069,+0
2010-08-16 17:54:30 UTC,+0,-17489.9187697,-56835.7101357,-61081.4403404,-26180.9757147,+0,-43630.9935901,-43631.9058346,-30542.5955226,-17454.1775538,-26179.4331726,-60976.9003325,-26136.949096,-30492.2329379,-56626.3452985,-30494.5385922,+0,-39205.0691371,-47910.1903934,+0
2010-08-16 17:55:00 UTC,+0,-17489.0159348,-56832.7760932,-61116.8814858,-26196.1671089,+0,-43656.3096792,-43657.2225059,-30560.3173848,-17464.3053384,+0,-61010.121974,-26151.1897496,-30508.8465455,-56657.1976045,+0,+0,-39226.4299733,-47936.2926706,-26129.9622121
2010-08-16 17:55:30 UTC,+0,-17493.6981471,-56847.9911137,-61079.5985731,-26180.1863696,+0,-43629.6780307,+0,-30541.6746174,+0,+0,-60971.4620742,-26134.6181198,+0,-56621.2951396,+0,-39200.337543,-39201.5727091,-47905.9174662,-26113.0810618
2010-08-16 17:56:00 UTC,+0,-17499.4087882,+0,-61027.2255631,-26157.7374949,-21798.4837104,-43592.2673377,+0,-30515.4862705,+0,+0,-60920.7864084,-26112.8959111,+0,-56574.2339372,+0,-39167.755886,-39168.9896325,-47866.1014375,-26091.3867518
2010-08-16 17:56:30 UTC,+0,-17467.2440643,+0,-61108.2988344,-26192.4882888,-21827.4433716,-43650.1789843,+0,-30556.025757,+0,+0,-61009.166848,-26150.7803328,+0,-56656.3106027,+0,-39224.5796309,-39225.8158526,-47935.5422251,-26132.056968
2010-08-16 17:57:00 UTC,-56785.9440372,-17476.4121961,+0,-61197.7055282,-26230.8110736,-21859.37976,-43714.0432982,+0,-30600.732248,+0,+0,-61102.4300024,-26190.7577364,+0,-56742.9217173,+0,-39284.5426902,-39285.781522,-48008.8193798,-26173.493626
2010-08-16 17:57:30 UTC,-56786.828051,-17476.6842775,+0,-61224.7458137,-26242.4014702,-21869.0386458,-43733.3585106,+0,-30614.2533418,-17495.1287696,-26240.8542012,-61142.9107118,-26208.1098583,+0,-56780.5151194,+0,-39310.569551,-39311.8095152,-48040.6252017,-26194.8424031
2010-08-16 17:58:00 UTC,-56861.0859963,-17499.5393955,+0,-61177.8625693,-26222.3056989,-21852.2917847,-43699.8692257,+0,-30590.8100708,-17481.7313612,-26220.7599531,-61088.0341273,+0,+0,-56729.5526354,-30550.1200162,-39275.2869375,-39276.5253666,-47997.5084952,-26168.5650486
2010-08-16 17:58:30 UTC,-56896.4653514,+0,+0,-61192.7919758,-26228.704956,-21857.6246216,-43710.5334866,+0,-30598.275299,-17485.9976051,-26227.1587252,-61101.1139587,+0,+0,-56741.6995411,-30556.6616088,-39283.6965467,-39284.9353417,-48007.7853601,-26173.4980497
2010-08-16 17:59:00 UTC,-56836.7196629,+0,+0,-61199.5112235,-26231.5850572,-21860.0247612,-43715.333129,+0,-30601.6351595,-17487.9177052,-26230.0386079,-61103.652808,+0,-30555.6193472,-56744.0573064,-30557.9313599,-39285.3288873,-39286.5677535,-48009.780142,-26175.0499103
2010-08-16 17:59:30 UTC,-56871.0252682,+0,+0,-61251.6278618,-26253.9240402,-21878.6410081,-43752.5606918,+0,-30627.695311,-17502.8106133,-26252.3758981,-61166.7092747,+0,-30587.1525566,-56802.6162367,-30589.4676752,-39325.8707121,+0,-48059.3238085,-26203.6304499
2010-08-16 18:00:00 UTC,-56866.3304909,+0,-56872.2180533,-61156.9867954,-26213.3577229,-21844.8349873,-43684.9574382,-43685.8709223,-30580.3714925,-17475.7659585,-26211.8125863,-61072.4577926,+0,-30540.0195377,-56715.0875012,-30542.3301222,-39265.2723624,+0,-47985.2700499,-26162.0949947
2010-08-16 18:00:30 UTC,-56864.6767117,-17500.6447276,-56870.564038,-61190.1189184,-26227.5592901,-21856.6698987,-43708.6241257,-43709.5381436,-30596.9387189,-17485.2338309,-26226.0130772,-61099.8671735,+0,-30553.7263914,-56740.5418936,-30556.0383262,-39282.8950803,+0,-48006.8056873,-26171.6604882
2010-08-16 18:01:00 UTC,-56758.3063063,-17467.9060343,-56764.1784508,-61229.5606123,-26244.465357,-21870.7586116,-43736.7978186,-43737.712472,-30616.6609531,-17496.5047335,-26242.9178626,-61149.1898632,+0,-30578.3916294,-56786.3466172,-30580.7059943,-39314.5616153,+0,+0,-26193.3908143
2010-08-16 18:01:30 UTC,-56793.1247081,-17478.6224465,-56799.0018244,-61121.1641555,-26198.0029065,-21832.0390127,-43659.3688806,-43660.2817874,+0,+0,-26196.4589343,-61026.9273366,+0,-30517.2507143,-56672.8045264,-30519.5590545,-39235.9537412,+0,+0,-26137.0344092
2010-08-16 18:02:00 UTC,-56764.8457389,-17469.9187423,-56770.7188181,+0,-26250.8385675,-21876.0697423,-43747.4186737,-43748.3335666,+0,+0,-26249.2905903,+0,-26213.3601681,-30581.376577,-56791.8898317,-30583.6912356,-39318.3993137,+0,+0,+0
2010-08-16 18:02:30 UTC,-56759.9783599,-17468.4206593,-56765.8507434,+0,-26272.495986,-21894.1180057,-43783.5104193,-43784.4261267,+0,+0,-26270.9463677,+0,-26238.3118677,-30610.4860412,+0,-30612.8035668,-39355.8248771,+0,+0,+0
2010-08-16 18:03:00 UTC,-56700.1759225,-17450.0146566,-56706.0397642,+0,-26291.824954,-21910.225849,-43815.7218396,-43816.6382739,+0,+0,+0,+0,-26256.0306558,-30631.1573557,+0,-30633.4769164,-39382.4016495,+0,+0,+0
2010-08-16 18:03:30 UTC,-56806.8920842,-17482.8597707,-56812.7711654,+0,+0,+0,-43788.5843796,-43789.5002016,+0,-17517.2219774,+0,+0,-26238.6342445,-30610.8621365,+0,-30613.1796991,+0,+0,+0,+0
