# file...... Output/Qh/house_Qh_file_019.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_10B_tm_2_B_10_Meter_43_361:Qh,house_2_11B_tm_2_B_11_Meter_43_362:Qh,house_2_12B_tm_2_B_12_Meter_43_363:Qh,house_2_13B_tm_2_B_13_Meter_43_364:Qh,house_2_14B_tm_2_B_14_Meter_43_365:Qh,house_2_15B_tm_2_B_15_Meter_43_366:Qh,house_2_1A_tm_2_A_1_Meter_45_367:Qh,house_2_2A_tm_2_A_2_Meter_45_368:Qh,house_2_3A_tm_2_A_3_Meter_45_369:Qh,house_2_4A_tm_2_A_4_Meter_45_370:Qh,house_2_5A_tm_2_A_5_Meter_45_371:Qh,house_2_6A_tm_2_A_6_Meter_45_372:Qh,house_2_7A_tm_2_A_7_Meter_45_373:Qh,house_2_8A_tm_2_A_8_Meter_45_374:Qh,house_2_1A_tm_2_A_1_Meter_46_375:Qh,house_2_2A_tm_2_A_2_Meter_46_376:Qh,house_2_3A_tm_2_A_3_Meter_46_377:Qh,house_2_4A_tm_2_A_4_Meter_46_378:Qh,house_2_5A_tm_2_A_5_Meter_46_379:Qh,house_2_6A_tm_2_A_6_Meter_46_380:Qh
2010-08-16 15:06:30 UTC,-43283.2538084,+0,-30299.1700109,-34626.4765137,-25972.1822416,-47611.7669488,-56170.9880907,+0,-43217.5396712,-38895.2737023,-51852.2165624,-38894.1102452,-30252.9730139,-21609.8325413,-17283.7680945,-60482.239817,+0,-34562.7468595,-51845.0326844,-64796.9542517
2010-08-16 15:07:00 UTC,-43317.8910824,+0,-30323.4171205,-34654.1862376,-25992.9669483,-47649.8680666,-56122.3882433,-60447.1876614,-43180.1447274,-38861.6187107,-51807.3528575,-38860.4567969,-30226.7957686,+0,-17269.2050765,-60431.281116,+0,-34533.6261056,-51801.3504776,-64742.3610979
2010-08-16 15:07:30 UTC,-43325.0791113,+0,-30328.4489518,-34659.9366409,-25997.2802515,-47657.7749225,-56140.6958611,-60466.9070558,-43194.2314463,-38874.2965852,-51824.2530664,-38873.1340899,-30236.6567675,+0,-17275.3264335,-60452.7008784,+0,-34545.8496821,-51819.7116699,-64765.3085503
2010-08-16 15:08:00 UTC,-43368.466399,+0,-30358.8213274,-34694.6463516,-26023.3155569,-47705.501085,-56083.6073248,-60405.4161841,-43150.3049138,-38834.7632437,-51771.553245,-38833.602562,-30205.9072727,+0,-17257.1724567,-60389.1767497,-25883.1798586,-34509.5483509,-51765.258277,-64697.2537838
2010-08-16 15:08:30 UTC,-43389.205861,+0,-30373.3395596,-34711.2378641,+0,-47728.3145631,-56069.5531083,-60390.2781879,-43139.4909563,-38825.0308142,-51758.5794547,-38823.8498962,-30198.3372755,+0,+0,-60375.4179009,-25877.28261,-34501.6857555,-51753.4640814,-64682.5136327
2010-08-16 15:09:00 UTC,-43394.1434166,-34715.2710371,-30376.7959934,-34715.187895,+0,-47733.7458909,-56021.5195315,-60338.5405365,-43102.5317199,-38791.7679537,-51714.2384869,-38790.5885991,-30172.465034,-21552.3247009,+0,-60324.4556936,-25855.4394444,-34472.5630267,-51709.7788676,-64627.9167232
2010-08-16 15:09:30 UTC,-43376.6761835,-34701.2972756,-30364.5684176,-34701.2141566,+0,-47714.5318757,-56030.8961261,-60348.6402004,-43109.7465017,-38798.261169,-51722.8942503,+0,+0,-21555.9323343,+0,-60330.4177911,-25857.9948887,-34475.9701112,-51714.8896254,-64634.3040467
2010-08-16 15:10:00 UTC,-43396.7285418,-34717.3391335,-30378.6056569,-34717.255988,+0,-47736.5895373,-55959.9147732,-60272.1851662,-43055.1301898,-38749.1071563,-51657.3696292,+0,+0,-21528.6223416,+0,-60253.9991952,-25825.2407331,-34432.3001416,-51649.3829897,-64552.4351603
2010-08-16 15:10:30 UTC,+0,-34707.8694127,-30370.319289,-34707.7862828,+0,-47723.568608,-55958.1976591,-60270.335637,-43053.8089622,-38747.9180677,-51655.784519,+0,+0,-21527.9616832,-17217.6197201,-60250.785624,-25823.863348,-34430.4637224,-51646.6282901,-64548.992393
2010-08-16 15:11:00 UTC,+0,-34688.6513969,-30353.5027898,-34688.5682989,-26018.7564881,-47697.1437081,-55960.0463872,-60272.3269296,-43055.2314597,-38749.198298,-51657.4911253,+0,+0,-21528.67298,-17218.1885013,-60252.7758937,-25824.7164077,-34431.6010769,-51648.3343658,-64551.1246109
2010-08-16 15:11:30 UTC,+0,-34711.1989227,-30373.2327376,-34711.1157873,-26035.6690674,-47728.1467064,-56037.2728084,-60355.5086164,-43114.6358868,+0,-51728.7807216,+0,+0,-21558.3857554,-17241.5600899,-60334.5574341,-25859.7692018,-34478.3357407,-51718.4381608,-64638.7389352
2010-08-16 15:12:00 UTC,+0,-34714.8807748,+0,-34714.7976333,-26038.4307724,-47733.2092777,-56099.5440761,-60422.5818854,+0,+0,-51786.2648493,+0,+0,-21582.344549,-17260.2846375,-60400.0781175,-25887.8523482,-34515.7780179,-51774.6030171,-64708.9326537
2010-08-16 15:12:30 UTC,+0,-34722.0326482,+0,-34721.9494949,-26043.795291,-47743.0431513,+0,-60454.4251643,+0,+0,-51813.5556499,+0,+0,+0,-17268.5994394,-60429.1731611,-25900.3229195,-34532.4045948,-51799.5435219,-64740.1028001
2010-08-16 15:13:00 UTC,+0,-34717.0254603,+0,-34716.9423153,-26040.0394705,-47736.1582346,+0,-60439.7468498,+0,+0,-51800.9758222,-38855.652497,-30223.0748718,+0,-17265.1004609,-60416.9295824,-25895.0751384,-34525.4079116,-51789.048228,-64726.9859908
2010-08-16 15:13:30 UTC,+0,-34753.2173289,+0,+0,-26067.1864766,-47785.9222954,+0,-60415.0002923,+0,+0,-51779.7671598,-38839.7433362,-30210.6999595,+0,-17258.0327503,-60392.1983446,-25884.4749594,-34511.2750636,-51767.8484124,-64700.4908836
2010-08-16 15:14:00 UTC,+0,-34751.2921266,-30408.3158241,+0,-26065.7424096,-47783.2751293,+0,-60432.2739074,+0,+0,-51794.5712496,-38850.8482635,-30219.3379076,+0,-17264.4358773,-60414.6040795,-25894.0783932,-34524.078986,-51787.0547886,+0
2010-08-16 15:14:30 UTC,-43483.3226014,-34781.6351825,-30434.8671576,+0,-26088.5023036,-47824.9970338,+0,-60402.4714684,+0,+0,-51769.0295205,-38831.6887587,-30204.4347209,-21575.1555714,-17256.1366597,-60385.5635681,-25881.6311952,-34507.4835719,-51762.1610291,+0
2010-08-16 15:15:00 UTC,-43458.9876898,-34767.1601545,-30422.2009551,+0,-26077.6447915,-47805.0937737,+0,-60352.5069101,+0,-38800.7471309,-51726.2081548,-38799.5673542,-30179.4491429,-21557.3080746,+0,-60338.3500565,-25861.3947766,-34480.5030627,-51721.6892272,+0
2010-08-16 15:15:30 UTC,-43433.8794572,-34747.059638,-30404.6244419,+0,-26062.5781442,-47777.4746111,+0,-60354.8823015,+0,-38802.2743035,+0,-38801.094455,-30180.6369958,-21558.1565721,+0,-60340.9618458,+0,-34481.9955891,-51723.9280743,+0
2010-08-16 15:16:00 UTC,-43390.3692767,-34712.2515561,-30374.1660145,+0,-26036.4690755,-47729.6132275,+0,-60379.1535955,+0,-38817.8786584,+0,-38816.6980763,-30192.7742453,-21566.8263544,+0,-60365.2240893,+0,-34495.860427,-51744.7258646,+0
2010-08-16 15:16:30 UTC,-43409.1883263,-34727.3067688,-30387.3399121,-34727.2375411,-26047.7617859,-47750.3142621,+0,-60361.4119348,-43118.8529699,-38806.4722961,+0,-38805.2922503,-30183.9022434,-21560.4889775,+0,-60349.0061535,+0,-34486.592568,-51730.8237195,+0
2010-08-16 15:17:00 UTC,-43383.9087533,-34707.0831467,-30369.6434549,-34707.0139361,-26032.592322,-47722.5066244,-56062.6992702,-60382.9510824,-43134.2396324,-38820.3201154,+0,-38819.1394188,-30194.6732389,-21568.1828281,-17253.6764698,-60376.9549062,+0,-34502.5640884,+0,+0
2010-08-16 15:17:30 UTC,-43391.1997116,+0,-30374.7473439,-34712.8466874,-26036.9673932,-47730.5267095,-56053.8954758,-60373.4385548,-43127.465583,-38814.2235489,+0,-38813.0431387,-30189.9312583,-21564.7955748,-17249.5013771,-60362.3454774,+0,-34494.2154229,+0,-64668.5088637
2010-08-16 15:18:00 UTC,-43386.7900736,+0,-30371.6604654,-34709.3189863,-26034.3213103,-47725.676089,-56136.4011609,-60462.3066749,-43190.9493002,-38871.3434124,+0,-38870.1750699,-30234.3712289,+0,-17275.4591442,-60453.1765501,+0,+0,+0,-64765.8181482
2010-08-16 15:18:30 UTC,-43405.8146072,+0,-30384.9782078,-34724.538573,-26045.7373249,-47746.6031568,-56132.8901073,-60458.5248666,-43188.2477326,-38868.9120345,+0,-38867.7438043,-30232.4800734,+0,-17275.1625894,+0,-25910.1663571,+0,+0,-64764.7064365
2010-08-16 15:19:00 UTC,-43440.0745482,+0,-30408.9611907,-34751.9464532,-26066.2956201,+0,-56131.1481668,-60456.6485965,-43186.9074028,-38867.705754,+0,-38866.5375794,-30231.5418136,+0,-17274.131031,+0,-25908.6192217,+0,+0,-64760.8016941
2010-08-16 15:19:30 UTC,-43459.3931308,+0,-30422.4847759,-34767.4012783,+0,+0,-56086.1052845,-60408.1322283,-43152.2493119,-38836.5138952,+0,-38835.3471614,-30207.2804029,+0,-17260.268716,+0,-25887.8284689,+0,+0,-64708.8353454
2010-08-16 15:20:00 UTC,-43478.3585392,+0,+0,-34782.5735648,+0,+0,-56113.239727,-60437.3591456,-43173.127815,-38855.3042933,+0,-38854.1366915,-30221.8958051,-21587.628232,-17270.1094233,+0,-25902.5875993,+0,+0,-64745.7256948
2010-08-16 15:20:30 UTC,-43457.7197082,+0,+0,-34766.062547,+0,+0,-56112.9840205,-60437.0841857,-43172.931521,-38855.1276285,-51798.7191354,-38853.9599395,-30221.7584292,-21587.5301382,-17270.5514454,+0,-25903.2504223,+0,+0,-64747.3820536
2010-08-16 15:21:00 UTC,-43440.1288976,-34752.0591785,+0,-34751.9899357,+0,+0,-56058.1809823,-60378.0550042,-43130.7635096,-38817.1769329,-51748.1290184,-38816.0109973,-30192.2399121,-21566.4447092,+0,+0,-25875.6027534,-34499.4459992,-51750.0821626,-64678.2768906
2010-08-16 15:21:30 UTC,-43425.2883541,-34740.1867651,+0,-34740.1175324,+0,+0,-56004.3122452,-60320.0321681,-43089.3143895,-38779.8732305,-51698.4013785,-38778.7090194,-30163.2246342,-21545.7187496,+0,+0,-25850.7367834,-34466.2930709,-51700.3515383,-64616.1245661
2010-08-16 15:22:00 UTC,-43364.4886321,-34691.5470749,-30356.0488486,-34691.4778835,-26020.939035,+0,-56035.4334314,-60353.5532713,-43113.2604824,-38801.4244221,-51727.1301593,-38800.2592145,-30179.9874156,-21557.6926046,+0,+0,-25865.1024159,-34485.4462663,-51729.0820431,-64652.0313682
2010-08-16 15:22:30 UTC,-43351.4235882,-34681.0950586,-30346.9029269,-34681.025876,-26013.0991192,+0,-56025.0295945,-60342.347141,-43105.2552856,-38794.2198426,-51717.5261056,-38793.0549681,-30174.3836053,-21553.689736,+0,-60331.0089316,-25858.2483406,-34476.3079673,-51715.3742551,-64634.8996521
2010-08-16 15:23:00 UTC,-43353.5626189,-34682.8062801,-30348.4003124,-34682.7370961,-26014.3826833,+0,-55991.6922126,-60306.4389382,-43079.6039467,-38771.1339505,-51686.7514963,-38769.9701436,+0,-21540.8632002,-17228.3251744,-60288.2455237,-25839.9193029,-34451.8705027,-51678.7171498,-64589.0863475
2010-08-16 15:23:30 UTC,-43318.8564317,-34655.0413803,-30324.1049427,-34654.9722197,-25993.5566083,-47650.948791,-55991.8095369,-60306.5653099,-43079.6942214,-38771.2151966,-51686.8598014,-38770.051386,+0,+0,-17228.1454505,-60287.6166364,-25839.6497524,-34451.5111204,-51678.178063,-64588.412608
2010-08-16 15:24:00 UTC,-43303.5767455,-34642.8176533,-30313.4087049,-34642.748503,-25984.3877562,-47634.1410713,-56003.5948275,-60319.2594262,-43088.7623743,-38779.3764237,-51697.7391114,+0,+0,+0,-17231.3828369,-60298.9448548,-25844.5051965,-34457.9847142,-51687.8886943,-64600.5487579
2010-08-16 15:24:30 UTC,-43315.1361988,-34652.0651993,-30321.5006682,-34651.9960412,-25991.3242152,-47646.856519,-55997.8950907,+0,-43084.3767317,-38775.4293987,-51692.4775355,+0,+0,+0,-17229.0252031,-60290.6950534,-25840.9692083,-34453.2703046,-51680.8169048,-64591.7105778
2010-08-16 15:25:00 UTC,-43292.6449179,-34634.0722069,-30305.7560982,+0,-25977.8279151,-47622.1160145,-56001.2397451,+0,-43086.9502643,-38777.7455467,-51695.5650733,+0,+0,+0,-17230.0541226,-60294.2954354,-25842.5123858,-34455.3277693,-51683.9031783,-64595.5677404
2010-08-16 15:25:30 UTC,-43286.3676709,-34629.0504156,-30301.3618964,+0,-25974.061246,-47615.2110128,-56013.9017079,+0,-43096.6934249,-38786.51427,-51707.2537595,+0,+0,-21549.4085758,-17234.1648743,-60308.6792498,-25848.6775836,-34463.54755,-51696.2332105,-64610.9772509
2010-08-16 15:26:00 UTC,-43300.0389935,-34639.9874539,-30310.9322316,+0,-25982.2649706,-47630.2495256,-56045.637812,+0,-43121.1126653,-38808.4912883,-51736.5501873,+0,+0,-21561.6190206,-17244.5148778,-60344.89584,+0,-34484.2437875,-51727.2783359,-64649.7768167
2010-08-16 15:26:30 UTC,-43293.2118753,-34634.5257692,-30306.1530444,+0,-25978.1682347,-47622.7396667,-56026.9873169,+0,-43106.7621037,-38795.575958,-51719.3334275,+0,-30175.4384443,-21554.4432552,-17239.5680172,-60327.5858531,+0,-34474.3518678,-51712.4400888,-64631.2322776
2010-08-16 15:27:00 UTC,+0,-34669.4741656,-30336.7342539,+0,-26004.3825536,-47670.7939835,-55972.5478062,+0,+0,-38757.8769965,-51669.0788909,-38756.713708,-30146.1157288,-21533.497689,-17222.7748327,-60268.8233734,+0,-34440.7716157,-51662.0684624,-64568.2788438
2010-08-16 15:27:30 UTC,+0,-34667.2184085,-30334.7603786,+0,-26002.6905408,-47667.6923,-56021.5248874,+0,+0,-38791.7932652,-51714.2909157,-38790.6284082,-30172.4962193,-21552.3415887,+0,-60322.9211617,+0,-34471.6861954,-51708.4414811,-64626.2348998
2010-08-16 15:28:00 UTC,+0,-34703.5711832,+0,-34703.5019876,-26029.9582636,-47717.677648,-55973.6687301,+0,+0,-38758.6532277,-51670.113645,-38757.4899033,-30146.7194908,-21533.9289635,+0,-60271.3957918,+0,-34442.2416431,-51664.273558,-64571.0347281
2010-08-16 15:28:30 UTC,+0,-34719.9274828,+0,-34719.8582733,-26042.2269013,-47740.1676873,-55923.0997928,+0,+0,-38723.6346072,-51623.4321356,-38722.4729033,-30119.4815775,-21514.4725961,+0,-60215.2451957,+0,-34410.1539712,-51616.1408569,-64510.8794578
2010-08-16 15:29:00 UTC,+0,-34690.4466148,+0,-34690.3774303,-26020.1137031,-47699.6312643,-55986.7174532,-60301.0810116,+0,-38767.6893736,-51682.1592629,-38766.5256312,-30153.7479163,+0,+0,-60283.0467453,-25837.6911081,-34448.8996665,-51674.2608408,-64583.5166299
2010-08-16 15:29:30 UTC,+0,-34699.432079,+0,-34699.362887,-26026.8535779,-47711.9863476,-55984.2869421,-60298.4630698,+0,-38766.0062613,-51679.9155942,-38764.8425969,-30152.4387707,+0,-17225.7013379,-60279.0637613,-25835.983941,-34446.6235607,-51670.8465973,-64579.2495794
2010-08-16 15:30:00 UTC,+0,+0,+0,-34701.626919,-26028.5517987,-47715.0994119,-55998.7408892,-60314.0316376,+0,-38776.0155143,-51693.2584111,-38774.8513868,-30160.2240908,+0,-17230.1482711,-60294.6244074,-25842.6534674,-34455.5158067,-51684.185297,-64595.9200139
2010-08-16 15:30:30 UTC,+0,+0,-30362.0984873,-34698.3913152,+0,-47710.6504199,-55990.4038874,-60305.052184,+0,-38770.2426055,-51685.5624029,-38769.0786509,-30155.7338868,+0,-17227.5830739,-60285.6478376,-25838.8060537,-34450.3861233,-51676.4906364,-64586.3030734
2010-08-16 15:31:00 UTC,-43376.3729316,+0,-30364.3683308,-34700.9853044,+0,-47714.2171783,-55894.3515631,-60201.5927509,-43004.7064024,-38703.7270693,-51596.8939882,-38702.566193,-30103.9972851,-21503.4120155,-17198.6768447,-60184.4995651,-25795.452387,-34392.5841973,-51589.7855976,-64477.940883
2010-08-16 15:31:30 UTC,-43375.7982387,+0,-30363.9660286,-34700.5255513,+0,-47713.5850137,-55869.1139006,-60174.4088747,-42985.2873619,-38686.2501695,-51573.596441,-38685.0901027,-30090.4035375,-21493.7018387,-17190.9115876,-60157.3274878,-25783.8060269,-34377.0565133,-51566.4934939,-64448.830887
2010-08-16 15:32:00 UTC,-43414.4847237,+0,-30391.0477248,-34731.4746574,+0,-47756.1403116,-55849.1077655,-60152.8599572,-42969.8937037,+0,-51555.1282537,-38671.2366396,-30079.6276445,-21486.0044893,-17184.7559948,-60135.7879249,-25774.573847,-34364.7475713,-51548.0296228,-64425.7551172
2010-08-16 15:32:30 UTC,-43384.5172129,+0,-30370.0695712,-34707.5007121,+0,-47723.1759223,-55901.7325913,-60209.5429708,-43010.385712,+0,-51603.7076088,-38707.6772656,-30107.9729244,-21506.2518623,-17200.5604835,-60191.0907664,-25798.2774749,-34396.350788,-51595.4356238,-64485.0021698
2010-08-16 15:33:00 UTC,-43401.4198373,+0,-30381.9019137,-34721.0227759,-26043.1004825,-47741.768881,-55930.6518933,-60240.6923964,-43032.6375775,+0,-51630.4037736,-38727.702746,-30123.5497105,-21517.3785471,-17209.4581266,-60222.2252734,-25811.6221918,-34414.1428316,-51622.1243512,-64518.3571967
2010-08-16 15:33:30 UTC,-43372.6513487,-34698.0772309,-30361.7631115,-34698.0080459,-26025.8374319,-47710.1234213,-55952.1470588,-60263.8451692,-43049.1769636,+0,-51650.2465235,-38742.587303,-30135.1276377,-21525.648799,+0,-60246.7320929,-25822.1261822,-34428.1474343,-51643.131776,-64544.6118481
2010-08-16 15:34:00 UTC,-43345.6439627,-34676.4713609,-30342.8571334,-34676.4021942,-26009.6311624,-47680.4151819,-56002.1242784,-60317.6763961,-43087.6317717,+0,-51696.3818024,-38777.1945604,-30162.0468329,-21544.877502,+0,-60300.5395824,-25845.1888788,-34458.8961207,-51689.2559488,-64602.2569009
2010-08-16 15:34:30 UTC,-43339.608243,-34671.6427938,-30338.631949,-34671.5736312,-26006.0093197,-47673.7758646,-55961.7802468,-60274.2212234,-43056.5891888,+0,-51659.1391715,-38749.2579066,-30140.3163552,+0,+0,-60256.3489693,-25826.2481196,-34433.6430692,-51651.3754327,-64554.9146025
2010-08-16 15:35:00 UTC,-43342.5850088,-34674.0242022,-30340.7157741,-34673.9550376,-26007.7955818,-47677.0503197,+0,-60266.3656723,-43050.9775069,+0,-51652.4066846,-38744.2076951,-30136.3880569,+0,+0,-60246.5362518,-25822.0422417,+0,-51642.9638995,-64544.4020399
2010-08-16 15:35:30 UTC,-43323.2883108,-34658.5868688,-30327.207566,-34658.5177232,-25996.2163541,-47655.8238666,+0,-60259.1565905,-43045.8277589,-38740.7357863,-51646.2279508,-38739.5731035,-30132.7831554,+0,-17215.1242721,-60242.0517074,-25820.1201766,+0,-51639.1198348,-64539.5974986
2010-08-16 15:36:00 UTC,-43294.0816331,-34635.2215687,-30306.7620174,-34635.1524427,-25978.6903591,-47623.6963971,+0,-60256.1915072,-43043.7096255,-38738.8294921,-51643.6867691,-38737.6668975,-30131.3004163,+0,-17215.642423,+0,-25820.8973014,+0,-51640.6740433,-64541.5399172
2010-08-16 15:36:30 UTC,-43303.7581301,-34642.9627524,+0,-34642.8936199,-25984.4969161,-47634.3405849,+0,-60274.4512271,-43056.7536167,-38750.5689251,-51659.3359985,-38749.4057873,-30140.4314917,-21529.4374399,-17221.0747493,+0,-25829.0447238,+0,-51656.9684566,-64561.904342
2010-08-16 15:37:00 UTC,-43308.015966,-34646.369015,+0,+0,-25987.0519074,-47639.0242224,+0,-60260.5451003,-43046.8196531,-38741.628479,-51647.417953,-38740.4657548,+0,-21524.4701225,-17217.8724762,+0,+0,+0,-51647.3631497,-64549.8998256
2010-08-16 15:37:30 UTC,-43327.1492339,-34661.6756018,+0,+0,-25998.5331708,-47660.0708984,+0,-60269.2651268,-43053.0488808,-38747.2347079,-51654.8913258,-38746.0717243,+0,-21527.5849468,-17220.3639405,+0,+0,+0,-51654.8363657,-64559.2396978
2010-08-16 15:38:00 UTC,-43335.1882621,-34668.1068127,+0,+0,-26003.3571349,-47668.9138635,+0,-60259.9981105,-43046.4289062,-38741.2768116,-51646.9491631,-38740.1141037,+0,-21524.2747359,-17217.7161918,+0,+0,+0,-51646.89437,-64549.3139538
2010-08-16 15:38:30 UTC,-43333.3736161,-34666.6550985,+0,+0,-26002.2682236,-47666.9177452,+0,-60248.9680307,-43038.5494725,-38734.1854173,-51637.4959919,-38733.0230374,+0,-21520.3347529,-17213.7849452,+0,+0,-34422.79467,-51635.1024855,-64534.5766958
2010-08-16 15:39:00 UTC,-43343.7802218,-34674.9803681,-30341.5525168,+0,-26008.5128954,-47678.3650557,+0,-60215.5759385,-43014.6955385,-38712.7171676,-51608.8777815,-38711.5557814,+0,-21508.4069798,-17203.7580502,+0,+0,-34402.7445339,-51605.0265355,-64496.9883868
2010-08-16 15:39:30 UTC,-43358.4606716,-34686.7247068,-30351.8292709,+0,-26017.3221645,-47694.5136128,-55897.6237363,-60205.1177151,-43007.2246146,-38705.9934272,-51599.9147127,+0,+0,-21504.6712652,-17198.9948895,-60185.6119983,-25795.9292708,-34393.2199487,-51590.7393034,-64479.1324965
2010-08-16 15:40:00 UTC,-43338.9103727,-34671.0844959,-30338.1434768,-34671.0153397,-26005.5906546,-47673.008201,-55886.1081508,-60192.7141005,-42998.3639838,-38698.0189675,-51589.2843742,+0,+0,-21500.2406503,-17195.4519971,-60173.214759,-25790.615628,-34386.1354549,-51580.1122991,-64465.8510831
2010-08-16 15:40:30 UTC,-43346.1074735,-34676.8421634,-30343.18172,-34676.7730082,-26009.9095085,-47680.9250391,-55879.5727868,-60185.6752108,-42993.3358129,-38693.4936728,-51583.2515034,+0,-30096.0376936,+0,+0,-60167.8412205,-25788.3125262,-34383.0647496,-51575.5061813,-64460.0941456
2010-08-16 15:41:00 UTC,-43322.2058786,-34657.7209218,-30326.4498884,-34657.6517828,-25995.5669246,-47654.6331831,-55885.7292791,-60192.3064635,-42998.0729064,-38697.7569991,-51588.9347226,+0,-30099.3537612,+0,+0,-60174.4693814,-25791.1534554,-34386.852461,-51581.1878893,-64467.1950286
2010-08-16 15:41:30 UTC,-43340.0208216,-34671.9728507,-30338.9208816,-34671.9036996,-26006.2571031,-47674.2296962,-55860.7883575,-60165.4422119,-42978.8821927,-38680.4855907,-51565.9111047,+0,-30085.9198474,+0,+0,-60147.6176543,-25779.6444023,-34371.5078436,-51558.1703922,-64438.4282301
2010-08-16 15:42:00 UTC,-43314.4870814,-34651.5458952,-30321.0464994,-34651.4767614,-25990.935121,-47646.1424735,-55897.7078065,-60205.2087197,-43007.2897462,-38706.0520426,-51599.9924148,+0,-30105.805748,+0,+0,-60187.3656241,-25796.6809784,-34394.222114,-51592.2426428,-64481.0110343
2010-08-16 15:42:30 UTC,-43337.1666164,-34669.6894906,-30336.9228525,-34669.6203414,+0,-47671.0900583,-55856.5112497,-60160.8352732,+0,-38677.5237246,-51561.9627946,+0,-30083.6160716,-21488.8535395,-17186.6468196,-60142.4033467,-25777.4094719,-34368.5280891,-51553.7006496,-64432.8420366
2010-08-16 15:43:00 UTC,-43336.5002301,-34669.1563825,-30336.4563622,-34669.0872338,+0,-47670.3570306,-55871.3926221,-60176.8642291,+0,-38687.8289677,-51575.7001791,-38686.6686412,-30091.6316163,-21494.5791392,-17191.1823843,-60158.2741302,-25784.2119278,-34377.5975653,-51567.3052014,-64449.8447282
2010-08-16 15:43:30 UTC,-43337.280495,+0,-30337.002571,-34669.711444,+0,-47671.2153252,-55850.0342967,-60153.8588456,+0,-38673.0384797,-51555.9837492,-38671.8788384,-30080.1273927,-21486.3615343,-17184.6110695,-60135.2798811,-25774.3562472,-34364.4573319,-51547.5943621,-64425.2105251
2010-08-16 15:44:00 UTC,-43341.8704367,+0,-30340.2156675,-34673.3833877,+0,-47676.2642806,-55864.954973,-60169.9301376,+0,-38683.3709418,-51569.7574166,-38682.2108218,-30088.1641089,-21492.1022571,-17189.2017133,-60151.3433949,-25781.2413105,-34373.6369455,-51561.3641242,-64442.4196915
2010-08-16 15:44:30 UTC,-43367.299732,+0,-30358.0169348,-34693.7267702,+0,-47704.2366135,-55857.6304187,-60162.0407464,+0,-38678.2987399,-51562.9959285,-38677.138855,-30084.2188879,-21489.2841384,-17186.9481679,-60143.4578219,-25777.8614354,-34369.1306765,-51554.604553,-64433.9717182
2010-08-16 15:45:00 UTC,+0,+0,-30358.1933199,-34693.9282822,-26022.7775575,-47704.5136869,-55860.3177796,-60164.9357927,+0,-38680.1601129,-51565.4767959,-38679.0000497,-30085.6667213,-21490.3183772,-17187.7748082,-60146.3499331,-25779.1011146,-34370.7834374,-51557.0838098,-64437.0699394
2010-08-16 15:45:30 UTC,+0,+0,+0,-34683.7630594,-26015.1527557,-47690.5364145,-55840.4440651,-60143.5295071,+0,-38666.397708,-51547.1308494,-38665.2382824,-30074.9621535,-21482.6719761,-17181.6602644,-60124.954009,-25769.9305003,-34358.5565787,-51538.7430667,-64414.1480534
2010-08-16 15:46:00 UTC,+0,+0,+0,-34686.7122295,-26017.3648899,-47694.5915498,-55841.8905917,-60145.0875835,+0,-38667.3994174,-51548.466176,-38666.2399454,-30075.7412954,+0,-17181.8905089,-60125.7596773,-25770.2758218,-34359.0169838,-51539.4336915,-64415.0111821
2010-08-16 15:46:30 UTC,+0,+0,+0,-34695.3775983,-26023.8646707,-47706.5065094,-55833.5188393,-60136.0702387,+0,-38661.6020382,-51540.7379919,-38660.4428348,-30071.2320225,+0,-17179.3148365,-60116.7469219,-25766.4128194,-34353.8665781,-51531.7078912,-64405.3556355
2010-08-16 15:47:00 UTC,+0,-34681.1422122,+0,-34681.0730591,-26013.1350213,-47686.8376401,-55822.4511662,-60124.1490768,-42949.3841995,-38653.9377542,-51530.521133,-38652.7789058,-30065.2706482,+0,+0,-60107.6944528,-25762.5327954,-34348.693478,-51523.9480486,-64395.657542
2010-08-16 15:47:30 UTC,+0,-34649.8085025,-30319.5262723,-34649.7393759,-25989.632031,-47643.7535454,-55832.4413616,-60134.9096718,-42957.0711254,-38660.8558937,-51539.7433443,-38659.6967248,-30070.6516623,+0,+0,-60118.4505154,-25767.1430055,-34354.8401094,-51533.1682245,-64407.1807287
2010-08-16 15:48:00 UTC,+0,-34658.7974318,-30327.3919358,-34658.7282976,-25996.3745049,-47656.1133931,-55798.5023366,-60098.3534207,-42930.956846,-38637.3533606,-51508.4133409,-38636.1952808,-30052.3711029,-21466.5349178,+0,-60082.660392,-25751.8028212,-34334.3875793,-51502.488668,-64368.8380462
2010-08-16 15:48:30 UTC,+0,-34653.2543132,-30322.5414909,-34653.1851837,-25992.2166869,-47648.4915618,-55773.0761329,-60070.9664599,-42911.3927295,-38619.7458941,-51484.9417457,-38618.5886307,-30038.6757987,-21456.7521977,+0,-60055.2842856,-25740.0690106,-34318.7433012,-51479.0216683,-64339.5094707
2010-08-16 15:49:00 UTC,-43284.980957,-34627.9410354,-30300.391386,-34627.8719273,-25973.2295403,-47613.6856081,-55762.6467438,-60059.7328021,-42903.3678672,-38612.5236159,-51475.3141031,-38611.3666873,-30033.0582218,-21452.7394951,-17159.2199814,-60046.431296,+0,-34313.684195,-51471.4328205,-64330.025084
