# file...... Output/Qh/house_Qh_file_028.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_12B_tm_2_B_12_Meter_49_541:Qh,house_2_13B_tm_2_B_13_Meter_49_542:Qh,house_2_14B_tm_2_B_14_Meter_49_543:Qh,house_2_15B_tm_2_B_15_Meter_49_544:Qh,house_2_16B_tm_2_B_16_Meter_49_545:Qh,house_2_17B_tm_2_B_17_Meter_49_546:Qh,house_2_18B_tm_2_B_18_Meter_49_547:Qh,house_2_19B_tm_2_B_19_Meter_49_548:Qh,house_2_20B_tm_2_B_20_Meter_49_549:Qh,house_2_21B_tm_2_B_21_Meter_49_550:Qh,house_2_22B_tm_2_B_22_Meter_49_551:Qh,house_2_23B_tm_2_B_23_Meter_49_552:Qh,house_2_24B_tm_2_B_24_Meter_49_553:Qh,house_2_25B_tm_2_B_25_Meter_49_554:Qh,house_2_26B_tm_2_B_26_Meter_49_555:Qh,house_2_27B_tm_2_B_27_Meter_49_556:Qh,house_2_28B_tm_2_B_28_Meter_49_557:Qh,house_2_29B_tm_2_B_29_Meter_49_558:Qh,house_2_1C_tm_2_C_1_Meter_49_559:Qh,house_2_2C_tm_2_C_2_Meter_49_560:Qh
2010-08-16 19:17:30 UTC,+0,-43432.8143429,+0,+0,+0,+0,-69489.4323101,-56465.4527193,+0,+0,+0,-56464.3298216,-17375.7803031,+0,+0,+0,-52114.4055409,-47779.2092686,-43333.7494709,+0
2010-08-16 19:18:00 UTC,+0,-43427.2724392,+0,+0,+0,-60801.0745547,-69480.5656191,-56458.2477118,+0,+0,-26059.8406363,-56457.1249759,-17373.563082,+0,-34744.9110489,-47767.1906503,-52107.7560365,-47773.112608,-43358.4391717,+0
2010-08-16 19:18:30 UTC,-43356.7873799,-43352.288427,+0,+0,+0,-60696.0887417,-69360.5959951,-56360.7612846,+0,+0,-26014.8420983,-56359.6407376,-17343.5632568,+0,-34684.9166586,-47684.713727,-52017.7857735,-47690.622528,-43413.8560788,+0
2010-08-16 19:19:00 UTC,-43350.9304963,-43346.4323867,+0,+0,-26011.5660179,-60687.8896448,-69351.2267044,-56353.1478687,+0,+0,-26011.3278391,-56352.0274926,-17341.2203549,+0,-34680.2312656,-47678.272511,-52010.7593488,-47684.1802848,-43401.8727382,+0
2010-08-16 19:19:30 UTC,-43413.8747703,-43409.3675977,+0,+0,-26049.3344973,-60776.0058209,-69451.9190181,-56434.9696968,-43410.5563568,+0,-26049.0957908,-56433.8474836,+0,+0,-34730.5854618,-47747.4966354,-52086.2727455,-47753.4154527,-43389.2550998,+0
2010-08-16 19:20:00 UTC,-43442.2912624,-43437.7800006,+0,+0,-26066.3852568,-60815.7862883,-69497.3770446,-56471.9085516,-43438.9698412,+0,-26066.1463122,-56470.7855089,+0,+0,-34753.3181039,-47778.7481984,-52120.3636316,-47784.6719994,+0,+0
2010-08-16 19:20:30 UTC,-43455.2565187,-43450.7433915,+0,-17382.8525965,-26074.1648048,-60833.936451,-69518.1176402,-56488.7622054,-43451.9337254,+0,-26073.9257516,-56487.6387842,+0,+0,-34763.6900574,-47793.0069792,-52135.9178769,-47798.9330539,+0,+0
2010-08-16 19:21:00 UTC,-43461.4054678,-43456.8914561,+0,-17385.3123089,-26077.8543612,-60842.5444125,-69527.9541499,-56496.75528,-43458.0820239,+0,-26077.6152565,-56495.6316794,+0,+0,-34768.6090974,-47799.7694001,-52143.2946896,-47805.6965529,+0,+0
2010-08-16 19:21:30 UTC,-43452.6169295,-43448.104182,-47792.5157067,-17381.7967038,-26072.580971,-60830.2412696,-69513.895074,-56485.3309795,-43449.2944155,+0,-26072.3419399,-56484.2076354,+0,+0,-34761.5784372,-47790.104042,+0,-47796.0296538,+0,+0
2010-08-16 19:22:00 UTC,-43453.8371851,-43449.324262,-47793.8577849,-17382.2848324,-26073.3131614,-60831.9495148,+0,-56486.9172007,-43450.5145419,+0,-26073.0741202,-56485.793821,+0,-52137.7809171,-34762.554618,-47791.4460407,+0,-47797.3718665,+0,+0
2010-08-16 19:22:30 UTC,-43453.9224989,-43449.4095634,-47793.9516157,-17382.3189598,-26073.3643524,-60832.0689462,+0,-56487.0281009,-43450.5998466,+0,+0,-56485.9047186,-17382.4197674,-52137.8832762,-34762.6228674,-47791.5398659,+0,-47797.4657069,+0,-60647.4940088
2010-08-16 19:23:00 UTC,-43481.8034908,-43477.2865452,-47824.6160702,-17393.4719585,+0,-60871.099763,+0,+0,-43478.477889,+0,+0,-56522.1466589,-17393.5728706,-52171.3348184,-34784.9271202,-47822.2025049,+0,-47828.1332341,+0,-60609.7063773
2010-08-16 19:23:30 UTC,-43500.8615313,-43496.341845,-47845.5767458,-17401.0955862,+0,-60897.7792615,+0,+0,-43497.5339137,+0,+0,+0,-17401.1965698,-52194.2006065,+0,-47843.1619393,+0,-47849.0960098,+0,-60616.4950463
2010-08-16 19:24:00 UTC,-43476.2173187,-43471.7011764,-47818.4722097,+0,+0,-60863.2796373,+0,+0,-43472.8923077,-52169.8537163,+0,+0,-17391.3382603,-52164.6325434,+0,-47816.0590081,+0,-47821.9887581,+0,-60649.0254081
2010-08-16 19:24:30 UTC,-43482.7622295,-43478.2451457,-47825.670523,+0,+0,-60872.4419085,+0,+0,-43479.4365261,-52177.7072843,+0,+0,-17393.9563905,-52172.4851102,+0,+0,+0,+0,-43316.9191734,-60642.8775994
2010-08-16 19:25:00 UTC,-43488.1663677,+0,-47831.6141768,+0,+0,+0,+0,+0,-43484.8400928,-52184.191982,+0,+0,-17396.1181826,-52178.9689818,+0,+0,+0,+0,-43300.2611519,-60619.5567826
2010-08-16 19:25:30 UTC,+0,+0,-47830.5932864,+0,+0,+0,+0,+0,-43483.9119687,-52183.0781614,+0,+0,-17395.7468703,-52177.8553029,+0,+0,+0,+0,-43290.1465032,-60605.3965252
2010-08-16 19:26:00 UTC,+0,+0,-47809.7128464,+0,+0,+0,+0,+0,-43464.9288887,-52160.2969976,+0,+0,+0,-52155.0770429,+0,+0,+0,+0,-43289.7984421,-60604.9092483
2010-08-16 19:26:30 UTC,+0,+0,-47782.9320116,-17378.3110086,-26067.3524454,+0,+0,+0,-43440.5815698,-52131.0783319,+0,+0,+0,-52125.8621019,+0,+0,-52122.2974055,+0,-43288.4607421,-60603.0365015
2010-08-16 19:27:00 UTC,+0,+0,-47789.3051957,-17380.6290057,-26070.8294295,+0,+0,+0,-43446.3756366,-52138.0316602,-26070.5904229,+0,+0,-52132.8145438,+0,+0,-52129.249206,+0,-43308.5420989,-60631.1499028
2010-08-16 19:27:30 UTC,+0,+0,-47760.8772394,-17370.2894452,-26055.32014,+0,-69467.8769878,+0,-43420.5308663,-52107.0159365,-26055.0813499,+0,+0,-52101.8027745,+0,+0,-52098.2402981,+0,-43345.4893918,-60682.8751967
2010-08-16 19:28:00 UTC,+0,+0,-47725.7845134,-17357.5258339,-26036.1747864,+0,-69416.8346886,-56406.4604308,+0,-52068.7287549,-26035.9362636,+0,+0,-52063.5204752,-34713.040496,+0,-52059.961532,+0,-43408.6010931,+0
2010-08-16 19:28:30 UTC,+0,+0,-47721.2705557,-17355.8840577,-26033.7121302,+0,-69410.2691462,-56401.1253198,+0,-52063.8038962,-26033.4736419,+0,+0,-52058.5962446,-34709.7572007,+0,-52055.0377559,-47724.7773596,-43361.7966395,+0
2010-08-16 19:29:00 UTC,+0,+0,+0,-17357.4331022,-26036.0356893,+0,-69416.4638501,-56406.1590902,+0,-52068.4505864,-26035.7971685,+0,-17357.5336762,-52063.2423422,-34712.8550471,+0,-52059.6834247,-47729.0367846,-43322.8717065,+0
2010-08-16 19:29:30 UTC,+0,+0,+0,-17355.037908,-26032.4429098,+0,-69406.885353,-56398.3756743,+0,-52061.2656893,-26032.2044392,-56397.2542827,-17355.1384595,-52056.0583615,-34708.0650337,+0,-52052.5001072,-47722.4506924,-43363.8127598,+0
2010-08-16 19:30:00 UTC,+0,+0,+0,+0,-26067.6902499,+0,-69500.8562101,-56474.7356956,+0,-52131.7538789,-26067.4512871,-56473.6125894,-17378.6369844,+0,-34755.0579644,-47781.1400611,-52122.9728041,-47787.0642436,-43346.7613391,+0
2010-08-16 19:30:30 UTC,-43410.0450875,-43405.5384662,+0,+0,+0,-60770.6446183,-69445.7926527,-56429.9914577,+0,-52090.4503241,-26046.7978967,-56428.8693562,-17364.8676905,+0,-34727.5217899,-47743.2848712,-52081.6783266,-47749.2030165,+0,+0
2010-08-16 19:31:00 UTC,-43450.2795334,-43445.7671222,+0,+0,+0,-60826.9691307,-69510.1559278,-56482.2925772,+0,+0,-26070.9394508,-56481.1693013,-17380.9624888,+0,-34759.7085657,-47787.5334473,-52129.9470537,-47793.4586493,+0,+0
2010-08-16 19:31:30 UTC,-43474.0454916,-43469.5296617,+0,+0,+0,-60860.2392798,-69548.1744695,-56513.1861614,+0,+0,+0,-56512.0621918,-17390.4694744,+0,-34778.7208713,-47813.6705009,-52158.4587584,-47819.5998701,+0,+0
2010-08-16 19:32:00 UTC,-43494.6400491,-43490.1212575,+0,+0,+0,-60889.0697605,-69581.1197039,-56539.9572134,+0,+0,+0,-56538.8326427,+0,+0,-34795.196118,-47836.3197486,-52183.1657772,-47842.2527283,+0,+0
2010-08-16 19:32:30 UTC,-43512.3716096,-43507.8502686,+0,-17405.6998659,+0,-60913.8923095,-69609.4849856,-56563.00663,+0,+0,+0,-56561.8815416,+0,+0,-34809.3810227,-47855.8203627,-52204.438097,-47861.7564505,+0,+0
2010-08-16 19:33:00 UTC,-43504.9266356,-43500.4063648,+0,-17402.7217156,+0,-60903.4700325,-69597.5752165,-56553.3288405,+0,+0,+0,-56552.2039695,+0,+0,-34803.4251877,-47847.6326135,+0,-47853.5673965,+0,-60611.1193483
2010-08-16 19:33:30 UTC,-43543.2443443,-43538.7185655,+0,-17418.0496261,-26126.9601744,-60957.1112901,+0,-56603.1383784,-43539.9122454,+0,+0,-56602.0123889,+0,+0,+0,-47889.7732289,+0,-47895.7147277,+0,-60621.3304248
2010-08-16 19:34:00 UTC,-43491.3729816,-43486.8546596,-47835.1409186,-17397.2999614,-26095.8357805,-60884.4961671,+0,-56535.7103226,-43488.0463674,+0,+0,-56534.5858472,+0,+0,+0,-47832.7267299,+0,-47838.6591371,+0,-60653.4399069
2010-08-16 19:34:30 UTC,-43484.3836782,-43479.8663616,-47827.4538473,-17394.5040892,-26091.641986,-60874.7117874,+0,-56526.6248639,-43481.0578035,+0,+0,-56525.5005926,+0,+0,+0,-47825.040114,+0,+0,+0,-60648.4329335
2010-08-16 19:35:00 UTC,-43479.0423412,-43474.5257925,-47821.5792646,-17392.3674391,-26088.4370214,-60867.2344081,+0,-56519.6816113,-43475.7170313,+0,+0,-56518.5574959,-17393.8592452,-52168.0219979,+0,-47819.1658789,+0,+0,-43339.9815394,-60675.1643398
2010-08-16 19:35:30 UTC,-43464.8048088,-43460.2903079,-47805.9203467,-17386.6721187,-26079.8940692,-60847.3031762,+0,+0,-43461.4810052,+0,+0,-56500.0504142,-17386.7729671,-52150.9398434,+0,-47803.5078882,+0,+0,-43362.859732,-60707.1932422
2010-08-16 19:36:00 UTC,-43492.1527223,-43487.6342881,-47835.9985037,+0,-26096.3036486,-60885.5877322,+0,+0,-43488.8260256,+0,-26096.0642866,+0,-17397.7128255,-52183.7517995,+0,+0,+0,+0,-43333.3486382,-60665.8784427
2010-08-16 19:36:30 UTC,-43454.5062131,-43449.9931937,-47794.5936043,+0,-26073.7145986,-60832.8860922,+0,+0,-43451.1834991,+0,-26073.4755517,+0,-17382.6532678,-52138.5836151,+0,+0,+0,+0,-43363.2707514,-60707.7686593
2010-08-16 19:37:00 UTC,+0,-43472.7410054,-47819.6160132,+0,-26087.3659408,+0,+0,+0,-43473.9321763,+0,-26087.1267035,+0,-17391.7542781,-52165.880307,+0,+0,+0,+0,-43335.4544402,-60668.8265133
2010-08-16 19:37:30 UTC,+0,+0,-47739.9379737,+0,+0,+0,+0,+0,-43401.4943057,-52084.1705906,-26043.6577846,+0,-17362.7742266,-52078.9603418,+0,+0,+0,+0,-43376.4302393,-60726.191616
2010-08-16 19:38:00 UTC,+0,+0,-47723.15095,+0,+0,+0,+0,+0,-43386.2326819,-52065.8554608,-26034.4995043,+0,-17356.6685437,-52060.6475476,+0,+0,+0,+0,-43370.0119746,-60717.2062045
2010-08-16 19:38:30 UTC,+0,+0,-47706.5445405,+0,+0,+0,+0,+0,-43371.1352602,-52047.7373861,-26025.4397592,+0,+0,-52042.5317837,-34699.0460106,+0,-52038.974778,-47710.0498673,-43409.2711906,+0
2010-08-16 19:39:00 UTC,+0,+0,-47693.080865,-17345.6311558,+0,+0,-69369.2672972,+0,-43358.8949991,-52033.0481249,-26018.0945546,+0,+0,-52027.8443964,-34689.2530022,+0,-52024.288747,-47696.584841,-43442.2173531,+0
2010-08-16 19:39:30 UTC,+0,+0,-47721.252097,-17355.8773442,+0,+0,-69410.2422979,+0,-43384.5063736,-52063.7837575,-26033.4635718,+0,+0,-52058.5761081,-34709.7437746,+0,-52055.017621,-47724.7588993,-43442.205844,+0
2010-08-16 19:40:00 UTC,+0,+0,-47772.6716969,-17374.5792191,+0,+0,-69485.0320023,+0,-43431.2535873,-52119.8840313,-26061.5158998,+0,+0,-52114.6692286,-34747.1445972,+0,-52111.105565,-47776.1836548,-43384.1529192,+0
2010-08-16 19:40:30 UTC,+0,+0,-47785.1418218,-17379.1147408,-26068.5580397,+0,-69503.1697736,+0,-43442.5905794,-52133.4892987,+0,+0,+0,-52128.2727615,-34756.2149308,+0,-52124.7078428,-47788.6550298,+0,+0
2010-08-16 19:41:00 UTC,+0,+0,+0,-17395.3439661,-26092.9017972,+0,-69568.0712363,-56529.3541258,-43483.1571604,-52182.1723331,+0,+0,+0,-52176.9495903,-34788.6708426,+0,-52173.3801818,-47833.2807147,+0,+0
2010-08-16 19:41:30 UTC,+0,+0,+0,-17386.2941318,-26079.3270906,+0,-69531.8805066,-56499.9458086,-43460.5361886,-52155.025418,+0,+0,-17386.3949766,-52149.8061349,-34770.5725894,-47802.4686986,-52146.2392296,-47808.3962822,+0,+0
2010-08-16 19:42:00 UTC,+0,+0,+0,+0,-26089.9129266,+0,-69560.1027838,-56522.8790205,+0,-52176.1951419,+0,-56521.7548333,-17393.4522901,-52170.973161,-34784.6859803,-47821.8709994,-52167.4043037,-47827.8016756,+0,+0
2010-08-16 19:42:30 UTC,-43517.7606566,+0,+0,+0,-26111.6691875,-60921.4364782,-69618.1058758,-56570.0119011,+0,-52219.7036603,+0,-56568.8866555,-17407.956648,+0,-34813.6921559,-47861.7470676,-52210.9032658,-47867.6841,+0,+0
2010-08-16 19:43:00 UTC,-43518.8196542,+0,+0,+0,-26112.3046182,-60922.9189771,-69619.7999605,-56571.3885017,+0,-52220.9744049,+0,-56570.2632251,-17408.3802739,+0,-34814.5393334,-47862.9117199,-52212.1737313,-47868.848938,+0,+0
2010-08-16 19:43:30 UTC,-43490.3215645,-43485.8033939,+0,+0,-26095.2048983,-60883.0242804,-69574.2113988,-56534.3435762,+0,-52186.7781113,+0,-56533.2191315,-17396.980316,+0,+0,-47831.5704148,-52177.9849482,-47837.5026374,+0,-60667.059158
2010-08-16 19:44:00 UTC,-43505.6968256,-43501.1764439,+0,+0,-26104.4305223,-60904.5482274,-69598.8072936,-56554.3300174,+0,-52205.2276616,+0,-56553.2051238,-17403.13081,+0,+0,-47848.479644,-52196.4304456,-47854.4145623,+0,-60724.8408447
2010-08-16 19:44:30 UTC,-43585.5050824,-43580.9732317,+0,+0,+0,-61016.2724255,-69726.4770371,-56658.0734974,+0,+0,+0,-56656.9462741,+0,+0,+0,-47936.2502676,+0,+0,+0,-60644.3147616
2010-08-16 19:45:00 UTC,-43569.9504647,-43565.4208485,+0,-17428.7326506,+0,-60994.4973954,+0,-56637.8539078,+0,+0,-26142.7446453,-56636.7271387,+0,+0,+0,-47919.143785,+0,+0,-43286.1814139,-60599.8454985
2010-08-16 19:45:30 UTC,-43557.9757653,-43553.4478695,+0,-17423.9425125,+0,-60977.7339207,+0,-56622.2878868,+0,+0,-26135.559562,-56621.1614672,+0,+0,+0,-47905.9743848,+0,+0,-43287.3141028,-60601.431235
2010-08-16 19:46:00 UTC,-43594.4812722,-43589.9481323,+0,-17438.5455029,+0,-61028.8382634,+0,-56669.7417286,+0,+0,-26157.46367,-56668.6142433,+0,+0,+0,-47946.1220011,+0,+0,-43280.7770039,-60592.2794587
2010-08-16 19:46:30 UTC,-43517.893376,-43513.3712409,-47864.3089433,-17407.9086917,+0,-60921.6222728,+0,-56570.184424,+0,+0,-26111.5092458,-56569.0591745,+0,+0,+0,-47861.8930277,+0,+0,-43317.7467069,-60644.0361258
2010-08-16 19:47:00 UTC,-43422.3210828,-43417.8126945,-47759.1953154,-17369.6777109,+0,-60787.8298791,+0,-56445.9491346,+0,+0,-26054.1637644,-56444.8266748,+0,+0,+0,-47756.7856236,+0,+0,-43382.0897996,-60734.1148602
2010-08-16 19:47:30 UTC,-43337.6608551,-43333.1646569,-47666.0831575,-17335.811791,+0,-60669.3133714,+0,-56335.8985431,-43334.3505135,+0,-26003.3657618,-56334.7785542,+0,-51998.3928703,+0,+0,+0,+0,-43419.4513673,-60786.420129
2010-08-16 19:48:00 UTC,-43354.1933621,-43349.6947825,-47684.2661623,+0,-26013.5238366,-60692.4573558,+0,-56357.3892973,-43350.8812689,+0,-26013.2856305,-56356.268826,-17342.525584,-52018.2285263,+0,+0,+0,+0,-43427.1511251,-60797.1995992
2010-08-16 19:48:30 UTC,-43376.3070086,-43371.8052445,-47708.5874919,+0,-26026.7926974,-60723.4144207,+0,+0,-43372.9925731,+0,-26026.5543058,-56385.0139084,-17351.3716034,-52044.7604188,-34700.5319822,+0,+0,+0,-43404.4746897,-60765.4531516
2010-08-16 19:49:00 UTC,+0,-43397.0002022,-47736.3017419,+0,-26041.9126153,+0,+0,+0,-43398.1884903,+0,-26041.6740124,+0,-17361.4516766,-52074.9936134,-34720.6903611,+0,+0,-47739.8100532,-43396.0288414,+0
2010-08-16 19:49:30 UTC,+0,-43400.1350785,-47739.7500805,+0,-26043.7939073,+0,+0,+0,-43401.323486,+0,+0,+0,-17362.7058872,-52078.755371,-34723.1985623,+0,+0,-47743.2587376,-43400.7471152,+0
2010-08-16 19:50:00 UTC,+0,+0,-47741.3213047,+0,-26044.6511117,+0,+0,+0,-43402.7519364,+0,+0,+0,-17363.277364,-52080.4694036,-34724.3414159,+0,-52076.9088962,-47744.8301192,-43406.4137207,+0
2010-08-16 19:50:30 UTC,+0,+0,-47745.5401536,+0,-26046.952767,+0,-69445.5692277,+0,-43406.5874279,+0,+0,+0,-17364.8118204,-52085.0717031,-34727.4100596,+0,-52081.5107708,-47749.0493914,+0,+0
2010-08-16 19:51:00 UTC,+0,+0,-47700.2922012,-17348.2539985,-26022.2670791,+0,-69379.7561713,+0,-43365.4510572,+0,+0,+0,+0,-52035.71117,-34694.498277,+0,-52032.1547941,-47703.7969008,+0,+0
2010-08-16 19:51:30 UTC,+0,+0,-47728.722315,-17358.5943446,+0,+0,-69421.1077153,+0,-43391.2977891,-52071.9339815,+0,+0,+0,-52066.7252934,-34715.1773502,+0,-52063.1660545,-47732.229866,+0,+0
2010-08-16 19:52:00 UTC,+0,+0,-47748.6187243,-17365.8308882,+0,+0,-69450.0470024,+0,-43409.3862556,-52093.6415413,+0,+0,+0,-52088.4300846,-34729.6493045,+0,-52084.8688422,-47752.1282708,+0,+0
2010-08-16 19:52:30 UTC,+0,+0,-47784.3814731,-17378.8381935,+0,+0,-69502.063848,+0,-43441.8993218,-52132.659736,+0,+0,+0,-52127.4433048,-34755.6618795,+0,-52123.8784628,-47787.8946047,+0,+0
2010-08-16 19:53:00 UTC,+0,+0,-47854.6622949,-17404.4000999,+0,+0,-69604.2871574,+0,-43505.7938786,-52209.3381448,+0,+0,+0,-52204.1119397,-34806.7816939,-47852.2469505,-52200.5400265,-47858.1824689,+0,+0
2010-08-16 19:53:30 UTC,+0,+0,+0,-17412.1932928,+0,+0,-69635.4525169,+0,-43525.2737495,-52232.7154953,+0,+0,+0,-52227.4863111,+0,-47873.6725672,-52223.9122429,-47879.6115005,+0,+0
2010-08-16 19:54:00 UTC,-43562.9233375,+0,+0,+0,+0,+0,-69690.3528843,-56628.719281,-43559.5891587,-52273.8966373,+0,+0,+0,-52268.6622067,+0,-47911.41557,-52265.0843436,-47917.3605171,+0,+0
2010-08-16 19:54:30 UTC,-43541.9595148,+0,+0,+0,+0,+0,-69656.8169323,-56601.4682169,-43538.6275518,-52248.7410898,-26125.9494591,+0,-17417.6368043,+0,+0,-47888.3602136,-52239.9343189,+0,+0,-60765.1079405
2010-08-16 19:55:00 UTC,-43540.4884603,+0,+0,+0,-26125.3065603,-60953.2533068,-69654.4636778,-56599.5559797,-43537.1566528,-52246.9758973,-26125.0667939,-56598.4300706,-17417.0483452,+0,+0,-47886.742394,-52238.1695141,+0,+0,-60781.4540544
2010-08-16 19:55:30 UTC,-43543.4691409,+0,+0,+0,-26127.0950592,-60957.4259846,-69659.2318901,-56603.4305936,+0,-52250.5525661,-26126.855268,-56602.3045974,-17418.2406929,+0,+0,-47890.0204531,-52241.7453975,+0,-43384.4467212,-60737.4144921
2010-08-16 19:56:00 UTC,-43595.582458,-43591.0491597,+0,+0,-26158.3646325,-61030.3798218,+0,-56671.1731699,+0,-52313.0859626,-26158.1244057,-56670.0456525,-17439.0873394,+0,+0,-47947.3330506,+0,+0,-43357.0556801,-60699.0677136
2010-08-16 19:56:30 UTC,-43490.8384161,-43486.320171,+0,+0,-26095.5150249,-60883.7478248,+0,-56535.0154361,+0,-52187.3983075,-26095.2756739,-56533.8909763,-17397.1870697,+0,+0,-47832.1388317,+0,+0,-43384.2597356,-60737.1527168
2010-08-16 19:57:00 UTC,-43455.3990974,-43450.8859496,+0,-17382.9096311,-26074.2503564,-60834.136048,+0,-56488.9475447,+0,-52144.872884,-26074.011302,-56487.8241194,-17383.0104442,+0,+0,-47793.1637826,+0,+0,-43364.5527168,-60709.5633789
2010-08-16 19:57:30 UTC,-43441.2806137,-43436.7694971,+0,-17377.2619327,-26065.7788369,-60814.3714732,+0,-56470.5948001,+0,-52127.9314045,-26065.5399007,-56469.4717868,+0,+0,+0,-47777.6367184,+0,+0,-43359.0818903,-60701.9043575
2010-08-16 19:58:00 UTC,-43402.6123832,-43398.1068317,+0,-17361.7938054,-26042.5767225,-60760.2395181,+0,-56420.3296184,+0,+0,-26042.3381103,-56419.2077338,+0,+0,+0,-47735.1106174,+0,+0,-43386.7414287,-60740.6270256
2010-08-16 19:58:30 UTC,-43382.1570028,-43377.6543964,+0,-17353.6112114,+0,-60731.6038729,+0,-56393.7394853,+0,+0,+0,-56392.6181978,+0,+0,-34705.2118639,+0,+0,+0,-43354.0137994,-60694.8091559
2010-08-16 19:59:00 UTC,-43325.4218613,-43320.9274265,-47652.6223028,-17330.915929,+0,-60652.1799095,+0,-56319.9889655,+0,+0,+0,-56318.8693339,+0,+0,-34659.8248537,+0,+0,-47656.122219,-43387.3203755,-60741.4375368
2010-08-16 19:59:30 UTC,-43324.8783126,-43320.3839561,-47652.0244897,-17330.6984978,+0,-60651.4189915,+0,-56319.2824016,+0,+0,+0,-56318.1627858,+0,+0,-34659.3900253,+0,+0,-47655.5243459,-43387.17389,+0
2010-08-16 20:00:00 UTC,+0,-43289.3085055,-47617.8417445,+0,+0,-60607.909958,+0,-56278.8813232,+0,+0,+0,-56277.7626144,+0,-51945.7668005,-34634.5266864,+0,+0,-47621.3381694,-43390.772832,+0
2010-08-16 20:00:30 UTC,+0,-43273.1854524,-47600.1065161,+0,+0,-60585.3359175,+0,-56257.919801,+0,+0,+0,-56256.8015628,-17311.9154999,-51926.4196188,-34621.6266984,+0,+0,-47603.6011602,+0,+0
2010-08-16 20:01:00 UTC,+0,-43262.4062461,-47588.2494759,+0,+0,+0,+0,+0,+0,+0,+0,-56242.7878706,-17307.6029222,-51913.4848934,-34613.0023,+0,+0,-47591.7429295,+0,+0
2010-08-16 20:01:30 UTC,+0,-43232.6429463,-47555.5100859,+0,+0,+0,+0,+0,-43233.82497,+0,+0,+0,-17295.6951293,-51877.7698231,-34589.1888056,+0,-51874.2280398,-47558.8923816,+0,+0
2010-08-16 20:02:00 UTC,+0,-43186.3936045,-47504.636182,+0,-25915.4843257,+0,-69095.1748647,+0,-43187.5738631,+0,+0,+0,-17277.1915485,-51822.271994,-34552.1848951,+0,-51818.7353431,-47508.0136,+0,+0
2010-08-16 20:02:30 UTC,+0,+0,-47667.5409612,+0,-26004.3591765,+0,-69331.9536359,+0,-43335.6758498,+0,+0,+0,-17336.4206935,-51999.9831737,-34670.6761662,+0,-51996.430097,-47670.9339899,+0,+0
2010-08-16 20:03:00 UTC,+0,+0,-47734.252992,-17360.6059133,-26040.754798,+0,-69428.9856831,+0,-43396.325906,+0,+0,+0,-17360.6847632,-52072.7586527,-34719.2001723,+0,-52069.1988564,-47737.6524071,+0,+0
2010-08-16 20:03:30 UTC,+0,+0,-47759.1655495,-17369.6413206,-26054.3461684,+0,-69465.2207729,+0,-43418.9747141,+0,-26054.1017194,+0,+0,-52099.9355093,+0,+0,-52096.3732049,-47762.5673483,+0,+0
2010-08-16 20:04:00 UTC,+0,+0,-47812.6686829,-17389.1009407,-26083.5354981,+0,-69543.040596,+0,-43467.6161348,+0,-26083.2906289,+0,+0,-52158.3015349,+0,+0,-52154.7338462,-47816.0755992,+0,+0
2010-08-16 20:04:30 UTC,+0,+0,-47852.6101716,-17403.6280553,-26105.3260948,+0,-69601.1351283,+0,-43503.9282273,+0,-26105.0809122,+0,+0,-52201.8732993,+0,-47850.1949488,-52198.3015925,+0,+0,+0
2010-08-16 20:05:00 UTC,+0,+0,-47874.9994951,-17411.7712734,-26117.5408798,+0,-69633.7001954,+0,-43524.2830816,+0,-26117.2955215,+0,+0,-52226.2975848,+0,-47872.4375124,-52222.7236262,+0,+0,-60669.5044604
2010-08-16 20:05:30 UTC,-43539.903747,+0,+0,-17414.5922838,+0,+0,-69644.9815337,+0,-43531.3345025,-52239.8669002,-26121.5269617,+0,+0,-52234.7587566,+0,-47880.1932171,-52231.1840181,+0,-43304.1552234,-60624.8189014
2010-08-16 20:06:00 UTC,-43550.101499,+0,+0,+0,+0,+0,-69669.6741621,+0,-43546.7686751,-52258.3890133,-26130.7887517,+0,+0,-52253.2785959,+0,-47897.1689279,-52249.7021502,+0,-43306.541421,-60628.1594978
2010-08-16 20:06:30 UTC,-43579.7652396,+0,+0,+0,+0,+0,-69717.1271981,-56650.6122233,-43576.4292811,-52293.9838651,-26148.5875865,+0,+0,+0,+0,-47929.791985,-52285.289355,+0,-43291.9274742,-60607.7004642
2010-08-16 20:07:00 UTC,-43445.4237264,+0,+0,+0,+0,-60820.1714489,-69502.2213215,-56475.9804698,-43442.1019736,-52132.781468,-26067.9800042,+0,-17378.9982428,+0,+0,-47782.0482994,-52124.1216067,+0,-43312.9968277,-60637.1968498
2010-08-16 20:07:30 UTC,-43515.8413811,+0,+0,+0,+0,-60918.7496695,+0,-56567.5170174,-43512.5121794,-52217.2787635,+0,+0,-17407.167018,+0,+0,-47859.4909529,+0,+0,-43288.1305056,-60602.384836
2010-08-16 20:08:00 UTC,-43488.6734517,+0,+0,+0,+0,-60880.7170744,+0,-56532.2011793,-43485.3471231,-52184.6787487,+0,-56531.0767827,-17396.2991854,+0,+0,-47829.6126981,+0,+0,-43257.291225,-60559.2108817
