# file...... Output/Qh/house_Qh_file_055.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_14C_tm_3_C_14_Meter_92_1081:Qh,house_3_15C_tm_3_C_15_Meter_92_1082:Qh,house_3_1A_tm_3_A_1_Meter_94_1083:Qh,house_3_2A_tm_3_A_2_Meter_94_1084:Qh,house_3_3A_tm_3_A_3_Meter_94_1085:Qh,house_3_4A_tm_3_A_4_Meter_94_1086:Qh,house_3_5A_tm_3_A_5_Meter_94_1087:Qh,house_3_6A_tm_3_A_6_Meter_94_1088:Qh,house_3_7A_tm_3_A_7_Meter_94_1089:Qh,house_3_8A_tm_3_A_8_Meter_94_1090:Qh,house_3_9A_tm_3_A_9_Meter_94_1091:Qh,house_3_10A_tm_3_A_10_Meter_94_1092:Qh,house_3_11A_tm_3_A_11_Meter_94_1093:Qh,house_3_12A_tm_3_A_12_Meter_94_1094:Qh,house_3_13A_tm_3_A_13_Meter_94_1095:Qh,house_3_14A_tm_3_A_14_Meter_94_1096:Qh,house_3_15A_tm_3_A_15_Meter_94_1097:Qh,house_3_1B_tm_3_B_1_Meter_95_1098:Qh,house_3_2B_tm_3_B_2_Meter_95_1099:Qh,house_3_3B_tm_3_B_3_Meter_95_1100:Qh
2010-08-16 18:46:30 UTC,-30778.8517652,-35173.5911717,+0,-26236.1098924,-43721.3362903,-43723.6808932,+0,-21863.5277885,-21864.5027598,-61207.6410795,-61207.2627734,-30606.0888267,+0,-39353.7543535,+0,-48095.932138,-39353.542775,-61051.677738,+0,-21807.4991075
2010-08-16 18:47:00 UTC,-30730.9623977,-35118.8650039,+0,-26217.1247813,-43689.6996722,-43692.0421498,-56792.237984,-21847.7068502,-21848.6808128,-61163.351767,-61162.9739101,-30583.9423206,+0,-39325.2769889,+0,-48061.1295583,-39325.0656522,-61111.7368464,+0,+0
2010-08-16 18:47:30 UTC,-30728.6518064,-35116.2245471,+0,-26206.30334,-43671.6669202,-43674.0081864,-56768.7976493,-21838.6889754,-21839.6623631,-61138.1070273,-61137.7294266,-30571.3188965,+0,-39309.0449991,+0,-48041.2922202,-39308.8338003,-61221.2280245,-52470.0784417,+0
2010-08-16 18:48:00 UTC,-30773.2119629,-35167.1462175,+0,+0,-43666.1340057,-43668.4748994,-56761.6055497,-21835.9220575,+0,-61130.361289,-61129.9837671,-30567.4457032,+0,-39304.0646037,+0,-48035.2056112,-39303.8534472,-61144.1968459,-52404.0608526,+0
2010-08-16 18:48:30 UTC,-30852.5367648,-35257.795622,-52357.2235267,+0,-43631.6667719,-43634.0053493,-56716.8024341,-21818.6855748,+0,-61082.1092898,-61081.7322579,-30543.3176882,+0,-39273.0392878,-61077.2855682,-47997.2891473,+0,-61100.771178,-52366.8440048,+0
2010-08-16 18:49:00 UTC,-30875.5156727,-35284.0550565,-52344.1177011,+0,-43620.7450103,-43623.0828538,-56702.6055027,+0,+0,-61066.8194978,-61066.4426212,-30535.6721537,+0,-39263.2081796,-61061.9974313,+0,+0,-61072.7777843,-52342.8529897,-21815.0362882
2010-08-16 18:49:30 UTC,-30838.7856955,-35242.0814163,-52486.6348441,+0,-43739.5119074,+0,-56856.9876947,+0,+0,+0,-61232.7072576,-30618.8122607,+0,-39370.1149409,-61228.2457648,+0,+0,-61002.017247,-52282.2095022,-21789.7598046
2010-08-16 18:50:00 UTC,-30722.2028592,-35108.854933,-52552.0429206,+0,-43794.0198349,+0,-56927.8412224,+0,+0,+0,-61309.0142186,-30656.9693157,+0,-39419.1796672,-61304.5452496,+0,+0,-60992.4257617,-52273.9893688,-21786.3336145
2010-08-16 18:50:30 UTC,-30690.6093102,-35072.7510153,-52459.7235718,+0,+0,+0,-56827.8359645,+0,+0,+0,-61201.3117858,+0,+0,-39349.9279195,-61196.8533695,+0,+0,+0,-52374.9871847,-21828.4299666
2010-08-16 18:51:00 UTC,+0,-35025.5443534,-52586.795564,+0,+0,+0,-56965.4871454,+0,-21915.3368004,+0,-61349.5576615,+0,+0,-39445.2487533,-61345.0847221,+0,+0,+0,-52353.7246396,-21819.5676414
2010-08-16 18:51:30 UTC,+0,+0,-52574.7617319,-26291.0887641,+0,+0,-56952.4514544,-21909.3435517,-21910.3214416,+0,-61335.5186435,+0,-61331.8210605,-39436.2217854,-61331.0470786,+0,+0,+0,-52333.1881231,-21811.0079276
2010-08-16 18:52:00 UTC,+0,+0,-52628.573566,-26317.9997182,+0,+0,-57010.7433126,-21931.7693653,-21932.7486825,+0,-61398.2970916,+0,-61394.5950544,+0,-61393.8193802,+0,+0,+0,-52347.1071209,-21816.809429
2010-08-16 18:52:30 UTC,+0,+0,-52672.5433122,-26339.9887053,+0,+0,-57058.3736952,-21950.0935365,-21951.0740194,+0,+0,+0,-61445.8877983,+0,-61445.1107429,+0,-39509.3580193,+0,-52353.7245055,+0
2010-08-16 18:53:00 UTC,+0,+0,-52681.071861,-26344.2537777,+0,+0,-57067.6122756,-21953.6477665,-21954.6284755,+0,+0,+0,-61455.8367448,+0,-61455.0594218,-48294.1762511,-39515.7555058,+0,-52410.3077784,+0
2010-08-16 18:53:30 UTC,+0,+0,-52706.284319,-26356.8623651,+0,-43924.9152654,-57094.9237596,-21964.1549315,-21965.1363085,+0,+0,+0,-61485.2482438,+0,-61484.4701297,-48317.2897025,-39534.6680258,+0,-52364.9802173,+0
2010-08-16 18:54:00 UTC,+0,+0,-52656.3830927,-26331.9070835,+0,-43883.3272078,-57040.8680807,-21943.358846,-21944.3389005,+0,+0,-30717.8381542,-61427.0361547,+0,-61426.2596068,-48271.5428901,-39497.235818,+0,-52444.4115959,+0
2010-08-16 18:54:30 UTC,-30485.0468535,-34837.8420099,-52476.4132101,-26241.9052921,+0,-43733.3389438,-56845.9150738,-21868.357292,-21869.3325711,-61221.1608458,+0,-30612.8492747,-61217.0929611,+0,-61216.3220782,-48106.555982,-39362.2357084,+0,+0,-21891.3823534
2010-08-16 18:55:00 UTC,-30517.2938457,-34874.6926508,-52493.2413529,-26250.32094,-43745.0174524,-43747.3636461,-56864.1442183,-21875.3703375,-21876.3460636,-61240.7932447,+0,-30622.6662943,-61236.7237679,+0,-61235.9523542,-48121.9831376,-39374.8589392,-61248.5914099,+0,-21877.8389464
2010-08-16 18:55:30 UTC,-30534.5463394,-34894.408147,-52512.5053522,+0,-43761.0711378,-43763.4184096,-56885.0120133,-21883.3985139,-21884.3747514,-61263.2674135,+0,-30633.9043173,-61259.1961145,+0,-61258.4240934,-48139.643358,-39389.3093693,-61217.8472828,+0,-21866.8567897
2010-08-16 18:56:00 UTC,-30565.9011056,-34930.2391873,-52474.8209994,+0,-43729.6668206,-43732.011983,+0,-21867.6937458,-21868.6689826,-61219.3033078,+0,-30611.9204279,-61215.2355741,+0,-61214.4647415,-48105.0963267,-39361.0413491,-61189.5645912,+0,-21856.7538859
2010-08-16 18:56:30 UTC,-30568.7390223,-34933.4822511,-52382.5808698,+0,-43652.798356,-43655.1383536,+0,-21829.2531239,+0,-61111.6922029,+0,-30558.1103803,-61107.6331981,-39292.0606599,-61106.8652791,-48020.5354268,-39291.8496054,-61192.0814938,+0,-21857.6529525
2010-08-16 18:57:00 UTC,-30597.4045144,-34966.2400918,+0,+0,-43601.5240049,-43603.860556,+0,-21803.6116844,+0,-61039.9112774,-61039.5346744,-30522.2169193,-61035.8580967,-39245.9065933,-61035.0921253,-47964.1299107,-39245.6959312,-61162.9241908,+0,-21847.2376273
2010-08-16 18:57:30 UTC,-30647.0791312,-35023.0063682,+0,+0,-43635.3025763,-43637.6413982,+0,-21820.5037795,+0,-61087.1991914,-61086.8221078,-30545.8628517,-61083.1421735,-39276.3120189,-61082.3749187,-48001.2887967,-39276.1010983,-61090.9961288,+0,-21821.5440918
2010-08-16 18:58:00 UTC,-30731.9690275,-35120.0153424,+0,+0,-43581.4924328,-43583.8276375,+0,+0,+0,-61011.8683134,-61011.4919954,-30508.1942663,-61007.8174079,-39227.8753844,-61007.052198,-47942.0937241,-39227.6648757,-61130.6905668,+0,+0
2010-08-16 18:58:30 UTC,-30756.7389055,-35148.3214271,+0,+0,-43594.3550741,-43596.6911436,+0,+0,+0,-61029.8752168,-61029.4987157,-30517.1984701,-61025.82285,-39239.4535561,-61025.057151,-47956.2435655,-39239.2429488,-61160.0493206,-52417.6468075,+0
2010-08-16 18:59:00 UTC,-30746.3753518,-35136.4783478,+0,-26187.2626323,-43639.9376602,-43642.2767935,+0,+0,+0,-61093.6880227,-61093.3108731,-30549.1075383,-61089.6304784,-39280.4842406,-61088.8630476,-48006.387726,-39280.2732845,-61207.9470739,-52458.6963439,+0
2010-08-16 18:59:30 UTC,-30768.3943624,-35161.6408447,+0,-26237.3550253,-43723.4111687,-43725.7559109,+0,+0,+0,-61210.5457814,-61210.1674458,-30607.5412989,-61206.4787579,-39355.622033,+0,-48098.214655,+0,-61183.7921013,-52437.9949462,+0
2010-08-16 19:00:00 UTC,-30792.4940789,-35189.1810949,+0,-26230.4568399,-43711.916095,-43714.2600648,+0,+0,-21859.7915785,-61194.4533879,-61194.0752155,-30599.4944297,-61190.3876699,-39345.2748647,+0,-48085.5692381,+0,-61141.001819,-52401.322637,-21839.4067028
2010-08-16 19:00:30 UTC,+0,-35144.4293121,+0,-26275.7783988,-43787.4395358,-43789.7885784,+0,+0,-21897.561981,-61300.1815433,-61299.8022994,-30652.3629244,+0,-39413.2564814,+0,-48168.6505118,+0,-61043.8693201,-52318.0777379,-21804.7098501
2010-08-16 19:01:00 UTC,+0,-35181.4498746,+0,-26261.759986,-43764.0793763,-43766.4268505,-56888.9223487,-21884.9028835,-21885.8792169,-61267.4787615,-61267.0998488,+0,+0,-39392.2290854,+0,-48142.9526394,+0,-61091.7137226,-52359.0815465,-21821.8004244
2010-08-16 19:01:30 UTC,+0,+0,+0,-26209.9148973,-43677.6851872,+0,-56776.6206483,-21841.6986088,-21842.6721882,-61146.6118537,-61146.1545437,+0,+0,-39314.4622776,+0,-48047.9127511,+0,-61196.5493649,-52448.9282307,-21859.2489277
2010-08-16 19:02:00 UTC,+0,+0,-52415.1788369,-26211.2467238,-43679.9045311,+0,-56779.5055196,-21842.8084651,-21843.7821153,-61149.7188064,-61149.2614568,+0,+0,-39316.4599963,+0,-48050.3541906,+0,-61165.7672656,-52422.5472251,-21848.2532064
2010-08-16 19:02:30 UTC,+0,+0,-52528.212978,-26267.7742329,+0,+0,-56901.9498176,-21889.91476,-21890.8914126,-61281.5890392,-61281.1300119,+0,+0,-39401.2503601,+0,-48153.9776644,+0,-61108.8850494,-52373.7977886,-21827.9342212
2010-08-16 19:03:00 UTC,+0,+0,-52400.1726271,+0,+0,+0,-56763.2500341,-21836.5547178,-21837.5279692,-61132.2119506,-61131.7548239,+0,+0,-39305.2033792,+0,-48036.597324,+0,-61026.7989194,-52303.4479935,-21798.6121047
2010-08-16 19:03:30 UTC,+0,+0,-52393.7509356,+0,+0,+0,-56756.2937339,-21833.8785158,-21834.8515964,-61124.7201439,-61124.2631127,+0,+0,-39300.3862706,+0,+0,-39300.1751454,-61109.2066958,-52374.0734472,+0
2010-08-16 19:04:00 UTC,-30635.5631058,+0,-52446.9147993,+0,+0,+0,-56813.8835185,-21856.0342364,-21857.0087301,+0,-61186.2854518,+0,+0,-39340.2661135,+0,+0,-39340.0546495,-61175.2299212,-52430.6569504,+0
2010-08-16 19:04:30 UTC,-30621.1806806,-34993.4105966,-52435.3653956,+0,+0,+0,-56801.3726203,-21851.238977,-21852.1952789,+0,-61172.8116185,+0,+0,+0,-61168.3559963,+0,-39331.391162,+0,-52429.8842059,+0
2010-08-16 19:05:00 UTC,-30555.2863437,-34918.1493009,-52506.0639368,+0,+0,+0,-56877.9568557,-21880.7022144,+0,+0,-61255.2903669,-30630.1048733,+0,+0,-61250.8266609,+0,-39384.4238483,+0,+0,+0
2010-08-16 19:05:30 UTC,-30548.7559347,-34910.6865794,-52623.1738118,+0,+0,+0,-57004.8161976,-21929.5071202,+0,+0,-61391.9137799,-30698.4229789,+0,+0,-61387.4366939,+0,-39472.2707878,+0,+0,-21846.1701916
2010-08-16 19:06:00 UTC,-30586.4480562,-34953.7598091,-52557.2819041,-26282.3113794,+0,-43800.6758103,-56933.4387485,-21902.0470258,+0,+0,-61315.0425735,-30660.0245346,+0,+0,-61310.5730138,+0,-39422.843682,+0,+0,-21888.0985788
2010-08-16 19:06:30 UTC,-30546.5868724,-34908.2078515,-52607.5722803,-26307.4612078,-43840.23549,-43842.5880778,-56987.9158287,+0,+0,+0,-61373.7126289,-30689.3623872,-61370.1010178,+0,-61369.2373242,+0,-39460.5677044,+0,+0,-21917.8951543
2010-08-16 19:07:00 UTC,-30557.0127184,-34920.122141,-52617.8890888,-26312.6205638,-43848.8329959,-43851.1861609,-56999.0915177,+0,+0,+0,+0,-30695.3808947,-61382.1360541,+0,-61381.2720019,+0,-39468.3065907,+0,+0,-21904.7109732
2010-08-16 19:07:30 UTC,-30605.8098867,-34975.8858281,-52538.2194297,-26272.7783821,-43782.4403348,-43784.7890416,-56912.7893127,+0,+0,+0,+0,-30648.9040752,-61289.1976976,+0,-61288.3364171,-48163.2016442,-39408.5444592,+0,+0,-21880.9245926
2010-08-16 19:08:00 UTC,-30643.8037986,-35019.3039352,-52468.5926565,-26237.9585676,-43724.4169059,-43726.7617157,-56837.3660698,+0,+0,+0,+0,-30608.2859657,-61207.974833,+0,-61207.1159793,-48099.3715232,-39356.3157348,+0,+0,-21896.3920746
2010-08-16 19:08:30 UTC,-30675.3838073,-35055.3924603,-52512.949522,-26260.1410955,-43761.3816727,-43763.7289652,-56885.4156704,+0,-21884.5410829,+0,+0,-30634.1623913,-61259.7191768,-39389.8275763,-61258.8587766,-48140.0355375,-39389.5888913,+0,+0,+0
2010-08-16 19:09:00 UTC,-30710.1282115,-35095.0971465,-52461.9779373,-26234.6505967,-43718.9045335,-43721.2489728,+0,+0,-21863.2976088,+0,+0,-30604.4271425,-61200.2584565,-39351.5921823,-61199.3998337,-48093.3075,-39351.3538732,-61222.3799076,+0,+0
2010-08-16 19:09:30 UTC,-30722.3711304,-35109.0564708,-52364.0880818,-26185.6966256,-43637.3280805,-43639.6670387,+0,-21821.5345368,-21822.4999588,+0,+0,-30547.3212231,-61086.0653951,-39278.1619056,-61085.2101921,-48003.5672835,-39277.9243192,-61259.4962234,-52502.8752185,+0
2010-08-16 19:10:00 UTC,+0,-35151.2011767,+0,+0,-43527.6770271,-43530.0086131,+0,-21766.6997995,-21767.6617541,-60936.609149,+0,-30470.5622575,-60932.5727095,-39179.4605257,-60931.722117,-47882.9428937,-39179.2239127,-61246.7210251,-52491.9265626,+0
2010-08-16 19:10:30 UTC,+0,-35166.0999013,+0,+0,-43603.012672,-43605.3493232,+0,-21804.3739504,-21805.3382877,-61042.0746729,+0,-30523.2994265,-61038.0297036,-39247.2732097,-61037.1759419,-47965.8177586,+0,-61137.9691538,-52398.7543892,+0
2010-08-16 19:11:00 UTC,+0,+0,+0,+0,-43671.6317675,-43673.973031,+0,-21838.6892603,-21839.655766,-61138.1374179,+0,+0,-61134.0846803,-39309.0400481,-61133.2280382,-48041.3039126,+0,-61116.8434461,-52380.6491257,-21830.7672542
2010-08-16 19:11:30 UTC,+0,+0,+0,+0,-43748.6683311,-43751.0147697,+0,-21877.2140069,-21878.1829443,-61245.9841304,-61245.6105577,+0,-61241.9226757,-39378.3837826,-61241.0628073,-48126.0499087,+0,-60987.0422636,-52269.4062491,-21784.4008102
2010-08-16 19:12:00 UTC,+0,+0,+0,+0,-43818.6107177,-43820.9618535,+0,-21912.1910675,-21913.1622109,-61343.8994074,-61343.5248591,+0,-61339.8300394,-39441.3417549,-61338.9672482,-48202.9917758,+0,-61048.3194469,-52321.9223333,-21806.289711
2010-08-16 19:12:30 UTC,+0,+0,+0,+0,-43766.2363058,-43768.5839243,+0,-21885.9994681,-21886.9689597,-61270.5782744,-61270.2044565,+0,-61266.5148322,-39394.1974278,-61265.654229,-48145.3759977,+0,-61093.7938034,-52360.8950005,-21822.5336632
2010-08-16 19:13:00 UTC,+0,+0,+0,+0,-43738.9504671,-43741.2962534,+0,-21872.3542601,-21873.322891,-61232.3796852,-61232.006248,+0,-61228.3193292,-39369.6363404,-61227.4598673,-48115.3595304,+0,-61155.7662418,-52414.0069426,-21844.6709146
2010-08-16 19:13:30 UTC,-30711.1607768,+0,+0,-26246.5738638,-43738.742454,+0,+0,-21872.2502359,+0,-61232.088479,-61231.7150447,+0,-61228.0281468,-39369.4490991,-61227.1686936,-48115.1307002,+0,-61148.4074531,-52407.7002747,-21842.0422728
2010-08-16 19:14:00 UTC,-30693.2752213,-35075.8067448,+0,-26275.1580502,+0,+0,-56917.9036538,-21896.0704157,+0,-61298.7710242,-61298.3969253,+0,-61294.7053023,-39412.3249212,-61293.8438573,-48167.529874,+0,-61218.6149324,-52467.869858,+0
2010-08-16 19:14:30 UTC,-30720.2688755,-35106.6540919,+0,-26253.222345,+0,+0,-56870.3887625,-21877.7906425,+0,-61247.5983702,-61247.2247813,+0,+0,-39379.4217144,-61242.6768675,-48127.3183799,-39379.2121897,-61201.8072849,-52453.4652792,+0
2010-08-16 19:15:00 UTC,-30738.0643969,-35126.9901543,-52504.3343125,-26255.8512542,+0,+0,-56876.0832394,+0,+0,-61253.7312156,-61253.3575656,-30629.1365442,+0,-39383.3650363,+0,-48132.137572,-39383.1554787,-61214.1778048,-52464.0671273,+0
2010-08-16 19:15:30 UTC,-30753.5956992,-35144.7387515,-52501.9522257,-26254.6599895,+0,+0,-56873.5028422,+0,+0,-61250.952176,-61250.5785537,-30627.7469085,+0,-39381.5781583,+0,-48129.9538019,-39381.3686156,-61176.2599355,+0,+0
2010-08-16 19:16:00 UTC,-30696.3527124,-35079.3235872,-52508.0969054,-26257.7329006,+0,+0,-56880.1590705,+0,+0,-61258.1208098,-61257.7471161,-30631.3315247,+0,+0,+0,-48135.5869169,-39385.9778945,-61196.6852264,+0,+0
2010-08-16 19:16:30 UTC,-30663.5983125,-35041.8930745,-52423.8588548,-26215.606037,+0,+0,-56788.9081538,+0,+0,-61159.8452689,-61159.4725554,-30582.1896468,+0,+0,+0,-48058.361952,-39322.7888021,-61272.0601863,+0,-21886.2124162
2010-08-16 19:17:00 UTC,-30673.3988953,-35053.0928168,-52416.4295533,+0,+0,+0,-56780.8603585,+0,-21844.3143658,-61151.177943,-61150.8053161,-30577.8556217,+0,+0,+0,+0,-39317.2158949,-61325.5293021,+0,-21905.3121828
2010-08-16 19:17:30 UTC,-30695.8274454,-35078.7233317,-52447.8077465,+0,+0,+0,-56814.8508044,+0,-21857.3918853,-61187.7850216,-61187.4120293,-30596.1606908,+0,+0,+0,+0,-39340.7534722,+0,+0,-21878.4474433
2010-08-16 19:18:00 UTC,-30691.2844349,-35073.5317475,-52445.8828862,+0,-43714.6101412,+0,-56812.7656984,-21855.6220845,-21856.5896593,-61185.5394011,-61185.1664312,-30595.0377867,+0,+0,+0,+0,-39339.3095856,+0,+0,-21894.3334338
2010-08-16 19:18:30 UTC,-30719.2958774,-35105.5421856,-52437.1102009,+0,-43698.2353396,-43700.5717807,-56803.2626814,-21851.9661154,-21852.9334595,+0,-61174.931961,-30589.9200732,+0,+0,+0,+0,-39332.728973,+0,+0,-21852.0189466
2010-08-16 19:19:00 UTC,+0,-35115.841273,-52368.7356531,+0,-43641.2553098,-43643.5879386,-56729.1959151,-21823.4713869,-21824.4369311,+0,-61095.1642249,-30550.0324724,+0,+0,+0,+0,-39281.4394896,+0,+0,-21862.715055
2010-08-16 19:19:30 UTC,+0,-35080.6164989,-52296.9525689,+0,-43581.4347703,-43583.763396,-56651.4368499,-21793.5561675,-21794.5198209,+0,-61011.4199907,-30508.156437,+0,+0,+0,+0,-39227.5931729,+0,+0,+0
2010-08-16 19:20:00 UTC,+0,+0,-52311.7473828,+0,-43593.7640504,-43596.0935013,-56667.544735,-21799.7218279,-21800.6858711,+0,-61028.680051,-30516.7872748,+0,+0,+0,+0,-39238.6911394,+0,-52603.0078513,+0
2010-08-16 19:20:30 UTC,+0,+0,-52332.2188559,+0,-43610.8239829,-43613.1545755,-56689.7205327,-21808.2532058,-21809.2177883,+0,+0,-30528.7297002,+0,-39254.2557881,-61048.1413803,+0,-39254.0473122,+0,-52593.7163914,+0
2010-08-16 19:21:00 UTC,+0,+0,-52352.2530455,-26179.7964654,-43627.5195045,-43629.8512144,-56711.4226414,-21816.6023482,-21817.5674584,+0,+0,+0,-61072.2592762,-39269.2840694,-61071.5115723,+0,+0,+0,-52549.2027128,+0
2010-08-16 19:21:30 UTC,+0,+0,-52411.131566,-26209.2412075,-43676.5860061,-43678.9209986,-56775.2030142,-21841.1396576,+0,+0,+0,+0,-61140.943804,-39313.4507119,-61140.1942811,-48046.6942498,+0,+0,-52472.456542,+0
2010-08-16 19:22:00 UTC,+0,+0,-52363.9419256,-26185.6419938,-43637.26045,-43639.5928116,+0,-21821.4736267,+0,+0,+0,+0,-61085.8948977,-39278.0522686,-61085.1468325,-48003.4332948,+0,-61196.5396568,-52448.9507886,-21859.2356364
2010-08-16 19:22:30 UTC,+0,+0,+0,-26216.5854894,-43688.8244638,-43691.1602748,+0,-21847.2598986,+0,+0,+0,+0,-61158.0755061,-39324.4670172,-61157.3255299,-48060.1574379,+0,-61164.8737785,-52421.8123309,-21847.9242294
2010-08-16 19:23:00 UTC,-30721.8536483,+0,+0,-26203.6042462,-43667.1926142,-43669.5269787,+0,+0,+0,+0,+0,+0,-61127.7946958,-39304.9953599,-61127.0455209,-48036.36084,+0,-61168.5785242,-52424.987392,-21849.2476057
2010-08-16 19:23:30 UTC,-30724.2238697,-35111.1737127,+0,-26269.1306669,-43776.38537,-43778.7270365,+0,+0,+0,+0,+0,+0,-61280.6454772,-39403.2839428,-61279.8922629,-48156.4807618,+0,-61107.4188143,-52372.5719782,-21827.4006701
2010-08-16 19:24:00 UTC,-30775.2447599,-35169.4784966,+0,-26257.6363425,-43757.2313089,-43759.5716951,+0,+0,+0,+0,+0,+0,-61253.8331368,-39386.0426402,-61253.08063,-48135.4099112,+0,-61110.9736684,-52375.6185778,-21828.670504
2010-08-16 19:24:30 UTC,-30781.591568,-35176.731394,+0,+0,-43716.7460902,-43719.0837688,+0,+0,+0,-61201.2187407,+0,+0,-61197.1609046,-39349.6003437,-61196.4098948,-48090.873245,+0,-61130.66748,-52392.4966702,+0
2010-08-16 19:25:00 UTC,-30747.6364632,-35137.9287572,+0,+0,+0,-43756.3988122,+0,+0,-21880.8514862,-61253.4540095,+0,-30628.99793,-61249.39195,-39383.1867982,-61248.6395605,-48131.9197441,-39382.977242,-61149.3752851,-52408.5297317,+0
2010-08-16 19:25:30 UTC,-30696.8677026,-35079.9120992,+0,+0,+0,+0,+0,+0,-21887.028221,-61270.7441594,-61270.3703398,-30637.6437272,-61266.6807032,-39394.30409,-61265.9278574,-48145.5063508,-39394.0944408,-61201.243559,-52452.9821514,+0
2010-08-16 19:26:00 UTC,-30671.1111784,-35050.4784988,+0,+0,+0,+0,+0,-21903.3402778,-21904.3108632,-61319.1223805,-61318.7480789,-30661.8348601,-61315.0550145,-39425.41052,-61314.3008927,-48183.521978,-39425.2006107,-61201.4631354,+0,+0
2010-08-16 19:26:30 UTC,-30693.2056712,-35075.7272653,+0,+0,+0,+0,+0,-21886.3654964,-21887.3350112,-61271.6029387,-61271.2291105,-30638.0731526,-61267.5394134,-39394.8562711,-61266.7865449,-48146.1811796,-39394.6466173,-61226.7643738,+0,+0
2010-08-16 19:27:00 UTC,-30684.9042015,-35066.2406539,+0,+0,+0,+0,+0,-21871.2834834,-21872.2520467,-61229.3821381,-61229.0087308,-30616.9609879,-61225.3220245,-39367.7089649,-61224.5702706,-48113.0040564,-39367.4995382,-61263.5794989,+0,+0
2010-08-16 19:27:30 UTC,-30695.6248427,-35078.4918048,-52470.6389617,+0,+0,+0,-56839.6646182,-21865.9390462,-21866.9072721,-61214.4208471,-61214.0475891,-30609.4797168,-61210.3619434,+0,-61209.6105848,-48101.2474667,-39357.8797442,-61250.2066602,+0,-21878.4060919
2010-08-16 19:28:00 UTC,+0,-35160.6424535,-52383.211124,-26195.2783875,+0,+0,-56744.958093,-21829.5039627,-21830.4698881,-61112.4239701,-61112.0517302,-30558.4770155,-61108.3733117,+0,-61107.624651,-48021.0982725,-39292.2979084,-61288.8741547,+0,-21892.2185542
2010-08-16 19:28:30 UTC,+0,-35142.3580562,-52423.7051889,-26215.5291898,+0,+0,-56788.8234367,-21846.3796481,-21847.3466394,-61159.6659959,-61159.2932842,-30582.1000028,+0,+0,-61154.861607,-48058.2210793,-39322.6735334,-61316.694583,+0,-21902.1563225
2010-08-16 19:29:00 UTC,+0,+0,-52404.6193935,-26205.9845152,+0,+0,-56768.1486793,-21838.4257446,-21839.3922335,-61137.3997296,-61137.0272402,-30570.9659389,+0,+0,-61132.5977303,-48040.7242363,-39308.3567942,-61278.0973487,+0,-21888.3689583
2010-08-16 19:29:30 UTC,+0,+0,-52480.2078311,-26243.7857691,-43734.1508123,+0,-56850.0301307,-21869.9268213,+0,-61225.5842798,-61225.2109104,-30615.0618999,+0,+0,+0,-48110.0196975,-39365.0575955,-61282.2757844,+0,-21889.8615422
2010-08-16 19:30:00 UTC,+0,+0,-52436.1632427,-26221.7593765,-43697.4461906,-43699.7825788,-56802.3186689,-21851.5714755,+0,-61174.2000689,-61173.8272122,-30589.367647,+0,+0,+0,+0,-39332.0186355,+0,+0,+0
2010-08-16 19:30:30 UTC,+0,+0,-52417.1554415,-26212.2537063,-43681.6060116,-43683.94134,-56781.728399,-21843.6500757,+0,-61152.0247938,-61151.6521585,+0,+0,+0,+0,+0,-39317.7604017,+0,-52558.5136253,+0
2010-08-16 19:31:00 UTC,+0,+0,-52455.3699293,-26231.3645068,-43713.4521108,-43715.7895692,-56823.1243831,+0,+0,-61196.6073721,-61196.2342918,+0,+0,+0,+0,+0,-39346.4260567,+0,-52590.3497134,+0
2010-08-16 19:31:30 UTC,+0,+0,-52577.6119964,+0,-43815.3227135,-43817.6669833,-56955.5435508,+0,+0,-61339.2199454,-61338.8454437,+0,+0,+0,+0,+0,+0,+0,-52573.3207519,+0
2010-08-16 19:32:00 UTC,-30685.4754138,+0,-52572.9530698,+0,-43811.4401905,-43813.784201,-56950.4967511,+0,+0,-61333.7846519,-61333.4102042,+0,+0,-39434.8381279,+0,+0,+0,+0,-52607.7189635,+0
2010-08-16 19:32:30 UTC,-30719.9182095,-35106.2533638,-52558.1956658,+0,-43799.1420867,-43801.4852752,-56934.5107389,+0,+0,-61316.5680635,-61316.1937873,+0,+0,-39423.7681348,+0,+0,+0,+0,-52600.7813334,-21922.5191442
2010-08-16 19:33:00 UTC,-30705.7201168,-35090.0283098,-52554.310419,+0,-43795.9043107,-43798.2472827,-56930.3020311,+0,+0,+0,-61311.6611454,+0,+0,-39420.8536887,+0,+0,+0,+0,-52555.2291984,-21903.5328557
2010-08-16 19:33:30 UTC,-30715.0662717,-35100.7087491,-52517.6925884,+0,-43765.388789,-43767.7297206,-56890.6356318,+0,-21886.5178552,+0,-61268.941719,+0,+0,-39393.3855002,+0,+0,+0,+0,-52520.7776912,-21889.1733462
2010-08-16 19:34:00 UTC,-30739.9432491,-35129.137237,-52549.7775516,+0,-43792.1268391,-43794.469558,-56925.3917866,-21898.9196267,-21899.8899332,+0,+0,+0,+0,-39417.4534413,+0,+0,+0,+0,-52438.6549763,-21854.944305
2010-08-16 19:34:30 UTC,-30745.5234028,-35135.51403,+0,+0,-43838.9063524,-43841.2521988,-56986.1993613,-21922.3132496,-21923.285031,+0,+0,-30688.3936842,+0,-39459.5614691,+0,-48225.2583585,+0,+0,-52374.5991179,-21828.2455891
