# file...... Output/Qh/house_Qh_file_046.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_12B_tm_3_B_12_Meter_76_901:Qh,house_3_13B_tm_3_B_13_Meter_76_902:Qh,house_3_14B_tm_3_B_14_Meter_76_903:Qh,house_3_15B_tm_3_B_15_Meter_76_904:Qh,house_3_16B_tm_3_B_16_Meter_76_905:Qh,house_3_17B_tm_3_B_17_Meter_76_906:Qh,house_3_1C_tm_3_C_1_Meter_76_907:Qh,house_3_2C_tm_3_C_2_Meter_76_908:Qh,house_3_3C_tm_3_C_3_Meter_76_909:Qh,house_3_4C_tm_3_C_4_Meter_76_910:Qh,house_3_5C_tm_3_C_5_Meter_76_911:Qh,house_3_6C_tm_3_C_6_Meter_76_912:Qh,house_3_7C_tm_3_C_7_Meter_76_913:Qh,house_3_8C_tm_3_C_8_Meter_76_914:Qh,house_3_9C_tm_3_C_9_Meter_76_915:Qh,house_3_10C_tm_3_C_10_Meter_76_916:Qh,house_3_11C_tm_3_C_11_Meter_76_917:Qh,house_3_12C_tm_3_C_12_Meter_76_918:Qh,house_3_13C_tm_3_C_13_Meter_76_919:Qh,house_3_14C_tm_3_C_14_Meter_76_920:Qh
2010-08-16 20:10:00 UTC,-43837.2754356,+0,-43838.0809823,-17537.5287659,+0,+0,+0,-30560.6577964,+0,+0,+0,-43654.3255203,+0,-39292.9109133,-21831.2087978,+0,-48021.5146873,-39291.3066461,-39289.7096638,+0
2010-08-16 20:10:30 UTC,-43808.1949508,+0,-43808.9995568,-17525.8942386,+0,+0,+0,-30525.7243157,+0,-47967.6162809,+0,-43604.426117,+0,-39247.9951113,-21806.2529493,+0,-47966.6224429,-39246.3933992,-39244.798914,+0
2010-08-16 20:11:00 UTC,-43736.2740414,+0,-43737.0763187,-17497.1201012,+0,+0,+0,-30611.9664949,+0,-48103.1353661,+0,-43727.6154856,+0,-39358.8811858,-21867.8628033,+0,-48102.1379059,+0,-39355.6725214,+0
2010-08-16 20:11:30 UTC,-43694.8826455,+0,-43695.6835808,-17480.5602184,-39332.4166001,+0,+0,+0,+0,-48108.6877206,+0,-43732.6626794,+0,-39363.4243007,-21870.3870214,+0,-48107.6901121,+0,-39360.2151258,+0
2010-08-16 20:12:00 UTC,-43713.4460383,+0,-43714.2475755,-17487.9870665,-39342.9839004,+0,+0,+0,+0,-48079.3511332,+0,-43705.9951746,-30597.9842837,-39339.4201621,-21857.0499867,-34967.0846404,-48078.3543085,+0,-39336.2136844,+0
2010-08-16 20:12:30 UTC,-43702.7677134,+0,-43703.5689043,+0,-39333.3731337,-52444.8943859,-30630.6699407,+0,+0,-48132.9539975,+0,-43754.721178,-30632.0980282,-39383.2797479,-21881.418985,-35006.0689024,+0,+0,-39380.0683427,+0
2010-08-16 20:13:00 UTC,-43671.8353543,+0,-43672.6355416,+0,-39305.5332158,-52407.7739807,-30651.0540558,+0,+0,-48164.9854588,+0,-43783.8383748,-30652.4833766,+0,+0,-35029.3647261,+0,+0,-39406.2745695,+0
2010-08-16 20:13:30 UTC,-43628.6987606,+0,-43629.4975473,+0,-39266.7091731,-52356.0078721,-30677.5807216,+0,+0,-48206.6692828,+0,-43821.7297511,-30679.0116467,+0,+0,-35059.680515,+0,+0,+0,+0
2010-08-16 20:14:00 UTC,+0,-61134.9855017,-43669.1852238,+0,-39302.4279418,-52403.633558,-30655.8830571,+0,+0,-48172.5737189,+0,-43790.7362451,-30657.3126701,+0,+0,-35034.8835118,+0,+0,+0,+0
2010-08-16 20:14:30 UTC,+0,-61125.3479952,-43662.3010691,+0,-39296.2322268,-52395.3724901,-30670.294859,+0,+0,-48195.2203272,+0,-43811.3224356,-30671.7253438,+0,+0,-35051.3539248,+0,+0,+0,-35052.0115136
2010-08-16 20:15:00 UTC,+0,-61172.4463503,+0,+0,-39326.5105967,-52435.7442098,-30733.83266,+0,+0,-48295.0631996,+0,-43902.0814794,-30735.2669862,+0,+0,-35123.9675948,+0,+0,+0,-35124.6269346
2010-08-16 20:15:30 UTC,+0,-61135.6692075,+0,+0,-39302.8674404,-52404.2196145,-30727.5798953,+0,+0,-48285.2376282,+0,-43893.149704,+0,+0,+0,-35116.8216646,+0,+0,+0,-35117.4808606
2010-08-16 20:16:00 UTC,+0,-61188.0364355,+0,+0,-39336.5330392,-52449.1077018,-30724.8357696,+0,+0,-48280.9255275,+0,+0,+0,+0,+0,+0,+0,-39502.7385292,+0,-35114.3446828
2010-08-16 20:16:30 UTC,+0,-61234.7817052,+0,-17498.4781139,-39366.5844202,-52489.1767648,+0,-30698.6323264,+0,+0,-57004.9874623,+0,+0,+0,+0,+0,+0,-39468.6976022,+0,-35084.0852129
2010-08-16 20:17:00 UTC,+0,-61234.5735238,+0,-17498.4186217,-39366.4505857,-52488.9983163,+0,-30720.6652376,+0,+0,-57045.8994965,+0,+0,+0,-21945.4878854,+0,-48272.9401174,-39497.024856,+0,-35109.2657164
2010-08-16 20:17:30 UTC,+0,-61272.5564041,+0,-17509.2730492,+0,-52521.5564436,+0,-30677.1536222,-56970.3317903,+0,-56965.1045146,+0,+0,+0,-21914.4040587,+0,-48204.5687365,-39441.0828809,+0,-35059.5380895
2010-08-16 20:18:00 UTC,+0,-61399.0592151,+0,-17545.4239549,+0,-52629.9919997,+0,-30650.0178976,-56919.9382909,+0,-56914.5150165,+0,+0,+0,-21895.0188392,+0,-48161.9293876,-39406.1950464,+0,-35028.525791
2010-08-16 20:18:30 UTC,+0,-61460.7086296,+0,-17563.0416028,+0,-52682.8365859,+0,-30650.9091088,-56921.5933511,+0,-56916.16986,+0,+0,+0,-21895.6555025,+0,-48163.3297804,-39407.3408581,-39405.7373422,+0
2010-08-16 20:19:00 UTC,+0,-61503.1815844,+0,+0,+0,+0,+0,-30624.1013052,-56871.80883,+0,-56866.3918723,+0,+0,+0,-21876.5045426,+0,-48121.2057054,-39372.8746245,-39371.1605482,+0
2010-08-16 20:19:30 UTC,-43926.4849293,-61496.3253711,+0,+0,+0,+0,+0,+0,-56930.8502185,+0,-56925.4255126,+0,+0,+0,-21899.2164065,+0,-48171.1622747,-39413.7494637,-39412.0328879,+0
2010-08-16 20:20:00 UTC,-43909.2798944,+0,+0,+0,+0,+0,+0,+0,-56932.2507167,+0,-56926.8258267,+0,+0,-39416.2580851,-21899.755146,+0,-48172.3472753,-39414.7190401,-39413.0024049,+0
2010-08-16 20:20:30 UTC,-43834.4903588,+0,-43835.1971181,+0,+0,+0,+0,+0,-56916.4281696,+0,-56911.0050469,+0,+0,-39405.3034993,-21893.6686929,-35025.7086499,-48158.9593188,-39403.7649525,-39402.0488824,+0
2010-08-16 20:21:00 UTC,-43871.6465934,+0,-43872.3543884,+0,+0,+0,-30629.4299332,+0,-56882.3687102,+0,-56876.9500583,+0,+0,-39381.7226015,+0,-35004.7488703,-48130.1406582,-39380.1853084,-39378.4706805,+0
2010-08-16 20:21:30 UTC,-43732.2974684,+0,-43733.0013751,+0,+0,+0,-30652.8621737,+0,-56925.8851588,+0,-56920.4607966,+0,-30654.3768438,-39411.8509983,+0,-35031.5283667,-48166.961142,+0,-39408.595634,+0
2010-08-16 20:22:00 UTC,-43775.1038631,+0,-43775.8089655,+0,+0,+0,-30635.6265061,+0,-56893.8764807,+0,-56888.4563186,-43761.9223698,-30637.1400392,-39389.6899492,+0,-35011.8306131,-48139.8777046,+0,-39386.4371176,+0
2010-08-16 20:22:30 UTC,-43775.2992003,+0,-43776.0043082,+0,+0,+0,-30619.4791381,+0,-56863.888904,+0,-56858.4726777,-43738.8569254,-30620.9916058,-39368.9281994,+0,-34993.3766209,+0,+0,-39365.6777411,+0
2010-08-16 20:23:00 UTC,-43748.6531394,+0,-43749.3575031,+0,+0,+0,-30633.7265605,+0,-56890.3480565,+0,+0,-43759.2084233,-30635.2399684,-39387.2470623,+0,-35009.6592635,+0,+0,-39383.9945097,+0
2010-08-16 20:23:30 UTC,-43737.3420869,+0,-43738.0461346,-17497.5476781,-39364.4910306,+0,-30632.9250435,+0,+0,-48136.512002,+0,-43758.0635097,-30634.4383984,-39386.2164983,+0,-35008.7432512,+0,+0,-39382.9640638,+0
2010-08-16 20:24:00 UTC,-43739.0320356,+0,-43739.7361305,-17498.2237934,-39366.0120279,+0,-30616.2746554,+0,+0,-48110.3476786,+0,-43734.2795346,-30617.7869115,-39364.8079817,+0,+0,+0,+0,-39361.5579947,-34990.3705418
2010-08-16 20:24:30 UTC,-43683.4228935,+0,-43684.1254337,-17475.9756702,-39315.9623717,+0,+0,-30650.2261505,+0,-48163.1364042,+0,-43782.2657074,-30651.3826885,-39408.0014666,+0,+0,+0,+0,+0,-35028.7638116
2010-08-16 20:25:00 UTC,+0,-61203.8064,-43718.246248,-17489.6263549,-39346.6711222,+0,+0,-30661.1684739,+0,-48180.3308491,+0,-43797.8958558,+0,-39422.070531,-21902.9847,+0,+0,+0,+0,-35041.269341
2010-08-16 20:25:30 UTC,+0,-61335.7962242,+0,-17527.345396,-39431.5240909,+0,+0,-30597.8557393,+0,-48080.843041,+0,-43707.4590084,+0,+0,-21857.7554558,+0,+0,+0,+0,-34968.9118488
2010-08-16 20:26:00 UTC,+0,-61392.1888819,+0,+0,-39467.7775431,-52624.1028923,+0,-30589.2767963,+0,-48067.3623429,+0,-43695.2047426,+0,+0,-21851.6268295,+0,+0,+0,+0,-34959.1073292
2010-08-16 20:26:30 UTC,+0,-61362.3444182,+0,+0,-39448.5912717,-52598.5208438,+0,-30650.657162,+0,-48163.8136424,+0,-43782.8812044,+0,+0,-21895.4757393,+0,+0,-39407.0169033,+0,-35029.2564139
2010-08-16 20:27:00 UTC,+0,-61344.8753282,+0,+0,-39437.3608234,-52583.546706,+0,-30637.5305408,+0,-48143.186856,+0,-43764.1309776,+0,+0,-21886.0983435,+0,+0,-39390.1402804,+0,-35014.2545408
2010-08-16 20:27:30 UTC,+0,-61363.0122367,+0,+0,-39449.0205958,-52599.0932839,+0,-30633.5216056,+0,-48136.8873336,+0,-43758.4045666,+0,+0,-21883.2344396,+0,-48136.0080327,-39384.9860763,+0,-35009.6728944
2010-08-16 20:28:00 UTC,+0,-61348.3602074,+0,+0,-39439.6011665,-52586.5338714,+0,+0,+0,-48214.8332155,+0,+0,+0,+0,-21918.6703721,+0,-48213.9522143,-39448.7605894,+0,+0
2010-08-16 20:28:30 UTC,+0,-61362.494682,+0,+0,-39448.6878725,-52598.6496467,+0,+0,+0,-48211.2964871,+0,+0,+0,+0,-21917.0624968,+0,-48210.415563,-39445.8668749,+0,+0
2010-08-16 20:29:00 UTC,+0,-61347.3938327,+0,+0,+0,-52585.7055153,-30665.8296095,+0,+0,+0,+0,+0,+0,+0,+0,-35046.348185,-48187.3376084,-39426.9843197,+0,+0
2010-08-16 20:29:30 UTC,+0,-61376.0373666,+0,+0,+0,-52610.2581521,-30686.7049456,+0,+0,+0,+0,+0,+0,+0,+0,-35070.2055272,-48220.1402747,-39453.8237067,+0,+0
2010-08-16 20:30:00 UTC,+0,-61392.0565783,+0,+0,+0,-52623.9894845,-30714.1042027,+0,+0,+0,-57034.1792979,+0,+0,+0,+0,-35101.5187213,-48263.1943692,-39489.0508887,-39487.329504,+0
2010-08-16 20:30:30 UTC,-43800.0791811,-61319.3576476,+0,-17522.6478192,+0,-52561.6734845,-30710.2509259,+0,+0,+0,-57027.0239587,+0,+0,+0,+0,-35097.1150168,-48257.1394425,-39484.0967404,-39482.3755558,+0
2010-08-16 20:31:00 UTC,-43751.0248268,+0,+0,-17503.0221405,+0,-52502.8057663,-30712.1665697,+0,+0,+0,-57030.5810704,+0,-30713.685301,+0,+0,-35099.304307,-48260.1496085,-39486.5596806,-39484.8383458,+0
2010-08-16 20:31:30 UTC,-43707.6456059,+0,-43708.3489779,-17485.6669696,+0,-52450.7484956,-30744.2515876,+0,+0,+0,-57090.1589419,+0,-30745.772433,+0,+0,-35135.9726145,-48310.5667197,-39527.8113376,-39526.0874844,+0
2010-08-16 20:32:00 UTC,-43688.1612451,+0,-43688.8640723,-17477.8716599,+0,+0,-30698.5173952,+0,+0,+0,-57005.2362586,+0,-30700.0352269,+0,+0,-35083.7053714,-48238.7018428,+0,-39467.2906953,+0
2010-08-16 20:32:30 UTC,-43687.6832117,+0,-43688.3860255,-17477.6804083,+0,+0,+0,+0,+0,+0,-57014.7703664,+0,-30705.1700561,+0,+0,+0,-48246.7699758,+0,-39473.8916989,+0
2010-08-16 20:33:00 UTC,-43728.5919437,+0,-43729.2959011,+0,+0,+0,+0,-30688.7943052,-56991.9495582,+0,-56986.5159222,+0,-30689.9529271,-39457.5905056,-21922.7202615,+0,+0,+0,-39454.3295445,+0
2010-08-16 20:33:30 UTC,-43741.6141562,+0,-43742.3184773,+0,+0,+0,+0,-30693.4048547,-57000.5117665,+0,-56995.0770082,+0,-30694.5637112,-39463.5185077,-21926.0139456,+0,+0,+0,-39460.2568699,-35083.2903035
2010-08-16 20:34:00 UTC,-43743.0186342,+0,-43743.7229945,+0,+0,+0,+0,-30677.5427919,-56971.0544786,+0,-56965.6235824,+0,-30678.7008411,-39443.1239015,-21914.6824057,+0,+0,+0,-39439.8645926,-35059.9829061
2010-08-16 20:34:30 UTC,-43739.5164895,+0,-43740.220752,+0,+0,+0,+0,-30649.7565925,-56919.4529889,+0,-56914.0288619,-43781.5946556,+0,-39407.3978671,-21894.8325003,+0,+0,+0,-39404.1426399,-35028.227207
2010-08-16 20:35:00 UTC,-43679.9470132,+0,-43680.6496106,+0,-39312.8340615,+0,+0,-30668.6477266,-56954.5355362,+0,-56949.106806,-43808.5789822,+0,-39431.6870943,-21908.3279493,+0,+0,+0,-39428.4290914,-35049.8171035
2010-08-16 20:35:30 UTC,-43710.1112424,+0,-43710.8147594,+0,-39339.9826779,+0,+0,-30622.4630313,-56868.7663612,+0,-56863.348585,-43742.6080366,+0,-39372.3053062,-21875.3346341,+0,+0,+0,-39369.0539063,-34997.0345401
2010-08-16 20:36:00 UTC,+0,-61254.9606073,-43754.7859677,+0,-39379.5567891,+0,+0,+0,-56913.484867,+0,-56908.061223,-43777.0040212,+0,-39403.2659413,-21892.5368144,+0,+0,+0,+0,-35024.5544319
2010-08-16 20:36:30 UTC,+0,-61343.943566,+0,+0,-39436.7617428,+0,+0,+0,-56909.3280497,-48153.831262,+0,-43773.8067358,+0,-39400.3879896,+0,+0,+0,+0,+0,-35021.9963151
2010-08-16 20:37:00 UTC,+0,-61360.5551815,+0,+0,-39447.4409418,+0,-30629.8125326,+0,-56883.0792932,-48131.6209708,+0,-43753.6170668,+0,-39382.2147936,+0,+0,+0,+0,+0,-35005.842758
2010-08-16 20:37:30 UTC,+0,-61317.4773928,+0,-17522.1105958,-39419.7472913,+0,-30609.7024209,+0,-56845.7324319,-48100.0200581,+0,-43724.8911063,+0,-39356.3578794,+0,-34982.2033355,+0,-39354.8216877,+0,+0
2010-08-16 20:38:00 UTC,+0,-61266.5330125,+0,-17507.5521408,-39386.9964035,+0,-30639.9491037,+0,-56901.9041074,-48147.5495197,+0,-43768.0964865,+0,+0,+0,-35016.7707057,-48146.6699357,-39393.709801,+0,+0
2010-08-16 20:38:30 UTC,+0,-61371.6045366,+0,-17537.5785935,-39454.5443003,+0,-30702.3120925,+0,+0,-48245.546358,+0,-43857.1778846,+0,+0,+0,-35088.042141,-48244.6646367,-39473.8897984,+0,+0
2010-08-16 20:39:00 UTC,+0,-61427.502387,+0,-17553.5526081,-39490.4796542,+0,-30689.8950235,+0,+0,-48226.0342478,+0,-43839.4409237,+0,+0,+0,-35073.8513149,-48225.1529521,-39457.9251922,+0,+0
2010-08-16 20:39:30 UTC,+0,-61353.5889988,+0,-17532.4302658,-39442.9625544,-52599.1598823,-30686.9840536,+0,+0,-48221.4599667,+0,+0,+0,+0,+0,-35070.5245179,-48220.5787706,-39454.1825628,+0,+0
2010-08-16 20:40:00 UTC,+0,-61399.7264828,+0,+0,-39472.6231722,-52630.5639641,-30664.3130746,+0,+0,-48185.8349058,+0,+0,+0,+0,+0,-35044.6150346,-48184.954462,-39425.0345241,+0,+0
2010-08-16 20:40:30 UTC,+0,-61372.2129645,+0,+0,+0,-52606.9799524,-30654.3412447,+0,+0,-48170.1652302,+0,+0,+0,+0,+0,-35033.2187457,-48169.2851281,-39412.2137579,+0,+0
2010-08-16 20:41:00 UTC,+0,-61394.184985,+0,+0,+0,-52625.813908,+0,+0,+0,-48206.1556277,+0,+0,-30678.7613033,+0,-21914.7257286,+0,-48205.2747406,-39441.6607282,+0,+0
2010-08-16 20:41:30 UTC,+0,+0,+0,+0,+0,-52761.847298,+0,-30629.2516487,+0,-48130.1775284,+0,+0,-30630.4073571,+0,-21880.1843949,+0,-48129.2982984,-39379.4962346,-39377.7812396,+0
2010-08-16 20:42:00 UTC,-43950.3722056,+0,+0,+0,+0,-52742.0329305,+0,-30613.2067835,+0,+0,+0,+0,-30614.3616745,+0,-21868.7222633,+0,-48104.0864195,-39358.8676863,-39357.1539529,+0
2010-08-16 20:42:30 UTC,-43844.3211679,+0,-43845.028505,+0,+0,-52614.7663045,+0,-30634.2367811,+0,+0,+0,+0,-30635.3927433,+0,-21883.745674,+0,-48137.1316178,+0,-39384.1901283,+0
2010-08-16 20:43:00 UTC,-43848.4032436,+0,-43849.1106944,+0,+0,-52619.6650025,+0,-30675.2588748,+0,+0,+0,+0,-30676.4169258,+0,-21913.0510375,+0,+0,+0,-39436.9281541,+0
2010-08-16 20:43:30 UTC,-43832.1227613,+0,-43832.8297585,+0,+0,-52600.1275972,+0,-30761.7561903,+0,+0,+0,+0,-30762.9186413,+0,-21974.8429829,+0,+0,+0,-39548.1291563,-35156.2269503
2010-08-16 20:44:00 UTC,-43787.3700905,+0,-43788.0758399,+0,+0,-52546.4221192,+0,-30711.8035971,+0,+0,-57029.2400411,+0,-30712.9635077,+0,-21939.1578546,+0,+0,+0,-39483.9100704,-35099.1381972
2010-08-16 20:44:30 UTC,-43718.1379607,+0,-43718.8417773,-17489.8650168,+0,-52463.3400443,+0,+0,+0,+0,-57049.1166384,+0,+0,+0,+0,+0,+0,+0,-39497.671766,-35111.3719135
2010-08-16 20:45:00 UTC,-43657.1650676,+0,-43657.8672545,-17465.4710931,+0,-52390.169565,+0,+0,+0,+0,-57059.4061542,+0,+0,+0,+0,+0,+0,+0,-39504.7958771,-35117.705143
2010-08-16 20:45:30 UTC,-43600.2525035,+0,-43600.9530974,-17442.7014941,+0,+0,-30759.4036785,+0,+0,+0,-57118.2936449,+0,+0,+0,+0,+0,+0,+0,-39545.5670249,-35153.9494141
2010-08-16 20:46:00 UTC,-43682.2382145,+0,-43682.9411025,-17475.5023657,+0,+0,-30671.2407326,+0,+0,+0,-56954.5860643,+0,+0,-39435.4819644,+0,-35052.5323028,+0,+0,-39432.2229844,-35053.1901147
2010-08-16 20:46:30 UTC,-43626.4385819,+0,-43627.139909,-17453.1780301,+0,+0,-30693.6365139,+0,+0,+0,-56996.1722312,-43844.7851172,+0,-39464.2777146,+0,-35078.1272832,+0,+0,-39461.0154465,-35078.7857121
2010-08-16 20:47:00 UTC,-43608.2652498,-61050.8184188,+0,+0,-39248.3187379,+0,-30682.8932163,+0,+0,+0,-56976.22327,-43829.4390279,+0,-39450.4643402,+0,-35065.8493239,+0,+0,+0,-35066.5074568
2010-08-16 20:47:30 UTC,+0,-61115.2694716,+0,+0,-39289.7527287,+0,-30661.7821919,+0,+0,+0,-56937.0227375,-43799.2833282,+0,-39423.3204872,+0,-35041.7226258,+0,+0,+0,+0
2010-08-16 20:48:00 UTC,+0,-61123.4751949,+0,+0,-39295.0279856,+0,-30664.2438234,+0,+0,+0,-56941.5936787,-43802.7996054,+0,-39426.4855712,+0,-35044.5358971,+0,-39424.9454915,+0,+0
2010-08-16 20:48:30 UTC,+0,-61126.6569674,+0,+0,-39297.0734687,+0,-30678.6108608,+0,+0,+0,-56968.2714711,-43823.3219667,+0,-39444.95823,+0,-35060.9552413,-48207.4213894,-39443.4171691,+0,+0
2010-08-16 20:49:00 UTC,+0,-61194.9309393,+0,+0,-39340.9651217,+0,+0,+0,-56978.715314,+0,-56973.2825229,-43827.1768065,+0,-39448.4280616,+0,-35064.0393863,-48211.6619365,-39446.8868165,+0,+0
2010-08-16 20:49:30 UTC,+0,-61320.8730913,+0,+0,-39421.9302298,+0,+0,+0,-57028.7551801,+0,-57023.3158296,-43865.6658077,+0,-39483.0729127,-21936.878872,+0,-48254.0020673,-39481.529828,+0,+0
2010-08-16 20:50:00 UTC,+0,-61275.8001531,+0,+0,-39392.9539113,+0,+0,-30730.7865908,-57069.9329907,-48289.7264701,+0,-43897.3382629,+0,-39511.5822349,-21952.7191358,+0,-48288.8437117,-39510.0375581,+0,+0
2010-08-16 20:50:30 UTC,+0,-61377.8919332,+0,+0,-39458.5862054,+0,+0,-30730.4896195,-57069.3814881,-48289.2598181,+0,-43896.9140653,+0,-39511.2004048,-21952.5069855,+0,-48288.3770699,-39509.6557483,+0,+0
2010-08-16 20:51:00 UTC,+0,-61446.5378231,+0,+0,-39502.7169613,+0,+0,-30728.3606578,-57065.4278133,-48285.9144302,+0,-43893.8730299,-30733.0043868,+0,-21950.9860981,+0,-48285.0317549,-39506.9185866,+0,+0
2010-08-16 20:51:30 UTC,+0,-61488.8773199,+0,+0,-39529.9359843,+0,+0,-30689.3163004,-56992.9189054,-48224.561276,+0,+0,-30690.4751825,+0,-21923.0935929,+0,-48223.6799387,-39456.7200722,+0,+0
2010-08-16 20:52:00 UTC,+0,-61462.4918856,+0,-17563.5519042,+0,+0,+0,-30649.7436167,-56919.4288464,-48162.3779252,+0,+0,-30650.9004847,+0,-21894.8236604,+0,-48161.4979439,-39405.8422991,+0,+0
2010-08-16 20:52:30 UTC,+0,+0,+0,-17585.9276337,+0,+0,+0,-30686.004427,-56986.7684564,-48219.3570956,+0,+0,-30687.1631405,+0,-21920.7276568,+0,-48218.4758717,-39452.4620657,+0,+0
2010-08-16 20:53:00 UTC,+0,+0,+0,-17567.5976325,+0,+0,+0,+0,-56899.7046761,-48145.6883891,+0,+0,-30640.2789376,+0,+0,+0,-48144.808772,+0,-39390.471124,+0
2010-08-16 20:53:30 UTC,-43907.1839163,+0,-43907.8931509,-17565.4988208,+0,-52690.2049778,-30635.2210921,+0,-56893.1236783,-48140.1199014,+0,+0,-30636.7350437,+0,+0,+0,+0,+0,-39385.9153234,-35012.0241701
2010-08-16 20:54:00 UTC,-43857.3566612,+0,-43858.0645819,-17545.5640519,+0,-52630.4098348,-30604.347838,+0,+0,-48091.6058336,+0,+0,-30605.8598247,+0,+0,+0,+0,+0,-39346.223961,-34976.7399057
2010-08-16 20:54:30 UTC,-43838.5350535,+0,-43839.24245,+0,+0,-52607.8229501,-30659.7239901,+0,+0,-48178.6235973,+0,+0,+0,+0,+0,+0,+0,+0,-39417.4166416,-35040.0279734
2010-08-16 20:55:00 UTC,-43807.4107751,+0,-43808.1173044,+0,+0,-52570.4722359,-30675.1694314,+0,+0,+0,+0,+0,+0,+0,+0,-35057.0222217,+0,+0,-39437.2736081,-35057.6801952
2010-08-16 20:55:30 UTC,-43847.7870677,+0,-43848.4947219,+0,+0,-52618.925837,-30670.5641908,+0,+0,+0,+0,+0,+0,+0,+0,-35051.7591304,+0,+0,-39431.3530193,-35052.4169769
2010-08-16 20:56:00 UTC,-43831.3048355,+0,-43832.0120306,+0,+0,-52599.1463216,-30637.1641258,+0,+0,+0,+0,+0,+0,+0,+0,-35013.5879231,+0,+0,-39388.4132316,-35014.2448492
2010-08-16 20:56:30 UTC,-43800.6761309,+0,-43801.3825449,+0,+0,-52562.3904117,-30645.6913934,+0,+0,+0,+0,+0,+0,+0,+0,-35023.3333023,+0,+0,-39399.3759624,-35023.9904898
2010-08-16 20:57:00 UTC,-43760.5515058,+0,-43761.2568009,+0,+0,-52514.2388234,+0,+0,+0,+0,+0,+0,+0,+0,+0,-35073.687552,+0,+0,-39456.0207734,-35074.3459536
2010-08-16 20:57:30 UTC,-43688.2227939,+0,-43688.9260696,+0,+0,-52427.4406927,+0,+0,+0,+0,+0,+0,+0,+0,-21915.0072962,-35059.8436726,+0,+0,-39440.4474317,+0
2010-08-16 20:58:00 UTC,-43663.0363996,-61127.4983765,+0,+0,+0,-52397.2157385,+0,+0,+0,+0,-57094.6306543,+0,+0,+0,-21964.3162928,+0,+0,+0,-39529.1840782,+0
2010-08-16 20:58:30 UTC,+0,-61134.8647545,+0,+0,+0,-52403.530043,+0,+0,+0,+0,-57111.9933647,+0,+0,+0,-21970.9962014,+0,+0,+0,+0,+0
2010-08-16 20:59:00 UTC,+0,-61103.1550025,+0,+0,-39281.9644919,+0,+0,-30722.3474505,+0,+0,-57048.8168691,-43885.2832254,+0,+0,-21946.6906945,+0,-48275.5827972,-39499.1874864,+0,+0
2010-08-16 20:59:30 UTC,+0,-61085.5305045,+0,-17455.8273507,-39270.6341371,+0,+0,-30723.6763676,+0,+0,-57051.2844655,-43887.1814672,+0,-39502.4404719,-21947.6400461,+0,-48277.670973,-39500.8960474,+0,+0
2010-08-16 21:00:00 UTC,+0,-61091.3293107,+0,-17457.4844847,-39274.3620465,+0,+0,-30697.8467718,+0,+0,-57003.3228508,-43850.2861523,+0,-39469.2301377,-21929.1879021,+0,-48237.0839909,-39467.6874756,+0,+0
2010-08-16 21:00:30 UTC,+0,-61134.861151,+0,-17469.9246478,-39302.347593,+0,+0,-30755.2792726,+0,+0,-57109.9662361,-43932.3234497,+0,-39543.073822,-21970.2165252,+0,-48327.3297655,-39541.5272419,+0,+0
2010-08-16 21:01:00 UTC,+0,-61171.9509691,+0,-17480.5238635,-39326.1917226,+0,+0,-30790.5025726,+0,+0,-57175.3705307,-43982.636851,+0,-39588.3620841,+0,+0,-48382.6774163,-39586.8131025,+0,+0
2010-08-16 21:01:30 UTC,+0,-61211.9973025,+0,-17491.9680613,-39351.9364892,+0,+0,-30763.1444011,+0,+0,-57124.5702885,-43943.349256,+0,-39553.1864508,+0,+0,-48339.6884664,-39551.6392583,+0,+0
2010-08-16 21:02:00 UTC,+0,-61256.3860523,+0,+0,-39380.4729236,+0,-30763.2440527,+0,+0,+0,-57125.4233939,-43944.0055161,-30764.766723,-39553.777171,+0,+0,-48340.410397,-39552.2299473,+0,+0
2010-08-16 21:02:30 UTC,+0,-61361.0888618,+0,+0,-39447.783785,+0,-30664.5519452,+0,+0,+0,-56942.1644682,-43803.0316771,-30666.0681142,-39426.8821509,+0,+0,-48185.3295745,-39425.3416607,+0,+0
2010-08-16 21:03:00 UTC,+0,+0,+0,+0,-39509.6433587,+0,-30608.8362896,+0,+0,+0,-56838.7074638,-43723.4462963,-30610.3487844,-39355.2448135,+0,+0,-48097.7802268,-39353.7081291,+0,+0
2010-08-16 21:03:30 UTC,+0,+0,+0,+0,-39468.9934349,+0,-30604.1705579,+0,+0,+0,-56830.0437847,-43716.7816704,-30605.6827449,-39349.2457706,+0,-34975.8812982,+0,+0,+0,+0
2010-08-16 21:04:00 UTC,+0,+0,+0,+0,+0,+0,-30579.1596967,+0,+0,-48052.0252878,+0,+0,-30580.6702336,+0,+0,-34947.2976777,+0,+0,+0,-34947.953083
2010-08-16 21:04:30 UTC,+0,+0,+0,+0,+0,+0,-30575.7704233,+0,+0,-48046.6994035,+0,+0,-30577.2807365,+0,+0,-34943.4242524,+0,+0,-39309.4839909,-34944.0795642
2010-08-16 21:05:00 UTC,-43799.9246818,+0,-43800.8307372,+0,+0,+0,-30610.0941451,+0,+0,-48100.6355005,+0,+0,+0,+0,+0,-34982.6510596,+0,+0,-39353.6112482,-34983.3073179
