# file...... Output/Qh/house_Qh_file_041.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_3_6A_tm_3_A_6_Meter_70_801:Qh,house_3_7A_tm_3_A_7_Meter_70_802:Qh,house_3_8A_tm_3_A_8_Meter_70_803:Qh,house_3_1A_tm_3_A_1_Meter_71_804:Qh,house_3_2A_tm_3_A_2_Meter_71_805:Qh,house_3_3A_tm_3_A_3_Meter_71_806:Qh,house_3_4A_tm_3_A_4_Meter_71_807:Qh,house_3_5A_tm_3_A_5_Meter_71_808:Qh,house_3_6A_tm_3_A_6_Meter_71_809:Qh,house_3_7A_tm_3_A_7_Meter_71_810:Qh,house_3_8A_tm_3_A_8_Meter_71_811:Qh,house_3_9A_tm_3_A_9_Meter_71_812:Qh,house_3_10A_tm_3_A_10_Meter_71_813:Qh,house_3_11A_tm_3_A_11_Meter_71_814:Qh,house_3_12A_tm_3_A_12_Meter_71_815:Qh,house_3_13A_tm_3_A_13_Meter_71_816:Qh,house_3_14A_tm_3_A_14_Meter_71_817:Qh,house_3_15A_tm_3_A_15_Meter_71_818:Qh,house_3_1C_tm_3_C_1_Meter_73_819:Qh,house_3_2C_tm_3_C_2_Meter_73_820:Qh
2010-08-16 20:43:00 UTC,-13132.109796,+0,-56887.1046731,+0,+0,+0,-43746.0035959,-48120.4142124,+0,-56862.5519758,-52489.6069167,-52492.0809488,-26249.774454,-30625.0908422,-43743.1542348,+0,+0,-65611.5049831,+0,-48149.8965027
2010-08-16 20:43:30 UTC,-13123.9138137,+0,-56851.6042967,-52461.8403302,-13116.8783735,+0,-43717.9632512,+0,+0,-56826.1053558,-52455.9632324,-52458.4351674,-26232.9485173,-30605.4602797,-43715.1164072,+0,+0,-65569.4509248,+0,-48286.4423295
2010-08-16 20:44:00 UTC,-13129.3768781,+0,-56875.2672149,-52482.3248347,-13122.0001768,-26242.2133981,-43735.0335042,+0,+0,-56848.2931376,-52476.4446575,-52478.9178689,-26243.191722,-30617.4108697,-43732.1851281,+0,+0,-65595.0523731,+0,+0
2010-08-16 20:44:30 UTC,-13142.0952659,+0,-56930.3561114,-52533.1455529,-13134.7070364,-26267.6249647,-43777.3836877,+0,+0,-56903.3395759,-52527.257737,-52529.7341147,-26268.6044443,-30647.0595031,-43774.5315113,+0,+0,-65658.5678968,+0,+0
2010-08-16 20:45:00 UTC,+0,+0,-56996.4261143,-52602.8110696,-13152.1257637,-26302.4594065,+0,+0,+0,-56978.7974532,+0,-52599.3933294,+0,-30687.702213,-43832.5801514,+0,+0,-65745.6351679,+0,+0
2010-08-16 20:45:30 UTC,+0,+0,-56981.7870998,-52596.7270364,+0,-26299.4172455,+0,+0,+0,+0,+0,-52593.309831,+0,+0,+0,+0,+0,-65738.0313669,-48285.0961739,+0
2010-08-16 20:46:00 UTC,+0,+0,-56933.3791935,-52554.6138748,+0,-26278.3596642,+0,+0,+0,+0,+0,-52551.2003731,+0,+0,+0,+0,+0,+0,-48149.8648987,+0
2010-08-16 20:46:30 UTC,+0,-52580.5253288,-56951.1059996,-52570.3366217,+0,-26286.2214111,+0,+0,+0,+0,+0,-52566.9217372,+0,+0,+0,+0,-43808.0696256,+0,-48188.6292107,+0
2010-08-16 20:47:00 UTC,+0,-52631.0873416,-57005.8670819,-52623.3082989,+0,+0,+0,+0,+0,+0,+0,-52619.8887567,+0,+0,+0,+0,-43852.2116775,+0,-48173.2456732,+0
2010-08-16 20:47:30 UTC,+0,-52600.5349811,-56972.77741,-52593.4373637,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-39445.5855787,-43827.3198023,+0,-48135.066231,+0
2010-08-16 20:48:00 UTC,+0,-52614.2338912,+0,-52602.689484,+0,+0,+0,+0,-52595.1923226,+0,+0,+0,+0,+0,+0,-39452.5247341,-43835.0297257,+0,-48143.3199876,+0
2010-08-16 20:48:30 UTC,+0,-52655.2387092,+0,-52643.6802577,+0,+0,+0,+0,-52636.1752271,+0,+0,+0,+0,+0,+0,-39483.2681033,-43869.1879207,+0,-48171.8377653,+0
2010-08-16 20:49:00 UTC,-13175.5764013,-52695.2669646,+0,+0,+0,+0,+0,+0,-52678.3500225,+0,+0,+0,+0,+0,+0,-39514.905569,-43904.3395244,+0,-48179.8211487,+0
2010-08-16 20:49:30 UTC,-13167.9902069,-52664.9274621,+0,+0,+0,+0,+0,+0,-52649.2341814,+0,+0,+0,+0,+0,+0,-39493.0642912,-43880.0722222,+0,-48222.3567169,+0
2010-08-16 20:50:00 UTC,-13142.7823584,-52564.1132978,+0,+0,+0,+0,+0,+0,-52546.5880172,+0,+0,+0,+0,+0,+0,-39416.0644208,-43794.5195321,+0,-48253.8251705,+0
2010-08-16 20:50:30 UTC,-13124.472042,+0,+0,+0,-13121.2920957,+0,+0,+0,-52472.018652,+0,+0,+0,-26241.7755517,+0,+0,-39360.1261256,+0,+0,-48252.9352085,+0
2010-08-16 20:51:00 UTC,+0,+0,+0,+0,-13097.0513712,+0,+0,+0,-52375.0872177,+0,+0,+0,-26193.2960052,+0,-43649.0410542,-39287.4128899,+0,+0,-48249.5373328,-48245.4382736
2010-08-16 20:51:30 UTC,+0,+0,+0,+0,-13099.7233576,+0,-43660.7876293,-48026.6770558,-52385.7716925,+0,+0,+0,-26198.6397682,+0,-43657.9456091,+0,+0,+0,+0,-48193.8877875
2010-08-16 20:52:00 UTC,+0,+0,+0,+0,-13123.5485642,-26248.6926754,-43740.1937043,-48114.0233535,-52481.0415987,+0,+0,+0,-26246.2883118,-30621.0236475,-43737.3445555,+0,+0,+0,+0,-48129.7462266
2010-08-16 20:52:30 UTC,+0,+0,+0,+0,+0,-26241.0645482,-43733.1187148,-48106.2408993,-52472.5531591,+0,+0,+0,-26242.0428819,-30616.0705696,-43730.2702007,+0,+0,+0,+0,-48186.7936523
2010-08-16 20:53:00 UTC,+0,+0,+0,+0,+0,-26245.9204056,-43741.2113472,-48115.1427557,+0,+0,+0,+0,-26246.8989599,-30621.7360814,-43738.3621073,+0,+0,+0,+0,-48106.9297476
2010-08-16 20:53:30 UTC,+0,+0,+0,+0,+0,-26267.450922,-43777.0934844,-48154.6129327,+0,+0,+0,-52529.385616,+0,-30646.856547,-43774.241025,+0,+0,-65658.1319201,+0,-48101.8010734
2010-08-16 20:54:00 UTC,+0,+0,+0,+0,+0,-26303.4639956,-43837.1117614,-48220.6327433,+0,-56980.972877,+0,-52601.40178,+0,-30688.8744098,-43834.2537679,+0,+0,-65748.1451606,+0,-48047.9495852
2010-08-16 20:54:30 UTC,+0,+0,+0,+0,+0,-26273.4004057,-43787.0086485,-48165.519562,+0,-56915.8492356,-52538.8053038,-52541.2827429,+0,-30653.7980867,-43784.1551468,+0,+0,-65673.0020181,+0,-48137.0957323
2010-08-16 20:55:00 UTC,-13148.2666179,+0,+0,-52569.3561565,+0,+0,-43800.255289,-48180.0908024,+0,-56933.067118,-52554.699041,-52557.1774696,+0,-30663.0718304,-43797.4005999,+0,+0,-65692.8689318,+0,-48162.0081156
2010-08-16 20:55:30 UTC,-13144.9956874,+0,+0,-52548.6445399,+0,+0,+0,-48169.1392648,+0,-56920.1264026,-52542.7535341,-52545.2312188,+0,+0,-43787.4455055,+0,+0,-65677.937242,+0,-48155.9447986
2010-08-16 20:56:00 UTC,-13155.9546555,+0,-56990.3845439,-52598.9094226,+0,+0,+0,+0,+0,-56974.5707933,-52593.0108675,-52595.4916817,+0,+0,+0,+0,+0,-65740.7580935,+0,-48094.7376826
2010-08-16 20:56:30 UTC,-13154.7750158,-52612.0749853,-56985.2741411,-52595.8020676,+0,+0,+0,+0,+0,-56971.2047713,-52589.9036986,-52592.3844306,+0,+0,+0,+0,+0,-65736.874134,+0,-48108.4600818
2010-08-16 20:57:00 UTC,+0,-52589.2078694,-56960.5079565,-52569.4906819,+0,+0,+0,+0,+0,-56942.7056015,-52563.5962635,-52566.0753578,+0,+0,+0,+0,-43807.3644959,-65703.9902667,+0,+0
2010-08-16 20:57:30 UTC,+0,-52654.8769388,-57031.6307102,-52633.5042509,-13159.8002074,+0,+0,+0,+0,-57012.0418783,-52627.6002202,-52630.0832993,+0,+0,+0,+0,-43860.7079138,-65783.9941749,+0,+0
2010-08-16 20:58:00 UTC,+0,-52569.491561,-56939.1542494,-52550.049125,-13138.9336682,+0,+0,+0,+0,-56921.6474855,-52544.1576264,-52546.6355104,+0,+0,+0,+0,-43791.1635701,-65679.6922857,+0,+0
2010-08-16 20:58:30 UTC,+0,-52596.6725908,-56968.5926076,-52583.9113031,-13147.4003317,+0,+0,+0,+0,+0,-52578.0147189,+0,+0,+0,+0,+0,-43819.3814046,-65722.0131021,-48279.1096786,+0
2010-08-16 20:59:00 UTC,+0,-52621.019768,-56994.9612283,-52605.5468024,-13152.8099654,+0,+0,+0,-52598.0476232,+0,-52599.6466905,+0,-26304.8087263,+0,+0,-39454.6676657,-43837.4105099,+0,-48234.3770152,+0
2010-08-16 20:59:30 UTC,+0,-52662.440144,-57039.8214868,-52647.6245965,+0,+0,+0,+0,-52640.117342,+0,-52641.7181683,+0,-26325.8495791,+0,+0,-39486.2263082,-43872.474535,+0,-48237.8641652,+0
2010-08-16 21:00:00 UTC,+0,-52713.0750067,-57094.6614821,-52698.2374819,+0,+0,+0,+0,-52690.7205174,+0,-52692.3234585,+0,-26351.1583741,+0,+0,-39524.1863299,-43914.6509742,+0,-48198.1339637,+0
2010-08-16 21:00:30 UTC,+0,+0,-56936.1002913,-52552.5193929,+0,+0,+0,+0,-52545.0303952,+0,-52546.6272447,+0,-26278.2925564,+0,+0,-39414.8967349,+0,+0,-48288.5884465,+0
2010-08-16 21:01:00 UTC,+0,+0,+0,+0,+0,-26244.0132687,+0,+0,-52478.4479226,+0,-52480.0419853,+0,-26244.9918269,+0,+0,-39364.9498171,+0,+0,-48341.8034455,+0
2010-08-16 21:01:30 UTC,-13110.9094416,+0,+0,+0,+0,-26213.2365435,+0,+0,-52416.9088118,+0,+0,+0,+0,+0,-43683.8961226,-39318.7864314,+0,+0,-48297.47088,+0
2010-08-16 21:02:00 UTC,-13103.6665567,+0,+0,+0,+0,-26199.224203,+0,+0,-52388.8908486,+0,+0,+0,+0,+0,-43660.5456565,-39297.7687229,+0,+0,-48298.3963268,+0
2010-08-16 21:02:30 UTC,-13085.0842777,+0,+0,+0,+0,-26159.8482629,-43597.7657111,+0,-52310.1578602,+0,+0,+0,+0,-30521.3126703,-43594.9287489,-39238.7070691,+0,+0,-48146.9209761,+0
2010-08-16 21:03:00 UTC,-13092.7372326,+0,+0,+0,+0,-26174.5934449,-43622.3396045,+0,-52339.6411473,+0,+0,+0,+0,-30538.5164314,-43619.5004338,-39260.6951763,+0,+0,-48062.2422689,+0
2010-08-16 21:03:30 UTC,+0,+0,+0,+0,+0,+0,-43730.244941,+0,-52469.1039267,+0,+0,+0,+0,-30614.0590996,-43727.3960826,+0,+0,+0,-48057.4162081,+0
2010-08-16 21:04:00 UTC,+0,+0,+0,+0,+0,+0,-43715.6600732,+0,+0,+0,+0,+0,+0,-30603.8484847,-43712.8125239,+0,+0,+0,+0,+0
2010-08-16 21:04:30 UTC,+0,+0,+0,+0,-13127.1520069,+0,-43752.3006377,+0,+0,+0,+0,+0,+0,-30629.4999121,-43749.4498009,+0,+0,+0,+0,-48007.3026213
2010-08-16 21:05:00 UTC,+0,+0,+0,+0,-13082.4619059,+0,-43603.3541357,-47963.5004788,+0,+0,+0,-52320.9141575,+0,-30525.2250311,-43600.5166708,+0,+0,+0,+0,-48058.0145946
2010-08-16 21:05:30 UTC,+0,+0,+0,+0,-13099.311003,+0,-43659.5099046,-48025.2715493,+0,+0,+0,-52388.2956718,+0,-30564.5388191,-43656.6672481,+0,+0,+0,+0,-48006.5089138
2010-08-16 21:06:00 UTC,+0,+0,+0,+0,-13099.0968296,+0,-43658.796091,-48024.4863579,+0,+0,+0,-52387.4391623,+0,+0,-43655.9534984,+0,+0,+0,+0,-47995.5604168
2010-08-16 21:06:30 UTC,+0,+0,+0,+0,-13150.1014923,+0,+0,-48211.4769011,+0,+0,+0,-52591.4137958,+0,+0,+0,+0,+0,+0,+0,-47931.4094929
2010-08-16 21:07:00 UTC,+0,-52532.5310774,+0,+0,+0,+0,+0,-48142.1866013,+0,+0,+0,-52515.8299521,+0,+0,+0,+0,+0,-65641.1876804,+0,-47940.4766664
2010-08-16 21:07:30 UTC,+0,-52465.920724,+0,-52446.3841651,+0,+0,+0,-48075.4017899,+0,+0,+0,-52442.9791697,-26225.2201206,+0,+0,+0,-43704.7778964,-65550.1310583,+0,-47930.0587082
2010-08-16 21:08:00 UTC,-13118.5335405,-52466.9654955,+0,-52444.9146977,+0,+0,+0,-48074.0547972,+0,-56807.7703103,+0,-52441.5098314,-26224.4853187,+0,+0,+0,-43703.5533683,-65548.2945234,+0,-47833.0383994
2010-08-16 21:08:30 UTC,-13101.0588439,-52397.0793179,+0,-52374.2358756,+0,+0,+0,-48009.2667978,+0,-56731.214579,+0,-52370.8372317,-26189.1426206,+0,+0,+0,-43644.655705,-65459.9604295,+0,-47912.7126301
2010-08-16 21:09:00 UTC,-13102.7241019,-52403.7391486,+0,-52383.3516323,+0,+0,+0,+0,+0,-56741.088307,+0,-52379.9521861,-26193.7009227,+0,+0,+0,-43652.2519941,-65471.3532642,+0,-47930.867842
2010-08-16 21:09:30 UTC,-13097.7651861,-52383.9070641,-56737.9579196,-52363.8727596,+0,-26182.9847387,+0,+0,+0,-56719.9897759,+0,-52360.4750285,-26183.9605805,+0,+0,+0,-43635.8448907,-65447.0086519,+0,-47988.4307623
2010-08-16 21:10:00 UTC,+0,-52338.7863898,-56689.0904265,-52319.7318622,+0,-26160.9132409,+0,+0,+0,-56672.1785878,+0,-52316.3380195,+0,+0,+0,+0,-43599.0619496,-65391.8415498,+0,-47995.0644874
2010-08-16 21:10:30 UTC,+0,-52344.7248852,-56695.5214979,-52326.7279312,+0,-26164.4114684,+0,+0,-52319.2812579,-56679.7560917,+0,+0,+0,+0,+0,+0,-43604.8917398,-65400.5848167,+0,+0
2010-08-16 21:11:00 UTC,+0,+0,-56746.5600382,-52373.3021695,+0,-26187.6996943,+0,+0,-52365.8465391,-56730.2029531,+0,+0,+0,+0,+0,-39280.353519,+0,-65458.7930996,+0,+0
2010-08-16 21:11:30 UTC,+0,+0,-56725.6927224,-52353.2253206,+0,-26177.6607927,+0,+0,-52345.7735516,-56708.4567254,-52347.3623052,+0,+0,+0,+0,-39265.2958396,+0,-65433.7011403,-48185.9700214,+0
2010-08-16 21:12:00 UTC,+0,+0,-56754.7373023,-52385.5508369,-13097.7745917,-26193.8243191,+0,+0,-52378.0928514,+0,-52379.6829593,+0,+0,+0,+0,-39289.5400456,+0,+0,-48259.3231481,+0
2010-08-16 21:12:30 UTC,+0,+0,-56822.526383,+0,-13113.8713131,+0,+0,+0,-52442.4591306,+0,-52444.0519347,+0,+0,+0,-43704.9906084,-39337.8241749,+0,+0,-48176.76236,+0
2010-08-16 21:13:00 UTC,+0,+0,-56879.8506547,+0,-13127.1005073,+0,+0,+0,-52495.358981,+0,-52496.9539993,+0,+0,+0,-43749.0775032,-39377.5068005,+0,+0,-48183.5254867,+0
2010-08-16 21:13:30 UTC,+0,+0,-56777.6236407,+0,-13102.5573443,+0,-43670.194198,+0,-52397.2177404,+0,-52398.8086494,+0,+0,-30572.0413557,-43667.2862957,-39303.8865107,+0,+0,-48212.4838598,+0
2010-08-16 21:14:00 UTC,+0,+0,-56818.4807793,+0,+0,+0,-43702.1402731,+0,-52435.5462706,+0,-52436.8993448,+0,+0,-30594.406286,-43699.22941,-39332.6385187,+0,+0,-48201.4557824,+0
2010-08-16 21:14:30 UTC,-13133.7480617,+0,+0,+0,+0,+0,-43758.1253235,+0,-52502.716493,+0,-52504.0717738,+0,+0,-30633.6005106,-43755.2092759,-39383.0260106,+0,+0,-48032.7968507,+0
2010-08-16 21:15:00 UTC,-13138.3758547,+0,+0,+0,+0,+0,-43772.759202,+0,-52520.2740536,+0,-52521.6299111,+0,+0,-30643.8454512,-43769.8417997,-39396.1967488,+0,+0,-48013.1572813,+0
2010-08-16 21:15:30 UTC,-13136.7989183,+0,+0,+0,+0,+0,-43772.451864,+0,+0,+0,-52521.2609101,+0,+0,-30643.6303898,-43769.5343377,+0,+0,+0,-47977.485495,+0
2010-08-16 21:16:00 UTC,-13124.9833776,+0,+0,+0,+0,+0,-43730.3171429,+0,+0,+0,-52470.7064919,+0,-26240.3761833,-30614.1325562,-43727.4035173,+0,+0,+0,-47868.4596883,+0
2010-08-16 21:16:30 UTC,+0,+0,+0,+0,+0,+0,-43709.9259224,+0,+0,+0,-52446.2405359,+0,-26228.1401806,-30599.8569937,-43707.0141854,+0,+0,+0,-47828.2170779,+0
2010-08-16 21:17:00 UTC,+0,+0,+0,+0,+0,+0,-43671.1489942,+0,+0,+0,-52399.7148953,-52402.1989101,-26204.8716075,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:17:30 UTC,+0,-52482.6102261,+0,+0,+0,+0,+0,+0,+0,+0,-52465.8862458,-52468.3744202,-26237.9654643,+0,+0,+0,+0,+0,+0,+0
2010-08-16 21:18:00 UTC,+0,-52514.1737528,+0,+0,+0,+0,+0,+0,+0,+0,+0,-52502.576386,-26255.0695999,+0,+0,+0,+0,+0,+0,-47736.2420952
2010-08-16 21:18:30 UTC,+0,-52414.9417018,+0,+0,+0,-26201.4414043,+0,-48033.7299834,+0,+0,+0,-52397.2975897,-26202.4204951,+0,+0,+0,-43666.7193259,+0,+0,-47843.5361066
2010-08-16 21:19:00 UTC,+0,-52407.4506161,+0,+0,+0,-26198.3685443,+0,-48028.0967244,+0,+0,+0,-52391.1527214,+0,+0,+0,+0,-43661.598267,+0,+0,-47905.2149261
2010-08-16 21:19:30 UTC,+0,-52459.4618264,+0,-52443.2151611,-13112.230599,-26222.6642442,+0,-48072.4840243,+0,+0,+0,-52439.7373801,+0,+0,+0,+0,-43702.0881365,+0,+0,-47899.9088451
2010-08-16 21:20:00 UTC,+0,-52409.4393901,+0,-52392.9501903,-13099.6627213,-26197.5305793,+0,-48026.4084472,+0,+0,+0,-52389.4768,+0,+0,+0,+0,-43660.2016484,+0,+0,-47906.6889209
2010-08-16 21:20:30 UTC,+0,-52412.1169444,+0,-52391.4699294,-13099.2926066,-26196.7904133,+0,-48025.0515614,+0,+0,+0,-52387.9966736,+0,+0,+0,+0,-43658.9681287,-65481.3492212,+0,-47922.4618163
2010-08-16 21:21:00 UTC,-13096.2297965,-52377.8323562,+0,-52357.6065301,-13090.825626,-26179.8579008,+0,-47994.0105697,+0,+0,+0,-52354.1363485,+0,+0,+0,+0,-43630.749341,-65439.0270783,+0,-47914.4630612
2010-08-16 21:21:30 UTC,-13108.4860244,+0,+0,-52407.0078695,+0,+0,+0,-48039.2944633,+0,+0,+0,-52403.5332037,+0,+0,+0,+0,-43671.9160857,-65500.7683871,+0,-47936.8665644
2010-08-16 21:22:00 UTC,-13110.2918945,+0,+0,-52414.6196819,+0,+0,+0,-48046.2718552,-52406.9994792,-56774.8743038,+0,+0,+0,+0,+0,+0,+0,-65510.2815549,+0,-48015.952663
2010-08-16 21:22:30 UTC,-13125.5259514,+0,+0,-52475.5079602,+0,+0,+0,+0,-52467.8756997,-56840.8252296,+0,+0,+0,+0,+0,+0,+0,-65586.3791322,+0,-48022.2636454
2010-08-16 21:23:00 UTC,+0,+0,+0,-52408.0947598,+0,+0,+0,+0,-52400.4758491,-56767.806857,+0,+0,+0,+0,-43670.2583598,+0,+0,-65502.1267707,+0,-48064.9623711
2010-08-16 21:23:30 UTC,+0,+0,-56727.0210019,-52353.006301,+0,+0,+0,+0,-52345.3983047,-56708.1379882,+0,+0,+0,+0,-43624.3560336,-39265.2452503,+0,-65433.277757,+0,-48082.5562631
2010-08-16 21:24:00 UTC,+0,+0,-56784.7607005,-52406.2830844,+0,+0,+0,+0,-52398.6641679,-56765.8442616,+0,+0,+0,+0,-43668.7486089,-39305.2031605,+0,-65499.8621599,+0,+0
2010-08-16 21:24:30 UTC,+0,+0,-56722.4836521,+0,+0,+0,+0,+0,-52342.3283194,-56704.8121954,+0,+0,+0,-30540.1931247,-43621.7975966,-39262.9425397,+0,-65429.4402189,-48145.5253315,+0
2010-08-16 21:25:00 UTC,+0,+0,-56700.2789517,+0,+0,+0,-43606.1990275,+0,-52320.1292392,-56680.762575,+0,+0,-26165.897723,-30527.2396758,-43603.2966004,-39246.2897865,+0,-65401.6905289,-48118.2309922,+0
2010-08-16 21:25:30 UTC,+0,+0,-56732.5768806,+0,+0,+0,-43633.8292277,+0,-52353.2792468,-56716.6760043,+0,+0,-26182.4775653,-30546.5831317,-43630.924239,-39271.1574336,+0,+0,-48147.1178418,+0
2010-08-16 21:26:00 UTC,+0,+0,-56736.1528692,+0,+0,+0,-43636.5791848,+0,-52356.5785764,-56720.2503696,+0,+0,-26184.1277106,-30548.5083316,-43633.6739417,-39273.6324414,+0,+0,-48143.5055608,+0
2010-08-16 21:26:30 UTC,+0,+0,-56767.7721485,+0,+0,+0,-43662.4304528,+0,-52387.5939377,+0,+0,+0,-26199.6401531,-30566.6064843,-43659.5226647,-39296.899023,+0,+0,-48133.233251,+0
2010-08-16 21:27:00 UTC,+0,+0,-56763.2410761,+0,-13099.6862222,+0,-43660.6244856,+0,+0,+0,+0,+0,-26198.5564602,-30565.342156,-43657.7168649,-39295.273622,+0,+0,-48181.8261326,+0
2010-08-16 21:27:30 UTC,-13104.4081196,+0,-56766.7989114,+0,-13101.1108226,-26200.4264166,-43665.3724707,+0,+0,+0,+0,+0,+0,-30568.6661435,-43662.4644099,+0,+0,+0,-48203.4086022,+0
2010-08-16 21:28:00 UTC,-13111.8485307,-52440.2955941,-56799.0262369,+0,-13109.9007263,-26218.0047202,-43694.6679386,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-48189.7865511,+0
2010-08-16 21:28:30 UTC,-13128.8210556,-52508.173626,+0,+0,-13126.6685535,-26251.537507,-43750.5526658,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-48134.5979086,+0
2010-08-16 21:29:00 UTC,-13141.5116368,-52558.9266406,+0,+0,+0,-26275.7376907,+0,+0,+0,+0,-52543.3751993,-52545.8686676,+0,+0,+0,+0,+0,+0,-48080.1931876,+0
2010-08-16 21:29:30 UTC,+0,-52571.2985603,+0,+0,+0,-26280.5984023,+0,+0,+0,+0,-52553.0946656,-52555.588744,+0,+0,+0,+0,-43798.6375599,+0,-48000.2470198,+0
2010-08-16 21:30:00 UTC,+0,-52598.1507797,+0,+0,+0,-26294.0201547,+0,+0,+0,+0,-52579.9327652,-52582.4285286,+0,+0,+0,+0,-43821.0055123,+0,+0,+0
2010-08-16 21:30:30 UTC,+0,-52612.9224378,+0,+0,+0,+0,+0,+0,+0,+0,-52596.0476101,-52598.5443847,+0,+0,+0,+0,-43834.4362716,+0,+0,+0
2010-08-16 21:31:00 UTC,+0,-52552.5779227,+0,+0,+0,+0,+0,+0,+0,+0,-52535.732372,-52538.2253599,+0,+0,+0,+0,-43784.1671251,+0,+0,+0
2010-08-16 21:31:30 UTC,+0,-52551.3610281,+0,-52537.7978111,+0,+0,+0,+0,+0,+0,-52531.8177705,-52534.3106161,+0,+0,+0,+0,-43780.9046961,+0,+0,+0
2010-08-16 21:32:00 UTC,+0,+0,+0,-52453.7107301,+0,+0,+0,+0,+0,+0,-52447.7435946,-52450.2311587,+0,+0,+0,+0,-43710.8338903,+0,+0,-47933.351879
2010-08-16 21:32:30 UTC,+0,+0,+0,-52428.2222127,+0,+0,+0,-48058.7405304,+0,+0,-52422.2589912,-52424.7449536,+0,+0,+0,+0,-43689.5939939,+0,+0,-47899.9009454
2010-08-16 21:33:00 UTC,+0,+0,+0,-52387.332364,+0,+0,+0,-48021.2587211,+0,+0,-52381.3754219,-52383.8588146,+0,+0,+0,+0,+0,+0,+0,-47902.4833381
2010-08-16 21:33:30 UTC,+0,+0,+0,-52398.6055961,+0,+0,+0,-48031.592365,+0,+0,-52392.6469227,-52395.1310239,-26201.337707,+0,+0,+0,+0,+0,+0,-47883.3799386
2010-08-16 21:34:00 UTC,+0,+0,+0,-52239.5619916,+0,+0,+0,-47885.8045129,-52231.9746874,+0,-52233.627496,+0,-26121.8085086,+0,-43529.8279711,+0,+0,-65291.4942362,+0,-47854.9195682
2010-08-16 21:34:30 UTC,-13049.5116109,+0,+0,-52167.4196014,+0,+0,+0,-47819.6749654,-52159.8466095,+0,-52161.496205,+0,-26085.7339331,+0,-43469.7155076,+0,+0,-65201.3314082,+0,-47931.5336213
2010-08-16 21:35:00 UTC,-13053.8276524,+0,+0,-52184.0002825,-13047.4184756,+0,+0,-47834.8736985,-52176.4240003,+0,-52178.0743345,+0,-26094.0250507,+0,-43483.5313175,+0,+0,-65222.0537744,+0,-48010.7957307
2010-08-16 21:35:30 UTC,-13073.2369874,+0,+0,-52264.2408573,-13067.4813003,+0,+0,-47908.4264726,-52256.6486587,+0,+0,+0,-26134.1490979,+0,-43550.3915742,+0,+0,-65322.3376342,+0,-47995.6131808
2010-08-16 21:36:00 UTC,-13088.513337,+0,+0,-52323.7294291,-13082.3554301,+0,+0,-47962.9568589,-52316.1254386,+0,+0,+0,-26163.8961703,-30524.9045585,-43599.960281,+0,+0,-65396.6858593,+0,-48036.9518763
2010-08-16 21:36:30 UTC,+0,+0,+0,-52403.1253895,-13102.2071124,-26202.6185799,+0,+0,-52395.5053213,+0,+0,+0,+0,-30571.2240183,-43666.1166065,-39302.8347706,+0,-65495.9137716,+0,-48038.9670267
2010-08-16 21:37:00 UTC,+0,+0,+0,+0,+0,-26243.1363935,-43736.5513497,+0,-52476.5210184,-56850.1918706,+0,+0,+0,-30618.4977071,-43733.636115,-39363.6090975,+0,-65597.1864552,+0,-47972.8625189
2010-08-16 21:37:30 UTC,+0,+0,+0,+0,+0,-26213.154962,-43686.5852044,+0,-52416.5729038,-56785.246421,+0,+0,+0,-30583.5172196,-43683.6745963,-39318.6387214,+0,-65522.2490459,-48150.4258174,+0
2010-08-16 21:38:00 UTC,+0,+0,-56779.3685418,+0,+0,-26200.9413893,-43666.2304338,+0,-52392.1517658,-56758.7895116,+0,+0,+0,-30569.2671756,-43663.3217106,-39300.3190838,+0,-65491.7217003,-48156.9386829,+0
2010-08-16 21:38:30 UTC,+0,+0,-56845.8609219,+0,+0,-26233.5528313,-43720.5796752,+0,+0,-56829.4320623,+0,+0,+0,-30607.3161971,+0,-39349.2343201,+0,-65573.2327173,-48117.6186733,+0
2010-08-16 21:39:00 UTC,+0,-52484.7487788,-56847.1682338,+0,+0,-26238.3627471,-43728.5956683,+0,+0,-56839.8509254,+0,+0,+0,+0,+0,-39356.4488529,+0,+0,-48113.9068653,+0
2010-08-16 21:39:30 UTC,+0,-52567.681842,-56936.988105,+0,+0,+0,-43798.8099791,+0,+0,-56931.1147275,+0,+0,+0,+0,+0,-39419.6429206,+0,+0,-48103.5416736,+0
2010-08-16 21:40:00 UTC,+0,-52535.6421615,-56902.2878285,+0,+0,+0,-43772.1174118,+0,+0,-56896.4200156,+0,+0,+0,+0,+0,-39395.6191584,+0,+0,-48107.8985595,+0
2010-08-16 21:40:30 UTC,+0,-52563.2834887,-56932.2245095,+0,+0,+0,+0,+0,+0,-56928.5445451,+0,+0,+0,+0,+0,+0,-43796.4854258,+0,-48097.2597497,+0
2010-08-16 21:41:00 UTC,+0,-52508.6612399,-56873.0663976,+0,+0,+0,+0,+0,+0,+0,+0,-52497.6868395,+0,+0,+0,+0,-43750.3830937,+0,-48106.8482901,+0
