# file...... Output/Qh/house_Qh_file_025.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_25B_tm_2_B_25_Meter_48_481:Qh,house_2_26B_tm_2_B_26_Meter_48_482:Qh,house_2_27B_tm_2_B_27_Meter_48_483:Qh,house_2_28B_tm_2_B_28_Meter_48_484:Qh,house_2_29B_tm_2_B_29_Meter_48_485:Qh,house_2_1C_tm_2_C_1_Meter_48_486:Qh,house_2_2C_tm_2_C_2_Meter_48_487:Qh,house_2_3C_tm_2_C_3_Meter_48_488:Qh,house_2_4C_tm_2_C_4_Meter_48_489:Qh,house_2_5C_tm_2_C_5_Meter_48_490:Qh,house_2_6C_tm_2_C_6_Meter_48_491:Qh,house_2_7C_tm_2_C_7_Meter_48_492:Qh,house_2_8C_tm_2_C_8_Meter_48_493:Qh,house_2_9C_tm_2_C_9_Meter_48_494:Qh,house_2_10C_tm_2_C_10_Meter_48_495:Qh,house_2_11C_tm_2_C_11_Meter_48_496:Qh,house_2_12C_tm_2_C_12_Meter_48_497:Qh,house_2_13C_tm_2_C_13_Meter_48_498:Qh,house_2_14C_tm_2_C_14_Meter_48_499:Qh,house_2_15C_tm_2_C_15_Meter_48_500:Qh
2010-08-16 19:25:00 UTC,+0,-52179.6967216,-56532.1600956,+0,-30443.9872084,-51965.9610145,+0,-47638.1646406,+0,+0,-30319.1058649,-51972.7694144,-47638.8986817,-64954.1610192,-34648.8678336,-17325.6368871,+0,+0,-43307.0319087,-17325.8276263
2010-08-16 19:25:30 UTC,-47832.5102137,-52176.2108553,-56528.3833675,+0,-30441.9532723,-51954.1712032,+0,-47627.3565452,+0,+0,-30312.2267528,-51960.9774532,-47628.0903406,-64939.4245115,-34641.0064723,-17321.7058558,+0,+0,-43297.2064935,-17321.8965391
2010-08-16 19:26:00 UTC,-47811.5673683,-52153.3668754,-56503.6332766,+0,+0,-51956.013191,+0,-47629.045154,+0,+0,-30313.3015147,-51962.8197769,-47629.7789878,-64941.7268779,-34642.2346965,-17322.3200227,+0,+0,-43298.7415728,+0
2010-08-16 19:26:30 UTC,-47786.6699154,-52126.2093,-56474.2096616,+0,+0,-51952.7576399,+0,-47626.0606868,+0,-21652.9256897,-30311.4019679,-51959.5636324,-47626.7944527,-64937.6576477,-34640.0639187,-17321.234537,-51953.7978477,-12991.3048877,-43296.0284556,+0
2010-08-16 19:27:00 UTC,-47792.5154801,-52132.585509,-56481.1179043,+0,+0,-51973.739883,-21660.356329,+0,+0,-21659.3174925,-30323.6446745,-51980.5497012,-47646.0299803,-64963.8841058,-34654.0547269,-17328.2305652,-51974.7807184,-12996.5521069,-43313.5146767,+0
2010-08-16 19:27:30 UTC,-47764.7073498,-52102.2530335,-56448.2544735,+0,+0,-52021.1687282,-21680.1239127,+0,+0,-21679.0838503,+0,-52027.9871925,-47689.5105011,+0,-34685.6799379,-17344.0445812,-52022.2109819,-13008.4130666,-43353.041017,+0
2010-08-16 19:28:00 UTC,-47731.5710454,-52066.1087083,+0,-39054.0282013,+0,-52095.8223389,-21711.2383385,+0,-30392.8301287,-21710.1963474,+0,-52102.654403,-47757.9493953,+0,-34735.4584201,-17368.9360416,-52096.8668231,-13027.0823663,-43415.2559825,+0
2010-08-16 19:28:30 UTC,-47728.856742,-52063.148008,+0,-39051.8073497,+0,-52038.8321899,-21687.4857601,+0,-30359.5806325,-21686.4452413,+0,-52045.6538726,-47705.7035262,+0,-34697.4578054,-17349.9340401,-52039.8749715,-13012.8303275,-43367.7614257,+0
2010-08-16 19:29:00 UTC,-47732.9858686,-52067.6519652,+0,-39055.1858141,+0,-51993.3019398,-21668.5094816,+0,-30333.01713,-21667.4701394,+0,-52000.1153247,-47663.9635485,+0,-34667.0985653,+0,-51994.3433603,-13001.4441674,-43329.8173405,-17334.943935
2010-08-16 19:29:30 UTC,-47729.5797853,-52063.9366873,+0,-39052.398946,+0,-52042.8426223,-21689.1572441,+0,-30361.9204205,+0,+0,+0,-47709.3801008,+0,-34700.1319327,+0,-52043.8855238,+0,-43371.1036474,-17351.4623265
2010-08-16 19:30:00 UTC,-47794.1042585,-52134.3185123,+0,-39105.1930725,+0,-52022.018483,-21680.4780766,+0,-30349.7710896,+0,+0,+0,-47690.2895158,+0,-34686.2465478,+0,-52023.060762,+0,-43353.7491871,-17344.5189162
2010-08-16 19:30:30 UTC,-47759.4622988,+0,+0,-39076.8489123,-30395.4620917,-52080.9084509,-21705.0224701,+0,-30384.1289891,+0,+0,+0,+0,+0,+0,+0,-52081.9524897,+0,-43402.8270188,-17364.1546467
2010-08-16 19:31:00 UTC,-47805.5970299,+0,+0,-39114.5964942,-30424.8244376,+0,-21697.3743556,+0,-30373.4229533,+0,+0,+0,+0,+0,+0,+0,-52063.601631,+0,-43387.5342028,-17358.0360879
2010-08-16 19:31:30 UTC,-47829.6748363,+0,+0,-39134.297031,-30440.1487028,+0,+0,+0,-30345.5914165,+0,+0,+0,+0,+0,+0,+0,-52015.8965239,+0,+0,-17342.1302099
2010-08-16 19:32:00 UTC,-47852.1638022,+0,+0,-39152.6975736,-30454.4617536,+0,+0,-47621.9193504,-30306.7269315,+0,-30308.7660993,+0,+0,+0,+0,+0,-51949.2802123,-12990.1751554,+0,-17319.9189394
2010-08-16 19:32:30 UTC,+0,+0,+0,-39169.5085412,-30467.538337,+0,+0,-47677.8478611,-30342.3208878,-21674.1160911,-30344.3633505,+0,+0,+0,+0,-17340.0701401,-52010.2906202,-13005.4321233,+0,+0
2010-08-16 19:33:00 UTC,+0,+0,+0,-39164.4400748,-30463.5957786,+0,+0,-47625.8641362,+0,-21650.483617,-30311.2768677,+0,+0,-64937.3896574,+0,-17321.1630491,-51953.5834378,-12991.2512698,+0,+0
2010-08-16 19:33:30 UTC,+0,+0,+0,-39196.1666553,-30488.2746237,+0,+0,-47634.0044683,+0,-21654.1843174,-30316.458008,+0,+0,-64948.4887512,+0,-17324.1237836,-51962.4634343,-12993.4719045,+0,+0
2010-08-16 19:34:00 UTC,+0,+0,-56546.8140558,-39149.3772664,-30451.8790187,+0,+0,-47659.3726902,+0,-21665.7170396,-30332.6043163,+0,+0,-64983.0775461,+0,-17333.3505039,-51990.1367183,-13000.3922059,+0,+0
2010-08-16 19:34:30 UTC,+0,+0,-56535.4468161,-39141.5072606,-30445.7572538,+0,+0,-47658.3533954,+0,-21665.2536549,-30331.9555578,+0,+0,-64981.687769,+0,-17332.9797744,-51989.0248062,+0,+0,+0
2010-08-16 19:35:00 UTC,+0,+0,-56529.9758706,+0,-30442.8109061,+0,-21677.122193,-47682.1729156,+0,+0,-30347.1161512,+0,+0,-65014.1649566,-34680.8776301,-17341.6432131,-52015.0086671,+0,+0,+0
2010-08-16 19:35:30 UTC,+0,+0,-56509.9031813,+0,-30432.000869,+0,-21688.4565059,-47707.103158,+0,+0,-30362.9836937,-52047.9834311,+0,-65048.1565799,-34699.0108551,-17350.7106342,+0,+0,+0,-17352.0009702
2010-08-16 19:36:00 UTC,+0,+0,-56540.6410841,+0,+0,-52006.616045,-21674.0585874,-47675.4344015,+0,+0,-30342.8272372,-52013.4318567,+0,-65004.9771987,-34675.9763141,-17339.1923365,+0,+0,-43340.9130744,-17339.3832684
2010-08-16 19:36:30 UTC,+0,+0,-56492.001533,+0,+0,-52041.8197602,-21688.7309314,-47707.7067675,+0,+0,-30363.3678775,-52048.6419872,-47708.4423892,-65048.9795835,-34699.4498955,+0,+0,+0,-43370.2512126,-17351.1212726
2010-08-16 19:37:00 UTC,+0,+0,-56518.0298925,+0,+0,-52010.3727536,-21675.6243234,-47678.8782959,+0,+0,-30345.0191993,-52017.1892502,-47679.6132626,-65009.6728433,-34678.4812603,+0,+0,-13005.7132199,-43344.0438474,-17340.635871
2010-08-16 19:37:30 UTC,-47740.3435396,-52075.6775449,-56419.4615136,+0,+0,-52058.8453198,-21695.8269115,-47723.3146399,+0,+0,-30373.3019394,-52065.670649,-47724.050616,-65070.2604399,-34710.8024146,+0,+0,-13017.835191,-43384.4400054,-17356.798119
2010-08-16 19:38:00 UTC,-47723.2282259,-52057.0085513,-56399.23477,+0,+0,-52049.9979204,-21692.1394575,-47715.2039473,-30366.0950027,-21691.0986502,+0,-52056.8216377,-47715.9397393,-65059.2017586,-34704.9030332,+0,+0,-13015.6226423,-43377.0667431,-17353.8481234
2010-08-16 19:38:30 UTC,-47707.5334157,-52039.8890107,-56380.6867664,+0,+0,-52096.7234882,-21711.6139231,-47758.0387617,-30393.355882,-21710.5719087,+0,-52103.5557165,-47758.7755263,-65117.6057183,-34736.0592999,+0,+0,-13027.3077248,-43416.006984,-17369.427867
2010-08-16 19:39:00 UTC,-47695.3055849,-52026.5511725,-56366.2360119,+0,+0,-52135.1923714,+0,-47793.3044101,-30415.7996013,-21726.604126,+0,-52142.0316038,-47794.041975,-65165.6893517,-34761.7100681,+0,+0,-13036.9279831,-43448.0662533,+0
2010-08-16 19:39:30 UTC,-47723.5510736,-52057.3607058,-56399.6163088,-39047.4662353,+0,-52134.6057352,+0,-47792.7666218,-30415.4573426,-21726.3596403,+0,-52141.4448603,-47793.5041745,-65164.9560946,-34761.3189029,+0,+0,-13036.7812774,-43447.5773612,+0
2010-08-16 19:40:00 UTC,-47776.3744739,-52114.9792668,-56462.0425894,-39090.686507,-30409.2349164,-52064.8570126,+0,-47728.8257499,-30374.7641735,-21697.2912973,+0,-52071.683437,-47729.5618512,-65077.7746699,-34714.8109675,-17358.6113949,+0,+0,-43389.4500411,+0
2010-08-16 19:40:30 UTC,-47790.5043571,-52130.3918218,-56478.7411748,-39102.2476219,-30415.21874,-52075.0562944,+0,+0,-30380.7146927,+0,+0,-52081.8845764,-47738.9120695,-65090.5231175,+0,-17362.0121011,+0,+0,-43397.9499376,+0
2010-08-16 19:41:00 UTC,-47837.7290429,-52181.903436,-56534.5509391,-39140.8870081,-30445.2747841,-52030.2876678,+0,+0,-30354.5955417,+0,+0,-52037.1077935,-47697.8703129,+0,+0,-17347.0850735,-52031.330194,+0,-43360.6405758,+0
2010-08-16 19:41:30 UTC,-47814.6171287,-52156.6934845,-56507.2374596,-39121.9767675,-30430.5652592,-52059.3575047,+0,+0,-30371.555621,+0,+0,-52066.1829267,-47724.5201626,+0,+0,-17356.7777152,-52060.4008996,+0,-43384.8668508,+0
2010-08-16 19:42:00 UTC,-47834.0151825,-52177.8524414,+0,-39137.8483159,-30442.911106,-52026.0662964,+0,+0,-30352.1326867,+0,+0,-52032.8856529,-47694.0003596,+0,+0,-17345.6775581,-52027.1086965,+0,+0,+0
2010-08-16 19:42:30 UTC,-47876.4577052,-52224.1477825,+0,-39172.5749214,-30469.9235523,-51985.1052925,-21665.0932501,+0,-30328.2349979,+0,-30330.2761569,-51991.9171831,-47656.4492501,+0,+0,-17332.0200898,-51986.1464678,-12999.3943577,+0,-17332.2109198
2010-08-16 19:43:00 UTC,-47879.3299514,-52227.2807637,+0,-39174.9250023,-30471.7515868,-52019.9769503,-21679.6271984,+0,+0,+0,-30350.6230493,+0,-47688.4179352,+0,+0,-17343.647211,-52021.0191683,-13008.1150277,+0,-17343.8382062
2010-08-16 19:43:30 UTC,-47847.6573206,-52192.7329759,+0,-39149.0103562,-30451.5936137,-51999.3100612,-21671.0135702,+0,+0,-21669.9740728,-30338.5643463,+0,-47669.4715097,+0,+0,-17336.7563307,-52000.3516613,-13002.9466724,+0,-17336.9472279
2010-08-16 19:44:00 UTC,-47866.0105907,-52212.7523065,+0,-39164.0270595,-30463.2745105,+0,-21690.8172042,+0,+0,-21689.7764788,-30366.2885681,+0,-47713.0313275,+0,+0,+0,-52047.8684256,-13014.8292629,+0,-17352.7903091
2010-08-16 19:44:30 UTC,+0,-52305.7275688,+0,-39233.7687438,-30517.5237916,+0,-21663.8674344,+0,+0,-21662.8283801,-30328.5600685,+0,+0,+0,+0,+0,-51983.2052502,-12998.6588429,+0,-17331.2302565
2010-08-16 19:45:00 UTC,+0,-52285.3123843,+0,-39218.4551079,-30505.611924,+0,-21648.8375254,+0,+0,-21647.7994034,-30307.5188529,+0,+0,+0,-34635.6263448,+0,-51947.1425471,-12989.6405861,+0,-17319.2061971
2010-08-16 19:45:30 UTC,+0,-52271.6032856,+0,-39208.1717746,+0,+0,-21649.9452955,-47622.3963243,+0,-21648.9071048,-30309.0696826,+0,+0,+0,-34637.398613,+0,-51949.8005261,+0,+0,-17320.0924229
2010-08-16 19:46:00 UTC,+0,+0,+0,+0,+0,+0,-21646.295037,-47614.3674461,+0,+0,-30303.9594802,+0,+0,+0,-34631.5587393,+0,-51941.0421105,+0,+0,+0
2010-08-16 19:46:30 UTC,+0,+0,+0,+0,+0,+0,+0,-47658.3158475,+0,+0,-30331.9316592,+0,+0,-64981.6365738,-34663.524987,+0,-51988.9838466,+0,+0,+0
2010-08-16 19:47:00 UTC,+0,+0,+0,+0,+0,+0,+0,-47729.7278044,+0,+0,-30377.3837752,+0,+0,-65079.0045935,-34715.4670845,+0,-52066.8845908,+0,-43390.2700802,+0
2010-08-16 19:47:30 UTC,+0,+0,+0,+0,+0,+0,+0,-47768.4672943,-30399.9927957,+0,-30402.0405928,+0,+0,-65131.8247034,-34743.6445817,+0,-52109.1441116,+0,-43425.4873466,+0
2010-08-16 19:48:00 UTC,+0,+0,+0,+0,+0,+0,+0,-47775.3304371,-30404.3606282,+0,-30406.4088291,+0,+0,-65141.1823891,-34748.6365466,-17375.5256921,-52116.6308681,-13032.0247906,-43431.7264873,+0
2010-08-16 19:48:30 UTC,+0,+0,-56392.0042136,+0,+0,+0,+0,-47754.3437731,-30391.004322,+0,+0,+0,+0,-65112.5677145,-34733.3717186,-17367.8925978,-52093.7372687,-13026.2997539,-43412.6479465,+0
2010-08-16 19:49:00 UTC,+0,+0,-56418.3782493,+0,+0,-52078.2107592,+0,-47741.0675545,-30382.5550878,+0,+0,-52085.0396166,+0,-65094.4659953,-34723.7151485,-17363.0638824,-52079.2547175,-13022.6780808,-43400.5788116,-17363.2551535
2010-08-16 19:49:30 UTC,-47743.2957399,+0,-56422.9504007,+0,+0,-52085.2744836,+0,-47747.543095,-30386.676243,-21705.8004436,+0,-52092.1046269,+0,-65103.2951977,-34728.4251877,-17365.4191119,+0,-13024.4445695,-43406.4655912,-17365.6104164
2010-08-16 19:50:00 UTC,-47743.4665368,+0,-56423.1522473,+0,-30385.2816245,-52092.769872,+0,-47754.414356,-30391.0492423,-21708.9242072,+0,-52099.6013803,+0,-65112.6639519,+0,-17367.9182696,+0,-13026.3190085,-43412.7121119,-17368.1096096
2010-08-16 19:50:30 UTC,-47749.4174072,+0,-56430.1849392,-39068.6301505,-30389.0690428,-52142.7751146,-21730.807499,-47800.2557519,-30420.2235654,-21729.7642953,+0,-52149.6157274,+0,-65175.1672936,+0,-17384.5913194,+0,+0,-43454.385574,-17384.7828963
2010-08-16 19:51:00 UTC,-47704.1809714,+0,-56376.724874,-39031.6175568,-30360.2784135,-52113.0096015,-21718.4017131,-47772.9687598,-30402.8576127,-21717.359278,+0,-52119.8447956,-47773.7058633,-65137.962314,+0,-17374.6667227,+0,+0,-43429.5795355,-17374.8581586
2010-08-16 19:51:30 UTC,-47732.1056422,+0,-56409.7260311,-39054.46561,-30378.0510084,-52117.769925,-21720.3857393,-47777.3326997,-30405.6349058,-21719.3431813,+0,-52124.6059859,-47778.0699023,-65143.9124125,+0,+0,+0,+0,-43433.5467027,-17376.445397
2010-08-16 19:52:00 UTC,-47754.8258453,+0,-56436.5765889,-39073.0553515,-30392.5112313,-52051.5954536,-21692.8052836,-47716.6684568,-30367.027044,+0,+0,-52058.4194619,-47717.404282,-65061.1985726,+0,+0,+0,+0,-43378.3980983,-17354.3807902
2010-08-16 19:52:30 UTC,-47791.1370094,+0,-56479.4888383,-39102.7652599,-30415.62139,-52081.4688995,-21705.2560559,-47744.054395,+0,+0,+0,-52088.2983496,-47744.7908421,-65098.5384619,+0,+0,+0,+0,+0,+0
2010-08-16 19:53:00 UTC,-47864.432654,+0,-56566.1090579,-39162.7359867,-30462.2702362,-52103.1482931,-21714.2916783,+0,+0,+0,-30399.1518057,-52109.9816913,-47764.6654829,-65125.636312,+0,+0,+0,+0,+0,+0
2010-08-16 19:53:30 UTC,-47883.8861871,-52232.2506021,-56589.0990914,-39178.6529288,-30474.6513926,-52089.911484,-21708.7747889,+0,+0,+0,-30391.4284018,-52096.7424712,-47752.5306033,-65109.0911508,+0,+0,+0,-13025.6041855,+0,+0
2010-08-16 19:54:00 UTC,-47923.4201705,-52275.373377,-56635.8200445,-39210.9997583,-30499.8127043,-52116.2133328,+0,+0,+0,+0,-30406.7749853,-52123.0491103,-47776.6428923,+0,+0,+0,+0,-13032.1817251,+0,+0
2010-08-16 19:54:30 UTC,-47898.6564563,-52248.3616776,-56606.5544802,-39190.7380094,-30484.0518961,-52091.0570586,+0,+0,+0,+0,-30392.0968215,-52097.8882551,-47753.5808122,+0,+0,+0,+0,-13025.89067,+0,+0
2010-08-16 19:55:00 UTC,-47903.0443716,-52253.1479164,-56611.7400843,-39194.3282155,+0,-52100.9580038,+0,+0,+0,-21712.3366771,-30397.8738172,-52107.7910029,-47762.6575294,+0,-34738.8828436,+0,-52113.8990389,-13028.3666879,+0,+0
2010-08-16 19:55:30 UTC,-47904.0006335,-52254.1909852,-56612.8701872,-39195.1106321,+0,-52063.542722,+0,+0,+0,-21696.7435561,-30376.0427764,-52070.3689071,-47728.356972,+0,-34713.9346082,-17358.1731762,-52064.5862421,-13019.0099127,+0,+0
2010-08-16 19:56:00 UTC,+0,-52317.5253012,+0,-39242.6183418,+0,-52030.0301415,+0,+0,+0,-21682.7769162,-30356.4888788,+0,-47697.6342251,+0,-34691.5886636,-17346.9992075,-52031.07266,+0,+0,-17347.1902503
2010-08-16 19:56:30 UTC,+0,-52191.1929183,+0,-39147.8551435,+0,+0,+0,+0,+0,-21695.6780752,-30374.5510573,+0,-47726.0132086,+0,-34712.2298906,-17357.3207413,-52062.0295728,+0,+0,-17357.5119308
2010-08-16 19:57:00 UTC,+0,-52149.049304,+0,+0,+0,+0,+0,+0,+0,-21686.6974518,-30361.9777977,+0,-47706.2583194,+0,-34697.8613299,-17350.1358204,-52040.4801616,+0,+0,-17350.3269078
2010-08-16 19:57:30 UTC,+0,-52130.7628143,+0,+0,+0,+0,+0,+0,-30357.0237957,+0,-30359.0676188,+0,-47701.6858965,+0,-34694.5356146,-17348.4728145,-52035.4923827,+0,-43364.1091648,-17348.6638782
2010-08-16 19:58:00 UTC,+0,-52080.8368185,+0,+0,+0,+0,-21699.5275295,+0,-30376.4370238,+0,-30378.4826427,+0,-47732.190448,+0,-34716.7228563,-17359.5674245,-52068.7679487,+0,-43391.8395896,-17359.7586459
2010-08-16 19:58:30 UTC,+0,-52053.3336449,+0,+0,+0,+0,-21683.5251559,-47696.2564705,-30354.0364727,+0,-30356.0800194,+0,+0,+0,-34691.1214242,-17346.765567,-52030.3719123,-13010.453883,-43359.8419852,-17346.9566065
2010-08-16 19:59:00 UTC,+0,-51986.506388,+0,+0,+0,+0,-21699.9954844,-47732.4835716,-30377.0920799,+0,+0,+0,+0,+0,-34717.4715152,+0,-52069.8907585,-13020.3364211,-43392.7752909,+0
2010-08-16 19:59:30 UTC,+0,-51986.1753067,+0,+0,+0,+0,-21699.1192097,-47730.5561724,-30375.8654469,+0,+0,+0,+0,+0,-34716.069605,+0,-52067.7882278,-13019.8106381,-43391.0231323,+0
2010-08-16 20:00:00 UTC,+0,-51949.5014271,+0,+0,-30309.6726223,+0,-21700.4995284,-47733.592235,-30377.7976541,+0,+0,+0,+0,-65084.2736265,+0,+0,-52071.1001596,-13020.6388579,-43393.7831538,+0
2010-08-16 20:00:30 UTC,+0,-51931.163942,+0,+0,-30298.9730453,+0,-21677.4084156,-47682.8024728,-30345.4740958,-21676.3685216,+0,+0,+0,-65015.0233385,+0,+0,-52015.6954284,-13006.7837121,-43347.6112351,+0
2010-08-16 20:01:00 UTC,+0,-51915.300669,+0,+0,-30289.7171243,+0,-21698.2177325,-47728.5733403,-30374.6035352,-21697.1765485,+0,+0,+0,-65077.4305177,+0,+0,-52065.6252275,+0,-43389.2205809,+0
2010-08-16 20:01:30 UTC,-47561.787409,+0,+0,-38915.1106981,-30269.6523373,-52102.9926342,-21709.0088281,-47752.3087575,-30389.7092,-21707.9669751,+0,+0,+0,-65109.7930327,+0,+0,-52091.5173431,+0,-43410.7979561,+0
2010-08-16 20:02:00 UTC,-47513.7771142,+0,+0,-38875.8285248,-30239.0962855,-52092.7523887,+0,-47754.3983285,-30391.0390422,-21708.916921,+0,+0,+0,-65112.642099,+0,+0,-52093.7967812,+0,-43412.6975417,+0
2010-08-16 20:02:30 UTC,-47676.1943504,+0,-56343.650505,-39008.7188158,-30342.4663898,-52095.7487134,+0,-47757.1451547,+0,-21710.1656635,+0,-52102.5807643,+0,-65116.3873124,+0,+0,-52096.7931954,+0,-43415.1946244,-17369.1028471
2010-08-16 20:03:00 UTC,-47746.6162548,+0,-56426.8745592,-39066.3382389,-30387.286256,-52127.3772991,+0,-47786.1400847,+0,+0,+0,-52134.2151085,+0,-65155.9210135,+0,-17379.4572868,+0,+0,+0,-17379.6487907
2010-08-16 20:03:30 UTC,-47768.1994704,+0,-56452.3814343,-39083.9976936,-30401.0228452,-52158.4775177,+0,-47814.6506436,+0,+0,-30431.4352573,-52165.3209879,+0,-65194.7942891,+0,-17389.8269087,+0,+0,+0,-17390.0185599
2010-08-16 20:04:00 UTC,-47822.7683129,+0,-56516.8704654,-39128.6460919,-30435.7530617,-52033.4579005,+0,-47700.0411848,+0,+0,-30358.4889055,-52040.2786041,+0,-65038.5277955,+0,-17348.1421118,+0,-13011.4863306,+0,-17348.3331709
2010-08-16 20:04:30 UTC,-47862.2590492,+0,-56563.5403088,-39160.9575365,-30460.8868504,-52033.3789944,+0,-47699.9688491,+0,+0,-30358.4428654,-52040.109339,+0,-65038.429168,-34693.7508879,-17348.1158025,+0,-13011.4665978,+0,-17348.3068612
2010-08-16 20:05:00 UTC,-47887.3021623,+0,-56593.1360643,-39181.4478904,+0,-52005.6131594,+0,-47674.5150244,+0,+0,-30342.2420742,-52012.338541,-47675.2498918,-65003.7236562,-34675.236907,-17338.8579483,+0,-13004.5229451,+0,-17339.0488754
2010-08-16 20:05:30 UTC,-47891.2203411,+0,-56597.7665373,-39184.6537565,+0,-51969.0245673,-21658.3600347,-47640.8176761,+0,+0,-30320.8933852,-51975.7434072,-47641.7072022,-64957.9902636,-34650.839999,-17326.6583558,+0,-12995.3729054,+0,+0
2010-08-16 20:06:00 UTC,-47907.8225457,+0,-56617.3868931,-39198.2377327,+0,-51971.459996,-21659.3750793,+0,+0,-21660.7210166,-30322.3144074,-51978.1792712,-47643.9398879,-64961.0343934,-34652.4639184,-17327.4703913,+0,-12995.981955,+0,+0
2010-08-16 20:06:30 UTC,-47938.5665071,+0,-56653.7198669,-39223.3925385,+0,-51953.8158657,-21652.0213091,+0,+0,-21651.0139956,-30312.0194207,-51960.5319854,-47627.7645839,-64938.9803623,-34640.6989879,+0,+0,+0,+0,+0
2010-08-16 20:07:00 UTC,-47790.6504542,+0,-56478.9138312,-39102.367159,+0,-51980.7446757,-21663.2447744,+0,+0,-21662.2367972,-30327.731827,-51987.4656114,-47652.451643,+0,-34658.6548505,+0,+0,+0,+0,+0
2010-08-16 20:07:30 UTC,+0,+0,-56567.7516788,+0,+0,-51951.0812613,-21650.881573,+0,-30308.384514,-21649.8743269,-30310.4238353,-51957.7968919,-47625.257628,+0,-34638.8755809,+0,+0,+0,+0,+0
2010-08-16 20:08:00 UTC,+0,+0,-56533.3021236,+0,+0,-51910.5759348,-21633.9996482,+0,-30284.7526769,-21632.9934004,-30286.7486723,-51917.2843195,-47588.1242603,+0,-34611.8670314,+0,+0,+0,-43260.8749864,+0
2010-08-16 20:08:30 UTC,+0,+0,-56504.5053676,+0,+0,+0,-21650.7658403,+0,-30308.2225078,+0,-30310.220612,-51957.5191612,-47625.0030631,+0,-34638.690426,+0,+0,+0,-43294.3999775,+0
2010-08-16 20:09:00 UTC,+0,+0,-56441.1334216,+0,+0,+0,-21643.3590585,+0,-30297.8542669,+0,+0,+0,-47608.7111556,+0,-34626.840685,+0,-51934.0718755,+0,-43279.5896795,-17314.8481618
2010-08-16 20:09:30 UTC,+0,-52049.5680074,+0,+0,-30368.0595804,+0,+0,+0,-30296.2235824,+0,+0,+0,-47606.1488154,+0,+0,+0,-51931.276774,-12985.6730073,-43277.2603623,-17313.9162165
2010-08-16 20:10:00 UTC,+0,-52031.5821157,+0,+0,-30357.5651534,+0,+0,+0,-30280.1351687,+0,+0,+0,-47580.8686406,+0,+0,+0,-51903.5272727,-12978.7768806,-43254.2792034,-17304.7215975
2010-08-16 20:10:30 UTC,+0,-52007.5944808,+0,+0,-30343.5688224,+0,+0,+0,-30275.3234408,+0,+0,+0,-47573.4111966,+0,+0,+0,-51895.3924545,-12976.7425798,-43247.4999503,-17302.0092602
2010-08-16 20:11:00 UTC,+0,-51956.1896426,+0,+0,-30313.57507,+0,+0,+0,-30316.6918999,+0,+0,+0,-47638.4149015,+0,+0,-17325.4609346,-51966.3005745,-12994.4748056,-43306.5921241,-17325.6516713
2010-08-16 20:11:30 UTC,+0,-51964.9359771,+0,+0,-30318.6783917,+0,+0,-47635.1167173,-30315.1589197,+0,+0,+0,-47636.0060762,+0,+0,-17324.5848365,-51963.6729507,-12993.8177072,-43304.4023607,-17324.7755607
2010-08-16 20:12:00 UTC,+0,-52012.2674231,+0,+0,-30346.295396,+0,+0,-47633.6384324,+0,-21654.0885476,+0,+0,+0,+0,+0,-17324.0471632,-51962.0603429,+0,-43303.0584737,+0
2010-08-16 20:12:30 UTC,+0,-51996.9084839,+0,-39002.1204023,-30337.3337453,+0,+0,-47643.3841891,+0,-21658.5191241,+0,+0,+0,+0,+0,-17327.5918329,-51972.691638,+0,-43311.9181973,+0
2010-08-16 20:13:00 UTC,-47645.1768618,-51971.9996415,+0,-38983.436023,-30322.7999062,+0,+0,-47661.6102335,+0,-21666.8049744,+0,+0,+0,-64986.3404675,+0,-17334.2209029,-51992.5737738,+0,-43328.4872252,+0
2010-08-16 20:13:30 UTC,-47620.2083801,-51944.7644587,+0,-38962.8975252,-30306.8612054,+0,-21688.182364,-47706.4127533,+0,-21687.1729129,+0,+0,+0,-65047.427737,+0,-17350.5162115,-52041.4472298,+0,+0,+0
2010-08-16 20:14:00 UTC,-47670.3314036,-51999.4377759,+0,-39003.9083114,-30338.7619526,-52027.2490088,-21677.5012232,-47682.9192734,+0,-21676.4924033,-30347.6489849,+0,+0,-65015.3948835,+0,+0,-52015.8190382,+0,+0,+0
2010-08-16 20:14:30 UTC,-47691.5975086,-52022.634472,+0,-39021.3082931,+0,-51985.8158024,-21665.441798,-47656.3942187,+0,+0,-30330.7663143,+0,+0,-64979.2285435,-34662.1697591,+0,-51986.8838109,-12999.6221224,+0,+0
2010-08-16 20:15:00 UTC,-47703.8700195,-52036.0211127,+0,-39031.349693,+0,-52037.7858448,-21687.1021848,-47704.0368672,+0,+0,-30361.0899134,+0,+0,-65043.9847331,-34696.8231331,+0,-52038.8554611,-13012.6188408,+0,+0
2010-08-16 20:15:30 UTC,-47683.3734849,-52013.6636268,+0,-39014.5793878,+0,-52018.593745,-21679.1034173,-47686.4429464,+0,+0,-30349.8919732,+0,+0,-65019.9958054,-34684.0261956,+0,-52019.6628498,-13007.8194204,+0,+0
