$state_name=Hawaii
$city_name=Oahu
$lat_deg=21
$lat_min=28
$long_deg=-157
$long_min=59
$timezone_offset=-8
temperature,humidity,wind_speed,solar_dir,solar_diff,solar_global
08:15:12:25:15,84.9,0.43,10.4,100.3222336,19.85522916,81.24581027
08:15:12:25:18,84.9,0.43,10.4,94.59197654,22.34893149,72.94269755
08:15:12:25:21,84.9,0.43,10.4,99.01044322,18.37063922,81.4200963
08:15:12:25:24,84.9,0.43,10.4,82.9344152,19.49123521,64.05726882
08:15:12:25:27,84.9,0.43,10.4,63.42896583,19.65957544,44.19293517
08:15:12:25:30,84.9,0.43,10.4,70.39130246,17.0320928,53.87036197
08:15:12:25:33,84.9,0.43,10.4,55.02876948,20.40837362,34.95205956
08:15:12:25:36,84.9,0.43,10.4,48.54999296,19.77431065,29.05132552
08:15:12:25:39,84.9,0.43,10.4,49.85964656,21.96468468,28.16215091
08:15:12:25:42,84.9,0.43,10.4,71.01746868,19.02904278,52.48647888
08:15:12:25:45,84.9,0.43,10.4,67.50248367,20.40344976,47.55026378
08:15:12:25:48,84.9,0.43,10.4,87.42739008,19.51706224,68.56083465
08:15:12:25:51,84.9,0.43,10.4,106.8282307,20.61759118,87.03682587
08:15:12:25:54,84.9,0.43,10.4,106.9666561,20.37399951,87.42228042
08:15:12:25:57,84.9,0.43,10.4,106.6907342,20.43615162,87.08049028
08:15:12:26:0,84.9,0.43,10.4,106.4863476,20.52738237,86.7744678
08:15:12:26:3,84.9,0.43,10.4,106.5625281,20.62493052,86.7528214
08:15:12:26:6,84.9,0.43,10.4,106.7697018,20.66394978,86.92274099
08:15:12:26:9,84.9,0.43,10.4,106.4937799,20.64388273,86.66391323
08:15:12:26:12,84.9,0.43,10.4,102.9002918,20.90289629,82.77490075
08:15:12:26:15,84.9,0.43,10.4,101.0347996,20.87251701,80.92260073
08:15:12:26:18,84.9,0.43,10.4,100.6204522,21.01345086,80.36202403
08:15:12:26:21,84.9,0.43,10.4,103.1762137,21.57430627,82.37616107
08:15:12:26:24,84.9,0.43,10.4,107.5993256,21.1354325,87.28413366
08:15:12:26:27,84.9,0.43,10.4,108.7745485,21.28574955,88.31888727
08:15:12:26:30,84.9,0.43,10.4,108.7085874,21.21560779,88.31544986
08:15:12:26:33,84.9,0.43,10.4,107.4701904,20.88552343,87.39793983
08:15:12:26:36,84.9,0.43,10.4,90.75526845,20.36823953,71.04840538
08:15:12:26:39,84.9,0.43,10.4,73.167337,22.26160267,51.38409188
08:15:12:26:42,84.9,0.43,10.4,88.82307185,18.47580542,71.00827128
08:15:12:26:45,84.9,0.43,10.4,54.96968317,20.13328784,35.1637855
08:15:12:26:48,84.9,0.43,10.4,20.75220763,20.75220763,0
08:15:12:26:51,84.9,0.43,10.4,20.75220763,20.75220763,0
08:15:12:26:54,84.9,0.43,10.4,20.95938132,20.2000851,0.766431169
08:15:12:26:57,84.9,0.43,10.4,21.3738216,20.53137719,0.85044521
08:15:12:27:0,84.9,0.43,10.4,20.8909118,20.30023453,0.596192925
08:15:12:27:3,84.9,0.43,10.4,20.13115107,20.13115107,0
08:15:12:27:6,84.9,0.43,10.4,19.85476465,19.85476465,0
08:15:12:27:9,84.9,0.43,10.4,19.85476465,19.85476465,0
08:15:12:27:12,84.9,0.43,10.4,20.13115107,20.13115107,0
08:15:12:27:15,84.9,0.43,10.4,20.68383102,20.68383102,0
08:15:12:27:18,84.9,0.43,10.4,21.30553789,21.25527737,0.05068574
08:15:12:27:21,84.9,0.43,10.4,21.92724477,21.58025206,0.350220155
08:15:12:27:24,84.9,0.43,10.4,50.49073663,23.68664178,27.05381812
08:15:12:27:27,84.9,0.43,10.4,109.3403278,23.3342607,86.80726256
08:15:12:27:30,84.9,0.43,10.4,108.5831683,23.40598182,85.96333171
08:15:12:27:33,84.9,0.43,10.4,108.4651815,23.40969794,85.84088555
08:15:12:27:36,84.9,0.43,10.4,108.603607,23.53623183,85.85277714
08:15:12:27:39,84.9,0.43,10.4,108.8804579,23.49461128,86.17403571
08:15:12:27:42,84.9,0.43,10.4,108.9492062,23.37272255,86.36680944
08:15:12:27:45,84.9,0.43,10.4,108.6723552,23.47612359,85.98321295
08:15:12:27:48,84.9,0.43,10.4,108.603607,23.50882544,85.88046223
08:15:12:27:51,84.9,0.43,10.4,108.603607,23.71451268,85.67291693
08:15:12:27:54,84.9,0.43,10.4,109.0188834,23.61427035,86.19289502
08:15:12:27:57,84.9,0.43,10.4,108.603607,23.69388822,85.6936343
08:15:12:28:0,84.9,0.43,10.4,108.4679686,23.60851036,85.63668476
08:15:12:28:3,84.9,0.43,10.4,108.5348588,23.42493403,85.8889164
08:15:12:28:6,84.9,0.43,10.4,108.6732843,23.44184238,86.01154836
08:15:12:28:9,84.9,0.43,10.4,108.5348588,23.52099573,85.79211148
08:15:12:28:12,84.9,0.43,10.4,107.6355577,23.58259042,84.82257577
08:15:12:28:15,84.9,0.43,10.4,107.0827849,23.5013932,84.34635499
08:15:12:28:18,84.9,0.43,10.4,107.2212104,23.55248985,84.43424123
08:15:12:28:21,84.9,0.43,10.4,109.0876316,23.49934934,86.37238362
08:15:12:28:24,84.9,0.43,10.4,110.3334609,19.27765121,91.88914956
08:15:12:28:27,84.9,0.43,10.4,78.22060988,21.68244536,57.05572713
08:15:12:28:30,84.9,0.43,10.4,75.60167431,24.09253499,51.97699883
08:15:12:28:33,84.9,0.43,10.4,91.81018201,24.67141358,67.74858372
08:15:12:28:36,84.9,0.43,10.4,108.046189,23.742941,85.06904743
08:15:12:28:39,84.9,0.43,10.4,109.2910892,23.9564321,86.10974683
08:15:12:28:42,84.9,0.43,10.4,111.3665422,23.76347256,88.39859805
08:15:12:28:45,84.9,0.43,10.4,111.296865,24.28289324,87.80466917
08:15:12:28:48,84.9,0.43,10.4,111.9202441,24.33110989,88.38429098
08:15:12:28:51,84.9,0.43,10.4,111.7818186,24.93126327,87.63911602
08:15:12:28:54,84.9,0.43,10.4,112.2658433,24.9969457,88.06154596
08:15:12:28:57,84.9,0.43,10.4,112.5426942,24.77007657,88.56972537
08:15:12:29:0,84.9,0.43,10.4,112.9607577,24.75196048,89.00376819
08:15:12:29:3,84.9,0.43,10.4,113.1642153,25.55176241,88.40268578
08:15:12:29:6,84.9,0.43,10.4,112.9570416,25.08780483,88.66123483
08:15:12:29:9,84.9,0.43,10.4,112.7489389,25.73440971,87.7993737
08:15:12:29:12,84.9,0.43,10.4,112.5417652,25.52417022,87.80206788
08:15:12:29:15,84.9,0.43,10.4,111.9880633,26.23144076,86.5298542
08:15:12:29:18,84.9,0.43,10.4,111.6424641,25.42169821,86.99789951
08:15:12:29:21,84.9,0.43,10.4,111.7112124,26.10184107,86.38139521
08:15:12:29:24,84.9,0.43,10.4,111.5040387,26.09719592,86.17663699
08:15:12:29:27,84.9,0.43,10.4,111.8496378,25.96787495,86.65620228
08:15:12:29:30,84.9,0.43,10.4,110.8146984,26.2049634,85.36689445
08:15:12:29:33,84.9,0.43,10.4,111.2076781,25.78940829,86.18258279
08:15:12:29:36,84.9,0.43,10.4,109.3403278,26.13779454,83.94687209
08:15:12:29:39,84.9,0.43,10.4,109.9627779,25.20597745,85.51507473
08:15:12:29:42,84.9,0.43,10.4,105.3297053,26.40897839,79.62762582
08:15:12:29:45,84.9,0.43,10.4,111.7604509,26.04173283,86.48628269
08:15:12:29:48,84.9,0.43,10.4,107.0586301,26.50373945,81.27553923
08:15:12:29:51,84.9,0.43,10.4,105.2609571,24.89930464,81.08109325
08:15:12:29:54,84.9,0.43,10.4,96.55687499,26.48841046,70.69537398
08:15:12:29:57,84.9,0.43,10.4,108.3026013,26.54601032,82.4885737
08:15:12:30:0,84.9,0.43,10.4,112.8697128,26.34756951,87.29184461
08:15:12:30:3,84.9,0.43,10.4,112.8697128,26.49835108,87.13966949
08:15:12:30:6,84.9,0.43,10.4,112.5241136,26.70310929,86.58410955
08:15:12:30:9,84.9,0.43,10.4,112.1088372,26.0563186,86.8178535
08:15:12:30:12,84.9,0.43,10.4,108.7197358,26.53495486,82.91574169
08:15:12:30:15,84.9,0.43,10.4,110.4486606,26.97865959,84.21238887
08:15:12:30:18,84.9,0.43,10.4,111.2792134,27.06589551,84.96174446
08:15:12:30:21,84.9,0.43,10.4,112.2472627,27.25216602,85.75095545
08:15:12:30:24,84.9,0.43,10.4,112.3856881,27.22782543,85.91511505
08:15:12:30:27,84.9,0.43,10.4,111.3479616,26.03922445,86.06729016
08:15:12:30:30,84.9,0.43,10.4,95.17726544,27.58578069,68.18903684
08:15:12:30:33,84.9,0.43,10.4,95.24136851,27.99873453,67.83656286
08:15:12:30:36,84.9,0.43,10.4,109.7509591,26.743615,83.74072033
08:15:12:30:39,84.9,0.43,10.4,111.2717812,26.69576995,85.32397326
08:15:12:30:42,84.9,0.43,10.4,108.2988852,26.12785391,82.89697529
08:15:12:30:45,84.9,0.43,10.4,104.1516952,27.36866638,77.46122076
08:15:12:30:48,84.9,0.43,10.4,109.5428563,26.7252202,83.54999048
08:15:12:30:51,84.9,0.43,10.4,111.7567348,26.74092081,85.76693476
08:15:12:30:54,84.9,0.43,10.4,111.4102066,26.56867865,85.59181261
08:15:12:30:57,84.9,0.43,10.4,110.926182,26.18071572,85.49472897
08:15:12:31:0,84.9,0.43,10.4,110.9977173,25.96295109,85.78189215
08:15:12:31:3,84.9,0.43,10.4,110.7199373,25.98413297,85.48060772
08:15:12:31:6,84.9,0.43,10.4,111.1352138,25.87692291,86.00736773
08:15:12:31:9,84.9,0.43,10.4,110.5815119,25.56969269,85.75913091
08:15:12:31:12,84.9,0.43,10.4,109.9590618,25.43907107,85.26302889
08:15:12:31:15,84.9,0.43,10.4,110.7199373,25.57963331,85.88863769
08:15:12:31:18,84.9,0.43,10.4,110.8583628,24.81504162,86.79955161
08:15:12:31:21,84.9,0.43,10.4,109.6134626,24.2384856,86.12535454
08:15:12:31:24,84.9,0.43,10.4,106.7093148,24.27481068,83.15924046
08:15:12:31:27,84.9,0.43,10.4,106.2262192,24.50353786,82.44035704
08:15:12:31:30,84.9,0.43,10.4,108.231995,24.09039822,84.87748144
08:15:12:31:33,84.9,0.43,10.4,109.2511409,24.01124487,85.98544262
08:15:12:31:36,84.9,0.43,10.4,109.1136445,23.9875546,85.86996419
08:15:12:31:39,84.9,0.43,10.4,109.4592436,24.0433893,86.16232993
08:15:12:31:42,84.9,0.43,10.4,108.9055418,23.63322256,86.01814448
08:15:12:31:45,84.9,0.43,10.4,109.2511409,23.69593208,86.30354249
08:15:12:31:48,84.9,0.43,10.4,108.7680453,23.48615711,86.02697026
08:15:12:31:51,84.9,0.43,10.4,108.8367935,23.37801802,86.20580854
08:15:12:31:54,84.9,0.43,10.4,108.5599426,23.529357,85.7741812
08:15:12:31:57,84.9,0.43,10.4,108.3527689,23.60005619,85.49370704
08:15:12:32:0,84.9,0.43,10.4,108.2849497,23.24200803,85.78319279
08:15:12:32:3,84.9,0.43,10.4,108.2245628,23.35692904,85.60639838
08:15:12:32:6,84.9,0.43,10.4,108.29424,23.15291405,85.88194868
08:15:12:32:9,84.9,0.43,10.4,108.571091,23.21404422,86.0992488
08:15:12:32:12,84.9,0.43,10.4,108.1558145,22.86184895,86.03607476
08:15:12:32:15,84.9,0.43,10.4,108.0173891,23.24256544,85.51256635
08:15:12:32:18,84.9,0.43,10.4,108.4326655,23.04635431,86.12879195
08:15:12:32:21,84.9,0.43,10.4,108.0861373,22.9562384,85.87107903
08:15:12:32:24,84.9,0.43,10.4,108.0861373,22.64092562,86.1891789
08:15:12:32:27,84.9,0.43,10.4,107.8102154,22.96357773,85.58475198
08:15:12:32:30,84.9,0.43,10.4,107.8111444,22.87448376,85.67291693
08:15:12:32:33,84.9,0.43,10.4,107.8845378,22.98578155,85.63399057
08:15:12:32:36,84.9,0.43,10.4,107.8148605,22.94992099,85.60045259
08:15:12:32:39,84.9,0.43,10.4,107.6076868,22.70521449,85.6379854
08:15:12:32:42,84.9,0.43,10.4,108.0220342,22.88609663,85.87395902
08:15:12:32:45,84.9,0.43,10.4,107.6076868,22.88340245,85.4582181
08:15:12:32:48,84.9,0.43,10.4,107.6764351,22.93988747,85.47103871
08:15:12:32:51,84.9,0.43,10.4,108.0220342,23.06428459,85.69419172
08:15:12:32:54,84.9,0.43,10.4,107.7461123,23.02368598,85.45626713
08:15:12:32:57,84.9,0.43,10.4,107.6076868,23.05480848,85.28541852
08:15:12:33:0,84.9,0.43,10.4,107.4701904,22.93514942,85.26525856
08:15:12:33:3,84.9,0.43,10.4,107.611403,23.02052727,85.32127907
08:15:12:33:6,84.9,0.43,10.4,107.611403,23.07534004,85.26600179
08:15:12:33:9,84.9,0.43,10.4,107.611403,23.33584006,85.0032721
08:15:12:33:12,84.9,0.43,10.4,107.6810802,22.85757541,85.55539463
08:15:12:33:15,84.9,0.43,10.4,108.0266794,23.16025339,85.59878033
08:15:12:33:18,84.9,0.43,10.4,108.9947286,23.43598949,86.29703928
08:15:12:33:21,84.9,0.43,10.4,109.8243524,22.83109806,87.74418931
08:15:12:33:24,84.9,0.43,10.4,112.1069791,22.62215921,90.25721546
08:15:12:33:27,84.9,0.43,10.4,104.3625851,20.3953672,84.69223286
08:15:12:33:30,84.9,0.43,10.4,74.61820315,24.47613148,50.57351321
08:15:12:33:33,84.9,0.43,10.4,89.18195614,20.026821,69.75027176
08:15:12:33:36,84.9,0.43,10.4,69.80034648,20.30645903,49.9198477
08:15:12:33:39,84.9,0.43,10.4,53.94412695,24.6163221,29.5802223
08:15:12:33:42,84.9,0.43,10.4,99.26221035,21.44656465,78.48556924
08:15:12:33:45,84.9,0.43,10.4,111.0135108,21.77469804,90.00721349
08:15:12:33:48,84.9,0.43,10.4,107.7628349,20.37093371,88.14441544
08:15:12:33:51,84.9,0.43,10.4,97.60482083,21.39983444,76.86069577
08:15:12:33:54,84.9,0.43,10.4,100.4374333,18.77383824,82.36584884
08:15:12:33:57,84.9,0.43,10.4,58.76997329,19.59463625,39.51248203
08:15:12:34:0,84.9,0.43,10.4,30.49280847,19.5652789,11.0212687
08:15:12:34:3,84.9,0.43,10.4,31.53044207,22.33787603,9.271515013
08:15:12:34:6,84.9,0.43,10.4,52.50069304,21.50574386,31.26102337
08:15:12:34:9,84.9,0.43,10.4,79.59882589,19.72720883,60.38546355
08:15:12:34:12,84.9,0.43,10.4,81.18533042,21.81631859,59.87858478
08:15:12:34:15,84.9,0.43,10.4,91.19116932,21.62614615,70.16201785
08:15:12:34:18,84.9,0.43,10.4,109.7091527,21.71068788,88.7533017
08:15:12:34:21,84.9,0.43,10.4,108.6017489,21.75398067,87.59340774
08:15:12:34:24,84.9,0.43,10.4,108.8098517,21.95065633,87.6043703
08:15:12:34:27,84.9,0.43,10.4,108.4633235,21.92910283,87.27735174
08:15:12:34:30,84.9,0.43,10.4,108.1186533,21.85264366,87.00477434
08:15:12:34:33,84.9,0.43,10.4,107.6299836,21.69758855,86.66772225
08:15:12:34:36,84.9,0.43,10.4,107.6299836,21.80043217,86.5640425
08:15:12:34:39,84.9,0.43,10.4,107.8371573,21.83257661,86.74083691
08:15:12:34:42,84.9,0.43,10.4,107.5603063,22.03185355,86.26080711
08:15:12:34:45,84.9,0.43,10.4,107.9755827,22.38414172,86.32398115
08:15:12:34:48,84.9,0.43,10.4,107.5603063,22.3677908,85.92208277
08:15:12:34:51,84.9,0.43,10.4,107.6987318,22.13098105,86.30029089
08:15:12:34:54,84.9,0.43,10.4,107.9059055,22.53334394,86.10380104
08:15:12:34:57,84.9,0.43,10.4,108.0443309,22.61193988,86.16400219
08:15:12:35:0,84.9,0.43,10.4,108.1836854,22.60134894,86.31348311
08:15:12:35:3,84.9,0.43,10.4,108.1734661,22.73159894,86.17199184
08:15:12:35:6,84.9,0.43,10.4,107.9662924,22.64454883,86.05056762
08:15:12:35:9,84.9,0.43,10.4,108.1037889,23.33323877,85.4954722
08:15:12:35:12,84.9,0.43,10.4,108.5190653,22.97946415,86.27074773
08:15:12:35:15,84.9,0.43,10.4,108.3118916,23.58472719,85.45106456
08:15:12:35:18,84.9,0.43,10.4,108.5190653,23.50724609,85.73841354
08:15:12:35:21,84.9,0.43,10.4,108.7959162,23.98653267,85.53402694
08:15:12:35:24,84.9,0.43,10.4,108.6574907,23.92168637,85.45989035
08:15:12:35:27,84.9,0.43,10.4,109.0030899,24.22436435,85.50336895
08:15:12:35:30,84.9,0.43,10.4,109.0040189,24.53967713,85.18489747
08:15:12:35:33,84.9,0.43,10.4,109.2725086,24.93665165,85.05529778
08:15:12:35:36,84.9,0.43,10.4,109.6181078,25.17076721,85.16798912
08:15:12:35:39,84.9,0.43,10.4,110.1021324,25.38054218,85.44465426
08:15:12:35:42,84.9,0.43,10.4,110.7245825,25.67560211,85.77483152
08:15:12:35:45,84.9,0.43,10.4,111.2782844,24.96833157,87.04620907
08:15:12:35:48,84.9,0.43,10.4,106.2986836,25.6567428,81.33063071
08:15:12:35:51,84.9,0.43,10.4,92.7605797,24.75019533,68.59093522
08:15:12:35:54,84.9,0.43,10.4,79.72090043,24.95235226,55.23612897
08:15:12:35:57,84.9,0.43,10.4,65.5183543,25.87209196,39.98470798
08:15:12:36:0,84.9,0.43,10.4,73.17058861,24.59904215,48.98580094
08:15:12:36:3,84.9,0.43,10.4,67.10950398,25.70988332,41.75274497
08:15:12:36:6,84.9,0.43,10.4,65.52392848,25.02202951,40.84731233
08:15:12:36:9,84.9,0.43,10.4,52.49474725,24.44640252,28.28756996
08:15:12:36:12,84.9,0.43,10.4,48.7027255,25.22567288,23.67725858
08:15:12:36:15,84.9,0.43,10.4,51.0469469,25.33213972,25.93415116
08:15:12:36:18,84.9,0.43,10.4,55.8038592,25.29906625,30.76501426
08:15:12:36:21,84.9,0.43,10.4,58.90607618,24.7649669,34.43226728
08:15:12:36:24,84.9,0.43,10.4,56.01066128,25.65822925,30.61135269
08:15:12:36:27,84.9,0.43,10.4,52.56368127,25.31783266,27.47819902
08:15:12:36:30,84.9,0.43,10.4,55.59715003,25.54990435,30.30337925
08:15:12:36:33,84.9,0.43,10.4,61.94595524,26.06124246,36.19082817
08:15:12:36:36,84.9,0.43,10.4,70.49535382,26.32127796,44.55070462
08:15:12:36:39,84.9,0.43,10.4,84.42745931,25.97893041,58.9469535
08:15:12:36:42,84.9,0.43,10.4,88.01574478,26.3720959,62.16929406
08:15:12:36:45,84.9,0.43,10.4,81.25398573,25.34830484,56.38236619
08:15:12:36:48,84.9,0.43,10.4,68.90949961,26.98358345,42.28340691
08:15:12:36:51,84.9,0.43,10.4,84.84143508,25.53030182,59.81689719
08:15:12:36:54,84.9,0.43,10.4,85.53142566,25.82220304,60.21842396
08:15:12:36:57,84.9,0.43,10.4,92.50240226,27.74575966,65.30885804
08:15:12:37:0,84.9,0.43,10.4,96.990732,27.61578836,69.96673575
08:15:12:37:3,84.9,0.43,10.4,105.0286996,28.51899133,77.1620731
08:15:12:37:6,84.9,0.43,10.4,115.1300428,27.82249754,88.05244147
08:15:12:37:9,84.9,0.43,10.4,114.9916173,28.4157761,87.31442004
08:15:12:37:12,84.9,0.43,10.4,114.5763409,27.9885152,87.32640452
08:15:12:37:15,84.9,0.43,10.4,114.3682382,28.42255801,86.67914932
08:15:12:37:18,84.9,0.43,10.4,112.7768098,27.92106762,85.5792707
08:15:12:37:21,84.9,0.43,10.4,113.1920862,27.83438912,86.08549915
08:15:12:37:24,84.9,0.43,10.4,113.2608344,27.76053124,86.22977751
08:15:12:37:27,84.9,0.43,10.4,113.3305116,28.2487365,85.80725467
08:15:12:37:30,84.9,0.43,10.4,113.1911571,28.36904589,85.54656885
08:15:12:37:33,84.9,0.43,10.4,113.2088087,28.33476468,85.59813001
08:15:12:37:36,84.9,0.43,10.4,113.2775569,27.93184437,86.07425789
08:15:12:37:39,84.9,0.43,10.4,113.2775569,28.06209437,85.94289305
08:15:12:37:42,84.9,0.43,10.4,113.4856597,27.92273987,86.29285865
08:15:12:37:45,84.9,0.43,10.4,113.4159824,28.1063162,86.03793282
08:15:12:37:48,84.9,0.43,10.4,113.5544079,28.21222562,86.07082048
08:15:12:37:51,84.9,0.43,10.4,113.9009361,28.24046813,86.39142873
08:15:12:37:54,84.9,0.43,10.4,113.6928333,28.51694746,85.90313056
08:15:12:37:57,84.9,0.43,10.4,113.6928333,28.78422939,85.63352606
08:15:12:38:0,84.9,0.43,10.4,113.900007,28.40499935,86.22596849
08:15:12:38:3,84.9,0.43,10.4,113.4707952,28.64942714,85.54638304
08:15:12:38:6,84.9,0.43,10.4,113.6788979,29.2983546,85.10128477
08:15:12:38:9,84.9,0.43,10.4,114.3710252,29.03265202,86.06747597
08:15:12:38:12,84.9,0.43,10.4,113.4707952,29.00580305,85.18684843
08:15:12:38:15,84.9,0.43,10.4,112.6402424,29.17237813,84.18117346
08:15:12:38:18,84.9,0.43,10.4,112.5018169,29.32696872,83.88564901
08:15:12:38:21,84.9,0.43,10.4,112.3633914,29.48155931,83.59021747
08:15:12:38:24,84.9,0.43,10.4,112.2937142,29.54166755,83.45968876
08:15:12:38:27,84.9,0.43,10.4,114.4397735,29.73341934,85.4306259
08:15:12:38:30,84.9,0.43,10.4,112.9161643,29.05522744,84.57935572
08:15:12:38:33,84.9,0.43,10.4,101.0626705,28.76230429,72.91984341
08:15:12:38:36,84.9,0.43,10.4,91.39434818,29.21947995,62.70748113
08:15:12:38:39,84.9,0.43,10.4,88.01240027,28.92897227,59.58956355
08:15:12:38:42,84.9,0.43,10.4,87.80541239,29.74623996,58.55638929
08:15:12:38:45,84.9,0.43,10.4,98.99000456,29.24753665,70.34011291
08:15:12:38:48,84.9,0.43,10.4,108.5971038,29.96595555,79.3050666
08:15:12:38:51,84.9,0.43,10.4,115.3780938,29.82334945,86.28774898
08:15:12:38:54,84.9,0.43,10.4,116.3470721,29.85149906,87.23684603
08:15:12:38:57,84.9,0.43,10.4,116.6936002,29.13930466,88.3043015
08:15:12:39:0,84.9,0.43,10.4,111.2253297,29.11394214,82.81633548
08:15:12:39:3,84.9,0.43,10.4,105.2572409,27.78515053,78.13690428
08:15:12:39:6,84.9,0.43,10.4,95.58603864,29.77569021,66.37547738
08:15:12:39:9,84.9,0.43,10.4,105.3947374,29.68715365,76.35799763
08:15:12:39:12,84.9,0.43,10.4,113.2088087,27.76053124,86.18230408
08:15:12:39:15,84.9,0.43,10.4,91.58247676,29.77987084,62.33326785
08:15:12:39:18,84.9,0.43,10.4,86.61430303,28.51685456,58.59624468
08:15:12:39:21,84.9,0.43,10.4,82.82033031,27.61049289,55.68382853
08:15:12:39:24,84.9,0.43,10.4,71.23634815,28.12833421,43.47813949
08:15:12:39:27,84.9,0.43,10.4,75.37285422,29.18947228,46.57989195
08:15:12:39:30,84.9,0.43,10.4,84.33715759,29.18519874,55.62678609
08:15:12:39:33,84.9,0.43,10.4,94.33649329,29.91662406,64.97459304
08:15:12:39:36,84.9,0.43,10.4,105.8025816,27.09190835,79.38784317
08:15:12:39:39,84.9,0.43,10.4,89.50563019,29.30996747,60.71396856
08:15:12:39:42,84.9,0.43,10.4,99.2389846,28.10250718,71.74870819
08:15:12:39:45,84.9,0.43,10.4,97.1672477,28.46389985,69.29476835
08:15:12:39:48,84.9,0.43,10.4,92.95595471,28.20321403,65.31043739
08:15:12:39:51,84.9,0.43,10.4,93.99182316,27.60501161,66.95807209
08:15:12:39:54,84.9,0.43,10.4,97.23599592,27.92404052,69.90895008
08:15:12:39:57,84.9,0.43,10.4,109.7425978,29.45805485,80.97574125
08:15:12:40:0,84.9,0.43,10.4,119.3599163,27.6076129,92.54476603
08:15:12:40:3,84.9,0.43,10.4,100.1234212,28.93287419,71.80593644
08:15:12:40:6,84.9,0.43,10.4,107.4469647,29.17293555,78.95054875
08:15:12:40:9,84.9,0.43,10.4,114.5010894,29.96948587,85.26163535
08:15:12:40:12,84.9,0.43,10.4,117.6839462,28.26397259,90.19274078
08:15:12:40:15,84.9,0.43,10.4,108.8293613,29.41020981,80.10561175
08:15:12:40:18,84.9,0.43,10.4,107.4469647,27.89105995,80.2434798
08:15:12:40:21,84.9,0.43,10.4,96.18805008,31.22349056,65.52597235
08:15:12:40:24,84.9,0.43,10.4,111.3191617,28.95935155,83.07107551
08:15:12:40:27,84.9,0.43,10.4,116.9918189,29.69523621,88.05095502
08:15:12:40:30,84.9,0.43,10.4,109.3124569,29.75710961,80.24524496
08:15:12:40:33,84.9,0.43,10.4,107.5798159,25.78299798,82.50613237
08:15:12:40:36,84.9,0.43,10.4,87.35102382,28.41967802,59.4424052
08:15:12:40:39,84.9,0.43,10.4,74.04415552,30.55514638,43.86600951
08:15:12:40:42,84.9,0.43,10.4,90.24838968,28.5955434,62.18741014
08:15:12:40:45,84.9,0.43,10.4,106.404593,30.68446736,76.37704275
08:15:12:40:48,84.9,0.43,10.4,115.1179654,28.19420244,87.67702044
08:15:12:40:51,84.9,0.43,10.4,103.6407287,29.6330841,74.64979017
08:15:12:40:54,84.9,0.43,10.4,105.2990473,29.04798101,76.91244274
08:15:12:40:57,84.9,0.43,10.4,117.1246702,28.80030161,89.08988927
08:15:12:41:0,84.9,0.43,10.4,117.7452622,29.08114738,89.43660326
08:15:12:41:3,84.9,0.43,10.4,116.715897,29.42182268,88.05448533
08:15:12:41:6,84.9,0.43,10.4,116.0934469,28.90091556,87.95164171
08:15:12:41:9,84.9,0.43,10.4,116.0934469,28.90091556,87.95164171
08:15:12:41:12,84.9,0.43,10.4,109.1768185,28.93138775,80.94378262
08:15:12:41:15,84.9,0.43,10.4,111.4585162,29.03107266,83.1449334
08:15:12:41:18,84.9,0.43,10.4,113.8098911,29.01509335,85.53328372
08:15:12:41:21,84.9,0.43,10.4,116.5087233,28.87583175,88.39590386
08:15:12:41:24,84.9,0.43,10.4,117.2008506,28.19169406,89.78406048
08:15:12:41:27,84.9,0.43,10.4,113.8795684,29.03720426,85.58085006
08:15:12:41:30,84.9,0.43,10.4,115.1922878,26.96184415,89.00218884
08:15:12:41:33,84.9,0.43,10.4,101.3060764,26.67133646,75.28812669
08:15:12:41:36,84.9,0.43,10.4,84.12097231,26.03355737,58.59578016
08:15:12:41:39,84.9,0.43,10.4,77.363301,27.53858597,50.26070881
08:15:12:41:42,84.9,0.43,10.4,95.43646481,28.09293817,67.93318198
08:15:12:41:45,84.9,0.43,10.4,113.6798269,28.95712188,85.46434969
08:15:12:41:48,84.9,0.43,10.4,117.0707864,28.24353393,89.60475769
08:15:12:41:51,84.9,0.43,10.4,116.4483363,29.11422085,88.09805684
08:15:12:41:54,84.9,0.43,10.4,115.2712553,28.56051897,87.46975385
08:15:12:41:57,84.9,0.43,10.4,114.4416315,28.5832802,86.60919336
08:15:12:42:0,84.9,0.43,10.4,114.0244971,28.32733244,86.45070084
08:15:12:42:3,84.9,0.43,10.4,113.4689371,28.63038203,85.58484488
08:15:12:42:6,84.9,0.43,10.4,113.6761108,28.25105908,86.1768228
08:15:12:42:9,84.9,0.43,10.4,113.2617634,28.21445529,85.79499147
08:15:12:42:12,84.9,0.43,10.4,112.846487,28.27372741,85.31654102
08:15:12:42:15,84.9,0.43,10.4,112.846487,28.30800862,85.2819811
08:15:12:42:18,84.9,0.43,10.4,112.4999588,28.26601646,84.9754012
08:15:12:42:21,84.9,0.43,10.4,112.846487,27.97903909,85.61383062
08:15:12:42:24,84.9,0.43,10.4,112.0856114,27.79063181,85.03634557
08:15:12:42:27,84.9,0.43,10.4,112.4999588,27.81357885,85.43183364
