# file...... Output/houses_noController.csv
# date...... Fri Feb  9 15:44:51 2018
# user...... admsuser
# host...... (null)
# group..... class=house AND groupid=noController
# trigger... (none)
# interval.. 30
# limit..... 0
# property.. timestamp,sum(total_load)
2010-08-16 02:37:30 UTC,+218.258949796
2010-08-16 02:38:00 UTC,+210.553644565
2010-08-16 02:38:30 UTC,+208.726757331
2010-08-16 02:39:00 UTC,+221.202016275
2010-08-16 02:39:30 UTC,+220.473701292
2010-08-16 02:40:00 UTC,+220.838373164
2010-08-16 02:40:30 UTC,+217.906488379
2010-08-16 02:41:00 UTC,+229.659403227
2010-08-16 02:41:30 UTC,+228.193974262
2010-08-16 02:42:00 UTC,+229.317693875
2010-08-16 02:42:30 UTC,+234.828466113
2010-08-16 02:43:00 UTC,+230.431331333
2010-08-16 02:43:30 UTC,+230.795636346
2010-08-16 02:44:00 UTC,+225.660048026
2010-08-16 02:44:30 UTC,+210.604798203
2010-08-16 02:45:00 UTC,+205.827985795
2010-08-16 02:45:30 UTC,+221.264179639
2010-08-16 02:46:00 UTC,+233.030064586
2010-08-16 02:46:30 UTC,+241.856408587
2010-08-16 02:47:00 UTC,+243.701104608
2010-08-16 02:47:30 UTC,+248.49217398
2010-08-16 02:48:00 UTC,+243.355999707
2010-08-16 02:48:30 UTC,+225.345996652
2010-08-16 02:49:00 UTC,+228.290549271
2010-08-16 02:49:30 UTC,+217.632916101
2010-08-16 02:50:00 UTC,+226.092047638
2010-08-16 02:50:30 UTC,+224.996162634
2010-08-16 02:51:00 UTC,+217.281909392
2010-08-16 02:51:30 UTC,+235.677666362
2010-08-16 02:52:00 UTC,+238.260204382
2010-08-16 02:52:30 UTC,+238.266333838
2010-08-16 02:53:00 UTC,+228.343086651
2010-08-16 02:53:30 UTC,+225.774302184
2010-08-16 02:54:00 UTC,+225.77304295
2010-08-16 02:54:30 UTC,+218.052687962
2010-08-16 02:55:00 UTC,+205.169024306
2010-08-16 02:55:30 UTC,+200.384070075
2010-08-16 02:56:00 UTC,+201.492678623
2010-08-16 02:56:30 UTC,+202.226477433
2010-08-16 02:57:00 UTC,+207.012948762
2010-08-16 02:57:30 UTC,+214.008835988
2010-08-16 02:58:00 UTC,+236.100347844
2010-08-16 02:58:30 UTC,+233.527635055
2010-08-16 02:59:00 UTC,+235.010431422
2010-08-16 02:59:30 UTC,+225.437924658
2010-08-16 03:00:00 UTC,+213.646996263
2010-08-16 03:00:30 UTC,+220.260118848
2010-08-16 03:01:00 UTC,+216.882538218
2010-08-16 03:01:30 UTC,+215.302189513
2010-08-16 03:02:00 UTC,+230.7323318
2010-08-16 03:02:30 UTC,+238.43004958
2010-08-16 03:03:00 UTC,+237.610812089
2010-08-16 03:03:30 UTC,+245.295731606
2010-08-16 03:04:00 UTC,+249.658719035
2010-08-16 03:04:30 UTC,+245.151563341
2010-08-16 03:05:00 UTC,+231.06547481
2010-08-16 03:05:30 UTC,+240.555549895
2010-08-16 03:06:00 UTC,+233.500017167
2010-08-16 03:06:30 UTC,+242.661026233
2010-08-16 03:07:00 UTC,+231.192924418
2010-08-16 03:07:30 UTC,+227.081911454
2010-08-16 03:08:00 UTC,+222.227929835
2010-08-16 03:08:30 UTC,+224.73331154
2010-08-16 03:09:00 UTC,+236.429892374
2010-08-16 03:09:30 UTC,+234.879009994
2010-08-16 03:10:00 UTC,+234.796935211
2010-08-16 03:10:30 UTC,+239.15228974
2010-08-16 03:11:00 UTC,+242.432247596
2010-08-16 03:11:30 UTC,+239.79211896
2010-08-16 03:12:00 UTC,+230.842747209
2010-08-16 03:12:30 UTC,+227.793091403
2010-08-16 03:13:00 UTC,+233.665071367
2010-08-16 03:13:30 UTC,+232.472039129
2010-08-16 03:14:00 UTC,+239.002823038
2010-08-16 03:14:30 UTC,+239.310756091
2010-08-16 03:15:00 UTC,+220.044010586
2010-08-16 03:15:30 UTC,+220.356141031
2010-08-16 03:16:00 UTC,+207.004462215
2010-08-16 03:16:30 UTC,+225.0144957
2010-08-16 03:17:00 UTC,+231.9391858
2010-08-16 03:17:30 UTC,+237.722953611
2010-08-16 03:18:00 UTC,+259.836321948
2010-08-16 03:18:30 UTC,+252.052750302
2010-08-16 03:19:00 UTC,+263.016841205
2010-08-16 03:19:30 UTC,+252.255972507
2010-08-16 03:20:00 UTC,+244.082274494
2010-08-16 03:20:30 UTC,+241.501290966
2010-08-16 03:21:00 UTC,+241.128713519
2010-08-16 03:21:30 UTC,+221.217240949
2010-08-16 03:22:00 UTC,+220.839327547
2010-08-16 03:22:30 UTC,+215.302203942
2010-08-16 03:23:00 UTC,+221.567610993
2010-08-16 03:23:30 UTC,+223.409557867
2010-08-16 03:24:00 UTC,+213.449815226
2010-08-16 03:24:30 UTC,+203.123517295
2010-08-16 03:25:00 UTC,+205.706237049
2010-08-16 03:25:30 UTC,+199.441114283
2010-08-16 03:26:00 UTC,+194.649068741
2010-08-16 03:26:30 UTC,+199.432179883
2010-08-16 03:27:00 UTC,+203.486781997
2010-08-16 03:27:30 UTC,+205.697800745
2010-08-16 03:28:00 UTC,+207.169588972
2010-08-16 03:28:30 UTC,+217.112533824
2010-08-16 03:29:00 UTC,+220.424290969
2010-08-16 03:29:30 UTC,+217.475004659
2010-08-16 03:30:00 UTC,+221.895266221
2010-08-16 03:30:30 UTC,+225.58035044
2010-08-16 03:31:00 UTC,+225.568790625
2010-08-16 03:31:30 UTC,+218.939990896
